loop_id	shift_detected	ctrl_peak_row	ctrl_peak_col	mut_peak_row	mut_peak_col	ctrl_centered	mut_centered
loop_139	TRUE	4	4	3	4	FALSE	FALSE
loop_140	TRUE	5	3	1	1	FALSE	FALSE
loop_141	TRUE	2	3	2	4	FALSE	FALSE
loop_142	TRUE	3	3	5	1	TRUE	FALSE
loop_143	TRUE	5	3	5	2	FALSE	FALSE
loop_144	TRUE	4	4	4	3	FALSE	FALSE
loop_145	TRUE	3	4	3	2	FALSE	FALSE
loop_146	TRUE	4	4	5	4	FALSE	FALSE
loop_147	TRUE	3	5	2	3	FALSE	FALSE
loop_148	TRUE	2	5	1	2	FALSE	FALSE
loop_149	TRUE	3	2	4	2	FALSE	FALSE
loop_150	FALSE	3	3	3	3	TRUE	TRUE
loop_151	FALSE	3	3	3	3	TRUE	TRUE
loop_152	TRUE	3	3	4	3	TRUE	FALSE
loop_153	TRUE	3	4	4	3	FALSE	FALSE
loop_154	TRUE	3	3	4	5	TRUE	FALSE
loop_155	TRUE	3	3	3	4	TRUE	FALSE
loop_156	TRUE	3	3	3	4	TRUE	FALSE
loop_157	FALSE	3	3	3	3	TRUE	TRUE
loop_158	TRUE	2	3	3	2	FALSE	FALSE
loop_159	TRUE	3	3	4	4	TRUE	FALSE
loop_160	FALSE	3	3	3	3	TRUE	TRUE
loop_161	TRUE	3	3	4	3	TRUE	FALSE
loop_162	TRUE	4	2	4	1	FALSE	FALSE
loop_163	FALSE	5	1	5	1	FALSE	FALSE
loop_164	TRUE	2	4	4	1	FALSE	FALSE
loop_165	TRUE	5	4	4	4	FALSE	FALSE
loop_166	TRUE	1	2	3	2	FALSE	FALSE
loop_167	TRUE	1	2	5	1	FALSE	FALSE
loop_168	TRUE	5	4	3	3	FALSE	TRUE
loop_169	TRUE	1	3	3	2	FALSE	FALSE
loop_170	FALSE	4	1	4	1	FALSE	FALSE
loop_171	TRUE	5	1	2	2	FALSE	FALSE
loop_172	FALSE	1	4	1	4	FALSE	FALSE
loop_173	FALSE	4	2	4	2	FALSE	FALSE
loop_174	TRUE	2	4	2	3	FALSE	FALSE
loop_175	TRUE	4	3	4	2	FALSE	FALSE
loop_176	TRUE	3	3	4	2	TRUE	FALSE
loop_177	FALSE	2	5	2	5	FALSE	FALSE
loop_178	FALSE	3	3	3	3	TRUE	TRUE
loop_179	TRUE	3	3	4	3	TRUE	FALSE
loop_180	TRUE	2	4	1	4	FALSE	FALSE
loop_181	TRUE	3	3	2	1	TRUE	FALSE
loop_182	TRUE	3	3	4	4	TRUE	FALSE
loop_183	TRUE	3	3	4	3	TRUE	FALSE
loop_184	TRUE	5	1	4	1	FALSE	FALSE
loop_185	TRUE	3	3	5	1	TRUE	FALSE
loop_186	FALSE	5	1	5	1	FALSE	FALSE
loop_187	TRUE	5	1	4	1	FALSE	FALSE
loop_188	TRUE	4	2	4	1	FALSE	FALSE
loop_189	FALSE	5	1	5	1	FALSE	FALSE
loop_190	TRUE	5	3	5	2	FALSE	FALSE
loop_191	TRUE	3	3	5	2	TRUE	FALSE
loop_192	TRUE	5	2	5	1	FALSE	FALSE
loop_193	FALSE	5	1	5	1	FALSE	FALSE
loop_194	TRUE	4	2	3	2	FALSE	FALSE
loop_195	FALSE	5	3	5	3	FALSE	FALSE
loop_196	TRUE	3	3	3	4	TRUE	FALSE
loop_197	TRUE	1	2	2	1	FALSE	FALSE
loop_198	TRUE	4	2	4	4	FALSE	FALSE
loop_199	FALSE	4	1	4	1	FALSE	FALSE
loop_200	FALSE	3	3	3	3	TRUE	TRUE
loop_201	TRUE	3	5	3	4	FALSE	FALSE
loop_202	FALSE	3	3	3	3	TRUE	TRUE
loop_203	TRUE	5	3	1	5	FALSE	FALSE
loop_204	TRUE	4	2	4	1	FALSE	FALSE
loop_205	TRUE	3	3	5	2	TRUE	FALSE
loop_206	TRUE	3	3	1	3	TRUE	FALSE
loop_207	TRUE	3	3	3	1	TRUE	FALSE
loop_208	FALSE	3	3	3	3	TRUE	TRUE
loop_209	TRUE	5	2	5	3	FALSE	FALSE
loop_210	FALSE	1	5	1	5	FALSE	FALSE
loop_211	FALSE	3	2	3	2	FALSE	FALSE
loop_212	TRUE	3	3	2	1	TRUE	FALSE
loop_213	TRUE	3	3	3	2	TRUE	FALSE
loop_214	TRUE	3	3	5	3	TRUE	FALSE
loop_215	FALSE	4	1	4	1	FALSE	FALSE
loop_216	TRUE	3	3	2	1	TRUE	FALSE
loop_217	TRUE	3	3	2	3	TRUE	FALSE
loop_218	FALSE	3	3	3	3	TRUE	TRUE
loop_219	TRUE	3	3	4	2	TRUE	FALSE
loop_220	FALSE	1	4	1	4	FALSE	FALSE
loop_221	TRUE	3	3	2	2	TRUE	FALSE
loop_222	TRUE	3	3	3	4	TRUE	FALSE
loop_223	TRUE	2	1	5	3	FALSE	FALSE
loop_224	TRUE	3	3	1	4	TRUE	FALSE
loop_225	FALSE	5	1	5	1	FALSE	FALSE
loop_226	FALSE	2	1	2	1	FALSE	FALSE
loop_227	TRUE	3	3	4	3	TRUE	FALSE
loop_228	FALSE	3	3	3	3	TRUE	TRUE
loop_229	TRUE	3	3	1	1	TRUE	FALSE
loop_230	TRUE	4	3	4	4	FALSE	FALSE
loop_231	TRUE	3	2	4	1	FALSE	FALSE
loop_232	TRUE	5	2	5	1	FALSE	FALSE
loop_233	TRUE	3	3	4	1	TRUE	FALSE
loop_234	TRUE	3	3	1	2	TRUE	FALSE
loop_235	TRUE	3	3	5	2	TRUE	FALSE
loop_236	TRUE	3	1	1	3	FALSE	FALSE
loop_237	FALSE	3	3	3	3	TRUE	TRUE
loop_238	TRUE	3	3	4	3	TRUE	FALSE
loop_239	FALSE	3	1	3	1	FALSE	FALSE
loop_240	TRUE	3	3	3	2	TRUE	FALSE
loop_241	TRUE	2	3	3	2	FALSE	FALSE
loop_242	FALSE	3	3	3	3	TRUE	TRUE
loop_243	TRUE	5	2	4	3	FALSE	FALSE
loop_244	TRUE	4	1	5	1	FALSE	FALSE
loop_245	FALSE	4	1	4	1	FALSE	FALSE
loop_246	TRUE	3	3	4	2	TRUE	FALSE
loop_247	TRUE	3	3	4	4	TRUE	FALSE
loop_248	TRUE	3	1	2	3	FALSE	FALSE
loop_249	FALSE	5	1	5	1	FALSE	FALSE
loop_250	TRUE	3	3	4	2	TRUE	FALSE
loop_251	TRUE	5	1	5	2	FALSE	FALSE
loop_252	TRUE	3	3	4	1	TRUE	FALSE
loop_253	TRUE	3	3	4	1	TRUE	FALSE
loop_254	TRUE	1	3	1	4	FALSE	FALSE
loop_255	TRUE	1	5	2	1	FALSE	FALSE
loop_256	FALSE	3	3	3	3	TRUE	TRUE
loop_257	FALSE	3	3	3	3	TRUE	TRUE
loop_258	TRUE	3	3	5	1	TRUE	FALSE
loop_259	TRUE	3	2	2	3	FALSE	FALSE
loop_260	FALSE	3	3	3	3	TRUE	TRUE
loop_261	FALSE	3	3	3	3	TRUE	TRUE
loop_262	TRUE	3	3	3	4	TRUE	FALSE
loop_263	TRUE	3	3	3	2	TRUE	FALSE
loop_264	TRUE	3	3	4	3	TRUE	FALSE
loop_265	FALSE	3	3	3	3	TRUE	TRUE
loop_266	TRUE	3	3	3	2	TRUE	FALSE
loop_267	TRUE	3	3	5	4	TRUE	FALSE
loop_268	TRUE	3	3	1	4	TRUE	FALSE
loop_269	TRUE	3	3	2	2	TRUE	FALSE
loop_270	TRUE	3	3	3	2	TRUE	FALSE
loop_271	TRUE	3	3	1	2	TRUE	FALSE
loop_272	FALSE	5	1	5	1	FALSE	FALSE
loop_273	TRUE	4	2	4	1	FALSE	FALSE
loop_274	TRUE	3	3	5	1	TRUE	FALSE
loop_275	TRUE	3	3	4	3	TRUE	FALSE
loop_276	TRUE	5	2	5	1	FALSE	FALSE
loop_277	FALSE	1	4	1	4	FALSE	FALSE
loop_278	TRUE	4	1	5	2	FALSE	FALSE
loop_279	TRUE	3	2	3	5	FALSE	FALSE
loop_280	TRUE	3	3	3	4	TRUE	FALSE
loop_281	TRUE	4	1	4	2	FALSE	FALSE
loop_282	TRUE	5	3	2	3	FALSE	FALSE
loop_283	TRUE	5	4	5	5	FALSE	FALSE
loop_284	TRUE	3	3	3	2	TRUE	FALSE
loop_285	TRUE	3	3	2	3	TRUE	FALSE
loop_286	TRUE	2	2	3	3	FALSE	TRUE
loop_287	TRUE	3	3	4	2	TRUE	FALSE
loop_288	FALSE	3	3	3	3	TRUE	TRUE
loop_289	TRUE	2	5	3	5	FALSE	FALSE
loop_290	TRUE	2	4	3	3	FALSE	TRUE
loop_291	TRUE	3	3	2	4	TRUE	FALSE
loop_292	TRUE	3	3	5	4	TRUE	FALSE
loop_293	TRUE	3	3	3	4	TRUE	FALSE
loop_294	TRUE	3	3	3	2	TRUE	FALSE
loop_295	TRUE	3	3	3	5	TRUE	FALSE
loop_296	TRUE	3	3	3	4	TRUE	FALSE
loop_297	FALSE	3	1	3	1	FALSE	FALSE
loop_298	FALSE	5	1	5	1	FALSE	FALSE
loop_299	TRUE	3	3	3	2	TRUE	FALSE
loop_300	TRUE	5	2	5	1	FALSE	FALSE
loop_301	TRUE	2	3	3	3	FALSE	TRUE
loop_302	TRUE	3	3	2	3	TRUE	FALSE
loop_303	TRUE	3	3	5	3	TRUE	FALSE
loop_304	FALSE	3	2	3	2	FALSE	FALSE
loop_305	TRUE	3	3	5	1	TRUE	FALSE
loop_306	FALSE	5	1	5	1	FALSE	FALSE
loop_307	TRUE	5	2	5	1	FALSE	FALSE
loop_308	TRUE	3	3	4	2	TRUE	FALSE
loop_309	FALSE	5	1	5	1	FALSE	FALSE
loop_310	FALSE	5	1	5	1	FALSE	FALSE
loop_311	TRUE	1	1	2	1	FALSE	FALSE
loop_312	TRUE	5	1	3	1	FALSE	FALSE
loop_313	FALSE	4	3	4	3	FALSE	FALSE
loop_314	TRUE	3	3	1	4	TRUE	FALSE
loop_315	TRUE	3	3	5	3	TRUE	FALSE
loop_316	TRUE	4	1	1	3	FALSE	FALSE
loop_317	TRUE	5	2	5	3	FALSE	FALSE
loop_318	TRUE	5	5	1	2	FALSE	FALSE
loop_319	FALSE	3	3	3	3	TRUE	TRUE
loop_320	TRUE	5	1	3	3	FALSE	TRUE
loop_321	FALSE	4	2	4	2	FALSE	FALSE
loop_322	TRUE	3	3	3	4	TRUE	FALSE
loop_323	TRUE	3	3	4	1	TRUE	FALSE
loop_324	TRUE	3	3	4	3	TRUE	FALSE
loop_325	TRUE	3	3	2	3	TRUE	FALSE
loop_326	TRUE	3	3	4	2	TRUE	FALSE
loop_327	TRUE	5	5	4	5	FALSE	FALSE
loop_328	TRUE	4	1	4	3	FALSE	FALSE
loop_329	TRUE	1	1	3	1	FALSE	FALSE
loop_330	TRUE	3	3	4	4	TRUE	FALSE
loop_331	TRUE	3	3	2	3	TRUE	FALSE
loop_332	TRUE	3	3	2	5	TRUE	FALSE
loop_333	TRUE	3	1	4	1	FALSE	FALSE
loop_334	TRUE	3	3	4	5	TRUE	FALSE
loop_335	TRUE	3	4	3	5	FALSE	FALSE
loop_336	TRUE	3	3	2	4	TRUE	FALSE
loop_337	TRUE	3	3	3	4	TRUE	FALSE
loop_338	TRUE	5	1	4	1	FALSE	FALSE
loop_339	FALSE	5	1	5	1	FALSE	FALSE
loop_340	TRUE	3	3	1	4	TRUE	FALSE
loop_341	TRUE	3	3	2	3	TRUE	FALSE
loop_342	TRUE	4	3	4	4	FALSE	FALSE
loop_343	TRUE	4	1	5	2	FALSE	FALSE
loop_344	TRUE	5	5	1	4	FALSE	FALSE
loop_345	TRUE	3	3	5	2	TRUE	FALSE
loop_346	TRUE	2	4	2	1	FALSE	FALSE
loop_347	TRUE	3	3	2	3	TRUE	FALSE
loop_348	TRUE	3	3	4	3	TRUE	FALSE
loop_349	FALSE	2	5	2	5	FALSE	FALSE
loop_350	TRUE	3	3	4	2	TRUE	FALSE
loop_351	TRUE	3	3	3	4	TRUE	FALSE
loop_352	TRUE	3	3	2	4	TRUE	FALSE
loop_353	FALSE	3	3	3	3	TRUE	TRUE
loop_354	TRUE	3	3	3	2	TRUE	FALSE
loop_355	TRUE	3	3	3	1	TRUE	FALSE
loop_356	FALSE	3	3	3	3	TRUE	TRUE
loop_357	TRUE	2	3	5	3	FALSE	FALSE
loop_358	TRUE	2	2	1	2	FALSE	FALSE
loop_359	TRUE	3	3	3	2	TRUE	FALSE
loop_360	FALSE	5	1	5	1	FALSE	FALSE
loop_361	TRUE	5	1	5	2	FALSE	FALSE
loop_362	FALSE	5	1	5	1	FALSE	FALSE
loop_363	FALSE	5	1	5	1	FALSE	FALSE
loop_364	TRUE	5	1	4	5	FALSE	FALSE
loop_365	TRUE	4	2	5	2	FALSE	FALSE
loop_366	TRUE	5	1	5	2	FALSE	FALSE
loop_367	FALSE	5	1	5	1	FALSE	FALSE
loop_368	TRUE	3	3	1	3	TRUE	FALSE
loop_369	TRUE	2	4	5	2	FALSE	FALSE
loop_370	TRUE	3	3	5	1	TRUE	FALSE
loop_371	TRUE	5	3	4	2	FALSE	FALSE
loop_372	TRUE	3	3	2	3	TRUE	FALSE
loop_373	FALSE	3	3	3	3	TRUE	TRUE
loop_374	TRUE	2	3	3	3	FALSE	TRUE
loop_375	TRUE	3	3	1	2	TRUE	FALSE
loop_376	TRUE	3	3	2	5	TRUE	FALSE
loop_377	FALSE	2	5	2	5	FALSE	FALSE
loop_378	TRUE	3	3	3	5	TRUE	FALSE
loop_379	TRUE	3	3	5	2	TRUE	FALSE
loop_380	TRUE	1	4	2	5	FALSE	FALSE
loop_381	FALSE	3	3	3	3	TRUE	TRUE
loop_382	TRUE	3	3	4	4	TRUE	FALSE
loop_383	TRUE	4	3	4	2	FALSE	FALSE
loop_384	FALSE	3	3	3	3	TRUE	TRUE
loop_385	FALSE	4	1	4	1	FALSE	FALSE
loop_386	FALSE	3	3	3	3	TRUE	TRUE
loop_387	TRUE	3	5	4	4	FALSE	FALSE
loop_388	FALSE	2	5	2	5	FALSE	FALSE
loop_389	FALSE	3	3	3	3	TRUE	TRUE
loop_390	TRUE	3	3	3	2	TRUE	FALSE
loop_391	FALSE	4	1	4	1	FALSE	FALSE
loop_392	TRUE	3	3	3	2	TRUE	FALSE
loop_393	TRUE	3	3	5	1	TRUE	FALSE
loop_394	TRUE	4	1	5	1	FALSE	FALSE
loop_395	TRUE	3	3	5	3	TRUE	FALSE
loop_396	TRUE	3	3	4	1	TRUE	FALSE
loop_397	TRUE	3	3	3	1	TRUE	FALSE
loop_398	FALSE	4	1	4	1	FALSE	FALSE
loop_399	TRUE	3	3	5	3	TRUE	FALSE
loop_400	FALSE	5	1	5	1	FALSE	FALSE
loop_401	TRUE	5	3	5	1	FALSE	FALSE
loop_402	TRUE	5	2	5	4	FALSE	FALSE
loop_403	TRUE	4	3	5	3	FALSE	FALSE
loop_404	TRUE	3	3	4	2	TRUE	FALSE
loop_405	TRUE	4	2	5	3	FALSE	FALSE
loop_406	TRUE	3	4	4	5	FALSE	FALSE
loop_407	TRUE	3	3	3	4	TRUE	FALSE
loop_408	TRUE	3	3	5	1	TRUE	FALSE
loop_409	TRUE	3	3	3	4	TRUE	FALSE
loop_410	TRUE	5	2	2	1	FALSE	FALSE
loop_411	TRUE	5	3	2	3	FALSE	FALSE
loop_412	TRUE	3	3	2	2	TRUE	FALSE
loop_413	TRUE	4	2	3	2	FALSE	FALSE
loop_414	TRUE	3	3	3	4	TRUE	FALSE
loop_415	TRUE	3	3	1	2	TRUE	FALSE
loop_416	TRUE	3	3	1	4	TRUE	FALSE
loop_417	FALSE	3	3	3	3	TRUE	TRUE
loop_418	TRUE	3	3	2	5	TRUE	FALSE
loop_419	FALSE	1	5	1	5	FALSE	FALSE
loop_420	TRUE	3	3	3	4	TRUE	FALSE
loop_421	TRUE	3	3	4	1	TRUE	FALSE
loop_422	TRUE	3	2	5	2	FALSE	FALSE
loop_423	FALSE	3	3	3	3	TRUE	TRUE
loop_424	TRUE	5	1	5	2	FALSE	FALSE
loop_425	TRUE	3	3	4	4	TRUE	FALSE
loop_426	FALSE	4	4	4	4	FALSE	FALSE
loop_427	TRUE	3	3	2	2	TRUE	FALSE
loop_428	TRUE	2	5	5	5	FALSE	FALSE
loop_429	FALSE	3	3	3	3	TRUE	TRUE
loop_430	TRUE	3	2	5	3	FALSE	FALSE
loop_431	TRUE	3	3	2	3	TRUE	FALSE
loop_432	TRUE	3	2	4	3	FALSE	FALSE
loop_433	FALSE	3	2	3	2	FALSE	FALSE
loop_434	TRUE	3	3	2	5	TRUE	FALSE
loop_435	FALSE	4	2	4	2	FALSE	FALSE
loop_436	TRUE	3	3	1	3	TRUE	FALSE
loop_437	TRUE	3	3	3	4	TRUE	FALSE
loop_438	FALSE	3	3	3	3	TRUE	TRUE
loop_439	TRUE	3	1	4	1	FALSE	FALSE
loop_440	TRUE	1	2	1	4	FALSE	FALSE
loop_441	TRUE	3	5	3	2	FALSE	FALSE
loop_442	TRUE	3	3	3	4	TRUE	FALSE
loop_443	TRUE	3	3	4	3	TRUE	FALSE
loop_444	TRUE	5	1	5	2	FALSE	FALSE
loop_445	FALSE	5	1	5	1	FALSE	FALSE
loop_446	FALSE	5	1	5	1	FALSE	FALSE
loop_447	TRUE	3	3	3	4	TRUE	FALSE
loop_448	TRUE	3	3	4	1	TRUE	FALSE
loop_449	TRUE	3	3	5	1	TRUE	FALSE
loop_450	TRUE	5	1	4	2	FALSE	FALSE
loop_451	FALSE	5	1	5	1	FALSE	FALSE
loop_452	TRUE	3	3	5	1	TRUE	FALSE
loop_453	TRUE	3	3	4	1	TRUE	FALSE
loop_454	TRUE	4	1	5	1	FALSE	FALSE
loop_455	FALSE	5	1	5	1	FALSE	FALSE
loop_456	TRUE	3	2	3	3	FALSE	TRUE
loop_457	FALSE	1	3	1	3	FALSE	FALSE
loop_458	FALSE	3	3	3	3	TRUE	TRUE
loop_459	FALSE	5	1	5	1	FALSE	FALSE
loop_460	FALSE	5	2	5	2	FALSE	FALSE
loop_461	TRUE	3	3	1	3	TRUE	FALSE
loop_462	TRUE	3	3	5	1	TRUE	FALSE
loop_463	TRUE	3	3	3	2	TRUE	FALSE
loop_464	TRUE	3	3	2	3	TRUE	FALSE
loop_465	TRUE	2	1	1	2	FALSE	FALSE
loop_466	TRUE	3	3	4	2	TRUE	FALSE
loop_467	TRUE	3	3	2	3	TRUE	FALSE
loop_468	TRUE	3	3	3	5	TRUE	FALSE
loop_469	TRUE	3	3	5	1	TRUE	FALSE
loop_470	TRUE	5	1	5	3	FALSE	FALSE
loop_471	TRUE	4	3	5	3	FALSE	FALSE
loop_472	TRUE	3	3	4	2	TRUE	FALSE
loop_473	TRUE	3	2	2	2	FALSE	FALSE
loop_474	TRUE	3	3	3	2	TRUE	FALSE
loop_475	TRUE	4	4	4	3	FALSE	FALSE
loop_476	TRUE	3	3	3	4	TRUE	FALSE
loop_477	TRUE	3	5	4	4	FALSE	FALSE
loop_478	TRUE	3	3	3	2	TRUE	FALSE
loop_479	TRUE	3	3	2	4	TRUE	FALSE
loop_480	TRUE	3	3	3	1	TRUE	FALSE
loop_481	TRUE	3	5	5	5	FALSE	FALSE
loop_482	TRUE	3	3	3	5	TRUE	FALSE
loop_483	TRUE	3	3	2	3	TRUE	FALSE
loop_484	FALSE	2	1	2	1	FALSE	FALSE
loop_485	TRUE	3	5	2	5	FALSE	FALSE
loop_486	TRUE	4	1	5	1	FALSE	FALSE
loop_487	TRUE	3	3	3	4	TRUE	FALSE
loop_488	FALSE	5	1	5	1	FALSE	FALSE
loop_489	TRUE	4	1	5	1	FALSE	FALSE
loop_490	TRUE	4	1	5	1	FALSE	FALSE
loop_491	FALSE	5	1	5	1	FALSE	FALSE
loop_492	FALSE	1	5	1	5	FALSE	FALSE
loop_493	TRUE	5	1	5	2	FALSE	FALSE
loop_494	TRUE	3	3	5	1	TRUE	FALSE
loop_495	FALSE	5	1	5	1	FALSE	FALSE
