loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap
loop_1294	chr8	49475000	49500000	chr8	49800000	49825000	chr8:49475000-49500000_chr8:49800000-49825000	TRUE	-0.577623803711098	5.5042361365523	74.7067029921383	1.46151161464056e-6	0.0022367399412622	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	49475000	49500000	49487500	25000	chr8	49800000	49825000	49812500	25000	325000	100-500kb	TRUE	11252	631048	177	543111	23965	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1310	chr8	48525000	48550000	chr8	49825000	49850000	chr8:48525000-48550000_chr8:49825000-49850000	FALSE	-0.606222476164762	4.36649188575834	63.9045706586665	3.32542637594178e-6	0.0038780013920774	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48525000	48550000	48537500	25000	chr8	49825000	49850000	49837500	25000	1300000	>1Mb	TRUE	11252	293950	177	518111	23965	100039954	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_4819	chr8	34200000	34225000	chr8	34375000	34400000	chr8:34200000-34225000_chr8:34375000-34400000	TRUE	0.328223450544882	6.31691096336748	43.7506152443382	2.25071892450479e-5	0.0105621375536239	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	34200000	34225000	34212500	25000	chr8	34375000	34400000	34387500	25000	175000	100-500kb	TRUE	1561	33287	1561	208287	102465211	102465211	FALSE	TRUE	Polycomb	FALSE	TRUE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_4884	chr8	38650000	38675000	chr8	39000000	39025000	chr8:38650000-38675000_chr8:39000000-39025000	TRUE	0.366895361704927	5.2858155392785	32.6970549113848	8.910579728041e-5	0.0198980828799264	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	38650000	38675000	38662500	25000	chr8	39000000	39025000	39012500	25000	350000	100-500kb	TRUE	11747	0	23985	0	244431	80286	FALSE	TRUE	Other	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
loop_4905	chr8	48550000	48575000	chr8	49800000	49825000	chr8:48550000-48575000_chr8:49800000-49825000	FALSE	-0.659836959076838	4.48989406105401	93.4641379043432	4.36629762086148e-7	0.0014165462047666	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48550000	48575000	48562500	25000	chr8	49800000	49825000	49812500	25000	1250000	>1Mb	TRUE	11252	268950	177	543111	23965	100039954	FALSE	TRUE	Bivalent_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Bivalent_Promoter-Other	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_4911	chr8	48675000	48700000	chr8	49825000	49850000	chr8:48675000-48700000_chr8:49825000-49850000	FALSE	-0.489783378570363	4.64772722334235	34.9840873885077	6.52668683446635e-5	0.0163097242074147	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48675000	48700000	48687500	25000	chr8	49825000	49850000	49837500	25000	1150000	>1Mb	TRUE	11252	143950	177	518111	23965	100039954	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_4918	chr8	49800000	49825000	chr8	57300000	57325000	chr8:49800000-49825000_chr8:57300000-57325000	TRUE	1.75692245774895	1.66394932200179	128.55869766748	7.44815454412946e-8	7.59372960282e-4	TRUE	TRUE	strong_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	49800000	49825000	49812500	25000	chr8	57300000	57325000	57312500	25000	7500000	>1Mb	TRUE	177	543111	5190	0	100039954	15111	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_4921	chr8	36325000	36350000	chr8	112000000	112025000	chr8:36325000-36350000_chr8:112000000-112025000	TRUE	2.08939701644879	-0.850191346535324	48.1270974884265	1.44026625808873e-5	0.008891949712806	TRUE	TRUE	strong_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	36325000	36350000	36337500	25000	chr8	112000000	112025000	112012500	25000	75675000	>1Mb	TRUE	11746	75483	24205	0	244421	85305	TRUE	TRUE	Active_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
loop_7202	chr8	49650000	49675000	chr8	57300000	57325000	chr8:49650000-49675000_chr8:57300000-57325000	TRUE	2.34333028913408	2.06408319942258	284.787638172735	7.55287304085948e-10	1.58542358000681e-5	TRUE	TRUE	strong_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	49650000	49675000	49662500	25000	chr8	57300000	57325000	57312500	25000	7650000	>1Mb	TRUE	177	693111	5190	0	100039954	15111	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_8561	chr8	34875000	34900000	chr8	35450000	35475000	chr8:34875000-34900000_chr8:35450000-35475000	FALSE	0.341771745888228	5.80607026315756	54.0479190180308	7.86526644256131e-6	0.0063499926113771	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	34875000	34900000	34887500	25000	chr8	35450000	35475000	35462500	25000	575000	500kb-1Mb	TRUE	9241	65689	18963	21195	21951	67276	TRUE	TRUE	Active_Enhancer	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_8779	chr8	48200000	48225000	chr8	49825000	49850000	chr8:48200000-48225000_chr8:49825000-49850000	FALSE	-0.694673289419943	4.1864471867325	117.881866670826	1.21067693344344e-7	7.59372960282e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48200000	48225000	48212500	25000	chr8	49825000	49850000	49837500	25000	1625000	>1Mb	TRUE	14198	100907	177	518111	320685	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_8812	chr8	37125000	37150000	chr8	39050000	39075000	chr8:37125000-37150000_chr8:39050000-39075000	FALSE	0.310247061428104	4.89708219328019	28.4935269855062	1.652249069574e-4	0.0264750841369715	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	37125000	37150000	37137500	25000	chr8	39050000	39075000	39062500	25000	1925000	>1Mb	TRUE	15478	100761	23985	44154	414128	80286	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_8841	chr8	36200000	36225000	chr8	37050000	37075000	chr8:36200000-36225000_chr8:37050000-37075000	FALSE	0.526177264790519	3.5034953204812598	43.7565321202199	2.24924690914204e-5	0.0105621375536239	TRUE	TRUE	moderate_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	36200000	36225000	36212500	25000	chr8	37050000	37075000	37062500	25000	850000	500kb-1Mb	TRUE	11746	24515	15478	25761	244421	414128	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16957	chr8	37125000	37150000	chr8	39025000	39050000	chr8:37125000-37150000_chr8:39025000-39050000	FALSE	0.326162073114353	4.95490489784771	30.603217856369	1.20248292664e-4	0.0223169101301851	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	37125000	37150000	37137500	25000	chr8	39025000	39050000	39037500	25000	1900000	>1Mb	TRUE	15478	100761	23985	19154	414128	80286	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19964	chr8	35500000	35525000	chr8	35825000	35850000	chr8:35500000-35525000_chr8:35825000-35850000	TRUE	0.301777018801198	5.54851534994461	38.7922803712091	4.01649084857151e-5	0.0139417069502811	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	35500000	35525000	35512500	25000	chr8	35825000	35850000	35837500	25000	325000	100-500kb	TRUE	18963	3803	21161	0	67276	71908	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
loop_19966	chr8	40575000	40600000	chr8	41025000	41050000	chr8:40575000-40600000_chr8:41025000-41050000	TRUE	0.301266783171522	5.4286559628308	35.6473834287749	5.980504921252e-5	0.0155236594351187	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	40575000	40600000	40587500	25000	chr8	41025000	41050000	41037500	25000	450000	100-500kb	TRUE	16269	34796	23884	7531	54384	78849	FALSE	FALSE	Other	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
