chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness	shift_distance	shift_distance_kb
chr1	14725000	-4.440593891143685	0.47251438491798986	1.5403552443417228	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	15250000	-2.477146557429436	1.5229317383317846	2.0911117629195908	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr1	15275000	-2.713409537681477	1.2336891640711447	1.865550470053624	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	15550000	0.8980798153013514	1.6374489050888383	1.3836341789014803	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	15600000	-0.8500811205399615	1.3367391122920294	1.513939836950398	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	15875000	0.9444882052909586	1.9186525501776788	1.6474281755856746	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	16350000	-1.579966418561367	1.2158776284725494	1.5729318049837613	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	16675000	0.6050343100442106	2.165239679830645	1.971047783876612	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	17125000	0.04373453301026155	2.389173784317812	2.326372567985483	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	17150000	0.7389817529624049	4.007195782972516	3.740251217217746	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	17175000	0.07870385488456005	2.0057559801958944	1.9428386673554647	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	18125000	-4.4793787118547375	1.0279411427844771	2.0930675927755176	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	18150000	-2.2196354676125227	1.1811332414061209	1.6942557617726737	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	18975000	0.7598581769722951	3.6294642803358466	3.3657011298979436	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	19000000	-0.8561823469845191	2.212991732188906	2.372535332962704	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	19225000	-2.7618728706596256	0.9979075722906632	1.6466853839869562	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr1	19250000	-1.179606031435517	1.4954628090351625	1.74920433857038	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	20000000	1.1253368839105804	1.5239511222657285	1.2174380854967115	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	20525000	-2.7867982071986885	2.9234117197345717	3.536185838767705	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	20800000	2.0346523028567045	3.8710734550974744	3.292517547738609	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	20825000	-1.667630192282031	1.2267161595520402	1.604818076442463	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	21200000	0.968973799257962	2.450308586900667	2.161527143195838	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	21475000	-2.827041718108973	0.8689901524335751	1.536406461692189	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	22000000	-2.7299412621868013	0.8576010217975716	1.501690421951824	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	22275000	-1.1913035999954975	4.010213596307235	4.211869873511639	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	22600000	0.6020122929583928	5.678736757073664	5.408539314342282	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	23150000	3.072316516327512	4.5860108574132825	3.739898438399343	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	23300000	0.2874709300013287	4.8781257138380285	4.701784222304786	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	23750000	1.8744133917410903	1.8336814375303316	1.3385302505602366	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	23800000	0.4816961167204811	1.6916974656717525	1.5377944352382529	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	24250000	-0.20389004136111183	3.0474469112056957	3.030390574774391	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	24275000	1.013434225551657	4.017775757114665	3.683963978952336	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	24375000	-0.4890447730968274	1.5835274246326354	1.667679571828903	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	24625000	-1.3868197437125278	2.0504286031470524	2.3423597565697545	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	24650000	-1.5715826952338063	3.411497370398797	3.7185608561427625	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	25625000	-0.7509820970941622	1.800363736784892	1.9433773972750732	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	25650000	2.613900273288808	2.0572322337210363	1.3776534966049387	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA
chr1	25675000	1.3702454209384949	2.773001012865534	2.379744159990844	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	25825000	-10.065444588788193	4.396621963958644	6.744450008407734	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	25850000	1.547203981852657	3.649078025910007	3.1937215873292195	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	26425000	-2.1443440380437715	1.4156591485046015	1.905378817796108	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr1	27175000	-0.6672754562003351	1.4323969441889672	1.5631237820246298	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	27900000	-0.617650874552799	1.6937258382188776	1.8066962372447848	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	27925000	0.8913803449379302	1.6687204893255323	1.415849360379953	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	28350000	0.6246187967562327	1.787057433588104	1.5963704757762378	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	30175000	1.001405991890779	1.7864039851566025	1.5042486427341473	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	30775000	1.0689836774201285	1.6886013028056914	1.3921744628871315	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	30950000	-0.44905325987661165	2.903503142092452	2.9491155225540235	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr1	30975000	0.00459104416326967	2.8177614744026043	2.7551032599623544	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	31700000	0.27079962583280137	2.087020911786579	1.9756884650579944	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	32075000	2.1672461584140414	1.8198842204271597	1.2539355769254263	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA
chr1	32375000	-0.4011165609042114	1.5325256562868357	1.5964430749493288	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	33625000	-0.799585404337634	1.962152488574981	2.1134331938607507	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	33650000	-0.8817333791205806	1.7238022296978428	1.900234060796912	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	33975000	2.0472609498090337	3.5328154759368777	2.958586219826147	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	34000000	-0.6036475807685912	2.479475128537409	2.5718838029470703	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	34200000	1.2267141558717396	3.729471750285019	3.3501732555750627	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	34625000	0.2587493695368455	3.3744532282477806	3.237927370043991	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	34725000	-2.2480005511284182	1.414829380936566	1.929734624248043	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr1	34925000	0.40193633076546886	2.465680064290055	2.3142376675514513	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	35375000	-1.0936572170381622	1.3630148187904714	1.598781100825572	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	36150000	-0.6833807422282627	2.140291154314945	2.2594669836940615	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	36500000	-0.4504007576280637	1.88860165058539	1.956707949152541	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	36525000	0.5822226901908322	4.288831961749437	4.053796670959697	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	36550000	0.12238721923964956	2.1593636401539995	2.0824851658774852	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	36775000	3.0251710247832255	1.6543602075662551	0.8837255645634805	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA
chr1	36950000	0.20132078717045168	6.206675412288637	6.022233654783781	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	37250000	-1.4675331392671156	5.326614987405571	5.566586967898065	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	37650000	-1.1744824657412505	4.680034802469265	4.862977210959002	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	37675000	-0.03140403288643084	2.525151543304089	2.477623788017614	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	38150000	1.6796614457954282	4.766008117402327	4.254096268833814	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	38775000	-0.19956754238415775	3.560235376719118	3.530929594404461	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	38800000	-0.9536478498951104	2.7193684147099138	2.8915163937965205	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	39025000	1.6420489218930845	6.900730627551877	6.351325895137826	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	39050000	-1.260680620747767	2.237037516801215	2.494266739740135	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	39175000	-0.03713635951924924	2.4455517575233414	2.401154353167739	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	39525000	0.6855840202750509	1.6960829777950055	1.4925808686758373	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	39550000	-1.1889860961493377	2.704275913865943	2.933892862852762	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr1	39575000	-0.532360536623049	1.725727098065363	1.8172903429188063	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	39975000	-0.31237204584193334	1.8795765201681611	1.9143670347214063	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	40000000	-0.5515030991158545	3.582057467444578	3.637723825682434	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	40400000	0.3566594626557391	3.4707653432350036	3.3083636654198343	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	40575000	-4.162241289260312	0.7003673459602024	1.6956485340818086	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr1	42525000	0.4255500070763845	1.5403558289841324	1.4033903795420106	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	42825000	-0.6714490677343009	2.026639778558085	2.145400929527493	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	42850000	-1.2524725877984433	2.122036747251222	2.379784851845957	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	43275000	-2.581545258015625	1.925607019592276	2.510339751044794	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr1	43300000	-1.2007602303863534	2.248453265259221	2.490884685469465	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	43750000	-3.011165784604388	2.04929021870966	2.735631961435064	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr1	44075000	0.9054890552608494	1.6602241991216162	1.4041130928971053	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	44475000	1.4724897918957804	2.239315383433682	1.8328903216704584	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	45200000	-0.8358677525988952	1.6238875512491255	1.7913656280569217	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	45950000	0.6031628758128936	1.7063957903059337	1.522680011279281	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	45975000	-3.853573080388507	1.495426602842098	2.398399079849931	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr1	46775000	-1.7303257143340012	1.6611139602095064	2.0449503327395737	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	47000000	0.2146301384229631	2.127146486373402	2.028575407223424	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	47750000	1.4643070957635067	1.554357749603367	1.1648797719852888	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	47800000	-0.2106563527536022	1.7066158994492036	1.7204878694843988	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	48225000	-1.6053552571120084	1.5772373909983806	1.9325633309843129	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	48525000	0.2542828293095256	2.816543192969095	2.6932872663302296	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr1	48550000	0.619889869824147	1.90183524315684	1.7097895582457314	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	48925000	1.8436786278727055	3.272760165654822	2.753639950340315	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	49325000	0.8091209769210616	1.584467301929691	1.3534086670237897	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	50900000	1.8310858301163628	2.760919400603597	2.256035932754098	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	50925000	2.937117848465836	2.1302650296720427	1.370615028428101	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA
chr1	51175000	0.2146626602953527	1.881444433062895	1.7882319056749891	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	51600000	0.8222846152183477	2.679682690797102	2.4215070602981044	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	51625000	0.05070973797583427	3.22661094458366	3.143825470462205	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	51650000	-0.9578760981263108	1.6887890329751902	1.884472791871576	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	51925000	0.38733227823513694	1.7449156912313268	1.6127615273633156	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	51950000	-2.4218521044278263	1.124222328317459	1.687685371579356	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr1	52300000	0.6905068328590096	2.6727000929190545	2.446672171224727	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	52325000	0.01207258535602065	4.800206306619353	4.692432461612864	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	52625000	-1.07391999591162	2.9002951384813436	3.0976931161955084	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	52650000	1.922876580746805	4.608695124939175	4.041167381620535	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	53050000	-4.580570812677474	3.385890053157751	4.4240849746928	Shifted	Matrix 2	Shifted	TRUE	TRUE	Both	25001	25.001
chr1	53100000	2.1176323590718393	1.6855171335840051	1.1345493022844255	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	25001	25.001
chr1	53375000	0.3787234388758463	2.7407998075323916	2.588984454403729	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	53400000	0.7794555300418617	1.786214414632545	1.5579520342198785	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	54200000	-3.2234575776563994	4.256709723454644	4.9463823225574375	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	54275000	0.962657451101428	1.624355408537763	1.3551474295237178	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	54550000	-1.6167924088497032	1.5980049580024966	1.955654209454021	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	54575000	1.0784254962797235	2.1381751301019674	1.8296365795178864	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	54975000	-0.4237745132277132	3.1492916767112913	3.1833981261486017	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	55000000	-0.7648245934005372	2.9263097875561876	3.048092253537141	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr1	55225000	-2.467481626456997	0.9956231074842544	1.572973616299627	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr1	55250000	-0.5236112391161621	1.4881285745444854	1.5827569760307114	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	55775000	-1.1829383214424076	1.2835243969602803	1.5427040019755478	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	56775000	-1.042435740986114	1.2910911051954026	1.5159918922141868	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	57200000	1.638088033433831	1.752740197430884	1.316735868747097	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	57425000	-0.725349077915279	2.4527736602960046	2.5753142409552443	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	57450000	-0.6239014334630084	2.870176283275446	2.958969110322486	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr1	57925000	0.7235695161794218	2.1073175999388467	1.885610849307913	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	57950000	-1.201382945698293	3.2358145038948867	3.4568318815121946	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	58375000	0.4711716758230477	3.2010613294132546	3.0167471550609815	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	58750000	0.9749112171789432	3.0181236521168255	2.7154988141599974	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr1	58775000	3.2706538717759583	2.8250184837263568	1.9692127574990184	Differential	Matrix 1	Strength Change	FALSE	FALSE	Neither	NA	NA
chr1	59100000	0.1131625483389818	3.875679250872464	3.763553961343272	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	59125000	-0.8547916451033974	1.4757165128431755	1.6510254922658512	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	59300000	-1.2318233281398203	3.120028669201847	3.350965779860519	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	59325000	-5.875442222107685	2.9845524718761145	4.345903520133499	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	59475000	3.6506225468138487	5.8212741313921725	4.807771229730788	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	59500000	5.5728308870459395	4.248816053995588	2.802951968959591	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both	NA	NA
chr1	60125000	-0.377689509796875	1.4497562540858728	1.509793453862628	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	60575000	1.7465479636919268	3.3848960871903824	2.886909676319999	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr1	61375000	-4.235118050856557	1.0837313507361146	2.088333608581914	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	61400000	-3.403530974845979	0.9439169950434736	1.7496664479325803	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr1	61675000	1.955656936360738	1.595138703978013	1.0854719383603113	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr1	62675000	2.0061360670086597	3.079846847273002	2.5254959894228293	Shifted	Matrix 1	Shifted	TRUE	TRUE	Both	1	0.001
chr1	62700000	-3.2815559583574454	4.650352713329939	5.345533735035397	Shifted	Matrix 2	Shifted	TRUE	TRUE	Both	1	0.001
