stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category
stripe_0071	chr1	65520001	65560000	chr1	65520001	66830000	3prime	shared	0.048	0.052	3.82883573459455	0.965250107640479	571653.418979569	530947.01135698	1310000	40000	65540000.5	0.0603499215221174	7.94211375638482	10.9911186837098	0.00656347448914064	0.0228122319963699	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0072	chr1	66060001	66110000	chr1	65230001	66110000	5prime	shared	0.0825	0.079	-0.554818431291298	-0.220631572794654	426652.683781622	410542.61521997	880000	50000	66085000.5	0.115105049879471	8.38184941918379	43.9007271128036	3.11168136025363e-05	0.000458522964077043	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0075	chr1	67610001	67650000	chr1	67610001	69160000	3prime	shared	0.058	0.0495	3.24517160918537	3.15910000586196	241164.1401648	211439.232337804	1550000	40000	67630000.5	-0.020974521254747	7.78271814934222	1.11154745686169	0.313540205275425	0.431859548865262	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0076	chr1	69080001	69120000	chr1	67780001	69120000	5prime	shared	0.012	0.016	8.73877416157283	9.0139468654736	626642.372619173	541547.79519027	1340000	40000	69100000.5	0.00747404267513749	8.21529694453876	0.182427795863458	0.677236421415598	0.771573507593617	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0077	chr1	72810001	72870000	chr1	72180001	72870000	5prime	shared	0.042	0.071	2.71272054428334	-0.963951074815692	1023256.00227307	838659.911919537	690000	60000	72840000.5	-0.0486154539027325	8.42366881403548	9.87122571062379	0.00898606362364981	0.0287288536295165	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal
stripe_0078	chr1	72850001	72890000	chr1	72850001	74390000	3prime	shared	0.034	0.018	12.3953414378749	24.0069850956684	790405.744988213	765271.430763522	1540000	40000	72870000.5	-0.024469204363878	8.27396147381544	1.99811811564537	0.184168172071891	0.29175642008368	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0081	chr1	73580001	73620000	chr1	72720001	73620000	5prime	shared	0.045	0.044	-6.43732789291825	-5.41755148121554	858887.98462124	720703.218723919	900000	40000	73600000.5	-0.020425957544855	8.08282237049405	1.48121038589961	0.248137133212816	0.362052789294967	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0082	chr1	73810001	73850000	chr1	72180001	73850000	5prime	shared	0.018	0.032	4.16695861209771	-1.89794878777246	753043.599779271	661965.709109666	1670000	40000	73830000.5	-0.0445944113564363	8.38227604099984	6.71005676800053	0.0244638852219305	0.0622685329774476	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal
stripe_0083	chr1	74070001	74110000	chr1	72170001	74110000	5prime	shared	0.0375	0.042	-0.971751037436568	-1.93560618307985	550574.652631769	646328.702110725	1940000	40000	74090000.5	0.154810318593457	8.01052578466669	63.627856134702	5.30580821667898e-06	0.00013912141250498	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0084	chr1	74840001	74880000	chr1	74840001	75610000	3prime	shared	0.07	0.095	-1.56253690034122	-3.10858538557739	1197343.1000002	927281.642601609	770000	40000	74860000.5	0.0572674812446673	7.68075617482037	8.03360430784004	0.0157141134423891	0.0443326966262338	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0085	chr1	75270001	75320000	chr1	74070001	75320000	5prime	shared	0.028	0.038	-2.03534177598135	-1.49036310792382	860063.646320263	850198.175108247	1250000	50000	75295000.5	0.0283640350954244	8.52728180495718	3.1610747807595	0.102020352267213	0.185614579686165	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0086	chr1	75630001	75670000	chr1	75630001	77900000	3prime	shared	0.013	0.005	11.1682555219465	33.5141472755895	354817.151217952	374736.926925134	2270000	40000	75650000.5	0.0719270216875937	8.23025776044049	15.3020764984233	0.00226305522429348	0.00991407239536923	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0089	chr1	77490001	77540000	chr1	75480001	77540000	5prime	shared	0.018	0.006	-0.63643841914521	12.380381751173	379435.903595601	390402.014031279	2060000	50000	77515000.5	0.0239196042919393	8.67125500970783	1.403575821802	0.260194503564057	0.373311231411647	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0091	chr1	79410001	79450000	chr1	78180001	79450000	5prime	shared	0.099	0.085	-0.286384192163521	0.703912506372814	452607.074497723	351165.94161372	1270000	40000	79430000.5	0.0426022904819274	7.66649305974159	4.68565089564331	0.0523925473997715	0.111674730440876	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0094	chr1	81250001	81300000	chr1	80160001	81300000	5prime	shared	0.036	0.0905	1.30804394562722	-2.95471841477527	651768.282872704	645095.890843863	1140000	50000	81275000.5	-0.0789124698084188	8.35395939916928	20.2476942593994	0.00082145895340377	0.00464971845688547	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal
stripe_0096	chr1	83690001	83740000	chr1	82730001	83740000	5prime	shared	0.036	0.01	4.27303559460975	19.5714063913243	916045.764997322	1207025.97603035	1010000	50000	83715000.5	0.00479371768141986	8.5301832530612	0.0810779365751675	0.78093909217635	0.851109047280216	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0100	chr1	85060001	85100000	chr1	85060001	85780000	3prime	shared	0.034	0.044	7.4311261969349	5.03409190644168	2164637.3803831	1711241.63657649	720000	40000	85080000.5	-0.0371701662538706	6.4360652939883	0.898564987401731	0.362793761637296	0.482826695532935	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0101	chr1	85070001	85110000	chr1	83530001	85110000	5prime	shared	0.06	0.091	1.61996065832361	0.918247339690065	390808.760270997	334003.889683471	1580000	40000	85090000.5	-0.0468830835167412	5.76714306950021	0.941550310175098	0.351981590711375	0.471867049803294	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0102	chr1	85240001	85280000	chr1	83750001	85280000	5prime	shared	0.038	0.0505	-4.36526322251968	0.371348692094643	2165600.59437517	1304520.84160524	1530000	40000	85260000.5	-0.0165350513001823	6.00582217801964	0.145430686379821	0.709940397068679	0.797150052965337	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0103	chr1	85240001	85290000	chr1	85240001	85760000	3prime	shared	0.0415	0.07	-5.77978541773196	-5.80834558984577	11051124.1926186	5261763.72999238	520000	50000	85265000.5	-0.0176911084239863	6.29480873676597	0.204134247856097	0.659864659989868	0.757347079988371	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0104	chr1	85570001	85610000	chr1	83750001	85610000	5prime	shared	0.0315	0.041	6.76246626025967	6.24943131968328	1582007.75489755	947256.487505772	1860000	40000	85590000.5	-0.0631799861653082	6.51861944490489	2.36859645527787	0.151032726125878	0.252974495709198	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0105	chr1	85570001	85610000	chr1	85570001	86320000	3prime	shared	0.045	0.049	3.30330930078989	3.26649010255889	1837897.45075247	1483579.62443944	750000	40000	85590000.5	0.0799553000676609	5.84839491847245	2.8881047292507	0.116280533045735	0.20547888049608	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0106	chr1	86320001	86370000	chr1	85810001	86370000	5prime	shared	0.063	0.088	6.59944986133494	3.22479887352188	1677431.77758975	1031214.22074406	560000	50000	86345000.5	-0.0979551958085523	8.17527052283366	12.6291621501294	0.00427310043039429	0.0161589354557646	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal
stripe_0107	chr1	86990001	87050000	chr1	86030001	87050000	5prime	shared	0.019	0.0255	4.55121015003529	2.6677083627204	1199672.78854891	1054438.34454034	1020000	60000	87020000.5	0.0100988047386116	8.72995986384783	0.244141564092904	0.630596899675327	0.732300542051822	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0108	chr1	87170001	87230000	chr1	85780001	87230000	5prime	shared	0.053	0.0715	-0.149443093125795	-2.47395697039741	579093.662859354	734853.157394349	1450000	60000	87200000.5	0.0458930414547741	8.51009883099842	6.26424062956207	0.0286528597583595	0.0700315955437355	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal
stripe_0109	chr1	88200001	88260000	chr1	88200001	90980000	3prime	shared	0.0135	0.006	-23.2004641499986	7.4689052510949	3562116.14819471	3281839.8267399	2780000	60000	88230000.5	-0.0316119482189921	7.5859023167014	2.61932491399733	0.132833408701772	0.229067877190943	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0110	chr1	88230001	88280000	chr1	85610001	88280000	5prime	shared	0.003	0.002	35.9963993834347	53.4043603211433	3973723.80229808	3097815.49304298	2670000	50000	88255000.5	-0.116170754940785	7.12393224925472	20.6800673047138	0.000757947327947079	0.00440201982322359	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal
stripe_0111	chr1	88680001	88720000	chr1	87740001	88720000	5prime	shared	0.0585	0.084	-0.398939412873449	0.101340041624861	988256.231209372	826409.578939952	980000	40000	88700000.5	0.0950115804429281	8.08012487348108	24.5626891093307	0.000385801844385165	0.00269230797862524	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0112	chr1	88760001	88800000	chr1	88760001	90980000	3prime	shared	0.031	0.067	-2.61093251682021	-3.45532881229109	561830.782587507	646354.443528593	2220000	40000	88780000.5	0.0767047334239939	8.25659754757079	15.7031830180466	0.00206952398489346	0.0092552626574349	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0113	chr1	89130001	89190000	chr1	88260001	89190000	5prime	shared	0.069	0.057	-14.3428961936953	-7.55837498826412	821319.421594096	603429.876533335	930000	60000	89160000.5	0.105907335167552	8.68469722662284	32.6148299236145	0.00011780122063771	0.00117340545473205	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0114	chr1	89220001	89250000	chr1	89220001	90330000	3prime	shared	0.048	0.058	5.94117991916752	1.38711504425981	815494.265727216	534063.646042858	1110000	30000	89235000.5	0.0494344725003148	7.80945523561119	8.71595724407865	0.0126814719103714	0.0377480207282006	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0115	chr1	89840001	89880000	chr1	87040001	89880000	5prime	shared	0.0665	0.0645	-6.45924445288298	-1.92133120864798	463429.688662982	674948.645278086	2840000	40000	89860000.5	0.0668960023774003	8.09904161886296	13.2050388343968	0.00370278531846036	0.0144307458422182	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0120	chr1	90560001	90600000	chr1	89440001	90600000	5prime	shared	0.045	0.034	2.42522881362076	0.16541342810204	731587.601792605	351138.429474444	1160000	40000	90580000.5	0.10789411810829	8.20307959886502	15.6939812311546	0.00207373944567877	0.0092552626574349	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0121	chr1	90640001	90680000	chr1	90640001	91220000	3prime	shared	0.0525	0.058	4.19852998973533	1.48005587832637	1349667.56634742	932090.476434747	580000	40000	90660000.5	0.104249807172859	7.81966502537628	20.3042240258914	0.000812808592672	0.0046154067539305	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0123	chr1	92580001	92620000	chr1	91320001	92620000	5prime	shared	0.0625	0.082	-4.77322737022979	-2.41444554464493	633847.589222871	548471.793869663	1300000	40000	92600000.5	0.0279276637545752	7.93053519741242	1.88527909116555	0.196092891108573	0.3050904230773	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0126	chr1	104970001	105010000	chr1	104970001	106240000	3prime	shared	0.008	0.0125	21.2011432526556	14.3539869996645	819189.949008703	574406.698898707	1270000	40000	104990000.5	-0.0523407574694842	8.17759315964383	8.03426598647224	0.0157107794589674	0.0443326966262338	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal
stripe_0127	chr1	105610001	105640000	chr1	104770001	105640000	5prime	shared	0.076	0.0705	-1.9038525633791	-3.2451172923041	583034.106959098	438045.884991485	870000	30000	105625000.5	-0.0121588406348192	7.65565703088502	0.384635538886021	0.547308481120348	0.656917550883595	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0130	chr1	106140001	106180000	chr1	106140001	106800000	3prime	shared	0.065	0.0225	2.36935557222169	4.22398629689427	1342314.18638892	1084130.36325829	660000	40000	106160000.5	-0.0217024771374018	7.78332773923235	1.58041439377284	0.233802509381378	0.346669334076504	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0133	chr1	107230001	107270000	chr1	107230001	110740000	3prime	shared	0.082	0.095	-0.60129875655413	-0.340121725924731	128863.518124468	131941.231771886	3510000	40000	107250000.5	-0.0260843411778989	7.92690630078829	2.10355381959	0.173861114953662	0.279652113633179	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0134	chr1	107560001	107610000	chr1	105020001	107610000	5prime	shared	0.081	0.054	1.7222322013134	2.62633197405268	251204.447201623	263953.840090688	2590000	50000	107585000.5	-0.0482058201526316	7.92077739496764	4.64667778581222	0.0532315072702812	0.113124883746021	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0135	chr1	109080001	109120000	chr1	109080001	111310000	3prime	shared	0.034	0.0255	1.29163987485234	2.31570371897572	211218.408752204	225702.158129793	2230000	40000	109100000.5	-0.0488678970127362	7.96268472336785	6.19114189595273	0.0294190749402707	0.0716587576755501	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal
stripe_0137	chr1	109660001	109700000	chr1	107620001	109700000	5prime	shared	0.06	0.055	0.503125454848345	0.355761257357162	233973.611823091	261723.722059864	2080000	40000	109680000.5	-0.0566092788164967	7.95720289950831	10.6403227951352	0.00722815951663065	0.0245015369166396	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal
stripe_0138	chr1	109660001	109710000	chr1	109660001	110940000	3prime	shared	0.0935	0.075	0.386804276009547	0.786598260867961	310130.77641006	277207.307652338	1280000	50000	109685000.5	-0.0605805925474284	8.04435611993142	8.07775293869878	0.0154934990144242	0.0438490614963783	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal
stripe_0139	chr1	109980001	110030000	chr1	107670001	110030000	5prime	shared	0.021	0.0165	0.869179081918675	0.0214290708559584	454455.443569603	355554.328956407	2360000	50000	110005000.5	0.00551783900375141	8.36210068418604	0.0979611974032684	0.759931741084154	0.836239470340798	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0142	chr1	111210001	111250000	chr1	109040001	111250000	5prime	shared	0.056	0.051	1.21620280643011	1.73830050127514	149637.241147232	145075.331471582	2210000	40000	111230000.5	0.0179086466527229	7.7134699759062	0.578125583748161	0.462456910826618	0.57924880365568	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0150	chr1	118730001	118770000	chr1	118290001	118770000	5prime	shared	0.082	0.097	0.636402898281553	0.961774747368643	753785.260170472	687063.769244674	480000	40000	118750000.5	0.0420212204241225	7.38443897584741	3.36021258873646	0.0929666054915448	0.172936314649373	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0151	chr1	119040001	119090000	chr1	118280001	119090000	5prime	shared	0.045	0.0255	3.39303312973617	5.27666152849581	864850.835375022	948932.88844975	810000	50000	119065000.5	0.191409703987427	8.14117706281445	142.634332773874	8.41786764512652e-08	1.36445981920551e-05	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
stripe_0152	chr1	119060001	119100000	chr1	119060001	120130000	3prime	shared	0.03	0.0365	4.92294853430063	1.93337286483925	685460.097308695	677972.260802005	1070000	40000	119080000.5	-0.00293640335991889	7.68417557391482	0.025164704908027	0.876727800995377	0.918051251986049	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_0153	chr1	119380001	119420000	chr1	118680001	119420000	5prime	shared	0.0525	0.051	-2.64941654481386	-1.81625321037553	1062616.82272524	686334.296982081	740000	40000	119400000.5	0.0852297581759476	7.79143781778782	21.5380227749272	0.00064824670405005	0.00390481038284203	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal
