chr	bin_start	bin_end	ctrl_label	mut_label	continous_rank_ctrl	continous_rank_mut	label_changed
chr1	4500001	4600000	B.2	B.2	0.211764705882353	0.260649514972585	FALSE
chr1	4600001	4700000	B.2	B.2	0.211764705882353	0.260649514972585	FALSE
chr1	4700001	4800000	B.2	B.2	0.211764705882353	0.260649514972585	FALSE
chr1	4800001	4900000	A.2	A.2	0.523529411764706	0.622943905525095	FALSE
chr1	4900001	5000000	B.1	B.1	0.351680672268908	0.432728806410797	FALSE
chr1	5000001	5100000	B.1	B.1	0.351680672268908	0.432728806410797	FALSE
chr1	5100001	5200000	B.1	B.1	0.351680672268908	0.432728806410797	FALSE
chr1	5200001	5300000	B.2	B.2	0.0294117647058824	0.0649514972585407	FALSE
chr1	5300001	5400000	B.2	B.2	0.0294117647058824	0.0649514972585407	FALSE
chr1	5400001	5500000	B.2	B.2	0.0294117647058824	0.0649514972585407	FALSE
chr1	5500001	5600000	B.2	B.2	0.0294117647058824	0.0649514972585407	FALSE
chr1	5600001	5700000	B.2	B.2	0.0294117647058824	0.106284268241248	FALSE
chr1	5700001	5800000	B.2	B.2	0.0294117647058824	0.147617039223956	FALSE
chr1	5800001	5900000	B.2	B.2	0.0987394957983193	0.15520877266976	FALSE
chr1	5900001	6000000	B.2	B.2	0.0987394957983193	0.15520877266976	FALSE
chr1	6000001	6100000	B.2	B.2	0.0987394957983193	0.15520877266976	FALSE
chr1	6100001	6200000	B.2	B.2	0.0987394957983193	0.15520877266976	FALSE
chr1	6200001	6300000	A.2	A.2	0.447899159663866	0.496415014761704	FALSE
chr1	6300001	6400000	A.2	A.2	0.447899159663866	0.496415014761704	FALSE
chr1	6400001	6500000	A.2	A.2	0.447899159663866	0.496415014761704	FALSE
chr1	6500001	6600000	A.2	A.2	0.447899159663866	0.496415014761704	FALSE
chr1	6600001	6700000	A.2	A.2	0.447899159663866	0.496415014761704	FALSE
chr1	6700001	6800000	A.1	A.1	0.709663865546219	0.756642766765078	FALSE
chr1	6800001	6900000	A.1	A.1	0.709663865546219	0.756642766765078	FALSE
chr1	6900001	7000000	B.2	B.2	0.255042016806723	0.277520033741038	FALSE
chr1	7000001	7100000	B.2	B.2	0.255042016806723	0.277520033741038	FALSE
chr1	7100001	7200000	B.1	A.2	0.418067226890756	0.496836777730915	TRUE
chr1	7200001	7300000	B.2	B.2	0.211344537815126	0.231969633066217	FALSE
chr1	7300001	7400000	B.2	B.2	0.211344537815126	0.231969633066217	FALSE
chr1	7400001	7500000	B.2	B.2	0.133613445378151	0.160269928300295	FALSE
chr1	7500001	7600000	B.2	B.2	0.0558823529411765	0.0885702235343737	FALSE
chr1	7600001	7700000	NA	B.2	NA	0.0885702235343737	FALSE
chr1	7700001	7800000	B.2	B.2	0.0558823529411765	0.0885702235343737	FALSE
chr1	7800001	7900000	NA	NA	NA	NA	FALSE
chr1	7900001	8000000	NA	NA	NA	NA	FALSE
chr1	8000001	8100000	NA	NA	NA	NA	FALSE
chr1	8100001	8200000	NA	NA	NA	NA	FALSE
chr1	8200001	8300000	NA	NA	NA	NA	FALSE
chr1	8300001	8400000	B.2	B.2	0.0563025210084034	0.0430198228595529	FALSE
chr1	8400001	8500000	B.2	B.2	0.0567226890756303	0.0430198228595529	FALSE
chr1	8500001	8600000	B.2	B.2	0.0567226890756303	0.0430198228595529	FALSE
chr1	8600001	8700000	NA	NA	NA	NA	FALSE
chr1	8700001	8800000	B.2	B.2	0.0567226890756303	0.0430198228595529	FALSE
chr1	8800001	8900000	B.2	B.2	0.048109243697479	0.0430198228595529	FALSE
chr1	8900001	9000000	B.2	B.2	0.0394957983193277	0.0430198228595529	FALSE
chr1	9000001	9100000	B.2	B.2	0.0394957983193277	0.0430198228595529	FALSE
chr1	9100001	9200000	B.2	B.2	0.0394957983193277	0.0788696752425134	FALSE
chr1	9200001	9300000	B.2	B.2	0.14453781512605	0.114719527625474	FALSE
chr1	9300001	9400000	B.2	B.2	0.14453781512605	0.114719527625474	FALSE
chr1	9400001	9500000	B.2	B.2	0.14453781512605	0.114719527625474	FALSE
chr1	9500001	9600000	B.2	B.2	0.14453781512605	0.114719527625474	FALSE
chr1	9600001	9700000	A.2	A.2	0.581932773109244	0.619991564740616	FALSE
chr1	9700001	9800000	A.2	A.2	0.581932773109244	0.557992408266555	FALSE
chr1	9800001	9900000	B.1	A.2	0.417647058823529	0.495993251792493	TRUE
chr1	9900001	10000000	B.1	A.2	0.417647058823529	0.495993251792493	TRUE
chr1	10000001	10100000	A.2	A.2	0.581512605042017	0.684521299029945	FALSE
chr1	10100001	10200000	A.2	A.2	0.581512605042017	0.684521299029945	FALSE
chr1	10200001	10300000	A.2	A.2	0.581512605042017	0.684521299029945	FALSE
chr1	10300001	10400000	B.2	B.2	0.242016806722689	0.254323070434416	FALSE
chr1	10400001	10500000	B.2	B.2	0.242016806722689	0.254323070434416	FALSE
chr1	10500001	10600000	B.1	B.1	0.335714285714286	0.321805145508224	FALSE
chr1	10600001	10700000	B.1	B.1	0.335714285714286	0.321805145508224	FALSE
chr1	10700001	10800000	B.1	B.1	0.335714285714286	0.321805145508224	FALSE
chr1	10800001	10900000	B.2	B.2	0.210504201680672	0.256853648249684	FALSE
chr1	10900001	11000000	B.2	B.2	0.210504201680672	0.256853648249684	FALSE
chr1	11000001	11100000	A.2	B.1	0.44327731092437	0.431463517503163	TRUE
chr1	11100001	11200000	A.2	B.1	0.44327731092437	0.431463517503163	TRUE
chr1	11200001	11300000	B.2	B.2	0.24327731092437	0.273724167018136	FALSE
chr1	11300001	11400000	B.2	B.2	0.24327731092437	0.273724167018136	FALSE
chr1	11400001	11500000	B.2	B.2	0.24327731092437	0.273724167018136	FALSE
chr1	11500001	11600000	B.2	B.2	0.152100840336134	0.16490932096162	FALSE
chr1	11600001	11700000	B.2	B.2	0.152100840336134	0.16490932096162	FALSE
chr1	11700001	11800000	B.2	B.2	0.152100840336134	0.16490932096162	FALSE
chr1	11800001	11900000	B.2	B.2	0.0876050420168065	0.0168705187684521	FALSE
chr1	11900001	12000000	B.2	B.2	0.023109243697479	0.0168705187684521	FALSE
chr1	12000001	12100000	B.2	B.2	0.023109243697479	0.0168705187684521	FALSE
chr1	12100001	12200000	B.2	B.2	0.023109243697479	0.0168705187684521	FALSE
chr1	12200001	12300000	B.2	B.2	0.023109243697479	0.0168705187684521	FALSE
chr1	12300001	12400000	B.2	B.2	0.15672268907563	0.11978068325601	FALSE
chr1	12400001	12500000	B.2	B.2	0.15672268907563	0.11978068325601	FALSE
chr1	12500001	12600000	B.2	B.2	0.15672268907563	0.11978068325601	FALSE
chr1	12600001	12700000	B.2	B.2	0.15672268907563	0.11978068325601	FALSE
chr1	12700001	12800000	B.1	B.1	0.338655462184874	0.308308730493463	FALSE
chr1	12800001	12900000	B.1	B.1	0.376680672268908	0.370729649936736	FALSE
chr1	12900001	13000000	B.1	B.1	0.414705882352941	0.433150569380009	FALSE
chr1	13000001	13100000	B.1	B.1	0.414705882352941	0.433150569380009	FALSE
chr1	13100001	13200000	B.1	B.1	0.414705882352941	0.433150569380009	FALSE
chr1	13200001	13300000	A.1	A.1	0.707563025210084	0.724167018135808	FALSE
chr1	13300001	13400000	A.1	A.1	0.707563025210084	0.724167018135808	FALSE
chr1	13400001	13500000	B.1	B.1	0.315546218487395	0.382960776043863	FALSE
chr1	13500001	13600000	B.1	B.1	0.315546218487395	0.382960776043863	FALSE
chr1	13600001	13700000	B.1	B.1	0.315546218487395	0.382960776043863	FALSE
chr1	13700001	13800000	B.2	B.2	0.239915966386555	0.25896246309574	FALSE
chr1	13800001	13900000	B.2	B.2	0.239915966386555	0.25896246309574	FALSE
chr1	13900001	14000000	B.2	B.2	0.239915966386555	0.25896246309574	FALSE
chr1	14000001	14100000	B.2	B.2	0.239915966386555	0.25896246309574	FALSE
chr1	14100001	14200000	A.2	A.2	0.593697478991597	0.490510333192746	FALSE
chr1	14200001	14300000	A.2	A.2	0.593697478991597	0.490510333192746	FALSE
chr1	14300001	14400000	B.2	B.2	0.248319327731092	0.267397722479966	FALSE
chr1	14400001	14500000	B.2	B.2	0.248319327731092	0.267397722479966	FALSE
chr1	14500001	14600000	B.2	B.2	0.16281512605042	0.194854491775622	FALSE
chr1	14600001	14700000	B.2	B.2	0.0773109243697479	0.122311261071278	FALSE
chr1	14700001	14800000	B.2	B.2	0.0773109243697479	0.122311261071278	FALSE
chr1	14800001	14900000	B.2	B.2	0.0773109243697479	0.122311261071278	FALSE
chr1	14900001	15000000	B.2	B.2	0.0773109243697479	0.122311261071278	FALSE
chr1	15000001	15100000	B.2	B.2	0.0773109243697479	0.122311261071278	FALSE
chr1	15100001	15200000	B.2	B.2	0.0773109243697479	0.122311261071278	FALSE
chr1	15200001	15300000	B.2	B.2	0.0773109243697479	0.122311261071278	FALSE
chr1	15300001	15400000	A.2	A.2	0.596638655462185	0.539856600590468	FALSE
chr1	15400001	15500000	A.2	A.2	0.565546218487395	0.539856600590468	FALSE
chr1	15500001	15600000	A.2	A.2	0.534453781512605	0.539856600590468	FALSE
chr1	15600001	15700000	A.2	A.2	0.534453781512605	0.539856600590468	FALSE
chr1	15700001	15800000	B.1	B.1	0.334453781512605	0.431885280472375	FALSE
chr1	15800001	15900000	A.2	B.1	0.515126050420168	0.413749472796289	TRUE
chr1	15900001	16000000	A.2	B.1	0.515126050420168	0.395613665120202	TRUE
chr1	16000001	16100000	B.1	B.1	0.414285714285714	0.395613665120202	FALSE
chr1	16100001	16200000	B.1	B.1	0.414285714285714	0.395613665120202	FALSE
chr1	16200001	16300000	B.1	B.1	0.414285714285714	0.395613665120202	FALSE
chr1	16300001	16400000	B.1	B.1	0.414285714285714	0.395613665120202	FALSE
chr1	16400001	16500000	B.1	B.1	0.414285714285714	0.395613665120202	FALSE
chr1	16500001	16600000	A.1	A.1	0.703781512605042	0.72796288485871	FALSE
chr1	16600001	16700000	A.1	A.1	0.703781512605042	0.72796288485871	FALSE
chr1	16700001	16800000	B.1	B.1	0.41218487394958	0.37536904259806	FALSE
chr1	16800001	16900000	B.1	B.1	0.41218487394958	0.37536904259806	FALSE
chr1	16900001	17000000	B.1	B.1	0.41218487394958	0.37536904259806	FALSE
chr1	17000001	17100000	A.1	A.1	0.709243697478992	0.735132855335302	FALSE
chr1	17100001	17200000	A.1	A.1	0.709243697478992	0.735132855335302	FALSE
chr1	17200001	17300000	B.2	B.2	0.0256302521008403	0.0767608603964572	FALSE
chr1	17300001	17400000	B.2	B.2	0.0256302521008403	0.0767608603964572	FALSE
chr1	17400001	17500000	B.2	B.2	0.0256302521008403	0.0767608603964572	FALSE
chr1	17500001	17600000	B.2	B.2	0.0256302521008403	0.0767608603964572	FALSE
chr1	17600001	17700000	B.2	B.2	0.168067226890756	0.199493884436946	FALSE
chr1	17700001	17800000	B.2	B.2	0.116596638655462	0.16195698017714	FALSE
chr1	17800001	17900000	B.2	B.2	0.0651260504201681	0.124420075917334	FALSE
chr1	17900001	18000000	B.2	B.2	0.139915966386555	0.19886123998313	FALSE
chr1	18000001	18100000	B.2	B.2	0.214705882352941	0.273302404048925	FALSE
chr1	18100001	18200000	B.1	B.2	0.304621848739496	0.273302404048925	TRUE
chr1	18200001	18300000	B.1	B.2	0.304621848739496	0.236609025727541	TRUE
chr1	18300001	18400000	B.2	B.2	0.158403361344538	0.199915647406158	FALSE
chr1	18400001	18500000	B.2	B.2	0.158403361344538	0.199915647406158	FALSE
chr1	18500001	18600000	B.2	B.2	0.158403361344538	0.205820328975116	FALSE
chr1	18600001	18700000	B.2	B.2	0.158403361344538	0.205820328975116	FALSE
chr1	18700001	18800000	B.2	B.2	0.158403361344538	0.14888232813159	FALSE
chr1	18800001	18900000	B.2	B.2	0.158403361344538	0.211725010544074	FALSE
chr1	18900001	19000000	B.1	B.2	0.316806722689076	0.274567692956558	TRUE
chr1	19000001	19100000	B.1	B.2	0.316806722689076	0.274567692956558	TRUE
chr1	19100001	19200000	B.1	B.2	0.316806722689076	0.274567692956558	TRUE
chr1	19200001	19300000	B.1	B.2	0.316806722689076	0.143821172501054	TRUE
chr1	19300001	19400000	B.2	B.2	0.0218487394957983	0.0130746520455504	FALSE
chr1	19400001	19500000	B.2	B.2	0.0218487394957983	0.0130746520455504	FALSE
chr1	19500001	19600000	B.2	B.2	0.0218487394957983	0.0130746520455504	FALSE
chr1	19600001	19700000	B.2	B.2	0.0218487394957983	0.0130746520455504	FALSE
chr1	19700001	19800000	B.2	B.2	0.0218487394957983	0.0130746520455504	FALSE
chr1	19800001	19900000	B.2	B.2	0.0218487394957983	0.122311261071278	FALSE
chr1	19900001	20000000	B.1	B.2	0.317226890756303	0.231547870097005	TRUE
chr1	20000001	20100000	B.1	B.2	0.317226890756303	0.159848165331084	TRUE
chr1	20100001	20200000	B.2	B.2	0.0726890756302521	0.0881484605651624	FALSE
chr1	20200001	20300000	B.2	B.2	0.0726890756302521	0.0881484605651624	FALSE
chr1	20300001	20400000	B.2	B.2	0.0726890756302521	0.125052720371151	FALSE
chr1	20400001	20500000	B.1	B.2	0.272689075630252	0.16195698017714	TRUE
chr1	20500001	20600000	B.2	B.2	0.147899159663866	0.16195698017714	FALSE
chr1	20600001	20700000	B.2	B.2	0.147899159663866	0.16195698017714	FALSE
chr1	20700001	20800000	B.2	B.2	0.147899159663866	0.16195698017714	FALSE
chr1	20800001	20900000	A.2	A.2	0.600840336134454	0.625896246309574	FALSE
chr1	20900001	21000000	A.2	A.2	0.600840336134454	0.625896246309574	FALSE
chr1	21000001	21100000	A.2	A.2	0.600840336134454	0.565162378743147	FALSE
chr1	21100001	21200000	A.2	A.2	0.600840336134454	0.504428511176719	FALSE
chr1	21200001	21300000	B.1	B.1	0.42563025210084	0.397300716997048	FALSE
chr1	21300001	21400000	B.1	B.1	0.42563025210084	0.397300716997048	FALSE
chr1	21400001	21500000	B.1	B.1	0.42563025210084	0.397300716997048	FALSE
chr1	21500001	21600000	B.1	B.1	0.3	0.347954449599325	FALSE
chr1	21600001	21700000	B.1	B.1	0.3	0.347954449599325	FALSE
chr1	21700001	21800000	A.2	B.1	0.474789915966387	0.347954449599325	TRUE
chr1	21800001	21900000	A.2	B.1	0.474789915966387	0.347954449599325	TRUE
chr1	21900001	22000000	A.2	B.1	0.474789915966387	0.347954449599325	TRUE
chr1	22000001	22100000	A.2	B.1	0.474789915966387	0.380430198228596	TRUE
chr1	22100001	22200000	A.2	B.1	0.474789915966387	0.380430198228596	TRUE
chr1	22200001	22300000	A.2	B.1	0.474789915966387	0.380430198228596	TRUE
chr1	22300001	22400000	A.1	A.1	0.685714285714286	0.830029523407845	FALSE
chr1	22400001	22500000	A.1	A.1	0.768487394957984	0.830029523407845	FALSE
chr1	22500001	22600000	A.1	A.1	0.851260504201681	0.830029523407845	FALSE
chr1	22600001	22700000	A.1	A.1	0.851260504201681	0.820328975115985	FALSE
chr1	22700001	22800000	A.1	A.1	0.851260504201681	0.820328975115985	FALSE
chr1	22800001	22900000	A.2	A.1	0.644117647058824	0.793336145086462	TRUE
chr1	22900001	23000000	A.1	A.1	0.749579831932773	0.793336145086462	FALSE
chr1	23000001	23100000	A.1	A.1	0.749579831932773	0.793336145086462	FALSE
chr1	23100001	23200000	A.2	A.2	0.501260504201681	0.673555461830451	FALSE
chr1	23200001	23300000	A.2	A.2	0.501260504201681	0.673555461830451	FALSE
chr1	23300001	23400000	A.1	A.2	0.688655462184874	0.673555461830451	TRUE
chr1	23400001	23500000	A.2	A.2	0.660504201680672	0.565162378743146	FALSE
chr1	23500001	23600000	A.2	A.2	0.660504201680672	0.565162378743146	FALSE
chr1	23600001	23700000	A.2	A.2	0.660504201680672	0.565162378743146	FALSE
chr1	23700001	23800000	A.2	A.2	0.660504201680672	0.565162378743146	FALSE
chr1	23800001	23900000	A.1	A.1	0.893697478991597	0.836355967946014	FALSE
chr1	23900001	24000000	A.1	A.1	0.893697478991597	0.836355967946014	FALSE
chr1	24000001	24100000	A.1	A.1	0.893697478991597	0.908899198650358	FALSE
chr1	24100001	24200000	A.1	A.1	0.893697478991597	0.908899198650358	FALSE
chr1	24200001	24300000	A.1	A.1	0.893697478991597	0.908899198650358	FALSE
chr1	24300001	24400000	A.2	A.2	0.6	0.649093209616196	FALSE
chr1	24400001	24500000	A.2	A.2	0.6	0.649093209616196	FALSE
chr1	24500001	24600000	A.1	A.1	0.689915966386555	0.751159848165331	FALSE
chr1	24600001	24700000	A.1	A.1	0.689915966386555	0.751159848165331	FALSE
chr1	24700001	24800000	A.1	A.1	0.68655462184874	0.751159848165331	FALSE
chr1	24800001	24900000	A.1	A.2	0.68655462184874	0.652467313369886	TRUE
chr1	24900001	25000000	A.1	A.2	0.68655462184874	0.652467313369886	TRUE
chr1	25000001	25100000	A.1	A.2	0.718697478991597	0.652467313369886	TRUE
chr1	25100001	25200000	A.1	A.1	0.750840336134454	0.819907212146774	FALSE
chr1	25200001	25300000	A.1	A.1	0.750840336134454	0.778785322648671	FALSE
chr1	25300001	25400000	A.2	A.1	0.594117647058824	0.737663433150569	TRUE
chr1	25400001	25500000	A.2	A.1	0.594117647058824	0.737663433150569	TRUE
chr1	25500001	25600000	A.2	A.1	0.594117647058824	0.737663433150569	TRUE
chr1	25600001	25700000	A.2	A.1	0.594117647058824	0.737663433150569	TRUE
chr1	25700001	25800000	A.1	A.1	0.686134453781513	0.737663433150569	FALSE
chr1	25800001	25900000	A.1	A.1	0.686134453781513	0.737663433150569	FALSE
chr1	25900001	26000000	B.2	B.2	0.202941176470588	0.109236609025728	FALSE
chr1	26000001	26100000	B.2	B.2	0.202941176470588	0.109236609025728	FALSE
chr1	26100001	26200000	B.2	B.2	0.202941176470588	0.109236609025728	FALSE
chr1	26200001	26300000	B.2	B.2	0.138865546218487	0.109236609025728	FALSE
chr1	26300001	26400000	B.2	B.2	0.0747899159663866	0.109236609025728	FALSE
chr1	26400001	26500000	B.2	B.2	0.0747899159663866	0.109236609025728	FALSE
chr1	26500001	26600000	B.2	B.2	0.0747899159663866	0.109236609025728	FALSE
chr1	26600001	26700000	B.2	B.2	0.0747899159663866	0.109236609025728	FALSE
chr1	26700001	26800000	B.2	B.2	0.101680672268908	0.111345423871784	FALSE
chr1	26800001	26900000	B.2	B.2	0.101680672268908	0.111345423871784	FALSE
chr1	26900001	27000000	B.2	B.2	0.101680672268908	0.111345423871784	FALSE
chr1	27000001	27100000	B.2	B.2	0.101680672268908	0.111345423871784	FALSE
chr1	27100001	27200000	B.2	B.2	0.171008403361345	0.111345423871784	FALSE
chr1	27200001	27300000	B.2	B.2	0.171008403361345	0.111345423871784	FALSE
chr1	27300001	27400000	B.2	B.2	0.171008403361345	0.111345423871784	FALSE
chr1	27400001	27500000	B.2	B.2	0.215126050420169	0.199704765921552	FALSE
chr1	27500001	27600000	B.2	B.2	0.259243697478992	0.28806410797132	FALSE
chr1	27600001	27700000	B.2	B.2	0.259243697478992	0.28806410797132	FALSE
chr1	27700001	27800000	B.1	B.1	0.320168067226891	0.337832138338254	FALSE
chr1	27800001	27900000	B.1	B.1	0.320168067226891	0.337832138338254	FALSE
chr1	27900001	28000000	B.1	B.1	0.320168067226891	0.337832138338254	FALSE
chr1	28000001	28100000	B.1	B.1	0.40546218487395	0.337832138338254	FALSE
chr1	28100001	28200000	B.1	B.1	0.40546218487395	0.337832138338254	FALSE
chr1	28200001	28300000	A.2	A.2	0.592436974789916	0.540700126528891	FALSE
chr1	28300001	28400000	A.2	A.2	0.592436974789916	0.540700126528891	FALSE
chr1	28400001	28500000	B.2	B.2	0.121008403361345	0.137072964993674	FALSE
chr1	28500001	28600000	B.2	B.2	0.121008403361345	0.137072964993674	FALSE
chr1	28600001	28700000	B.2	B.2	0.121008403361345	0.137072964993674	FALSE
chr1	28700001	28800000	B.2	B.2	0.121008403361345	0.137072964993674	FALSE
chr1	28800001	28900000	B.2	B.2	0.0953781512605044	0.137072964993674	FALSE
chr1	28900001	29000000	B.2	B.2	0.0697478991596639	0.137072964993674	FALSE
chr1	29000001	29100000	B.2	B.2	0.0697478991596639	0.0754955714888233	FALSE
chr1	29100001	29200000	B.2	B.2	0.0697478991596639	0.0754955714888233	FALSE
chr1	29200001	29300000	B.2	B.2	0.0697478991596639	0.0754955714888233	FALSE
chr1	29300001	29400000	B.2	B.2	0.106302521008403	0.0754955714888233	FALSE
chr1	29400001	29500000	B.2	B.2	0.106302521008403	0.0754955714888233	FALSE
chr1	29500001	29600000	B.2	B.2	0.198739495798319	0.0957401940109658	FALSE
chr1	29600001	29700000	B.2	B.2	0.198739495798319	0.0957401940109658	FALSE
chr1	29700001	29800000	B.2	B.2	0.10672268907563	0.0957401940109658	FALSE
chr1	29800001	29900000	B.2	B.2	0.10672268907563	0.0957401940109658	FALSE
chr1	29900001	30000000	B.2	B.2	0.120588235294118	0.19105862505272	FALSE
chr1	30000001	30100000	B.2	B.2	0.120588235294118	0.171024884015184	FALSE
chr1	30100001	30200000	B.2	B.2	0.120588235294118	0.150991142977647	FALSE
chr1	30200001	30300000	B.2	B.2	0.0960084033613447	0.110501897933362	FALSE
chr1	30300001	30400000	B.2	B.2	0.0714285714285714	0.0700126528890763	FALSE
chr1	30400001	30500000	B.2	B.2	0.0714285714285714	0.0700126528890763	FALSE
chr1	30500001	30600000	B.2	B.2	0.250840336134454	0.25558835934205	FALSE
chr1	30600001	30700000	B.2	B.2	0.250840336134454	0.25558835934205	FALSE
chr1	30700001	30800000	B.2	B.2	0.250840336134454	0.25558835934205	FALSE
chr1	30800001	30900000	A.2	A.2	0.584033613445378	0.584563475326866	FALSE
chr1	30900001	31000000	B.1	A.2	0.412605042016807	0.584563475326866	TRUE
chr1	31000001	31100000	B.1	B.1	0.412605042016807	0.384226064951497	FALSE
chr1	31100001	31200000	B.1	B.1	0.412605042016807	0.384226064951497	FALSE
chr1	31200001	31300000	B.2	B.2	0.0554621848739496	0.0480809784900886	FALSE
chr1	31300001	31400000	B.2	B.2	0.0554621848739496	0.0480809784900886	FALSE
chr1	31400001	31500000	B.2	B.2	0.0554621848739496	0.0480809784900886	FALSE
chr1	31500001	31600000	B.2	B.2	0.0147058823529412	0.0480809784900886	FALSE
chr1	31600001	31700000	B.2	B.2	0.0147058823529412	0.0577815267819485	FALSE
chr1	31700001	31800000	B.2	B.2	0.0147058823529412	0.0577815267819485	FALSE
chr1	31800001	31900000	B.2	B.2	0.0147058823529412	0.0577815267819485	FALSE
chr1	31900001	32000000	B.2	B.2	0.0147058823529412	0.0577815267819485	FALSE
chr1	32000001	32100000	B.2	B.2	0.118487394957983	0.1455082243779	FALSE
chr1	32100001	32200000	B.2	B.2	0.222268907563025	0.233234921973851	FALSE
chr1	32200001	32300000	B.1	B.2	0.271848739495798	0.233234921973851	TRUE
chr1	32300001	32400000	B.1	B.2	0.271848739495798	0.233234921973851	TRUE
chr1	32400001	32500000	B.1	B.2	0.271848739495798	0.233234921973851	TRUE
chr1	32500001	32600000	B.1	B.2	0.271848739495798	0.233234921973851	TRUE
chr1	32600001	32700000	B.2	B.2	0.073109243697479	0.117250105440742	FALSE
chr1	32700001	32800000	B.2	B.2	0.073109243697479	0.117250105440742	FALSE
chr1	32800001	32900000	B.2	B.2	0.073109243697479	0.117250105440742	FALSE
chr1	32900001	33000000	B.2	B.2	0.250420168067227	0.224799662589625	FALSE
chr1	33000001	33100000	B.2	B.2	0.250420168067227	0.224799662589625	FALSE
chr1	33100001	33200000	B.1	B.1	0.333193277310924	0.349219738506959	FALSE
chr1	33200001	33300000	B.1	B.1	0.305042016806723	0.349219738506959	FALSE
chr1	33300001	33400000	B.1	B.1	0.305042016806723	0.349219738506959	FALSE
chr1	33400001	33500000	B.1	B.1	0.305042016806723	0.349219738506959	FALSE
chr1	33500001	33600000	A.2	B.1	0.513025210084034	0.349219738506959	TRUE
chr1	33600001	33700000	A.2	B.1	0.513025210084034	0.349219738506959	TRUE
chr1	33700001	33800000	A.1	A.1	0.929411764705882	0.916912695065373	FALSE
chr1	33800001	33900000	A.1	A.1	0.929411764705882	0.916912695065373	FALSE
chr1	33900001	34000000	A.1	A.1	0.929411764705882	0.916912695065373	FALSE
chr1	34000001	34100000	A.1	A.1	0.984033613445378	0.996204133277098	FALSE
chr1	34100001	34200000	A.1	A.1	0.984033613445378	0.996204133277098	FALSE
chr1	34200001	34300000	A.1	A.1	0.984033613445378	0.996204133277098	FALSE
chr1	34300001	34400000	A.1	A.1	0.984033613445378	0.996204133277098	FALSE
chr1	34400001	34500000	A.1	A.1	0.969747899159664	0.927035006326444	FALSE
chr1	34500001	34600000	A.1	A.1	0.95546218487395	0.927035006326444	FALSE
chr1	34600001	34700000	A.1	A.1	0.867647058823529	0.843947701391818	FALSE
