loop_id	shift_detected	ctrl_peak_row	ctrl_peak_col	mut_peak_row	mut_peak_col	ctrl_centered	mut_centered
loop_40	TRUE	5	1	5	2	FALSE	FALSE
loop_41	FALSE	3	3	3	3	TRUE	TRUE
loop_42	TRUE	3	3	1	4	TRUE	FALSE
loop_43	TRUE	3	3	5	2	TRUE	FALSE
loop_44	TRUE	3	3	4	2	TRUE	FALSE
loop_45	FALSE	3	3	3	3	TRUE	TRUE
loop_46	TRUE	3	3	3	4	TRUE	FALSE
loop_47	TRUE	3	3	4	2	TRUE	FALSE
loop_48	FALSE	3	3	3	3	TRUE	TRUE
loop_49	TRUE	3	3	5	4	TRUE	FALSE
loop_50	TRUE	3	3	2	1	TRUE	FALSE
loop_51	TRUE	5	1	4	1	FALSE	FALSE
loop_52	TRUE	3	3	5	2	TRUE	FALSE
loop_53	TRUE	4	2	5	1	FALSE	FALSE
loop_54	TRUE	3	3	5	2	TRUE	FALSE
loop_55	TRUE	3	5	1	5	FALSE	FALSE
loop_56	FALSE	3	4	3	4	FALSE	FALSE
loop_57	FALSE	3	3	3	3	TRUE	TRUE
loop_58	TRUE	3	1	2	1	FALSE	FALSE
loop_59	TRUE	3	3	4	4	TRUE	FALSE
loop_60	TRUE	4	3	4	2	FALSE	FALSE
loop_61	TRUE	3	3	3	2	TRUE	FALSE
loop_62	FALSE	3	3	3	3	TRUE	TRUE
loop_63	TRUE	3	3	5	1	TRUE	FALSE
loop_64	TRUE	5	2	5	1	FALSE	FALSE
loop_65	TRUE	3	3	5	2	TRUE	FALSE
loop_66	FALSE	5	1	5	1	FALSE	FALSE
loop_67	TRUE	3	3	4	3	TRUE	FALSE
loop_68	TRUE	4	3	5	2	FALSE	FALSE
loop_69	TRUE	2	1	3	1	FALSE	FALSE
loop_70	TRUE	3	4	4	4	FALSE	FALSE
loop_71	TRUE	5	2	4	2	FALSE	FALSE
loop_72	FALSE	4	4	4	4	FALSE	FALSE
loop_73	FALSE	1	4	1	4	FALSE	FALSE
loop_74	TRUE	3	3	4	4	TRUE	FALSE
loop_75	TRUE	3	3	4	3	TRUE	FALSE
loop_76	FALSE	3	3	3	3	TRUE	TRUE
loop_77	TRUE	3	3	3	2	TRUE	FALSE
loop_78	TRUE	3	3	3	5	TRUE	FALSE
loop_79	TRUE	3	3	5	1	TRUE	FALSE
loop_80	TRUE	3	3	2	5	TRUE	FALSE
loop_81	FALSE	3	3	3	3	TRUE	TRUE
loop_82	FALSE	3	3	3	3	TRUE	TRUE
loop_83	TRUE	3	3	5	1	TRUE	FALSE
loop_84	FALSE	2	4	2	4	FALSE	FALSE
loop_85	FALSE	3	2	3	2	FALSE	FALSE
loop_86	TRUE	3	3	5	1	TRUE	FALSE
loop_87	FALSE	5	1	5	1	FALSE	FALSE
loop_88	TRUE	3	4	3	3	FALSE	TRUE
loop_89	TRUE	4	2	2	2	FALSE	FALSE
loop_90	FALSE	3	3	3	3	TRUE	TRUE
loop_91	FALSE	3	3	3	3	TRUE	TRUE
loop_92	TRUE	3	5	3	3	FALSE	TRUE
loop_93	TRUE	3	3	2	2	TRUE	FALSE
loop_94	TRUE	2	2	2	3	FALSE	FALSE
loop_95	FALSE	3	3	3	3	TRUE	TRUE
loop_96	FALSE	3	3	3	3	TRUE	TRUE
loop_97	TRUE	3	3	5	2	TRUE	FALSE
loop_98	FALSE	3	3	3	3	TRUE	TRUE
loop_99	TRUE	3	4	4	3	FALSE	FALSE
loop_100	TRUE	3	3	2	3	TRUE	FALSE
loop_101	FALSE	5	1	5	1	FALSE	FALSE
loop_102	TRUE	3	3	5	3	TRUE	FALSE
loop_103	FALSE	3	3	3	3	TRUE	TRUE
loop_104	FALSE	5	1	5	1	FALSE	FALSE
loop_105	TRUE	3	3	4	3	TRUE	FALSE
loop_106	TRUE	3	3	3	2	TRUE	FALSE
loop_107	TRUE	4	2	5	1	FALSE	FALSE
loop_108	TRUE	3	3	5	2	TRUE	FALSE
loop_109	TRUE	5	1	5	2	FALSE	FALSE
loop_110	TRUE	2	3	2	4	FALSE	FALSE
loop_111	TRUE	3	3	5	1	TRUE	FALSE
loop_112	TRUE	3	3	4	3	TRUE	FALSE
loop_113	TRUE	3	3	4	3	TRUE	FALSE
loop_114	FALSE	3	1	3	1	FALSE	FALSE
loop_115	FALSE	5	3	5	3	FALSE	FALSE
loop_116	TRUE	3	3	3	2	TRUE	FALSE
loop_117	TRUE	3	3	2	3	TRUE	FALSE
loop_118	FALSE	3	3	3	3	TRUE	TRUE
loop_119	FALSE	3	3	3	3	TRUE	TRUE
loop_120	FALSE	3	3	3	3	TRUE	TRUE
loop_121	TRUE	3	3	2	3	TRUE	FALSE
loop_122	TRUE	4	1	3	2	FALSE	FALSE
loop_123	TRUE	3	1	4	3	FALSE	FALSE
loop_124	TRUE	3	3	5	1	TRUE	FALSE
loop_125	TRUE	3	3	3	4	TRUE	FALSE
loop_126	FALSE	2	3	2	3	FALSE	FALSE
loop_127	TRUE	3	3	5	1	TRUE	FALSE
loop_128	TRUE	3	3	2	3	TRUE	FALSE
loop_129	FALSE	3	3	3	3	TRUE	TRUE
loop_130	TRUE	4	2	3	3	FALSE	TRUE
loop_131	TRUE	5	3	5	4	FALSE	FALSE
loop_132	FALSE	2	4	2	4	FALSE	FALSE
loop_133	TRUE	3	3	4	1	TRUE	FALSE
loop_134	FALSE	3	3	3	3	TRUE	TRUE
loop_135	TRUE	4	2	5	1	FALSE	FALSE
loop_136	TRUE	3	3	5	4	TRUE	FALSE
loop_137	TRUE	3	3	2	3	TRUE	FALSE
loop_138	FALSE	2	2	2	2	FALSE	FALSE
loop_139	FALSE	3	3	3	3	TRUE	TRUE
loop_140	FALSE	4	3	4	3	FALSE	FALSE
loop_141	TRUE	3	3	4	1	TRUE	FALSE
loop_142	TRUE	3	3	2	4	TRUE	FALSE
loop_143	TRUE	3	3	3	1	TRUE	FALSE
loop_144	TRUE	4	2	4	3	FALSE	FALSE
loop_145	TRUE	3	3	4	5	TRUE	FALSE
loop_146	TRUE	3	3	5	1	TRUE	FALSE
loop_147	FALSE	5	2	5	2	FALSE	FALSE
loop_148	TRUE	3	3	2	3	TRUE	FALSE
loop_149	TRUE	3	3	2	1	TRUE	FALSE
loop_150	TRUE	4	3	5	2	FALSE	FALSE
loop_151	TRUE	3	3	4	3	TRUE	FALSE
loop_152	TRUE	3	3	2	2	TRUE	FALSE
loop_153	TRUE	3	3	5	5	TRUE	FALSE
loop_154	TRUE	3	3	5	2	TRUE	FALSE
loop_155	FALSE	3	3	3	3	TRUE	TRUE
loop_156	TRUE	5	3	3	3	FALSE	TRUE
loop_157	TRUE	3	3	2	5	TRUE	FALSE
loop_158	FALSE	3	3	3	3	TRUE	TRUE
loop_159	FALSE	4	2	4	2	FALSE	FALSE
loop_160	FALSE	3	3	3	3	TRUE	TRUE
loop_161	TRUE	3	3	1	3	TRUE	FALSE
loop_162	FALSE	3	3	3	3	TRUE	TRUE
loop_163	TRUE	4	5	4	3	FALSE	FALSE
loop_164	TRUE	3	3	4	3	TRUE	FALSE
loop_165	TRUE	3	3	2	4	TRUE	FALSE
loop_166	TRUE	3	3	4	3	TRUE	FALSE
loop_167	TRUE	3	1	4	1	FALSE	FALSE
loop_168	FALSE	3	3	3	3	TRUE	TRUE
loop_169	TRUE	4	2	4	1	FALSE	FALSE
loop_170	TRUE	3	3	5	1	TRUE	FALSE
loop_171	TRUE	5	2	4	3	FALSE	FALSE
loop_172	FALSE	3	3	3	3	TRUE	TRUE
loop_173	TRUE	3	3	3	2	TRUE	FALSE
loop_174	TRUE	3	3	5	2	TRUE	FALSE
loop_175	FALSE	3	1	3	1	FALSE	FALSE
loop_176	TRUE	3	3	5	4	TRUE	FALSE
loop_177	FALSE	3	3	3	3	TRUE	TRUE
loop_178	TRUE	3	3	2	3	TRUE	FALSE
loop_179	TRUE	4	1	4	2	FALSE	FALSE
loop_180	FALSE	3	3	3	3	TRUE	TRUE
loop_181	TRUE	3	3	2	4	TRUE	FALSE
loop_182	TRUE	4	3	2	4	FALSE	FALSE
loop_183	TRUE	3	3	2	1	TRUE	FALSE
loop_184	FALSE	3	3	3	3	TRUE	TRUE
loop_185	FALSE	3	3	3	3	TRUE	TRUE
loop_186	TRUE	5	1	5	2	FALSE	FALSE
loop_187	TRUE	3	3	3	4	TRUE	FALSE
loop_188	FALSE	3	3	3	3	TRUE	TRUE
loop_189	TRUE	4	1	4	4	FALSE	FALSE
loop_190	TRUE	2	4	2	2	FALSE	FALSE
loop_191	TRUE	5	1	3	3	FALSE	TRUE
loop_192	TRUE	5	1	5	2	FALSE	FALSE
loop_193	TRUE	3	3	3	2	TRUE	FALSE
loop_194	TRUE	3	3	5	4	TRUE	FALSE
loop_195	FALSE	3	3	3	3	TRUE	TRUE
loop_196	TRUE	3	3	2	2	TRUE	FALSE
loop_197	TRUE	3	3	2	3	TRUE	FALSE
loop_198	TRUE	4	5	5	1	FALSE	FALSE
loop_199	TRUE	4	4	4	1	FALSE	FALSE
loop_200	TRUE	3	3	4	1	TRUE	FALSE
loop_201	TRUE	1	5	2	5	FALSE	FALSE
loop_202	FALSE	3	3	3	3	TRUE	TRUE
loop_203	TRUE	3	3	5	4	TRUE	FALSE
loop_204	FALSE	1	4	1	4	FALSE	FALSE
loop_205	TRUE	4	3	3	3	FALSE	TRUE
loop_206	TRUE	5	5	1	1	FALSE	FALSE
loop_207	TRUE	3	3	4	5	TRUE	FALSE
loop_208	TRUE	5	3	5	2	FALSE	FALSE
loop_209	TRUE	5	2	3	2	FALSE	FALSE
loop_210	TRUE	3	3	3	4	TRUE	FALSE
loop_211	TRUE	3	3	4	1	TRUE	FALSE
loop_212	TRUE	4	3	3	3	FALSE	TRUE
loop_213	FALSE	3	3	3	3	TRUE	TRUE
loop_214	FALSE	5	5	5	5	FALSE	FALSE
loop_215	TRUE	5	1	5	2	FALSE	FALSE
loop_216	TRUE	2	5	2	4	FALSE	FALSE
loop_217	FALSE	3	3	3	3	TRUE	TRUE
loop_218	TRUE	3	3	4	3	TRUE	FALSE
loop_219	FALSE	3	3	3	3	TRUE	TRUE
loop_220	FALSE	5	1	5	1	FALSE	FALSE
loop_221	TRUE	2	4	4	2	FALSE	FALSE
loop_222	TRUE	2	5	2	4	FALSE	FALSE
loop_223	TRUE	3	3	3	4	TRUE	FALSE
loop_224	TRUE	2	2	1	5	FALSE	FALSE
loop_225	TRUE	3	3	5	5	TRUE	FALSE
loop_226	TRUE	3	3	2	2	TRUE	FALSE
loop_227	TRUE	3	3	1	3	TRUE	FALSE
loop_228	TRUE	3	3	2	3	TRUE	FALSE
loop_229	TRUE	3	3	3	4	TRUE	FALSE
loop_230	FALSE	3	3	3	3	TRUE	TRUE
loop_231	TRUE	3	3	4	5	TRUE	FALSE
loop_232	TRUE	4	2	4	3	FALSE	FALSE
loop_233	TRUE	3	1	5	3	FALSE	FALSE
loop_234	TRUE	3	4	4	4	FALSE	FALSE
loop_235	TRUE	3	3	2	5	TRUE	FALSE
loop_236	TRUE	3	3	4	3	TRUE	FALSE
loop_237	TRUE	3	3	4	3	TRUE	FALSE
loop_238	FALSE	3	3	3	3	TRUE	TRUE
loop_239	FALSE	3	3	3	3	TRUE	TRUE
loop_240	TRUE	3	3	1	3	TRUE	FALSE
loop_241	FALSE	3	3	3	3	TRUE	TRUE
loop_242	TRUE	3	3	4	2	TRUE	FALSE
loop_243	TRUE	5	3	5	2	FALSE	FALSE
loop_244	FALSE	5	2	5	2	FALSE	FALSE
loop_245	TRUE	3	3	3	2	TRUE	FALSE
loop_246	TRUE	3	3	3	2	TRUE	FALSE
loop_247	TRUE	3	3	5	2	TRUE	FALSE
loop_248	TRUE	3	3	5	2	TRUE	FALSE
loop_249	TRUE	3	3	5	1	TRUE	FALSE
loop_250	FALSE	3	3	3	3	TRUE	TRUE
loop_251	TRUE	3	3	5	2	TRUE	FALSE
loop_252	FALSE	5	1	5	1	FALSE	FALSE
loop_253	TRUE	3	3	3	2	TRUE	FALSE
loop_254	TRUE	3	3	3	2	TRUE	FALSE
loop_255	TRUE	4	1	5	3	FALSE	FALSE
loop_256	TRUE	3	3	3	4	TRUE	FALSE
loop_257	TRUE	5	1	5	2	FALSE	FALSE
loop_258	FALSE	3	3	3	3	TRUE	TRUE
loop_259	FALSE	3	3	3	3	TRUE	TRUE
loop_260	FALSE	3	3	3	3	TRUE	TRUE
loop_261	TRUE	3	3	3	4	TRUE	FALSE
loop_262	TRUE	4	1	4	2	FALSE	FALSE
loop_263	TRUE	3	3	3	2	TRUE	FALSE
loop_264	TRUE	3	3	5	3	TRUE	FALSE
loop_265	FALSE	3	2	3	2	FALSE	FALSE
loop_266	TRUE	3	3	4	3	TRUE	FALSE
loop_267	FALSE	3	3	3	3	TRUE	TRUE
loop_268	FALSE	5	1	5	1	FALSE	FALSE
loop_269	TRUE	3	3	2	3	TRUE	FALSE
loop_270	TRUE	3	3	5	1	TRUE	FALSE
loop_271	FALSE	3	3	3	3	TRUE	TRUE
loop_272	TRUE	2	4	3	4	FALSE	FALSE
loop_273	FALSE	3	3	3	3	TRUE	TRUE
loop_274	TRUE	3	3	4	4	TRUE	FALSE
loop_275	TRUE	3	3	2	3	TRUE	FALSE
loop_276	FALSE	5	1	5	1	FALSE	FALSE
loop_277	FALSE	3	3	3	3	TRUE	TRUE
loop_278	TRUE	4	3	2	1	FALSE	FALSE
loop_279	TRUE	3	3	3	4	TRUE	FALSE
loop_280	TRUE	4	3	5	2	FALSE	FALSE
loop_281	TRUE	3	3	1	3	TRUE	FALSE
loop_282	TRUE	3	3	3	2	TRUE	FALSE
loop_283	TRUE	3	3	3	4	TRUE	FALSE
loop_284	FALSE	3	3	3	3	TRUE	TRUE
loop_285	TRUE	3	3	2	4	TRUE	FALSE
loop_286	FALSE	5	1	5	1	FALSE	FALSE
loop_287	TRUE	3	3	4	3	TRUE	FALSE
loop_288	TRUE	3	3	1	2	TRUE	FALSE
loop_289	FALSE	3	3	3	3	TRUE	TRUE
loop_290	TRUE	3	3	1	2	TRUE	FALSE
loop_291	FALSE	3	5	3	5	FALSE	FALSE
loop_292	TRUE	3	3	3	1	TRUE	FALSE
loop_293	FALSE	5	1	5	1	FALSE	FALSE
loop_294	TRUE	3	3	4	3	TRUE	FALSE
loop_295	TRUE	5	1	5	2	FALSE	FALSE
loop_296	TRUE	3	3	4	5	TRUE	FALSE
loop_297	TRUE	3	3	1	2	TRUE	FALSE
loop_298	FALSE	3	3	3	3	TRUE	TRUE
loop_299	TRUE	5	2	5	1	FALSE	FALSE
loop_300	TRUE	3	3	2	2	TRUE	FALSE
loop_301	TRUE	5	1	3	4	FALSE	FALSE
loop_302	TRUE	3	3	5	1	TRUE	FALSE
loop_303	TRUE	3	3	2	1	TRUE	FALSE
loop_304	TRUE	3	3	4	3	TRUE	FALSE
loop_305	TRUE	1	4	2	4	FALSE	FALSE
loop_306	TRUE	3	3	3	2	TRUE	FALSE
loop_307	TRUE	3	3	4	1	TRUE	FALSE
loop_308	TRUE	4	3	5	2	FALSE	FALSE
loop_309	TRUE	3	3	5	2	TRUE	FALSE
loop_310	TRUE	3	3	5	2	TRUE	FALSE
loop_311	TRUE	3	3	2	1	TRUE	FALSE
loop_312	TRUE	5	2	5	1	FALSE	FALSE
loop_313	FALSE	3	3	3	3	TRUE	TRUE
loop_314	TRUE	3	1	1	3	FALSE	FALSE
loop_315	TRUE	3	3	3	4	TRUE	FALSE
loop_316	TRUE	3	3	4	4	TRUE	FALSE
loop_317	FALSE	5	1	5	1	FALSE	FALSE
loop_318	TRUE	3	3	1	1	TRUE	FALSE
loop_319	TRUE	2	2	2	4	FALSE	FALSE
loop_320	TRUE	5	1	4	1	FALSE	FALSE
loop_321	TRUE	3	3	5	2	TRUE	FALSE
loop_322	TRUE	3	3	2	4	TRUE	FALSE
loop_323	FALSE	3	3	3	3	TRUE	TRUE
loop_324	TRUE	3	3	4	3	TRUE	FALSE
loop_325	TRUE	2	1	2	3	FALSE	FALSE
loop_326	TRUE	3	3	5	2	TRUE	FALSE
loop_327	TRUE	3	3	4	2	TRUE	FALSE
loop_328	TRUE	3	3	1	3	TRUE	FALSE
loop_329	TRUE	3	3	4	1	TRUE	FALSE
loop_330	TRUE	5	1	4	2	FALSE	FALSE
loop_331	TRUE	3	3	3	1	TRUE	FALSE
loop_332	TRUE	5	3	4	2	FALSE	FALSE
loop_333	FALSE	3	1	3	1	FALSE	FALSE
loop_334	FALSE	3	4	3	4	FALSE	FALSE
loop_335	TRUE	5	1	5	2	FALSE	FALSE
loop_336	TRUE	3	3	2	4	TRUE	FALSE
loop_337	FALSE	2	4	2	4	FALSE	FALSE
loop_338	TRUE	4	1	5	1	FALSE	FALSE
loop_339	TRUE	3	4	5	4	FALSE	FALSE
loop_340	TRUE	5	1	4	1	FALSE	FALSE
loop_341	FALSE	2	3	2	3	FALSE	FALSE
loop_342	TRUE	3	3	2	3	TRUE	FALSE
loop_343	TRUE	3	2	3	3	FALSE	TRUE
loop_344	TRUE	3	3	3	5	TRUE	FALSE
loop_345	FALSE	5	3	5	3	FALSE	FALSE
loop_346	TRUE	5	1	4	1	FALSE	FALSE
loop_347	TRUE	3	3	3	4	TRUE	FALSE
loop_348	FALSE	5	3	5	3	FALSE	FALSE
loop_349	TRUE	2	2	3	3	FALSE	TRUE
loop_350	TRUE	3	3	3	1	TRUE	FALSE
loop_351	TRUE	2	3	3	4	FALSE	FALSE
loop_352	TRUE	3	3	5	3	TRUE	FALSE
loop_353	FALSE	3	3	3	3	TRUE	TRUE
loop_354	FALSE	3	3	3	3	TRUE	TRUE
loop_355	TRUE	3	3	4	1	TRUE	FALSE
loop_356	TRUE	3	3	2	2	TRUE	FALSE
loop_357	TRUE	4	3	4	1	FALSE	FALSE
loop_358	TRUE	3	3	2	3	TRUE	FALSE
loop_359	TRUE	3	2	1	1	FALSE	FALSE
loop_360	TRUE	3	3	5	1	TRUE	FALSE
loop_361	FALSE	3	3	3	3	TRUE	TRUE
loop_362	TRUE	3	3	3	2	TRUE	FALSE
loop_363	TRUE	3	3	5	2	TRUE	FALSE
loop_364	TRUE	3	3	4	5	TRUE	FALSE
loop_365	FALSE	5	1	5	1	FALSE	FALSE
loop_366	FALSE	2	3	2	3	FALSE	FALSE
loop_367	TRUE	3	2	2	2	FALSE	FALSE
loop_368	FALSE	5	1	5	1	FALSE	FALSE
loop_369	TRUE	4	1	5	1	FALSE	FALSE
loop_370	TRUE	5	5	5	4	FALSE	FALSE
loop_371	TRUE	3	3	2	4	TRUE	FALSE
loop_372	TRUE	3	3	3	2	TRUE	FALSE
loop_373	TRUE	3	2	3	3	FALSE	TRUE
loop_374	TRUE	3	3	5	1	TRUE	FALSE
loop_375	TRUE	3	3	5	3	TRUE	FALSE
loop_376	TRUE	4	1	5	2	FALSE	FALSE
loop_377	FALSE	3	3	3	3	TRUE	TRUE
loop_378	FALSE	2	3	2	3	FALSE	FALSE
loop_379	TRUE	4	2	4	3	FALSE	FALSE
loop_380	TRUE	3	3	3	2	TRUE	FALSE
loop_381	TRUE	3	3	4	4	TRUE	FALSE
loop_382	FALSE	5	1	5	1	FALSE	FALSE
loop_383	FALSE	3	3	3	3	TRUE	TRUE
loop_384	TRUE	3	3	4	1	TRUE	FALSE
loop_385	TRUE	3	3	2	2	TRUE	FALSE
loop_386	TRUE	3	3	2	3	TRUE	FALSE
loop_387	TRUE	3	3	2	1	TRUE	FALSE
loop_388	TRUE	2	5	1	3	FALSE	FALSE
loop_389	TRUE	3	3	5	2	TRUE	FALSE
loop_390	FALSE	3	3	3	3	TRUE	TRUE
loop_391	TRUE	3	2	5	1	FALSE	FALSE
loop_392	FALSE	3	3	3	3	TRUE	TRUE
loop_393	TRUE	3	3	1	3	TRUE	FALSE
loop_394	TRUE	3	3	4	3	TRUE	FALSE
loop_395	TRUE	4	2	4	3	FALSE	FALSE
loop_396	TRUE	4	4	3	3	FALSE	TRUE
loop_397	FALSE	5	1	5	1	FALSE	FALSE
loop_398	TRUE	3	3	3	2	TRUE	FALSE
loop_399	TRUE	4	3	2	4	FALSE	FALSE
loop_400	FALSE	3	3	3	3	TRUE	TRUE
loop_401	TRUE	3	2	2	1	FALSE	FALSE
loop_402	FALSE	2	3	2	3	FALSE	FALSE
loop_403	TRUE	3	3	4	2	TRUE	FALSE
loop_404	TRUE	4	1	5	1	FALSE	FALSE
loop_405	TRUE	3	3	3	1	TRUE	FALSE
loop_406	TRUE	3	3	5	1	TRUE	FALSE
loop_407	TRUE	3	3	2	2	TRUE	FALSE
loop_408	TRUE	5	2	5	1	FALSE	FALSE
loop_409	TRUE	3	3	3	2	TRUE	FALSE
loop_410	FALSE	3	4	3	4	FALSE	FALSE
loop_411	TRUE	3	2	1	2	FALSE	FALSE
loop_412	FALSE	5	1	5	1	FALSE	FALSE
loop_413	TRUE	3	3	4	1	TRUE	FALSE
loop_414	TRUE	3	3	3	2	TRUE	FALSE
loop_415	TRUE	3	3	3	2	TRUE	FALSE
loop_416	TRUE	5	1	5	2	FALSE	FALSE
loop_417	TRUE	4	1	4	2	FALSE	FALSE
loop_418	TRUE	3	2	3	1	FALSE	FALSE
loop_419	FALSE	3	3	3	3	TRUE	TRUE
loop_420	FALSE	5	1	5	1	FALSE	FALSE
loop_421	TRUE	3	3	4	3	TRUE	FALSE
loop_422	TRUE	2	3	3	3	FALSE	TRUE
loop_423	TRUE	3	3	4	2	TRUE	FALSE
loop_424	TRUE	3	3	4	4	TRUE	FALSE
loop_425	TRUE	3	3	3	2	TRUE	FALSE
loop_426	TRUE	3	3	3	2	TRUE	FALSE
loop_427	FALSE	3	3	3	3	TRUE	TRUE
loop_428	TRUE	1	5	1	2	FALSE	FALSE
loop_429	TRUE	3	3	3	4	TRUE	FALSE
loop_430	FALSE	3	3	3	3	TRUE	TRUE
loop_431	FALSE	4	2	4	2	FALSE	FALSE
loop_432	TRUE	3	3	2	5	TRUE	FALSE
loop_433	TRUE	3	3	3	2	TRUE	FALSE
loop_434	TRUE	4	3	5	1	FALSE	FALSE
loop_435	FALSE	3	3	3	3	TRUE	TRUE
loop_436	FALSE	3	3	3	3	TRUE	TRUE
loop_437	TRUE	3	1	3	2	FALSE	FALSE
loop_438	FALSE	5	1	5	1	FALSE	FALSE
loop_439	FALSE	5	1	5	1	FALSE	FALSE
loop_440	TRUE	3	3	2	3	TRUE	FALSE
loop_441	TRUE	3	3	4	5	TRUE	FALSE
loop_442	TRUE	3	3	4	1	TRUE	FALSE
loop_443	TRUE	2	2	2	3	FALSE	FALSE
loop_444	TRUE	4	5	4	1	FALSE	FALSE
loop_445	TRUE	5	2	3	2	FALSE	FALSE
loop_446	FALSE	3	4	3	4	FALSE	FALSE
loop_447	FALSE	3	3	3	3	TRUE	TRUE
loop_448	TRUE	3	3	4	2	TRUE	FALSE
loop_449	TRUE	3	3	2	4	TRUE	FALSE
loop_450	TRUE	5	1	5	2	FALSE	FALSE
loop_451	FALSE	3	2	3	2	FALSE	FALSE
loop_452	FALSE	1	5	1	5	FALSE	FALSE
loop_453	FALSE	3	3	3	3	TRUE	TRUE
loop_454	FALSE	3	3	3	3	TRUE	TRUE
loop_455	TRUE	3	3	3	2	TRUE	FALSE
loop_456	TRUE	3	3	3	2	TRUE	FALSE
loop_457	FALSE	3	3	3	3	TRUE	TRUE
loop_458	TRUE	3	5	1	5	FALSE	FALSE
loop_459	TRUE	3	3	4	1	TRUE	FALSE
loop_460	FALSE	5	3	5	3	FALSE	FALSE
loop_461	TRUE	3	3	2	2	TRUE	FALSE
loop_462	FALSE	3	3	3	3	TRUE	TRUE
loop_463	TRUE	3	3	1	4	TRUE	FALSE
loop_464	FALSE	5	1	5	1	FALSE	FALSE
loop_465	TRUE	5	4	3	1	FALSE	FALSE
loop_466	FALSE	3	2	3	2	FALSE	FALSE
loop_467	TRUE	2	3	2	4	FALSE	FALSE
loop_468	TRUE	5	3	5	1	FALSE	FALSE
loop_469	FALSE	3	3	3	3	TRUE	TRUE
loop_470	TRUE	3	3	4	1	TRUE	FALSE
loop_471	FALSE	5	1	5	1	FALSE	FALSE
loop_472	TRUE	3	2	4	2	FALSE	FALSE
loop_473	TRUE	3	3	2	3	TRUE	FALSE
loop_474	FALSE	3	3	3	3	TRUE	TRUE
loop_475	TRUE	3	3	1	4	TRUE	FALSE
loop_476	TRUE	3	3	2	3	TRUE	FALSE
loop_477	FALSE	2	5	2	5	FALSE	FALSE
loop_478	TRUE	3	3	5	5	TRUE	FALSE
loop_479	TRUE	3	3	3	2	TRUE	FALSE
loop_480	TRUE	3	3	4	4	TRUE	FALSE
loop_481	TRUE	3	4	3	1	FALSE	FALSE
loop_482	FALSE	3	3	3	3	TRUE	TRUE
loop_483	TRUE	5	1	5	2	FALSE	FALSE
loop_484	TRUE	3	3	1	3	TRUE	FALSE
loop_485	FALSE	3	2	3	2	FALSE	FALSE
loop_486	TRUE	3	3	2	3	TRUE	FALSE
loop_487	TRUE	3	3	3	2	TRUE	FALSE
loop_488	FALSE	3	3	3	3	TRUE	TRUE
loop_489	FALSE	5	1	5	1	FALSE	FALSE
loop_490	TRUE	5	2	5	5	FALSE	FALSE
loop_491	TRUE	3	3	4	4	TRUE	FALSE
loop_492	TRUE	4	1	5	1	FALSE	FALSE
loop_493	TRUE	3	3	3	2	TRUE	FALSE
loop_494	TRUE	2	2	2	4	FALSE	FALSE
loop_495	TRUE	5	2	5	1	FALSE	FALSE
