Region_ID	Chr	Start	End	Gene_Name	Annotation	Difference	pvalue	adj_pvalue	ctrl_avg_PC1	mut_avg_PC1	Region_size	direction	direction_label	plot_label	significant
chr9-115550000	chr9	115550000	115575000	D330037F02Rik	Intergenic	0.541333333333334	1.35722042513851e-07	0.000333304462165747	-0.173	0.368333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	D330037F02Rik	TRUE
chrX-86875000	chrX	86875000	86900000	Gm41	intron (NM_001160403, intron 6 of 10)	-1.75966666666667	1.98686084536398e-07	0.000354442031929808	0.901666666666667	-0.858	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm41	TRUE
chr14-102700000	chr14	102700000	102725000	Mir5130	Intergenic	0.741333333333334	1.96325832232291e-07	0.000354442031929808	-0.188333333333333	0.553	25000	B_to_A_in_Mutant	More Active (B->A)	Mir5130	TRUE
chrX-83825000	chrX	83825000	83850000	Tsga8	intron (NM_007868, intron 29 of 78)	-1.41033333333333	2.0224075869823e-07	0.000354562919094324	0.429	-0.981333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tsga8	TRUE
chr4-54000000	chr4	54000000	54025000	Tmem38b	Intergenic	0.580666666666667	2.32034952102484e-07	0.000360385198602315	0.016	0.596666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Tmem38b	TRUE
chr10-9550000	chr10	9550000	9575000	Samd5	Intergenic	0.746666666666667	2.48091773554955e-07	0.000360385198602315	0.0406666666666667	0.787333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Samd5	TRUE
chr9-116800000	chr9	116800000	116825000	Rbms3	intron (NM_178660, intron 5 of 13)	0.458666666666667	2.29962416679263e-07	0.000360385198602315	-0.0783333333333334	0.380333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Rbms3	TRUE
chr6-35625000	chr6	35625000	35650000	Mtpn	Intergenic	0.593333333333333	2.40451068710197e-07	0.000360385198602315	-0.600333333333333	-0.007	25000	B_to_A_in_Mutant	More Active (B->A)	Mtpn	TRUE
chr10-67475000	chr10	67475000	67500000	Egr2	Intergenic	0.517333333333334	2.21036518202273e-07	0.000360385198602315	-0.201666666666667	0.315666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Egr2	TRUE
chr3-39525000	chr3	39525000	39550000	Fat4	Intergenic	0.992666666666667	2.39455309422031e-07	0.000360385198602315	-0.063	0.929666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Fat4	TRUE
chr3-148375000	chr3	148375000	148400000	Adgrl2	Intergenic	0.535333333333333	2.37998125364635e-07	0.000360385198602315	-0.291666666666667	0.243666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Adgrl2	TRUE
chrX-107125000	chrX	107125000	107150000	P2ry10b	Intergenic	-1.41466666666667	2.42781141760625e-07	0.000360385198602315	0.488	-0.926666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	P2ry10b	TRUE
chr4-54425000	chr4	54425000	54450000	Zfp462	Intergenic	0.534	2.45329134252888e-07	0.000360385198602315	0.114	0.648	25000	B_to_A_in_Mutant	More Active (B->A)	Zfp462	TRUE
chrX-97175000	chrX	97175000	97200000	Pgr15l	Intergenic	-1.11933333333333	2.46088237577505e-07	0.000360385198602315	0.388	-0.731333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pgr15l	TRUE
chrX-86425000	chrX	86425000	86450000	Gm41	Intergenic	-1.63066666666667	2.15829652280332e-07	0.000360385198602315	0.702666666666667	-0.928	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm41	TRUE
chrX-86775000	chrX	86775000	86800000	Gm41	intron (NM_001160403, intron 7 of 10)	-1.78	2.37518131802075e-07	0.000360385198602315	0.907666666666667	-0.872333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm41	TRUE
chr6-35850000	chr6	35850000	35875000	Mtpn	Intergenic	0.688333333333334	2.58771463695143e-07	0.000370604472033477	-0.383666666666667	0.304666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Mtpn	TRUE
chr1-125875000	chr1	125875000	125900000	Lypd1	intron (NM_001311089, intron 2 of 2)	0.412333333333333	2.80066314259698e-07	0.000371695635116413	0.017	0.429333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Lypd1	TRUE
chrX-6500000	chrX	6500000	6525000	5430428K19Rik	intron (NR_045426, intron 2 of 2)	1.50533333333333	3.14364350537071e-07	0.000371695635116413	-0.639333333333333	0.866	25000	B_to_A_in_Mutant	More Active (B->A)	5430428K19Rik	TRUE
chrX-137375000	chrX	137375000	137400000	Il1rapl2	Intergenic	-1.14533333333333	2.92822533445576e-07	0.000371695635116413	0.147	-0.998333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Il1rapl2	TRUE
chrX-76850000	chrX	76850000	76875000	Cldn34d	Intergenic	-1.33033333333333	2.9637758993186e-07	0.000371695635116413	0.285	-1.04533333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cldn34d	TRUE
chr14-102325000	chr14	102325000	102350000	Lmo7	Intergenic	0.589	2.75038469181449e-07	0.000371695635116413	-0.751333333333333	-0.162333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Lmo7	TRUE
chr6-36150000	chr6	36150000	36175000	Chrm2	Intergenic	0.582333333333334	2.7574664428659e-07	0.000371695635116413	-0.619	-0.0366666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Chrm2	TRUE
chr14-101850000	chr14	101850000	101875000	Lmo7	intron (NM_001347628, intron 1 of 26)	0.557333333333333	2.91077177636371e-07	0.000371695635116413	0.0703333333333333	0.627666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Lmo7	TRUE
chr1-126200000	chr1	126200000	126225000	Nckap5	intron (NM_176957, intron 7 of 12)	0.521666666666667	3.04463119354207e-07	0.000371695635116413	-0.055	0.466666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Nckap5	TRUE
chr10-95625000	chr10	95625000	95650000	Nudt4	Intergenic	0.528333333333333	3.05237829663324e-07	0.000371695635116413	0.361333333333333	0.889666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Nudt4	TRUE
chr13-49350000	chr13	49350000	49375000	Bicd2	intron (NM_001039179, intron 1 of 6)	-0.397666666666667	2.88470286099182e-07	0.000371695635116413	0.989333333333333	0.591666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Bicd2	TRUE
chr2-51550000	chr2	51550000	51575000	Tas2r134	Intergenic	0.457333333333334	3.14220324731738e-07	0.000371695635116413	-0.388	0.0693333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Tas2r134	TRUE
chr11-57275000	chr11	57275000	57300000	Fam114a2	intron (NM_001113325, intron 12 of 15)	0.509	2.87209656325789e-07	0.000371695635116413	-1.01033333333333	-0.501333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Fam114a2	TRUE
chr3-39775000	chr3	39775000	39800000	1700017G19Rik	Intergenic	0.833333333333333	3.01842738476359e-07	0.000371695635116413	0.391666666666667	1.225	25000	B_to_A_in_Mutant	More Active (B->A)	1700017G19Rik	TRUE
chrX-138525000	chrX	138525000	138550000	Tex13a	intron (NM_030688, intron 6 of 10)	-1.37933333333333	2.65315594340851e-07	0.000371695635116413	0.424333333333333	-0.955	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tex13a	TRUE
chr4-54550000	chr4	54550000	54575000	Zfp462	Intergenic	0.477	3.1169035813462e-07	0.000371695635116413	0.17	0.647	25000	B_to_A_in_Mutant	More Active (B->A)	Zfp462	TRUE
chrX-98075000	chrX	98075000	98100000	Ar	Intergenic	-1.10633333333333	3.20289225505944e-07	0.000374348156394787	0.336333333333333	-0.77	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ar	TRUE
chr10-108700000	chr10	108700000	108725000	Brcc3dc	intron (NM_001358504, intron 4 of 11)	-0.537666666666667	3.94904051249444e-07	0.000386420092462775	0.536666666666667	-0.001	25000	A_to_B_in_Mutant	More Inactive (A->B)	Brcc3dc	TRUE
chrX-83050000	chrX	83050000	83075000	Dmd	intron (NM_007868, intron 1 of 78)	-1.47966666666667	4.33571352451935e-07	0.000386420092462775	0.472	-1.00766666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dmd	TRUE
chrX-107850000	chrX	107850000	107875000	Tent5d	intron (NM_001163104, intron 3 of 5)	-1.19066666666667	3.43883965479581e-07	0.000386420092462775	0.391	-0.799666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tent5d	TRUE
chrX-86050000	chrX	86050000	86075000	Samt3	Intergenic	-1.69166666666667	4.40131476538388e-07	0.000386420092462775	0.659333333333333	-1.03233333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Samt3	TRUE
chrX-107300000	chrX	107300000	107325000	Gpr174	Intergenic	-1.45466666666667	4.35639502879019e-07	0.000386420092462775	0.491666666666667	-0.963	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gpr174	TRUE
chr14-102675000	chr14	102675000	102700000	Mir5130	Intergenic	0.758666666666667	4.17748076495735e-07	0.000386420092462775	-0.244333333333333	0.514333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Mir5130	TRUE
chrX-86975000	chrX	86975000	87000000	Gm41	intron (NM_001160403, intron 6 of 10)	-1.799	4.44153495892777e-07	0.000386420092462775	1.01666666666667	-0.782333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm41	TRUE
chr6-36700000	chr6	36700000	36725000	Ptn	Intergenic	0.412	4.23151247150545e-07	0.000386420092462775	0.529	0.941	25000	B_to_A_in_Mutant	More Active (B->A)	Ptn	TRUE
chr6-36525000	chr6	36525000	36550000	Mir490	Intergenic	0.565333333333334	4.32870433314778e-07	0.000386420092462775	-0.27	0.295333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Mir490	TRUE
chr9-98425000	chr9	98425000	98450000	Rbp1	intron (NM_011254, intron 2 of 3)	0.435333333333333	4.10372787985545e-07	0.000386420092462775	0.055	0.490333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Rbp1	TRUE
chr13-49425000	chr13	49425000	49450000	Ippk	intron (NR_165080, intron 6 of 12)	-0.464	3.73932409886322e-07	0.000386420092462775	0.541333333333333	0.0773333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ippk	TRUE
chr9-116925000	chr9	116925000	116950000	Rbms3	intron (NM_178660, intron 4 of 13)	0.528666666666667	3.56722211094088e-07	0.000386420092462775	0.000333333333333334	0.529	25000	B_to_A_in_Mutant	More Active (B->A)	Rbms3	TRUE
chr3-39450000	chr3	39450000	39475000	Fat4	Intergenic	0.940333333333334	3.61857747404177e-07	0.000386420092462775	-0.123	0.817333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Fat4	TRUE
chrX-96325000	chrX	96325000	96350000	Hsf3	intron (NM_172931, intron 3 of 10)	-1.28866666666667	4.14133354172083e-07	0.000386420092462775	0.422666666666667	-0.866	25000	A_to_B_in_Mutant	More Inactive (A->B)	Hsf3	TRUE
chrX-106325000	chrX	106325000	106350000	Mir6382	Intergenic	-1.522	4.05320853071344e-07	0.000386420092462775	0.540333333333333	-0.981666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir6382	TRUE
chr18-36675000	chr18	36675000	36700000	Apbb3	intron (NM_172831, intron 9 of 12)	-0.402666666666667	4.2507942231472e-07	0.000386420092462775	0.946666666666667	0.544	25000	A_to_B_in_Mutant	More Inactive (A->B)	Apbb3	TRUE
chrX-138700000	chrX	138700000	138725000	Nrk	intron (NM_030688, intron 6 of 10)	-1.45366666666667	3.70629885153746e-07	0.000386420092462775	0.515	-0.938666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nrk	TRUE
chr13-49400000	chr13	49400000	49425000	Ippk	Intergenic	-0.432	4.1410811195616e-07	0.000386420092462775	0.734	0.302	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ippk	TRUE
chr2-50800000	chr2	50800000	50825000	Gm13498	Intergenic	0.515	4.01876482099883e-07	0.000386420092462775	-0.270666666666667	0.244333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm13498	TRUE
chrX-138550000	chrX	138550000	138575000	Nrk	intron (NM_030688, intron 6 of 10)	-1.30533333333333	4.44893390368952e-07	0.000386420092462775	0.338333333333333	-0.967	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nrk	TRUE
chrX-76925000	chrX	76925000	76950000	Cldn34d	Intergenic	-1.35833333333333	3.54837433948517e-07	0.000386420092462775	0.336666666666667	-1.02166666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cldn34d	TRUE
chr14-102650000	chr14	102650000	102675000	Mir5130	Intergenic	0.775	3.59067419953238e-07	0.000386420092462775	-0.352	0.423	25000	B_to_A_in_Mutant	More Active (B->A)	Mir5130	TRUE
chr9-52600000	chr9	52600000	52625000	AI593442	Intergenic	0.462333333333334	3.69256011126007e-07	0.000386420092462775	-0.149666666666667	0.312666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	AI593442	TRUE
chrX-106750000	chrX	106750000	106775000	Rtl3	Intergenic	-1.61966666666667	4.30069039456479e-07	0.000386420092462775	0.537333333333333	-1.08233333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rtl3	TRUE
chrX-106425000	chrX	106425000	106450000	Fndc3c1	intron (NM_001007580, intron 14 of 26)	-1.67866666666667	3.87170505867358e-07	0.000386420092462775	0.717333333333333	-0.961333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fndc3c1	TRUE
chr13-102675000	chr13	102675000	102700000	Cd180	Intergenic	0.502	3.77010129890105e-07	0.000386420092462775	0.490333333333333	0.992333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Cd180	TRUE
chrX-107700000	chrX	107700000	107725000	Tbx22	Intergenic	-1.31133333333333	4.316933910661e-07	0.000386420092462775	0.453333333333333	-0.858	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tbx22	TRUE
chrX-17725000	chrX	17725000	17750000	Fundc1	Intergenic	1.03166666666667	3.79970759885113e-07	0.000386420092462775	-0.330333333333333	0.701333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Fundc1	TRUE
chr4-54375000	chr4	54375000	54400000	Zfp462	Intergenic	0.553666666666667	4.48424244823251e-07	0.000386420092462775	0.0423333333333333	0.596	25000	B_to_A_in_Mutant	More Active (B->A)	Zfp462	TRUE
chr10-68700000	chr10	68700000	68725000	Tmem26	Intergenic	0.761666666666667	4.45683505057559e-07	0.000386420092462775	-0.655	0.106666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Tmem26	TRUE
chr3-149675000	chr3	149675000	149700000	Gm1653	Intergenic	0.437	3.49853645313018e-07	0.000386420092462775	-0.497666666666667	-0.0606666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm1653	TRUE
chrX-76800000	chrX	76800000	76825000	Cldn34d	Intergenic	-1.42466666666667	4.52998249749054e-07	0.000387081294348595	0.394333333333333	-1.03033333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cldn34d	TRUE
chr10-91675000	chr10	91675000	91700000	Gm31592	Intergenic	0.420666666666667	4.58260456810195e-07	0.000388314635752399	0.549333333333333	0.97	25000	B_to_A_in_Mutant	More Active (B->A)	Gm31592	TRUE
