chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type
chr1	9810000	-0.2667516084360004	2.153033257844578	2.230784366103317	Non-Differential	Matrix 2	Non-Differential
chr1	10110000	-1.4035886079184012	1.9686396267968107	2.4172837283263817	Non-Differential	Matrix 2	Non-Differential
chr1	10250000	0.16447072582998334	1.8557388117825724	1.794354779241841	Non-Differential	Matrix 1	Non-Differential
chr1	10260000	-0.25136801046023943	1.8347325578718694	1.9088197246831768	Non-Differential	Matrix 2	Non-Differential
chr1	10420000	-0.4251545590030993	1.5307332455620368	1.6626832154776703	Non-Differential	Matrix 2	Non-Differential
chr1	10570000	1.5422168344069165	2.345577057951119	1.8335783783084945	Non-Differential	Matrix 1	Non-Differential
chr1	10730000	-0.3202318411231676	3.1352822929689554	3.226295927016595	Non-Differential	Matrix 2	Non-Differential
chr1	10890000	0.034871459388263415	2.6642592261493245	2.6416531843366076	Non-Differential	Matrix 1	Non-Differential
chr1	11030000	2.0701865472279097	2.1463877056825793	1.463341969994342	Differential	Matrix 1	Complex
chr1	11300000	-2.352486955627484	0.8084296186993974	1.5709020832473253	Differential	Matrix 2	Complex
chr1	11320000	1.535228647115552	1.74007378995235	1.2329077027658022	Non-Differential	Matrix 1	Non-Differential
chr1	11470000	-0.17329374998310648	1.8843036883824027	1.9327632452947283	Non-Differential	Matrix 2	Non-Differential
chr1	11620000	2.069354052773634	4.313872794434594	3.6219432106800076	Differential	Matrix 1	Strength Change
chr1	11780000	-2.0588361707932084	2.811199966621247	3.469610890490658	Differential	Matrix 2	Strength Change
chr1	11890000	2.1342148144663966	1.5642278490523185	0.8627956483255457	Differential	Matrix 1	Complex
chr1	12070000	-0.9292121599035107	1.390098817029067	1.6867462249594056	Non-Differential	Matrix 2	Non-Differential
chr1	12080000	-0.5869703674427172	1.329989261720711	1.5154686595994407	Non-Differential	Matrix 2	Non-Differential
chr1	12210000	-2.075130141516505	1.2915336871243983	1.9616680201827772	Differential	Matrix 2	Merge
chr1	12220000	-0.22492153973523293	1.6104750958316714	1.6768994251642444	Non-Differential	Matrix 2	Non-Differential
chr1	12380000	-0.5618929101772981	1.3838200811155283	1.560907773432005	Non-Differential	Matrix 2	Non-Differential
chr1	12520000	2.373955226437817	2.2351731790263805	1.452856033619749	Differential	Matrix 1	Split
chr1	12660000	-1.177325279361919	1.152750366942195	1.5311771811937516	Non-Differential	Matrix 2	Non-Differential
chr1	12670000	0.31872179614816554	1.536108649469307	1.4258559233956383	Non-Differential	Matrix 1	Non-Differential
chr1	12830000	-1.0635500567540754	1.4845476894875873	1.8245318673961535	Non-Differential	Matrix 2	Non-Differential
chr1	12960000	-1.426114234175038	1.9732597069050788	2.4292178465131027	Non-Differential	Matrix 2	Non-Differential
chr1	13140000	-0.6747962609911747	1.4165043533754833	1.6302113581702737	Non-Differential	Matrix 2	Non-Differential
chr1	13150000	-1.4850083883688694	1.410491853349165	1.8880008405897646	Non-Differential	Matrix 2	Non-Differential
chr1	13260000	-0.526375681272983	1.351918772329066	1.5175780460740793	Non-Differential	Matrix 2	Non-Differential
chr1	13270000	-2.084130964286592	1.9860058527209472	2.6561372720393615	Differential	Matrix 2	Strength Change
chr1	13280000	1.902370221235608	2.1609776813613624	1.532505417994552	Non-Differential	Matrix 1	Non-Differential
chr1	13380000	-1.6919814175025345	1.067488305657587	1.6138291909656737	Non-Differential	Matrix 2	Non-Differential
chr1	13390000	0.6461966431420008	1.992615225869159	1.7738200393142227	Non-Differential	Matrix 1	Non-Differential
chr1	13400000	0.558341407174627	2.1762911445153406	1.9853227363139583	Non-Differential	Matrix 1	Non-Differential
chr1	13550000	-0.7226393477986104	3.434776708716155	3.655535096543508	Non-Differential	Matrix 2	Non-Differential
chr1	13570000	0.09270575484560493	1.5849161039955635	1.5480401061453797	Non-Differential	Matrix 1	Non-Differential
chr1	13730000	1.2549310204117057	2.1862738393640124	1.7684781760992443	Non-Differential	Matrix 1	Non-Differential
chr1	14010000	1.8695852660783048	1.5038759756483706	0.8888527635605666	Non-Differential	Matrix 1	Non-Differential
chr1	14020000	-1.7550902248038878	1.3526040561561397	1.9182866977584467	Non-Differential	Matrix 2	Non-Differential
chr1	14170000	0.4720905627661373	1.5403257168486482	1.3801236999756317	Non-Differential	Matrix 1	Non-Differential
chr1	14180000	0.30727150259329755	2.328384563741256	2.2185132885564145	Non-Differential	Matrix 1	Non-Differential
chr1	14330000	-0.16236722443503943	1.8033006186061225	1.8485450182657244	Non-Differential	Matrix 2	Non-Differential
chr1	14480000	1.3827147554999673	3.2420007425643105	2.7781440782416844	Non-Differential	Matrix 1	Non-Differential
chr1	14630000	-1.5942677189706909	1.1290191711562427	1.643288021189624	Non-Differential	Matrix 2	Non-Differential
chr1	14740000	-2.244403858177549	1.0370791472081842	1.7633978000438342	Differential	Matrix 2	Merge
chr1	14760000	1.0457030873343809	1.5689700434408984	1.2218989667998248	Non-Differential	Matrix 1	Non-Differential
chr1	14770000	1.97583425029919	1.539369721890427	0.8896056593970982	Non-Differential	Matrix 1	Non-Differential
chr1	14900000	-2.5459820033621514	1.2920573631441687	2.1154822986739537	Shifted	Matrix 2	Shifted
chr1	14910000	2.1550090618292086	1.6479044568263759	0.939348952462838	Shifted	Matrix 1	Shifted
chr1	15090000	1.8275975909549629	2.0960104452234263	1.4921559260703627	Non-Differential	Matrix 1	Non-Differential
chr1	15230000	-0.42801528783085296	1.4778204561910435	1.6109252683613247	Non-Differential	Matrix 2	Non-Differential
chr1	15260000	-3.3305064790582377	0.8715236235074917	1.9521383722675176	Differential	Matrix 2	Merge
chr1	15370000	1.0459172458705668	1.6575522415347126	1.31003729482069	Non-Differential	Matrix 1	Non-Differential
chr1	15380000	-1.146915017407733	1.7146039042356804	2.0807570867003493	Non-Differential	Matrix 2	Non-Differential
chr1	15530000	0.4966739478576387	1.5673189334087438	1.3989994183825554	Non-Differential	Matrix 1	Non-Differential
chr1	15690000	1.0440888080308022	2.6474276941222024	2.2963270525591715	Non-Differential	Matrix 1	Non-Differential
chr1	15790000	1.4009184392569256	1.570251892956277	1.10752977044071	Non-Differential	Matrix 1	Non-Differential
chr1	16000000	0.7922101420778235	1.6930263731649335	1.427959707596194	Non-Differential	Matrix 1	Non-Differential
chr1	16120000	0.5648319289974744	1.5612736596651433	1.3707898355647021	Non-Differential	Matrix 1	Non-Differential
chr1	16130000	-1.7150327676646964	1.4774758662684195	2.02958978274244	Non-Differential	Matrix 2	Non-Differential
chr1	16140000	-2.1676399096559043	0.9524547463587428	1.6541391869442301	Differential	Matrix 2	Merge
chr1	16280000	-0.48721935319289517	1.6322983189522033	1.7840254203044938	Non-Differential	Matrix 2	Non-Differential
chr1	16430000	1.304064292588819	2.4097122106055835	1.9749767370099827	Non-Differential	Matrix 1	Non-Differential
chr1	16440000	-2.05939664613631	1.65300912943639	2.3164944136082295	Differential	Matrix 2	Strength Change
chr1	16570000	-1.1817864232063078	1.679513154083013	2.0571674544102674	Non-Differential	Matrix 2	Non-Differential
chr1	16580000	-0.35022212402062824	1.929454213638086	2.0353247257874982	Non-Differential	Matrix 2	Non-Differential
chr1	16690000	0.9920874092143488	1.5615984721309342	1.2320139110826671	Non-Differential	Matrix 1	Non-Differential
chr1	16710000	-0.3078418611923829	1.7155860174516717	1.8085623280464942	Non-Differential	Matrix 2	Non-Differential
chr1	16830000	1.9613945887782076	1.8457540811449902	1.1993969790170362	Non-Differential	Matrix 1	Non-Differential
chr1	17030000	-0.03368847777449921	1.7262322275428283	1.7299088670712672	Non-Differential	Matrix 2	Non-Differential
chr1	17040000	1.7858296564547365	2.0359510330495993	1.4459483600401841	Non-Differential	Matrix 1	Non-Differential
chr1	17160000	1.3911962647942853	2.420845605203517	1.9576959999223815	Non-Differential	Matrix 1	Non-Differential
chr1	17170000	0.29553811234491495	1.5274905320917151	1.4248219991168034	Non-Differential	Matrix 1	Non-Differential
chr1	17330000	0.890722337928803	2.058906118911906	1.7602219669037154	Non-Differential	Matrix 1	Non-Differential
chr1	17470000	2.0461674386709148	3.7439343958432185	3.0619608263663904	Differential	Matrix 1	Strength Change
chr1	17620000	1.4025246165046077	1.6345500944743716	1.1710334786526384	Non-Differential	Matrix 1	Non-Differential
chr1	17770000	0.6978038736985928	1.666578727655039	1.432359132204226	Non-Differential	Matrix 1	Non-Differential
chr1	17790000	-1.1978106263007733	1.826748345269895	2.208997680641842	Non-Differential	Matrix 2	Non-Differential
chr1	17920000	2.3097053416163873	2.885951195547091	2.121802841264992	Differential	Matrix 1	Strength Change
chr1	18080000	-1.9589368439127235	2.466376124295849	3.0937197830520295	Non-Differential	Matrix 2	Non-Differential
chr1	18210000	-3.5435443535668063	0.6651676462871259	1.816011630674039	Differential	Matrix 2	Merge
chr1	18360000	0.8847532104423401	2.499683993302135	2.2010814511745203	Non-Differential	Matrix 1	Non-Differential
chr1	18520000	-1.472603027962046	1.9146240790238676	2.3859649969215657	Non-Differential	Matrix 2	Non-Differential
chr1	18540000	1.265808951788794	3.2428325033910146	2.8170327460256006	Non-Differential	Matrix 1	Non-Differential
chr1	18660000	-1.9296025343644136	1.2493202187822372	1.872254177123631	Non-Differential	Matrix 2	Non-Differential
chr1	18680000	-1.5861168742335627	1.7159238243901207	2.2250601171629762	Non-Differential	Matrix 2	Non-Differential
chr1	18810000	-0.2055733179538303	1.7873747805792741	1.8467528319555204	Non-Differential	Matrix 2	Non-Differential
chr1	18820000	1.5166134743360906	2.2621539944681834	1.7588432256016164	Non-Differential	Matrix 1	Non-Differential
chr1	18980000	-0.3395414023473135	3.3107957444751577	3.407354570853745	Non-Differential	Matrix 2	Non-Differential
chr1	18990000	1.2149756294747294	2.1675793052833114	1.762870673480433	Non-Differential	Matrix 1	Non-Differential
chr1	19130000	1.6744674693789576	2.655325789202225	2.0989626557876377	Non-Differential	Matrix 1	Non-Differential
chr1	19250000	-2.149701011046853	0.8572226309657347	1.5534690318302449	Differential	Matrix 2	Merge
chr1	19260000	-0.883920412082325	1.5854158906663616	1.8664929304166418	Non-Differential	Matrix 2	Non-Differential
chr1	19450000	-2.201511333042742	0.8732219350195296	1.5862683786415386	Differential	Matrix 2	Merge
chr1	19560000	-0.2839962870077956	1.6643901257731848	1.749819393451769	Non-Differential	Matrix 2	Non-Differential
chr1	19570000	-1.2016099783853653	1.1662248513870737	1.5525009973305388	Non-Differential	Matrix 2	Non-Differential
chr1	19690000	1.1675408242540724	2.2290473767416876	1.839522225299008	Non-Differential	Matrix 1	Non-Differential
chr1	19870000	-0.5211389057852625	1.3671868072426372	1.5310766828696267	Non-Differential	Matrix 2	Non-Differential
chr1	20160000	3.172315870666661	2.0570710362553193	1.0155879858523897	Shifted	Matrix 1	Shifted
chr1	20170000	-2.2922367574060463	1.288603547785667	2.0294325391457497	Shifted	Matrix 2	Shifted
chr1	20320000	0.6543766880733303	3.770564221155683	3.5415963171070546	Non-Differential	Matrix 1	Non-Differential
chr1	20440000	0.48967837659237085	1.8620786101294775	1.694791620922843	Non-Differential	Matrix 1	Non-Differential
chr1	20490000	1.7390288356963064	2.3618248672868667	1.7856824921522567	Non-Differential	Matrix 1	Non-Differential
chr1	20580000	-0.0926216213505572	1.498536673363511	1.5223615980603729	Non-Differential	Matrix 2	Non-Differential
chr1	20790000	-0.3073458562352134	1.7903752180484962	1.8828741572266066	Non-Differential	Matrix 2	Non-Differential
chr1	20800000	1.68472734745576	2.059414221834704	1.5022278043287942	Non-Differential	Matrix 1	Non-Differential
chr1	20930000	1.473973611503658	2.323139966260471	1.8334536493297573	Non-Differential	Matrix 1	Non-Differential
chr1	20940000	0.5081197139296169	3.203031326166582	3.0240766591211714	Non-Differential	Matrix 1	Non-Differential
chr1	21080000	0.18901936722213755	1.6869095032290402	1.6182463859869667	Non-Differential	Matrix 1	Non-Differential
chr1	21200000	-2.291905392570288	3.4941508880023524	4.225556354824602	Differential	Matrix 2	Strength Change
chr1	21210000	-1.4991356633967097	1.0894432620376115	1.5729076170438587	Non-Differential	Matrix 2	Non-Differential
chr1	21370000	-0.2743427149840533	1.8214907934795268	1.9031136461344338	Non-Differential	Matrix 2	Non-Differential
chr1	21380000	-0.7374135149244435	1.3904379361228034	1.624641015206144	Non-Differential	Matrix 2	Non-Differential
chr1	21500000	0.8825666393742677	1.5251736032368888	1.2313990037922955	Non-Differential	Matrix 1	Non-Differential
chr1	21510000	0.6541765766274541	1.6846761423562948	1.4645836225458857	Non-Differential	Matrix 1	Non-Differential
chr1	21670000	1.8307311476528716	1.5040096579358702	0.9016354163283994	Non-Differential	Matrix 1	Non-Differential
chr1	21830000	-1.9861435693427971	0.9323300336781558	1.5750106474266565	Non-Differential	Matrix 2	Non-Differential
chr1	22000000	0.8199282339271998	3.2174544234716445	2.936924944017909	Non-Differential	Matrix 1	Non-Differential
chr1	22160000	-0.1552438561284712	1.492181036797084	1.5364204042892184	Non-Differential	Matrix 2	Non-Differential
chr1	22270000	-0.813734188038498	2.719157312792673	2.9725955638298975	Non-Differential	Matrix 2	Non-Differential
chr1	22280000	-1.4849510671836337	2.5671893161184154	3.0397940599782682	Non-Differential	Matrix 2	Non-Differential
chr1	22590000	1.4372329176288734	1.781567094382473	1.3061297152156999	Non-Differential	Matrix 1	Non-Differential
chr1	22600000	-2.037732541189801	3.4454587511740784	4.094320135137938	Differential	Matrix 2	Strength Change
chr1	22730000	-1.1062837403796366	1.6115333507136815	1.9648937602227037	Non-Differential	Matrix 2	Non-Differential
chr1	22740000	0.8180896087083545	2.2290561847588073	1.9533000276200558	Non-Differential	Matrix 1	Non-Differential
chr1	22750000	-1.7180156462770115	1.1056963603137535	1.6603516946946903	Non-Differential	Matrix 2	Non-Differential
chr1	22920000	2.9580487222782597	4.563322167612366	3.5810112321628256	Differential	Matrix 1	Strength Change
chr1	22930000	1.2361600216788686	2.2922419387394384	1.880109871811798	Non-Differential	Matrix 1	Non-Differential
chr1	23010000	3.542172281005463	1.5858061927011569	0.4259013936952939	Differential	Matrix 1	Split
chr1	23150000	1.0974768793008964	1.8515997199977365	1.48647916431604	Non-Differential	Matrix 1	Non-Differential
chr1	23160000	0.27286623701610846	2.566522715819739	2.4668467536085545	Non-Differential	Matrix 1	Non-Differential
chr1	23170000	-1.5384715029303102	1.2124090376670087	1.708160384606691	Non-Differential	Matrix 2	Non-Differential
chr1	23300000	1.972399047106615	4.4109102619253555	3.7501359593670727	Non-Differential	Matrix 1	Non-Differential
chr1	23320000	0.2629858047502368	1.741869217146483	1.6488930928158407	Non-Differential	Matrix 1	Non-Differential
chr1	23500000	2.033449323445237	3.1471832089922165	2.4718707286256634	Differential	Matrix 1	Strength Change
chr1	23510000	0.6199859930315981	1.9475229798143359	1.7374515171733884	Non-Differential	Matrix 1	Non-Differential
chr1	23640000	0.22710697956005738	1.6360395711936822	1.555191327297077	Non-Differential	Matrix 1	Non-Differential
chr1	23810000	-0.5499372172190374	1.8511823285343274	2.0224036540044104	Non-Differential	Matrix 2	Non-Differential
chr1	23820000	1.7357228938086664	2.950862958350768	2.373308941867242	Non-Differential	Matrix 1	Non-Differential
chr1	23920000	1.7330283514843976	2.5169656700544203	1.9421215682655346	Non-Differential	Matrix 1	Non-Differential
chr1	23930000	1.3699548443821512	4.132612290120135	3.669148098636669	Non-Differential	Matrix 1	Non-Differential
chr1	24100000	-0.21260879201866015	1.5231006541871672	1.5858854320345561	Non-Differential	Matrix 2	Non-Differential
chr1	24250000	1.385157074987091	2.6685371920861667	2.206307551501047	Non-Differential	Matrix 1	Non-Differential
chr1	24260000	0.0706254859831971	3.6874419979368103	3.6488740507592934	Non-Differential	Matrix 1	Non-Differential
chr1	24270000	-0.8012184549925709	1.8493976301325414	2.102434831410608	Non-Differential	Matrix 2	Non-Differential
chr1	24370000	0.5074665277582561	2.46270474837119	2.287089677818048	Non-Differential	Matrix 1	Non-Differential
chr1	24380000	-1.6661441731807458	1.2139561971649613	1.7512667426656665	Non-Differential	Matrix 2	Non-Differential
chr1	24500000	-4.9627308169318285	2.367080424060856	3.972773206478905	Differential	Matrix 2	Strength Change
chr1	24510000	1.2220064943368463	1.546829394930491	1.1424536427662875	Non-Differential	Matrix 1	Non-Differential
chr1	24540000	2.0412995393012507	1.5459025680536753	0.8747977157656317	Differential	Matrix 1	Split
chr1	24680000	-0.07083945247376934	1.5756216132271315	1.5920294432181352	Non-Differential	Matrix 2	Non-Differential
chr1	24690000	-1.8849179260724431	1.0631679048920677	1.6723403833050228	Non-Differential	Matrix 2	Non-Differential
chr1	24720000	3.3397678008060665	1.5636797999454255	0.46976424054065313	Differential	Matrix 1	Split
chr1	24860000	1.626991482102372	2.365740864186652	1.826057372801261	Non-Differential	Matrix 1	Non-Differential
chr1	25010000	-0.6481978515015304	1.565200046932509	1.7696194936567855	Non-Differential	Matrix 2	Non-Differential
chr1	25020000	-0.7211778259302979	1.485758723788764	1.7142734236823343	Non-Differential	Matrix 2	Non-Differential
chr1	25120000	-1.3626960135398514	3.2526609602822822	3.682568506888119	Non-Differential	Matrix 2	Non-Differential
chr1	25140000	2.668437580198084	1.6932485713540135	0.8173472685389418	Differential	Matrix 1	Split
chr1	25280000	0.7072518535771942	1.5377234466152823	1.3009721713856193	Non-Differential	Matrix 1	Non-Differential
chr1	25290000	-1.8509168703032606	1.3459673899821116	1.9428758502685024	Non-Differential	Matrix 2	Non-Differential
chr1	25440000	-1.8037761890345443	1.060626846843828	1.6433931608081014	Non-Differential	Matrix 2	Non-Differential
chr1	25520000	-0.38478370522636746	1.5180889579855625	1.6369490031687959	Non-Differential	Matrix 2	Non-Differential
chr1	25620000	-0.03546505751923742	2.814863495220102	2.8145204384997515	Non-Differential	Matrix 2	Non-Differential
chr1	25730000	-0.6259005486044835	2.004191111964004	2.1994971594933745	Non-Differential	Matrix 2	Non-Differential
chr1	25740000	0.8426240456424227	1.561012128918234	1.2800900615136914	Non-Differential	Matrix 1	Non-Differential
chr1	25830000	-3.124066501769002	2.1997449450826503	3.207540041575613	Differential	Matrix 2	Strength Change
chr1	25840000	-0.40041859902787835	2.238261191933007	2.359169593461205	Non-Differential	Matrix 2	Non-Differential
chr1	26020000	-0.6271097932144972	1.607827305683098	1.8052011757653805	Non-Differential	Matrix 2	Non-Differential
chr1	26180000	-0.9946125446605875	1.4133845045976314	1.7312256262475414	Non-Differential	Matrix 2	Non-Differential
chr1	26190000	-0.9204623157237206	1.6533835695722003	1.9460702912385934	Non-Differential	Matrix 2	Non-Differential
chr1	26350000	-0.16205035865684697	2.476985273907968	2.5192810488813584	Non-Differential	Matrix 2	Non-Differential
chr1	26500000	-1.0984458544077835	1.4827855362029028	1.8341380019994455	Non-Differential	Matrix 2	Non-Differential
chr1	26510000	-0.25973145303168993	2.530251688436575	2.604124010820274	Non-Differential	Matrix 2	Non-Differential
chr1	26790000	0.8518230207274283	1.512491866561326	1.228779872890056	Non-Differential	Matrix 1	Non-Differential
chr1	26800000	-1.135438907820423	1.4821493890959623	1.8455481795808448	Non-Differential	Matrix 2	Non-Differential
chr1	26930000	3.1820250322028523	1.51669378979422	0.4743321870844574	Shifted	Matrix 1	Shifted
chr1	26940000	-2.418771283659326	1.1515209681498062	1.934124153443372	Shifted	Matrix 2	Shifted
chr1	27100000	-2.9101998466605647	0.7783412810864451	1.7225125427614143	Differential	Matrix 2	Complex
chr1	27260000	-1.9409428538720639	1.8916834853294193	2.515596281921487	Non-Differential	Matrix 2	Non-Differential
chr1	27380000	1.3678495990469148	1.640095936170771	1.1878448629443645	Non-Differential	Matrix 1	Non-Differential
chr1	27530000	-1.5080620278032202	1.7521048397039543	2.2356763993847517	Non-Differential	Matrix 2	Non-Differential
chr1	27540000	-0.32912448429063274	1.5959812662533495	1.696391629353106	Non-Differential	Matrix 2	Non-Differential
chr1	27690000	-0.3936027799758988	1.9173551200135486	2.037399952124672	Non-Differential	Matrix 2	Non-Differential
chr1	27700000	-2.1705838475934263	0.9349029750005501	1.6376199922916646	Differential	Matrix 2	Merge
chr1	27840000	0.15065355579770026	1.8126957461702766	1.755991900906968	Non-Differential	Matrix 1	Non-Differential
chr1	27990000	-2.704488393068097	0.672876216835118	1.5505205169110639	Differential	Matrix 2	Merge
chr1	28000000	1.3411000102343937	1.58396232631921	1.1406570722790614	Non-Differential	Matrix 1	Non-Differential
chr1	28120000	3.0905891480650385	2.5166623189850297	1.499845425502144	Shifted	Matrix 1	Shifted
chr1	28140000	-3.1574078595383877	1.226460464744993	2.2492212293694727	Shifted	Matrix 2	Shifted
chr1	28290000	-0.11495362880286797	2.534701323169115	2.5614202812950917	Non-Differential	Matrix 2	Non-Differential
chr1	28300000	-3.5316062954061427	0.877014168452431	2.023076757546373	Differential	Matrix 2	Merge
chr1	28310000	1.2251542574235366	2.0682708083719232	1.6606678257263385	Non-Differential	Matrix 1	Non-Differential
chr1	28450000	2.6307948744136467	2.2784687815404023	1.4123508063700179	Differential	Matrix 1	Split
chr1	28740000	1.1450577432014257	1.5477441778595677	1.1684163702828427	Non-Differential	Matrix 1	Non-Differential
chr1	28750000	-2.1429109761827183	1.2619584025696275	1.9542847108073553	Differential	Matrix 2	Merge
chr1	28900000	0.251926228662282	1.988045509401	1.8976302112579286	Non-Differential	Matrix 1	Non-Differential
chr1	29040000	-1.9257315762208602	0.9768903830556894	1.599714764476788	Non-Differential	Matrix 2	Non-Differential
chr1	29340000	-2.0582019097575306	1.6411086008623699	2.304255185527	Differential	Matrix 2	Strength Change
chr1	29480000	1.706621882590881	2.0504821692524233	1.4862053873742762	Non-Differential	Matrix 1	Non-Differential
chr1	29490000	-5.166979903266861	0.4790734390226015	2.1592369819898902	Differential	Matrix 2	Merge
chr1	29610000	0.36801314738047586	1.6704595145546823	1.543591795035163	Non-Differential	Matrix 1	Non-Differential
chr1	29650000	4.346311400392919	2.975084567439154	1.547512397735114	Differential	Matrix 1	Strength Change
