chr	start	end	num_contexts	mean_coverage	mean_mod_group1	mean_mod_group2	mod_fold_change	mod_difference	test_statistic	dmr_pvalue	dmr_qvalue	annotation	gene	significant	direction	neg_log10_q	chromatin_state	CTCF_overlap	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_overlap	distance_to_tss
chr1	16665206	16678274	95	22.7118421052632	0.589373332581411	0.641877454745117	1.08908465867253	0.0525041221637057	47.6325691547193	5.1407293081936e-12	3.00414946849365e-11	Gene	Tmem70	TRUE	Hypermethylated	10.5222784632367	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	17145361	17164270	91	21.3076923076923	0.361195554161788	0.452353780468768	1.25237914823876	0.0911582263069803	128.570126298096	8.42184499643326e-30	1.17541853936257e-28	Gene	Gdap1	TRUE	Hypermethylated	27.9298074636307	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	17727044	17766343	166	24.9487951807229	0.817532260569935	0.80430846065589	0.983824736280344	-0.0132237999140453	9.4462817175093	0.00211577591589598	0.00512547631281853	Gene	Crispld1	TRUE	Hypomethylated	2.2902657692153	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	19208913	19238575	325	18.9369230769231	0.0467937421224223	0.0426884134075706	0.912267569793599	-0.00410532871485173	5.02327019731427	0.0250088944890201	0.0488381899915361	Gene	Tfap2b	TRUE	Hypomethylated	1.31124043996168	Repressed_Promoter	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0
chr1	20890605	20939649	517	20.5087040618955	0.438082603843891	0.532950742407531	1.21655308321132	0.0948681385636401	751.634326144968	1.7702750189328e-165	1.56133793791674e-163	Gene	Paqr8	TRUE	Hypermethylated	162.806503087528	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	21349640	21352199	12	21.7708333333333	0.863340312814127	0.822832348944313	0.953079957846778	-0.0405079638698145	5.63963081135848	0.0175589041580862	0.0355393845513824	Gene	Khdc1a	TRUE	Hypomethylated	1.44929009730317	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr1	23761752	23849157	698	20.0531876790831	0.635446143578032	0.694533182825029	1.09298512524491	0.0590870392469967	436.280055205612	6.98324539286109e-97	3.22165503388016e-95	Gene	B3gat2	TRUE	Hypermethylated	94.4919209645074	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	24177609	24252683	631	22.3829239302694	0.679244263906753	0.729666592386546	1.0742329838603	0.0504223284797926	341.927176688898	2.42755593151698e-76	9.05094610274829e-75	Gene	Col9a1	TRUE	Hypermethylated	74.043306021267	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	24678629	24766300	829	21.8614294330519	0.642376413492474	0.696716856416423	1.08459283650922	0.054340442923949	479.370277727295	2.92934157484807e-106	1.50710316170676e-104	Gene	Lmbrd1	TRUE	Hypermethylated	103.821857019068	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	32172713	32658567	2110	24.4158767772512	0.816972340129511	0.811650415589401	0.99348579593372	-0.00532192454011027	19.6518626198301	9.29126969777141e-06	3.13810204707835e-05	Gene	Khdrbs2	TRUE	Hypomethylated	4.50333293781651	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	0
chr1	33719886	33742563	302	20.25	0.716635482188284	0.737194530011209	1.02868829179396	0.0205590478229253	21.7612894558099	3.08767568377382e-06	1.10114509476888e-05	Gene	Rab23	TRUE	Hypermethylated	4.95815545150444	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	33908224	34308660	5443	20.1340942494948	0.576915205698928	0.580560585524049	1.00631874457305	0.00364537982512059	10.651887114773	0.00109958654707578	0.00278761125720625	Gene	Dst	TRUE	Hypermethylated	2.55476779033786	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	34439850	34449355	120	17.6864583333333	0.662487127770009	0.685450704834653	1.03466267660466	0.0229635770646437	10.4560244032859	0.00122250098796359	0.00307581424407812	Gene	Imp4	TRUE	Hypermethylated	2.51203989618134	Active_Promoter	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	34535647	34544312	90	18.5861111111111	0.640003001043815	0.580365079828113	0.906816185051577	-0.0596379212157022	48.5492596172324	3.22095898965781e-12	1.91045917354922e-11	Gene	Cfc1	TRUE	Hypomethylated	10.7188622387354	Repressed_Promoter	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0
chr1	34579656	34590943	98	16.8507653061224	0.287696954799114	0.379775028776593	1.32005230657298	0.0920780739774791	122.588826383152	1.71559986337899e-28	2.28503532564647e-27	Gene	Amer3	TRUE	Hypermethylated	26.6411070815395	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	34849975	34879579	383	18.6331592689295	0.716862373636768	0.727444031835411	1.01476107351675	0.0105816581986424	7.19262820171002	0.0073203683012352	0.0160818263748015	Gene	Plekhb2	TRUE	Hypermethylated	1.79366463099451	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	36068399	36106445	373	16.9041554959786	0.577114556304014	0.624364389708886	1.08187253793679	0.0472498334048714	120.316196303076	5.39399368240732e-28	7.03699946472418e-27	Gene	Hs6st1	TRUE	Hypermethylated	26.1526124820076	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	36471619	36508763	431	17.8013341067285	0.437447401930865	0.528069475516917	1.20716107396238	0.0906220735860523	494.917886113815	1.21268191388621e-109	6.4772025583678e-108	Gene	Cnnm4	TRUE	Hypermethylated	107.188612521256	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	36511866	36528236	227	16.4041850220264	0.447486596511464	0.483076547399637	1.07953299867667	0.0355899508881731	37.6002258078017	8.68344278480792e-10	4.27873585671134e-09	Gene	Cnnm3	TRUE	Hypermethylated	8.36868452340472	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	36761797	36782817	257	15.681420233463	0.783843907572737	0.768174510353643	0.98000954390573	-0.0156693972190942	11.6667597569254	0.000636267303263746	0.00167661411840412	Gene	Zap70	TRUE	Hypomethylated	2.7755668810622	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	37026595	37187612	1761	20.1203151618399	0.751244705333044	0.746075796099708	0.993119539882753	-0.00516890923333668	10.2189589913913	0.00139004287536495	0.00346825032649302	Gene	Vwa3b	TRUE	Hypomethylated	2.45988956416839	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	37299864	37410735	979	17.1814351378958	0.523436325887657	0.55749611016131	1.06506958456865	0.0340597842736523	157.895219214289	3.26239154944069e-36	5.64557798963804e-35	Gene	Inpp4a	TRUE	Hypermethylated	34.2482915887504	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	37871737	37876227	93	21.4448924731183	0.648418397309014	0.674468611367713	1.04017500762904	0.026050214058699	13.4426206804966	0.000245971778886041	0.000687692276318178	Gene	Lipt1	TRUE	Hypermethylated	3.16260585332445	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	37890476	37898534	82	21.7103658536585	0.527357907165688	0.563839722091833	1.06917847334881	0.0364818149261446	17.8311710550321	2.41396106102334e-05	7.6856448706114e-05	Gene	Mrpl30	TRUE	Hypermethylated	4.11431968678515	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	37998009	38055578	468	21.772702991453	0.6864611904954	0.735568784309851	1.07153731994523	0.0491075938144513	232.385532625235	1.79932290651808e-52	4.52330384799054e-51	Gene	Eif5b	TRUE	Hypermethylated	50.3445442380172	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	38985607	38997237	170	18.6683823529412	0.60416563765319	0.629222321447241	1.04147320243399	0.0250566837940511	15.1458379026914	9.95174503194428e-05	0.000292983281859106	Gene	Pdcl3	TRUE	Hypermethylated	3.53315716054516	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	39193730	39363235	1902	20.0389064143007	0.747334245174042	0.743319592571822	0.994628036078709	-0.00401465260221989	6.84291525280835	0.0088993491304739	0.01924283908475	Gene	Npas2	TRUE	Hypomethylated	1.71573085184717	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	0
chr1	39367841	39371910	66	19.8314393939394	0.3537093265344	0.40902318704328	1.15638225050733	0.0553138605088804	31.6118254106183	1.88279565660864e-08	8.3116222140635e-08	Gene	Rpl31	TRUE	Hypermethylated	7.08031420487295	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	39534991	39546888	129	20.6996124031008	0.555617833662751	0.600243695296965	1.08031754729691	0.0446258616342134	43.8493330518392	3.54651982790645e-11	1.93917680926242e-10	Gene	Cnot11	TRUE	Hypermethylated	9.71238259123781	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	39900912	40026309	1506	18.5590969455511	0.457450268694311	0.475706404023557	1.03990845907983	0.0182561353292452	71.8737415373941	2.29416592638625e-17	1.84156164285942e-16	Gene	Map4k4	TRUE	Hypermethylated	15.7348137393637	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	40324609	40367561	366	21.369193989071	0.739921510198395	0.72894054514693	0.985159283923884	-0.0109809650514657	8.83937427174737	0.00294800201807535	0.00695845163178001	Gene	Il1rl2	TRUE	Hypomethylated	2.15748738719743	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	40429569	40465414	325	22.9246153846154	0.834198631988733	0.820419209466437	0.98348184473829	-0.0137794225222956	19.1393739013452	1.21512100137788e-05	4.03139006478947e-05	Gene	Il1rl1	TRUE	Hypomethylated	4.39454517882786	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr1	40805600	40856886	409	22.3960880195599	0.788851463923042	0.777924565100915	0.986148344369184	-0.0109268988221271	13.3116435578437	0.000263763058273166	0.000734986108617022	Gene	Tmem182	TRUE	Hypomethylated	3.13372086908993	Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr1	42694924	42703175	70	17.2839285714286	0.277468958458276	0.202598563399581	0.730166590617186	-0.0748703950586948	76.2916239658918	2.44719688111578e-18	2.07217062248896e-17	Gene	Pou3f3	TRUE	Hypomethylated	16.6835744876553	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	42851232	42905682	497	21.342555331992	0.706088970229674	0.735611804733775	1.04181177691318	0.0295228345041004	88.5984310314566	4.83672664121952e-21	4.70907833607787e-20	Gene	Mrps9	TRUE	Hypermethylated	19.3270640849569	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	43098709	43115946	116	23.0603448275862	0.72031757958594	0.735707252131752	1.02136512141583	0.0153896725458114	5.9250849136327	0.0149268189715224	0.0307305665978057	Gene	AI597479	TRUE	Hypermethylated	1.51242943232312	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	43444578	43570514	1168	20.4018621575342	0.537936934468984	0.595325175326058	1.1066820981789	0.0573882408570741	621.257901099473	3.98261834694687e-137	2.74095546625448e-135	Gene	Nck2	TRUE	Hypermethylated	134.562098020614	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	43730601	43742577	97	21.6984536082474	0.737018487017714	0.760142772760187	1.03137544871641	0.0231242857424739	13.7524206653525	0.000208551891101549	0.000587849166927972	Gene	Ecrg4	TRUE	Hypermethylated	3.23073409292737	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr1	43933646	44002999	343	24.7467201166181	0.744459442592411	0.766501251915244	1.02960780408141	0.0220418093228328	41.4200397480643	1.22792126577495e-10	6.45188868332463e-10	Gene	Tpp2	TRUE	Hypermethylated	9.19031313425191	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	44118956	44144769	176	24.7286931818182	0.762650178510722	0.783739760736769	1.02765302208049	0.0210895822260475	20.8500323639744	4.96683865244155e-06	1.73475724048919e-05	Gene	Bivm	TRUE	Hypermethylated	4.76076129118575	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	44147743	44181259	240	22.3640625	0.760925056307144	0.778223328479108	1.02273321403807	0.0172982721719636	17.3787647114728	3.0622827000564e-05	9.61705208810351e-05	Gene	Ercc5	TRUE	Hypermethylated	4.01695803171155	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	50900646	51187269	1582	24.5595764854614	0.640378491826691	0.7254126058217	1.13278727358948	0.085034113995008	2559.47017759502	2.2250738585072e-308	4.8151057076211e-306	Gene	Tmeff2	TRUE	Hypermethylated	300	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	51289125	51302959	123	20.0630081300813	0.707022183170658	0.740945660184074	1.0479807816797	0.0339234770134156	28.4533448098299	9.59837981876063e-08	3.97866490473153e-07	Gene	Cavin2	TRUE	Hypermethylated	6.40026263691652	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	51987147	52107188	897	23.00627090301	0.765946756580237	0.757287792226058	0.98869508320286	-0.00865896435417912	17.7721107161173	2.49006663787492e-05	7.90875908543388e-05	Gene	Stat4	TRUE	Hypomethylated	4.10189165362317	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	52119439	52161864	615	20.7823170731707	0.697024441057661	0.719927335224831	1.03285809337248	0.02290289416717	66.2264431195615	4.0198337027985e-16	3.02330094071814e-15	Gene	Stat1	TRUE	Hypermethylated	14.5195186208049	Active_Enhancer	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	42177
chr1	52630702	52651918	199	21.3511306532663	0.679734594657195	0.726738216800896	1.06914996310789	0.0470036221437007	93.8890521930297	3.33714806481148e-22	3.42710738886779e-21	Gene	Nemp2	TRUE	Hypermethylated	20.4650722866813	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	52844928	52920985	421	21.3295724465558	0.799558948277442	0.810388958348758	1.01354498013517	0.0108300100713165	12.0206672584778	0.000526138629468572	0.00140546907243253	Gene	Hibch	TRUE	Hypermethylated	2.85217870666961	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	53061639	53068078	68	24.7334558823529	0.713331353326428	0.73121221891316	1.02506670357801	0.0178808655867321	4.99820902235589	0.0253735616117429	0.0494674869315589	Gene	Mstn	TRUE	Hypermethylated	1.30568015228953	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	53297094	53310308	90	26.2333333333333	0.669894720141362	0.736584549174164	1.09955270138378	0.0666898290328019	103.265769330168	2.9307355698545e-24	3.29331211706723e-23	Gene	Ormdl1	TRUE	Hypermethylated	22.4823671079469	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	53297110	53318034	158	24.5435126582278	0.597223533885896	0.644148378371035	1.07857166006138	0.0469248444851388	72.3312488487326	1.81943409959193e-17	1.47174339824795e-16	Gene	Gm28778	TRUE	Hypermethylated	15.8321679036122	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	53313623	53326342	112	24.6194196428571	0.712048539607049	0.730343525248407	1.02569345293715	0.0182949856413583	6.80820970534448	0.00907396957052931	0.0195978696630292	Gene	Osgepl1	TRUE	Hypermethylated	1.70779113496366	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	55052769	55072701	162	22.7469135802469	0.701295104037502	0.72882781117443	1.0392598022978	0.027532707136928	26.475889765209	2.6684794502107e-07	1.05906697181646e-06	Gene	Coq10b	TRUE	Hypermethylated	5.97507657570868	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	55131230	55154898	145	22.0413793103448	0.604279381500171	0.642807784867822	1.06375925531664	0.0385284033676502	40.0333390422596	2.49665133919624e-10	1.28543557177013e-09	Gene	Mob4	TRUE	Hypermethylated	8.89094968605801	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	55237176	55248469	89	20.3693820224719	0.483432467634001	0.533087132475654	1.10271272238845	0.0496546648416529	35.9044846790145	2.07231178211198e-09	9.92242167388515e-09	Gene	Mars2	TRUE	Hypermethylated	8.00338232066305	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	55405920	55754284	2264	22.7809739399293	0.738955200211579	0.74198680330169	1.00410255329314	0.00303160309011119	6.10140035599865	0.0135074801794623	0.0280339644499795	Gene	Plcl1	TRUE	Hypermethylated	1.55231548172585	Other	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	0
chr1	57377619	57385422	56	25	0.616489711844552	0.665571782652323	1.07961539319272	0.0490820708077704	28.5317531953832	9.21743822974735e-08	3.82680470491746e-07	Gene	1700066M21Rik	TRUE	Hypermethylated	6.41716370075979	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	57406327	57417952	79	25.3006329113924	0.664352835446514	0.696775849998075	1.04880390783576	0.0324230145515603	20.0829473880392	7.41549221319879e-06	2.53268137076563e-05	Gene	Maip1	TRUE	Hypermethylated	4.59641944409118	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	57774161	57948393	1618	22.2265914709518	0.740301930264489	0.730921714504535	0.987329202617906	-0.00938021575995429	33.3702865302022	7.61790113706821e-09	3.49142713467683e-08	Gene	Spats2l	TRUE	Hypomethylated	7.45699701715955	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	58029930	58106412	687	20.8793668122271	0.720793061021788	0.735401558415981	1.02026725586604	0.014608497394193	30.939372532685	2.66215847548244e-08	1.15984575672171e-07	Gene	Aox1	TRUE	Hypermethylated	6.9355997620305	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	58392897	58407352	105	23.8619047619048	0.658751568594644	0.692732713067027	1.05158415720342	0.0339811444723825	24.785025787203	6.40934550562464e-07	2.45732550700579e-06	Gene	Bzw1	TRUE	Hypermethylated	5.60953731135342	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	58445150	58481815	361	20.0131578947368	0.767904545732831	0.791871847542258	1.03121130346553	0.0239673018094273	48.7577336865493	2.89614296452609e-12	1.72266752531502e-11	Gene	Nif3l1	TRUE	Hypermethylated	10.7637985332623	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	58586383	58595963	85	22.0691176470588	0.500091817977744	0.564515063045696	1.12882283363176	0.0644232450679526	60.6787710794315	6.71908365087579e-15	4.71548929841303e-14	Gene	Ndufb3	TRUE	Hypermethylated	13.3264732364207	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	58711507	58758883	492	19.8871951219512	0.733593957565792	0.776253794346759	1.05815183773122	0.0426598367809667	190.429599964888	2.5618824263617e-43	5.27220333448613e-42	Gene	Cflar	TRUE	Hypermethylated	41.2780078485388	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	58973521	58995714	174	22.4389367816092	0.755403843628861	0.765753689608141	1.0137010766712	0.0103498459792796	5.10833933496736	0.0238111013138736	0.0467338782309042	Gene	Stradb	TRUE	Hypermethylated	1.33036817736658	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	59256905	59352992	869	19.6831127733026	0.692241375426833	0.734656336127638	1.06127192364752	0.0424149607008043	299.11140187275	5.14479310545143e-67	1.71419606470684e-65	Gene	Cdk15	TRUE	Hypermethylated	64.7659395062457	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	59482423	59486954	23	18.5869565217391	0.0778003973255813	0.34811796719248	4.47450114856954	0.270317569866899	288.949355885104	8.42332516207785e-65	2.66286172405386e-63	Gene	Fzd7	TRUE	Hypermethylated	62.5746513848339	Active_Promoter	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	0
chr1	59516263	59636416	1123	18.9211932324132	0.691954290652507	0.721730340589143	1.04303181631919	0.0297760499366355	180.896204466836	3.08848253759716e-41	6.05325274945863e-40	Gene	Gm973	TRUE	Hypermethylated	39.2180111920376	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	59684970	59719043	213	22.8392018779343	0.729883791167137	0.761704385559816	1.04359679551425	0.0318205943926787	49.1457233891558	2.37635895696748e-12	1.42479722552712e-11	Gene	Nop58	TRUE	Hypermethylated	10.846246939235	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	60098246	60153952	365	22.7376712328767	0.814411716404874	0.821298432032896	1.00845606158323	0.00688671562802234	5.57208660425389	0.0182490014464181	0.0367907020132311	Gene	Carf	TRUE	Hypermethylated	1.43426192520057	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	60180598	60338327	815	24.3302147239264	0.82937085461334	0.847547450541658	1.02191612573219	0.0181765959283177	95.2257883806109	1.6986301691164e-22	1.77128394833196e-21	Gene	Nbeal1	TRUE	Hypermethylated	20.7517118130003	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	60409618	60481157	396	22.5583964646465	0.652754902399897	0.691162220180483	1.05883880402794	0.0384073177805857	114.53247727516	9.96212106778084e-27	1.24399097759541e-25	Gene	Abi2	TRUE	Hypermethylated	24.9051827694802	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	61638823	62642283	5804	24.1508873190903	0.79150167278987	0.789427522669328	0.997379474748006	-0.00207415012054157	7.15303672538588	0.00748371679013117	0.0164046260590689	Gene	Pard3b	TRUE	Hypomethylated	1.78503366484111	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	63445890	63596275	1251	22.0588529176659	0.675023533734204	0.687250610834889	1.01811355677193	0.0122270771006853	37.8720601945947	7.55393553800817e-10	3.74326394896906e-09	Gene	Adam23	TRUE	Hypermethylated	8.42674954837605	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	64532644	64604547	446	24.0128923766816	0.660572958873964	0.69230576905329	1.04803831242717	0.0317328101793259	98.9223145095024	2.62603669327108e-23	2.83263803846112e-22	Gene	Creb1	TRUE	Hypermethylated	21.547808917164	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	65186682	65278694	494	23.8699392712551	0.813643065664787	0.831540851169861	1.02199709708145	0.0178977855050738	48.5714260414571	3.18475781302496e-12	1.8900551668987e-11	Gene	Pikfyve	TRUE	Hypermethylated	10.7235255194617	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
