stripe_id	chr	pos1	pos2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripe_length	coord_string	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	plot_color
stripe_0084	chr1	38735001	38765000	38245001	38765000	5prime	shared	0.0715	0.049	520000	chr1:38735001-38765000->38245001-38765000	0.118565194864408	7.42277591297942	33.1092150653781	3.03497280276238e-05	0.000464124160356047	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0091	chr1	42905001	42925000	42905001	43210000	3prime	shared	0.075	0.0485	305000	chr1:42905001-42925000->42905001-43210000	0.105128337771204	6.54769867477902	16.9834090782527	0.000810224469870104	0.00535620140575116	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0095	chr1	47800001	47820000	47800001	49490000	3prime	shared	0.043	0.065	1690000	chr1:47800001-47820000->47800001-49490000	-0.082053369512259	7.00693389901584	11.8506182994245	0.00337282832797574	0.0153748408197336	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0097	chr1	48520001	48540000	48520001	50050000	3prime	shared	0.054	0.06	1530000	chr1:48520001-48540000->48520001-50050000	-0.0798246359682963	6.94404325748241	11.5608170481386	0.00368731270295665	0.0165222990477164	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0098	chr1	48725001	48755000	48725001	49925000	3prime	shared	0.0595	0.062	1200000	chr1:48725001-48755000->48725001-49925000	-0.0660693144243204	7.46653418933355	9.74421680563448	0.00661619096426237	0.025707930204311	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0100	chr1	50915001	50935000	50915001	52300000	3prime	shared	0.043	0.046	1385000	chr1:50915001-50935000->50915001-52300000	-0.122068398502089	6.84941683142419	20.5591142270134	0.000343921826187837	0.00282418719625418	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0101	chr1	50950001	50965000	50950001	51315000	3prime	mutant_only	NA	0.057	365000	chr1:50950001-50965000->50950001-51315000	-0.138905912857082	6.19115107057575	23.4490253766471	0.000183270973259784	0.00179401108087366	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0102	chr1	51225001	51250000	50925001	51250000	5prime	mutant_only	NA	0.064	325000	chr1:51225001-51250000->50925001-51250000	-0.143368045377004	7.0631783774358	42.787579899712	7.01159962180634e-06	0.000170008226356364	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0104	chr1	51460001	51480000	50915001	51480000	5prime	shared	0.049	0.067	565000	chr1:51460001-51480000->50915001-51480000	-0.0819214804925494	6.31539470939632	9.00592723703502	0.00850886831894034	0.0313594341894546	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0105	chr1	51465001	51485000	51465001	52490000	3prime	shared	0.084	0.067	1025000	chr1:51465001-51485000->51465001-52490000	-0.12653426345657	6.79338161075366	26.074262700873	0.000107780499654434	0.00120371221659521	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0106	chr1	51605001	51630000	50915001	51630000	5prime	shared	0.05	0.06	715000	chr1:51605001-51630000->50915001-51630000	-0.0983449711390252	6.98156312792658	15.9257909073742	0.00106438449366346	0.00653798175232777	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0107	chr1	51615001	51640000	51615001	52305000	3prime	shared	0.0575	0.097	690000	chr1:51615001-51640000->51615001-52305000	-0.185009116236233	6.87430967906357	59.8543607014484	8.90185237366983e-07	4.52521061009106e-05	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0108	chr1	52145001	52165000	52145001	53275000	3prime	shared	0.018	0.0245	1130000	chr1:52145001-52165000->52145001-53275000	-0.145297559143177	7.25122599169948	52.6226437755918	2.00079597753493e-06	7.31341369658321e-05	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0109	chr1	52610001	52640000	52115001	52640000	5prime	shared	0.044	0.032	525000	chr1:52610001-52640000->52115001-52640000	-0.168637263873199	7.58395921908931	60.0043550696099	8.76098009645299e-07	4.49483246623115e-05	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0112	chr1	53015001	53040000	52630001	53040000	5prime	control_only	0.073	NA	410000	chr1:53015001-53040000->52630001-53040000	0.076158250516289	7.15177654552685	9.07294945710319	0.00831370960385551	0.0308096297084057	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0115	chr1	53345001	53365000	52105001	53365000	5prime	shared	0.08	0.098	1260000	chr1:53345001-53365000->52105001-53365000	-0.0703516194745244	6.84357572383409	8.04827845488603	0.011954484909934	0.0406261544362667	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0118	chr1	54660001	54680000	54660001	55150000	3prime	control_only	0.086	NA	490000	chr1:54660001-54680000->54660001-55150000	0.0917996335970335	6.61277482114674	12.2491042160655	0.00298883040556407	0.0140217312827917	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0121	chr1	55730001	55750000	54995001	55750000	5prime	shared	0.088	0.085	755000	chr1:55730001-55750000->54995001-55750000	0.0951910187088519	6.67466919288318	13.0459084419596	0.00236050564526671	0.0117166916574148	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0122	chr1	55970001	55990000	55970001	57255000	3prime	shared	0.063	0.048	1285000	chr1:55970001-55990000->55970001-57255000	0.0931260795504048	6.71197465385491	14.6602580738956	0.00149508783210009	0.00840602014524012	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0129	chr1	60850001	60875000	59965001	60875000	5prime	shared	0.0315	0.015	910000	chr1:60850001-60875000->59965001-60875000	0.0661359150666548	7.31225694134653	9.34299260955387	0.00757735237511786	0.0285399409080193	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0130	chr1	61370001	61390000	61370001	62490000	3prime	mutant_only	NA	0.08	1120000	chr1:61370001-61390000->61370001-62490000	0.155667831053947	6.67842209536478	33.896740832307	2.66514326792779e-05	0.000425691867634433	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0131	chr1	61755001	61775000	61010001	61775000	5prime	mutant_only	NA	0.063	765000	chr1:61755001-61775000->61010001-61775000	0.17692344331258	6.68291663369933	49.1995226546396	3.02780111553085e-06	9.47702364393146e-05	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0132	chr1	61755001	61775000	61755001	63045000	3prime	mutant_only	NA	0.082	1290000	chr1:61755001-61775000->61755001-63045000	0.0668264398903845	6.7357394493345	7.93630277574485	0.0124527567977898	0.0417871732020828	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0133	chr1	61905001	61935000	61905001	63050000	3prime	control_only	0.092	NA	1145000	chr1:61905001-61935000->61905001-63050000	0.150212724435838	7.4425356499819	58.445608521337	1.03570238593161e-06	4.83174828272274e-05	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0134	chr1	62570001	62590000	61635001	62590000	5prime	mutant_only	NA	0.095	955000	chr1:62570001-62590000->61635001-62590000	0.0965942660915454	6.69482382854289	12.4008742449357	0.00285580723203934	0.0135545106937295	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0138	chr1	63750001	63770000	63750001	64625000	3prime	shared	0.008	0.007	875000	chr1:63750001-63770000->63750001-64625000	-0.0657352983953415	7.40069479095525	9.51725993391137	0.0071416060649679	0.0272891541238354	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0144	chr1	64275001	64295000	63435001	64295000	5prime	control_only	0.0925	NA	860000	chr1:64275001-64295000->63435001-64295000	-0.0673573735276308	7.14613385046643	9.04762971522945	0.00838683170863164	0.031002676291035	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0149	chr1	65165001	65185000	63735001	65185000	5prime	shared	0.0525	0.053	1450000	chr1:65165001-65185000->63735001-65185000	0.123946764769819	6.6202406141698	24.2888875425854	0.000154034612115504	0.00157986369623667	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0150	chr1	65305001	65325000	65305001	66490000	3prime	shared	0.02	0.0075	1185000	chr1:65305001-65325000->65305001-66490000	0.0696184017688381	7.45799143388232	10.7837328585423	0.00470837831671475	0.0198999177594635	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0151	chr1	65540001	65560000	65540001	66705000	3prime	shared	0.022	0.019	1165000	chr1:65540001-65560000->65540001-66705000	0.0815692609946845	6.9684772175401	12.5301298062197	0.00274779063255893	0.0131947653111348	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0152	chr1	65915001	65935000	65195001	65935000	5prime	mutant_only	NA	0.0695	740000	chr1:65915001-65935000->65195001-65935000	0.0913456473235359	6.94371739256728	10.8141111527506	0.00466288678496263	0.0197373042044954	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0163	chr1	72305001	72325000	72305001	72760000	3prime	mutant_only	NA	0.06	455000	chr1:72305001-72325000->72305001-72760000	0.0615364830985745	6.93990229564269	7.78233464000397	0.0131770893668513	0.0436918390058956	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0173	chr1	73895001	73920000	73895001	74470000	3prime	mutant_only	NA	0.066	575000	chr1:73895001-73920000->73895001-74470000	0.155538515762112	7.30830419370691	47.5895770104898	3.70782759366575e-06	0.000107599988948466	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0176	chr1	74935001	74955000	74935001	75620000	3prime	control_only	0.08	NA	685000	chr1:74935001-74955000->74935001-75620000	0.104673740955693	6.89970799334955	21.1045317754331	0.000304190674208112	0.0025894659913833	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0181	chr1	75645001	75670000	75645001	77480000	3prime	shared	0.014	0.011	1835000	chr1:75645001-75670000->75645001-77480000	0.0967019881881453	7.49560034837097	17.8570118528469	0.000651332539288443	0.00458545572788454	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0182	chr1	75825001	75845000	75825001	77130000	3prime	mutant_only	NA	0.073	1305000	chr1:75825001-75845000->75825001-77130000	0.119677491525739	6.79985190853224	16.7456215805581	0.000860760140772069	0.00562470123903451	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0184	chr1	76500001	76520000	76500001	77480000	3prime	control_only	0.0415	NA	980000	chr1:76500001-76520000->76500001-77480000	0.0794191019703915	6.87914342772214	10.8453715994372	0.00461659430753179	0.0196471805085547	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0185	chr1	76500001	76520000	75660001	76520000	5prime	control_only	0.09	NA	860000	chr1:76500001-76520000->75660001-76520000	0.0909356592170185	6.63864429698829	11.1796294041074	0.00415288231286685	0.0181554874687381	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0187	chr1	76720001	76740000	75515001	76740000	5prime	mutant_only	NA	0.097	1225000	chr1:76720001-76740000->75515001-76740000	0.133808949539177	6.84526499913127	19.5219349535861	0.00043674604070907	0.00334294399383858	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0188	chr1	77055001	77075000	76365001	77075000	5prime	mutant_only	NA	0.056	710000	chr1:77055001-77075000->76365001-77075000	0.0823117810049902	6.95012200469262	14.3393493092298	0.00163363406745319	0.00895210229275868	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0197	chr1	81250001	81275000	79630001	81275000	5prime	control_only	0.09	NA	1645000	chr1:81250001-81275000->79630001-81275000	-0.0688941601446624	7.4198659359744	10.4378397845299	0.00526351336304821	0.0216965840424586	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0199	chr1	82785001	82805000	82785001	83075000	3prime	mutant_only	NA	0.0925	290000	chr1:82785001-82805000->82785001-83075000	0.086965040464841	6.49650887839709	10.8407007009834	0.00462347806586246	0.019665122229355	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0204	chr1	83505001	83525000	83185001	83525000	5prime	mutant_only	NA	0.0935	340000	chr1:83505001-83525000->83185001-83525000	-0.0745973199313664	6.8494227476099	8.12761979254524	0.0116151932520096	0.039793944926419	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0206	chr1	83740001	83765000	83740001	84725000	3prime	mutant_only	NA	0.051	985000	chr1:83740001-83765000->83740001-84725000	0.0903994904063353	7.30411040353811	13.8969123723777	0.00184911826256591	0.00990328343280897	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0207	chr1	84195001	84220000	82785001	84220000	5prime	mutant_only	NA	0.074	1435000	chr1:84195001-84220000->82785001-84220000	0.0845724924237847	7.12280161955301	11.7517711140809	0.0034765443575408	0.0157405457367526	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0208	chr1	84270001	84290000	83185001	84290000	5prime	shared	0.096	0.068	1105000	chr1:84270001-84290000->83185001-84290000	0.100889334304188	6.88061006461272	16.68655208757	0.000873859948475662	0.0056800896650918	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0210	chr1	84420001	84440000	82875001	84440000	5prime	mutant_only	NA	0.064	1565000	chr1:84420001-84440000->82875001-84440000	0.116504956247308	6.78060293380055	19.380177379931	0.000451505890118777	0.00342391966673406	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0217	chr1	86175001	86195000	86175001	86570000	3prime	control_only	0.055	NA	395000	chr1:86175001-86195000->86175001-86570000	-0.155515884006691	6.94957700189848	11.41832330159	0.00441741709201211	0.0189527249040869	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0218	chr1	86330001	86365000	86050001	86365000	5prime	shared	0.012	0.0445	315000	chr1:86330001-86365000->86050001-86365000	-0.112707618782841	7.72518623781094	15.6033425418059	0.00115899002525345	0.00695677156037717	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0223	chr1	87175001	87195000	86135001	87195000	5prime	shared	0.029	0.0175	1060000	chr1:87175001-87195000->86135001-87195000	0.0767572410247766	7.03697436365311	10.130294047203	0.0058201904174763	0.0234557810646352	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0227	chr1	88250001	88270000	86675001	88270000	5prime	shared	0.018	0.0225	1595000	chr1:88250001-88270000->86675001-88270000	-0.120792547806223	5.59868831162827	8.96745048854545	0.00862326148590121	0.0317175950162564	TRUE	TRUE	down_in_mutant	steelblue3
stripe_0228	chr1	88685001	88715000	88275001	88715000	5prime	shared	0.023	0.021	440000	chr1:88685001-88715000->88275001-88715000	0.11415080158228	7.68487617244416	33.4911781895322	2.84883250351566e-05	0.000446644823357789	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0229	chr1	88765001	88785000	88765001	90400000	3prime	shared	0.032	0.042	1635000	chr1:88765001-88785000->88765001-90400000	0.0827837350438236	7.25288549650709	15.0173036455793	0.00135632631241384	0.00780443501077471	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0232	chr1	89060001	89080000	87870001	89080000	5prime	control_only	0.038	NA	1210000	chr1:89060001-89080000->87870001-89080000	0.0853740056520557	6.92700354777341	12.2035479924271	0.00303011945283431	0.0141539990410911	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0233	chr1	89175001	89195000	88245001	89195000	5prime	shared	0.021	0.017	950000	chr1:89175001-89195000->88245001-89195000	0.0843772174635215	7.271413462618	10.9201510882719	0.00450795726527653	0.0193074683337323	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0234	chr1	89175001	89195000	88220001	89195000	5prime	mutant_only	NA	0.032	975000	chr1:89175001-89195000->88220001-89195000	0.0838007524370238	7.2741169632677	10.8208614636085	0.00465284602722055	0.0197244727768165	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0235	chr1	89225001	89245000	89225001	90000000	3prime	shared	0.008	0.007	775000	chr1:89225001-89245000->89225001-90000000	0.0621855725964636	7.27030716473713	9.81810679683529	0.00645472385309598	0.0252134443673399	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0237	chr1	89705001	89725000	88695001	89725000	5prime	control_only	0.09	NA	1030000	chr1:89705001-89725000->88695001-89725000	0.074294198009241	6.80548260852355	9.38093124333563	0.00747997122075218	0.0282308591234841	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0238	chr1	89845001	89875000	88670001	89875000	5prime	mutant_only	NA	0.09	1205000	chr1:89845001-89875000->88670001-89875000	0.0917928709093139	7.6127538380156	19.2363234851484	0.000467062390840015	0.0035165647424737	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0239	chr1	89850001	89880000	89260001	89880000	5prime	control_only	0.054	NA	620000	chr1:89850001-89880000->89260001-89880000	0.106739593967207	7.479897433606	25.2776254184391	0.000126143010007252	0.00135935691047289	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0240	chr1	89930001	89950000	89525001	89950000	5prime	shared	0.063	0.068	425000	chr1:89930001-89950000->89525001-89950000	0.102070825686101	6.98494930429405	19.6750337782126	0.000421413979412486	0.00327317433324492	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0241	chr1	90055001	90075000	90055001	90850000	3prime	shared	0.024	0.022	795000	chr1:90055001-90075000->90055001-90850000	0.107669192458131	7.20351863745293	18.1212472139489	0.000610448508571779	0.00436432197544382	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0242	chr1	90190001	90210000	90190001	91000000	3prime	shared	0.08	0.016	810000	chr1:90190001-90210000->90190001-91000000	0.108468586294171	7.00492353255128	21.2006719974752	0.000297738496076065	0.00255486665259217	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0243	chr1	90400001	90420000	88785001	90420000	5prime	control_only	0.08	NA	1635000	chr1:90400001-90420000->88785001-90420000	0.114071151192577	7.0003825541162	24.7418210049484	0.00014047567533123	0.00148559510352735	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0244	chr1	90560001	90590000	90110001	90590000	5prime	shared	0.0355	0.0195	480000	chr1:90560001-90590000->90110001-90590000	0.131814639302327	7.5217771560612	20.260254829886	0.000368157926033327	0.0029657836861111	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0245	chr1	90560001	90590000	90115001	90590000	5prime	mutant_only	NA	0.032	475000	chr1:90560001-90590000->90115001-90590000	0.131793680798231	7.51388708128921	19.6355402382602	0.000425310057320377	0.00328589526048092	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0246	chr1	90635001	90670000	90635001	91270000	3prime	shared	0.056	0.082	635000	chr1:90635001-90670000->90635001-91270000	0.088281132492197	7.76774229358364	16.4872168677992	0.000919758346334388	0.00590552157737873	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0248	chr1	91740001	91760000	91510001	91760000	5prime	mutant_only	NA	0.0975	250000	chr1:91740001-91760000->91510001-91760000	0.068430722695766	6.5030089111553	7.42249394413593	0.0150656209370693	0.0484294338975741	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0258	chr1	98180001	98200000	97600001	98200000	5prime	mutant_only	NA	0.09	600000	chr1:98180001-98200000->97600001-98200000	0.170204527295207	6.3498349866926	39.2703574421409	1.15783519785174e-05	0.000239058914379978	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0259	chr1	98330001	98350000	97805001	98350000	5prime	mutant_only	NA	0.068	545000	chr1:98330001-98350000->97805001-98350000	0.143684812148546	6.42110163153581	29.9688064674549	5.21134246452728e-05	0.000693371936931961	TRUE	TRUE	up_in_mutant	firebrick3
stripe_0260	chr1	104750001	104770000	104750001	105780000	3prime	shared	0.0785	0.076	1030000	chr1:104750001-104770000->104750001-105780000	0.0999201835928893	6.72861592838006	12.2541702537699	0.00298427840417149	0.0140131371459764	TRUE	TRUE	up_in_mutant	firebrick3
