loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_15949	chr4	82530000	82540000	chr4	82700000	82710000	chr4:82530000-82540000_chr4:82700000-82710000	TRUE	-0.508233206938685	3.8928886992401	33.3175137615684	9.3199941180428e-05	0.0448470185050332	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_15975	chr4	82510000	82520000	chr4	82700000	82710000	chr4:82510000-82520000_chr4:82700000-82710000	FALSE	-0.662704695005056	3.98462281283806	50.5566301414903	1.32153234598747e-05	0.0203269185673291	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_16006	chr4	81570000	81580000	chr4	82700000	82710000	chr4:81570000-81580000_chr4:82700000-82710000	FALSE	-0.62191508120021	3.49290952817012	33.5529683767301	9.03060101237741e-05	0.0444392019720638	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_16412	chr5	15520000	15530000	chr5	15580000	15590000	chr5:15520000-15530000_chr5:15580000-15590000	TRUE	0.548200554494006	6.98811490984358	59.2062808764741	6.05521298415532e-06	0.016552702708463	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
loop_16964	chr6	111060000	111070000	chr6	111860000	111870000	chr6:111060000-111070000_chr6:111860000-111870000	TRUE	-0.423311655033279	4.73668117494465	39.197183548875	4.44091300527398e-05	0.0326524999682443	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_17684	chr7	131550000	131560000	chr7	137310000	137320000	chr7:131550000-131560000_chr7:137310000-137320000	TRUE	-1.70075652350455	1.32360418071092	50.3753437718354	1.34817730151193e-05	0.0203269185673291	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_18089	chr10	56370000	56380000	chr10	57180000	57190000	chr10:56370000-56380000_chr10:57180000-57190000	TRUE	0.377046707748589	5.5332564009555	40.831842119735	3.67048305837969e-05	0.0319275557108904	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_18145	chr10	112200000	112210000	chr10	112800000	112810000	chr10:112200000-112210000_chr10:112800000-112810000	FALSE	0.329846322101347	5.73167436868117	34.0268801066835	8.47893042087459e-05	0.0444392019720638	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_18278	chr8	40180000	40190000	chr8	40290000	40300000	chr8:40180000-40190000_chr8:40290000-40300000	TRUE	0.389186287375903	5.49876496360774	49.6198812333904	1.44745606936693e-05	0.0204597915405015	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_18319	chr8	71190000	71200000	chr8	71810000	71820000	chr8:71190000-71200000_chr8:71810000-71820000	FALSE	1.01163438755456	5.28580692214999	199.425955780077	9.05494396216834e-09	0.000144326658151974	TRUE	TRUE	strong_differential	up_in_mutant	#d73027
loop_19354	chr1	107120000	107130000	chr1	107480000	107490000	chr1:107120000-107130000_chr1:107480000-107490000	FALSE	0.412542089407281	4.90744212320515	34.4086371384727	8.06334891811509e-05	0.0444392019720638	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_20040	chr4	44320000	44330000	chr4	44900000	44910000	chr4:44320000-44330000_chr4:44900000-44910000	FALSE	0.422834366817234	4.89746886935009	31.5937164947552	0.000118037687738249	0.0494359323312639	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_20319	chr6	41760000	41770000	chr6	42190000	42200000	chr6:41760000-41770000_chr6:42190000-42200000	FALSE	0.37522148407225	5.51787301669506	34.2825840784812	8.19786529287253e-05	0.0444392019720638	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_20492	chr7	56940000	56950000	chr7	57380000	57390000	chr7:56940000-56950000_chr7:57380000-57390000	FALSE	0.604556317534209	4.62077897252402	53.384720358495	1.01216272020677e-05	0.0194196443930101	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
loop_20633	chr8	36240000	36250000	chr8	36340000	36350000	chr8:36240000-36250000_chr8:36340000-36350000	FALSE	0.31936822239541	5.99023214044889	31.7911657909977	0.00011482954341634	0.0494359323312639	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_20659	chr8	71170000	71180000	chr8	71820000	71830000	chr8:71170000-71180000_chr8:71820000-71830000	FALSE	0.823356250458675	5.56730986627624	81.9403166683152	1.1470761375505e-06	0.00864742464228073	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
loop_21531	chr8	68810000	68820000	chr8	69020000	69030000	chr8:68810000-68820000_chr8:69020000-69030000	TRUE	0.334106422292944	5.76545288083315	33.0335845167094	9.68327766405793e-05	0.0456243765938196	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_22318	chr12	56680000	56690000	chr12	57190000	57200000	chr12:56680000-56690000_chr12:57190000-57200000	FALSE	0.54663027877182	4.17525522384395	43.0706171696451	2.85481659141534e-05	0.0288629718344913	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
