entrez_id	symbol	boundary_class	log2FoldChange	padj	chr	boundary_pos
14049	Eya2	gained	-0.973309190521888	2.38835038638418e-8	chr2	165680000
16500	Kcnb1	lost	1.46912243187289	7.03727109436169e-21	chr2	167120000
19223	Ptgis	lost	1.26592416277829	0.00216655685260024	chr2	167200000
16500	Kcnb1	gained	1.46912243187289	7.03727109436169e-21	chr2	167220000
19223	Ptgis	gained	1.26592416277829	0.00216655685260024	chr2	167220000
76829	Dok5	gained	-0.416652637040978	0.0023792496611992	chr2	170750000
70441	Mir124-2hg	lost	-1.07571631299751	1.20482280005882e-34	chr3	17770000
635702	Naaladl2	gained	-0.455453985839119	0.00552153758616318	chr3	25110000
72607	Usp13	lost	0.759015158995615	5.14659729902106e-24	chr3	32760000
433586	Maml3	lost	-1.56629849656719	2.46993690355441e-18	chr3	52110000
17380	Mme	gained	1.02930544124295	0.014060749879313	chr3	63340000
242083	Ppm1l	lost	-0.52421858631338	1.39407605227421e-11	chr3	69310000
73124	Golim4	lost	-0.655683239617625	3.46007305989461e-6	chr3	75900000
73124	Golim4	gained	-0.655683239617625	3.46007305989461e-6	chr3	75990000
70762	Dclk2	lost	-0.497543812560727	4.75865357300251e-11	chr3	86920000
67037	Pmf1	gained	0.715183348336565	0.047435200488302	chr3	88400000
15168	Hcn3	lost	-1.02021751122151	1.86916943438813e-6	chr3	89150000
19221	Ptgfrn	gained	0.441097075822772	0.0238543977377881	chr3	101170000
54524	Syt6	lost	-2.45305651548652	1.65344901791475e-16	chr3	103580000
99470	Magi3	gained	0.337006624392457	0.0184948549413238	chr3	104320000
20501	Slc16a1	lost	-0.500665499877543	0.00376136888977128	chr3	104560000
56543	Kcnd3	lost	-0.618355874645037	1.60972454569011e-6	chr3	105450000
329739	Eeig2	gained	-0.418222529157448	1.28161371964007e-4	chr3	108970000
229776	Cdc14a	lost	0.394104969784614	0.00677629757718971	chr3	116480000
83398	Ndst3	lost	-0.644320279416156	3.4503901011647e-6	chr3	123690000
74442	Sgms2	lost	0.340787358123273	0.0326471626418638	chr3	131550000
16911	Lmo4	gained	-0.319502463253002	0.0150377836131554	chr3	144300000
99167	Ssx2ip	lost	-0.431154404891235	1.62702289602312e-7	chr3	146390000
229949	Ak5	lost	0.387942817015627	0.0028944901901419	chr3	152690000
70143	2210414B05Rik	lost	-2.04769835638391	5.54832591365455e-9	chr4	3660000
17096	Lyn	lost	-1.05103419848863	1.31770532174937e-31	chr4	3660000
18201	Nsmaf	lost	-0.584155349592174	1.8837297045984e-17	chr4	6460000
100201	Tmem64	lost	-0.3285895849122	0.00246079727311188	chr4	15260000
140577	Ankrd6	lost	-0.366934577426343	0.0487256047795082	chr4	32940000
12801	Cnr1	lost	-0.739791747540985	1.10762383888079e-45	chr4	33890000
230126	Shb	gained	2.17265362042404	1.33168033250557e-42	chr4	45540000
12819	Col15a1	gained	1.81705607273235	8.08397163932082e-15	chr4	47250000
21812	Tgfbr1	gained	0.567854658774411	0.0077527779514548	chr4	47350000
64817	Svep1	gained	-1.9850889525323001	1.81157573793042e-48	chr4	58260000
56710	Brinp1	gained	-0.508185233023238	0.0131330841179428	chr4	68960000
69863	Ttc39b	gained	-0.495297732985141	1.07592289016362e-6	chr4	83370000
12695	Patj	gained	-1.90691189514908	8.02004569569793e-75	chr4	98410000
16656	Hivep3	lost	-0.345468855751499	0.00157813325800121	chr4	119730000
329942	Csmd2	gained	1.19799479135504	2.41505645132447e-34	chr4	127990000
100017	Ldlrap1	gained	-0.745836113063975	4.60737352992531e-6	chr4	134790000
214359	Tmem51	lost	-1.91260613190812	2.10685963482501e-34	chr4	142100000
214301	Crygn	gained	-1.46530344863916	0.0107307658130722	chr5	24760000
269642	Nat8l	lost	0.33701840693994	0.0101290147229614	chr5	34080000
15476	Hs3st1	gained	-0.52966799884879	3.94282915769823e-9	chr5	39820000
70693	Adgra3	gained	0.620558642368797	4.30373464074967e-6	chr5	49970000
19017	Ppargc1a	lost	0.368103802749515	0.00417694366414892	chr5	51650000
100532	Rell1	gained	-0.706867123644967	0.0247951593489655	chr5	63970000
16599	Klf3	gained	0.655085097890892	3.14290419166218e-8	chr5	64890000
213081	Wdr19	lost	-0.356773063514979	3.231740367438e-5	chr5	65160000
13839	Epha5	gained	2.50883674505393	2.55620723519252e-28	chr5	84370000
77630	Prdm8	lost	-0.572816246366335	0.041050336340065	chr5	98070000
15442	Hpse	lost	4.24380774455346	4.87675194180281e-6	chr5	100740000
23790	Coro1c	gained	0.45796309072275	1.7142882875773e-7	chr5	113850000
12123	Hrk	gained	1.08821407478692	1.78366834487964e-18	chr5	118170000
208151	Tmem132b	gained	0.643301559419836	4.0569419484236e-5	chr5	125530000
231760	Rimbp2	lost	0.680930229319049	2.63462767233396e-6	chr5	128860000
55961	Slc13a1	lost	-1.57409929447682	1.0879798499291e-6	chr6	24100000
56463	Snd1	lost	-0.540090152679081	1.51556178917221e-10	chr6	28530000
109624	Cald1	gained	-1.11200881077735	7.36919984860291e-18	chr6	34650000
71720	Osbpl3	gained	-0.448864122702582	8.2522701617496e-5	chr6	50450000
71982	Snx10	lost	-0.840802283505777	2.26507163467946e-22	chr6	51620000
20617	Snca	lost	-1.7597952738451	1.31549689981051e-9	chr6	60830000
243499	Lrrtm4	gained	1.46802752637398	1.55398741787991e-19	chr6	80010000
13656	Egr4	lost	-1.4110656827804	0.0476730576960919	chr6	85510000
21366	Slc6a6	gained	0.326525636144287	1.36475125812398e-5	chr6	91740000
243547	Grip2	gained	0.502355265516675	0.0338685144600026	chr6	91740000
232288	Frmd4b	gained	0.407725068752057	5.02232155150206e-4	chr6	97530000
20893	Bhlhe40	gained	-0.394873766185338	0.00651215882456989	chr6	108640000
100503783	Gm17733	lost	-1.94393826701826	3.23406476682816e-4	chr6	115050000
243621	Iqsec3	gained	1.62962464592304	6.55692671892955e-55	chr6	121390000
93671	Cd163	gained	-1.48574168629741	4.26831073231506e-6	chr6	124280000
545902	Ptprh	gained	-2.06644899527104	3.07732100098465e-5	chr7	4630000
21946	Pglyrp1	lost	-0.686252161914175	0.0341335537107199	chr7	18860000
80297	Sptbn4	gained	0.337953039228763	0.00682339958781122	chr7	27410000
20408	Sh3gl3	gained	0.736818289109027	8.39989552212472e-5	chr7	82120000
233733	Galnt18	lost	-0.535790208686365	2.53331348428907e-4	chr7	111780000
71045	4933406I18Rik	gained	-0.409459744291298	0.0278707560248147	chr7	114410000
101772	Ano1	gained	0.735944987641563	0.0159560513259459	chr7	144780000
71941	Cars2	gained	-0.533098438775781	3.24835428760054e-5	chr8	11500000
94109	Csmd1	gained	1.02285422139959	6.54018126191336e-10	chr8	17470000
94109	Csmd1	lost	1.02285422139959	6.54018126191336e-10	chr8	17490000
71910	Plpp5	lost	0.477199728008513	1.75482064233404e-5	chr8	25730000
244421	Lonrf1	lost	-0.343232520894462	0.0111550660710214	chr8	36250000
52357	Wwc2	gained	0.414388246683808	2.17926028044248e-4	chr8	48020000
22341	Vegfc	lost	-0.969088225876477	9.45782500304045e-5	chr8	54150000
78651	Lsm6	gained	0.308038759419447	0.00668104087723542	chr8	78830000
17125	Smad1	gained	0.337958915094157	2.20811567045777e-4	chr8	79400000
93960	Nkd1	gained	1.38965509875774	2.98814817842825e-30	chr8	88430000
14766	Adgrg1	gained	0.404828330647695	0.0120401200228124	chr8	95010000
20650	Sntb2	gained	0.408460743017893	2.0217520564727e-4	chr8	106900000
20650	Sntb2	lost	0.408460743017893	2.0217520564727e-4	chr8	107020000
338521	Fa2h	lost	-0.707909687635875	1.36497332999223e-8	chr8	111350000
234889	Gucy1a2	gained	0.306417448065582	0.03282092636487	chr9	3530000
18667	Pgr	gained	0.819239509008309	1.28375057977089e-10	chr9	8920000
75747	Sesn3	gained	0.401750206765096	2.58134683701719e-6	chr9	14270000
69137	Vstm5	gained	0.906721191021947	0.0341309591757593	chr9	15150000
270120	Fat3	gained	1.27325307403536	9.03884265725195e-15	chr9	16500000
319845	Bbs9	lost	-0.80531012656197	2.82034994782346e-13	chr9	22480000
330908	Opcml	gained	-0.544275471092492	0.00689235914213937	chr9	27760000
110637	Grik4	gained	0.487826782934688	1.28155176288748e-4	chr9	42950000
319477	Insyn1	lost	-0.376451982612911	0.00565041786228695	chr9	58480000
102747	Lrrc49	gained	-1.14631259487077	4.0560061138319e-37	chr9	60600000
76459	Car12	gained	-1.07359425397727	1.82515831549174e-5	chr9	66770000
208117	Aph1b	gained	-0.42198942011379	0.00121247615938121	chr9	66770000
76459	Car12	lost	-1.07359425397727	1.82515831549174e-5	chr9	66790000
208117	Aph1b	lost	-0.42198942011379	0.00121247615938121	chr9	66790000
68318	Aph1c	gained	-0.637736060679692	0.00714758509803842	chr9	66910000
235442	Rab8b	gained	-0.524846046572086	5.07116609216469e-7	chr9	66910000
70549	Tln2	gained	0.530772905413411	9.1402039201048e-11	chr9	67650000
17918	Myo5a	gained	0.369077369802075	4.92733056619993e-6	chr9	75130000
12160	Bmp5	lost	-3.43922341653287	2.07834156653227e-78	chr9	75760000
244958	Mrap2	gained	0.709621175123461	0.0254192874822677	chr9	87160000
22774	Zic4	lost	-0.6633681620233	3.67720106165769e-6	chr9	91350000
68861	Dipk2a	lost	-0.300666518968006	0.00363430553824467	chr9	94540000
331004	Slc9a9	gained	-1.20344098755169	1.11907211582954e-24	chr9	94640000
81907	Tmem108	gained	0.33051996388086	0.0118331781810112	chr9	103760000
56808	Cacna2d2	gained	0.497651859920369	1.47022689440284e-6	chr9	107400000
100502695	Gm17399	lost	-1.16388552759607	2.27335422270193e-6	chr9	118230000
83397	Akap12	gained	0.398755796177789	0.00120772378731792	chr10	4240000
56533	Rgs17	gained	0.59839679638363	1.24214909138095e-4	chr10	6010000
22288	Utrn	gained	-0.745453271898195	1.8837297045984e-17	chr10	12830000
22288	Utrn	lost	-0.745453271898195	1.8837297045984e-17	chr10	12870000
237339	L3mbtl3	lost	0.413905675370338	3.18793396939199e-4	chr10	26330000
72472	Slc16a10	lost	-0.910100722112325	4.89408725176554e-20	chr10	40150000
18768	Pkib	lost	-0.456532293965331	2.53810964375131e-4	chr10	57700000
103080	Septin10	gained	-0.709157997449171	1.2391727743072e-5	chr10	59180000
215999	Mcu	lost	-1.1716618354851	5.28488559627757e-30	chr10	59620000
216001	Micu1	lost	-0.975472572678949	7.45892819963435e-48	chr10	59630000
14872	Gstt2	lost	-1.50227936491707	3.82315543453334e-4	chr10	75850000
216136	Ilvbl	gained	-0.59609017465795	0.0245237714199765	chr10	78550000
114229	Kiss1r	gained	-1.57485763538124	2.75597707413813e-5	chr10	79920000
27204	Syn3	lost	-0.593251888026756	2.7739984488205e-8	chr10	86510000
54712	Plxnc1	lost	-0.565587221885506	1.58096043475263e-5	chr10	94910000
12226	Btg1	lost	-0.423593428466574	0.00208990910943935	chr10	96610000
103098	Slc6a15	gained	-0.635859982854781	7.28768644726047e-6	chr10	103300000
20979	Syt1	lost	-2.49328754389298	1.55842202855686e-31	chr10	109010000
270802	Kics2	lost	-0.497621361980158	0.0274116196733904	chr10	121790000
103710	Slc35e4	gained	-0.403937506509113	0.0464056400465853	chr11	3920000
67030	Fancl	gained	-0.802025179569303	3.46341697594745e-5	chr11	26430000
75572	Acyp2	lost	-0.62462509884743	1.17615051102957e-4	chr11	30670000
211652	Wwc1	gained	1.0089204279085	5.14856793606431e-26	chr11	36020000
14457	Gas7	gained	-0.667753044578979	1.60156039218669e-9	chr11	67390000
77579	Myh10	gained	0.35119394970918	1.18157818566283e-5	chr11	68690000
66274	Lyrm9	lost	-0.472077723035223	0.00375612229840441	chr11	78800000
67338	Rffl	lost	-0.343290643992723	0.0100314504493015	chr11	82850000
76113	Lpo	lost	-0.734069353606327	0.0278707560248147	chr11	87820000
77097	Tanc2	lost	-0.486933720055848	1.82515831549174e-5	chr11	105630000
13929	Amz2	lost	-0.482289713186711	2.88070825430143e-4	chr11	109430000
26399	Map2k6	lost	-0.457863680731746	3.51434687196713e-4	chr11	110450000
237979	Sdk2	lost	1.12446976135385	2.71327851159675e-13	chr11	114040000
211914	Asap2	lost	-0.58384649979323	4.19626405467206e-5	chr12	20900000
17933	Myt1l	lost	-1.25766971445945	1.63879860215083e-68	chr12	29520000
59027	Nampt	lost	-0.491953212734387	1.21787155801481e-4	chr12	32750000
79221	Hdac9	gained	-0.593692386885647	1.73852253864446e-4	chr12	34860000
66912	Bzw2	lost	-0.347265664388472	0.00451179589534166	chr12	36200000
320487	Heatr5a	gained	-0.703406900361558	3.50400964888421e-15	chr12	52000000
320772	Mdga2	gained	0.51538458592265	0.0102713611561379	chr12	67240000
59036	Dact1	lost	-1.02606018577162	1.47212511405777e-16	chr12	71310000
238271	Kcnh5	gained	1.93234491023811	3.21188224941468e-31	chr12	75170000
110893	Slc8a3	gained	0.818914981324245	1.22658579636816e-5	chr12	81330000
24000	Ptpn21	lost	-1.00501859206736	3.31100683196723e-31	chr12	98670000
73086	Rps6ka5	lost	-1.03695636643258	1.67612322558066e-37	chr12	100730000
217830	Dglucy	lost	-1.42602238197938	1.96825601649585e-24	chr12	100740000
217837	Itpk1	lost	-0.391890506846356	0.00134975907735846	chr12	102720000
58208	Bcl11b	gained	1.01728106435629	0.00401497211107544	chr12	108000000
19276	Ptprn2	lost	-0.587627361890029	9.58334979030829e-10	chr12	116480000
217946	Cdca7l	gained	-1.08663127557582	0.0180012612299035	chr12	117760000
208440	Dip2c	gained	0.341765315986085	0.00581887432843465	chr13	9190000
20191	Ryr2	gained	0.48251356524456	2.33658356134662e-7	chr13	12110000
20379	Sfrp4	lost	-0.647239915463729	0.0416778371789822	chr13	19630000
19720	Trim27	lost	-0.518111823727953	4.10931730179735e-4	chr13	21150000
210108	D130043K22Rik	lost	1.06612250152944	1.06124933299337e-14	chr13	24850000
218311	Zfp455	gained	0.413280281800535	0.0478175389832039	chr13	67200000
72293	Nkd2	gained	1.59407744033104	3.04020939681572e-5	chr13	73830000
192657	Ell2	gained	0.728714778952711	1.44010169282602e-8	chr13	75770000
238726	Fam81b	lost	-0.953186549781411	7.53047146353947e-4	chr13	76210000
17260	Mef2c	gained	-0.556124469586675	0.00817103608109408	chr13	83580000
553095	Gm17750	lost	-1.14653071985449	6.57821805833198e-8	chr13	83980000
11774	Ap3b1	gained	-0.71117179634179	1.19708437284369e-18	chr13	94380000
75209	Sv2c	lost	-1.22896782782235	8.72525293357593e-22	chr13	96180000
320557	Fam169a	gained	0.537660472943931	5.09744654170783e-5	chr13	97100000
218543	Srek1	gained	-0.326287825267602	3.35274122625216e-4	chr13	103810000
238871	Pde4d	gained	-1.07105754709736	3.11724563145208e-9	chr13	108510000
170625	Snx18	lost	-0.399459692489259	1.78201809189686e-6	chr13	113620000
13723	Emb	lost	-0.567441435231247	1.33517994096911e-12	chr13	117300000
74430	Cfap20dc	gained	1.05011523991374	1.50516648105976e-6	chr14	8580000
21834	Thrb	gained	0.367656760058742	0.0200240718448945	chr14	17720000
16531	Kcnma1	gained	0.477030876402758	0.00451605476759483	chr14	24070000
18424	Otx2	gained	-1.3395221312825	3.86110895513741e-19	chr14	48770000
239114	Il17d	lost	-0.588910051439307	1.23119523413702e-4	chr14	57490000
219140	Spata13	gained	-0.498691374579091	0.00275966296403557	chr14	60620000
629059	Fam124a	gained	-0.382320009453993	0.0152330898009643	chr14	62580000
24064	Spry2	lost	-0.818839901476966	4.15900102289719e-12	chr14	105900000
69634	Clybl	lost	-0.342025824856219	0.0134104474397585	chr14	122230000
68070	Pdzd2	lost	0.664664148888136	8.34722457288814e-6	chr15	12780000
17909	Myo10	lost	-0.381109404569927	9.88694696621511e-4	chr15	25620000
223433	Otulinl	gained	-0.54559920680705	2.58058813415384e-5	chr15	27750000
14042	Ext1	lost	-0.654141829204135	1.15603607448368e-4	chr15	53250000
320679	Samd12	lost	-0.928168435161171	2.75115947836604e-7	chr15	53820000
387609	Zhx2	lost	-0.769327734753821	3.87702821999179e-11	chr15	57600000
74868	Tmem65	lost	-0.37568796415616	4.16234093460112e-9	chr15	58770000
11514	Adcy8	gained	-0.463535452208461	0.0173360682831769	chr15	64910000
76457	Ccdc134	lost	-0.439681803770472	0.0313474005045554	chr15	82140000
223739	5031439G07Rik	gained	0.487631651384986	1.41285653216333e-7	chr15	85000000
106042	Prickle1	gained	0.769332636758825	1.9217197842147e-10	chr15	93590000
106042	Prickle1	lost	0.769332636758825	1.9217197842147e-10	chr15	93610000
320709	Tmem117	gained	-0.601439996477166	1.89487099889457e-8	chr15	94670000
67760	Slc38a2	lost	0.302507203272597	1.5998651256285e-4	chr15	96720000
56233	Hdac7	gained	-0.484423236119269	0.00166964796126538	chr15	97790000
239706	Mettl22	gained	-0.397807425254179	0.0178095410022325	chr16	8500000
16180	Il1rap	gained	0.332922363865919	0.0357169483576113	chr16	26570000
171286	Slc12a8	gained	-0.508132627227137	0.0113818644338024	chr16	33600000
77446	Heg1	gained	-1.66261976575116	4.42199219645643e-62	chr16	33600000
22247	Umps	lost	-0.680860157423309	1.88782273883638e-6	chr16	33950000
545156	Kalrn	gained	0.498908673614437	0.00156705433974958	chr16	34530000
207227	Stxbp5l	gained	-0.423582621242852	0.0027940916574567	chr16	37390000
56490	Zbtb20	lost	-1.08649561400187	9.71988977801703e-25	chr16	42910000
17470	Cd200	gained	0.357266996294868	1.43083626278024e-4	chr16	45440000
66497	Cmss1	lost	-0.48929911864898	3.21001988150244e-4	chr16	57590000
54613	St3gal6	gained	0.449186790821035	3.93114661249745e-4	chr16	58530000
13837	Epha3	gained	-2.35780025935128	2.340720861047e-24	chr16	63910000
239857	Cadm2	lost	-0.905966642241739	5.05537885238746e-4	chr16	67630000
23872	Ets2	lost	-0.379163496320747	0.00231682723444461	chr16	95760000
50795	Sh3bgr	lost	-3.10112540146526	2.46820978224252e-23	chr16	96210000
93961	B3galt5	lost	0.373564688722667	0.00315492082475479	chr16	96210000
72388	Ripk4	gained	2.2619719230795	5.35054672059543e-9	chr16	97680000
24001	Tiam2	gained	-0.905678522945017	5.59104112664427e-17	chr17	3230000
24001	Tiam2	lost	-0.905678522945017	5.59104112664427e-17	chr17	3350000
69310	Pacrg	lost	-0.995630284703798	6.56069246749199e-13	chr17	10760000
240025	Dact2	gained	2.0270845178062	3.35613831582861e-12	chr17	14110000
240025	Dact2	lost	2.0270845178062	3.35613831582861e-12	chr17	14170000
74149	Zfp946	gained	-0.408604937195592	0.00436966654992365	chr17	22430000
94185	Tnfrsf21	lost	0.357438228917857	0.0090667434823299	chr17	42980000
94185	Tnfrsf21	gained	0.357438228917857	0.0090667434823299	chr17	43000000
22339	Vegfa	gained	0.334658642904976	0.0033371369320529	chr17	45940000
225020	Fez2	lost	-0.757679239004564	3.70653852382148e-16	chr17	78480000
106522	Pkdcc	gained	1.51616700289439	4.68513870571452e-10	chr17	83170000
225115	Svil	gained	0.641830384944112	1.67772178555324e-8	chr18	4890000
20983	Syt4	gained	-0.780504291560392	1.40243697334666e-7	chr18	31420000
20983	Syt4	lost	-0.780504291560392	1.40243697334666e-7	chr18	31440000
12326	Camk4	gained	0.559558029593417	9.42291260031179e-7	chr18	32890000
170459	Stard4	gained	0.626322955954225	1.40693693730639e-6	chr18	33230000
22240	Dpysl3	gained	0.60900888727682	2.58930512344018e-10	chr18	43410000
240261	Ccdc112	lost	-0.794044991305045	9.06611997842861e-7	chr18	46410000
269023	Zfp608	lost	-0.935360810277533	9.36671040371092e-14	chr18	54990000
66307	Isoc1	lost	-0.605205257395209	0.00689235914213937	chr18	58690000
106877	Afap1l1	lost	-0.499930139205533	1.69362616400823e-5	chr18	61750000
13176	Dcc	lost	-0.632408470255478	4.16915374072356e-4	chr18	72350000
13176	Dcc	gained	-0.632408470255478	4.16915374072356e-4	chr18	72380000
19201	Pstpip2	gained	0.929401472875744	2.2367862639195e-10	chr18	77780000
18018	Nfatc1	gained	0.434785429930928	0.0100510130157392	chr18	80730000
14427	Galr1	gained	1.58236220126535	1.08094671056573e-4	chr18	82380000
69024	Snx15	lost	-0.420582724895729	0.0263478383500895	chr19	6130000
19395	Rasgrp2	gained	2.36842399908908	1.27491716203439e-31	chr19	6400000
54525	Syt7	lost	0.318141537405255	0.00206714290582185	chr19	10390000
226025	Trpm3	gained	-1.04887494741893	2.82944832613396e-10	chr19	22140000
67483	Cfap95	gained	-1.33509060894135	0.0398928140929813	chr19	23650000
67483	Cfap95	lost	-1.33509060894135	0.0398928140929813	chr19	23680000
72351	Ptar1	lost	-0.524098498591216	8.89252300142139e-11	chr19	23680000
16452	Jak2	gained	-0.396708362172258	0.00106697519243438	chr19	29230000
226098	Hectd2	lost	-0.612900036008614	4.67244289166359e-6	chr19	36530000
72672	Zfp518a	lost	-0.463311794076022	5.97158000196029e-4	chr19	40920000
71085	Arhgap19	gained	-0.75093642301105	0.0101545765735288	chr19	41780000
72832	Crtac1	gained	0.656453673865079	1.50471658052764e-5	chr19	42410000
72832	Crtac1	lost	0.656453673865079	1.50471658052764e-5	chr19	42510000
27360	Add3	lost	-0.500613117926666	1.49504024486718e-5	chr19	53230000
226255	Atrnl1	lost	0.777724513531904	5.8986494763368e-8	chr19	57680000
