stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category
stripe_3607	chr8	35830001	35850000	chr8	34840001	35850000	5prime	mutant_only	NA	0.0935	NA	0.235589353963428	NA	12.3912853015207	1010000	20000	35840000.5	1.5200832263385e-4	7.78553260028605	4.0087657662157e-5	0.995025024034879	0.996765882612295	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_3608	chr8	35850001	35875000	chr8	35850001	36190000	3prime	shared	0.0495	0.04	2.71512471096539	2.6202270404594	30.7823371302549	32.5913008852726	340000	25000	35862500.5	-0.0593786253991551	7.96638511594307	5.89953270458194	0.0270472136595354	0.193580772048961	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_3609	chr8	36085001	36105000	chr8	35870001	36105000	5prime	control_only	0.087	NA	0.0544244446669949	NA	38.5204670810628	NA	235000	20000	36095000.5	-0.109151560708547	7.4109026156835	13.9145788615598	0.00176996004905396	0.0596134443412458	FALSE	TRUE	unchanged	lost	high	TRUE	minimal
stripe_3610	chr8	36170001	36190000	chr8	35845001	36190000	5prime	shared	0.034	0.047	2.5719669227399	2.52870611799184	30.8488247801326	31.9714552643124	345000	20000	36180000.5	-0.0995486193412087	7.64778796787572	16.3101887203988	9.1863490617304e-4	0.0448641869002593	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal
stripe_3611	chr8	36190001	36215000	chr8	36190001	36665000	3prime	shared	0.032	0.056	2.00881388282637	1.24997978596496	21.8459075715376	18.3561481262855	475000	25000	36202500.5	-0.058604871517898303	7.95433837608923	6.00510375466953	0.0258962567369438	0.189056825139655	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_3612	chr8	36335001	36355000	chr8	35845001	36355000	5prime	shared	0.059	0.06	1.90460061533342	2.04320256365783	19.8649454796754	21.4649652737715	510000	20000	36345000.5	-0.044944689508218	7.6042399594695	3.14312508705781	0.0949174688729413	0.348549907904502	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_3613	chr8	36345001	36375000	chr8	36345001	36740000	3prime	mutant_only	NA	0.082	NA	1.02449359425168	NA	25.4419634049106	395000	30000	36360000.5	-0.0686583775935442	8.08749106228069	8.78715664474726	0.00898833924183796	0.115096689077593	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_3614	chr8	36510001	36535000	chr8	36210001	36535000	5prime	shared	0.07	0.0525	1.45608768072784	1.07317174822815	29.6080780185723	31.2334801977979	325000	25000	36522500.5	-0.0937163509370994	7.82919956421522	12.3137139069241	0.00283540124440853	0.073017379099903107	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal
stripe_3615	chr8	37050001	37070000	chr8	36265001	37070000	5prime	shared	0.031	0.04	3.38580231124757	2.86963581413427	13.9481971310996	17.1649015945031	805000	20000	37060000.5	-0.00332687619411245	7.76888616764785	0.0151500309391897	0.903543113478148	0.959601102841465	FALSE	FALSE	unchanged	unchanged	low	NA	minimal
stripe_3616	chr8	40950001	40975000	chr8	40950001	41240000	3prime	control_only	0.0775	NA	1.41854112992813	NA	30.539234633132	NA	290000	25000	40962500.5	-0.0554780571952239	7.72751869587454	4.52589419435988	0.0489698086799725	0.253271072255664	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
