Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/CTCF.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.DLR.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.DLR.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.DLR.bedGraph - Tags
-224000	-0.917384769292332	-0.000184166435805091	-0.000184134022839905	-1.01146261581556	-0.000202826084279866	-0.000202801028103549
-223000	-0.917820297349709	-0.00018523550958845	-0.000184799981531074	-1.01186468433527	-0.00020440256102441	-0.000204000492504695
-222000	-0.917872718318096	-0.000180967864068705	-0.000180915443100317	-1.01189709730046	-0.000199652630282882	-0.000199620217317696
-221000	-0.91766851355927	-0.000180316003324407	-0.000180520208083233	-1.01180783082464	-0.000198847939175671	-0.000198937205651491
-220000	-0.917765075260874	-0.00018707926247422	-0.000186982700772617	-1.01175818019515	-0.000206028965432327	-0.000206078616061808
-219000	-0.917885307969342	-0.000184286668513559	-0.000184166435805091	-1.01205990088343	-0.000203127804968141	-0.000202826084279866
-218000	-0.918293224982301	-0.00018564342660141	-0.00018523550958845	-1.01250931141687	-0.000204851971557854	-0.00020440256102441
-217000	-0.918315972542863	-0.000180990611629267	-0.000180967864068705	-1.01252670298889	-0.000199670021854896	-0.000199652630282882
-216000	-0.918592852525626	-0.000180592883307169	-0.000180316003324407	-1.01280201311294	-0.00019912324929972	-0.000198847939175671
-215000	-0.91882848524025	-0.000187314895188845	-0.00018707926247422	-1.01292587804353	-0.000206152830362915	-0.000206028965432327
-214000	-0.918869763289931	-0.000184327946563241	-0.000184286668513559	-1.01304315572383	-0.000203245082648444	-0.000203127804968141
-213000	-0.91930030473728	-0.000186073968048758	-0.00018564342660141	-1.01351679133192	-0.000205325607165942	-0.000204851971557854
-212000	-0.919509588450765	-0.000181199895342752	-0.000180990611629267	-1.01379927355558	-0.000199952504078554	-0.000199670021854896
-211000	-0.91956662665066	-0.000180649921507064	-0.000180592883307169	-1.01385529596454	-0.000199179271708683	-0.00019912324929972
-210000	-0.919644842552406	-0.00018739311109059	-0.000187314895188845	-1.01400760304122	-0.000206305137439592	-0.000206152830362915
-209000	-0.919912549635239	-0.000184595653646073	-0.000184327946563241	-1.01425601009635	-0.000203493489703573	-0.000203245082648444
-208000	-0.920138732416043	-0.000186300150829563	-0.000186073968048758	-1.01428020438945	-0.000205349801459046	-0.000205325607165942
-207000	-0.920503616831348	-0.000181564779758057	-0.000181199895342752	-1.01454098562502	-0.000200213285314126	-0.000199952504078554
-206000	-0.920832148243913	-0.00018097845291963	-0.000180649921507064	-1.01471967248438	-0.000199357958568043	-0.000199179271708683
-205000	-0.920884969372364	-0.000187445932219041	-0.00018739311109059	-1.01461012097147	-0.000206195585926678	-0.000206305137439592
-204000	-0.921167143780589	-0.000184877828054298	-0.000184595653646073	-1.01477621817958	-0.000203659586911688	-0.000203493489703573
-203000	-0.921329701111214	-0.000186462708160187	-0.000186300150829563	-1.01486169852556	-0.00020543528180503	-0.000205349801459046
-202000	-0.921429679564133	-0.000181664758210977	-0.000181564779758057	-1.01519435466494	-0.000200545941453505	-0.000200213285314126
-201000	-0.921590112968264	-0.00018113888632376	-0.00018097845291963	-1.01543602056207	-0.00019959962446517	-0.000199357958568043
-200000	-0.921642318465848	-0.000187498137716625	-0.000187445932219041	-1.01532086680826	-0.000206080432172869	-0.000206195585926678
-199000	-0.921665712438822	-0.000184901222027273	-0.000184877828054298	-1.01536537692	-0.000203704097023425	-0.000203659586911688
-198000	-0.921858835842029	-0.000186655831563395	-0.000186462708160187	-1.0153146489365	-0.000205384553821529	-0.00020543528180503
-197000	-0.921803952350171	-0.000181609874719118	-0.000181664758210977	-1.01521297749869	-0.000200444270015699	-0.000200545941453505
-196000	-0.922107735401853	-0.000181442669375443	-0.00018113888632376	-1.01549115030628	-0.000199877797272755	-0.00019959962446517
-195000	-0.921948564041001	-0.000187338966355773	-0.000187498137716625	-1.01558380275187	-0.000206173084618463	-0.000206080432172869
-194000	-0.922196170776003	-0.000185148828762274	-0.000184901222027273	-1.01597072675224	-0.000204091021023794	-0.000203704097023425
-193000	-0.922305753070459	-0.000186765413857851	-0.000186655831563395	-1.01638387662757	-0.000205797703696863	-0.000205384553821529
-192000	-0.922297719087635	-0.000181601840736295	-0.000181609874719118	-1.01668630529135	-0.000200746698679472	-0.000200444270015699
-191000	-0.922621479360975	-0.000181766429648782	-0.000181442669375443	-1.01709065164527	-0.000200282143626682	-0.000199877797272755
-190000	-0.92273013820913	-0.000187447625203928	-0.000187338966355773	-1.0172718010281	-0.000206354234001292	-0.000206173084618463
-189000	-0.923014990611629	-0.000185433681164773	-0.000185148828762274	-1.01749111952473	-0.000204310339520423	-0.000204091021023794
-188000	-0.923032166712839	-0.00018678258995906	-0.000186765413857851	-1.01741653584511	-0.000205723120017238	-0.000205797703696863
-187000	-0.922985132514544	-0.000181554806538	-0.000181601840736295	-1.01735829716502	-0.000200688459999385	-0.000200746698679472
-186000	-0.92333339489642	-0.000182114692030659	-0.000181766429648782	-1.01768673623295	-0.000200610582694616	-0.000200282143626682
-185000	-0.923396712531166	-0.000187510942838673	-0.000187447625203928	-1.01780669190753	-0.000206474189675871	-0.000206354234001292
-184000	-0.923468895250408	-0.000185505863884015	-0.000185433681164773	-1.01785154061625	-0.000204355188229138	-0.000204310339520423
-183000	-0.923442146089205	-0.000186755840797857	-0.00018678258995906	-1.01798365500046	-0.000205855234401453	-0.000205723120017238
-182000	-0.923525594853326	-0.000181638255302122	-0.000181554806538	-1.0180251177394	-0.000200729922738326	-0.000200688459999385
-181000	-0.92362597346631	-0.000182215070643641	-0.000182114692030659	-1.01819792532398	-0.000200783390279189	-0.000200610582694616
-180000	-0.92371896450888	-0.000187603933881245	-0.000187510942838673	-1.01836830116662	-0.000206644565518515	-0.000206474189675871
-179000	-0.923901006556469	-0.000185687905931603	-0.000185505863884015	-1.01849490565457	-0.000204481792717086	-0.000204355188229138
-178000	-0.923986917844061	-0.00018684175208545	-0.000186755840797857	-1.01843835995937	-0.000205798688706251	-0.000205855234401453
-177000	-0.92420805245175	-0.000181859389909811	-0.000181638255302122	-1.01845221165389	-0.00020074377443285	-0.000200729922738326
-176000	-0.924542924862253	-0.000182549943054145	-0.000182215070643641	-1.01851851509835	-0.000200849693723644	-0.000200783390279189
-175000	-0.924612398805676	-0.000187673407824669	-0.000187603933881245	-1.01862797426663	-0.000206754024686798	-0.000206644565518515
-174000	-0.924735001692985	-0.000185810508818912	-0.000185687905931603	-1.01881269430849	-0.000204666512758949	-0.000204481792717086
-173000	-0.924749099639856	-0.00018685585003232	-0.00018684175208545	-1.01890029858097	-0.00020588629297873	-0.000205798688706251
-172000	-0.925055098962662	-0.000182165389232616	-0.000181859389909811	-1.01911678517561	-0.000200960261027488	-0.00020074377443285
-171000	-0.924930433711946	-0.000182425277803429	-0.000182549943054145	-1.01920891433496	-0.000200941822882999	-0.000200849693723644
-170000	-0.924938960199464	-0.000187681934312187	-0.000187673407824669	-1.01908898944193	-0.000206634099793764	-0.000206754024686798
-169000	-0.924820974543664	-0.000185692523163112	-0.000185810508818912	-1.01906371779481	-0.00020464124111183	-0.000204666512758949
-168000	-0.924750392464678	-0.000186785267953335	-0.00018685585003232	-1.01905953150491	-0.00020588210668883	-0.00020588629297873
-167000	-0.925109489949826	-0.000182524486717764	-0.000182165389232616	-1.01953412134084	-0.000201434850863422	-0.000200960261027488
-166000	-0.925241296518607	-0.00018255708437221	-0.000182425277803429	-1.01954778834611	-0.000200955489888263	-0.000200941822882999
-165000	-0.925490657801582	-0.00018793129559516	-0.000187681934312187	-1.01967266906763	-0.000206758980515284	-0.000206634099793764
-164000	-0.925222673684859	-0.000185424539046387	-0.000185692523163112	-1.01946350848032	-0.000204432080524517	-0.00020464124111183
-163000	-0.925379228614523	-0.000186941822883	-0.000186785267953335	-1.01971200788008	-0.00020613060608859	-0.00020588210668883
-162000	-0.925649767599347	-0.000182795025702589	-0.000182524486717764	-1.01997851448272	-0.000201701357466063	-0.000201434850863422
-161000	-0.925767722473605	-0.000182675039246468	-0.00018255708437221	-1.02009951672977	-0.000201076492135316	-0.000200955489888263
-160000	-0.925859513035984	-0.000188023086157541	-0.00018793129559516	-1.02009323729492	-0.000206752701080431	-0.000206758980515284
-159000	-0.925985009388371	-0.000185550035398775	-0.000185424539046387	-1.02002564102564	-0.00020436448425524	-0.000204432080524517
-158000	-0.926119740203774	-0.000187076553698402	-0.000186941822883	-1.02019974143504	-0.000206304706497984	-0.00020613060608859
-157000	-0.926330132052821	-0.000183005417551636	-0.000182795025702589	-1.02028152799581	-0.000201783144026841	-0.000201701357466063
-156000	-0.92665343060301	-0.000182998337796657	-0.000182675039246468	-1.02029223997291	-0.000201087204112414	-0.000201076492135316
-155000	-0.92698263920953	-0.000188352294764059	-0.000188023086157541	-1.0206127681842	-0.000207073229291717	-0.000206752701080431
-154000	-0.92703453689168	-0.000185601933080925	-0.000185550035398775	-1.02061593868317	-0.000204367654754209	-0.00020436448425524
-153000	-0.927338596977252	-0.000187380613783975	-0.000187076553698402	-1.02071413180657	-0.000206402899621387	-0.000206304706497984
-152000	-0.927675531751162	-0.000183342352325545	-0.000183005417551636	-1.02078326715302	-0.000201852279373288	-0.000201783144026841
-151000	-0.928067103764583	-0.000183389909810077	-0.000182998337796657	-1.02112241819805	-0.000201426355157448	-0.000201087204112414
-150000	-0.928332902391726	-0.000188618093391202	-0.000188352294764059	-1.021285560378	-0.000207236371471666	-0.000207073229291717
-149000	-0.92849108874319	-0.000185760119432389	-0.000185601933080925	-1.02140745528981	-0.000204489549666021	-0.000204367654754209
-148000	-0.928638439991381	-0.000187527965032167	-0.000187380613783975	-1.02134087481146	-0.000206336319143042	-0.000206402899621387
-147000	-0.928706005479115	-0.000183409917813279	-0.000183342352325545	-1.02142183027057	-0.000201933234832394	-0.000201852279373288
-146000	-0.928962538861699	-0.000183646443192662	-0.000183389909810077	-1.02174232770031	-0.000201746852587189	-0.000201426355157448
-145000	-0.929215563148336	-0.00018887111767784	-0.000188618093391202	-1.0222061747776	-0.000207700218548958	-0.000207236371471666
-144000	-0.929571120755995	-0.000186115677040046	-0.000185760119432389	-1.02240837873611	-0.000204691753624527	-0.000204489549666021
-143000	-0.929956105519131	-0.000187912949795303	-0.000187527965032167	-1.02263157570721	-0.000206559516114138	-0.000206336319143042
-142000	-0.930230276726075	-0.000183684089020224	-0.000183409917813279	-1.02293144950288	-0.000202233108628066	-0.000201933234832394
-141000	-0.930568134946286	-0.000183984301412872	-0.000183646443192662	-1.02330880044325	-0.000202124203527565	-0.000201746852587189
-140000	-0.930813094468557	-0.000189116077200111	-0.00018887111767784	-1.02372388955582	-0.000208115307661526	-0.000207700218548958
-139000	-0.9310788930957	-0.00018638147566719	-0.000186115677040046	-1.02400024625235	-0.000204968110321051	-0.000204691753624527
-138000	-0.931114907501462	-0.000187948964201065	-0.000187912949795303	-1.02445956844276	-0.000207018838304553	-0.000206559516114138
-137000	-0.931134915504663	-0.000183704097023424	-0.000183684089020224	-1.0246683904331	-0.000202441930618401	-0.000202233108628066
-136000	-0.931189368054914	-0.000184038753963124	-0.000183984301412872	-1.02480804629544	-0.00020226385938991	-0.000202124203527565
-135000	-0.931397051128144	-0.00018932376027334	-0.000189116077200111	-1.02501554467941	-0.000208322806045495	-0.000208115307661526
-134000	-0.931471142303075	-0.000186455566842121	-0.00018638147566719	-1.02517511620033	-0.000205127681841967	-0.000204968110321051
-133000	-0.931652568719796	-0.000188130390617785	-0.000187948964201065	-1.02541758241758	-0.000207261304521808	-0.000207018838304553
-132000	-0.931840182226737	-0.000183891710530366	-0.000183704097023424	-1.02552202419429	-0.000202546372395111	-0.000202441930618401
-131000	-0.931941238033675	-0.000184139809770062	-0.000184038753963124	-1.0255655185151	-0.000202307353710716	-0.00020226385938991
-130000	-0.932233354880414	-0.000189615877120079	-0.00018932376027334	-1.02579936590021	-0.000208556653430603	-0.000208322806045495
-129000	-0.93247391264198	-0.000186696124603688	-0.000186455566842121	-1.02617514698187	-0.000205503462923631	-0.000205127681841967
-128000	-0.932495398159264	-0.000188151876135071	-0.000188130390617785	-1.02636897836057	-0.000207455135900515	-0.000207261304521808
-127000	-0.932719333887401	-0.000184115646258503	-0.000183891710530366	-1.0267028041986	-0.000202880198233139	-0.000202546372395111
-126000	-0.932922245821405	-0.000184342721704066	-0.000184139809770062	-1.02700313971743	-0.000202607689229538	-0.000202307353710716
-125000	-0.933048911872441	-0.000189742543171115	-0.000189615877120079	-1.02690990242251	-0.000208463416135686	-0.000208556653430603
-124000	-0.933395665958691	-0.000187042878689938	-0.000186696124603688	-1.02727617200726	-0.000205869732508388	-0.000205503462923631
-123000	-0.933456305599163	-0.000188212515775541	-0.000188151876135071	-1.02727275525595	-0.000207451719149197	-0.000207455135900515
-122000	-0.933953519869486	-0.000184612860528827	-0.000184115646258503	-1.02757216732847	-0.00020317961030566	-0.000202880198233139
-121000	-0.934123711022871	-0.00018451291285745	-0.000184342721704066	-1.02768966047958	-0.000202725182380645	-0.000202607689229538
-120000	-0.934288146027642	-0.000189906978175886	-0.000189742543171115	-1.02789571213101	-0.000208669467787115	-0.000208463416135686
-119000	-0.934692030658417	-0.000187446763320713	-0.000187042878689938	-1.02798938036753	-0.000205963400744913	-0.000205869732508388
-118000	-0.934498938036753	-0.000188019423153877	-0.000188212515775541	-1.02767928709946	-0.000207141625881121	-0.000207451719149197
-117000	-0.934860928986979	-0.000184974851479054	-0.000184612860528827	-1.02815898667159	-0.000203659309877797	-0.00020317961030566
-116000	-0.93485729676486	-0.000184509280635331	-0.00018451291285745	-1.02830661495367	-0.000202872810662727	-0.000202725182380645
-115000	-0.934798257764644	-0.00018984793917567	-0.000189906978175886	-1.02810413396128	-0.000208466986794718	-0.000208669467787115
-114000	-0.934939945208853	-0.000187588450764921	-0.000187446763320713	-1.02809366823653	-0.000205952935020163	-0.000205963400744913
-113000	-0.934899005756149	-0.000187978483701173	-0.000188019423153877	-1.02801068119556	-0.000207058638840152	-0.000207141625881121
-112000	-0.935301997722166	-0.000185377843445071	-0.000184974851479054	-1.02840699356666	-0.0002040556222489	-0.000203659309877797
-111000	-0.935563055991627	-0.000184770338904793	-0.000184509280635331	-1.0286434881645	-0.000203109305260566	-0.000202872810662727
-110000	-0.935434112106381	-0.000189718995290424	-0.00018984793917567	-1.02860430325977	-0.000208427801889987	-0.000208466986794718
-109000	-0.93537565795549	-0.00018752999661403	-0.000187588450764921	-1.02845476652199	-0.000205803398282389	-0.000205952935020163
-108000	-0.935361159848555	-0.000187963985594237	-0.000187978483701173	-1.02847936097516	-0.000207083233293317	-0.000207058638840152
-107000	-0.935721180780004	-0.00018573786437652	-0.000185377843445071	-1.02876778403669	-0.000204344045310432	-0.0002040556222489
-106000	-0.935631421799489	-0.000184680579924277	-0.000184770338904793	-1.02884279865792	-0.000203184319881799	-0.000203109305260566
-105000	-0.93576867670145	-0.000189856250192385	-0.000189718995290424	-1.02897426662973	-0.000208559269861791	-0.000208427801889987
-104000	-0.93579213223751	-0.000187553452150091	-0.00018752999661403	-1.02906067042201	-0.000205889802074676	-0.000205803398282389
-103000	-0.935944808692708	-0.000188116662049434	-0.000187963985594237	-1.02902758026287	-0.000207050143134177	-0.000207083233293317
-102000	-0.936243789823622	-0.000186036845507434	-0.00018573786437652	-1.02897540554683	-0.000204291870594392	-0.000204344045310432
-101000	-0.936448764121033	-0.000184885554221689	-0.000184680579924277	-1.02918044140733	-0.000203389355742297	-0.000203184319881799
-100000	-0.936701542155324	-0.000190109028226676	-0.000189856250192385	-1.02955976236649	-0.000208938590820944	-0.000208559269861791
-99000	-0.936896574014221	-0.000187748484008988	-0.000187553452150091	-1.02984153661465	-0.000206171576322837	-0.000205889802074676
-98000	-0.937122171945701	-0.000188342259980915	-0.000188116662049434	-1.03026028873088	-0.000207468895250408	-0.000207050143134177
-97000	-0.937113276079663	-0.000186027949641395	-0.000186036845507434	-1.0302776187398	-0.000204309200603318	-0.000204291870594392
-96000	-0.937425801089667	-0.000185198079231693	-0.000184885554221689	-1.03063302243975	-0.000203744759442238	-0.000203389355742297
-95000	-0.937882445285807	-0.000190565672422816	-0.000190109028226676	-1.03111463046757	-0.000209420198848771	-0.000208938590820944
-94000	-0.938149690645489	-0.00018801572936867	-0.000187748484008988	-1.0314070243482	-0.000206463970203466	-0.000206171576322837
-93000	-0.93836002093145	-0.000188552590266876	-0.000188342259980915	-1.03147064979838	-0.000207532520700588	-0.000207468895250408
-92000	-0.938474497491304	-0.000186142426201249	-0.000186027949641395	-1.03159488410749	-0.000204433434912427	-0.000204309200603318
-91000	-0.938948564041001	-0.00018567214578139	-0.000185198079231693	-1.03179524117339	-0.000203945116508142	-0.000203744759442238
-90000	-0.939297318927571	-0.000190914427309385	-0.000190565672422816	-1.03215575460954	-0.000209780712284913	-0.000209420198848771
-89000	-0.939683165573922	-0.000188401576015021	-0.00018801572936867	-1.03258765044479	-0.000206895866038723	-0.000206463970203466
-88000	-0.939890048327023	-0.000188759473019977	-0.000188552590266876	-1.03306393326561	-0.000208008803521409	-0.000207532520700588
-87000	-0.940170960691969	-0.000186423338566195	-0.000186142426201249	-1.03366395789085	-0.000205033459537661	-0.000204433434912427
-86000	-0.940518145719826	-0.000186019330809247	-0.00018567214578139	-1.03382322159633	-0.000204104380213624	-0.000203945116508142
-85000	-0.940884322959953	-0.000191280604549512	-0.000190914427309385	-1.03412971342383	-0.000210087204112414	-0.000209780712284913
-84000	-0.941222550558685	-0.000188739803613754	-0.000188401576015021	-1.0343539569674	-0.000207120109582295	-0.000206895866038723
-83000	-0.941392895619786	-0.000188929818081079	-0.000188759473019977	-1.03433388740111	-0.00020798873395512	-0.000208008803521409
-82000	-0.941889955982393	-0.000186920398928803	-0.000186423338566195	-1.03465638563118	-0.000205355957767722	-0.000205033459537661
-81000	-0.942274355896205	-0.000186403730723059	-0.000186019330809247	-1.03487601194324	-0.000204324006525687	-0.000204104380213624
-80000	-0.942191061039801	-0.000191197309693108	-0.000191280604549512	-1.03489682026657	-0.000210108012435743	-0.000210087204112414
-79000	-0.942700741835196	-0.000189249484409148	-0.000188739803613754	-1.03498528642226	-0.000207208575737988	-0.000207120109582295
-78000	-0.942860097885308	-0.000189089174131191	-0.000188929818081079	-1.03489503493705	-0.000207898482469911	-0.00020798873395512
-77000	-0.94341056422569	-0.000187470865269184	-0.000186920398928803	-1.03539055622249	-0.00020585147905316	-0.000205355957767722
-76000	-0.943567673223135	-0.000186560839720503	-0.000186403730723059	-1.03543709791609	-0.000204370548219288	-0.000204324006525687
-75000	-0.943577369409302	-0.000191207005879275	-0.000191197309693108	-1.035518268846	-0.000210189183365655	-0.000210108012435743
-74000	-0.943736725459415	-0.000189408840459261	-0.000189249484409148	-1.03582999353588	-0.000207520300427863	-0.000207208575737988
-73000	-0.944010096346231	-0.000189362545018007	-0.000189089174131191	-1.03596059962447	-0.000208029088558501	-0.000207898482469911
-72000	-0.944506387170253	-0.000187967156093206	-0.000187470865269184	-1.03632705389848	-0.000206217933327177	-0.00020585147905316
-71000	-0.944414134884723	-0.000186468587434974	-0.000186560839720503	-1.03649290485425	-0.000204536399175055	-0.000204370548219288
-70000	-0.944620894511651	-0.000191413765506202	-0.000191207005879275	-1.03667673223135	-0.000210373010742758	-0.000210189183365655
-69000	-0.944763536183704	-0.000189551482131314	-0.000189408840459261	-1.0370176686059	-0.000207861236802413	-0.000207520300427863
-68000	-0.945020808323329	-0.000189619817157633	-0.000189362545018007	-1.03707359867024	-0.000208085018622834	-0.000208029088558501
-67000	-0.945462154092406	-0.000188408501862283	-0.000187967156093206	-1.03748810293348	-0.00020663243759042	-0.000206217933327177
-66000	-0.945775233170191	-0.000186781666512759	-0.000186468587434974	-1.03768411980177	-0.000204732416043341	-0.000204536399175055
-65000	-0.946158709637701	-0.000191797241973713	-0.000191413765506202	-1.03795718287315	-0.000210646073814141	-0.000210373010742758
-64000	-0.946253424446702	-0.000189646196940314	-0.000189551482131314	-1.03827943485086	-0.000208183488780127	-0.000207861236802413
-63000	-0.946798011512297	-0.000190164404223227	-0.000189619817157633	-1.03885695816788	-0.000208662541939852	-0.000208085018622834
-62000	-0.947122879921199	-0.000188733370271185	-0.000188408501862283	-1.03935765075261	-0.000207133130175147	-0.00020663243759042
-61000	-0.947307907778496	-0.000186966694370056	-0.000186781666512759	-1.03970104965063	-0.000205075814941361	-0.000204732416043341
-60000	-0.947683750423246	-0.000192173084618463	-0.000191797241973713	-1.03988595438175	-0.000210830978545265	-0.000210646073814141
-59000	-0.948261673900329	-0.000190224120417398	-0.000189646196940314	-1.0404219226152	-0.000208719457013575	-0.000208183488780127
-58000	-0.948552928863853	-0.000190455659186751	-0.000190164404223227	-1.04076916920614	-0.000209009788530797	-0.000208662541939852
-57000	-0.94900218548958	-0.000189182626896913	-0.000188733370271185	-1.04122033428756	-0.000207584295256565	-0.000207133130175147
-56000	-0.949623911102903	-0.000187588419983378	-0.000186966694370056	-1.0418217133007	-0.000205677193954506	-0.000205075814941361
-55000	-0.950165142980269	-0.000192714316495829	-0.000192173084618463	-1.04217773263151	-0.000211186997876073	-0.000210830978545265
-54000	-0.950960199464401	-0.000191019176901529	-0.000190224120417398	-1.04278151260504	-0.000209323236987102	-0.000208719457013575
-53000	-0.951597008033983	-0.000191092467756333	-0.000190455659186751	-1.04331110905901	-0.000209539384984763	-0.000209009788530797
-52000	-0.952133653461385	-0.000189719272324315	-0.000189182626896913	-1.0440554067781	-0.000208328592975651	-0.000207584295256565
-51000	-0.952391633576508	-0.000187846400098501	-0.000187588419983378	-1.04450872656755	-0.000206130513743959	-0.000205677193954506
-50000	-0.95302671837966	-0.000193349401298981	-0.000192714316495829	-1.04507326007326	-0.000211751531381783	-0.000211186997876073
-49000	-0.953877489457321	-0.000191869947979192	-0.000191019176901529	-1.04590793240373	-0.000210157909317573	-0.000209323236987102
-48000	-0.954409055930064	-0.000191624034229076	-0.000191092467756333	-1.04637895158063	-0.000210010404161664	-0.000209539384984763
-47000	-0.955333948964201	-0.000190644165358451	-0.000189719272324315	-1.04706405639179	-0.000209013697786807	-0.000208328592975651
-46000	-0.956275525594853	-0.000188787976729153	-0.000187846400098501	-1.04796921845661	-0.000207035675808785	-0.000206130513743959
-45000	-0.956797272755256	-0.000193871148459383	-0.000193349401298981	-1.04852251669899	-0.000212304829624158	-0.000211751531381783
