chr	bin_start	sniper_ctrl	sniper_mut	calder_ctrl	calder_mut	sniper_changed	calder_changed	agreement
chr2	79200001	A.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr2	96400001	A.1	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr2	96600001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr2	103900001	B.1	A.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr2	110800001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr2	117400001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr2	124100001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr2	145300001	A.2	A.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr2	146400001	B.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr2	154000001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr2	161400001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr2	161600001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr2	162900001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr2	163000001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr2	168400001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr2	170800001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr2	179400001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr2	179800001	B.1	A.1	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr2	180600001	A.2	A.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr3	5200001	A.2	B.2	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr3	9100001	A.2	B.1	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr3	10100001	B.2	B.1	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr3	12700001	B.1	B.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr3	31900001	B.1	B.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr3	35000001	B.2	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr3	37300001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr3	41300001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr3	49000001	B.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr3	49200001	B.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr3	50600001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr3	68300001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr3	70200001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr3	71000001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr3	87100001	B.1	A.2	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr3	106800001	B.1	B.2	A.2	B.1	TRUE	TRUE	Both_change_disagree
chr3	110200001	A.2	B.1	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr3	126400001	A.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr3	127600001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr3	154300001	B.1	B.2	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr3	156000001	B.1	B.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr3	157400001	A.2	B.1	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr4	9700001	A.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr4	14300001	B.1	B.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr4	16000001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr4	17800001	B.1	A.2	A.2	B.2	TRUE	TRUE	Both_change_disagree
chr4	20400001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr4	20500001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr4	49400001	B.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr4	63900001	B.1	A.2	A.2	B.1	TRUE	TRUE	Both_change_disagree
chr4	75000001	B.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr4	76700001	B.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr4	82700001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr4	98300001	A.2	A.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr4	98400001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr4	105100001	B.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr4	118400001	A.2	B.1	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr4	119000001	B.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr5	13600001	B.2	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr5	22800001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr5	23000001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr5	23300001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr5	29800001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr5	36400001	A.2	A.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr5	37200001	A.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr5	42400001	A.2	B.1	A.2	B.2	TRUE	TRUE	Both_change_disagree
chr5	43800001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr5	45700001	A.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr5	50000001	B.1	A.2	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr5	54100001	B.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr5	72100001	A.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr5	84100001	B.2	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr5	84200001	B.2	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr5	84300001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr5	84400001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr5	84800001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr5	85500001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr5	89300001	B.1	A.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr5	90400001	B.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr5	90800001	A.2	B.2	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr5	121900001	A.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr5	133800001	A.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr5	143800001	A.2	A.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr6	12100001	A.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr6	32200001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr6	32600001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr6	35300001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr6	35400001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr6	35600001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr6	35800001	B.1	A.2	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr6	35900001	B.1	A.2	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr6	36000001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr6	36600001	B.2	A.2	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr6	43500001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr6	44300001	B.1	B.2	A.2	B.1	TRUE	TRUE	Both_change_disagree
chr6	46500001	B.1	B.2	A.2	B.1	TRUE	TRUE	Both_change_disagree
chr6	60700001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr6	60800001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr6	73900001	B.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr6	80700001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr6	80800001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr6	80900001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr6	100300001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr6	100400001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr6	121500001	B.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr6	145400001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr6	146800001	A.2	B.1	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr7	34800001	B.1	B.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr7	37200001	B.1	B.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr7	92000001	A.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr7	118400001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr7	137100001	B.2	A.2	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr7	144300001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr8	14400001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr8	14500001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr8	14600001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr8	16600001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr8	16700001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr8	17300001	B.1	A.2	B.1	A.1	TRUE	TRUE	Both_change_disagree
chr8	24600001	B.1	B.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr8	31000001	A.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr8	44600001	A.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr8	52600001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr8	54100001	B.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr8	58300001	B.1	B.2	A.2	B.2	TRUE	TRUE	Both_change_disagree
chr8	69300001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr8	76900001	A.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr8	82800001	A.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr8	90200001	B.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr8	90400001	B.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr8	95200001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr8	95600001	B.1	A.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr8	98500001	A.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr8	98900001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr8	99000001	A.2	B.1	A.1	A.2	TRUE	TRUE	Both_change_disagree
chr8	103600001	B.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr8	106600001	A.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr8	108900001	B.2	B.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr8	127400001	B.1	A.2	A.2	A.1	TRUE	TRUE	Both_change_disagree
chr8	127800001	B.1	B.2	B.2	B.1	TRUE	TRUE	Both_change_disagree
chr9	16100001	B.1	A.2	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr9	16300001	B.1	A.2	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr9	16500001	B.2	B.1	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr9	20800001	A.2	A.1	B.1	A.2	TRUE	TRUE	Both_change_disagree
chr9	22500001	A.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr9	31900001	B.2	B.1	B.1	B.2	TRUE	TRUE	Both_change_disagree
chr9	41300001	B.1	A.2	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr9	41400001	B.1	A.2	B.2	A.2	TRUE	TRUE	Both_change_disagree
chr9	42600001	B.1	A.2	B.2	A.1	TRUE	TRUE	Both_change_disagree
