chr	bin_start	sniper_ctrl	sniper_mut	calder_ctrl	calder_mut	sniper_changed	calder_changed	agreement
chr10	5700001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr10	12000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	12100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	16300001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr10	28400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	37600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	52700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	63600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	85900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	91300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	91400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	108500001	A.1	B.1	A.1	B.1	TRUE	TRUE	Both_change_agree
chr10	108600001	A.1	B.1	A.1	B.1	TRUE	TRUE	Both_change_agree
chr10	108700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	108800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	108900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	109000001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	109100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	115500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	121900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	4200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr11	12200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	12300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	12400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	24000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	24100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	24200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	24300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	24400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	24600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	24700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	24800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	25000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	26400001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr11	33400001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr11	33700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr11	33800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr11	33900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	35900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr11	36000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr11	43800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	44000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	57000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	57100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr11	57600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr11	67400001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr11	87200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr11	87300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr11	93600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr12	6200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	6300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	6400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	8300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	9100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	9400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	9600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	10800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	12800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	25300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	26800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	26900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	27000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	29700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr12	44800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	50500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	50600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	53900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	66800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	66900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	102100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr13	9900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	10000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	10300001	B.2	A.2	B.2	A.2	TRUE	TRUE	Both_change_agree
chr13	10600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	11200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	14400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	25100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	25200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	31500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	37700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	40000001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr13	72900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	73700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	77700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	77800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	78000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	83500001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr13	83600001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr13	84400001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr13	84500001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr13	84600001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr13	84700001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr13	96800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	96900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	98500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	98600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	99000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	99100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	105300001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr14	8500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	10300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	27900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	28700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	28800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	28900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	29400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	29600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	32500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	32800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	33000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	33200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	36600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	36700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	48800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	56000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	56100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	59700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr14	60800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr14	68700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	71200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	71600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	72200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	80200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	104200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	104300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	105600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr14	106100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	13200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	13300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	17800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	24900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	25100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	25200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	29500001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr15	42500001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr15	42600001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr15	42800001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr15	47800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	47900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	48000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	50700001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr15	53600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr15	61600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	61700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	62000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	62400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	66400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	69000001	B.2	A.2	B.2	A.2	TRUE	TRUE	Both_change_agree
chr15	81200001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr15	93900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	94800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr15	101300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr15	101700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	101900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	5500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	5600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	29700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr16	29800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr16	30100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr16	36900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr16	40900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	42500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	43200001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr16	43300001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr16	43400001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr16	50200001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr16	63600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr16	63800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr16	64500001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr16	64600001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr16	68000001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr16	68100001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr16	68400001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr16	72800001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr16	72900001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr16	79800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	80100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	81200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	81300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	81500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	82300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	82400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	83100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	86200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	86600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	89500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	96700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	96800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	96900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	97000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	97100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	8300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	10600001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr17	10700001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr17	14600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	15200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	15400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	15500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	41900001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr17	43200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	46000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	47200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	48500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr17	62300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	62900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	67200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	67300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	67900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	68500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	68700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	72500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	78500001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr17	84900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	85400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	91100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	4900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	5000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	12300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr18	12400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr18	12500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr18	31100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr18	31300001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr18	31400001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr18	40600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	45600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr18	75800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	77800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr18	78300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr19	44700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	4400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	4900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	5100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	16400001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr2	50800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	54300001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr2	57900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	58000001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	66500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	70100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	70900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	71500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	71600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	71700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	72300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	72500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	72800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	74500001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
