chr	bin_start	sniper_ctrl	sniper_mut	calder_ctrl	calder_mut	sniper_changed	calder_changed	agreement
chr1	186500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr1	186600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr1	189900001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr10	8800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	12000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	12100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	13200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	15300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	21000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	25700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	26100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	28100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	28600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	31300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	37000001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr10	38400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	38800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	44100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	44300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	44600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	44700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	44800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	45900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	52800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	64300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	64600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	65800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	66300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	68900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	69100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	69300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	70900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	71700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	71900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	86900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	87000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	91300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	91600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	91700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	92000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	101200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	109100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	111300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	111400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	114500001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr10	114600001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr10	117900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	118400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	118600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	118700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	118800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	119000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr10	119300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	121800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr10	123500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr10	126400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr11	22700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr11	57100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	5900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	9700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	14000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	15500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	16200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	16400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	26800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	27400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	28300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	30400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	50600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	53400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	53600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	53700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	53800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	62800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	64500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	67300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	67900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	68200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	68400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	68500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	75300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	88600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	92700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	104000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr12	109000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr12	117400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr12	119100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	4800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	14000001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr13	17200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	17300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	25900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	39000001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr13	46200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr13	57100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr13	72900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	73600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr13	78300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr13	89900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	94400001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr13	96500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr13	101900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	102000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	102100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	102200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	102500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	108600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr13	108700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	8400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	8900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	9000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	10900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	16300001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr14	16700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	34800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	34900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	35000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	35100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	36100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	36700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	49300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	49600001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr14	50800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr14	72200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	84500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	84600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	84700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	101900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr14	102300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	102400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	111200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	111300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	113400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	113800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	117100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr14	117400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr14	119100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr15	10100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	10600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	23300001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr15	28300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	28400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	28600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	29100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	54000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	56500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr15	60600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	62100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr15	62700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr15	67300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	12100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	23600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	25200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	25300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	26000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	47900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	49600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr16	50800001	B.1	B.2	B.1	B.2	TRUE	TRUE	Both_change_agree
chr16	51300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	51400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	51700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	64500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	79500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	79800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	80000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	80100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	88200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr16	88500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	88600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr16	95500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	15100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	15200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	31700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	31800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	32000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	47100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	51600001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	59900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	60000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	60200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	62500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	62600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	62800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	65100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	67000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	67100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	68100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	68200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	68300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	68400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	68500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	68600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	68700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	72100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr17	78000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	79400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr17	82100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	82200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	82700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	82800001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	91100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	91200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr17	91300001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr18	6500001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr18	40400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr18	43000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	48400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr18	48500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr18	58000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	58100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	58200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	58300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	58400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	64000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr18	66100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr18	72300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	78000001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr18	80600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr18	81000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	81100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	81500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	81600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr18	85400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr18	85500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr19	10000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr19	10200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr19	14000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr19	14100001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr19	16900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr19	20900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr19	28200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr19	28600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr19	41200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr19	44400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr19	44500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr19	48000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr19	48300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr19	50000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr19	50900001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr19	51000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr19	55800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr19	58700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	4200001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	11000001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	23100001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	39400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	43200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	46400001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	51000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	51100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	62700001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	65800001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	68100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	77500001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	77600001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr2	81500001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	83200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	83600001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr2	96300001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr2	96600001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr2	101200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	113200001	B.2	B.1	B.2	B.1	TRUE	TRUE	Both_change_agree
chr2	113900001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	122400001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr2	124500001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	138100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr2	160200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	172100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	172600001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	174200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	174800001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr2	178400001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
