"","seqnames","start","end","width","strand","S14ctrl1","S15mut1","S16ctrl2","S17mut2","S18ctrl3","S19mut3","S20ctrl4","S21mut4","S22ctrl5","S23mut5","S24ctrl6","S25mut6"
"21","chr1",6741801,6742201,401,"*",2.55660941665841,9.09854919660591,7.15158953444758,3.66842924554307,5.57921074949684,5.54614466279978,1.03246060089379,9.21839315540928,6.8747257940325,1.99737775843207,6.85363164350219,2.60823065790851
"22","chr1",6746276,6746676,401,"*",14.4874533610643,7.27883935728473,17.3681460122298,11.0052877366292,13.3901057987924,14.4199761232794,12.3895272107255,6.45287520878649,2.57802217276219,5.99213327529621,5.71135970291849,26.0823065790851
"23","chr1",6756406,6756806,401,"*",5.11321883331683,11.8281139555877,0,11.0052877366292,4.46336859959747,11.0922893255996,3.09738180268137,8.29655383986835,5.15604434552437,1.99737775843207,5.71135970291849,14.3452686184968
"24","chr1",6762861,6763261,401,"*",9.37423452774752,19.1069533128724,15.3248347166734,19.2592535391011,6.69505289939621,9.98306039303961,5.16230300446895,15.6712683641958,6.8747257940325,8.98819991294431,4.56908776233479,13.0411532895426
"25","chr1",6769909,6770309,401,"*",13.6352502221782,20.016808232533,28.6063581377903,28.4303266529588,22.3168429979874,22.1845786511991,16.5193696143006,35.0298939905553,26.6395624518759,24.9672219804009,18.2763510493392,13.0411532895426
"26","chr1",6772794,6773194,401,"*",11.0786408055198,10.9182590359271,13.2815234211169,24.7618974074158,10.0425793490943,13.3107471907195,11.3570666098317,8.29655383986835,7.73406651828656,2.9960666376481,20.5608949305066,27.3864219080394
"27","chr1",6796119,6796519,401,"*",15.3396564999505,18.1970983932118,5.10827823889113,31.1816485871161,30.1277380472829,18.8568918535193,11.3570666098317,8.29655383986835,25.7802217276219,21.9711553427528,23.9877107522577,19.5617299343138
"28","chr1",6800044,6800444,401,"*",11.0786408055198,12.7379688752483,3.06496694333468,11.0052877366292,3.34752644969811,11.0922893255996,8.25968480715031,1.84367863108186,11.1714294153028,20.9724664635367,5.71135970291849,19.5617299343138
"29","chr1",6803574,6803974,401,"*",18.748469055495,33.6646320274419,19.4114573077863,33.0158632098877,15.6217900985912,27.7307233139989,18.5842908160882,19.3586256263595,27.49890317613,33.9554218933452,31.9836143363436,11.7370379605883
"30","chr1",6807539,6807939,401,"*",15.3396564999505,17.2872434735512,20.4331129555645,23.84479009603,16.7376322484905,18.8568918535193,7.22722420625652,17.5149469952776,7.73406651828656,21.9711553427528,17.1340791087555,31.2987678949021
"31","chr1",6808797,6809197,401,"*",11.9308439444059,20.9266631521936,14.3031790688952,11.0052877366292,13.3901057987924,9.98306039303961,3.09738180268137,11.0620717864911,12.0307701395569,25.9659108596169,18.2763510493392,18.2576146053596
"32","chr1",6810569,6810969,401,"*",14.4874533610643,14.5576787145695,23.4980798988992,22.9276827846442,27.8960537474842,17.7476629209593,23.7465938205572,21.2023042574413,18.0461552093353,19.9737775843207,14.8495352275881,18.2576146053596
"33","chr1",6820737,6821137,401,"*",18.748469055495,53.6814402599749,28.6063581377903,59.611975240075,35.7069487967798,73.2091095489572,23.7465938205572,20.2804649419004,22.3428588306056,52.9305105984498,34.268158217511,39.1234598686277
"34","chr1",6823164,6823564,401,"*",14.4874533610643,33.6646320274419,18.3898016600081,33.0158632098877,22.3168429979874,35.4953258419186,25.8115150223447,7.37471452432742,28.358243900384,20.9724664635367,28.5567985145925,13.0411532895426
"35","chr1",6824782,6825182,401,"*",20.4528753332673,21.8365180718542,17.3681460122298,42.1869363237454,42.402001696176,38.8230126395985,18.5842908160882,24.889661519605,31.7956067974003,41.9449329270735,50.2599653856827,33.9069985528106
"36","chr1",6832041,6832441,401,"*",8.52203138886138,8.18869427694532,8.17324518222581,24.7618974074158,12.2742636488931,18.8568918535193,9.2921454080441,4.60919657770464,8.59340724254062,11.9842665505924,7.99590358408589,6.52057664477128
"37","chr1",6842680,6843080,401,"*",9.37423452774752,22.7463729915148,18.3898016600081,22.9276827846442,24.5485272977861,27.7307233139989,16.5193696143006,23.0459828885232,20.6241773820975,26.9645997388329,28.5567985145925,18.2576146053596
"38","chr1",6845752,6846152,401,"*",9.37423452774752,19.1069533128724,13.2815234211169,16.5079316049438,17.8534743983899,25.512265448879,4.12984240357516,5.53103589324557,6.8747257940325,33.9554218933452,9.13817552466959,15.6493839474511
"39","chr1",6848204,6848604,401,"*",10.2264376666337,6.36898443762414,4.08662259111291,13.7566096707865,17.8534743983899,31.0584101116788,8.25968480715031,5.53103589324557,14.6087923123191,13.9816443090245,19.4186229899229,28.6905372369936
"40","chr1",6849495,6849895,401,"*",14.4874533610643,12.7379688752483,13.2815234211169,16.5079316049438,14.5059479486918,19.9661207860792,8.25968480715031,9.21839315540928,7.73406651828656,10.9855776713764,22.845438811674,9.12880730267979
"41","chr1",6854560,6854960,401,"*",14.4874533610643,20.016808232533,20.4331129555645,18.3421462277154,12.2742636488931,27.7307233139989,14.454448412513,16.5931076797367,18.9054959335894,26.9645997388329,11.422719405837,18.2576146053596
"42","chr1",6856969,6857369,401,"*",6.81762511108911,20.016808232533,11.2382121255605,20.1763608504869,24.5485272977861,18.8568918535193,26.8439756232385,15.6712683641958,12.0307701395569,25.9659108596169,11.422719405837,13.0411532895426
"43","chr1",6858653,6859053,401,"*",11.0786408055198,25.4759377504965,7.15158953444758,38.5185070782023,6.69505289939621,21.0753497186392,13.4219878116193,15.6712683641958,16.3274737608272,11.9842665505924,12.5649913464207,27.3864219080394
"44","chr1",6861193,6861593,401,"*",14.4874533610643,8.18869427694532,10.2165564777823,12.8395023594008,11.1584214989937,21.0753497186392,8.25968480715031,7.37471452432742,18.0461552093353,14.9803331882405,5.71135970291849,9.12880730267979
"45","chr1",7178824,7179224,401,"*",1.70440627777228,1.81970983932118,6.12993388666936,2.75132193415731,8.92673719919495,1.10922893255996,5.16230300446895,2.76551794662278,6.01538506977843,9.98688879216035,5.71135970291849,6.52057664477128
"46","chr1",7397782,7398182,401,"*",16.1918596388366,14.5576787145695,29.6280137855686,27.5132193415731,30.1277380472829,18.8568918535193,16.5193696143006,20.2804649419004,28.358243900384,18.9750887051047,13.7072632870044,32.6028832238564
"47","chr1",9299590,9299990,401,"*",7.66982824997524,10.9182590359271,17.3681460122298,0.917107311385769,26.7802115975848,6.65537359535974,16.5193696143006,13.8275897331139,2.57802217276219,10.9855776713764,12.5649913464207,9.12880730267979
"48","chr1",9546582,9546982,401,"*",8.52203138886138,10.9182590359271,10.2165564777823,1.83421462277154,15.6217900985912,9.98306039303961,3.09738180268137,1.84367863108186,0.859340724254062,3.99475551686414,7.99590358408589,1.30411532895426
"49","chr1",9630427,9630827,401,"*",11.9308439444059,4.54927459830296,18.3898016600081,8.25396580247192,13.3901057987924,2.21845786511991,14.454448412513,12.905750417573,2.57802217276219,4.99344439608017,6.85363164350219,10.432922631634
"50","chr1",9745626,9746026,401,"*",16.1918596388366,9.09854919660591,8.17324518222581,22.9276827846442,21.201000848088,18.8568918535193,6.19476360536274,8.29655383986835,7.73406651828656,12.9829554298085,20.5608949305066,7.82469197372553
"51","chr1",9848480,9848880,401,"*",11.0786408055198,12.7379688752483,11.2382121255605,2.75132193415731,7.81089504929558,5.54614466279978,7.22722420625652,12.905750417573,8.59340724254062,4.99344439608017,7.99590358408589,2.60823065790851
"52","chr1",9941665,9942065,401,"*",0.852203138886138,8.18869427694532,4.08662259111291,17.4250389163296,1.11584214989937,14.4199761232794,3.09738180268137,0,7.73406651828656,1.99737775843207,3.4268158217511,2.60823065790851
"53","chr1",9967503,9967903,401,"*",5.11321883331683,10.0084041162665,5.10827823889113,4.58553655692884,4.46336859959747,2.21845786511991,5.16230300446895,6.45287520878649,0.859340724254062,8.98819991294431,9.13817552466959,2.60823065790851
"54","chr1",10026264,10026664,401,"*",4.26101569443069,9.09854919660591,8.17324518222581,17.4250389163296,18.9693165482893,17.7476629209593,4.12984240357516,9.21839315540928,12.8901108638109,7.98951103372828,11.422719405837,6.52057664477128
"55","chr1",10130870,10131270,401,"*",9.37423452774752,3.63941967864236,13.2815234211169,10.0881804252435,16.7376322484905,14.4199761232794,12.3895272107255,3.68735726216371,12.0307701395569,21.9711553427528,12.5649913464207,9.12880730267979
"56","chr1",10136567,10136967,401,"*",4.26101569443069,11.8281139555877,5.10827823889113,16.5079316049438,15.6217900985912,8.87383146047966,13.4219878116193,16.5931076797367,6.8747257940325,10.9855776713764,12.5649913464207,10.432922631634
"57","chr1",10152632,10153032,401,"*",5.11321883331683,8.18869427694532,11.2382121255605,10.0881804252435,7.81089504929558,15.5292050558394,16.5193696143006,6.45287520878649,8.59340724254062,23.9685331011848,19.4186229899229,15.6493839474511
"58","chr1",10161778,10162178,401,"*",11.9308439444059,8.18869427694532,3.06496694333468,11.0052877366292,15.6217900985912,14.4199761232794,3.09738180268137,7.37471452432742,5.15604434552437,11.9842665505924,7.99590358408589,16.9534992764053
"59","chr1",10183141,10183541,401,"*",6.81762511108911,5.45912951796355,18.3898016600081,17.4250389163296,8.92673719919495,15.5292050558394,13.4219878116193,3.68735726216371,6.01538506977843,18.9750887051047,15.9918071681718,11.7370379605883
"60","chr1",10198949,10199349,401,"*",11.0786408055198,13.6478237949089,7.15158953444758,32.0987558985019,16.7376322484905,14.4199761232794,4.12984240357516,13.8275897331139,18.9054959335894,27.963288618049,17.1340791087555,11.7370379605883
"61","chr1",10214571,10214971,401,"*",5.11321883331683,20.9266631521936,9.19490083000404,15.5908242935581,13.3901057987924,29.9491811791188,13.4219878116193,4.60919657770464,12.8901108638109,19.9737775843207,7.99590358408589,18.2576146053596
"62","chr1",12657425,12657825,401,"*",1.70440627777228,0.909854919660591,4.08662259111291,0,1.11584214989937,5.54614466279978,8.25968480715031,6.45287520878649,3.43736289701625,1.99737775843207,0,9.12880730267979
"63","chr1",12718020,12718420,401,"*",5.96542197220297,17.2872434735512,0,6.41975117970038,5.57921074949684,1.10922893255996,13.4219878116193,2.76551794662278,5.15604434552437,5.99213327529621,17.1340791087555,7.82469197372553
"64","chr1",13127098,13127498,401,"*",9.37423452774752,15.46753363423,12.2598677733387,17.4250389163296,7.81089504929558,17.7476629209593,10.3246060089379,10.1402324709502,15.4681330365731,23.9685331011848,6.85363164350219,14.3452686184968
"65","chr1",13141549,13141949,401,"*",15.3396564999505,18.1970983932118,7.15158953444758,31.1816485871161,26.7802115975848,45.4783862349582,10.3246060089379,11.0620717864911,14.6087923123191,18.9750887051047,4.56908776233479,23.4740759211766
"66","chr1",13145655,13146055,401,"*",5.11321883331683,10.9182590359271,13.2815234211169,20.1763608504869,10.0425793490943,11.0922893255996,18.5842908160882,23.0459828885232,10.3120886910487,21.9711553427528,9.13817552466959,19.5617299343138
"67","chr1",13148758,13149158,401,"*",15.3396564999505,12.7379688752483,11.2382121255605,11.922395048015,4.46336859959747,17.7476629209593,1.03246060089379,11.0620717864911,4.29670362127031,23.9685331011848,3.4268158217511,11.7370379605883
"68","chr1",13155956,13156356,401,"*",4.26101569443069,19.1069533128724,13.2815234211169,24.7618974074158,17.8534743983899,16.6384339883994,7.22722420625652,11.0620717864911,8.59340724254062,17.9763998258886,14.8495352275881,5.21646131581702
"69","chr1",13161278,13161678,401,"*",1.70440627777228,10.9182590359271,4.08662259111291,14.6737169821723,16.7376322484905,5.54614466279978,5.16230300446895,6.45287520878649,5.15604434552437,14.9803331882405,6.85363164350219,0
"70","chr1",13174486,13174886,401,"*",15.3396564999505,6.36898443762414,13.2815234211169,11.0052877366292,16.7376322484905,23.2938075837591,6.19476360536274,7.37471452432742,4.29670362127031,24.9672219804009,3.4268158217511,13.0411532895426
"71","chr1",13180292,13180692,401,"*",17.0440627777228,19.1069533128724,11.2382121255605,17.4250389163296,18.9693165482893,18.8568918535193,9.2921454080441,10.1402324709502,12.0307701395569,19.9737775843207,12.5649913464207,1.30411532895426
"72","chr1",13185862,13186262,401,"*",5.96542197220297,13.6478237949089,1.02165564777823,21.0934681618727,12.2742636488931,14.4199761232794,8.25968480715031,4.60919657770464,4.29670362127031,6.99082215451224,6.85363164350219,11.7370379605883
"73","chr1",13576813,13577213,401,"*",8.52203138886138,14.5576787145695,5.10827823889113,11.922395048015,8.92673719919495,15.5292050558394,16.5193696143006,11.9839111020321,18.9054959335894,17.9763998258886,3.4268158217511,10.432922631634
"74","chr1",13580070,13580470,401,"*",17.0440627777228,7.27883935728473,7.15158953444758,12.8395023594008,12.2742636488931,13.3107471907195,5.16230300446895,10.1402324709502,14.6087923123191,16.9777109466726,9.13817552466959,18.2576146053596
"75","chr1",14185831,14186231,401,"*",2.55660941665841,0.909854919660591,6.12993388666936,2.75132193415731,7.81089504929558,11.0922893255996,6.19476360536274,10.1402324709502,11.1714294153028,0.998688879216035,4.56908776233479,7.82469197372553
"76","chr1",14309226,14309626,401,"*",3.40881255554455,17.2872434735512,11.2382121255605,35.767185144045,14.5059479486918,27.7307233139989,5.16230300446895,15.6712683641958,13.749451588065,11.9842665505924,15.9918071681718,14.3452686184968
"77","chr1",14505924,14506324,401,"*",15.3396564999505,36.3941967864236,17.3681460122298,50.4409021262173,37.9386330965785,44.3691573023983,18.5842908160882,28.5770187817688,16.3274737608272,15.9790220674566,27.4145265740088,7.82469197372553
"78","chr1",14755411,14755811,401,"*",8.52203138886138,7.27883935728473,14.3031790688952,8.25396580247192,3.34752644969811,13.3107471907195,15.4869090134068,5.53103589324557,12.0307701395569,3.99475551686414,11.422719405837,3.91234598686277
"79","chr1",15286901,15287301,401,"*",14.4874533610643,2.72956475898177,6.12993388666936,11.922395048015,3.34752644969811,6.65537359535974,15.4869090134068,4.60919657770464,4.29670362127031,11.9842665505924,4.56908776233479,10.432922631634
"80","chr1",15313312,15313712,401,"*",4.26101569443069,8.18869427694532,4.08662259111291,14.6737169821723,1.11584214989937,11.0922893255996,3.09738180268137,13.8275897331139,1.71868144850812,10.9855776713764,7.99590358408589,10.432922631634
"81","chr1",15805616,15806016,401,"*",5.96542197220297,19.1069533128724,27.5847024900121,6.41975117970038,16.7376322484905,12.2015182581595,9.2921454080441,21.2023042574413,16.3274737608272,17.9763998258886,13.7072632870044,13.0411532895426
"82","chr1",16102792,16103192,401,"*",8.52203138886138,14.5576787145695,12.2598677733387,29.3474339643446,18.9693165482893,14.4199761232794,10.3246060089379,18.4367863108186,12.0307701395569,11.9842665505924,7.99590358408589,15.6493839474511
"83","chr1",16105665,16106065,401,"*",4.26101569443069,6.36898443762414,13.2815234211169,2.75132193415731,15.6217900985912,7.7646025279197,3.09738180268137,7.37471452432742,11.1714294153028,5.99213327529621,5.71135970291849,6.52057664477128
"84","chr1",16114255,16114655,401,"*",11.9308439444059,20.016808232533,5.10827823889113,8.25396580247192,11.1584214989937,17.7476629209593,3.09738180268137,8.29655383986835,12.8901108638109,8.98819991294431,4.56908776233479,6.52057664477128
"85","chr1",16117070,16117470,401,"*",7.66982824997524,7.27883935728473,11.2382121255605,18.3421462277154,15.6217900985912,7.7646025279197,11.3570666098317,8.29655383986835,18.9054959335894,9.98688879216035,6.85363164350219,22.1699605922223
"86","chr1",16569352,16569752,401,"*",4.26101569443069,12.7379688752483,2.04331129555645,6.41975117970038,7.81089504929558,13.3107471907195,5.16230300446895,4.60919657770464,21.4835181063515,17.9763998258886,12.5649913464207,18.2576146053596
"87","chr1",16582225,16582625,401,"*",16.1918596388366,13.6478237949089,19.4114573077863,14.6737169821723,31.2435801971823,21.0753497186392,17.5518302151944,19.3586256263595,18.9054959335894,26.9645997388329,20.5608949305066,16.9534992764053
"88","chr1",16597406,16597806,401,"*",4.26101569443069,4.54927459830296,6.12993388666936,5.50264386831461,17.8534743983899,25.512265448879,11.3570666098317,9.21839315540928,6.01538506977843,12.9829554298085,2.2845438811674,1.30411532895426
"89","chr1",16618651,16619051,401,"*",3.40881255554455,10.0084041162665,19.4114573077863,9.17107311385769,14.5059479486918,4.43691573023983,3.09738180268137,14.7494290486548,7.73406651828656,7.98951103372828,1.1422719405837,11.7370379605883
"90","chr1",16641936,16642336,401,"*",5.96542197220297,10.9182590359271,11.2382121255605,16.5079316049438,12.2742636488931,19.9661207860792,15.4869090134068,9.21839315540928,4.29670362127031,9.98688879216035,5.71135970291849,6.52057664477128
"91","chr1",16656698,16657098,401,"*",3.40881255554455,20.9266631521936,17.3681460122298,11.0052877366292,15.6217900985912,11.0922893255996,11.3570666098317,7.37471452432742,25.7802217276219,2.9960666376481,15.9918071681718,15.6493839474511
"92","chr1",16984038,16984438,401,"*",5.11321883331683,6.36898443762414,17.3681460122298,1.83421462277154,2.23168429979874,4.43691573023983,6.19476360536274,4.60919657770464,7.73406651828656,3.99475551686414,1.1422719405837,10.432922631634
"93","chr1",17002869,17003269,401,"*",14.4874533610643,6.36898443762414,16.3464903644516,20.1763608504869,5.57921074949684,17.7476629209593,2.06492120178758,0.921839315540928,11.1714294153028,6.99082215451224,9.13817552466959,5.21646131581702
"94","chr1",17058212,17058612,401,"*",18.748469055495,11.8281139555877,18.3898016600081,25.6790047188015,17.8534743983899,15.5292050558394,13.4219878116193,16.5931076797367,28.358243900384,9.98688879216035,18.2763510493392,7.82469197372553
"95","chr1",17060195,17060595,401,"*",5.96542197220297,8.18869427694532,2.04331129555645,9.17107311385769,10.0425793490943,2.21845786511991,9.2921454080441,0.921839315540928,4.29670362127031,2.9960666376481,6.85363164350219,0
"96","chr1",17071539,17071939,401,"*",10.2264376666337,10.0084041162665,13.2815234211169,10.0881804252435,23.4326851478867,8.87383146047966,6.19476360536274,11.0620717864911,12.8901108638109,9.98688879216035,20.5608949305066,13.0411532895426
"97","chr1",17088304,17088704,401,"*",6.81762511108911,9.09854919660591,4.08662259111291,16.5079316049438,12.2742636488931,4.43691573023983,5.16230300446895,12.905750417573,0,10.9855776713764,6.85363164350219,16.9534992764053
"98","chr1",17090733,17091133,401,"*",19.6006721943812,20.9266631521936,15.3248347166734,45.8553655692884,31.2435801971823,16.6384339883994,17.5518302151944,15.6712683641958,20.6241773820975,14.9803331882405,21.7031668710903,19.5617299343138
"99","chr1",17096969,17097369,401,"*",13.6352502221782,18.1970983932118,7.15158953444758,10.0881804252435,16.7376322484905,11.0922893255996,19.616751416982,7.37471452432742,15.4681330365731,6.99082215451224,4.56908776233479,3.91234598686277
"100","chr1",17163315,17163715,401,"*",8.52203138886138,14.5576787145695,21.4547686033428,11.0052877366292,17.8534743983899,18.8568918535193,11.3570666098317,11.9839111020321,29.2175846246381,11.9842665505924,12.5649913464207,15.6493839474511
"101","chr1",18058358,18058758,401,"*",9.37423452774752,8.18869427694532,14.3031790688952,5.50264386831461,5.57921074949684,9.98306039303961,13.4219878116193,8.29655383986835,5.15604434552437,9.98688879216035,4.56908776233479,6.52057664477128
"102","chr1",19095682,19096082,401,"*",17.0440627777228,6.36898443762414,19.4114573077863,11.922395048015,8.92673719919495,5.54614466279978,9.2921454080441,6.45287520878649,6.8747257940325,10.9855776713764,5.71135970291849,2.60823065790851
"103","chr1",19098779,19099179,401,"*",9.37423452774752,2.72956475898177,6.12993388666936,28.4303266529588,4.46336859959747,9.98306039303961,9.2921454080441,12.905750417573,4.29670362127031,12.9829554298085,6.85363164350219,1.30411532895426
"104","chr1",19100056,19100456,401,"*",3.40881255554455,8.18869427694532,13.2815234211169,11.922395048015,15.6217900985912,27.7307233139989,8.25968480715031,4.60919657770464,6.01538506977843,9.98688879216035,14.8495352275881,14.3452686184968
"105","chr1",19103223,19103623,401,"*",1.70440627777228,12.7379688752483,3.06496694333468,3.66842924554307,3.34752644969811,13.3107471907195,3.09738180268137,2.76551794662278,12.0307701395569,10.9855776713764,5.71135970291849,3.91234598686277
"106","chr1",19110698,19111098,401,"*",15.3396564999505,14.5576787145695,3.06496694333468,19.2592535391011,29.0118958973836,15.5292050558394,9.2921454080441,8.29655383986835,6.8747257940325,6.99082215451224,5.71135970291849,2.60823065790851
"107","chr1",19205728,19206128,401,"*",9.37423452774752,14.5576787145695,17.3681460122298,49.5237948148315,24.5485272977861,15.5292050558394,20.6492120178758,15.6712683641958,19.7648366578434,19.9737775843207,29.6990704551762,13.0411532895426
"108","chr1",19210162,19210562,401,"*",6.81762511108911,12.7379688752483,4.08662259111291,28.4303266529588,15.6217900985912,16.6384339883994,14.454448412513,11.0620717864911,11.1714294153028,6.99082215451224,13.7072632870044,16.9534992764053
"109","chr1",19216504,19216904,401,"*",21.3050784721535,22.7463729915148,15.3248347166734,37.6013997668165,31.2435801971823,24.4030365163191,29.9413574259199,28.5770187817688,23.2021995548597,28.961977497265,27.4145265740088,16.9534992764053
"110","chr1",19226369,19226769,401,"*",5.96542197220297,10.9182590359271,4.08662259111291,11.922395048015,6.69505289939621,3.32768679767987,4.12984240357516,3.68735726216371,3.43736289701625,10.9855776713764,10.2804474652533,9.12880730267979
"111","chr1",19232514,19232914,401,"*",29.8271098610148,38.2139066257448,19.4114573077863,65.1146191083896,35.7069487967798,61.0075912907976,21.6816726187696,20.2804649419004,18.9054959335894,37.9501774102093,39.9795179204294,18.2576146053596
"112","chr1",19236895,19237295,401,"*",22.1572816110396,27.2956475898177,17.3681460122298,38.5185070782023,35.7069487967798,52.133759830318,24.7790544214509,34.1080546750143,36.0923104186706,28.961977497265,33.1258862769273,2.60823065790851
"113","chr1",19244637,19245037,401,"*",18.748469055495,16.3773885538906,13.2815234211169,26.5961120301873,13.3901057987924,19.9661207860792,7.22722420625652,4.60919657770464,6.01538506977843,15.9790220674566,13.7072632870044,11.7370379605883
"114","chr1",19969902,19970302,401,"*",3.40881255554455,15.46753363423,2.04331129555645,14.6737169821723,6.69505289939621,22.1845786511991,9.2921454080441,9.21839315540928,9.45274796679468,10.9855776713764,6.85363164350219,5.21646131581702
"115","chr1",20428962,20429362,401,"*",8.52203138886138,2.72956475898177,7.15158953444758,13.7566096707865,7.81089504929558,3.32768679767987,0,3.68735726216371,0,3.99475551686414,7.99590358408589,2.60823065790851
"116","chr1",20890919,20891319,401,"*",5.96542197220297,15.46753363423,10.2165564777823,7.33685849108615,7.81089504929558,8.87383146047966,3.09738180268137,14.7494290486548,15.4681330365731,21.9711553427528,17.1340791087555,13.0411532895426
"117","chr1",20935170,20935570,401,"*",33.2359224165594,25.4759377504965,21.4547686033428,34.8500778326592,24.5485272977861,36.6045547744786,26.8439756232385,26.7333401506869,24.0615402791137,39.9475551686414,27.4145265740088,16.9534992764053
"118","chr1",20938925,20939325,401,"*",7.66982824997524,9.09854919660591,6.12993388666936,32.0987558985019,18.9693165482893,15.5292050558394,9.2921454080441,17.5149469952776,26.6395624518759,10.9855776713764,6.85363164350219,16.9534992764053
"119","chr1",21003693,21004093,401,"*",2.55660941665841,4.54927459830296,10.2165564777823,1.83421462277154,3.34752644969811,2.21845786511991,1.03246060089379,2.76551794662278,6.8747257940325,9.98688879216035,3.4268158217511,1.30411532895426
"120","chr1",21962800,21963200,401,"*",0.852203138886138,13.6478237949089,9.19490083000404,8.25396580247192,5.57921074949684,8.87383146047966,4.12984240357516,4.60919657770464,7.73406651828656,1.99737775843207,7.99590358408589,1.30411532895426
