stripe_id	chr	anchor_x1	anchor_x2	span_y1	span_y2	direction_type	source	pval_ctrl	pval_mut	n_ctrl_reps	n_mut_reps	in_10kb	confidence	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	stripe_length	anchor_width	effect_category
stripe_0044	chr12	109690000	109750000	109750000	110855000	3prime	mutant_only	NA	0.902553616423842	0	0	FALSE	medium	109720000	0.107481893507262	11.2052498901774	0.477313535826994	0.505434612085767	0.810940783335059	FALSE	FALSE	unchanged	gained	low	TRUE	1105000	60000	minimal
stripe_0049	chr13	68600000	69460000	69460000	69515000	3prime	mutant_only	NA	0.176100818421732	0	0	FALSE	medium	69030000	-0.231178335524003	11.2534115230713	1.42330968339379	0.260522794137485	0.765876472313714	FALSE	FALSE	unchanged	gained	low	FALSE	55000	860000	minimal
stripe_0050	chr13	79105000	79160000	79160000	80295000	3prime	mutant_only	NA	0.0593321638288921	0	0	FALSE	medium	79132500	-0.0860999459936111	11.4060690894685	0.242967907576479	0.632763482586577	0.866799291214489	FALSE	FALSE	unchanged	gained	low	FALSE	1135000	55000	minimal
stripe_0052	chr14	50780000	50825000	50890000	51135000	3prime	mutant_only	NA	1.46557976395336e-10	0	0	FALSE	medium	50802500	-0.0126339640892901	13.068465656952	0.0220380964631006	0.884950249169134	0.983278054632372	FALSE	FALSE	unchanged	gained	low	FALSE	245000	45000	minimal
stripe_0054	chr14	54215000	54250000	54385000	54710000	3prime	mutant_only	NA	1.77484352270389e-42	0	0	TRUE	medium	54232500	0.112009966738598	11.9072233523172	0.798528295674146	0.392627781502475	0.776578761225745	FALSE	FALSE	unchanged	gained	low	TRUE	325000	35000	minimal
stripe_0055	chr14	89320000	89375000	89375000	90250000	3prime	mutant_only	NA	0.173791808092583	0	0	FALSE	medium	89347500	-0.0787935237995693	10.9697407727623	0.198213956103569	0.66569306405829	0.870187011840902	FALSE	FALSE	unchanged	gained	low	FALSE	875000	55000	minimal
stripe_0058	chr14	122395000	123290000	123290000	123355000	3prime	mutant_only	NA	0.460930851741595	0	0	FALSE	medium	122842500	0.0718282740959997	11.5406589722615	0.212369053921715	0.654821752970942	0.870187011840902	FALSE	FALSE	unchanged	gained	low	TRUE	65000	895000	minimal
stripe_0062	chr15	35735000	35785000	35785000	36665000	3prime	mutant_only	NA	0.850938410686046	0	0	FALSE	medium	35760000	0.0230033908055318	11.9294907094029	0.0404264055238094	0.84469843938227	0.965369645008308	FALSE	FALSE	unchanged	gained	low	TRUE	880000	50000	minimal
stripe_0065	chr15	75695000	75740000	75810000	76070000	3prime	mutant_only	NA	9.53701306402629e-23	0	0	TRUE	medium	75717500	0.0981195845489005	13.3951922729243	2.26108640410235	0.163709870056451	0.647024113948107	FALSE	FALSE	unchanged	gained	low	TRUE	260000	45000	minimal
stripe_0067	chr16	8230000	9240000	9240000	9300000	3prime	mutant_only	NA	0.213543342564886	0	0	FALSE	medium	8735000	0.0408913064973472	12.9183224349328	0.285909655833107	0.604591775618013	0.866799291214489	FALSE	FALSE	unchanged	gained	low	TRUE	60000	1010000	minimal
stripe_0072	chr16	41815000	41870000	41870000	42380000	3prime	mutant_only	NA	0.771557749265844	0	0	FALSE	medium	41842500	-0.322384551708731	12.4447350442123	14.1620537036245	0.00373281016272865	0.120596381506651	FALSE	FALSE	unchanged	gained	low	FALSE	510000	55000	weak
stripe_0075	chr16	82425000	82460000	82460000	83245000	3prime	mutant_only	NA	0.933541531299949	0	0	FALSE	medium	82442500	-0.0410211094522731	11.6949717659782	0.0857729620668257	0.775636051053265	0.934501266329235	FALSE	FALSE	unchanged	gained	low	FALSE	785000	35000	minimal
stripe_0080	chr17	21255000	21290000	21365000	21605000	3prime	mutant_only	NA	1.87518502588114e-09	0	0	TRUE	medium	21272500	0.0318294108941253	12.3378760000382	0.126379767532457	0.729633972826602	0.895148375722202	FALSE	FALSE	unchanged	gained	low	TRUE	240000	35000	minimal
stripe_0082	chr17	75885000	75945000	75945000	77060000	3prime	mutant_only	NA	0.884191890350331	0	0	FALSE	medium	75915000	0.130710104948033	11.1716310246659	0.618950052041474	0.449764405408458	0.801683743205635	FALSE	FALSE	unchanged	gained	low	TRUE	1115000	60000	minimal
stripe_0083	chr18	17230000	17290000	17290000	19925000	3prime	mutant_only	NA	0.433884286610717	0	0	FALSE	medium	17260000	0.24720808634235	11.4978751268625	2.47594646453507	0.146818942368851	0.647024113948107	FALSE	FALSE	unchanged	gained	medium	TRUE	2635000	60000	minimal
stripe_0086	chr18	59250000	60280000	60280000	60335000	3prime	mutant_only	NA	0.7935576668942	0	0	FALSE	medium	59765000	-0.200219545697318	11.3989202909755	1.29296306771687	0.282136623650033	0.765876472313714	FALSE	FALSE	unchanged	gained	low	FALSE	55000	1030000	minimal
stripe_0087	chr18	68040000	68365000	68455000	68500000	3prime	mutant_only	NA	7.52452800870508e-13	0	0	TRUE	medium	68202500	-0.140551866625796	11.992319140258	1.69938615331799	0.221712847278086	0.700195955949465	FALSE	FALSE	unchanged	gained	low	FALSE	45000	325000	minimal
stripe_0088	chr18	68210000	68265000	68265000	69580000	3prime	mutant_only	NA	0.47392368210734	0	0	TRUE	medium	68237500	-0.242268241247057	11.4176444927293	3.5049294488603	0.0908270061486319	0.533007298688536	FALSE	FALSE	unchanged	gained	low	FALSE	1315000	55000	minimal
stripe_0089	chr18	85925000	86180000	86180000	86240000	3prime	mutant_only	NA	0.0696688483030539	0	0	FALSE	medium	86052500	0.119396120701169	11.1828988967976	0.286073342718133	0.60449034551298	0.866799291214489	FALSE	FALSE	unchanged	gained	low	TRUE	60000	255000	minimal
stripe_0090	chr19	3485000	3730000	3730000	3785000	3prime	mutant_only	NA	0.946792503135986	0	0	FALSE	medium	3607500	0.138284536881113	12.7516987990505	3.20628448066623	0.103765045620808	0.562829008171559	FALSE	FALSE	unchanged	gained	low	TRUE	55000	245000	minimal
stripe_0093	chr19	8705000	8970000	9090000	9145000	3prime	mutant_only	NA	2.94113241236535e-06	0	0	TRUE	medium	8837500	0.0560808550579051	13.0644909723926	0.629383066413108	0.446081168316937	0.801683743205635	FALSE	FALSE	unchanged	gained	low	TRUE	55000	265000	minimal
stripe_0095	chr19	40510000	40565000	40565000	40950000	3prime	mutant_only	NA	0.000562953945522208	0	0	FALSE	medium	40537500	-0.0610239355327543	10.9697419803734	0.157147070974268	0.700162862026033	0.877957271123348	FALSE	FALSE	unchanged	gained	low	FALSE	385000	55000	minimal
stripe_0096	chr19	41240000	41440000	41440000	41500000	3prime	mutant_only	NA	0.00607086031588028	0	0	TRUE	medium	41340000	0.348456792955325	12.4848691923382	10.4594426001145	0.00901142118144614	0.174231835456499	FALSE	FALSE	unchanged	gained	medium	TRUE	60000	200000	weak
stripe_0103	chr2	63060000	64690000	64690000	64745000	3prime	mutant_only	NA	0.147161091135365	0	0	FALSE	medium	63875000	0.150649416000496	11.2590223451863	1.11674399135269	0.315595188122563	0.767368431735708	FALSE	FALSE	unchanged	gained	low	TRUE	55000	1630000	minimal
stripe_0105	chr2	94015000	94070000	94145000	94425000	3prime	mutant_only	NA	9.67688371552739e-28	0	0	TRUE	medium	94042500	-0.0453404764332521	12.8115941745182	0.299302772554446	0.596371606147229	0.866799291214489	FALSE	FALSE	unchanged	gained	low	FALSE	280000	55000	minimal
stripe_0106	chr2	101885000	101930000	102015000	102470000	3prime	mutant_only	NA	2.01490831473596e-24	0	0	TRUE	medium	101907500	-0.0725324834141436	12.6925076819546	0.735500517971662	0.411280382577525	0.776578761225745	FALSE	FALSE	unchanged	gained	low	FALSE	455000	45000	minimal
stripe_0109	chr2	124055000	125170000	125170000	125235000	3prime	mutant_only	NA	0.117195223974933	0	1	FALSE	medium	124612500	-0.240630758150045	12.6479139863747	6.58441660707426	0.0281780785567256	0.285337661222436	FALSE	FALSE	unchanged	gained	low	FALSE	65000	1115000	minimal
stripe_0111	chr2	132470000	132750000	132760000	132825000	3prime	mutant_only	NA	0.000169671458213849	0	0	FALSE	medium	132610000	-0.0196039044393154	11.2663269038168	0.0184244797500931	0.894735373338533	0.987099705804251	FALSE	FALSE	unchanged	gained	low	FALSE	65000	280000	minimal
stripe_0112	chr2	137210000	137265000	137265000	139755000	3prime	mutant_only	NA	0.891783295613556	0	0	FALSE	medium	137237500	0.1159194728633	11.7011002382887	0.558843879073278	0.472018390091311	0.801683743205635	FALSE	FALSE	unchanged	gained	low	TRUE	2490000	55000	minimal
stripe_0114	chr2	157235000	157515000	157550000	157595000	3prime	mutant_only	NA	1.40558701232641e-15	0	0	TRUE	medium	157375000	0.347449804711086	12.3804878078727	10.2256926409972	0.00958275095010745	0.174231835456499	FALSE	FALSE	unchanged	gained	medium	TRUE	45000	280000	weak
stripe_0115	chr2	162630000	163455000	163455000	163520000	3prime	mutant_only	NA	0.012601518883017	0	1	FALSE	medium	163042500	0.160194457485804	11.1405845596965	0.767118485173987	0.401753341615849	0.776578761225745	FALSE	FALSE	unchanged	gained	low	TRUE	65000	825000	minimal
stripe_0118	chr3	47175000	47400000	47400000	47455000	3prime	mutant_only	NA	0.942660995318714	0	0	FALSE	medium	47287500	0.0719735300492712	11.1857442250819	0.122125451256925	0.734021668092206	0.895148375722202	FALSE	FALSE	unchanged	gained	low	TRUE	55000	225000	minimal
stripe_0124	chr4	51040000	51100000	51100000	52925000	3prime	mutant_only	NA	0.0424174692173509	0	0	FALSE	medium	51070000	0.230900015784294	11.4541106876657	3.0242290467302	0.112803369880164	0.579427192696091	FALSE	FALSE	unchanged	gained	medium	TRUE	1825000	60000	minimal
stripe_0125	chr4	78430000	79230000	79230000	79290000	3prime	mutant_only	NA	0.559258332582596	0	0	FALSE	medium	78830000	0.2292632502557	11.2831300278533	2.23406509213415	0.166010472752436	0.647024113948107	FALSE	FALSE	unchanged	gained	medium	TRUE	60000	800000	minimal
stripe_0128	chr4	111925000	112805000	112805000	112860000	3prime	mutant_only	NA	0.423309610782483	0	0	FALSE	medium	112365000	-0.0573513600387281	11.4491842928755	0.158251459707939	0.699169786548944	0.877957271123348	FALSE	FALSE	unchanged	gained	low	FALSE	55000	880000	minimal
stripe_0130	chr4	120565000	120610000	120645000	120990000	3prime	mutant_only	NA	1.1103292851098e-21	0	0	TRUE	medium	120587500	-0.0117060246886415	14.2991351449659	0.0538777104179508	0.821150826008656	0.961394446830075	FALSE	FALSE	unchanged	gained	low	FALSE	345000	45000	minimal
stripe_0135	chr5	52870000	53105000	53105000	53165000	3prime	mutant_only	NA	0.700623744719673	0	0	TRUE	medium	52987500	0.0822984004122573	12.456769166844	0.503296207884983	0.494338247727698	0.810940783335059	FALSE	FALSE	unchanged	gained	low	TRUE	60000	235000	minimal
stripe_0143	chr5	122375000	122650000	122705000	122740000	3prime	mutant_only	NA	3.24996407233576e-09	1	0	FALSE	low	122512500	-0.0696570465760187	13.1935226896186	0.790384118875961	0.394961991066168	0.776578761225745	FALSE	FALSE	unchanged	gained	low	FALSE	35000	275000	minimal
stripe_0144	chr5	123540000	123775000	123895000	123930000	3prime	mutant_only	NA	2.96446616291036e-29	0	0	TRUE	medium	123657500	0.00396891558551637	12.0371331474228	0.000860537040784263	0.977177340925362	0.993028256771049	FALSE	FALSE	unchanged	gained	low	TRUE	35000	235000	minimal
stripe_0149	chr5	138825000	138870000	138965000	139255000	3prime	mutant_only	NA	3.37492365346616e-30	2	1	TRUE	medium	138847500	-0.0174003970850253	12.469874415396	0.028425954709095	0.869488148383803	0.971495137858998	FALSE	FALSE	unchanged	gained	low	FALSE	290000	45000	minimal
stripe_0151	chr6	19135000	20735000	20735000	20795000	3prime	mutant_only	NA	0.511887736535467	0	0	FALSE	medium	19935000	-0.106402943854748	12.0487973326524	0.883091379039826	0.369601633914506	0.776578761225745	FALSE	FALSE	unchanged	gained	low	FALSE	60000	1600000	minimal
stripe_0160	chr7	10030000	10635000	10635000	10690000	3prime	mutant_only	NA	0.924360337945679	0	0	FALSE	medium	10332500	0.084107416992808	10.9747480425535	0.198965526865643	0.665104186826798	0.870187011840902	FALSE	FALSE	unchanged	gained	low	TRUE	55000	605000	minimal
stripe_0161	chr7	39900000	39950000	39950000	41125000	3prime	mutant_only	NA	0.142012283917782	0	0	FALSE	medium	39925000	-0.0723361466790935	11.3548218682154	0.153530924408451	0.70344203421122	0.877957271123348	FALSE	FALSE	unchanged	gained	low	FALSE	1175000	50000	minimal
stripe_0163	chr7	49725000	49780000	49780000	52020000	3prime	mutant_only	NA	0.405337974700455	0	0	FALSE	medium	49752500	-0.173526518418139	11.0802411158129	1.31524776930238	0.278268750004503	0.765876472313714	FALSE	FALSE	unchanged	gained	low	FALSE	2240000	55000	minimal
stripe_0164	chr7	51595000	51640000	51760000	52025000	3prime	mutant_only	NA	5.47201131704215e-12	0	0	TRUE	medium	51617500	-0.087954943058475	11.6452811729799	0.587684796571416	0.461111151832784	0.801683743205635	FALSE	FALSE	unchanged	gained	low	FALSE	265000	45000	minimal
stripe_0165	chr7	57905000	57960000	57960000	58550000	3prime	mutant_only	NA	0.990692198592518	0	0	FALSE	medium	57932500	-0.085405805810717	11.6045090711417	0.322744667733298	0.582551163352852	0.866799291214489	FALSE	FALSE	unchanged	gained	low	FALSE	590000	55000	minimal
stripe_0167	chr7	76500000	76560000	76560000	78665000	3prime	mutant_only	NA	0.107321654430256	0	0	FALSE	medium	76530000	0.130048996405654	11.6088404313288	0.734504183770061	0.411586743449645	0.776578761225745	FALSE	FALSE	unchanged	gained	low	TRUE	2105000	60000	minimal
stripe_0174	chr8	27700000	27755000	27755000	29540000	3prime	mutant_only	NA	0.282953796612115	0	0	FALSE	medium	27727500	0.427261255000291	11.2085189420794	7.00845514692387	0.0245149013667141	0.285337661222436	FALSE	FALSE	unchanged	gained	medium	TRUE	1785000	55000	weak
stripe_0175	chr8	40130000	40360000	40360000	40415000	3prime	mutant_only	NA	0.338394825054197	0	0	TRUE	medium	40245000	-0.10133137047369	11.432090524192	0.5533315653317	0.474153987661182	0.801683743205635	FALSE	FALSE	unchanged	gained	low	FALSE	55000	230000	minimal
stripe_0178	chr8	64555000	64830000	64920000	64965000	3prime	mutant_only	NA	5.04414846743392e-24	0	0	TRUE	medium	64692500	-0.355950685549442	11.1930254962205	6.42303467819084	0.029747087034655	0.285337661222436	FALSE	FALSE	unchanged	gained	low	FALSE	45000	275000	weak
stripe_0180	chr8	71125000	71185000	71195000	71910000	3prime	mutant_only	NA	0.000933476448901821	0	0	FALSE	medium	71155000	0.0957590594062486	11.1425824817356	0.224498684650692	0.645855576651754	0.870187011840902	FALSE	FALSE	unchanged	gained	low	TRUE	715000	60000	minimal
stripe_0183	chr8	97810000	97870000	97870000	98310000	3prime	mutant_only	NA	0.820416821267141	0	0	FALSE	medium	97840000	0.115174100824203	11.5261462762902	0.653064815400221	0.437906997431158	0.79654549268687	FALSE	FALSE	unchanged	gained	low	TRUE	440000	60000	minimal
stripe_0186	chr9	4300000	4325000	4465000	4745000	3prime	mutant_only	NA	3.58386981797556e-20	0	0	FALSE	low	4312500	-0.234042628432602	12.3247239293204	6.98496985285162	0.0247012114426452	0.285337661222436	FALSE	FALSE	unchanged	gained	low	FALSE	280000	25000	minimal
stripe_0187	chr9	9105000	9165000	9165000	11140000	3prime	mutant_only	NA	0.0625261183578641	0	0	FALSE	medium	9135000	0.15856643386029	11.7952831164244	1.28095025450221	0.2842528439757	0.765876472313714	FALSE	FALSE	unchanged	gained	low	TRUE	1975000	60000	minimal
stripe_0189	chr9	19115000	19670000	19670000	19725000	3prime	mutant_only	NA	0.561342717171892	0	0	FALSE	medium	19392500	-0.180118473420253	11.6156789761616	0.712858884472762	0.418327267221358	0.781920125647398	FALSE	FALSE	unchanged	gained	low	FALSE	55000	555000	minimal
stripe_0200	chr9	121940000	122170000	122170000	122240000	3prime	mutant_only	NA	0.058095118982141	0	1	FALSE	medium	122055000	-0.281856593143691	13.2479302814298	18.179360357855	0.00167077993664432	0.120596381506651	FALSE	FALSE	unchanged	gained	low	FALSE	70000	230000	minimal
