chr	start	end	gene_id	Strand	gene_name	TP478_S31:DMSO_4hr-R1_tc	TP479_S32:DMSO_4hr-R2_tc	TP480_S33:dTAG_4hr-R1_tc	TP481_S34:dTAG_4hr-R2_tc	TP482_S35:DMSO_24hr-R1_tc	TP483_S36:DMSO_24hr-R2_tc	TP484_S37:dTAG_24hr-R1_tc	TP485_S38:dTAG_24hr-R2_tc
chr10	100505628	100529881	ENSG00000255339.6	-	RP11-411B6.6	0.221835998569768	0.198251100149761	0.229061785069586	0.214057838649431	0.300033224061067	0.2568232003878	0.304898106986009	0.220111281915884
chr10	100529072	100559998	ENSG00000166135.13	+	HIF1AN	2.31772601765097	2.59863415912668	2.47109591813745	2.66726630878493	3.0084033203324	1.98050858857333	2.36677666459098	2.26507422054266
chr10	100735603	100829941	ENSG00000075891.21	+	PAX2	0	0.00582487157961755	0.0014363080219834	0	0	0	0.0026571221147226	0.00276036965178449
chr10	100911103	100912739	ENSG00000272572.1	-	RP11-179B2.2	0.21216927491571	0.671768624789683	0.745406989976057	0.969624293133849	1.16491680659395	1.14218821742151	0.689489081457306	0.397933606677942
chr10	100912569	100965136	ENSG00000119906.11	+	SLF2	2.9582209813271	3.31635839411576	3.00809753932266	3.4429017966276	2.35655930932336	2.61865811337945	2.28651259374031	2.2366522746749
chr10	100969458	100987515	ENSG00000055950.16	-	MRPL43	0.317178789780954	0.349965523253948	0.547786737054024	0.471194828852329	0.796375736097206	0.511673445230356	0.347050432046714	0.526382176201288
chr10	100969518	100985871	ENSG00000095539.15	+	SEMA4G	0.0212260095249864	0.0336028089694833	0.0580009162383104	0.0705483161195656	0.233083091247809	0.222187221269477	0.199270997294876	0.167203656711642
chr10	100987367	100994401	ENSG00000107815.7	+	C10orf2	4.02180524617733	3.71077195282956	3.9104606929354	3.28028607763223	7.06911518124528	3.60110622518552	1.69273675544332	2.40638383475305
chr10	100996618	101007836	ENSG00000107816.17	+	LZTS2	2.83120586907045	2.60841804625614	3.16460934735264	2.49390781578302	7.11985280041762	2.87801745345375	3.38528608378438	3.14541365880381
chr10	101007683	101031157	ENSG00000186862.17	-	PDZD7	0.125689100152418	0.0702274944719213	0.144306920612028	0.184301239696567	0.42808145934801	0.13709545699438	0.373748211299929	0.34944381846368
chr10	101031234	101041244	ENSG00000107819.13	+	SFXN3	3.7970457789161	3.87015232996965	5.11672378573775	4.32196533530191	8.58485816194263	4.54243271495892	6.23538750535629	6.45166059421491
chr10	101060029	101061005	ENSG00000273162.1	-	RP11-108L7.15	3.20079959411774	3.51886997360374	2.77660709380881	2.80735856257196	2.48521372375446	2.12729954884061	0.128415771546466	0.400216832290029
chr10	101061841	101068131	ENSG00000107821.14	+	KAZALD1	0.0827763753009782	0.0655214707962592	0.129251280932785	0.0229268007452952	0.247900492271851	0.0825216359168695	0.0797035249789192	0.0621004178561316
chr10	101354033	101557321	ENSG00000166167.17	+	BTRC	0.988627329937119	1.09948380865059	1.13977366477194	1.46984693094203	0.79004806938021	0.850258465538533	1.50804010935122	1.25343840038531
chr10	101570560	101609668	ENSG00000166171.12	+	DPCD	0.63460899979519	0.642833515644285	0.824604311914009	0.75224387962394	1.07209997194767	0.793695744529076	1.10566018704935	1.07870655257306
chr10	101578882	101588270	ENSG00000166169.16	-	POLL	2.3663156967165	2.32668222404654	2.68456617693692	2.98004451187196	4.00472019737511	2.25582578489753	2.80358932000038	2.33002249527522
chr10	101610664	101695295	ENSG00000107829.13	-	FBXW4	1.51343120792872	1.55182036941112	1.51139079429416	1.74146810713617	1.59270612290922	1.37506937599007	2.26288281774819	1.94772727663573
chr10	101770130	101780369	ENSG00000107831.12	-	FGF8	0.0339006674247585	0	0.0264671210426545	0.084506051384651	0.101526457426828	0.0101389020395958	0.06120411809227	0.0762987847084809
chr10	101781325	101783413	ENSG00000107833.10	-	NPM3	2.90919843909808	1.64483577310213	2.92022470210927	2.62450379029716	3.56798883273561	2.58536175054499	2.10090170307819	1.24716356422435
chr10	101784443	101818465	ENSG00000198408.13	-	MGEA5	8.18239271286831	7.83752110976957	9.24377894182694	10.4187625506694	7.60300879140355	7.20723234603616	10.3075643082747	9.25763259943712
chr10	101819078	101828779	ENSG00000226009.1	+	KCNIP2-AS1	0.16101331841351	0.16993301775424	0.181577109608526	0.178385209798462	0.303611307409649	0.139115434881402	0.129196776651222	0.147638659638723
chr10	101825974	101843920	ENSG00000120049.18	-	KCNIP2	0.444862670039471	0.413370161793852	0.362416385631214	0.377680268824899	0.984731960274491	0.393359568866192	0.433004300001099	0.47159545006277
chr10	101845599	102056193	ENSG00000120029.12	-	C10orf76	0.815877575867501	0.785404746851601	0.855736188194189	0.899110013538951	0.787320336363479	0.67731268464069	1.01948197697597	0.859394796556319
chr10	102065390	102068038	ENSG00000166189.7	+	HPS6	3.8014195918055	2.80148826418144	3.83775753902577	2.61407087651795	7.45885897064676	2.58746464762305	2.31924314895701	2.60604434802349
chr10	102107560	102120453	ENSG00000198728.10	-	LDB1	3.1095231404268	2.73837025740782	2.94264789651777	2.94168298060339	6.06049482037509	2.27061548680097	3.77177628910168	3.72645856532641
chr10	102132994	102150331	ENSG00000148840.10	+	PPRC1	5.65601163914136	5.68143751875898	5.81477932031697	5.04072235524437	9.8934273866813	4.45499741475837	3.13750165396194	2.88390658270339
chr10	102152176	102163871	ENSG00000166197.16	+	NOLC1	9.14147512601346	8.24612501121694	7.56566672032057	8.38499462571841	10.2812227722637	6.94152667490687	3.98667558844962	4.70938346237063
chr10	102245532	102382899	ENSG00000107862.4	+	GBF1	2.57614680360249	2.79219682372343	2.47881620028819	3.00141358368987	3.26034575599024	2.45914198692593	2.5556353001464	2.31086833041447
chr10	1022666	1044201	ENSG00000232656.7	+	IDI2-AS1	0.137006080194004	0.0893091977140869	0.11954818190757	0.127233896311597	0.0965432456552863	0.0578475326585123	0.104760077758454	0.0604615166496506
chr10	102394110	102402529	ENSG00000077150.18	+	NFKB2	0.494750826124863	0.603745967391749	0.804718055457121	0.513871873219766	1.74921801471731	0.678188857238175	1.04209116427777	0.494895359943072
chr10	102402617	102421539	ENSG00000059915.16	-	PSD	0.00917209950750718	0.00726015663087888	0.0071608934667514	0.0152425300378297	0.0549376068910948	0.016458971247768	0.0264948299396153	0.0137621684922337
chr10	102419189	102423136	ENSG00000107872.12	+	FBXL15	0.703539769469677	0.730912176123459	0.858236801227958	0.438438034014412	1.36075548202821	0.578634100743674	0.603329634547164	0.692749277477952
chr10	102423245	102432661	ENSG00000107874.10	-	CUEDC2	1.25336700806197	1.05045892432066	1.52536461075342	1.33243767755394	3.55121024029145	1.76401389946341	1.13141168303895	1.17537483739666
chr10	102449817	102461106	ENSG00000269609.5	+	RPARP-AS1	1.64499317532753	1.39944358521493	1.40431533907439	1.49459832336656	2.25604307210875	1.01154610489648	1.58762799213368	1.81079002112575
chr10	102449837	102451543	ENSG00000120055.7	-	C10orf95	0.203463618852346	0.0805256059610141	0.158849268672767	0.253592456074866	0.406224852517896	0.121702482981737	0.220399401575645	0
chr10	102461395	102477045	ENSG00000138111.14	+	MFSD13A	0.188525618976221	0.184339320074076	0.121212649615986	0.0921466943692697	0.30997681717372	0.13266737122482	0.120128236130368	0.158074993354341
chr10	102461881	102502711	ENSG00000138107.12	-	ACTR1A	1.50898446590186	1.33574683949272	1.92810643177425	1.69533668406063	2.04528193991333	1.20008246113581	1.47957110556324	1.54025158360828
chr10	102503987	102633535	ENSG00000107882.11	+	SUFU	0.51444186928647	0.64156060827293	0.746795599245061	0.822636221110039	0.809114878325593	0.564144575449478	0.822349430905516	0.831186938732004
chr10	102642792	102644140	ENSG00000272933.1	-	RP11-47A8.5	0.128749604511165	0.407645945903531	0.502590601549963	0	1.15674636230708	0.385060155724858	0.278932773804192	0.386361650163272
chr10	102644496	102658407	ENSG00000171206.13	+	TRIM8	4.0172912325281	3.67364864943213	4.22732491993355	3.81490361736394	7.77162370424144	4.49248474056645	6.29777308083646	6.66416215849156
chr10	102673731	102714407	ENSG00000138175.8	-	ARL3	1.29282632178578	1.23948379740886	1.31247860935394	1.30822435337392	1.31189175623109	1.1510303449337	1.28489014881599	1.34121900108183
chr10	102714538	102743492	ENSG00000156398.12	+	SFXN2	1.60043664630934	1.68909647792839	1.58176652787594	1.48423201813208	1.80710712436494	1.22979867266401	0.657965619274064	0.6205752193995
chr10	102743970	102816267	ENSG00000166272.16	+	WBP1L	1.27710660719973	1.38522487057497	1.48248551263116	1.57779403239601	1.6056099524358	1.01088290607257	2.08724963424952	2.09271344639523
chr10	102845595	102845950	ENSG00000236937.2	+	PTGES3P4	21.9998619990065	23.2185944399138	20.611028207338	21.529880463265	8.78475547261939	21.3473011627881	13.769064586323	16.5047166893691
chr10	102845761	102854513	ENSG00000282772.1	-	RP11-753C18.12	0.0594907907499032	0	0.0464459870353759	0.115341297625154	0.0197960351461246	0.0593077113707848	0.0143205887830611	0.0892622550994214
chr10	102854272	102901899	ENSG00000270316.1	+	BORCS7-ASMT	0.0437284230073826	0.040382001234024	0.0568998367219728	0.0847810726533562	0.0400151992690639	0.0523126216558281	0.0499998334465252	0.0792809206342129
chr10	102918293	103090221	ENSG00000148842.17	+	CNNM2	0.272554243973546	0.275667464871772	0.30578724441053	0.327962545280418	0.224721061203241	0.205899948422286	0.401673490991415	0.333219170153843
chr10	103088017	103193306	ENSG00000076685.18	-	NT5C2	2.69342475361754	2.75956354578799	2.73985078529272	3.10911623323945	2.30866115299065	2.48268256781104	3.12355396013843	2.78613466615331
chr10	103245887	103248016	ENSG00000235376.5	+	RPEL1	0.652153938491502	0.580737507715083	0.763729973759718	0.406414964832054	0.976542412018126	1.17026455218512	0.706437537037203	0.733887512099705
chr10	103302796	103351134	ENSG00000156374.14	-	PCGF6	1.33564197276989	1.47499894237174	1.38475366237469	1.33356118952986	1.3082468938225	1.32294108729753	0.876387563488776	0.975087987711908
chr10	103367967	103389065	ENSG00000148835.10	+	TAF5	0.723897672079462	0.866010946124855	0.700034527129957	0.963766722580097	0.566621863319883	0.570775300316472	0.255443790893074	0.327083393381657
chr10	103389041	103396466	ENSG00000173915.13	-	USMG5	5.0956058963056	4.58847374745233	5.56592861740745	4.91380779825461	4.43345871027443	3.7190639708539	4.45631264104357	5.0678680396433
chr10	103396648	103446292	ENSG00000148843.13	+	PDCD11	1.60115916992026	1.66864354832412	1.63764111890101	1.55410771750927	1.97530966829763	1.1584878084525	0.878578679683626	0.899603768915131
chr10	103446786	103452402	ENSG00000138172.10	-	CALHM2	0.463553597438705	0.709388146245586	0.916834080263365	0.975777050238687	1.8818641160135	0.998194403686748	0.803421750188143	1.29832924891048
chr10	103450196	103450852	ENSG00000273485.1	+	RP11-225H22.7	0.264564736099163	0	0	0	0.264108078656833	0.158250332291802	0	0
chr10	103452846	103462695	ENSG00000234699.1	+	RP11-225H22.4	0.0352430636371309	0.013948287518478	0.0275151642152239	0.0292841053280347	0.0351822316171962	0.0316211446796899	0.0381766046388518	0.0264400195156915
chr10	103493979	103592552	ENSG00000107954.10	+	NEURL1	0.00176066942145467	0	0.00137459980093809	0.00146297238278136	0.00175763038153331	0.00421260255783721	0	0.00528355132155956
chr10	103594027	103855543	ENSG00000107957.16	-	SH3PXD2A	0.206394404931273	0.216952578032699	0.173572449752927	0.202928785317724	0.836077652204033	0.486676835251668	0.455774932206489	0.420211656008195
chr10	103877374	103879761	ENSG00000260461.1	-	RP11-541N10.3	0.581665578151826	0.863280375593779	0.737947021496569	1.02704767645346	1.16132316446674	0.739341309475564	0.892616037494326	1.74550650832037
chr10	103882542	103918205	ENSG00000107960.10	-	OBFC1	0.997635244107771	0.974575918842526	1.04483826932435	1.22523348390309	0.961906461054279	0.992624466038943	1.48307379240069	1.46403147009826
chr10	103967201	104029233	ENSG00000065613.13	+	SLK	2.12914220557905	2.13266937177616	1.93313301469266	2.37590578048493	1.45794199107907	1.75552967282386	2.1437186356097	2.02971286100008
chr10	1039908	1049170	ENSG00000067064.10	-	IDI1	2.09869361808224	2.43249580416717	2.67719844423993	2.70918444652298	2.09507112449523	1.88301151168375	1.8944861826937	2.41795148888619
chr10	104031286	104086002	ENSG00000065618.17	-	COL17A1	0.00317191437387695	0.00251072234391202	0.00495278990342386	0.00263560159163512	0.00316643942537617	0.00758916718937216	0.00229062418724597	0
chr10	104122058	104126385	ENSG00000156384.14	+	SFR1	1.76482471522215	2.1589125251503	2.53648544497515	2.29962116742907	1.04105093357313	1.82337151993068	1.10068965452168	1.44436932124823
chr10	104129888	104232362	ENSG00000197748.12	-	CFAP43	0.0372601662019939	0.0402180115257012	0.0396681381163622	0.0478475087084415	0.0287422496748541	0.0435615412034969	0.0831693690691866	0.0749656370415553
chr10	104235356	104267459	ENSG00000148834.12	+	GSTO1	2.7463373882682	3.22655264499254	3.81554924040727	3.55773556168652	2.48794532333691	2.39942266279472	3.91582700708465	4.23832821012829
chr10	104268873	104304945	ENSG00000065621.14	+	GSTO2	0.259812076169238	0.28182176200217	0.38314591567262	0.395784766359026	0.196924231635456	0.184186680831088	0.493385412790191	0.610014833160036
chr10	104309698	104338404	ENSG00000148841.15	-	ITPRIP	7.22488636253243	6.51804651620029	9.30825947268026	8.93209180488744	6.92271197101367	3.90208957026796	6.90283309340915	7.32980783758505
chr10	104351591	104353575	ENSG00000231233.1	-	CFAP58-AS1	0	0	0	0	0	0	0.0631722747123742	0.0656269536819671
chr10	104353764	104455090	ENSG00000120051.14	+	CFAP58	0.0565234728211385	0.07050103187744	0.0641881102238099	0.0811237576852012	0.0564259093101783	0.0563495251869036	0.106376509489412	0.1092249715663
chr10	104641101	105265235	ENSG00000156395.12	+	SORCS3	0.000834217332565047	0.000440215350451955	0.0010854914663988	0.000462110946328535	0	0.00083165007821575	0.00120487388633867	0.00125169155442603
chr10	1049538	1132297	ENSG00000047056.14	+	WDR37	1.58121857475697	1.65332081144543	1.75351097084908	1.94291470422572	2.05580434038718	1.43251553229338	2.08993141991208	1.89738728818204
chr10	105686322	105687051	ENSG00000213260.3	+	YWHAZP5	5.95179927575621	1.1306722943991	2.97390235781333	2.57163854175966	5.46620396539684	1.99365027677353	2.75081027224912	1.96466754067935
chr10	105808775	105819197	ENSG00000229466.1	-	RP11-56I23.1	0	0	0.0130011923026166	0.0415111044006641	0.0166239588945387	0.00996087295945325	0.0240517737534735	0.0374795268005246
chr10	106573663	107164534	ENSG00000108018.15	-	SORCS1	0.0020560854537917	0.00348747908856984	0.00252251792346649	0.0029287525030927	0.00293219500701308	0.00298679018892139	0.00572715941684811	0.00418682529011481
chr10	107694973	108197849	ENSG00000229981.7	-	LINC01435	0.0610869093731775	0.0715736904278717	0.0730201351709025	0.0923398286923736	0.0492675145416369	0.0567701778280152	0.152281969195056	0.124798694474624
chr10	10784437	10794980	ENSG00000225383.7	-	SFTA1P	0.214000575685636	0.0912109253899678	0.269891582067274	0.287242825613777	0.262930702227271	0.216624186250145	0.760823556281744	0.555740721305702
chr10	10798397	11336675	ENSG00000048740.18	+	CELF2	0.000322425339473378	0.00127607559448361	0.00151035442107465	0.00160745462405568	0.000965606431614607	0.00173573871094638	0.00372547399014934	0.00241889648295161
chr10	108547975	108561815	ENSG00000203434.2	-	RP11-163F15.1	0.188100939538711	0.21837334125208	0.274129763943668	0.541827889289824	0.200294681617205	0.307536194893085	0.642969602968488	0.451574136780425
chr10	108710518	108839363	ENSG00000223381.1	+	RP11-655H13.2	0	0	0.00210327798793698	0.00111924852875864	0	0	0	0.00404218638224293
chr10	109680442	109681041	ENSG00000270294.1	+	RP11-566F5.1	0.579480690754761	0.229343378580117	1.13103861584199	0.240750545388826	1.73544139831936	1.73309211992357	1.25543031415042	1.08684370705361
chr10	109864766	109923553	ENSG00000108039.17	-	XPNPEP1	1.48203416357847	1.56802957812659	1.42212613250797	1.46203935744285	2.16321799557011	1.61403655973	1.82925467227759	1.59690058468235
chr10	109940104	110008381	ENSG00000203876.9	-	ADD3-AS1	0.0406706719700165	0.0281686889109489	0.0496134958250472	0.0422425052910664	0.0583631778018117	0.0410523292697744	0.0550699912251638	0.0457678724390431
chr10	109996368	110135565	ENSG00000148700.14	+	ADD3	1.01616335487156	1.04219040683766	1.01236638163886	1.26600503396354	0.904878064961081	0.979972660547399	1.09759473050984	0.998999545106318
chr10	110207605	110287365	ENSG00000119950.20	+	MXI1	0.452599412127114	0.439205796905968	0.577601114599747	0.706945141486605	0.825437084347735	0.816076487908795	1.26182341778546	1.19658276310157
chr10	110290730	110304951	ENSG00000119953.12	-	SMNDC1	5.10131264723151	5.36137117587139	5.87880802698444	5.71930252809082	2.91174467366099	3.7886605114546	5.01476184752833	4.88001307671592
chr10	110428840	110496204	ENSG00000273143.1	-	RP11-525A16.4	0.0386455228789229	0.0407863796002286	0.0442516088105389	0.0299705194707959	0.123452217515978	0.089381697093974	0.0818640058976815	0.0985748720586093
chr10	110497838	110511544	ENSG00000138166.5	+	DUSP5	2.91241262094278	2.96683922338896	4.29055282074971	4.58743436713319	5.35970213263725	3.50686246361625	6.346246341921	6.92533384507234
chr10	110567691	110604636	ENSG00000108055.9	+	SMC3	4.716434828761	5.06819380099648	5.05024584779881	5.49983200847912	3.33425994355949	3.9001585752061	3.29406179541208	3.25994276349021
chr10	110644397	110839469	ENSG00000203867.7	+	RBM20	0.000889694404532947	0.000704235788680539	0	0.001478526663877	0.000888158729078917	0.000532173853671577	0.0019275005079563	0
chr10	110869868	110872233	ENSG00000203497.2	-	PDCD4-AS1	0.660460973331695	0.580873927143721	0.859398051868097	0.243906260782929	0.879094627985873	0.263371377547793	0.635943135878311	0.550544930676628
chr10	110871795	110900006	ENSG00000150593.16	+	PDCD4	2.26394115104841	2.30332747591255	2.48316920116121	2.67859410104085	1.2712688035507	1.75160808762925	3.39424401383941	3.17998194450252
chr10	110898730	110919274	ENSG00000214413.7	-	BBIP1	1.88389048454412	1.85897186954431	2.1831181398401	2.51299788036754	1.29030372072766	1.34919500591772	1.79362028575881	2.2182319235182
chr10	110907483	110908182	ENSG00000278601.1	+	RP11-348N5.9	0.744868956571034	0.58959950115661	0.969230516293777	0.825233629115348	0.24786108669368	0.445545999928849	3.22747964882447	1.30390147744658
chr10	110910596	110912244	ENSG00000270589.1	+	RP11-348N5.7	0.52656088252746	0.250078914628926	0.657759350378009	0.612540677679217	0.420521600968161	0.314964253590479	0.456312353262198	0.632057650995255
chr10	110919547	111013667	ENSG00000108061.11	+	SHOC2	2.10950180739399	2.27842120021434	2.74106463496244	3.29267297388772	1.12472103330766	1.57505150106594	2.94025727803661	2.85668300209171
chr10	110936622	110937233	ENSG00000234118.1	-	RPL13AP6	9.65769537472297	7.4196899580903	8.87060073177545	8.96884437666198	6.8054297714782	8.32536609032352	9.43593204476288	9.37638387663011
chr10	112149864	112215377	ENSG00000119927.13	-	GPAM	1.21331561417614	1.37139729802095	0.988631992322468	0.911311720556126	0.766930546359897	0.762194936119944	0.59497824297663	0.606172549143405
chr10	112283735	112305035	ENSG00000119913.4	+	TECTB	0.00814809703666906	0.00644960956664273	0.0127228569181099	0.00677040266140409	0	0.00487381305086487	0.00588421563518077	0.00611285803309965
chr10	112308181	112356574	ENSG00000243316.6	-	GUCY2GP	0.00358635478025853	0.0028387718010764	0	0	0	0	0.00517983150576945	0
chr10	112374018	112428380	ENSG00000197142.10	+	ACSL5	0.0223479869792752	0.0277977911310178	0.0149551259531883	0.0291804080712074	0.0223094127734847	0.0171868209751443	0.0691662152032764	0.057483040111117
chr10	112395813	112425589	ENSG00000232934.7	-	RP11-324O2.3	0.0582866962926689	0.0553640584777633	0.05005651155147	0.0581177767414993	0.0814605250666428	0.055783029545095	0.0505106634992009	0.0612189100440058
chr10	112424428	112446917	ENSG00000023041.11	-	ZDHHC6	3.3956140970102	3.24978415071229	3.86208773978455	3.52043477262933	2.64246656420547	2.67735721598936	2.99276298887283	2.73851364656835
chr10	112446998	112818744	ENSG00000151532.13	+	VTI1A	1.21291017242141	1.33036014259781	1.32893766669854	1.61725943308572	0.886906850205983	0.977395218622329	1.38635669768253	1.18909728518007
chr10	112823490	112827726	ENSG00000260917.1	+	RP11-57H14.4	0.819426189240089	0.972922689585624	1.31148146206154	0.783007616577399	1.18611711245694	0.808735409219292	0.650930936413057	0.860648850552557
chr10	112831169	112832454	ENSG00000279315.1	+	RP11-57H14.5	0.405185525792337	0.855263400899549	0.316338738158451	0.561126757540494	0.404486146923461	0.403938591375182	0.682752179926422	0.607955841735514
chr10	112888735	112906111	ENSG00000225292.2	+	RP11-57H14.3	0.0799053714921966	0.0632489335955295	0.0311920870575207	0.0829935409115487	0.0797674491707562	0.0836424408245802	0.0360652028744678	0.0449599019699664
chr10	112950250	113167678	ENSG00000148737.16	+	TCF7L2	4.26646349816591	4.42467812994527	5.44915208022562	6.08799098744549	4.26706766079813	3.47778665025316	5.51881880191604	4.87692646300984
chr10	112950646	112951875	ENSG00000233547.1	-	RP11-57H14.2	0	0.223558476435297	0.441003828080944	0.117338955807898	0.281944507077107	0.675750808679719	0	0.529714711574543
chr10	113550837	113589602	ENSG00000148702.14	+	HABP2	0	0	0.00349538052825667	0	0	0.00535597667913952	0	0
chr10	113588716	113664127	ENSG00000197893.13	-	NRAP	0	0.00182170616713066	0.00179679922263158	0.00191231487034925	0	0	0.00166200942872194	0.00172658996837361
chr10	113679162	113730907	ENSG00000165806.19	+	CASP7	0.888818895032921	0.892039148643322	0.911265867424848	1.06739333020521	0.940856639043115	0.678104738204591	0.995500800754914	0.933532477243471
chr10	113834725	113854383	ENSG00000198924.7	-	DCLRE1A	1.20070238558464	1.00632019853528	1.37855759668196	1.43784093146962	0.784397500473118	0.929440958646975	0.701328580386028	0.788191131167855
chr10	113854661	113917194	ENSG00000196865.4	+	NHLRC2	2.77540605569941	2.81858035399318	2.93605564215716	3.41077453378879	1.80090008058583	2.20463795886946	2.8581067413982	2.71097575182287
chr10	114044056	114046908	ENSG00000043591.5	+	ADRB1	0.121707199776333	0.0963370853923493	0.04750996710304	0.0505643677026322	0.182245686815094	0.036399795926866	0.0439459302346951	0.045653532996151
chr10	114120862	114174220	ENSG00000165813.17	-	CCDC186	1.50597320300473	1.39029591130711	1.78521296905886	2.09457666953649	0.922155843286529	1.03115700609494	1.75699383758676	1.80818381861805
chr10	114179270	114232304	ENSG00000095627.9	+	TDRD1	0	0	0	0	0.0032668646453008	0.0039149307230615	0.00236327248612872	0
chr10	114294824	114404756	ENSG00000169129.14	-	AFAP1L2	0.00157874383146901	0.00124965145516765	0	0.00393542126099517	0.00157601880798023	0.000944331204593947	0.00114010290933805	0.00118440377783559
chr10	114431113	114685003	ENSG00000099204.18	-	ABLIM1	0.721178315646574	0.739666496171149	0.768512874457965	0.828144325538495	0.827752937151698	0.741311399440481	0.992738027421417	0.889770077758928
chr10	11453946	11611754	ENSG00000148429.14	-	USP6NL	0.675266416562945	0.665085334076159	0.775341420198067	0.920226121139121	0.553333604112826	0.545348326499649	0.946706639023279	0.849005047349109
chr10	114690143	114690634	ENSG00000228169.3	-	PPIAP19	0.706942838619352	1.67873747987157	2.20771366481255	2.05594101184389	3.8814743290992	1.48001125434614	2.29736076835876	1.85626707278036
chr10	114764788	114779903	ENSG00000228484.1	+	RP11-106M7.1	0.0229645341556138	0.018177530105126	0.0179290011482461	0.0286224763522144	0.0458497914915997	0.0274726345970021	0.0414600704695172	0.0258426482510796
chr10	114821744	114899832	ENSG00000151553.14	+	FAM160B1	2.95821375139175	3.18601032561401	3.44958087339419	3.70459495487068	2.56483280320034	2.90878410188156	3.65947454291209	3.60658467389566
chr10	114938193	114977676	ENSG00000165832.5	+	TRUB1	2.4132260040447	2.38338090778565	2.33020366676224	2.79777463067489	1.37347171122889	1.65119349830532	2.14270218308668	2.23915183434162
chr10	114994657	114996593	ENSG00000236799.1	+	RP11-383C6.2	0.35858360925837	0.851508370472046	0.139977712993667	0.372442088553479	0.626438170037282	0.428976107369512	0.647385294573091	0.403524409416392
chr10	115093365	115948992	ENSG00000107518.16	+	ATRNL1	0.293913612486098	0.307305604819395	0.233266577328675	0.293938248493456	0.19803406368395	0.261948931749708	0.110740249583275	0.101651992326277
chr10	116056925	116273467	ENSG00000151892.14	-	GFRA1	0.0120222266498682	0.00888175768568158	0.00250294956503348	0.0046617609369792	0.00480059017462338	0.00239704579211935	0.00405157683592769	0.00360772162735236
chr10	116620953	116645143	ENSG00000266200.6	+	PNLIPRP2	0	0	0	0	0	0	0	0
chr10	116663696	116670264	ENSG00000165863.16	-	C10orf82	0	0.0627481807716916	0.0412601784950883	0.109781955456689	0.07913591638195	0.0474172737439503	0.0381649796069886	0.039647952528935
chr10	116671192	116849741	ENSG00000165868.13	-	HSPA12A	0.752348976280648	0.760942599779476	0.844640677550528	0.862596978435526	0.994608046468222	0.620958105653319	0.455570357022713	0.46962624384138
chr10	116849512	116911788	ENSG00000188316.13	+	ENO4	0.0139342978740647	0.00441186600839778	0.00652731836555993	0.00694695757697542	0.0083461477743697	0.00500090972365382	0.0100627684043091	0.0125445317077227
chr10	116881482	117005577	ENSG00000187164.18	-	SHTN1	0.70347634345597	0.723996544463891	0.869146599279459	1.00055961584502	0.661773821748421	0.768793491492523	0.905954408697589	0.830988112939102
chr10	117267116	117268668	ENSG00000277879.1	-	RP11-129M16.4	0.447305327013018	0.442579522453254	0.349222747881108	1.39377812520529	1.00469980437496	0.936450419953547	0.807563099415918	0.922836750744361
