#Position (bp)	insert size
1.693240483E9	181.9489665980997
1.700054328E9	183.45569739507278
1.706868173E9	181.17187987114207
1.713682018E9	181.76246671192104
1.720495863E9	181.97829333864382
1.727309708E9	180.00995432720458
1.734123553E9	177.45151199165798
1.740937398E9	177.21333567703755
1.747751243E9	179.73438045375218
1.754565088E9	181.77485140956432
1.759854186E9	178.47924750146973
1.7632611085E9	185.92248062015503
1.768192778E9	183.98582579131352
1.775006623E9	185.4696132596685
1.781820468E9	182.9711390703035
1.788634313E9	181.4157047634531
1.795448158E9	180.48925468678556
1.802262003E9	181.5449252083124
1.809075848E9	181.58969295152113
1.815889693E9	181.6128453708192
1.822703538E9	185.09335311022528
1.829517383E9	180.83580259026687
1.836331228E9	180.7167864476386
1.843145073E9	183.885625
1.849958918E9	182.6491144769954
1.856772763E9	184.50942234265304
1.863586608E9	181.00450124172184
1.870400453E9	181.56485799067403
1.877214298E9	177.84979856893753
1.884028143E9	177.02433234421366
1.890841988E9	178.58128184499867
1.897655833E9	178.82591255515445
1.904469678E9	179.33733150559743
1.910723823E9	178.4888800635425
1.9141307455E9	0.0
1.918097368E9	181.88687906817404
1.924911213E9	184.67436994327164
1.931725058E9	183.84303490702334
1.938538903E9	184.06628823419027
1.945352748E9	179.36836950358267
1.952166593E9	180.38454706927175
1.958980438E9	183.06133030467632
1.965794283E9	179.7578461378845
1.972608128E9	183.64931379390555
1.979421973E9	183.5932713090875
1.986235818E9	182.87847615297534
1.993049663E9	182.17638637014412
1.999863508E9	179.99366698425152
2.006677353E9	180.04272693746378
2.013491198E9	179.76501942811598
2.020305043E9	172.80871983704168
2.027118888E9	180.89091403699675
2.033932733E9	181.72772925764193
2.040746578E9	180.63390801657545
2.047560423E9	182.1500099147333
2.054374268E9	180.91390209241928
2.060544391E9	179.55164849773996
2.0639513135E9	0.0
2.068001958E9	184.78639647869778
2.074815803E9	186.14451137884873
2.081629648E9	184.11750898554976
2.088443493E9	181.7509628610729
2.095257338E9	181.12072447716463
2.102071183E9	181.2994944043629
2.108885028E9	181.6349283327945
2.115698873E9	182.8598964040243
2.122512718E9	182.27128434376414
2.129326563E9	180.0978227221133
2.136140408E9	179.3079004057913
2.142954253E9	180.84251168461694
2.149768098E9	182.25626299633626
2.156581943E9	181.83112237293187
2.163395788E9	178.79142433572812
2.170209633E9	181.41767330503862
2.177023478E9	179.78510150796612
2.183837323E9	180.02189284030797
2.190651168E9	179.4929478138223
2.197465013E9	178.7541464455229
2.204278858E9	179.81387469132258
2.2082174155E9	180.6604020979021
2.211624338E9	181.83384418901662
2.217906548E9	181.74878276693062
2.224720393E9	181.33872943181214
2.231534238E9	184.21563437444857
2.238348083E9	181.128651741793
2.245161928E9	180.36210924463234
2.251975773E9	180.95640652603137
2.258789618E9	181.90147969555147
2.265603463E9	183.9236117771171
2.272417308E9	182.36673876472003
2.279231153E9	181.18311912733557
2.286044998E9	182.88365980659557
2.292858843E9	181.24819518364336
2.299672688E9	179.47330326235183
2.306486533E9	182.14604597920442
2.313300378E9	179.67625716750393
2.320114223E9	179.1885296860429
2.326928068E9	176.32039484691316
2.333741913E9	178.16270118964312
2.3376495495E9	185.3442192192192
2.341056472E9	225.3473011676581
2.347369603E9	184.43944373005667
2.354183448E9	183.0893385982231
2.360997293E9	180.8145377631036
2.367811138E9	179.9132180811989
2.374624983E9	167.88231070344892
2.381438828E9	177.67682992755974
2.388252673E9	180.46546835443039
2.395066518E9	180.24317604739738
2.401880363E9	178.76472190445062
2.408694208E9	180.32424966799468
2.415508053E9	181.52875391421045
2.422321898E9	181.2373648358977
2.429135743E9	182.91032081571748
2.435949588E9	179.23557965401497
2.442763433E9	180.33792
2.449577278E9	180.07765823821745
2.456391123E9	179.1550097592713
2.4612717095E9	181.54426317197112
2.462753523E9	187.30415754923413
2.4646867815E9	200.88397790055248
2.470018813E9	186.6690612443687
2.476832658E9	183.03549100702125
2.483646503E9	182.8634855581577
2.490460348E9	199.74227983225313
2.497274193E9	189.58029861616896
2.504088038E9	184.08452560240963
2.510901883E9	182.76761233815688
2.517715728E9	185.61747595868457
2.524529573E9	185.13764480525404
2.531343418E9	183.12716873212582
2.538157263E9	182.81076261407742
2.544971108E9	183.66766766766767
2.551784953E9	185.23695450324976
2.558598798E9	182.5340833253885
2.565412643E9	181.7620629029107
2.572226488E9	184.7039345177193
2.579040333E9	184.84372152360123
2.585854178E9	186.99870484961866
2.592668023E9	182.67864787727436
2.599481868E9	182.94413081565116
2.606295713E9	180.04430379746836
2.613109558E9	183.20640892579138
2.619923403E9	182.74401958937653
2.626737248E9	182.31995765973826
2.631968571E9	183.7891396332863
2.6353754935E9	184.5078832606508
2.640364938E9	191.07743170349747
2.647178783E9	185.58601134215502
2.653992628E9	199.28003533568904
2.660806473E9	197.6315789473684
2.667620318E9	205.0376782077393
2.674434163E9	196.72879091516367
2.681248008E9	198.42559523809524
2.688061853E9	206.79457364341084
2.694875698E9	197.43848580441642
2.701689543E9	201.40196078431373
2.708503388E9	201.65015806111697
2.715317233E9	201.41168831168832
2.7221309125E9	197.30605738575983
