Name	Chromosome	Start	End	mc_diff	mc_qvalue	hmc_diff	hmc_qvalue	Annotation
Nup98	7	102119397	102210175	-6.143308982674937e-05	0.0024209019184968984	-2.4477460982895624e-05	0.03769790388481068	genes
Pak1	7	97788540	97912380	-0.0001602252636920076	1.6773400004081623e-12	-4.583315509782683e-05	0.045372049263762954	genes
Palld	8	61511432	61902689	0.00021135432624176485	8.125743955166693e-47	1.8356637049693676e-05	4.865923371196258e-09	genes
Parva	7	112427504	112591691	-0.00017784702049132038	4.050740008655495e-14	-5.5241972941728806e-05	3.081511532644905e-05	genes
Pcm1	8	41239751	41332343	0.0004048839266692899	4.948982459970386e-59	0.00011427977663194365	1.1956588850273228e-15	genes
Pde3b	7	114415280	114539250	-7.670255965788485e-05	1.2541840786378613e-08	-6.111155141965468e-05	1.876157449459417e-07	genes
Pdgfrl	8	40926211	40990784	0.0014473008911942413	1.6634428377739587e-125	0.0003476984572750721	5.225712343820668e-29	genes
Pgm2l1	7	100227393	100278867	-0.00026045519965807446	5.485257236502844e-07	-9.431014606140197e-05	0.0017545061772345077	genes
Ppp2cb	8	33599624	33619440	0.0005864513178282073	3.44226404254959e-15	0.00012954867662498857	0.04566679407683942	genes
Prag1	8	36094827	36147786	0.0011038051715929118	3.7488652814593117e-75	0.00045405776287086187	1.7727438473853855e-32	genes
Psd3	8	67689081	68212026	0.00015533332155386756	7.014604443526387e-51	1.6557839487111225e-05	2.9316520206793773e-10	genes
Purg	8	33386324	33417466	0.0009560712801445255	5.023937376179576e-47	0.00022692585364895133	2.7626759214793044e-09	genes
Rab30	7	92741602	92844534	-0.00010232323316664246	0.003368745514210013	-5.9880802629162436e-05	0.0015539151125173705	genes
Rasgef1b	5	99217425	99729064	-1.5713961156717906e-05	2.086177693400937e-06	-1.0741876118938744e-05	0.009122225843021105	genes
Rbpms	8	33782642	33929862	0.0014672587187524147	1.4900224102569024e-306	0.00016769267297095212	7.547987670652846e-33	genes
Rnf121	7	102019136	102065468	-0.00017916480175931513	0.00043689976521779866	-7.407861218673086e-05	0.024800956163026865	genes
Rnf169	7	99920253	99980447	-0.0002864556703836584	5.009123549526247e-14	-8.239915463617032e-05	0.00065083263533974	genes
Rsf1	7	97579888	97692777	-0.00015321028480191106	4.24986035668137e-11	-5.8916161800483076e-05	2.99911845943543e-05	genes
Saraf	8	34154562	34170844	0.000403917286739207	9.263382661803522e-08	0.00014406953268630387	0.02219826215921721	genes
Sgcz	8	37522297	38661507	0.000994910426645211	1.2056006433856644e-304	5.5424702378533146e-05	4.112898270068599e-98	genes
Sh3rf1	8	61223871	61396070	0.0005746723993909041	2.105391988793044e-42	9.190052810893065e-05	4.7685826369513566e-20	genes
Slc4a4	5	88886485	89239652	-1.9836045316837266e-05	2.862860094741245e-09	-1.1681866162321e-05	0.007242217361943553	genes
Slc7a2	8	40862395	40922307	0.001373926201455285	9.534263018950416e-123	0.00011051891404391484	1.6844144651097403e-08	genes
Spock3	8	62951008	63357102	0.00021879706691955823	9.208114864060596e-84	1.256659137798121e-05	3.712062321276144e-05	genes
Spon1	7	113765997	114043369	-0.00027130610044303786	8.253449685162716e-47	-0.00013111711872243936	9.21392746648286e-29	genes
Stox2	8	47180047	47446361	0.0003056654900296969	2.4666450706846853e-51	2.4567020352710613e-05	5.626581430712631e-06	genes
Syt9	7	107370727	107548655	-6.760956378032377e-05	0.00017263350527886164	-5.114127927173367e-05	5.528286875927194e-05	genes
Tead1	7	112679317	112906806	-9.553887024266815e-05	1.694654835337663e-10	-3.0165742063699252e-05	0.01918727137125951	genes
Tenm3	8	48227681	48843950	0.00022034186756015572	1.850540333369799e-144	2.3916426620070318e-05	4.764762804655633e-21	genes
Tex15	8	33516737	33585581	0.000605340854062359	1.9736437537805132e-66	4.1629784115961537e-05	0.0013384604076066928	genes
Tll1	8	64014930	64206270	0.00019480502480051352	3.4974247040119795e-24	4.066334255899744e-05	3.50409815790784e-10	genes
Tnks	8	34826459	34965689	0.0005523669662264635	8.214475242511926e-119	0.00018712837787716218	3.6421271284753695e-39	genes
Trmt9b	8	36457547	36516569	0.0007464813962260383	5.185438313047066e-66	0.0005425363742437041	3.187274133470141e-47	genes
Tusc3	8	39005844	39165113	0.0009941068820557702	1.4098227532647824e-222	0.00017004515867731824	4.9830496418057724e-36	genes
Ubxn8	8	33619585	33641966	0.0013285615341689671	4.501112408729886e-40	0.0001647963712444169	0.0136708205604372	genes
Uvrag	7	98885020	99141140	-0.0003850296935808955	4.3809542707494125e-60	-0.00013901746677081695	5.397665561114024e-31	genes
Vegfc	8	54077605	54187095	0.00020996606073772782	3.44226404254959e-15	2.6558228552790275e-05	0.005379638230388766	genes
Vps37a	8	40511782	40550756	0.0007785799354016616	1.5438462639623988e-47	0.00013719782010229866	1.7106907761954139e-06	genes
Wdr17	8	54629054	54887183	0.0002914784425615566	4.693183023755831e-25	2.3712355896129234e-05	2.0146602029873373e-07	genes
Wrn	8	33234383	33385526	0.0009576212510052752	4.2232621956493695e-218	6.201531000795749e-05	9.162159615396776e-12	genes
Zdhhc2	8	40423814	40510267	0.0009828858699662052	1.2970990106750926e-130	0.0001501865355534045	5.392302346288463e-18	genes
