Coordinate	Sample 1	Sample 2	Sample 3	Consensus_Score	chr	condition	n_replicates
54990000	3.140340971611325	2.6664702051484124	2.963332599148508	2.963332599148508	chr1	mutant	3
55260000	2.834367631869175	1.9714212028073355	3.0643866494037977	2.834367631869175	chr1	mutant	3
56780000	2.0416140119233797	1.8149839164248314	4.264176736059567	2.0416140119233797	chr1	mutant	3
58750000	3.5143748141892166	3.383327737700724	3.5020003743868564	3.5020003743868564	chr1	mutant	3
59000000	1.2303596680391902	3.3675931162980457	2.6120751790783663	2.6120751790783663	chr1	mutant	3
59310000	3.2386621427681934	4.304168095517631	4.612074617296472	4.304168095517631	chr1	mutant	3
59480000	3.923948266451321	3.6832930141995357	4.28287482169145	3.923948266451321	chr1	mutant	3
59630000	3.106221410672846	2.9333486230061636	3.4103120567818035	3.106221410672846	chr1	mutant	3
59760000	2.8809495933234652	4.052883941990994	4.385897423921291	4.052883941990994	chr1	mutant	3
59900000	2.2364431193075216	3.3324884407719058	1.8365242052887867	2.2364431193075216	chr1	mutant	3
59910000	4.023814112674349	4.751084418380713	4.443161219817698	4.443161219817698	chr1	mutant	3
59970000	3.5133808853858826	3.1079121934064546	3.6805345454345835	3.5133808853858826	chr1	mutant	3
60410000	2.378114621116617	1.957749358642742	3.1789195336109723	2.378114621116617	chr1	mutant	3
60690000	2.240434404105199	4.314684945154	2.092303767895244	2.240434404105199	chr1	mutant	3
61520000	-0.14906518134821076	0.6461038771282708	3.130803161725605	0.6461038771282708	chr1	mutant	3
62670000	1.0532532012081315	3.569588263671646	2.5931321036951895	2.5931321036951895	chr1	mutant	3
62790000	3.2728755626064605	2.0716562836671577	3.4642602975199623	3.2728755626064605	chr1	mutant	3
62970000	3.7140244195382737	2.759738304712994	3.806070920992469	3.7140244195382737	chr1	mutant	3
63860000	3.0047021339158015	3.5410069693555126	3.347467629296237	3.347467629296237	chr1	mutant	3
64120000	6.381570025877127	5.971079806397075	6.560388578692133	6.381570025877127	chr1	mutant	3
64450000	3.6865731641357384	4.280221026416462	4.796719935920596	4.280221026416462	chr1	mutant	3
64620000	2.5892701637493523	3.2753252645284787	3.8320648983036496	3.2753252645284787	chr1	mutant	3
65190000	4.379388222791951	4.618938212854306	4.299331076725508	4.379388222791951	chr1	mutant	3
66100000	4.111021066207738	3.9149064568383127	4.718365290539679	4.111021066207738	chr1	mutant	3
66520000	3.1361188038526673	1.531860365035589	1.6790089332712013	1.6790089332712013	chr1	mutant	3
67750000	3.0447351280817103	1.2724808637307357	0.6292432729909011	1.2724808637307357	chr1	mutant	3
68630000	1.8383772269581249	3.3614789925955506	2.8588492729837847	2.8588492729837847	chr1	mutant	3
69700000	4.404551036482787	4.108262161989973	5.01583744211656	4.404551036482787	chr1	mutant	3
72390000	3.059192739962134	2.418219289358191	2.5812036384527604	2.5812036384527604	chr1	mutant	3
72400000	2.2307703068892692	4.081861119247909	3.066482909071107	3.066482909071107	chr1	mutant	3
72860000	1.6920443258118405	2.7429953311223145	3.22918428631443	2.7429953311223145	chr1	mutant	3
72870000	3.4062859806365013	2.8622834854107353	2.6943953866297923	2.8622834854107353	chr1	mutant	3
73710000	2.2133769376108363	2.014828845145869	3.238327006813775	2.2133769376108363	chr1	mutant	3
73890000	3.2130263625193543	1.7552537274263211	2.923052189955624	2.923052189955624	chr1	mutant	3
74370000	4.615633942544877	3.5602290544024324	4.5504151451438695	4.5504151451438695	chr1	mutant	3
74920000	3.407748941198517	2.708319292089023	3.507933403425148	3.407748941198517	chr1	mutant	3
75120000	5.53968941090813	5.142807149655554	4.980827112560918	5.142807149655554	chr1	mutant	3
75320000	4.083345822039801	4.141345995926434	3.8578942366047513	4.083345822039801	chr1	mutant	3
75470000	4.223971859894237	3.5451269429916477	5.029807509424979	4.223971859894237	chr1	mutant	3
75480000	3.0882056191999787	3.025210863749836	2.4057533144616827	3.025210863749836	chr1	mutant	3
76060000	1.9953850094360341	2.983079215685164	4.066014089866861	2.983079215685164	chr1	mutant	3
78300000	2.4076798625600135	2.053431200749745	3.2425306307351867	2.4076798625600135	chr1	mutant	3
78310000	4.660203264774179	5.811147187535386	4.609642524969493	4.660203264774179	chr1	mutant	3
78720000	3.016822753041909	1.7582433736671133	2.2523255188431612	2.2523255188431612	chr1	mutant	3
79040000	3.3888150551766874	1.49831190329848	3.2835413514366927	3.2835413514366927	chr1	mutant	3
80690000	1.676887275539198	2.733690229533242	3.1784472267618007	2.733690229533242	chr1	mutant	3
80830000	1.0777118504482028	3.4689723482834	2.5302871404031904	2.5302871404031904	chr1	mutant	3
80990000	-0.7203227246128726	2.1142626315314326	4.181860477590717	2.1142626315314326	chr1	mutant	3
81150000	3.199072793765036	3.380685402342936	3.137078700018343	3.199072793765036	chr1	mutant	3
82780000	2.3678934418621926	2.8929993699632317	4.408312436676897	2.8929993699632317	chr1	mutant	3
83410000	4.672269653245174	5.320500005136058	5.1715838534680625	5.1715838534680625	chr1	mutant	3
83510000	3.1146277806905647	2.448389864529629	3.0313243754559065	3.0313243754559065	chr1	mutant	3
83730000	3.0526437240369817	2.056130429618461	1.8430790976345748	2.056130429618461	chr1	mutant	3
85030000	2.3690311989997883	0.974090014487949	3.49535304165599	2.3690311989997883	chr1	mutant	3
85040000	3.689295777218565	-0.4721923255129871	1.7331131959948975	1.7331131959948975	chr1	mutant	3
85060000	0.01921977011831516	1.5372303535322853	4.104113295436528	1.5372303535322853	chr1	mutant	3
85230000	4.941071233082372	6.660466159535894	5.57628085180499	5.57628085180499	chr1	mutant	3
85260000	3.112698746534583	1.7308307614101481	2.1998139056531394	2.1998139056531394	chr1	mutant	3
85440000	8.769752361709564	7.819947092429064	8.075708851089605	8.075708851089605	chr1	mutant	3
85850000	2.554864080591578	2.5160226666316947	3.2035167084178644	2.554864080591578	chr1	mutant	3
86530000	3.5204855121046665	3.8126503178848723	4.253262359272578	3.8126503178848723	chr1	mutant	3
86540000	4.352586552862765	4.9206546995715525	4.615345373322559	4.615345373322559	chr1	mutant	3
87050000	1.1480892644273146	2.0703216544564254	3.2037555093321166	2.0703216544564254	chr1	mutant	3
87720000	2.0882025459837776	2.9865225078045508	3.4444315866447637	2.9865225078045508	chr1	mutant	3
87850000	6.3450921536637015	5.755660629664031	5.888638691675897	5.888638691675897	chr1	mutant	3
88310000	3.1555772851596244	2.3857556317274002	2.8484833517012627	2.8484833517012627	chr1	mutant	3
88750000	3.864608179942652	3.5434554525551785	3.1113188619740515	3.5434554525551785	chr1	mutant	3
89520000	4.179708981028461	3.042613359924494	2.4800224143950444	3.042613359924494	chr1	mutant	3
89530000	4.5301749472229655	4.597028091938387	6.073700881896076	4.597028091938387	chr1	mutant	3
89640000	2.3252778042264817	2.748059436935895	3.2847246275196005	2.748059436935895	chr1	mutant	3
90970000	2.9239451880249625	3.6886997446478857	4.218076384443121	3.6886997446478857	chr1	mutant	3
91420000	1.464858457646034	3.4422214583862107	2.510131743443927	2.510131743443927	chr1	mutant	3
91760000	3.1813537260122247	2.6055578236679082	1.7213580693641448	2.6055578236679082	chr1	mutant	3
92180000	3.7770498741138656	5.168178491169524	4.925295253541304	4.925295253541304	chr1	mutant	3
92480000	3.0476040720176893	3.5706878027736866	3.056990854409522	3.056990854409522	chr1	mutant	3
92830000	4.156965202089907	3.587773785459357	3.3849432919286366	3.587773785459357	chr1	mutant	3
92940000	3.35743456587942	3.722225441036348	2.620953503935854	3.35743456587942	chr1	mutant	3
93110000	3.0407983472702402	3.835661475368481	2.6125176947087825	3.0407983472702402	chr1	mutant	3
93980000	-0.5516991200930096	0.8124774001907747	3.7224975011944106	0.8124774001907747	chr1	mutant	3
94100000	1.2387641544649364	3.0824502435143444	3.349719403456434	3.0824502435143444	chr1	mutant	3
94480000	4.0444329358098345	-0.16229571858597716	1.262497110753521	1.262497110753521	chr1	mutant	3
94730000	1.7224715704529001	2.9124715020146095	3.560026505307716	2.9124715020146095	chr1	mutant	3
98200000	2.5671514838866205	2.1679526088691694	3.141257350503431	2.5671514838866205	chr1	mutant	3
98370000	4.1852448253239265	1.4886228078437234	2.884459111731973	2.884459111731973	chr1	mutant	3
98650000	3.812493698602158	2.5590603724415883	3.58260481295803	3.58260481295803	chr1	mutant	3
99080000	1.3079170102632907	3.0411486485349073	2.452358048313844	2.452358048313844	chr1	mutant	3
100320000	3.2310426696619055	0.1746792874187091	-0.40645087030730054	0.1746792874187091	chr1	mutant	3
100760000	2.9050906631496574	1.501137492158578	3.292838421399676	2.9050906631496574	chr1	mutant	3
100890000	0.9039806450875458	2.1515009921280304	3.522480067965179	2.1515009921280304	chr1	mutant	3
101040000	2.5914109857307173	2.9448278331567166	3.8571961928740413	2.9448278331567166	chr1	mutant	3
101930000	1.3107044828886356	3.016484017707062	3.1479197846769833	3.016484017707062	chr1	mutant	3
102090000	1.7579442520961779	2.2082247883810346	3.154560428053934	2.2082247883810346	chr1	mutant	3
103900000	3.5815565163206724	2.923946536181503	2.535467615012043	2.923946536181503	chr1	mutant	3
104340000	1.0209222576037722	1.787853596699399	3.1895313486593215	1.787853596699399	chr1	mutant	3
105650000	2.325598382573057	3.8972878592989524	4.727978112714627	3.8972878592989524	chr1	mutant	3
106170000	4.513538448595525	5.168904573808303	4.360154402243819	4.513538448595525	chr1	mutant	3
108410000	5.013723663486639	2.541931958063591	5.133961832971693	5.013723663486639	chr1	mutant	3
108980000	1.8012933425919304	2.170107791639772	3.0880249527568746	2.170107791639772	chr1	mutant	3
109140000	1.9829849111643514	3.203884205886413	1.5271416564751132	1.9829849111643514	chr1	mutant	3
110940000	2.731739575681133	2.8361078316138753	3.5969834583565894	2.8361078316138753	chr1	mutant	3
111710000	2.4256901615492397	4.1257256560103945	2.794070767324393	2.794070767324393	chr1	mutant	3
112170000	2.5781671957794194	1.6901742657879655	3.2179664385455595	2.5781671957794194	chr1	mutant	3
112460000	2.564463534428517	4.282773919184617	3.9072453032545726	3.9072453032545726	chr1	mutant	3
112910000	2.0502508919370652	3.3843760894305297	0.27523877084140874	2.0502508919370652	chr1	mutant	3
113340000	2.0372626615472917	2.3675948359641494	3.774396967267708	2.3675948359641494	chr1	mutant	3
115450000	1.1125708455900072	3.5414085320868245	0.8067212693531394	1.1125708455900072	chr1	mutant	3
115890000	4.191641114919035	2.860621966285497	1.3804967395437553	2.860621966285497	chr1	mutant	3
116650000	4.134873079838943	2.208840633219349	2.902196762069164	2.902196762069164	chr1	mutant	3
117560000	3.313060507980678	2.2119202146700925	0.43310347265530047	2.2119202146700925	chr1	mutant	3
118460000	3.1922433128227445	4.282946350215162	4.199250098078395	4.199250098078395	chr1	mutant	3
118760000	2.9679136182924797	2.432096653249369	3.0392962948399664	2.9679136182924797	chr1	mutant	3
119940000	1.7643977014544565	2.467126037719689	3.0269669274319386	2.467126037719689	chr1	mutant	3
120100000	3.249911526224635	3.1032635581325017	3.1263805008432612	3.1263805008432612	chr1	mutant	3
120390000	3.172005691728504	0.8502146059596813	1.9245578015088534	1.9245578015088534	chr1	mutant	3
120570000	2.420452098964426	2.428734914685523	3.5931310933896436	2.428734914685523	chr1	mutant	3
121000000	1.9431856575448578	4.02456294065711	2.742293124900096	2.742293124900096	chr1	mutant	3
125360000	3.5781178585448075	3.009898287349778	2.3211018290059773	3.009898287349778	chr1	mutant	3
125470000	2.5167122548940766	3.2602878367447152	2.142149178866016	2.5167122548940766	chr1	mutant	3
125550000	5.263176850642061	5.024274900294399	5.813783588499993	5.263176850642061	chr1	mutant	3
125620000	2.5488723826106146	2.4626668840079224	3.241321567280304	2.5488723826106146	chr1	mutant	3
126430000	3.7411849076332615	4.042832391170458	3.584299516052139	3.7411849076332615	chr1	mutant	3
127480000	3.1264188813083655	2.443259695612601	3.0334186527379234	3.0334186527379234	chr1	mutant	3
127560000	-0.7494012855156454	3.042647448165542	1.4194075090964622	1.4194075090964622	chr1	mutant	3
127590000	3.077960929468768	0.2448529017670655	0.6841716513298433	0.6841716513298433	chr1	mutant	3
127670000	3.4634345007686367	-0.7492411842133712	0.13539838652653471	0.13539838652653471	chr1	mutant	3
127770000	4.321401837782691	5.249333704257536	3.616042355162911	4.321401837782691	chr1	mutant	3
127880000	0.5019776623577463	2.5566283793931808	3.1654388408329104	2.5566283793931808	chr1	mutant	3
128780000	1.435981466698986	1.711862076257292	4.042655783836109	1.711862076257292	chr1	mutant	3
129400000	2.9091133610224955	2.747920123183426	3.311276225443699	2.9091133610224955	chr1	mutant	3
129840000	3.1736227438520297	2.993577574750369	2.644136838409825	2.993577574750369	chr1	mutant	3
130870000	3.087827093529301	2.723599482857182	2.0001265311233816	2.723599482857182	chr1	mutant	3
130880000	2.1217937581125756	3.084902645532426	2.230286348551203	2.230286348551203	chr1	mutant	3
131060000	2.8459648147852428	3.0554498618824883	3.121918315142176	3.0554498618824883	chr1	mutant	3
131170000	2.8517324068417587	3.469235964028729	3.1177745893725977	3.1177745893725977	chr1	mutant	3
131180000	3.927604653743771	2.0957804805181652	3.003503488824975	3.003503488824975	chr1	mutant	3
131520000	2.8705658798096896	3.60339623071492	4.354323407963007	3.60339623071492	chr1	mutant	3
131530000	2.465543927932554	3.1885020542161007	2.7315197337370787	2.7315197337370787	chr1	mutant	3
131680000	3.305305780399046	1.1325389637348386	1.082439794403837	1.1325389637348386	chr1	mutant	3
132110000	2.2675136848782076	3.0404320145343955	2.9289183437750483	2.9289183437750483	chr1	mutant	3
132120000	5.546050177213233	5.274675179125168	5.727901726897196	5.546050177213233	chr1	mutant	3
132360000	4.856204547850302	5.201971167080419	4.8659411400622545	4.8659411400622545	chr1	mutant	3
132520000	5.174646675903152	4.110328084482981	4.255254427695785	4.255254427695785	chr1	mutant	3
132600000	4.460885780901787	3.5345614602520974	3.3061087947301213	3.5345614602520974	chr1	mutant	3
132740000	3.473232009005334	1.8198414409320063	1.2023287775900786	1.8198414409320063	chr1	mutant	3
132880000	4.363956679279041	3.716528549315288	3.6359392401619117	3.716528549315288	chr1	mutant	3
133310000	3.237675715134673	4.0339842107205115	3.819329717174483	3.819329717174483	chr1	mutant	3
133590000	2.6924248802923327	3.20406572157085	2.8946247436776047	2.8946247436776047	chr1	mutant	3
133600000	3.476188527462075	3.4768940330551414	3.0935086854889424	3.476188527462075	chr1	mutant	3
133730000	2.7661615103013784	3.1947014199780304	2.1455360217254253	2.7661615103013784	chr1	mutant	3
133900000	2.708261130048233	2.950409767344313	3.5771578685812067	2.950409767344313	chr1	mutant	3
134050000	7.019426031355191	7.053173314726009	7.09391675786611	7.053173314726009	chr1	mutant	3
134150000	1.0473076880627796	2.6708281355742898	3.5730254519491607	2.6708281355742898	chr1	mutant	3
134200000	3.3111409535172855	1.2658704024322252	0.9356976934267223	1.2658704024322252	chr1	mutant	3
134240000	-0.9385775346972509	3.1431670911288507	3.4324103160729194	3.1431670911288507	chr1	mutant	3
134630000	3.5194328870054394	3.5550737538509054	3.413548277650202	3.5194328870054394	chr1	mutant	3
134640000	3.526270504783245	3.496697148040307	4.087416059815071	3.526270504783245	chr1	mutant	3
134760000	-0.08681849631580346	3.655954210792872	3.379123020762474	3.379123020762474	chr1	mutant	3
135260000	3.9182587762595773	4.364577651249879	3.5289248215259805	3.9182587762595773	chr1	mutant	3
135540000	4.923051850670907	4.3206130814363375	4.94106491344643	4.923051850670907	chr1	mutant	3
135950000	1.1174446482599802	3.916181607997328	4.825446282463367	3.916181607997328	chr1	mutant	3
138540000	1.8539797898284005	3.063626475769114	2.4276611039371834	2.4276611039371834	chr1	mutant	3
139910000	4.638717150321959	2.2857319540083574	2.5748326586268795	2.5748326586268795	chr1	mutant	3
141700000	3.284651133936869	3.2172675518887015	2.01833873841383	3.2172675518887015	chr1	mutant	3
142160000	3.091558954329112	0.7872414584868972	1.0139563858880176	1.0139563858880176	chr1	mutant	3
142590000	3.262261831517408	3.0527738241673936	3.3442522892142454	3.262261831517408	chr1	mutant	3
143330000	1.1368894809830692	2.8574421905749987	3.6201327510813264	2.8574421905749987	chr1	mutant	3
143800000	1.2306843329009653	2.13037559868545	3.293772472990495	2.13037559868545	chr1	mutant	3
144460000	3.1151257935171697	2.6532657582288013	2.303815368842035	2.6532657582288013	chr1	mutant	3
144600000	1.8898241379354819	1.8992351044299909	3.024346838629518	1.8992351044299909	chr1	mutant	3
145470000	1.016938690331876	3.645878428114926	1.8584759707855818	1.8584759707855818	chr1	mutant	3
146400000	3.640720139520205	2.955352029161594	3.2277977725976705	3.2277977725976705	chr1	mutant	3
147290000	3.69385003738551	2.695872826920389	1.8411968507546292	2.695872826920389	chr1	mutant	3
147420000	-0.15337021807805382	0.5115311321030312	3.75023340885099	0.5115311321030312	chr1	mutant	3
147490000	3.5356963857616046	-0.29327315792448766	0.1778676032358272	0.1778676032358272	chr1	mutant	3
147500000	10.406907663565347	4.14785445731277	0.842431846514415	4.14785445731277	chr1	mutant	3
148490000	1.2089338688182547	3.917532287041494	2.0690675389242554	2.0690675389242554	chr1	mutant	3
149260000	3.240007473910976	2.272344767171178	2.1659895142721157	2.272344767171178	chr1	mutant	3
149510000	3.161634451561733	1.6406647835570178	0.9419272694242192	1.6406647835570178	chr1	mutant	3
150280000	0.86637706711869	3.613788045394257	1.186433068942033	1.186433068942033	chr1	mutant	3
150460000	3.6542457561894577	4.092231791999628	3.4388769264831085	3.6542457561894577	chr1	mutant	3
150920000	2.524578414037001	2.6821247514765303	3.636754555621059	2.6821247514765303	chr1	mutant	3
150930000	1.9505930127705655	3.2363591719158733	3.308819185034447	3.2363591719158733	chr1	mutant	3
151210000	3.357356580791575	3.308076525895926	3.0653937784195633	3.308076525895926	chr1	mutant	3
151570000	-1.1290454621578756	4.34007615467032	4.581396291444992	4.34007615467032	chr1	mutant	3
152090000	4.95943149323068	6.350706783710864	6.128296897315817	6.128296897315817	chr1	mutant	3
153550000	3.3875015334917924	3.108235871832093	3.465787409305229	3.3875015334917924	chr1	mutant	3
153750000	4.886605551709002	4.761902670242441	5.393331925903807	4.886605551709002	chr1	mutant	3
154190000	2.633158801025638	3.6002757898998614	3.636781622892053	3.6002757898998614	chr1	mutant	3
154780000	3.296810676087618	4.177593808308045	3.6275460422823542	3.6275460422823542	chr1	mutant	3
154790000	3.0194108091363008	1.6536726856825394	1.9563074538213205	1.9563074538213205	chr1	mutant	3
154890000	3.0169284363957973	3.882134174402288	4.1289089051333345	3.882134174402288	chr1	mutant	3
154900000	4.333978703219708	4.52555502868209	5.165387609228967	4.52555502868209	chr1	mutant	3
155050000	2.235110224069303	6.585134244358176	6.908279059637643	6.585134244358176	chr1	mutant	3
155220000	2.597981853626156	3.4289406765513704	3.1230959637997993	3.1230959637997993	chr1	mutant	3
155860000	3.834195247503907	3.090677550976124	3.418010913696193	3.418010913696193	chr1	mutant	3
156090000	2.3323319564491625	3.6237333644982934	1.9798940544298362	2.3323319564491625	chr1	mutant	3
156100000	1.7819264309125644	4.243035116195034	4.666358075411738	4.243035116195034	chr1	mutant	3
156230000	2.62576692179736	2.3517045206948404	3.720560377088551	2.62576692179736	chr1	mutant	3
156640000	4.011422689971837	4.433241351677814	3.2917526744541403	4.011422689971837	chr1	mutant	3
158880000	3.595893679181978	4.31808046881728	2.910850260990063	3.595893679181978	chr1	mutant	3
159520000	3.8734926967746426	2.435653449496992	2.6109648739951568	2.6109648739951568	chr1	mutant	3
160080000	2.2167898021492336	2.715832023837413	3.546429725942163	2.715832023837413	chr1	mutant	3
160530000	3.3315076363704885	2.3827813847870436	3.502402447783622	3.3315076363704885	chr1	mutant	3
160830000	0.40171758207499486	3.0352569075318496	1.6999392952438612	1.6999392952438612	chr1	mutant	3
162000000	3.056853970487372	3.132714023615229	2.616027731806953	3.056853970487372	chr1	mutant	3
162340000	5.101242545706614	4.114642471145009	5.544495001930983	5.101242545706614	chr1	mutant	3
162480000	1.5941491886695582	4.0377303657946735	3.61357706217982	3.61357706217982	chr1	mutant	3
162670000	4.937785605966349	5.591671888953628	5.708225066676981	5.591671888953628	chr1	mutant	3
