Coordinate	Sample 1	Sample 2	Sample 3	Consensus_Score	chr	condition	n_replicates
44480000	1.352592205933475	6.92624007320358	5.235033841168992	5.235033841168992	chr1	control	3
46450000	3.0202788132867	3.336990795260556	1.9967639276399631	3.0202788132867	chr1	control	3
46870000	3.1665512965368183	1.5260525372023668	2.5246898960819077	2.5246898960819077	chr1	control	3
47630000	4.455414138905995	3.4910389341262196	2.9185401417280277	3.4910389341262196	chr1	control	3
48090000	3.0119654465373045	3.693874379795862	3.530572921708217	3.530572921708217	chr1	control	3
48550000	4.257485097949953	2.5350590393314505	2.655859879021853	2.655859879021853	chr1	control	3
49130000	2.8589109225964227	0.7048934525885366	3.261908328733278	2.8589109225964227	chr1	control	3
50330000	1.8822141642945613	2.6397215885846865	4.129795500425666	2.6397215885846865	chr1	control	3
50920000	3.0654919140608587	2.3100217721180507	3.5817002908192874	3.0654919140608587	chr1	control	3
51100000	3.119145690084548	2.718846237670332	2.89357652257244	2.89357652257244	chr1	control	3
51480000	2.2841595985954273	2.958904616962996	3.0194913792723237	2.958904616962996	chr1	control	3
51490000	3.157006860244684	1.4485066952952206	4.450778197267908	3.157006860244684	chr1	control	3
51570000	2.340392681202965	3.137002806154376	2.6154907879669085	2.6154907879669085	chr1	control	3
51580000	3.4911249196884895	1.6078339403455875	3.31806161720764	3.31806161720764	chr1	control	3
52110000	3.377655816206003	2.363297458946812	2.857980043723315	2.857980043723315	chr1	control	3
52310000	4.169483398392218	2.9973906948074798	3.988806390463926	3.988806390463926	chr1	control	3
52630000	2.7615274173439137	3.3356625405390203	2.617351072425161	2.7615274173439137	chr1	control	3
53050000	2.7956380592124113	3.302840779261272	3.1444559685190945	3.1444559685190945	chr1	control	3
53360000	3.361658330714556	2.5441717124973255	3.36740485615919	3.361658330714556	chr1	control	3
54390000	2.694969333875094	3.297039419040486	3.184275421284693	3.184275421284693	chr1	control	3
55260000	2.843618705396283	3.0588855143608837	1.0358895891831514	2.843618705396283	chr1	control	3
57070000	1.6852756875514632	3.006686228951156	3.3935761564481983	3.006686228951156	chr1	control	3
57960000	3.054932347216538	2.406113911584076	3.491184989573206	3.054932347216538	chr1	control	3
58750000	2.685815620705555	3.3835750824772677	3.3057653826223974	3.3057653826223974	chr1	control	3
59000000	2.4913714058664382	3.1697129937127535	2.3809459639228847	2.4913714058664382	chr1	control	3
59240000	6.354490737856265	1.0331412407250056	7.798165950386827	6.354490737856265	chr1	control	3
59310000	4.2671871111160815	4.2100191599174135	3.9994415418653184	4.2100191599174135	chr1	control	3
59480000	4.224284952501316	3.607003345364857	3.153931013825614	3.607003345364857	chr1	control	3
59490000	3.079288940349409	3.5231235801180385	3.3723703014782678	3.3723703014782678	chr1	control	3
59630000	3.501952603757922	2.696379875390838	3.311446571937497	3.311446571937497	chr1	control	3
59760000	1.4400645217355397	2.8118106995619483	3.4048620777645353	2.8118106995619483	chr1	control	3
59770000	3.1256832084098636	0.8553820374448432	1.5613588677227443	1.5613588677227443	chr1	control	3
59900000	3.181946646930731	3.045012563613103	3.405953253059672	3.181946646930731	chr1	control	3
59910000	3.787117774151983	3.983007596599675	3.446734904044719	3.787117774151983	chr1	control	3
59970000	1.4250053271009078	3.8122233112497055	3.7615046404633676	3.7615046404633676	chr1	control	3
60690000	2.224849875672812	3.1401883732826104	2.8428472369756546	2.8428472369756546	chr1	control	3
63860000	2.384815489153085	1.4587749945015156	3.3912259074554187	2.384815489153085	chr1	control	3
64120000	6.551130873394012	6.320030272101111	7.197657453230766	6.551130873394012	chr1	control	3
64300000	2.750683725631214	3.5108873859560736	3.132723901029203	3.132723901029203	chr1	control	3
64450000	5.04659304047509	4.362346403435843	4.733181009784582	4.733181009784582	chr1	control	3
64620000	4.591999728563612	4.225456202857684	3.695451990870084	4.225456202857684	chr1	control	3
65190000	3.7226824742386877	3.69136440726299	2.7323644257028272	3.69136440726299	chr1	control	3
66090000	3.4571579753188	3.1162340753658078	2.111287077864751	3.1162340753658078	chr1	control	3
66100000	2.5551971738931094	3.265914439955357	3.5137206989843754	3.265914439955357	chr1	control	3
67590000	2.978975379261415	0.41466143275263523	3.168612789397061	2.978975379261415	chr1	control	3
67750000	3.0070737034812307	2.3748666270640917	2.1676870698437414	2.3748666270640917	chr1	control	3
68630000	3.7751484364828287	3.7448456661185965	2.236653060619345	3.7448456661185965	chr1	control	3
69700000	4.356679388620164	4.539490247494698	4.555177541698278	4.539490247494698	chr1	control	3
72390000	2.5831086466628745	3.296840419474689	3.022229066958385	3.022229066958385	chr1	control	3
72710000	2.838816614069951	3.120464864502981	2.688646220624972	2.838816614069951	chr1	control	3
72860000	3.343080602733712	1.8771447853448247	2.9444495937495567	2.9444495937495567	chr1	control	3
72870000	3.0886730714702484	3.299500762637853	3.055845254358467	3.0886730714702484	chr1	control	3
74280000	3.3997539667148784	-0.5415672114555709	-0.1867408155053869	-0.1867408155053869	chr1	control	3
74370000	3.5112677875982246	4.560478883854468	4.957207322574144	4.560478883854468	chr1	control	3
74500000	3.147102555205885	1.854232139942835	2.5112263925812823	2.5112263925812823	chr1	control	3
74780000	3.127491588622316	1.998879762799586	2.761091161485742	2.761091161485742	chr1	control	3
74920000	3.18639131880666	2.8175577985097036	1.8956022189324133	2.8175577985097036	chr1	control	3
75120000	5.308036180825336	5.265886483860947	5.136824749996965	5.265886483860947	chr1	control	3
75320000	4.283549838009151	4.54784217886755	4.543924278156262	4.543924278156262	chr1	control	3
75470000	4.473931353411335	3.9778507517811104	4.52810128529175	4.473931353411335	chr1	control	3
75480000	3.0143681921462333	3.1251639908950817	2.8073392893991107	3.0143681921462333	chr1	control	3
77080000	3.3965591961986004	1.6408344434663937	2.55729373395065	2.55729373395065	chr1	control	3
78300000	3.4208837214854966	3.23391196367439	3.265228683889296	3.265228683889296	chr1	control	3
78310000	4.592865966375	4.2285868821647155	4.7367542779565	4.592865966375	chr1	control	3
78580000	-0.8099597739595296	3.2439108326352972	0.48098423438732263	0.48098423438732263	chr1	control	3
79040000	3.3545823064791924	3.3201759314890906	2.6233144760717915	3.3201759314890906	chr1	control	3
80690000	2.533712635354348	3.7276995281632432	2.9315606499333513	2.9315606499333513	chr1	control	3
80990000	1.944972425631083	3.8272514391189456	2.5207094501081704	2.5207094501081704	chr1	control	3
81500000	3.3776876168849954	0.4721176580306166	1.2929802797387273	1.2929802797387273	chr1	control	3
83400000	3.213649495282994	3.226873733643573	3.214065386956331	3.214065386956331	chr1	control	3
83410000	4.151701091412446	3.6547580551566883	4.521356247136178	4.151701091412446	chr1	control	3
83510000	2.5678860621139123	3.597275543676801	3.3181004167963795	3.3181004167963795	chr1	control	3
83720000	2.122238159772232	3.258005763359157	2.067719648562261	2.122238159772232	chr1	control	3
83730000	2.745046756283237	2.3074739913753235	3.093672170367001	2.745046756283237	chr1	control	3
83990000	2.9517631819078254	2.3131953699434695	3.2835381820540976	2.9517631819078254	chr1	control	3
85060000	3.9810832042578927	3.4402552824704684	5.515071449905951	3.9810832042578927	chr1	control	3
85230000	4.131755279746617	4.988850779780695	4.775568285348628	4.775568285348628	chr1	control	3
85260000	3.670767859346024	2.277093383750729	3.1159191942857127	3.1159191942857127	chr1	control	3
85440000	9.694125829532382	9.14664727617935	9.236963595990547	9.236963595990547	chr1	control	3
85630000	2.1002351719870465	0.4529381630375199	3.319030785945187	2.1002351719870465	chr1	control	3
85850000	3.1369512258318863	3.8676291922330064	2.6028411710497195	3.1369512258318863	chr1	control	3
86170000	3.057372502828969	3.1524753952247875	3.2981638749840645	3.1524753952247875	chr1	control	3
86430000	1.0626176319666871	4.082205460559208	0.8739869772858526	1.0626176319666871	chr1	control	3
86530000	3.466891636742116	5.083469775116122	3.396152861138959	3.466891636742116	chr1	control	3
86540000	5.53437253729106	4.7588681121202425	4.981866990398229	4.981866990398229	chr1	control	3
87050000	3.2274388848298248	2.61659140283069	2.37725902870294	2.61659140283069	chr1	control	3
87850000	6.344228521933342	4.932487208268106	6.279511658162664	6.279511658162664	chr1	control	3
88310000	3.680820263131233	2.375462149841015	3.13542536780866	3.13542536780866	chr1	control	3
88750000	3.55682941977992	2.6946097186398865	3.392151526151111	3.392151526151111	chr1	control	3
89200000	3.512368932799463	3.2600959399622758	3.400616775643912	3.400616775643912	chr1	control	3
89220000	1.9238019015440722	2.2920378962904913	3.0989768711920758	2.2920378962904913	chr1	control	3
89520000	3.4077443521341992	3.2931515439572476	3.787847984077256	3.4077443521341992	chr1	control	3
89530000	5.1109255890337835	4.946111937104214	4.875205417558135	4.946111937104214	chr1	control	3
91760000	3.0456486707096047	2.3068624697919002	1.8108364061533577	2.3068624697919002	chr1	control	3
92180000	4.31902551606442	3.958892258425346	3.7211958818858486	3.958892258425346	chr1	control	3
92490000	3.1428657640280546	2.7031630910689968	2.105054524918182	2.7031630910689968	chr1	control	3
92830000	4.081428792058582	3.7553957075839373	3.3781310739026513	3.7553957075839373	chr1	control	3
92940000	2.750118183830116	2.513978601023098	3.300961911637612	2.750118183830116	chr1	control	3
93980000	3.0368470298058234	4.579158301518672	2.805597502447478	3.0368470298058234	chr1	control	3
94730000	1.2837195430285326	4.3029054446841695	1.5032060339783053	1.5032060339783053	chr1	control	3
98370000	2.069012102978185	2.6436533743384745	3.6721264915021323	2.6436533743384745	chr1	control	3
98650000	3.542997560827154	1.3713358185717115	2.6477878848266956	2.6477878848266956	chr1	control	3
101040000	2.3692495465466403	2.796931098947326	3.629706508727745	2.796931098947326	chr1	control	3
102090000	3.492125435420717	3.3412422023163666	3.7462236825607063	3.492125435420717	chr1	control	3
102250000	3.791102682643037	2.055711877359509	1.215366658261702	2.055711877359509	chr1	control	3
103150000	2.6483109405750387	2.3326990582519413	3.9169382495951512	2.6483109405750387	chr1	control	3
103590000	2.742567327616562	4.040682117128612	2.81715626800805	2.81715626800805	chr1	control	3
103900000	3.0984391160354106	2.54063211119936	3.641119355229443	3.0984391160354106	chr1	control	3
104350000	1.5677338913482632	3.1948030432902272	1.730050146761527	1.730050146761527	chr1	control	3
105650000	2.2110089323304525	4.831049657322336	0.07840983828163271	2.2110089323304525	chr1	control	3
105720000	1.0509158218924253	-0.9999359320234754	3.016608508032476	1.0509158218924253	chr1	control	3
105990000	2.3057083084893395	3.1187241673857375	1.857712493324672	2.3057083084893395	chr1	control	3
106170000	4.514924756032118	5.344233483641892	4.981162899710517	4.981162899710517	chr1	control	3
106300000	2.4706080921425655	1.1239539835322923	3.762314719831652	2.4706080921425655	chr1	control	3
107800000	2.993484800463073	3.0188640651468885	1.228832113298109	2.993484800463073	chr1	control	3
108410000	4.225936179688595	4.230685560751947	5.309085820759137	4.230685560751947	chr1	control	3
108980000	3.0401868973097024	0.7069653821005101	1.9985932115138305	1.9985932115138305	chr1	control	3
109130000	3.825607539881994	3.9756616195475782	2.843009952676846	3.825607539881994	chr1	control	3
111260000	2.9435906180218985	4.306132053440023	3.8625867370747264	3.8625867370747264	chr1	control	3
111710000	2.1579399699453936	1.8076829363459364	3.2449181416596193	2.1579399699453936	chr1	control	3
112460000	2.46059179938362	4.639327780667586	3.0945060366938706	3.0945060366938706	chr1	control	3
114230000	1.523497981626521	3.554718456531272	2.696244806690975	2.696244806690975	chr1	control	3
114560000	2.484395405840891	1.804055100277956	3.5461420067786498	2.484395405840891	chr1	control	3
115890000	1.9776076975104129	2.7167116700063807	3.2192235757110286	2.7167116700063807	chr1	control	3
116360000	3.6421869494019745	2.3287818063983354	2.747637706738381	2.747637706738381	chr1	control	3
116650000	3.3070383355627277	2.588298654761092	2.7251028255697456	2.7251028255697456	chr1	control	3
117260000	3.220963835885271	1.9338808118010895	1.7332225965984762	1.9338808118010895	chr1	control	3
118460000	3.622263029797081	4.069768518732276	3.8305469469523166	3.8305469469523166	chr1	control	3
120090000	3.251516257310572	3.5711469241687746	3.2021778056550283	3.251516257310572	chr1	control	3
121000000	3.3569426119222996	2.410465649929375	2.6798113198967237	2.6798113198967237	chr1	control	3
123970000	0.628088446461303	3.068010388995133	1.7820545805308583	1.7820545805308583	chr1	control	3
124140000	1.9212980383876597	2.2031726135656404	3.6613089011850897	2.2031726135656404	chr1	control	3
124450000	3.3750431607206925	1.01227347362856	2.131754944576265	2.131754944576265	chr1	control	3
125360000	2.0194221379913633	2.8206939873121026	4.407296952571565	2.8206939873121026	chr1	control	3
125460000	2.2251286726681596	3.0296618730955185	3.3658345308098014	3.0296618730955185	chr1	control	3
125470000	2.2114592005825155	2.573233336950129	3.1763083180197467	2.573233336950129	chr1	control	3
125540000	2.4466232654916134	1.561558178261407	3.5204831831332433	2.4466232654916134	chr1	control	3
125550000	5.923748496645844	5.5782753316870135	4.869115875350143	5.5782753316870135	chr1	control	3
126430000	3.432380854355646	1.5553625919590544	3.234005009559414	3.234005009559414	chr1	control	3
126770000	3.0576600096241306	0.6629916483942538	0.8716209422425603	0.8716209422425603	chr1	control	3
126780000	7.495619508457017	0.44688817055668273	-0.49729313165893985	0.44688817055668273	chr1	control	3
127480000	3.3377634994987937	3.207965914037867	3.0834949864365666	3.207965914037867	chr1	control	3
127670000	3.045023134572518	-0.1412838202250799	2.264304489538664	2.264304489538664	chr1	control	3
127770000	5.623591910057477	3.240373262366675	4.916726392852626	4.916726392852626	chr1	control	3
129400000	3.1406940925584848	2.6423484297272832	2.9479742731850327	2.9479742731850327	chr1	control	3
130880000	3.2086548391554532	2.159624198180891	2.4284817213770293	2.4284817213770293	chr1	control	3
131060000	3.0301068814646435	3.1477928239275403	2.877520757699429	3.0301068814646435	chr1	control	3
131170000	3.315834924012046	2.772985815552855	3.6747483240142986	3.315834924012046	chr1	control	3
131180000	3.3819011631064044	2.9923776204143913	3.400894837090245	3.3819011631064044	chr1	control	3
131520000	2.6810348358483944	3.3820557219357785	3.493754051168151	3.3820557219357785	chr1	control	3
132110000	3.055130752295087	2.851716201485744	2.57984060158548	2.851716201485744	chr1	control	3
132120000	4.965512433058284	5.394143172905004	4.970950760040813	4.970950760040813	chr1	control	3
132240000	1.1954242561237785	3.2200788672758036	1.769700826164011	1.769700826164011	chr1	control	3
132360000	4.569191167065152	4.1908976065461525	4.732204338881371	4.569191167065152	chr1	control	3
132520000	5.059479158990589	4.910307244919535	5.487811502783993	5.059479158990589	chr1	control	3
132600000	5.156038132038214	3.911708298973229	5.119998367468537	5.119998367468537	chr1	control	3
132880000	3.5068384359458378	2.774135634986557	3.251760083892247	3.251760083892247	chr1	control	3
133310000	2.6267102285847455	3.502443922304203	3.105770543488865	3.105770543488865	chr1	control	3
133590000	3.2720393248427566	3.7134421450420647	2.858611163099679	3.2720393248427566	chr1	control	3
133600000	3.678090892144694	2.95916046210162	2.938118281491827	2.95916046210162	chr1	control	3
133730000	3.387269657183422	3.683258448530526	3.69454417783513	3.683258448530526	chr1	control	3
133900000	4.095679955255915	3.779078082569765	3.9615538584793297	3.9615538584793297	chr1	control	3
133910000	2.79334789572062	2.790570453130026	3.363052495955729	2.79334789572062	chr1	control	3
134050000	7.191923714793326	7.469704682736619	6.627957257996921	7.191923714793326	chr1	control	3
134200000	4.319661802670627	1.850271484990223	3.630076628378537	3.630076628378537	chr1	control	3
134350000	2.9958453456484904	3.569184454920799	2.814361298234777	2.9958453456484904	chr1	control	3
134630000	3.2455713332101315	2.8598826877675214	3.426568040567987	3.2455713332101315	chr1	control	3
134640000	3.5274097298872413	3.357426374144577	3.2653363710444308	3.357426374144577	chr1	control	3
134760000	0.5104835782799202	3.077009824004766	-1.0837806496921123	0.5104835782799202	chr1	control	3
135260000	3.950715798671296	3.5942460745263016	4.240573052291414	3.950715798671296	chr1	control	3
135540000	4.226721387856545	4.559445260566598	4.13380451983811	4.226721387856545	chr1	control	3
135950000	1.5145442103702806	4.204612200276449	1.3439255831439147	1.5145442103702806	chr1	control	3
136180000	3.0489654912434365	0.7786994294250954	1.783526863115313	1.783526863115313	chr1	control	3
136470000	2.13702007718263	3.118475262235944	2.3433918241805936	2.3433918241805936	chr1	control	3
137340000	2.699198833556122	2.3673098860459962	3.4628608566894346	2.699198833556122	chr1	control	3
137970000	2.855422925175727	3.174716186250359	2.9933797935086353	2.9933797935086353	chr1	control	3
138830000	1.947623121882506	2.3611949752466774	3.0103885583348964	2.3611949752466774	chr1	control	3
139910000	2.0417119969918573	0.9435960214063751	4.750827596136118	2.0417119969918573	chr1	control	3
140650000	3.2312874380720107	2.1363543075080957	2.227669768159609	2.227669768159609	chr1	control	3
141700000	2.4757415500737907	3.617104917993766	2.1235840472115557	2.4757415500737907	chr1	control	3
142590000	3.332898390348614	4.820596923573177	3.0317174834837015	3.332898390348614	chr1	control	3
143680000	2.6076636230846653	2.4842815402164846	3.021283921077382	2.6076636230846653	chr1	control	3
144460000	3.7409991397514184	0.9157875935556562	2.653741233363847	2.653741233363847	chr1	control	3
144600000	2.4595786021661623	3.2788453797577657	1.685350723380673	2.4595786021661623	chr1	control	3
144740000	2.605197560112111	2.4057075334548963	3.371844944221042	2.605197560112111	chr1	control	3
145800000	2.986552528237304	2.2473406043619932	3.418407828148925	2.986552528237304	chr1	control	3
146270000	3.416586162167861	0.9025994058412947	2.9786145172266583	2.9786145172266583	chr1	control	3
146400000	4.040737341755628	2.142009148581469	3.07595934039112	3.07595934039112	chr1	control	3
147500000	2.3469097834351262	1.240219954341616	3.091365282552161	2.3469097834351262	chr1	control	3
148220000	2.9834314189046283	1.815061937376703	3.214509123802393	2.9834314189046283	chr1	control	3
148950000	3.0540530080314263	2.3702110826977525	1.7781157071991065	2.3702110826977525	chr1	control	3
149260000	3.122368049056311	0.3966969365353075	2.648443119661194	2.648443119661194	chr1	control	3
150460000	3.791113495118952	3.43787424836296	2.8563169085630804	3.43787424836296	chr1	control	3
150920000	3.022986165931637	2.955989820200497	2.8183193406506706	2.955989820200497	chr1	control	3
150930000	3.3634472094762438	3.8443513852990794	2.9847287302157928	3.3634472094762438	chr1	control	3
151210000	4.725852007292232	3.0093532831726764	2.5688585007356504	3.0093532831726764	chr1	control	3
152090000	5.997308893557404	6.109009920747523	5.677509811007043	5.997308893557404	chr1	control	3
152560000	3.1344075844832875	0.8696722551240874	0.958386961505314	0.958386961505314	chr1	control	3
153000000	3.3419177454790177	1.1633324145514803	1.8245333056083595	1.8245333056083595	chr1	control	3
153550000	2.645056139458802	3.5851614269662093	2.4683269487177624	2.645056139458802	chr1	control	3
153750000	2.950327601228944	4.293457769772369	3.8284686593216923	3.8284686593216923	chr1	control	3
153880000	3.6312661444078236	2.6633761486998644	2.076941479158472	2.6633761486998644	chr1	control	3
154780000	3.8806816674657183	4.1016170678129376	4.012893988774453	4.012893988774453	chr1	control	3
154890000	0.49219880775659747	3.3468504720033745	1.9587740717945281	1.9587740717945281	chr1	control	3
154900000	1.804436983171246	5.694961140982028	3.011618340667433	3.011618340667433	chr1	control	3
155000000	2.674171156201259	1.3266130908877158	3.5198416810365742	2.674171156201259	chr1	control	3
155050000	3.183432416095494	5.879913489004515	2.052537381071429	3.183432416095494	chr1	control	3
155150000	2.8005829281389203	-0.3160841749889065	3.2142574023820236	2.8005829281389203	chr1	control	3
155220000	2.473834442859796	3.1456701879051656	1.7706290233504984	2.473834442859796	chr1	control	3
155710000	1.9332120892569222	2.1221500806305933	3.0641073210454266	2.1221500806305933	chr1	control	3
156100000	3.7972559742779843	4.255297928151216	1.4641385370614035	3.7972559742779843	chr1	control	3
156220000	1.4489812070042372	3.092875821816907	2.396374466537054	2.396374466537054	chr1	control	3
156230000	2.2429406787376642	3.5939970107868957	3.074378574305456	3.074378574305456	chr1	control	3
156640000	4.25617695456251	4.6443727777048505	4.1303264712351115	4.25617695456251	chr1	control	3
158880000	2.100336560816483	4.084811125105707	3.24090770906726	3.24090770906726	chr1	control	3
159020000	1.3566161688750404	2.461745768037546	3.009914456969613	2.461745768037546	chr1	control	3
159510000	3.9433393716715934	1.776433634351543	2.4276513153257913	2.4276513153257913	chr1	control	3
159520000	2.2746616417470626	1.888150434822198	3.123445811425763	2.2746616417470626	chr1	control	3
160830000	1.5686407271509726	3.5707702519772506	1.0872271369728141	1.5686407271509726	chr1	control	3
162340000	4.0994616778227755	3.9259931444678546	5.071743693436844	4.0994616778227755	chr1	control	3
162490000	0.9934070672659879	3.0851229923578476	1.9192549686229567	1.9192549686229567	chr1	control	3
162670000	5.095199278253278	5.680760617336009	5.957775637886498	5.680760617336009	chr1	control	3
164010000	3.2379173027056507	1.9879516638285781	2.4760385491929053	2.4760385491929053	chr1	control	3
164460000	2.7424677469614527	1.981243921576321	3.619130745953939	2.7424677469614527	chr1	control	3
164740000	2.7965717808528416	3.2904228992348785	3.3767062831656176	3.2904228992348785	chr1	control	3
164900000	3.699528085019988	4.013114446309431	3.3033885436596444	3.699528085019988	chr1	control	3
165030000	3.752962906476239	3.7310277091950423	3.5338000905242555	3.7310277091950423	chr1	control	3
165660000	3.7961701733588478	4.079298442542608	3.3359709068056973	3.7961701733588478	chr1	control	3
165770000	3.588649855290563	2.8586476329877626	2.3319559141657624	2.8586476329877626	chr1	control	3
165970000	4.477857075446697	2.5665141805087694	4.724265685751428	4.477857075446697	chr1	control	3
166080000	0.8424508226475614	1.5828203726080563	3.1429204766726464	1.5828203726080563	chr1	control	3
166240000	3.4854492919446094	1.8035468850713658	1.6288110020569582	1.8035468850713658	chr1	control	3
166360000	0.3940442300767492	3.8491861609130953	1.2089489815211825	1.2089489815211825	chr1	control	3
166540000	3.3129211974429005	1.4575047928185603	3.631943732767898	3.3129211974429005	chr1	control	3
166820000	3.376923973165761	2.6228122333800115	1.9807888553727107	2.6228122333800115	chr1	control	3
166990000	4.406247804708335	3.586199761703474	3.7112179600072595	3.7112179600072595	chr1	control	3
167000000	3.4036619502398326	3.3331770107886403	3.3857953194558075	3.3857953194558075	chr1	control	3
