#Position (bp)	mapping quality
5.82583748E8	40.619720157588866
5.89397593E8	40.820365670268025
5.96211438E8	40.83516118765061
6.03025283E8	40.81293512181127
6.09839128E8	40.83094486233245
6.15738246E8	40.72618945715074
6.191451685E8	0.0
6.23466818E8	40.548390064944385
6.30280663E8	40.76658462411197
6.37094508E8	40.63006458961618
6.43908353E8	40.766956954572244
6.50722198E8	40.69453845149748
6.57536043E8	40.95753824929916
6.64349888E8	40.67031668859541
6.71163733E8	40.71080432208482
6.77977578E8	40.86401432911614
6.84791423E8	40.761262500223104
6.91605268E8	40.38382325356997
6.98419113E8	40.82506116425149
7.05232958E8	41.00876317226005
7.12046803E8	40.981965712481184
7.18860648E8	40.697433848409744
7.222708485E8	0.0
7.25677771E8	39.92189931268271
7.32488338E8	40.91902736589591
7.39302183E8	40.666191292038384
7.46116028E8	40.89365039871588
7.52929873E8	40.930437784899716
7.59743718E8	40.870699321504446
7.66557563E8	40.86917089575858
7.73371408E8	40.677017970920154
7.80185253E8	40.512264782085126
7.86999098E8	40.805201935120415
7.93812943E8	40.83163005951179
8.00626788E8	40.8748396526125
8.07440633E8	40.85978690041012
8.14254478E8	40.9925886828823
8.190716475E8	40.83035215709503
8.2247857E8	39.91158399186118
8.27882168E8	40.1467034418395
8.34696013E8	39.73093910771099
8.41509858E8	39.875963652909405
8.48323703E8	40.97221866780408
8.55137548E8	40.393687242123185
8.61951393E8	39.75298388262782
8.68765238E8	40.93357219016739
8.75579083E8	40.61088654928275
8.82392928E8	40.87016722328261
8.89206773E8	40.88727851878579
8.96020618E8	40.909426238855566
9.02834463E8	40.91135580690521
9.09648308E8	40.92540007342917
9.14262198E8	40.41703930223389
9.176691205E8	38.547050362209575
9.23275998E8	40.5320369775567
9.30089843E8	40.84810610426916
9.36903688E8	40.77849100396314
9.43717533E8	40.88858564014134
9.50531378E8	40.776373847578405
9.57345223E8	40.806987416639785
9.64159068E8	40.79220180765281
9.70972913E8	40.970207003466726
9.77786758E8	40.88028850737153
9.84600603E8	40.96148314069908
9.91414448E8	40.93340262040606
9.98228293E8	40.81573699801466
1.00390351E9	40.58436216521752
1.0073104325E9	0.0
1.011855983E9	40.38374088891791
1.018669828E9	40.44328189496751
1.025483673E9	40.91889857827853
1.032297518E9	41.00456265578033
1.039111363E9	40.67266202257856
1.045925208E9	40.608598901287
1.052739053E9	40.93982605765862
1.059552898E9	40.95198567784669
1.0652815955E9	40.94827712103809
1.068688518E9	0.0
1.073180588E9	40.3954433791355
1.079994433E9	40.65689767482145
1.086808278E9	40.63086617171231
1.093622123E9	40.84449751313878
1.100435968E9	40.592394068246364
1.107249813E9	41.03806402076272
1.114063658E9	40.33507948006551
1.120877503E9	40.828279602915806
1.127691348E9	40.898417634314114
1.134505193E9	40.729889246314706
1.141319038E9	40.964603306980706
1.148132883E9	40.7759493373751
1.154946728E9	36.52815742380771
1.161760573E9	40.52911236091649
1.168574418E9	40.583967121087824
1.175388263E9	40.689111258170506
1.182202108E9	40.462940318610464
1.189015953E9	40.764368984488044
1.195829798E9	40.87551376593081
1.202643643E9	40.95341501916313
1.209457488E9	40.54591099178502
1.216271333E9	40.7654474140979
1.223085178E9	40.904653066256465
1.229899023E9	40.97023565207978
1.236712868E9	40.77312174101275
1.243526713E9	40.550751003709294
1.250340558E9	40.93685578881882
1.257154403E9	40.979156569097874
1.2618183335E9	40.823644126106224
1.265225256E9	40.361350390056685
1.270782093E9	40.86443091101868
1.277595938E9	40.73064492955092
1.284409783E9	40.68770535560671
1.291223628E9	40.979481862708866
1.298037473E9	40.920646346750715
1.304851318E9	40.75789739871044
1.311665163E9	40.916394841091204
1.318479008E9	40.744804198786824
1.325292853E9	41.013725527328425
1.332106698E9	40.93907927022885
1.338920543E9	41.0591263355082
1.345734388E9	40.64546750187379
1.352548233E9	40.48902828144483
1.359362078E9	12.254596999831545
1.366175923E9	40.951725450579055
1.372989768E9	40.621350161834464
1.379803613E9	40.939961444650045
1.386617458E9	40.87590419543096
1.393431303E9	40.93811970951919
1.400245148E9	40.902109340209485
1.407058993E9	41.0460769099741
1.413872838E9	40.4489055300883
1.420686683E9	40.89816993228469
1.427500528E9	40.99428713763608
1.434314373E9	40.95651927807894
1.441128218E9	39.52852981380133
1.444861853E9	40.3294802899208
1.4482687755E9	40.487396961874694
1.454755908E9	40.505138379507414
1.461569753E9	39.90955734365891
1.468383598E9	40.55514175335486
1.475197443E9	40.77238987740999
1.482011288E9	40.88698824128528
1.488825133E9	40.643702002213914
1.495638978E9	40.770295030354646
1.502452823E9	40.862866743124165
1.509266668E9	40.44155722774677
1.516080513E9	40.78296721475699
1.522894358E9	40.699359309302466
1.529708203E9	40.93182965084402
1.536522048E9	39.85645929124125
1.543335893E9	40.67316805720571
1.550149738E9	40.912444023168774
1.556963583E9	40.620816011667586
1.563777428E9	40.88871750766872
1.570591273E9	40.82764020424966
1.577405118E9	40.826756480202754
1.584218963E9	40.957741504283504
1.591032808E9	40.879639418184404
1.597846653E9	40.98400777072502
1.6032409105E9	40.739026785112266
1.606647833E9	0.0
1.611474343E9	40.009096010948404
1.618288188E9	40.67971865594836
1.625102033E9	40.53531799950315
1.631915878E9	40.654785352673514
1.638729723E9	40.82993616368541
1.645543568E9	40.585880203568884
1.652357413E9	40.831414089364955
1.659171258E9	40.80331869857963
1.665985103E9	38.855674224302064
1.672798948E9	40.708319182871385
1.679612793E9	40.52334047424487
1.686426638E9	40.71144933915887
1.693240483E9	40.69498888008295
1.700054328E9	40.80496021533219
1.706868173E9	40.89035393562105
1.713682018E9	40.88869456699418
1.720495863E9	39.98516884556601
1.727309708E9	40.65662979208913
1.734123553E9	40.78334262169808
1.740937398E9	40.2978253428259
1.747751243E9	39.55305965072312
1.754565088E9	37.22622896117619
1.759854186E9	40.89914424866085
1.7632611085E9	29.305731225296444
1.768192778E9	40.327944759443284
1.775006623E9	35.2667006866049
1.781820468E9	40.82186541241672
1.788634313E9	40.43824614962391
1.795448158E9	40.88426450020298
1.802262003E9	40.79371470005027
1.809075848E9	40.86144054822023
1.815889693E9	40.88191648359666
1.822703538E9	40.644615499041734
1.829517383E9	40.88429304954736
1.836331228E9	40.81997255390993
1.843145073E9	40.75409087424977
1.849958918E9	40.58389928718647
1.856772763E9	38.542330812888196
1.863586608E9	40.72745803176759
1.870400453E9	40.5803927976434
1.877214298E9	40.97010790920743
1.884028143E9	40.9513689249656
1.890841988E9	40.81873414576212
1.897655833E9	40.75648674892919
1.904469678E9	40.44520481478113
1.910723823E9	40.70403051190878
1.9141307455E9	0.0
1.918097368E9	40.20680146327063
1.924911213E9	40.56259527465351
1.931725058E9	40.72632742130719
1.938538903E9	40.6617514502207
1.945352748E9	40.98825337888629
1.952166593E9	40.84918319007477
1.958980438E9	40.49104369135736
1.965794283E9	41.03746603218826
1.972608128E9	40.378009239614904
1.979421973E9	40.24679973071764
1.986235818E9	39.92408573324063
1.993049663E9	40.6743513220432
1.999863508E9	40.87883590957988
2.006677353E9	40.8756463501858
2.013491198E9	40.90148361233262
2.020305043E9	34.97283660646825
2.027118888E9	40.871247905238725
2.033932733E9	40.653912599508686
2.040746578E9	40.46244726468635
2.047560423E9	39.84033014598557
2.054374268E9	40.833205036172906
2.060544391E9	40.94112835919079
2.0639513135E9	0.0
2.068001958E9	38.90430186567086
2.074815803E9	37.52409100219459
2.081629648E9	38.29858716605717
2.088443493E9	39.23220340820985
2.095257338E9	39.110406501527414
2.102071183E9	39.61771026392223
2.108885028E9	40.24730963192048
2.115698873E9	40.79521438501584
2.122512718E9	39.879229309832
2.129326563E9	40.815348361445835
2.136140408E9	40.84356964573434
2.142954253E9	40.96189644510344
2.149768098E9	40.617823663573326
2.156581943E9	40.83822786083989
2.163395788E9	40.84668343377519
2.170209633E9	40.202994750967605
2.177023478E9	41.07437250039683
2.183837323E9	40.98649386763158
2.190651168E9	40.99496159762299
2.197465013E9	41.010540028905595
2.204278858E9	40.911893378231845
2.2082174155E9	41.0580083924663
2.211624338E9	40.10796840905222
2.217906548E9	40.88751372454281
2.224720393E9	40.85007337844505
2.231534238E9	38.25272878602686
2.238348083E9	40.54801323636261
2.245161928E9	37.274450951400645
2.251975773E9	39.001756363107525
2.258789618E9	40.36473289262315
2.265603463E9	39.666957691854726
2.272417308E9	39.95039485442416
2.279231153E9	39.05296851535984
2.286044998E9	40.77249902791177
2.292858843E9	40.77923637018539
2.299672688E9	40.98354319340022
2.306486533E9	40.74404445004595
2.313300378E9	40.84827290731722
2.320114223E9	40.986745657958934
2.326928068E9	41.017687746224794
2.333741913E9	40.99353932250029
2.3376495495E9	40.210948126021485
2.341056472E9	9.929927259418818
2.347369603E9	40.513802451214964
2.354183448E9	40.748799268696565
2.360997293E9	40.68482113268217
2.367811138E9	41.00249978797621
2.374624983E9	26.92269209690992
2.381438828E9	40.99432923960953
2.388252673E9	40.97009700532845
2.395066518E9	40.90790405449723
2.401880363E9	41.072591041831316
2.408694208E9	40.98381908395633
2.415508053E9	40.402495457382784
2.422321898E9	38.43996305854009
2.429135743E9	39.59306211735694
2.435949588E9	40.73856969785969
2.442763433E9	40.99153999476173
2.449577278E9	40.67103357638735
2.456391123E9	40.92838070156187
2.4612717095E9	40.435801275126124
2.462753523E9	39.833638566495395
2.4646867815E9	27.81856138199183
2.470018813E9	38.8427445842921
2.476832658E9	40.58989713086274
2.483646503E9	40.27417563688512
2.490460348E9	29.545301590771906
2.497274193E9	34.04865404339186
2.504088038E9	40.49289801331124
2.510901883E9	40.588867466373216
2.517715728E9	39.700909898302264
2.524529573E9	40.52300112725324
2.531343418E9	40.48335833814195
2.538157263E9	39.89483977186934
2.544971108E9	40.37421790248467
2.551784953E9	40.33299486758503
2.558598798E9	40.37596633907957
2.565412643E9	40.62564032046713
2.572226488E9	40.372244059960224
2.579040333E9	40.3628495501753
2.585854178E9	38.91653600056628
2.592668023E9	40.36651388649145
2.599481868E9	40.58851409290454
2.606295713E9	40.453099038482904
2.613109558E9	39.14666841417447
2.619923403E9	40.347061541994094
2.626737248E9	40.66083319902331
2.631968571E9	40.33412401085453
2.6353754935E9	38.12398629030643
2.640364938E9	32.81080351554973
2.647178783E9	29.58563740285589
2.653992628E9	27.40194199927894
2.660806473E9	27.053567478622103
2.667620318E9	26.6714851957537
2.674434163E9	28.552510675180546
2.681248008E9	26.489908611913197
2.688061853E9	25.549029548088065
2.694875698E9	27.034116640668245
2.701689543E9	26.345206110386123
2.708503388E9	27.13903105968074
2.715317233E9	26.83969157050539
2.7221309125E9	28.45000032219401
