#Position (bp)	insert size
8.07440633E8	207.2380657708628
8.14254478E8	202.48730834752982
8.190716475E8	203.92549923195085
8.2247857E8	206.73400868306803
8.27882168E8	205.3544540229885
8.34696013E8	206.51419892299904
8.41509858E8	207.80581111729214
8.48323703E8	199.30123316920128
8.55137548E8	202.82206298807174
8.61951393E8	205.9739968430672
8.68765238E8	201.23056240197178
8.75579083E8	205.5818888224746
8.82392928E8	207.62454052161738
8.89206773E8	202.7428289266957
8.96020618E8	205.4573690097221
9.02834463E8	203.7745374449339
9.09648308E8	204.69845220854452
9.14262198E8	209.85532655246251
9.176691205E8	207.28390099428813
9.23275998E8	207.45710119834146
9.30089843E8	205.5812298603652
9.36903688E8	207.0628862723869
9.43717533E8	205.45115523148556
9.50531378E8	203.44113179707503
9.57345223E8	206.1886446886447
9.64159068E8	206.01179661016948
9.70972913E8	204.1303940798859
9.77786758E8	203.95982947303654
9.84600603E8	204.23008108584523
9.91414448E8	202.5814036337727
9.98228293E8	203.85032344412224
1.00390351E9	209.6027397260274
1.0073104325E9	0.0
1.011855983E9	201.2726773706601
1.018669828E9	206.47255359612726
1.025483673E9	206.17916260954235
1.032297518E9	203.6917407327119
1.039111363E9	206.2462686567164
1.045925208E9	204.71162687886826
1.052739053E9	203.33537336903396
1.059552898E9	204.37916540278198
1.0652815955E9	202.57140940497752
1.068688518E9	0.0
1.073180588E9	209.07537149568503
1.079994433E9	207.79668231886603
1.086808278E9	206.64411410577011
1.093622123E9	206.8210176070983
1.100435968E9	205.5873662533017
1.107249813E9	202.5845119006554
1.114063658E9	208.1773987595768
1.120877503E9	207.9666608176873
1.127691348E9	204.48020957161097
1.134505193E9	206.6726187805644
1.141319038E9	203.44306572543516
1.148132883E9	205.40764871257085
1.154946728E9	205.53550295857988
1.161760573E9	206.34033967451555
1.168574418E9	207.08889690303386
1.175388263E9	207.98380329348072
1.182202108E9	209.2225713895341
1.189015953E9	203.56411794564164
1.195829798E9	204.55817890642874
1.202643643E9	201.64553846153845
1.209457488E9	209.00081092039466
1.216271333E9	207.82881604248695
1.223085178E9	203.04207076149424
1.229899023E9	204.44423136957587
1.236712868E9	203.6001325381047
1.243526713E9	205.74472813024352
1.250340558E9	201.96146253925528
1.257154403E9	202.69020661703158
1.2618183335E9	204.3174379953976
1.265225256E9	202.62367708589713
1.270782093E9	204.7344071752162
1.277595938E9	207.16285714285715
1.284409783E9	206.38148566267782
1.291223628E9	199.35822557163655
1.298037473E9	203.19098473724026
1.304851318E9	207.15286509789834
1.311665163E9	206.49639942390783
1.318479008E9	207.34799906388955
1.325292853E9	205.12094500872522
1.332106698E9	205.1157122145705
1.338920543E9	203.89795030245006
1.345734388E9	207.39691275167786
1.352548233E9	208.0874652825206
1.359362078E9	189.05687474354627
1.366175923E9	205.82910762523102
1.372989768E9	207.85465090140718
1.379803613E9	205.52152679604163
1.386617458E9	205.16150039072676
1.393431303E9	202.95806118941218
1.400245148E9	207.2995481527421
1.407058993E9	204.11414922656962
1.413872838E9	204.14752099701977
1.420686683E9	202.63900781215517
1.427500528E9	200.02546275395034
1.434314373E9	201.26570454646065
1.441128218E9	204.79251542697898
1.444861853E9	204.3851030110935
1.4482687755E9	209.07251944158156
1.454755908E9	207.85662820922067
1.461569753E9	208.77583656868183
1.468383598E9	208.94766928475158
1.475197443E9	203.99557443795362
1.482011288E9	205.55314325573283
1.488825133E9	209.29633944173125
1.495638978E9	205.38726564946978
1.502452823E9	205.1452302931003
1.509266668E9	207.7768602540835
1.516080513E9	207.851612038939
1.522894358E9	207.41114082400398
1.529708203E9	205.24537308056017
1.536522048E9	204.78016677935543
1.543335893E9	202.56044753811332
1.550149738E9	202.73381730187538
1.556963583E9	209.76409107876074
1.563777428E9	204.28526533177697
1.570591273E9	206.0298308696231
1.577405118E9	206.27446216371428
1.584218963E9	206.83684398429133
1.591032808E9	204.9164503085763
1.597846653E9	205.98243702606118
1.6032409105E9	209.04414902346954
1.606647833E9	0.0
1.611474343E9	206.53832125108283
1.618288188E9	207.3693508811064
1.625102033E9	208.17444449493343
1.631915878E9	207.07347776510832
1.638729723E9	206.290335357803
1.645543568E9	205.89725340817964
1.652357413E9	203.6201720505618
1.659171258E9	205.27745405647693
1.665985103E9	206.6573612315698
1.672798948E9	206.30692015912666
1.679612793E9	207.47942804428044
1.686426638E9	206.61095139103898
1.693240483E9	205.7119256116277
1.700054328E9	208.3585629577956
1.706868173E9	204.61059866160247
1.713682018E9	204.85870588762836
1.720495863E9	205.03026972182295
1.727309708E9	203.04340751375926
1.734123553E9	201.09116519650857
1.740937398E9	198.85381213989012
1.747751243E9	203.67436040044493
1.754565088E9	204.9638037583554
1.759854186E9	198.93532538659792
1.7632611085E9	219.95
1.768192778E9	207.5042891609329
1.775006623E9	212.7160373167481
1.781820468E9	206.01013024602025
1.788634313E9	203.89264477175007
1.795448158E9	201.9198373130412
1.802262003E9	205.77966256269949
1.809075848E9	207.0483106625713
1.815889693E9	207.31989175760802
1.822703538E9	208.06433848220283
1.829517383E9	205.28147054753447
1.836331228E9	203.38098603993637
1.843145073E9	209.4705512094236
1.849958918E9	207.81497597679268
1.856772763E9	209.02869120209058
1.863586608E9	203.77057158025127
1.870400453E9	203.7324275120998
1.877214298E9	198.70364620298085
1.884028143E9	198.912054451012
1.890841988E9	201.58610868666452
1.897655833E9	200.69945725915875
1.904469678E9	200.75951031512128
1.910723823E9	203.1088165647888
1.9141307455E9	0.0
1.918097368E9	207.3896256817055
1.924911213E9	208.85105715821538
1.931725058E9	207.301131095865
1.938538903E9	207.8012747031042
1.945352748E9	203.0751749030792
1.952166593E9	204.78769383787693
1.958980438E9	206.9626597534907
1.965794283E9	203.32234368167906
1.972608128E9	208.00797666256437
1.979421973E9	208.02449658396262
1.986235818E9	206.69493688192134
1.993049663E9	205.89797882579404
1.999863508E9	201.5987406216506
2.006677353E9	204.13823125750557
2.013491198E9	205.79055139186295
2.020305043E9	194.35886591478697
2.027118888E9	203.48062953995156
2.033932733E9	203.00968175290683
2.040746578E9	203.3726542706231
2.047560423E9	206.798236630004
2.054374268E9	205.40538252461792
2.060544391E9	203.83026793823797
2.0639513135E9	0.0
2.068001958E9	206.89428123508964
2.074815803E9	212.08031990859755
2.081629648E9	206.29920370474954
2.088443493E9	206.04177201854193
2.095257338E9	204.54904452372807
2.102071183E9	206.29889437779346
2.108885028E9	203.10938651814234
2.115698873E9	207.72493767806267
2.122512718E9	208.7392947683798
2.129326563E9	202.9455710648758
2.136140408E9	204.32377211950046
2.142954253E9	202.78115313081216
2.149768098E9	207.0974136799265
2.156581943E9	207.34698314108252
2.163395788E9	202.95224681421865
2.170209633E9	207.73833325861838
2.177023478E9	204.56049940231105
2.183837323E9	202.30359311058146
2.190651168E9	202.49069954662937
2.197465013E9	202.20189315920942
2.204278858E9	202.39785707960684
2.2082174155E9	198.97002357696195
2.211624338E9	206.63842814204608
2.217906548E9	205.30362272240086
2.224720393E9	205.1719806763285
2.231534238E9	208.5340984539505
2.238348083E9	206.21153251799197
2.245161928E9	204.96652343359648
2.251975773E9	206.21084195117345
2.258789618E9	207.32385531135532
2.265603463E9	207.89196304628788
2.272417308E9	206.4855629511578
2.279231153E9	203.51027079560012
2.286044998E9	206.47000623941528
2.292858843E9	203.1635299768569
2.299672688E9	201.23563292499463
2.306486533E9	206.20777188559506
2.313300378E9	203.67513123065189
2.320114223E9	202.21688201368087
2.326928068E9	199.8988194852775
2.333741913E9	199.78766412489284
2.3376495495E9	209.18010849909584
2.341056472E9	228.88492001863642
2.347369603E9	208.38042363433667
2.354183448E9	206.70227794455235
2.360997293E9	203.82137942896458
2.367811138E9	203.203738477296
2.374624983E9	185.66131812756927
2.381438828E9	201.19614075931233
2.388252673E9	204.07702193662752
2.395066518E9	203.15713519792692
2.401880363E9	200.77301917510854
2.408694208E9	201.5676649508657
2.415508053E9	205.47518655039107
2.422321898E9	206.41593662628145
2.429135743E9	207.45079748670855
2.435949588E9	202.7556158533873
2.442763433E9	202.5949906509545
2.449577278E9	202.87298451927052
2.456391123E9	201.05608451215087
2.4612717095E9	204.60064322945547
2.462753523E9	213.7970430107527
2.4646867815E9	233.6761658031088
2.470018813E9	207.9412623891497
2.476832658E9	207.42602182356205
2.483646503E9	207.3683971682701
2.490460348E9	228.88867924528302
2.497274193E9	216.2567739878865
2.504088038E9	209.61572332813503
2.510901883E9	207.9426650150416
2.517715728E9	207.32363250132767
2.524529573E9	208.35196161445103
2.531343418E9	207.96776913707487
2.538157263E9	207.17627846211272
2.544971108E9	210.3243834178765
2.551784953E9	209.10984919009496
2.558598798E9	207.08276181649677
2.565412643E9	204.69156893526642
2.572226488E9	209.44534745685326
2.579040333E9	209.59513988522238
2.585854178E9	212.71616147506634
2.592668023E9	210.30438247011952
2.599481868E9	207.43266832917706
2.606295713E9	205.7203513909224
2.613109558E9	209.38540899042005
2.619923403E9	206.40909945478472
2.626737248E9	207.39378050985354
2.631968571E9	208.88317654780136
2.6353754935E9	209.33083686095733
2.640364938E9	218.0704092833621
2.647178783E9	215.07548387096773
2.653992628E9	225.2765787370104
2.660806473E9	230.72222222222223
2.667620318E9	227.4589416058394
2.674434163E9	227.45015015015014
2.681248008E9	230.50739644970415
2.688061853E9	236.1642857142857
2.694875698E9	221.25496688741723
2.701689543E9	237.55
2.708503388E9	232.03716216216216
2.715317233E9	229.126993502658
2.7221309125E9	225.50462519936204
