#peakID	chr	start	end	strand	PC1
chr10-4175000	chr10	4175000	4200000	+	0.487199997870446
chr10-4200000	chr10	4200000	4225000	+	0.362800932974225
chr10-4225000	chr10	4225000	4250000	+	0.668549370567524
chr10-4250000	chr10	4250000	4275000	+	1.29448358468468
chr10-4275000	chr10	4275000	4300000	+	1.41275058110105
chr10-4300000	chr10	4300000	4325000	+	1.27545274033974
chr10-4325000	chr10	4325000	4350000	+	1.30432547077479
chr10-4350000	chr10	4350000	4375000	+	1.44886925927919
chr10-4375000	chr10	4375000	4400000	+	1.52233261749888
chr10-4400000	chr10	4400000	4425000	+	1.50422293810538
chr10-4425000	chr10	4425000	4450000	+	1.20712885949466
chr10-4450000	chr10	4450000	4475000	+	0.401154320796456
chr10-4475000	chr10	4475000	4500000	+	-0.247550674215521
chr10-4500000	chr10	4500000	4525000	+	-0.405915733277159
chr10-4525000	chr10	4525000	4550000	+	-0.437541260551473
chr10-4550000	chr10	4550000	4575000	+	-0.469513654430957
chr10-4575000	chr10	4575000	4600000	+	-0.3585919814172
chr10-4600000	chr10	4600000	4625000	+	-0.389643651453903
chr10-4625000	chr10	4625000	4650000	+	-0.47833149864312
chr10-4650000	chr10	4650000	4675000	+	-0.346136548520636
chr10-4675000	chr10	4675000	4700000	+	-0.294703170680136
chr10-4700000	chr10	4700000	4725000	+	-0.385537832987697
chr10-4725000	chr10	4725000	4750000	+	-0.533609130596891
chr10-4750000	chr10	4750000	4775000	+	-0.629213610614226
chr10-4775000	chr10	4775000	4800000	+	-0.677538163657446
chr10-4800000	chr10	4800000	4825000	+	-0.649580769056761
chr10-4825000	chr10	4825000	4850000	+	-0.594620957670794
chr10-4850000	chr10	4850000	4875000	+	-0.516679027799486
chr10-4875000	chr10	4875000	4900000	+	-0.400276599687957
chr10-4900000	chr10	4900000	4925000	+	-0.340492128168285
chr10-4925000	chr10	4925000	4950000	+	-0.146444051325835
chr10-4950000	chr10	4950000	4975000	+	0.187859724926735
chr10-4975000	chr10	4975000	5000000	+	0.601837965546451
chr10-5000000	chr10	5000000	5025000	+	1.15893424108695
chr10-5025000	chr10	5025000	5050000	+	1.4934889868475
chr10-5050000	chr10	5050000	5075000	+	1.5982165012938
chr10-5075000	chr10	5075000	5100000	+	1.65108910401003
chr10-5100000	chr10	5100000	5125000	+	1.6456742387691
chr10-5125000	chr10	5125000	5150000	+	1.65863006057515
chr10-5150000	chr10	5150000	5175000	+	1.67328512834718
chr10-5175000	chr10	5175000	5200000	+	1.6733690713579
chr10-5200000	chr10	5200000	5225000	+	1.67508683706431
chr10-5225000	chr10	5225000	5250000	+	1.67096569237253
chr10-5250000	chr10	5250000	5275000	+	1.66572258759522
chr10-5275000	chr10	5275000	5300000	+	1.65599111324278
chr10-5300000	chr10	5300000	5325000	+	1.65138525589995
chr10-5325000	chr10	5325000	5350000	+	1.64400350780711
chr10-5350000	chr10	5350000	5375000	+	1.67182723683775
chr10-5375000	chr10	5375000	5400000	+	1.70185974650694
chr10-5400000	chr10	5400000	5425000	+	1.68328854848125
chr10-5425000	chr10	5425000	5450000	+	1.68965526307152
chr10-5450000	chr10	5450000	5475000	+	1.70298843439439
chr10-5475000	chr10	5475000	5500000	+	1.71256222225621
chr10-5500000	chr10	5500000	5525000	+	1.72248071547892
chr10-5525000	chr10	5525000	5550000	+	1.74198162447132
chr10-5550000	chr10	5550000	5575000	+	1.6363651339927
chr10-5575000	chr10	5575000	5600000	+	1.23577611701366
chr10-5600000	chr10	5600000	5625000	+	0.906501450066961
chr10-5625000	chr10	5625000	5650000	+	0.569968220518127
chr10-5650000	chr10	5650000	5675000	+	0.122630416981175
chr10-5675000	chr10	5675000	5700000	+	-0.175068442017028
chr10-5700000	chr10	5700000	5725000	+	-0.315900176260184
chr10-5725000	chr10	5725000	5750000	+	-0.257172132888082
chr10-5750000	chr10	5750000	5775000	+	0.121903762156641
chr10-5775000	chr10	5775000	5800000	+	1.00023436213366
chr10-5800000	chr10	5800000	5825000	+	1.39273683284034
chr10-5825000	chr10	5825000	5850000	+	1.14995727536179
chr10-5850000	chr10	5850000	5875000	+	0.748767867944756
chr10-5875000	chr10	5875000	5900000	+	0.738726677959254
chr10-5900000	chr10	5900000	5925000	+	0.740046805478777
chr10-5925000	chr10	5925000	5950000	+	0.23777826752494
chr10-5950000	chr10	5950000	5975000	+	-0.392499217947964
chr10-5975000	chr10	5975000	6000000	+	-0.561265760791638
chr10-6000000	chr10	6000000	6025000	+	-0.429333371242079
chr10-6025000	chr10	6025000	6050000	+	-0.279655388832274
chr10-6050000	chr10	6050000	6075000	+	-0.483338094493894
chr10-6075000	chr10	6075000	6100000	+	-0.723491299598389
chr10-6100000	chr10	6100000	6125000	+	-0.769846270807465
chr10-6125000	chr10	6125000	6150000	+	-0.742639860855165
chr10-6150000	chr10	6150000	6175000	+	-0.745845763869718
chr10-6175000	chr10	6175000	6200000	+	-0.739537909921164
chr10-6200000	chr10	6200000	6225000	+	-0.700383553562008
chr10-6225000	chr10	6225000	6250000	+	-0.656160193848636
chr10-6250000	chr10	6250000	6275000	+	-0.52462557568261
chr10-6275000	chr10	6275000	6300000	+	0.0530076124410408
chr10-6300000	chr10	6300000	6325000	+	0.0284904773361477
chr10-6325000	chr10	6325000	6350000	+	-0.471189170681313
chr10-6350000	chr10	6350000	6375000	+	-0.582229118279514
chr10-6375000	chr10	6375000	6400000	+	-0.643791732822698
chr10-6400000	chr10	6400000	6425000	+	-0.705051982316346
chr10-6425000	chr10	6425000	6450000	+	-0.651385039134577
chr10-6450000	chr10	6450000	6475000	+	-0.516419290541337
chr10-6475000	chr10	6475000	6500000	+	-0.371997099525465
chr10-6500000	chr10	6500000	6525000	+	-0.44934173809272
chr10-6525000	chr10	6525000	6550000	+	-0.696744885377006
chr10-6550000	chr10	6550000	6575000	+	-0.755534445704166
chr10-6575000	chr10	6575000	6600000	+	-0.786765135592347
chr10-6600000	chr10	6600000	6625000	+	-0.810828636405686
chr10-6625000	chr10	6625000	6650000	+	-0.738225840744371
chr10-6650000	chr10	6650000	6675000	+	-0.664745859736039
chr10-6675000	chr10	6675000	6700000	+	-0.521465187332522
chr10-6700000	chr10	6700000	6725000	+	-0.577247955251007
chr10-6725000	chr10	6725000	6750000	+	-0.658282737920757
chr10-6750000	chr10	6750000	6775000	+	-0.574807611807382
chr10-6775000	chr10	6775000	6800000	+	-0.470477979170432
chr10-6800000	chr10	6800000	6825000	+	-0.377244714550071
chr10-6825000	chr10	6825000	6850000	+	-0.208113514040345
chr10-6850000	chr10	6850000	6875000	+	0.32185398575864
chr10-6875000	chr10	6875000	6900000	+	1.17405737446355
chr10-6900000	chr10	6900000	6925000	+	1.49075258668738
chr10-6925000	chr10	6925000	6950000	+	1.48972228130407
chr10-6950000	chr10	6950000	6975000	+	1.56470158944927
chr10-6975000	chr10	6975000	7000000	+	1.58604353855422
chr10-7000000	chr10	7000000	7025000	+	1.37355750382771
chr10-7025000	chr10	7025000	7050000	+	1.16070783724706
chr10-7050000	chr10	7050000	7075000	+	1.47600635500389
chr10-7075000	chr10	7075000	7100000	+	1.67836608658056
chr10-7100000	chr10	7100000	7125000	+	1.69650935958723
chr10-7125000	chr10	7125000	7150000	+	1.67243754772559
chr10-7150000	chr10	7150000	7175000	+	1.6815815881262
chr10-7175000	chr10	7175000	7200000	+	1.68921530519437
chr10-7200000	chr10	7200000	7225000	+	1.68799922997312
chr10-7225000	chr10	7225000	7250000	+	1.66449812392529
chr10-7250000	chr10	7250000	7275000	+	1.65774035561356
chr10-7275000	chr10	7275000	7300000	+	1.67832094853036
chr10-7300000	chr10	7300000	7325000	+	1.65007057038554
chr10-7325000	chr10	7325000	7350000	+	1.51916623227487
chr10-7350000	chr10	7350000	7375000	+	0.987013885299211
chr10-7375000	chr10	7375000	7400000	+	0.68620162134855
chr10-7400000	chr10	7400000	7425000	+	0.648497333509971
chr10-7425000	chr10	7425000	7450000	+	0.67244129976493
chr10-7450000	chr10	7450000	7475000	+	0.787598320621098
chr10-7475000	chr10	7475000	7500000	+	0.880991749770455
chr10-7500000	chr10	7500000	7525000	+	0.596537770224714
chr10-7550000	chr10	7550000	7575000	+	0.876062751981667
chr10-7575000	chr10	7575000	7600000	+	1.4203562322463
chr10-7600000	chr10	7600000	7625000	+	1.50067518723314
chr10-7625000	chr10	7625000	7650000	+	1.56647997546331
chr10-7650000	chr10	7650000	7675000	+	1.65838775062219
chr10-7675000	chr10	7675000	7700000	+	1.61769540821251
chr10-7700000	chr10	7700000	7725000	+	1.51483269097922
chr10-7725000	chr10	7725000	7750000	+	1.38581026999089
chr10-7750000	chr10	7750000	7775000	+	1.37477974942748
chr10-7775000	chr10	7775000	7800000	+	1.44937336908869
chr10-7800000	chr10	7800000	7825000	+	1.26870192705971
chr10-7825000	chr10	7825000	7850000	+	0.796748490498729
chr10-7850000	chr10	7850000	7875000	+	0.524024467122285
chr10-7875000	chr10	7875000	7900000	+	0.694610757730788
chr10-7900000	chr10	7900000	7925000	+	1.14477723696596
chr10-7925000	chr10	7925000	7950000	+	1.31187077472101
chr10-7950000	chr10	7950000	7975000	+	0.877098427438986
chr10-7975000	chr10	7975000	8000000	+	-0.0270686330968881
chr10-8000000	chr10	8000000	8025000	+	-0.376954866542626
chr10-8025000	chr10	8025000	8050000	+	-0.476037780163247
chr10-8050000	chr10	8050000	8075000	+	-0.56433608128404
chr10-8075000	chr10	8075000	8100000	+	-0.568515713983136
chr10-8100000	chr10	8100000	8125000	+	-0.561591112080534
chr10-8125000	chr10	8125000	8150000	+	-0.579653817012522
chr10-8150000	chr10	8150000	8175000	+	-0.369472825560597
chr10-8175000	chr10	8175000	8200000	+	0.214304427544235
chr10-8200000	chr10	8200000	8225000	+	0.926678658239999
chr10-8225000	chr10	8225000	8250000	+	1.04666506445019
chr10-8250000	chr10	8250000	8275000	+	1.07986833780632
chr10-8275000	chr10	8275000	8300000	+	1.27628299499189
chr10-8300000	chr10	8300000	8325000	+	1.29806876009462
chr10-8325000	chr10	8325000	8350000	+	1.29273623010165
chr10-8350000	chr10	8350000	8375000	+	1.25454464135114
chr10-8375000	chr10	8375000	8400000	+	1.21831897106243
chr10-8400000	chr10	8400000	8425000	+	1.46486344337619
chr10-8425000	chr10	8425000	8450000	+	1.49468119452693
chr10-8450000	chr10	8450000	8475000	+	1.47084526682237
chr10-8475000	chr10	8475000	8500000	+	1.55201284947308
chr10-8500000	chr10	8500000	8525000	+	1.42624758692815
chr10-8525000	chr10	8525000	8550000	+	0.797662168576446
chr10-8550000	chr10	8550000	8575000	+	-0.0806016664697781
chr10-8575000	chr10	8575000	8600000	+	-0.362502834657374
chr10-8600000	chr10	8600000	8625000	+	-0.494905512092218
chr10-8625000	chr10	8625000	8650000	+	-0.562737126338803
chr10-8650000	chr10	8650000	8675000	+	-0.512326403206085
chr10-8675000	chr10	8675000	8700000	+	-0.36057714062763
chr10-8700000	chr10	8700000	8725000	+	-0.384089726261355
chr10-8725000	chr10	8725000	8750000	+	-0.495163103542835
chr10-8750000	chr10	8750000	8775000	+	-0.586633724196728
chr10-8775000	chr10	8775000	8800000	+	-0.622821599708464
chr10-8800000	chr10	8800000	8825000	+	-0.665967680501782
chr10-8825000	chr10	8825000	8850000	+	-0.767143341848241
chr10-8850000	chr10	8850000	8875000	+	-0.823941373350665
chr10-8875000	chr10	8875000	8900000	+	-0.84458629180588
chr10-8900000	chr10	8900000	8925000	+	-0.910862542688075
chr10-8925000	chr10	8925000	8950000	+	-0.936060891609597
chr10-8950000	chr10	8950000	8975000	+	-0.939899911370774
chr10-8975000	chr10	8975000	9000000	+	-0.941642364315439
chr10-9000000	chr10	9000000	9025000	+	-0.890595061984557
chr10-9025000	chr10	9025000	9050000	+	-0.829120923222472
chr10-9050000	chr10	9050000	9075000	+	-0.810346550887837
chr10-9075000	chr10	9075000	9100000	+	-0.849878247861013
chr10-9100000	chr10	9100000	9125000	+	-0.823614494681023
chr10-9125000	chr10	9125000	9150000	+	-0.868860504531805
chr10-9150000	chr10	9150000	9175000	+	-0.952193191656017
chr10-9175000	chr10	9175000	9200000	+	-0.894956614880752
chr10-9200000	chr10	9200000	9225000	+	-0.870776824461977
chr10-9225000	chr10	9225000	9250000	+	-0.988296991881223
chr10-9250000	chr10	9250000	9275000	+	-1.04509089964107
chr10-9275000	chr10	9275000	9300000	+	-1.05717463764549
chr10-9300000	chr10	9300000	9325000	+	-1.09865237651702
chr10-9325000	chr10	9325000	9350000	+	-1.1118958017531
chr10-9350000	chr10	9350000	9375000	+	-1.08861156584305
chr10-9375000	chr10	9375000	9400000	+	-1.08872670764896
chr10-9400000	chr10	9400000	9425000	+	-1.08580533792204
chr10-9425000	chr10	9425000	9450000	+	-1.09108205058247
chr10-9450000	chr10	9450000	9475000	+	-1.08367259149015
chr10-9475000	chr10	9475000	9500000	+	-1.08833547991468
chr10-9500000	chr10	9500000	9525000	+	-1.06813986713573
chr10-9525000	chr10	9525000	9550000	+	-1.06620763628419
chr10-9550000	chr10	9550000	9575000	+	-1.03267553882967
chr10-9575000	chr10	9575000	9600000	+	-0.960891930117514
chr10-9600000	chr10	9600000	9625000	+	-0.943012508313071
chr10-9625000	chr10	9625000	9650000	+	-0.898806432845905
chr10-9650000	chr10	9650000	9675000	+	-0.737568636222814
chr10-9675000	chr10	9675000	9700000	+	-0.699142275683894
chr10-9700000	chr10	9700000	9725000	+	-0.648847578550831
chr10-9725000	chr10	9725000	9750000	+	-0.220748172107462
chr10-9750000	chr10	9750000	9775000	+	0.366839760600793
chr10-9775000	chr10	9775000	9800000	+	0.736197066655667
chr10-9800000	chr10	9800000	9825000	+	0.943185642264724
chr10-9825000	chr10	9825000	9850000	+	1.02913579389356
chr10-9850000	chr10	9850000	9875000	+	1.09132400409015
chr10-9875000	chr10	9875000	9900000	+	1.11201971948045
chr10-9900000	chr10	9900000	9925000	+	0.63989191930716
chr10-9925000	chr10	9925000	9950000	+	-0.217286426918958
chr10-9950000	chr10	9950000	9975000	+	-0.550332352007162
chr10-9975000	chr10	9975000	10000000	+	-0.668827369580752
chr10-10000000	chr10	10000000	10025000	+	-0.720349562027259
chr10-10025000	chr10	10025000	10050000	+	-0.720150672174447
chr10-10050000	chr10	10050000	10075000	+	-0.575185866828316
chr10-10075000	chr10	10075000	10100000	+	-0.210576443690084
chr10-10100000	chr10	10100000	10125000	+	-0.133776415492898
chr10-10125000	chr10	10125000	10150000	+	-0.51779649471727
chr10-10150000	chr10	10150000	10175000	+	-0.780880729391429
chr10-10175000	chr10	10175000	10200000	+	-0.768210001483813
chr10-10200000	chr10	10200000	10225000	+	-0.727172546424062
chr10-10225000	chr10	10225000	10250000	+	-0.63667289993949
chr10-10250000	chr10	10250000	10275000	+	-0.60323895705654
chr10-10275000	chr10	10275000	10300000	+	-0.421259396703695
chr10-10300000	chr10	10300000	10325000	+	0.136643268019711
chr10-10325000	chr10	10325000	10350000	+	0.225954403735065
chr10-10350000	chr10	10350000	10375000	+	-0.119463711055722
chr10-10375000	chr10	10375000	10400000	+	-0.0213196173794876
chr10-10400000	chr10	10400000	10425000	+	0.122138988115229
chr10-10425000	chr10	10425000	10450000	+	-0.0657884314177374
chr10-10450000	chr10	10450000	10475000	+	-0.124089216723243
chr10-10475000	chr10	10475000	10500000	+	-0.146435057673625
chr10-10500000	chr10	10500000	10525000	+	-0.184780403236593
chr10-10525000	chr10	10525000	10550000	+	0.140855249462604
chr10-10550000	chr10	10550000	10575000	+	0.361319874059889
chr10-10575000	chr10	10575000	10600000	+	0.536211053054591
chr10-10600000	chr10	10600000	10625000	+	0.636266201625343
chr10-10625000	chr10	10625000	10650000	+	0.927257181146064
chr10-10650000	chr10	10650000	10675000	+	1.21088403575813
chr10-10675000	chr10	10675000	10700000	+	1.42919567030205
chr10-10700000	chr10	10700000	10725000	+	1.5476706483745
chr10-10725000	chr10	10725000	10750000	+	1.57129643980269
chr10-10750000	chr10	10750000	10775000	+	1.57981663778953
chr10-10775000	chr10	10775000	10800000	+	1.61146388262261
chr10-10800000	chr10	10800000	10825000	+	1.62222392723684
chr10-10825000	chr10	10825000	10850000	+	1.61946096924482
chr10-10850000	chr10	10850000	10875000	+	1.60927633863869
chr10-10875000	chr10	10875000	10900000	+	1.58200373885745
chr10-10900000	chr10	10900000	10925000	+	1.57074705375307
chr10-10925000	chr10	10925000	10950000	+	1.58197169362816
chr10-10950000	chr10	10950000	10975000	+	1.55894536708658
chr10-10975000	chr10	10975000	11000000	+	1.54906421385772
chr10-11000000	chr10	11000000	11025000	+	1.5505186567928
chr10-11025000	chr10	11025000	11050000	+	1.60223321725462
chr10-11050000	chr10	11050000	11075000	+	1.56632457232959
chr10-11075000	chr10	11075000	11100000	+	1.19747301730747
chr10-11100000	chr10	11100000	11125000	+	0.59493692131798
chr10-11125000	chr10	11125000	11150000	+	0.854604089063613
chr10-11150000	chr10	11150000	11175000	+	1.05344384399096
chr10-11175000	chr10	11175000	11200000	+	0.970699070925
chr10-11200000	chr10	11200000	11225000	+	0.774565317655942
chr10-11225000	chr10	11225000	11250000	+	0.323630583408259
chr10-11250000	chr10	11250000	11275000	+	0.521108185788671
chr10-11275000	chr10	11275000	11300000	+	0.70546667412384
chr10-11300000	chr10	11300000	11325000	+	0.469635618134923
chr10-11325000	chr10	11325000	11350000	+	0.59852130385091
chr10-11350000	chr10	11350000	11375000	+	0.54708757231257
chr10-11375000	chr10	11375000	11400000	+	-0.0266183051072646
chr10-11400000	chr10	11400000	11425000	+	-0.144677477891517
chr10-11425000	chr10	11425000	11450000	+	-0.0890366230491763
chr10-11450000	chr10	11450000	11475000	+	-0.378995368764475
chr10-11475000	chr10	11475000	11500000	+	-0.753387046872076
chr10-11500000	chr10	11500000	11525000	+	-0.954130963423748
chr10-11525000	chr10	11525000	11550000	+	-1.04991483641342
chr10-11550000	chr10	11550000	11575000	+	-1.07389514870254
chr10-11575000	chr10	11575000	11600000	+	-1.08375000032663
chr10-11600000	chr10	11600000	11625000	+	-1.10943219055192
chr10-11625000	chr10	11625000	11650000	+	-1.12516218304571
chr10-11650000	chr10	11650000	11675000	+	-1.10951239461873
chr10-11675000	chr10	11675000	11700000	+	-1.09107158557475
chr10-11700000	chr10	11700000	11725000	+	-1.12220221030142
chr10-11725000	chr10	11725000	11750000	+	-1.12433905541431
chr10-11750000	chr10	11750000	11775000	+	-1.09001367816533
chr10-11775000	chr10	11775000	11800000	+	-1.07905922523229
chr10-11800000	chr10	11800000	11825000	+	-1.06104241859512
chr10-11825000	chr10	11825000	11850000	+	-1.02656283137246
chr10-11850000	chr10	11850000	11875000	+	-1.00888079571936
chr10-11875000	chr10	11875000	11900000	+	-1.04191144070593
chr10-11900000	chr10	11900000	11925000	+	-1.02545351581344
chr10-11925000	chr10	11925000	11950000	+	-0.988091523410432
chr10-11950000	chr10	11950000	11975000	+	-0.911172617251257
chr10-11975000	chr10	11975000	12000000	+	-0.590891175584676
chr10-12000000	chr10	12000000	12025000	+	-0.156080491759837
chr10-12025000	chr10	12025000	12050000	+	-0.246817875081109
chr10-12050000	chr10	12050000	12075000	+	-0.475695143267352
chr10-12075000	chr10	12075000	12100000	+	-0.414803629354062
chr10-12100000	chr10	12100000	12125000	+	-0.277080106834228
chr10-12125000	chr10	12125000	12150000	+	-0.395239148237025
chr10-12150000	chr10	12150000	12175000	+	-0.678753189412077
chr10-12175000	chr10	12175000	12200000	+	-0.789362509435492
chr10-12200000	chr10	12200000	12225000	+	-0.835677404436039
chr10-12225000	chr10	12225000	12250000	+	-0.895857234136697
chr10-12250000	chr10	12250000	12275000	+	-0.932119398095027
chr10-12275000	chr10	12275000	12300000	+	-0.956120991912176
chr10-12300000	chr10	12300000	12325000	+	-0.975820317545559
chr10-12325000	chr10	12325000	12350000	+	-0.952576721207496
chr10-12350000	chr10	12350000	12375000	+	-0.906422555196888
chr10-12375000	chr10	12375000	12400000	+	-0.762974958819342
chr10-12400000	chr10	12400000	12425000	+	-0.602601347295047
chr10-12425000	chr10	12425000	12450000	+	-0.606704153868886
chr10-12450000	chr10	12450000	12475000	+	-0.524820217362782
chr10-12475000	chr10	12475000	12500000	+	-0.507392615765616
chr10-12500000	chr10	12500000	12525000	+	-0.527452461306648
chr10-12525000	chr10	12525000	12550000	+	-0.512638282121462
chr10-12550000	chr10	12550000	12575000	+	-0.393090041319668
chr10-12575000	chr10	12575000	12600000	+	-0.043015035447548
chr10-12600000	chr10	12600000	12625000	+	0.189090950153592
chr10-12625000	chr10	12625000	12650000	+	0.165345573698904
chr10-12650000	chr10	12650000	12675000	+	0.205818245575794
chr10-12675000	chr10	12675000	12700000	+	0.66384263870588
chr10-12700000	chr10	12700000	12725000	+	1.08224116588395
chr10-12725000	chr10	12725000	12750000	+	1.03085746941952
chr10-12750000	chr10	12750000	12775000	+	0.745737169938688
chr10-12775000	chr10	12775000	12800000	+	1.05012134887621
chr10-12800000	chr10	12800000	12825000	+	1.31158088988597
chr10-12825000	chr10	12825000	12850000	+	1.21274764406881
chr10-12850000	chr10	12850000	12875000	+	0.884128326661295
chr10-12875000	chr10	12875000	12900000	+	0.61132498247104
chr10-12900000	chr10	12900000	12925000	+	0.727512871491247
chr10-12925000	chr10	12925000	12950000	+	0.627428157502594
chr10-12950000	chr10	12950000	12975000	+	0.14379350069665
chr10-12975000	chr10	12975000	13000000	+	0.329902643303632
chr10-13000000	chr10	13000000	13025000	+	0.423175321113145
chr10-13025000	chr10	13025000	13050000	+	-0.0462329193945248
chr10-13050000	chr10	13050000	13075000	+	-0.138446550878749
chr10-13075000	chr10	13075000	13100000	+	-0.0394536596357699
chr10-13100000	chr10	13100000	13125000	+	-0.28122981128332
chr10-13125000	chr10	13125000	13150000	+	-0.450665473141171
chr10-13150000	chr10	13150000	13175000	+	-0.231283898194021
chr10-13175000	chr10	13175000	13200000	+	0.150492474035893
chr10-13200000	chr10	13200000	13225000	+	-0.136307158810941
chr10-13225000	chr10	13225000	13250000	+	-0.631975421353646
chr10-13250000	chr10	13250000	13275000	+	-0.717661484684099
chr10-13275000	chr10	13275000	13300000	+	-0.712781079594537
chr10-13300000	chr10	13300000	13325000	+	-0.651161209668552
chr10-13325000	chr10	13325000	13350000	+	-0.559172324313944
chr10-13350000	chr10	13350000	13375000	+	-0.582614777204578
chr10-13375000	chr10	13375000	13400000	+	-0.480521069119405
chr10-13400000	chr10	13400000	13425000	+	-0.191134624260018
chr10-13425000	chr10	13425000	13450000	+	-0.0152879616091402
chr10-13450000	chr10	13450000	13475000	+	-0.0196127977114936
chr10-13475000	chr10	13475000	13500000	+	0.272913959534544
chr10-13500000	chr10	13500000	13525000	+	0.597931289409544
chr10-13525000	chr10	13525000	13550000	+	0.816894024216577
chr10-13550000	chr10	13550000	13575000	+	0.881448063139306
chr10-13575000	chr10	13575000	13600000	+	0.728013921874623
chr10-13600000	chr10	13600000	13625000	+	0.716314035270852
chr10-13625000	chr10	13625000	13650000	+	1.06595730026674
chr10-13650000	chr10	13650000	13675000	+	1.40531274084873
chr10-13675000	chr10	13675000	13700000	+	1.61387473845295
chr10-13700000	chr10	13700000	13725000	+	1.67272170452236
chr10-13725000	chr10	13725000	13750000	+	1.6627151663673
chr10-13750000	chr10	13750000	13775000	+	1.67322320746771
chr10-13775000	chr10	13775000	13800000	+	1.6956147082343
chr10-13800000	chr10	13800000	13825000	+	1.69766944481033
chr10-13825000	chr10	13825000	13850000	+	1.68625293274705
chr10-13850000	chr10	13850000	13875000	+	1.64756171995435
chr10-13875000	chr10	13875000	13900000	+	1.58307543805916
chr10-13900000	chr10	13900000	13925000	+	1.49954522090798
chr10-13925000	chr10	13925000	13950000	+	1.42169365716062
chr10-13950000	chr10	13950000	13975000	+	1.50362682214773
chr10-13975000	chr10	13975000	14000000	+	1.58356498975729
chr10-14000000	chr10	14000000	14025000	+	1.60581796733481
chr10-14025000	chr10	14025000	14050000	+	1.65692728189583
chr10-14050000	chr10	14050000	14075000	+	1.67038388846139
chr10-14075000	chr10	14075000	14100000	+	1.58171016014805
chr10-14100000	chr10	14100000	14125000	+	1.49742207534694
chr10-14125000	chr10	14125000	14150000	+	1.33857145662253
chr10-14150000	chr10	14150000	14175000	+	1.17743358167989
chr10-14175000	chr10	14175000	14200000	+	1.04666837439112
chr10-14200000	chr10	14200000	14225000	+	0.62162272840438
chr10-14225000	chr10	14225000	14250000	+	0.0219543665854517
chr10-14250000	chr10	14250000	14275000	+	-0.287558853911486
chr10-14275000	chr10	14275000	14300000	+	-0.32964908000797
chr10-14300000	chr10	14300000	14325000	+	-0.227978545217456
chr10-14325000	chr10	14325000	14350000	+	-0.339662496586905
chr10-14350000	chr10	14350000	14375000	+	-0.526077598022026
chr10-14375000	chr10	14375000	14400000	+	-0.585048810299658
chr10-14400000	chr10	14400000	14425000	+	-0.741409697643001
chr10-14425000	chr10	14425000	14450000	+	-0.87733026467631
chr10-14450000	chr10	14450000	14475000	+	-0.920856422063053
chr10-14475000	chr10	14475000	14500000	+	-0.954759367101203
chr10-14500000	chr10	14500000	14525000	+	-0.975292141153591
