chrom	start	end	weight	E1
chr1	8950000	8975000	0.007825146100979475	-1.8967076903822673
chr1	8975000	9000000	0.007591865249927866	-1.9251093673072406
chr1	9000000	9025000	0.008151945539669544	-1.9221863511153452
chr1	9025000	9050000	0.009996771936484305	-1.748727749579221
chr1	9050000	9075000	0.009015221001856512	-1.8753287533973897
chr1	9075000	9100000	0.006767340161206966	-1.8861399689704366
chr1	9100000	9125000	0.010056262718015834	-1.8231982343524789
chr1	9125000	9150000	0.00711630631406813	-1.836943769782994
chr1	9150000	9175000	0.007286133601491584	-1.8488806481922377
chr1	9175000	9200000	0.009725443786177925	-1.8494498470497485
chr1	9200000	9225000	0.007704242298120503	-1.8755143893588995
chr1	9225000	9250000	0.011202385734203853	-1.7169200807070222
chr1	9250000	9275000	0.007215308927573645	-1.7703559817668433
chr1	9275000	9300000	0.0072921244772953964	-1.7106536371679248
chr1	9300000	9325000	0.007867476799966357	-1.7109534245996192
chr1	9325000	9350000	0.006968777138869305	-1.7618444942817817
chr1	9350000	9375000	0.006811992611658319	-1.7566937451129847
chr1	9375000	9400000	0.0070611256730000295	-1.7007100173688334
chr1	9400000	9425000	0.00664616431171599	-1.706869483734941
chr1	9425000	9450000	0.007480524860835891	-1.5837825431076478
chr1	9450000	9475000	0.007387607845266462	-1.474735978604062
chr1	9475000	9500000	0.006900516397623149	-1.2663795767469803
chr1	9500000	9525000	0.0068492237393775615	-0.9468844783364406
chr1	9525000	9550000	0.005916923229635323	-0.10722949487936735
chr1	9550000	9575000	0.00548452301077997	0.07885700429839508
chr1	9575000	9600000	0.00737813143644563	-0.033249416443505764
chr1	9600000	9625000	0.005622128049329573	0.17412842604304746
chr1	9625000	9650000	0.005772790034381294	0.4685628545310636
chr1	9650000	9675000	0.008259219698222447	0.18311002496477416
chr1	9675000	9700000	0.0067277205971268	0.2290015400512048
chr1	9700000	9725000	0.006622129149227581	0.28611411491793054
chr1	9725000	9750000	0.0061683642265065635	0.45447986059116624
chr1	9750000	9775000	0.007493865918200459	0.24006514666715328
chr1	9775000	9800000	0.006252231734304613	0.07381465005914736
chr1	9800000	9825000	0.0058849805611264775	-0.11073158313165936
chr1	9825000	9850000	0.0067796841816135205	-0.3922413641119651
chr1	9850000	9875000	0.007350314101047362	-0.3930470176941128
chr1	9875000	9900000	0.008042014028461438	-0.3238190558512936
chr1	9900000	9925000	0.007359353676175916	-0.1003695066883207
chr1	9925000	9950000	0.006748752250182595	0.3657157264341816
chr1	9950000	9975000	0.007130411952847941	-0.017049251612996905
chr1	9975000	10000000	0.009064016489731194	-0.2706449860853567
chr1	10000000	10025000	0.007124010266724088	0.03915918151741406
chr1	10025000	10050000	0.006351758076315488	0.6677921144985108
chr1	10050000	10075000	0.0070334115462274025	0.3662965636091509
chr1	10075000	10100000	0.007589240095982137	0.3113693569760213
chr1	10100000	10125000	0.0073643720583535	0.2466344704539373
chr1	10125000	10150000	0.006327497116066931	0.40022136208858516
chr1	10150000	10175000	0.007653580727743937	0.3544658259555845
chr1	10175000	10200000	0.0068491287851618265	0.3215087076885997
chr1	10200000	10225000	0.006913292032873324	0.3281950259131117
chr1	10225000	10250000	0.0064692952221816835	0.13904391335094146
chr1	10250000	10275000	0.006235624308619506	-0.7011485973972875
chr1	10275000	10300000	0.007258520369490007	-1.0816888475831332
chr1	10300000	10325000	0.006998810790516696	-1.2332909699057208
chr1	10325000	10350000	0.007047591971611547	-1.3591251413409078
chr1	10350000	10375000	0.006868201974543278	-1.4757208590827207
chr1	10375000	10400000	0.008954405853255314	-1.509311016374414
chr1	10400000	10425000	0.007490429190090069	-1.548952061867904
chr1	10425000	10450000	0.007313778574810353	-1.594468952145293
chr1	10450000	10475000	0.007704899771336099	-1.5842817800851823
chr1	10475000	10500000	0.0073114974350049055	-1.5744761391776094
chr1	10500000	10525000	0.006801859456441095	-1.642871054338896
chr1	10525000	10550000	0.006377307700145338	-1.6536643532206245
chr1	10550000	10575000	0.006098108161008745	-1.5947670766761317
chr1	10575000	10600000	0.006223520422526556	-1.5901084731870097
chr1	10600000	10625000	0.0062226719546275774	-1.5733791098100547
chr1	10625000	10650000	0.006856301209915166	-1.6028574531026218
chr1	10650000	10675000	0.006698902103701287	-1.6310143326087512
chr1	10675000	10700000	0.0063515030840498865	-1.6140649830736795
chr1	10700000	10725000	0.007055574635850693	-1.5666062000553795
chr1	10725000	10750000	0.009079786326757778	-1.587351998782671
chr1	10750000	10775000	0.0062564413407378665	-1.5543879309994761
chr1	10775000	10800000	0.008492674614011882	-1.5489086954626559
chr1	10800000	10825000	0.00803205416111361	-1.529107078298007
chr1	10825000	10850000	0.006744844712359015	-1.5371864656622483
chr1	10850000	10875000	0.006143297289768129	-1.5846859272363099
chr1	10875000	10900000	0.011618457272699372	-1.50939860637368
chr1	10900000	10925000	0.0061354263109185325	-1.5842802900324833
chr1	10925000	10950000	0.00724317061087491	-1.5341081619201493
chr1	10950000	10975000	0.007289036790648202	-1.524987265760415
chr1	10975000	11000000	0.008474360681947948	-1.4075117015388148
chr1	11000000	11025000	0.007474672857276034	-1.4399162114849202
chr1	11025000	11050000	0.007775379222351083	-1.4069615654296277
chr1	11050000	11075000	0.006983662033507104	-1.3208139576281273
chr1	11075000	11100000	0.005431509982118599	-1.25250845851243
chr1	11100000	11125000	0.006189542937794882	-1.2406795989885815
chr1	11125000	11150000	0.007434272868764008	-1.141778081086632
chr1	11150000	11175000	0.007108257594727693	-1.2530063105249696
chr1	11175000	11200000	0.0076350127105594716	-1.2267844512761248
chr1	11200000	11225000	0.008062394798022518	-1.303980070254009
chr1	11225000	11250000	0.006781050673016322	-1.2539443770634582
chr1	11250000	11275000	0.0076755085226389115	-1.267650490360385
chr1	11275000	11300000	0.007880782628014171	-1.328074495474979
chr1	11300000	11325000	0.006762141264900413	-1.3989815546647235
chr1	11325000	11350000	0.006386783133090789	-1.3907546267394495
chr1	11350000	11375000	0.007869274772467216	-1.4234391590863689
chr1	11375000	11400000	0.007993678520245672	-1.318553895002676
chr1	11400000	11425000	0.006224882122320339	-1.0275215439774443
chr1	11425000	11450000	0.006360414410146648	-1.2480096099808924
chr1	11450000	11475000	0.00703861017497631	-1.394701188620778
chr1	11475000	11500000	0.006417173208783395	-1.5525028150008469
chr1	11500000	11525000	0.008013375819274499	-1.5780692411945045
chr1	11525000	11550000	0.006322418590087676	-1.5625256730119017
chr1	11550000	11575000	0.006699857130561348	-1.4830501775084268
chr1	11575000	11600000	0.0070080750374047806	-1.5384129739909682
chr1	11600000	11625000	0.013764214812756992	-1.5628940376970084
chr1	11625000	11650000	0.006797688950615752	-1.562507669479788
chr1	11650000	11675000	0.007683829833966828	-1.4638127038801931
chr1	11675000	11700000	0.00790498836036455	-1.6349645508940338
chr1	11700000	11725000	0.010697990551083678	-1.7072297668844996
chr1	11725000	11750000	0.00914530184007996	-1.762776551916412
chr1	11750000	11775000	0.007863409969723598	-1.7413178885313394
chr1	11775000	11800000	0.009120438096969986	-1.7166801019338993
chr1	11800000	11825000	0.007912532725254913	-1.8344240284085125
chr1	11825000	11850000	0.007223914108304836	-1.8053675400282494
chr1	11850000	11875000	0.0070725948707715414	-1.8489893913388653
chr1	11875000	11900000	0.008123583364194449	-1.829495008376812
chr1	11900000	11925000	0.007176825924415856	-1.8434728460505134
chr1	11925000	11950000	0.00848838649844149	-1.8595478336238198
chr1	11950000	11975000	0.009217362609273905	-1.8247320802741467
chr1	11975000	12000000	0.007519222074993553	-1.8587997553169686
chr1	12000000	12025000	0.00785996549241107	-1.8542959006073434
chr1	12025000	12050000	0.0071955411196027224	-1.8440675175263754
chr1	12050000	12075000	0.007952325211088256	-1.8349264307336672
chr1	12075000	12100000	0.0077360424741378326	-1.8717113959931182
chr1	12100000	12125000	0.006836241646740843	-1.8567348428933923
chr1	12125000	12150000	0.007116693803490989	-1.8358600203975635
chr1	12150000	12175000	0.007136935833170054	-1.859342229575941
chr1	12175000	12200000	0.008326928205542903	-1.7846426414130963
chr1	12200000	12225000	0.007674710221623498	-1.8120320910624534
chr1	12225000	12250000	0.0069411291657171794	-1.8417487302980016
chr1	12250000	12275000	0.008383389417330661	-1.7934175198816247
chr1	12275000	12300000	0.0069838401849947294	-1.8466992977077927
chr1	12300000	12325000	0.007492670877029153	-1.7874596272468037
chr1	12325000	12350000	0.007708648596671306	-1.7740427915794337
chr1	12350000	12375000	0.007750988784458203	-1.8384093829644683
chr1	12375000	12400000	0.0067369850016934215	-1.794084695407029
chr1	12400000	12425000	0.006279153575225081	-1.775473303533351
chr1	12425000	12450000	0.0064110564042002645	-1.720671301817776
chr1	12450000	12475000	0.007111490223826944	-1.7589022166933594
chr1	12475000	12500000	0.006293871811117772	-1.7437098251598082
chr1	12500000	12525000	0.00821763748133107	-1.7075652489547857
chr1	12525000	12550000	0.007121338133676158	-1.7360179601500707
chr1	12550000	12575000	0.007124117721245859	-1.5825461701114978
chr1	12575000	12600000	0.007008108076489153	-1.6701596027865993
chr1	12600000	12625000	0.006844660530151434	-1.670021067852032
chr1	12625000	12650000	0.006897188474846503	-1.616463181144004
chr1	12650000	12675000	0.007190804818167499	-1.5732075190543375
chr1	12675000	12700000	0.007184451221025916	-1.4836023004299692
chr1	12700000	12725000	0.00728863343111354	-1.4643154096796525
chr1	12725000	12750000	0.006654111094311495	-1.4392880677858875
chr1	12750000	12775000	0.006683360459920262	-1.4005982960729875
chr1	12775000	12800000	0.006269101637108166	-1.3271978464543954
chr1	12800000	12825000	0.0073298219230558655	-1.24965498856027
chr1	12825000	12850000	0.006594666021586404	-1.0134263208607543
chr1	12850000	12875000	0.0071618761312629104	-0.9743352361760886
chr1	12875000	12900000	0.006655132260859685	-1.1237521142720857
chr1	12900000	12925000	0.0062693589142141905	-1.1584648590196942
chr1	12925000	12950000	0.006136947926391273	-1.0430409772058011
chr1	12950000	12975000	0.008341892412527247	-0.9038091817021576
chr1	12975000	13000000	0.006187775467216756	-0.6623881433466997
chr1	13000000	13025000	0.006315952666958584	-0.6436152706486906
chr1	13025000	13050000	0.006611999311843726	-0.533599862851509
chr1	13050000	13075000	0.006249257319293597	-0.40477284956195314
chr1	13075000	13100000	0.006493158211791148	-0.42629436888473443
chr1	13100000	13125000	0.006621556022713489	-0.14490093222374162
