chrom	start	end	h3k27ac
chr1	5675000	5700000	0.029444446565463498
chr1	5700000	5725000	0.035772537950557876
chr1	5725000	5750000	0.03774630489193763
chr1	5750000	5775000	0.08835529275751386
chr1	5775000	5800000	0.02298790837288911
chr1	5800000	5825000	0.013371954893103354
chr1	5825000	5850000	0.010950014672499573
chr1	5850000	5875000	0.04799816334933433
chr1	5875000	5900000	0.03448427456508334
chr1	5900000	5925000	0.1862799241212802
chr1	5925000	5950000	0.014122531575391012
chr1	5950000	5975000	0.06800608131986192
chr1	5975000	6000000	0.026861889720611442
chr1	6000000	6025000	0.026484974429436002
chr1	6025000	6050000	0.027396816876328244
chr1	6050000	6075000	0.02710767599778978
chr1	6075000	6100000	0.10782732518218215
chr1	6100000	6125000	0.04239505634954809
chr1	6125000	6150000	0.016993833049480298
chr1	6150000	6175000	0.0034902930938448796
chr1	6175000	6200000	0.035377171091589533
chr1	6200000	6225000	3.1803326647602743
chr1	6225000	6250000	1.376784616810117
chr1	6250000	6275000	1.2163729836834019
chr1	6275000	6300000	0.7408149976968587
chr1	6300000	6325000	0.48056999389773747
chr1	6325000	6350000	0.06525592843532026
chr1	6350000	6375000	0.1654279522471757
chr1	6375000	6400000	0.2833368422384271
chr1	6400000	6425000	0.4088108056698573
chr1	6425000	6450000	0.1283730360111198
chr1	6450000	6475000	0.2789580549309532
chr1	6475000	6500000	0.7540119335817431
chr1	6500000	6525000	0.3623842327974032
chr1	6525000	6550000	0.2814835303731949
chr1	6550000	6575000	0.003671597316241
chr1	6575000	6600000	0.1629575141904294
chr1	6600000	6625000	0.1864384066338489
chr1	6625000	6650000	0.0622056966779033
chr1	6650000	6675000	0.21017680698018704
chr1	6675000	6700000	0.09804631327374794
chr1	6700000	6725000	0.2418985210649005
chr1	6725000	6750000	43.13484358032232
chr1	6750000	6775000	13.15722393465957
chr1	6775000	6800000	7.992506716109859
chr1	6800000	6825000	24.606429225728622
chr1	6825000	6850000	6.567162242769707
chr1	6850000	6875000	4.634242801640237
chr1	6875000	6900000	0.08749857851139864
chr1	6900000	6925000	0.032675582562776015
chr1	6925000	6950000	0.08675561424956701
chr1	6950000	6975000	0.017029335494525746
chr1	6975000	7000000	0.028074818721692575
chr1	7000000	7025000	0.05939582615256043
chr1	7025000	7050000	0.02929950607612191
chr1	7050000	7075000	0.043676846780765534
chr1	7075000	7100000	3.1066632670311094
chr1	7100000	7125000	2.4130772799131424
chr1	7125000	7150000	1.9081940270325908
chr1	7150000	7175000	2.146916806039004
chr1	7175000	7200000	0.07816400037888291
chr1	7200000	7225000	0.10989846668932285
chr1	7225000	7250000	0.020359910294000808
chr1	7250000	7275000	0.005814794489552224
chr1	7275000	7300000	0.016300463608316253
chr1	7300000	7325000	0.024198118090554627
chr1	7325000	7350000	0.010695451737585274
chr1	7350000	7375000	0.02770222947480257
chr1	7375000	7400000	0.8027292197442931
chr1	7400000	7425000	0.4044473935535174
chr1	7425000	7450000	0.02867887717376182
chr1	7450000	7475000	0.03913270644471893
chr1	7475000	7500000	0.04881645020185967
chr1	7500000	7525000	0.07912099623645676
chr1	7525000	7550000	0.0207789430849484
chr1	7550000	7575000	0.05259217132733609
chr1	7575000	7600000	0.1180074401551092
chr1	7600000	7625000	0.010663801169132096
chr1	7625000	7650000	0.005762249688319338
chr1	7650000	7675000	0.025623277721042472
chr1	7675000	7700000	0.02799580839351997
chr1	7700000	7725000	0.03630280167338981
chr1	7725000	7750000	0.012293962960709223
chr1	7750000	7775000	0.057523753941071336
chr1	7775000	7800000	0.023106455680657154
chr1	7800000	7825000	0.0012376052000905664
chr1	7825000	7850000	0.015043619096883924
chr1	7850000	7875000	0.02961526424968891
chr1	7875000	7900000	0.012119233206555252
chr1	7900000	7925000	0.033472617566287007
chr1	7925000	7950000	0.003445768420454343
chr1	7950000	7975000	0.010754056054604421
chr1	7975000	8000000	0.0
chr1	8000000	8025000	0.012745029570745131
chr1	8025000	8050000	0.009621531320170672
chr1	8050000	8075000	0.07753008364467902
chr1	8075000	8100000	0.060356699033894304
chr1	8100000	8125000	0.07346059591533285
chr1	8125000	8150000	0.012541385713482156
chr1	8150000	8175000	0.033248257105141926
chr1	8175000	8200000	0.011523269886302595
chr1	8200000	8225000	0.004538750320308707
chr1	8225000	8250000	0.011096493661694625
chr1	8250000	8275000	0.006829711183373616
chr1	8275000	8300000	0.004349700088056858
chr1	8300000	8325000	0.004529034519669832
chr1	8325000	8350000	0.028653496245931588
chr1	8350000	8375000	0.02443653067995492
chr1	8375000	8400000	0.0
chr1	8400000	8425000	0.01984889934230869
chr1	8425000	8450000	0.03619083816679384
chr1	8450000	8475000	0.09183003065118062
chr1	8475000	8500000	0.016058402021467744
chr1	8500000	8525000	0.018801698218060495
chr1	8525000	8550000	0.013128308298369815
chr1	8550000	8575000	0.036421523482506026
chr1	8575000	8600000	0.09866808607006522
chr1	8600000	8625000	0.02666587800801658
chr1	8625000	8650000	0.00881870199511444
chr1	8650000	8675000	0.032837766138567
chr1	8675000	8700000	0.06675113880687049
chr1	8700000	8725000	0.011700753450418416
chr1	8725000	8750000	0.01253137795477011
chr1	8750000	8775000	0.015351577690801484
chr1	8775000	8800000	0.04817564215699426
chr1	8800000	8825000	0.12144317378456683
chr1	8825000	8850000	0.025391207291906387
chr1	8850000	8875000	0.10504981224131386
chr1	8875000	8900000	0.0
chr1	8900000	8925000	0.037211952623022085
chr1	8925000	8950000	0.09584823944244157
chr1	8950000	8975000	0.049887877585360375
chr1	8975000	9000000	0.02623773862626703
chr1	9000000	9025000	0.03919325166387655
chr1	9025000	9050000	0.02074785248508997
chr1	9050000	9075000	0.01303419217013763
chr1	9075000	9100000	0.012448517470402222
chr1	9100000	9125000	0.04050942754683233
chr1	9125000	9150000	0.044677873592535396
chr1	9150000	9175000	0.13621391628275645
chr1	9175000	9200000	0.01200579047099527
chr1	9200000	9225000	0.17896340892866128
chr1	9225000	9250000	0.14931566659033968
chr1	9250000	9275000	0.2012186832456498
chr1	9275000	9300000	0.4051320383119698
chr1	9300000	9325000	0.17876757246383382
chr1	9325000	9350000	0.017789960379454222
chr1	9350000	9375000	0.013334207062379108
chr1	9375000	9400000	0.0216525920998123
chr1	9400000	9425000	0.018335857819231135
chr1	9425000	9450000	0.03562997063661155
chr1	9450000	9475000	0.04794956771101283
chr1	9475000	9500000	0.01224605095399111
chr1	9500000	9525000	0.08826139675371676
chr1	9525000	9550000	0.689848518074811
chr1	9550000	9575000	0.6052408841293093
chr1	9575000	9600000	0.17531550750654493
chr1	9600000	9625000	0.7289643218618568
chr1	9625000	9650000	4.746558310068568
chr1	9650000	9675000	0.3094725930177808
chr1	9675000	9700000	0.48369753363404244
chr1	9700000	9725000	0.5796011759883315
chr1	9725000	9750000	2.0812851465755027
chr1	9750000	9775000	0.36567753727410884
chr1	9775000	9800000	0.7095482215209044
chr1	9800000	9825000	0.922340148342608
chr1	9825000	9850000	0.27068717790896313
chr1	9850000	9875000	0.28760693307316443
chr1	9875000	9900000	0.10186214699805732
chr1	9900000	9925000	0.15940660698082298
chr1	9925000	9950000	1.1292706184109993
chr1	9950000	9975000	0.8101713826794744
chr1	9975000	10000000	0.3689166532802188
chr1	10000000	10025000	0.28384262864517223
chr1	10025000	10050000	2.6027144755844676
chr1	10050000	10075000	0.6746236719163452
chr1	10075000	10100000	0.6186514296687835
chr1	10100000	10125000	0.5468355436447889
chr1	10125000	10150000	1.481866406711662
chr1	10150000	10175000	0.9889845194965048
chr1	10175000	10200000	0.9456455284331691
chr1	10200000	10225000	1.1337106020356105
chr1	10225000	10250000	2.024188304282661
chr1	10250000	10275000	0.04513542102436574
chr1	10275000	10300000	0.40914620753401676
chr1	10300000	10325000	0.061758900114067414
chr1	10325000	10350000	0.06790039937854596
chr1	10350000	10375000	0.01605566664015599
chr1	10375000	10400000	0.057533243712017804
chr1	10400000	10425000	0.03442705549462007
chr1	10425000	10450000	0.024498032179641274
chr1	10450000	10475000	0.031137681864341814
chr1	10475000	10500000	0.12108899644796953
chr1	10500000	10525000	0.07976906553472414
chr1	10525000	10550000	0.04635070087158659
chr1	10550000	10575000	0.07726855293085184
chr1	10575000	10600000	0.2541006852913939
chr1	10600000	10625000	0.06883541450506409
chr1	10625000	10650000	0.09066197897944545
chr1	10650000	10675000	0.0016189680774836457
chr1	10675000	10700000	0.058346460374562814
chr1	10700000	10725000	0.23399411540479378
chr1	10725000	10750000	0.02008206449988785
chr1	10750000	10775000	0.03917707038539745
chr1	10775000	10800000	0.11279643364539156
chr1	10800000	10825000	0.014712245052972446
chr1	10825000	10850000	0.0514166151825021
chr1	10850000	10875000	0.1103848095887831
chr1	10875000	10900000	0.05626273196310576
chr1	10900000	10925000	0.038327963415841465
chr1	10925000	10950000	0.0746346387911157
chr1	10950000	10975000	0.030695589146536237
chr1	10975000	11000000	0.34031429909974487
chr1	11000000	11025000	0.35187008079063337
chr1	11025000	11050000	0.445545762902131
chr1	11050000	11075000	0.7133134768201718
chr1	11075000	11100000	0.8667690026182674
chr1	11100000	11125000	0.2654331839378263
chr1	11125000	11150000	0.3675219562303485
chr1	11150000	11175000	0.4504115160429415
chr1	11175000	11200000	0.6422198041408427
chr1	11200000	11225000	0.22465743001433688
chr1	11225000	11250000	0.23383387967582558
chr1	11250000	11275000	0.4258782286603762
chr1	11275000	11300000	0.3980126609233656
chr1	11300000	11325000	0.14514369225121304
chr1	11325000	11350000	0.10485873487109222
chr1	11350000	11375000	0.042470573792227496
chr1	11375000	11400000	0.00974241779499303
chr1	11400000	11425000	0.6732256452540967
chr1	11425000	11450000	0.17229058044617682
chr1	11450000	11475000	0.28960295406276065
chr1	11475000	11500000	0.012703907994766521
chr1	11500000	11525000	0.043831411977860925
chr1	11525000	11550000	0.02103963609204607
chr1	11550000	11575000	0.15394515388740598
chr1	11575000	11600000	0.16182614067904122
chr1	11600000	11625000	0.02110859465299096
chr1	11625000	11650000	0.03310091041571399
chr1	11650000	11675000	0.1558633752807555
chr1	11675000	11700000	0.04475218975239636
chr1	11700000	11725000	0.02972069033695271
chr1	11725000	11750000	0.0916206612177474
chr1	11750000	11775000	0.15705225551903848
chr1	11775000	11800000	0.12928834839591993
chr1	11800000	11825000	0.0
chr1	11825000	11850000	0.03892145264677635
chr1	11850000	11875000	0.0
chr1	11875000	11900000	0.0
chr1	11900000	11925000	0.007484416245741591
chr1	11925000	11950000	0.10279782946807446
chr1	11950000	11975000	0.0179572942157569
chr1	11975000	12000000	0.2510199844592995
chr1	12000000	12025000	0.15519495658564192
chr1	12025000	12050000	0.04765316017141284
chr1	12050000	12075000	0.19028617902050263
chr1	12075000	12100000	0.0046513282142163275
chr1	12100000	12125000	0.08437110220990968
chr1	12125000	12150000	0.09803836173913351
chr1	12150000	12175000	0.047888490588903605
chr1	12175000	12200000	0.18022770480778563
chr1	12200000	12225000	5.38400667211981
chr1	12225000	12250000	0.0749290621156107
chr1	12250000	12275000	0.01777339508801846
chr1	12275000	12300000	0.18890363395895174
chr1	12300000	12325000	0.048656528085912046
chr1	12325000	12350000	0.12661692088173507
chr1	12350000	12375000	0.10317554553335713
chr1	12375000	12400000	0.07965004644577366
chr1	12400000	12425000	0.9845322341557267
chr1	12425000	12450000	0.16529730659444347
chr1	12450000	12475000	0.034958970889218774
chr1	12475000	12500000	0.056895290343997526
chr1	12500000	12525000	0.15665703812597245
chr1	12525000	12550000	0.04761113621388218
chr1	12550000	12575000	0.26929289458206207
chr1	12575000	12600000	0.1696641566886686
chr1	12600000	12625000	0.0893341254703293
chr1	12625000	12650000	0.08440901368528378
chr1	12650000	12675000	0.06315913136451874
chr1	12675000	12700000	0.8607070928925288
chr1	12700000	12725000	1.0168233800911275
chr1	12725000	12750000	0.21235690469522078
chr1	12750000	12775000	0.12099830950623043
chr1	12775000	12800000	0.40538080303615104
chr1	12800000	12825000	0.5177177606634935
chr1	12825000	12850000	0.5097741438984232
chr1	12850000	12875000	0.4012784395319736
chr1	12875000	12900000	0.16243195547754605
chr1	12900000	12925000	0.11262259616915944
chr1	12925000	12950000	0.3606189551299454
chr1	12950000	12975000	0.29547695823107856
chr1	12975000	13000000	1.0623945690920205
chr1	13000000	13025000	0.1307177187939742
chr1	13025000	13050000	0.057745239662616354
chr1	13050000	13075000	0.09228067877884974
chr1	13075000	13100000	0.08480787450803257
chr1	13100000	13125000	0.2749647922514448
chr1	13125000	13150000	1.3745723974810666
chr1	13150000	13175000	1.5662454505953947
chr1	13175000	13200000	4.444181658842195
chr1	13200000	13225000	1.6789391256201553
chr1	13225000	13250000	2.426885404130432
chr1	13250000	13275000	1.5985809117439211
chr1	13275000	13300000	3.5616759537023657
chr1	13300000	13325000	3.0424770960175933
chr1	13325000	13350000	3.5238018858500326
chr1	13350000	13375000	4.347169831689516
chr1	13375000	13400000	0.3956227034485276
chr1	13400000	13425000	0.16260903999420057
chr1	13425000	13450000	0.22713436055150507
chr1	13450000	13475000	0.09078747972708222
chr1	13475000	13500000	0.0659169813833803
chr1	13500000	13525000	0.044056076857988125
chr1	13525000	13550000	0.14134498248178715
chr1	13550000	13575000	0.17323685138007938
chr1	13575000	13600000	1.2355609029618257
chr1	13600000	13625000	0.13269271485781473
chr1	13625000	13650000	0.21397494909089618
chr1	13650000	13675000	0.6703004152930331
chr1	13675000	13700000	0.08867399713456874
chr1	13700000	13725000	0.04373369117283181
chr1	13725000	13750000	0.006914253164059714
chr1	13750000	13775000	0.01888548615086261
chr1	13775000	13800000	0.1862543240635122
chr1	13800000	13825000	0.05436538580194367
chr1	13825000	13850000	0.34722103724120335
chr1	13850000	13875000	0.13398455264370976
chr1	13875000	13900000	0.005098028617510817
chr1	13900000	13925000	0.05750664285712493
chr1	13925000	13950000	0.18471519319834612
chr1	13950000	13975000	0.018907947402178427
chr1	13975000	14000000	0.20914028245966226
chr1	14000000	14025000	0.5391242618679561
chr1	14025000	14050000	0.03501080691632223
chr1	14050000	14075000	0.09978503675912254
chr1	14075000	14100000	0.1147208334164086
chr1	14100000	14125000	0.36001304198946776
chr1	14125000	14150000	0.3052825643330599
chr1	14150000	14175000	0.39500753317252396
chr1	14175000	14200000	1.1248818153893891
chr1	14200000	14225000	0.3887965233816953
chr1	14225000	14250000	0.6313832143340505
chr1	14250000	14275000	0.1853056008052354
chr1	14275000	14300000	0.8337049017568322
chr1	14300000	14325000	1.08130051201277
chr1	14325000	14350000	0.0843129382261078
chr1	14350000	14375000	0.17291889136628608
chr1	14375000	14400000	0.05214819529141845
chr1	14400000	14425000	0.10994605968018156
chr1	14425000	14450000	0.05820358226747271
chr1	14450000	14475000	0.09304990627088064
chr1	14475000	14500000	0.06422143224628914
chr1	14500000	14525000	0.8349222258531608
chr1	14525000	14550000	0.027046589079470554
chr1	14550000	14575000	0.2730529149168898
chr1	14575000	14600000	0.15687609076840398
chr1	14600000	14625000	0.047177210545332394
chr1	14625000	14650000	0.43810323342219193
chr1	14650000	14675000	0.07431828199766645
chr1	14675000	14700000	0.11546528300821965
chr1	14700000	14725000	0.17515588986824995
chr1	14725000	14750000	0.12555239337491977
chr1	14750000	14775000	0.4465684048461147
chr1	14775000	14800000	0.1836898500967346
chr1	14800000	14825000	0.0898065056538868
chr1	14825000	14850000	0.12169466043228776
chr1	14850000	14875000	0.10724710164932422
chr1	14875000	14900000	0.21214884821419314
chr1	14900000	14925000	0.35765673209975635
chr1	14925000	14950000	0.18847849497690228
chr1	14950000	14975000	0.032646620365996824
chr1	14975000	15000000	0.03088732119997911
chr1	15000000	15025000	0.08365618585611434
chr1	15025000	15050000	0.056994976236486444
chr1	15050000	15075000	0.045068273857920615
chr1	15075000	15100000	0.02161710062141288
chr1	15100000	15125000	0.120206247734328
chr1	15125000	15150000	0.16374958090505665
chr1	15150000	15175000	0.06700958738816505
chr1	15175000	15200000	0.05261543881617498
chr1	15200000	15225000	0.09391428247914728
chr1	15225000	15250000	0.014403483657313232
chr1	15250000	15275000	0.061031342624979154
chr1	15275000	15300000	2.071633435405638
chr1	15300000	15325000	0.5173023737706535
chr1	15325000	15350000	0.2518745806548993
chr1	15350000	15375000	0.17727446357119384
chr1	15375000	15400000	0.15911177282280134
chr1	15400000	15425000	0.24753530696395773
chr1	15425000	15450000	0.2085525020116695
chr1	15450000	15475000	0.17217641606632167
chr1	15475000	15500000	0.07268083311731044
chr1	15500000	15525000	0.038858004802562414
chr1	15525000	15550000	0.12050833908925938
chr1	15550000	15575000	0.401098843028206
chr1	15575000	15600000	0.2868001175288374
chr1	15600000	15625000	1.695783365798534
chr1	15625000	15650000	0.23142118027861927
chr1	15650000	15675000	1.1421294767654864
chr1	15675000	15700000	0.42329448088366073
chr1	15700000	15725000	0.22069025077095267
chr1	15725000	15750000	0.02784172574787401
chr1	15750000	15775000	0.040376307372731804
chr1	15775000	15800000	0.132943990306708
chr1	15800000	15825000	1.4139098916667256
chr1	15825000	15850000	0.41094000149588084
chr1	15850000	15875000	0.0564294638635471
chr1	15875000	15900000	0.29169600663586887
chr1	15900000	15925000	0.18900218290153145
chr1	15925000	15950000	0.4953197921744647
chr1	15950000	15975000	0.03993643546416618
chr1	15975000	16000000	3.6296534726388945
chr1	16000000	16025000	0.009566893556789944
chr1	16025000	16050000	0.012571343457667564
chr1	16050000	16075000	0.22246186101501836
chr1	16075000	16100000	0.3317377891194424
chr1	16100000	16125000	5.213049047435901
chr1	16125000	16150000	0.38553537710110464
chr1	16150000	16175000	0.046817800033634775
chr1	16175000	16200000	0.20916741133786707
chr1	16200000	16225000	0.08163574921185228
chr1	16225000	16250000	0.26030944737656847
chr1	16250000	16275000	0.2627232043917857
chr1	16275000	16300000	0.13818622428780836
chr1	16300000	16325000	0.10623821241495898
chr1	16325000	16350000	0.22856838792986492
chr1	16350000	16375000	0.5942501777395901
chr1	16375000	16400000	0.2646227801811657
chr1	16400000	16425000	0.4117685714308599
chr1	16425000	16450000	0.46258102685083413
chr1	16450000	16475000	0.18521100129492782
chr1	16475000	16500000	0.40487575513655377
chr1	16500000	16525000	2.1243446898836673
chr1	16525000	16550000	0.14409988604583607
chr1	16550000	16575000	0.9839032270298056
chr1	16575000	16600000	1.816694385804001
chr1	16600000	16625000	3.7439717973370343
chr1	16625000	16650000	0.24178594576174567
chr1	16650000	16675000	3.1459621540850566
chr1	16675000	16700000	0.34853604271283767
chr1	16700000	16725000	0.054587585147681174
chr1	16725000	16750000	0.004797000024190137
chr1	16750000	16775000	0.07349885403826074
chr1	16775000	16800000	0.13525836522711565
chr1	16800000	16825000	0.7303212533626152
chr1	16825000	16850000	0.046758448132976
chr1	16850000	16875000	0.12829413589564698
chr1	16875000	16900000	0.02909400139060061
chr1	16900000	16925000	0.1291546250456352
chr1	16925000	16950000	0.2094883331762777
chr1	16950000	16975000	0.13957388984018604
chr1	16975000	17000000	1.257755315114304
chr1	17000000	17025000	1.7502248728508636
chr1	17025000	17050000	5.03547351304081
chr1	17050000	17075000	9.150979982790313
chr1	17075000	17100000	8.503631165207409
chr1	17100000	17125000	5.82384895674539
chr1	17125000	17150000	3.0010579466722893
chr1	17150000	17175000	2.0008326379889185
chr1	17175000	17200000	0.0354983430478476
chr1	17200000	17225000	0.061406180080145686
chr1	17225000	17250000	0.025840179144409975
chr1	17250000	17275000	0.05559186705668576
chr1	17275000	17300000	0.015286921811454395
chr1	17300000	17325000	0.14096083806351561
chr1	17325000	17350000	0.2514020107395888
chr1	17350000	17375000	0.01906170266578499
chr1	17375000	17400000	0.12015506408213435
chr1	17400000	17425000	0.07520066049366032
chr1	17425000	17450000	0.15470419314765946
chr1	17450000	17475000	0.07982502069377566
chr1	17475000	17500000	0.06190639117912794
