Chr	Start	End	Difference	adj_pvalue	ctrl_avg_PC1	mut_avg_PC1	direction	is_significant	ctrl_label	mut_label	transition_category
chr1	4325000	4350000	0.0590000000000002	0.149673257530818	-1.07033333333333	-1.01133333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4300000	4325000	0.0536666666666668	0.0409848750321443	-1.10833333333333	-1.05466666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4375000	4400000	-0.0166666666666666	0.503048057102353	-1.12666666666667	-1.14333333333333	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4350000	4375000	0.0206666666666668	0.461578047602243	-1.11	-1.08933333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4450000	4475000	-0.00533333333333329	0.902940931958152	-1.124	-1.12933333333333	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4475000	4500000	0.000333333333333362	0.990277661297318	-1.084	-1.08366666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4400000	4425000	-0.0186666666666664	0.427187685798483	-1.125	-1.14366666666667	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4425000	4450000	-0.0133333333333332	0.558322001327324	-1.125	-1.13833333333333	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4525000	4550000	0.0306666666666669	0.272286991886193	-1.02866666666667	-0.998	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4500000	4525000	0.00633333333333354	0.775522380460393	-1.04566666666667	-1.03933333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4575000	4600000	0.0463333333333336	0.24788058742905	-0.934666666666667	-0.888333333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4550000	4575000	0.073	0.0487925270492319	-0.956666666666667	-0.883666666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4675000	4700000	-0.0303333333333331	0.194664996261009	-0.993333333333333	-1.02366666666667	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4650000	4675000	-0.0146666666666665	0.562066819305256	-1.026	-1.04066666666667	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4625000	4650000	-0.0306666666666665	0.131936105064074	-1.025	-1.05566666666667	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4600000	4625000	-0.0276666666666666	0.277956071484914	-1.00966666666667	-1.03733333333333	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4725000	4750000	-0.071	0.0729792259635342	-0.624666666666667	-0.695666666666667	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4700000	4725000	-0.0353333333333333	0.219001227548462	-0.892	-0.927333333333333	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4775000	4800000	-0.178	0.021924150117055	0.714333333333333	0.536333333333333	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4750000	4775000	-0.157333333333333	0.0481756593135417	0.164333333333333	0.007	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	4825000	4850000	-0.151666666666667	0.00821885107834354	0.830333333333333	0.678666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	4800000	4825000	-0.185666666666667	0.0134571177380104	0.808	0.622333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	4875000	4900000	-0.199	0.0179164185282884	0.705333333333333	0.506333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	4850000	4875000	-0.166333333333333	0.0039506476707678	0.856666666666667	0.690333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	4950000	4975000	-0.177666666666667	0.00269660326704448	-0.395	-0.572666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	4975000	5000000	-0.151666666666667	0.00274140016726755	-0.347	-0.498666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	4900000	4925000	-0.195666666666667	0.0284740103640751	0.234	0.0383333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	4925000	4950000	-0.186333333333333	0.00586062261681279	-0.224666666666667	-0.411	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	5000000	5025000	-0.149	0.00229197385768566	-0.0483333333333333	-0.197333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	5025000	5050000	-0.121	0.0504772308805443	-0.0193333333333333	-0.140333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	5050000	5075000	-0.0763333333333334	0.0752168897539363	0.048	-0.0283333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	5075000	5100000	-0.0633333333333334	0.105680047234666	0.474333333333333	0.411	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	5175000	5200000	-0.02	0.550303643517908	-0.797333333333333	-0.817333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	5150000	5175000	-0.0116666666666666	0.789071723966488	-0.292666666666667	-0.304333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	5125000	5150000	-0.0383333333333334	0.436482252739791	0.310333333333333	0.272	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	5100000	5125000	-0.0650000000000002	0.0753103703855294	0.521333333333333	0.456333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	5225000	5250000	0.00900000000000013	0.714777325233911	-1.103	-1.094	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5200000	5225000	-0.0059999999999997	0.830761964375346	-1.029	-1.035	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5275000	5300000	0.0176666666666669	0.455499842874976	-1.163	-1.14533333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5250000	5275000	0.0233333333333335	0.354097247019147	-1.13666666666667	-1.11333333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5375000	5400000	0.0330000000000002	0.199635353860954	-1.145	-1.112	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5350000	5375000	0.0633333333333334	0.0283932826093009	-1.153	-1.08966666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5325000	5350000	0.0486666666666668	0.0580197159853608	-1.156	-1.10733333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5300000	5325000	0.0313333333333336	0.187435560671923	-1.179	-1.14766666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5400000	5425000	0.0336666666666667	0.123144278050846	-1.14233333333333	-1.10866666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5425000	5450000	0.0666666666666668	0.0432159357638107	-1.16833333333333	-1.10166666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5450000	5475000	0.0666666666666667	0.0196132067884613	-1.14966666666667	-1.083	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5475000	5500000	0.055666666666667	0.0438419049681619	-1.148	-1.09233333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5575000	5600000	0.0313333333333336	0.276132678793543	-1.158	-1.12666666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5550000	5575000	0.0443333333333334	0.11712245877465	-1.15366666666667	-1.10933333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5525000	5550000	0.0736666666666669	0.00952666866359974	-1.15233333333333	-1.07866666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5500000	5525000	0.0793333333333334	0.00848538184159178	-1.15833333333333	-1.079	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5625000	5650000	0.0370000000000001	0.113596389846594	-1.15733333333333	-1.12033333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5600000	5625000	0.0513333333333332	0.164688589194989	-1.17233333333333	-1.121	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5675000	5700000	0.0410000000000001	0.14994907254159	-1.15533333333333	-1.11433333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5650000	5675000	0.0490000000000003	0.041079015131912	-1.15266666666667	-1.10366666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5775000	5800000	0.0446666666666668	0.196465861027773	-1.16233333333333	-1.11766666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5750000	5775000	0.0346666666666667	0.187282825757798	-1.15	-1.11533333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5725000	5750000	0.0423333333333334	0.0904990849463202	-1.137	-1.09466666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5700000	5725000	0.0470000000000002	0.0798674483853907	-1.157	-1.11	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5875000	5900000	0.0296666666666668	0.162713014168937	-1.17433333333333	-1.14466666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5850000	5875000	0.0240000000000002	0.258032685063739	-1.175	-1.151	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5825000	5850000	0.0360000000000002	0.0929516756359425	-1.169	-1.133	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5800000	5825000	0.0560000000000002	0.0854662126055786	-1.162	-1.106	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5900000	5925000	0.0280000000000003	0.212800275926444	-1.17733333333333	-1.14933333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5925000	5950000	0.0360000000000001	0.160669383214073	-1.18066666666667	-1.14466666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5950000	5975000	0.0376666666666668	0.250818247584288	-1.205	-1.16733333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	5975000	6000000	0.0306666666666669	0.30925764208943	-1.19533333333333	-1.16466666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	6050000	6075000	0.0346666666666669	0.131767202367824	-1.19366666666667	-1.159	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	6075000	6100000	0.0123333333333334	0.630794118926645	-1.176	-1.16366666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	6000000	6025000	0.0116666666666671	0.68463611771012	-1.15933333333333	-1.14766666666667	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	6025000	6050000	0.0246666666666666	0.299338274909207	-1.19166666666667	-1.167	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
chr1	6125000	6150000	-0.0879999999999999	0.00807563677765628	-1.02433333333333	-1.11233333333333	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	6100000	6125000	-0.00199999999999987	0.93314512640686	-1.137	-1.139	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	6175000	6200000	-0.165666666666667	0.0923850886864353	-0.0383333333333333	-0.204	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	6150000	6175000	-0.132	0.0213699769147215	-0.772	-0.904	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	6275000	6300000	-0.177333333333333	0.0130709097857269	0.528	0.350666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6250000	6275000	-0.154	0.0234365792908794	0.720333333333333	0.566333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6225000	6250000	-0.155	0.0109443136501797	0.818333333333333	0.663333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6200000	6225000	-0.165	0.0137739034723299	0.642666666666667	0.477666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6325000	6350000	-0.166333333333333	0.00309416826110363	-0.257	-0.423333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6300000	6325000	-0.211333333333333	0.00325171095914122	0.134666666666667	-0.0766666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6375000	6400000	-0.0883333333333333	0.0602898073653623	0.0653333333333333	-0.023	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6350000	6375000	-0.0649999999999999	0.130896915227412	-0.275666666666667	-0.340666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6450000	6475000	-0.066	0.140410454187654	0.164666666666667	0.0986666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6475000	6500000	-0.0683333333333334	0.0817852129306206	0.278666666666667	0.210333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6400000	6425000	-0.125666666666667	0.0165437104623051	0.263	0.137333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6425000	6450000	-0.0886666666666667	0.0405948942760645	0.219333333333333	0.130666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6525000	6550000	-0.173666666666667	0.00183119136870523	0.169	-0.00466666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6500000	6525000	-0.102333333333333	0.0183036065061788	0.353333333333333	0.251	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6575000	6600000	-0.151666666666667	0.00320766445744375	0.0286666666666667	-0.123	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6550000	6575000	-0.194666666666667	0.00236127425366514	0.00866666666666667	-0.186	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6675000	6700000	-0.0323333333333335	0.412028414961977	0.718333333333333	0.686	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6650000	6675000	0.0139999999999999	0.704220994262013	0.500666666666667	0.514666666666667	B_to_A_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6625000	6650000	-0.072	0.101358244159831	0.222333333333333	0.150333333333333	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6600000	6625000	-0.123	0.0236357027137241	0.0913333333333333	-0.0316666666666667	A_to_B_in_Mutant	FALSE	A.2	A.2	Stable
chr1	6725000	6750000	-0.130666666666667	0.00384137504067014	1.29866666666667	1.168	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	6700000	6725000	-0.138666666666667	0.0100388230417843	1.066	0.927333333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	6775000	6800000	-0.137	0.0014532496762275	1.36533333333333	1.22833333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	6750000	6775000	-0.125666666666667	0.00172370498008478	1.358	1.23233333333333	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	6825000	6850000	-0.155666666666667	0.00485310371779885	1.23266666666667	1.077	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	6800000	6825000	-0.117333333333334	0.00473280133247832	1.344	1.22666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	6875000	6900000	-0.303666666666667	0.00276866744383812	0.224666666666667	-0.079	A_to_B_in_Mutant	TRUE	A.1	A.1	Stable
chr1	6850000	6875000	-0.264333333333334	0.00121952472615365	0.857	0.592666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	6950000	6975000	-0.18	0.00223936277207531	-0.529333333333333	-0.709333333333333	A_to_B_in_Mutant	FALSE	A.2	B.1	True_A_to_B
chr1	6975000	7000000	-0.189333333333333	0.00287981122484603	-0.485333333333333	-0.674666666666667	A_to_B_in_Mutant	FALSE	A.2	B.1	True_A_to_B
chr1	6900000	6925000	-0.267	0.0014291822541599	-0.268666666666667	-0.535666666666667	A_to_B_in_Mutant	FALSE	A.2	B.1	True_A_to_B
chr1	6925000	6950000	-0.209666666666667	0.00260862388488375	-0.482666666666667	-0.692333333333333	A_to_B_in_Mutant	FALSE	A.2	B.1	True_A_to_B
chr1	7025000	7050000	-0.171333333333333	0.00958695001486021	-0.372	-0.543333333333333	A_to_B_in_Mutant	FALSE	A.2	B.1	True_A_to_B
chr1	7000000	7025000	-0.182666666666667	0.00418667631156874	-0.451666666666667	-0.634333333333333	A_to_B_in_Mutant	FALSE	A.2	B.1	True_A_to_B
chr1	7075000	7100000	-0.206333333333333	0.000285054184367842	0.842333333333333	0.636	A_to_B_in_Mutant	FALSE	A.2	B.1	True_A_to_B
chr1	7050000	7075000	-0.219	0.00106600069230156	0.108	-0.111	A_to_B_in_Mutant	FALSE	A.2	B.1	True_A_to_B
chr1	7150000	7175000	-0.17	0.00266908805579707	0.566666666666667	0.396666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	7175000	7200000	-0.219	0.000580167634683838	0.150333333333333	-0.0686666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	7100000	7125000	-0.180333333333334	0.00145327105564947	0.976	0.795666666666667	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	7125000	7150000	-0.144	0.015671504007229	0.82	0.676	A_to_B_in_Mutant	FALSE	A.1	A.1	Stable
chr1	7200000	7225000	-0.199	0.00117736650889381	-0.411666666666667	-0.610666666666667	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7225000	7250000	-0.141666666666667	0.00146226242779747	-0.846	-0.987666666666667	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7250000	7275000	-0.0699999999999999	0.0268454975739479	-1.033	-1.103	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7275000	7300000	-0.023	0.281772189112459	-1.093	-1.116	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7350000	7375000	-0.0959999999999998	0.0070555464142179	-0.867	-0.963	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7375000	7400000	-0.205	0.00026475627949613	-0.152333333333333	-0.357333333333333	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7300000	7325000	-0.0303333333333331	0.229478371523679	-1.09866666666667	-1.129	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7325000	7350000	-0.0726666666666665	0.016181544196978	-1.04666666666667	-1.11933333333333	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7425000	7450000	-0.085333333333333	0.00980973191075955	-0.926666666666667	-1.012	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7400000	7425000	-0.169666666666667	0.0131731368369516	-0.281333333333333	-0.451	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7475000	7500000	0.00566666666666673	0.857777484387868	-1.13733333333333	-1.13166666666667	B_to_A_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7450000	7475000	-0.0296666666666666	0.210047690070682	-1.098	-1.12766666666667	A_to_B_in_Mutant	FALSE	B.1	B.2	Within_B_shift
chr1	7550000	7575000	-0.0169999999999998	0.479070159930301	-1.145	-1.162	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	7575000	7600000	-0.00699999999999979	0.770276230836618	-1.13466666666667	-1.14166666666667	A_to_B_in_Mutant	FALSE	B.2	B.2	Stable
chr1	7500000	7525000	0.0086666666666667	0.738093060388358	-1.174	-1.16533333333333	B_to_A_in_Mutant	FALSE	B.2	B.2	Stable
