chr	start	end	log2FC_K27ac	FDR_K27ac	Conc_mut.x	Conc_K27ac	log2FC_K119ub	FDR_K119ub	Conc_mut.y	Conc_K119ub	log2FC_ATAC	FDR_ATAC	Conc_mut	Conc_ATAC	K27ac_up	K27ac_down	K119ub_up	K119ub_down	ATAC_up	ATAC_down
chr6	56336042	56336397	-0.420262080810492	0.0524052564086513	7.39436374969863	7.94750798665396	0.507167153990378	0.0218627752412634	6.50116139195171	5.84556577351015	-0.00237443763873722	0.991380190190912	9.53411150711085	9.53735162882323	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr12	86798927	86799017	-0.571786396536985	0.0524220476840753	5.61103790676916	6.40921873299376	0.762335254794449	0.00604386830763176	5.64747857369241	4.48827193667359	0.129675906681891	0.498614379473813	7.28039062669092	7.02057377748561	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	18863185	18863714	-0.50228181714597	0.0524824964892955	6.33366930476295	7.00807188465929	0.619379691700727	0.00168514313457833	7.26347949266931	6.50961361576083	0.296274212473535	0.124921143522632	7.46577644083058	6.99771644288603	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	115313255	115313666	-0.476840096431871	0.0525761571234263	6.92033860783073	7.55791175695922	0.807636873570326	0.00232960044084524	5.12327694302183	3.97100708198886	0.235724263153629	0.182848560895809	7.87561880278255	7.49895533851273	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	61327706	61328236	-0.422507042162596	0.0528321676218944	8.42190601593816	8.98203671659922	0.465153205452399	0.033509136707363	7.17985827233546	6.58368235695301	-0.165679227142816	0.280367687132274	10.1992726756146	10.4498113246503	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	51757184	51757390	-0.64979973735258	0.05288896350131	4.30626209229818	5.2384107048378	0.473314442053439	0.0308975049155057	6.06627628945832	5.45530345087218	-0.33701905795612	0.102643628146179	5.27887897208734	5.78481624933896	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	63994686	63994865	-0.641408845794567	0.0529215669013999	4.00243799337104	4.91148546541705	0.644843341210996	0.00654912477286872	5.59388240098542	4.76983511354614	0.0566226767015233	0.791143653402039	5.51387553761211	5.36637416447198	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr7	114402208	114402401	-0.644772415108243	0.052964622963293	4.68874784906454	5.58150926567912	0.694623502441486	0.0173155750122956	4.37478651462173	3.16180123935993	-0.279018312794871	0.20515985563047	5.34776977746837	5.8581832881689	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr12	51117877	51118475	0.585211466938877	0.0530342152231195	6.64403137585318	5.83693218488466	0.349560118354475	0.0235229147793233	7.87696606506559	7.46836214898915	-0.027347303003625	0.89498435322036	7.90469288275557	7.9544959242956	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr15	36333357	36333555	-0.648667279667324	0.0532955103921125	4.54773836197674	5.4871980537152	0.495143626879876	0.00733991646503546	6.52377035722175	5.93280900918114	-0.0272773692478545	0.902076626531716	6.68296782646687	6.73227045954808	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	52690433	52690626	0.737240814906209	0.0534019475407132	4.81836033477907	3.6490153009533	0.567131121947569	0.0465569165165637	5.14117993633702	4.23482973170819	0.374344271184059	0.109578421757728	5.7037659717641	5.05470560001636	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	24586983	24587203	-0.612056760169613	0.0536432532825824	4.38761324971568	5.25915175688473	0.521089597880035	0.0204402388032332	5.71534026844339	5.04839474095494	-0.351058636761002	0.122063800211914	5.57498942794484	6.1626916598465	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr15	27358537	27358758	-0.596449214887027	0.0536557652784685	4.64694551040786	5.46700475859666	0.506558927626704	0.0173213550241699	6.41899838176374	5.75951745276982	-0.190855257584718	0.284769984289942	6.54069697700596	6.85541707566801	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr8	53780587	53780777	-0.537358736258152	0.0537584276306959	5.11940269399267	5.85183116629442	0.677509458824368	0.00506354201360972	5.72380636607482	4.82772105658973	-0.0992744856541059	0.666018091315764	4.50656027675902	4.7921548731252	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chrX	157202778	157203045	-0.452006766197401	0.0541757966526724	6.64975054233657	7.25525854476869	0.782184320619522	0.00220132152565027	5.51926741206905	4.49452321283972	0.0183551119674934	0.932511043128722	7.48392724012169	7.44140273479113	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	67060809	67061329	0.379048393453727	0.0543171489656591	7.64484807397769	7.1363366937959	0.589266450634008	0.0331568472061865	5.76242999953231	4.85850587318641	0.0549326182993276	0.765007206769952	9.68333603224416	9.58389510522633	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	59438096	59438409	-0.559875485158581	0.0552466745362976	5.20375815575994	5.97808451242935	0.497765349270098	0.03717795758795	6.02531381843079	5.36151880382179	-0.0221633990242059	0.917498207729252	6.72453857946263	6.76041080016012	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr16	76301949	76301990	-0.475776870300185	0.0553230549219708	6.27938712788906	6.92641024779173	0.537531855089601	0.0347601735347515	5.35542171117919	4.58890488165382	-0.134126230966815	0.536230529084893	4.37638280595524	4.71072525599807	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	30469307	30469980	-0.423898583532397	0.0554386308351925	9.07558454897415	9.64083990116252	0.431230740938902	0.0406825674816924	7.47671740103861	6.92765375824794	0.0685164991581649	0.713906383634009	9.77679187555294	9.64932513032222	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr8	81870510	81870821	-0.484746804292344	0.0554706072592827	6.20653947701177	6.87416985448107	0.468704831001402	0.0498585836072604	5.8844723531887	5.25336996237405	0.00681595012894777	0.976936570187487	6.60390911184574	6.5832917830247	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	34162731	34163507	-0.396498095774353	0.055597044484128	7.55094965839954	8.07667779096676	0.514985847153363	0.0230218318349171	7.12379414281964	6.44057993881656	-0.0612138983793104	0.730466568704242	9.50178476461408	9.60683366794864	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr15	4498044	4498361	-0.439932248110856	0.055597044484128	7.109158564072	7.69557851039796	0.455636106725774	0.0281247025997164	6.83106337441789	6.24839594307167	-0.0260926252739129	0.894109349621841	9.59582223619138	9.64161987472727	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	141476686	141476876	-0.555933892712746	0.0556713811090755	4.4938652660729	5.26661352156007	0.557837613024901	0.0467711953327668	4.74928791386571	3.84390188781879	-0.0362007499181642	0.887826071101744	5.49077593299583	5.61529697963018	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	47333080	47333416	0.634764386726281	0.0560931975031385	6.44038524102148	5.52319172902747	0.537855110608501	0.0274818381209523	5.69244450523498	4.94348313447251	0.260412431235507	0.215452878758747	6.66948909374061	6.18378649365757	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	105673793	105674214	-0.421908288489865	0.056182282159897	8.38098301565194	8.94230163820284	0.531638025865282	0.00252748345844433	7.06939838402344	6.4453085826631	-0.249574836844454	0.161152360881119	7.99252526853135	8.37549231844747	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	98349496	98349820	-0.634921012741156	0.0563208711303312	4.21078983454019	5.14988506807367	0.510497474104709	0.0325399770552868	5.58285862948123	4.87796706212401	-0.267764477588893	0.196344636988485	5.52433250513397	5.99432139836258	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	132738724	132739303	-0.381728806345703	0.0568111632367651	9.07744392546898	9.58578528016421	1.02789850992164	1.81084508054261e-09	7.55555525454386	6.40018595379009	-0.0531382303795817	0.778549958587732	9.47441852988685	9.57143697323149	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	105489568	105489729	-0.687509908126373	0.0569252743757434	3.52850811486279	4.56801775479993	0.585349000186401	0.0198668955876237	5.64305621979108	4.80121965140691	0.0333557981230489	0.880170064528091	5.79802724734668	5.70057856045334	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr19	27066745	27067170	-0.506780113946675	0.0570856435384614	6.19184133177944	6.88630485442853	0.48577359066927	0.00452226322415337	7.14637991428173	6.57623943175739	-0.25970742386578	0.157748495645386	8.61260284205478	9.01895768481612	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	58114344	58114475	-0.471760362651006	0.0571571573321313	6.1510868327457	6.79003575484601	0.663389274270091	0.00799091632341504	5.76872245039509	4.86621922734264	0.324025941266135	0.111143659189369	6.53108988281288	6.00480436563895	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr5	30095776	30096289	-0.503088250501311	0.0575873157669243	6.67095530540815	7.356596657075	0.807979338692069	0.000229321123213752	6.89593230585555	5.90599755644729	0.112541981875278	0.541619179292196	7.06250935993022	6.84103700838393	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr18	33770621	33770863	-0.418387953720414	0.0577076872366142	7.49719763487789	8.05381703679633	0.779442015190162	0.00314428839044841	5.49449821955725	4.40092405549648	0.0180991846074583	0.932511043128722	8.08092814738484	8.03936066866396	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	143217444	143218415	-0.392112378184622	0.0582900532465551	9.69880992288153	10.2246704634682	0.656329399857864	3.16911069393243e-08	8.60400210183433	7.90106937400304	-0.265083405891918	0.115777018197679	10.7581868356151	11.1422883243973	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	64070871	64071193	-0.499840579225688	0.0590244866117521	6.42621273316183	7.10905475419607	0.546944439924898	0.0348790874692334	6.09204970832151	5.29899748566914	0.0471835248107617	0.822770907104952	7.11157657907938	7.00231256367587	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr19	24536405	24536537	-0.41764058832271	0.0595591539521575	5.96695282287805	6.54206816756772	0.774029953453471	0.0057055716682216	4.56564876169864	3.42244441612829	-0.00910636887149708	0.96983569041778	5.28603839023285	5.29689223582692	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	111926808	111927082	-0.577069686567252	0.0597533907266518	5.11550611236352	5.93531291172612	0.692969988866348	9.74681969472691e-05	6.76522905360464	5.95032795654695	-0.217381361467634	0.268750757062946	5.95716375647546	6.35441686609599	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	17896830	17897133	-0.415333087055239	0.0598576411885832	6.5459059774741	7.11275920871082	0.515887655233864	0.00401891725316265	7.59121505825483	6.99307383068661	0.0584711915460729	0.758248101241465	7.95375683042456	7.83724862231654	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr19	21747490	21747657	-0.569713329191033	0.0599293546360847	4.68440526013827	5.50054779272212	0.93917054677127	1.08567324732279e-05	6.2685246476486	5.15311167957651	-0.0688239153278826	0.71968586130033	5.97107888478351	6.10847429113417	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	36695875	36696671	-0.374389997833701	0.0600786770791611	8.5998606439355	9.10024585129339	0.542593218704052	0.00845709056611419	7.49101757659015	6.82681182306616	-0.0858596825335545	0.619086030104949	9.51591992573677	9.66364098807286	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	73913740	73914187	-0.437414160046234	0.0603078437249452	6.98514245098695	7.58052060890508	0.504360019274248	0.0143313515380954	7.21982561185326	6.57735101953155	-0.128038913188328	0.451953363725884	8.70621303319852	8.91998382185092	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chrX	166170247	166170627	-0.428994566119006	0.0605844035175563	5.98922455619261	6.55065794526935	0.537547171172646	0.0300588271821133	6.02604720542732	5.25355568064824	0.156127553322466	0.380843018748595	8.83631268131595	8.5595496929141	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	142902862	142903365	-0.514712997462024	0.0606886197177386	6.37668407622034	7.08018561592435	0.602995180450772	0.00346630892084095	7.00222384433641	6.26880995087556	-0.110313830614653	0.495761251442379	9.33493176626854	9.51319933711345	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr12	47162595	47163020	-0.425582972876147	0.0607614626980227	8.58683456426927	9.16298310805156	0.957881032627273	2.51144559779668e-07	7.31817134475368	6.21593419843338	-0.0207698593951847	0.920308861268217	9.34260463916135	9.38252894490917	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	67024316	67024601	-0.387104571025741	0.0609830725416246	7.46984231705685	7.98920507770438	0.38050587977386	0.0495815054207265	6.33531558325832	5.87928408886543	-0.246461253138473	0.13953977223681	8.14280458980493	8.50513307631817	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	101562518	101562849	-0.438870774074983	0.0611735039769424	6.3558844052135	6.95440831043961	0.920821309715158	0.000205093536556129	5.77647126110457	4.58853380307907	0.290869058959974	0.145767957829539	7.28536624936588	6.8093072939025	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	62199579	62199742	-0.575900901777717	0.0613825169300818	4.63074588908026	5.44964257472065	0.632378718143965	0.00481733223008527	6.08885866504978	5.26956412460302	0.0732726796479035	0.752840490724807	5.29094125678489	5.0655669609908	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	72872576	72872801	-0.35881273082922	0.0615883183154934	6.61326072578659	7.08918310483341	0.664228160443714	0.00662192894868156	5.77289289892314	4.87825727833547	-0.210318205288263	0.222252242874363	7.53992669279175	7.8668080040297	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	32146034	32146284	-0.517808289798816	0.061918519156214	6.53555521740557	7.25421437114201	0.755912125647045	1.90357238080371e-05	6.89199519899286	6.01461627777956	-0.0210076345591536	0.923764590488947	7.89911882908147	7.93836541438062	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	66574784	66575124	-0.625873850273314	0.0619256978640034	5.06939451262862	6.00794746750202	0.664106822850519	6.5928130717705e-05	7.30091487042898	6.53345746373348	-0.0681128693448976	0.738849268817954	6.9891091041729	7.13322827628641	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	6729233	6730177	-0.366634239411829	0.06226605203915	9.500801170212	9.99446668652162	0.816042821906275	6.07906954979668e-06	6.97410120530671	6.05648598415244	0.0106793089383398	0.95751371336285	9.25230286725435	9.23045998223338	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	152368442	152368948	-0.433991117559885	0.0623608092683406	5.71294632602529	6.30222687246183	0.360959309986711	0.0441518804551414	7.24095673066991	6.7920254764367	0.219623658500008	0.244505252141362	6.74297897010232	6.36419614525255	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	93519751	93520073	-0.517914540488327	0.0625296201531666	6.69972281472024	7.41680837001484	0.406051977283583	0.0338736669414422	6.85746282676296	6.35702659529184	-0.125226531877629	0.492595713139948	8.26137657323202	8.48655284471726	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	75602575	75603153	-0.480310705589561	0.0626133252187526	8.23614640082045	8.8962098668354	0.674333911352163	1.59117874747598e-06	8.14389677774904	7.40475453147069	0.0250385120685122	0.903110733452401	9.99413397816464	9.94454432894992	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	93399691	93400209	-0.403951087997271	0.0627638936588844	8.49394434608877	9.04179909753313	0.910571849357815	1.41064749076579e-08	7.60715594652209	6.59028337861335	-0.00634077077238027	0.977597390273037	10.3681486576155	10.3802514373289	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr15	44747756	44748178	-0.301938553022168	0.0632632562229226	8.39241446010492	8.79539012488522	0.690291963843622	0.00293156329328597	6.24388568874466	5.34232267286036	-0.0765020560187072	0.697142162403238	7.25132202901792	7.40146536014159	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	17501085	17501394	-0.421148597178314	0.0633965133676506	7.1064133863911	7.68043499966296	0.710136369794988	0.00135309888472214	6.48954477675497	5.6117872718846	0.262644291469041	0.107148789479679	7.72343710712659	7.34705650292441	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr16	45376316	45376426	0.6620005280925	0.0635201255396053	4.86675310964663	3.8856580829832	0.58533968395875	0.0122702376855278	5.94652015799775	5.19775050826097	0.423284326847964	0.0906346538469943	5.45730166753442	4.65487403385898	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr16	86516167	86516487	-0.512050205055369	0.0636231245841361	4.92956405881745	5.65183537888831	0.512637142347559	0.0325947062132666	6.06032391998867	5.36940262568926	-0.0180951648156773	0.930722178095624	6.99792086891592	7.0329691664768	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	59407527	59408325	-0.372727874376574	0.0640052279787369	7.27419045178297	7.77802354884109	0.363498968702467	0.036508737942126	8.18214450175529	7.75426973158619	0.0481361583289376	0.796729464684826	9.14034556746726	9.05166992663401	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	83218327	83218465	-0.655667178107584	0.064098576406172	3.46968567907996	4.45625922783575	0.792077945035287	0.00224268143033111	5.32749529143254	4.24588541481738	0.15634274825746	0.475899039917985	5.1160993368258	4.72312531093421	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	64196308	64196474	-0.69690644897135	0.0641750005202559	3.62740280388608	4.70385485857059	0.670445930960845	0.00581726698518593	5.84981642325644	4.9645625569546	-0.166803729433608	0.44328795132847	4.97910964423066	5.34441759817411	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	157924829	157925400	0.576876663221744	0.0642928064118153	5.73675695639255	4.91068827614964	0.474458658714092	0.0223356100156853	7.286383553337	6.69213885047308	0.205901658479358	0.210741171160528	9.52971371163751	9.21037789893113	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr12	41436664	41436882	-0.606051167492491	0.064382409955865	4.52444629997756	5.43170237578477	0.52298063256575	0.0191066996682049	6.04917812714378	5.3604094100295	-0.0701699044800243	0.755052190195767	5.36024029584113	5.54686399210009	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr16	31477198	31477555	-0.335720997359842	0.064382409955865	8.06055303575862	8.51106051689182	1.08010785614771	1.63495542754587e-08	7.01106916007046	5.76279350445492	0.185118312091125	0.253549982539686	9.24055769344395	8.95242945141393	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	106509537	106509648	-0.502806785732272	0.0654179554018696	6.16810688779408	6.86453452124155	0.947772706681096	0.000177147964024705	5.23026439985287	3.97860633061811	-0.0462958005532858	0.837510168194967	5.48079421867959	5.58231114515713	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr15	23457426	23457787	-0.4106891377418	0.0656474907076523	8.25554960528863	8.81760070654251	0.62109559184729	0.000279717631417079	7.01101137308499	6.28562065673235	-0.11293042147487	0.506471306451009	9.26157620692431	9.45215636926136	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	124561646	124561897	-0.349290326925942	0.0658292905760963	7.37227072136796	7.84580385010482	0.902392407286121	0.000535464477635145	5.04814678160087	3.8016536290585	0.0725838194848813	0.714577678358119	7.52244072140492	7.36547157242544	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr6	88831447	88831816	-0.564538075214172	0.0658655230659222	5.29875080951207	6.11282552848439	0.523989070230599	0.0485135062517552	6.12510353713128	5.34549571868451	0.0549954786146237	0.768607302914572	8.13229839725421	8.02896750689388	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr5	76974408	76975244	0.325718743003026	0.0659427500271645	7.43070985958302	6.98500315554475	0.655533919524086	0.00365607875540358	6.06038441551157	5.21830533170474	0.025131945787887	0.898693227493411	8.22542048959529	8.17706928790959	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr19	29367350	29367468	0.727517026705154	0.0662094492775288	4.03905727432915	2.74853192903987	0.795675663121774	0.00030244599015487	5.7626588867877	4.77097587917621	0.0691439537572107	0.756707582906459	5.36318242782592	5.15480850224025	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr14	58111654	58111854	-0.410695722140832	0.0663637274155668	7.48694234288369	8.04442400410243	0.553104856321181	0.0131638203634242	5.7312285517736	5.04333722229178	-0.159704218271061	0.420494915428191	6.28681060056543	6.58714354301836	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr7	126214875	126215082	-0.620681210217978	0.0666772141531409	4.49309669614986	5.40750172694265	0.753446127138499	0.00598640679954732	5.339464357887	4.23038495546024	-0.0861834930292381	0.659113913616209	6.51185591372121	6.67593909468619	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr2	96876018	96876274	-0.646928553833922	0.0667893358075121	4.82595955598483	5.81808155757656	0.463772035897964	0.0498502413228306	6.11015347815177	5.47052804550142	-0.32855834049086	0.0805241854816794	7.61976923523728	8.09403520979105	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr7	93095396	93095893	-0.414691196874527	0.0671099328550457	5.98650895195579	6.54874754473911	0.630584366749805	5.72036619283786e-05	7.29883085918091	6.58597984618364	-0.0455703393358404	0.822337129616362	7.56611791909981	7.65340853987475	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr12	70403851	70404593	-0.538098820910449	0.0671643425296682	5.24912299557973	6.02777476528491	0.545027544189646	0.00562400568439846	6.40351592579949	5.73190989441448	-0.00259637545601255	0.991217763771778	7.21514352779131	7.22147790152022	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr12	32982722	32982883	-0.561667873292066	0.067380998206156	5.18405594507893	6.00876894578195	0.557571426755795	0.0433865138852264	5.19631079801582	4.31481213401297	-0.0720180607798364	0.733411619645598	6.80000900402683	6.96477310989281	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr13	46841819	46841960	-0.424403074106935	0.067457573060094	6.25450867436528	6.83158960334749	0.773925671236171	0.00106694125853414	5.79573865199223	4.8132173685201	-0.239154085860697	0.231311295415572	5.95324610519196	6.37003665272071	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr1	51075967	51076101	-0.566119725811204	0.0674954302075382	4.57668200298468	5.40078503791744	0.709257397457469	0.00789259141656028	5.06171139113348	4.03463214584084	-0.117468353378842	0.61009078826531	3.93562476632631	4.19415384344351	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr10	41832346	41832439	-0.700083308962074	0.0685979449091744	3.53770074116421	4.66770974496357	1.13072468279777	0.00018001022396883	4.12917361414271	2.19134879708971	0.0960591154123061	0.65505887353299	5.0746006241978	4.81272021500023	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr3	133165139	133165453	-0.432095280470844	0.0693874230808445	6.72711014889796	7.32499831499669	0.503077439169593	0.00330891438436276	7.75107827642638	7.16614877285134	-0.224220530164867	0.172246849166244	8.48757524408497	8.81922496777592	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
