chr	start	end	log2FC_K27ac	FDR_K27ac	Conc_mut.x	Conc_K27ac	log2FC_K119ub	FDR_K119ub	Conc_mut.y	Conc_K119ub	log2FC_ATAC	FDR_ATAC	Conc_mut	Conc_ATAC	K27ac_up	K27ac_down	K119ub_up	K119ub_down	ATAC_up	ATAC_down
chr3	123967255	123967694	-2.46298589427024	9.78260871817193e-30	6.05868089892872	8.69014273620484	1.79475288329788	7.71306897186773e-13	6.98748950863356	4.7746641214192	-0.783230759969492	0.00165138687777103	5.31874075420332	6.29943244738225	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr2	139362260	139362743	-1.93714954694464	2.76371653816773e-29	6.98134187406739	9.00197213294197	1.26027549493474	1.49017368798464e-11	7.11491463662637	5.67502538266602	-0.395314382902976	0.0588341793347316	7.08510412171181	7.65426681075112	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
chr4	62515621	62515721	-2.30055060439356	4.67126540765666e-29	5.14448440782172	7.59859467513396	0.184216174769177	0.567927391127922	4.63820154186041	4.23296895051666	-1.18789568380345	0.000779588769214548	5.02219873785053	6.79736477768134	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr8	57842982	57843382	-2.03072448465872	1.11181951845718e-28	6.50166754923887	8.63166003034282	0.825292685676452	4.41975967362375e-05	6.45829556557566	5.49074205396177	-0.926886829575403	4.18656782713848e-06	6.66024542373766	7.71412181718989	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr18	64873433	64873800	-2.24064234415419	1.66092248814367e-28	5.39320871288622	7.76641771155546	0.558204799055749	0.0123157620580925	6.24898996898936	5.54399249819599	-1.2097477340889	1.33471689686201e-08	6.67085478849418	8.00731371545668	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr4	142077924	142078137	-2.44464443874289	2.03192623888743e-28	4.67528036603771	7.29064693138867	0.0345361613161239	0.932605249796803	4.6647383604341	4.60967117190395	-0.905335699828904	5.28959226115123e-05	5.90055349332159	6.95068189287863	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr11	99280073	99280281	-2.7618544374936	3.67768304934248e-28	4.35442466312127	7.37494954566003	0.510952050475842	0.0648665369900179	5.21592657696676	4.38473331490446	-1.13513180782054	1.73126911971022e-07	5.8829267665521	7.1479221555867	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr18	33562192	33562589	-2.13926849781182	3.67768304934248e-28	5.51796871762714	7.76454213788288	1.16999307476285	4.66339839660876e-07	6.55903037417511	5.08015654699137	-0.734469138620455	0.0012706790326514	6.50685890594681	7.40218301439543	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr8	57565169	57565334	-2.2985192294973	9.58133776226437e-28	5.09130944866014	7.53612007584737	0.501809243159809	0.0635582579296889	5.30131251289025	4.51539802706161	-0.355669082734785	0.122414381690482	5.59820583309492	6.18784823565769	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
chr12	29533127	29533529	-2.28367594840027	1.03963425867706e-27	6.83146917199085	9.2554222689045	1.38863159854406	3.48377591317969e-15	7.11582488989134	5.56479577391479	-0.82136677875968	0.000355435241389279	6.83064089336026	7.81501731668288	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr9	75789940	75790247	-3.24787322693511	1.26560692726282e-27	3.63516261761682	7.22377244603199	0.172764305830062	0.573824661717736	4.9063200585678	4.57389948685502	-1.3669530395065	0.000126318834823177	4.09190675164546	6.04661786566898	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr8	57498920	57499544	-2.16068489971162	2.06431803115658e-27	6.19778707315724	8.47335486201327	0.603234836471987	0.00132577369271128	6.72521618490729	6.02367102475452	-1.0667123649717	3.12708818117053e-07	6.46270149898649	7.65948508223769	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr14	16195734	16196476	-2.20582118708469	2.18634917586149e-27	6.56027401431689	8.89319884016476	1.15481337656056	3.79575611413831e-12	7.45137598179647	6.17899050396557	-0.709363109392964	0.00393020666562189	5.19713337239377	6.13196543699622	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr3	136994326	136995003	-2.4637770562767	9.17094371015872e-27	5.74197337599844	8.37381383431485	0.640410770547599	4.54223043899382e-05	7.17577191914375	6.46154611553054	-0.791197976167782	0.000272201166215594	7.36377021782657	8.2936508771976	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr14	27243560	27243911	-2.81758897501891	1.08534543208641e-26	4.18070688018332	7.27872084083608	0.387564611249358	0.129667941426062	5.85622317544168	5.27739959366595	-1.2733449460732	4.86673550857484e-06	4.63024071766729	6.19263838870979	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr16	24412984	24413378	-2.109926769418	1.12062379632549e-26	5.97743214673234	8.20580567642259	0.883639494868529	4.84962112436687e-05	6.69832199909182	5.61659171987284	-0.194763403406914	0.2650474240702	7.59823069931095	7.91454930159017	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
chr15	37734069	37734265	-2.28196011905726	1.23805068394592e-26	5.45091103242186	7.88107643489677	0.987547070048656	0.000255786629124049	5.35204103952188	3.96003366017371	-0.0760488615085998	0.728335444908454	4.66271222048281	4.83640966353757	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
chr4	131159678	131160412	-2.37904441295911	2.82774698077842e-26	5.70390017633467	8.25363824640973	0.116078066269329	0.707107891357338	6.67627968317191	6.49552384232084	-0.634239323197839	0.000382548730810709	7.49222529119621	8.21763960993976	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr4	98594053	98594274	-2.45105779566851	3.33314959698102e-26	4.82702498933429	7.45791951997398	0.352778660490605	0.156781814989484	5.47577678466287	4.97078654761159	-1.72480753484397	6.13128429843252e-14	5.77142408920814	7.67995056213302	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr18	31316059	31316429	-2.29541386038133	4.86575013667943e-26	6.32072012416908	8.76698956364394	0.975222688289179	8.72583055361015e-06	6.44853486967263	5.24737268630405	-1.27469979907635	9.40347595090592e-07	4.72335995483753	6.22593518036057	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr4	66556999	66557263	-2.66047669740979	5.49332209725328e-26	4.60924431522585	7.50929182727339	1.40006065306758	5.06897490811499e-10	6.06746322617591	4.39411280145678	-1.286728586968	3.3209833722051e-08	5.28583352116541	6.74978564880493	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr14	27237759	27238239	-1.7605980603263	1.93212916141983e-25	6.28077659514935	8.1134979348934	0.696249199582506	0.000708490878946339	6.99923082552673	6.15948530539386	-0.788864954422041	1.18847013059762e-06	8.10334428171643	8.95815103840706	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr2	57960735	57961413	-1.94857587868967	2.10070038820173e-25	6.50541344648465	8.54942943023433	0.702599928888983	7.33576603714169e-05	6.85115324904324	6.04443847803226	-1.02532428664398	4.11103284825925e-07	7.53702890908576	8.68178405568773	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr8	57560703	57561390	-1.6618667123414	2.26530294160098e-25	7.32073431626424	9.04061314872386	0.481780598460699	0.0143583116322966	6.28769107618501	5.71325629549865	-0.724534046631098	0.00196534115698979	6.22554032365998	7.12497195425406	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr15	95005215	95005754	-2.23664150104049	3.34099915554189e-25	5.96765505591297	8.35751332752654	1.02762724321268	1.85395186375465e-09	7.04120558835914	5.88153570945945	-1.05324575740256	8.28516304450704e-07	7.49465851665918	8.68299165829062	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr8	114503232	114503565	-2.22488106688108	3.89845646226752e-25	5.73357105555636	8.11035468336332	0.318332930246011	0.147398930632707	6.52945110242333	6.1123872679324	-0.972536110509726	3.94723224942049e-08	8.22476286082407	9.28131347865228	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr16	41957917	41958152	-2.26745369385696	6.67327843772655e-25	5.12661295196477	7.54697672008692	0.446595021202513	0.0587539832508876	5.71502751111201	5.10488513781447	-0.667394028448952	0.00993581470707384	5.18064786795926	6.08962873286672	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr4	67529631	67529978	-2.46105982574338	6.88018391502233e-25	5.80902666003423	8.44466197089305	1.51292511949755	9.59257314084315e-13	6.51759085645748	4.71341647233731	-1.43035503334058	7.29019667448306e-09	4.88995186629678	6.53591526676721	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr18	38882195	38882347	-2.28605808799201	6.88018391502233e-25	4.80065038570285	7.23622594665521	0.863615345092691	0.000182127027892502	5.89633536814647	4.82412276880729	-0.211302763826267	0.213508820327557	7.13141249464896	7.4588175799513	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
chr2	79378432	79378692	-2.0178935140713	1.80304273638717e-24	5.93308657591737	8.06927165840557	1.12461639977984	1.07173942690481e-06	6.22607340307993	4.80866057483174	-1.19103592559609	3.96042376340632e-06	5.48962937146205	6.89831359829658	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr18	31316786	31317186	-1.9498674369314	1.84132268263146e-24	6.68535703946237	8.73802335609211	1.07850953276599	3.03926953442217e-06	5.73699049443767	4.38894688218949	-0.691839829020667	0.00138881492379126	5.73955001707935	6.58740947539176	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr6	72000292	72000395	-3.1220509915788	2.1013223377667e-24	3.18986470632063	6.7022746981746	1.22781652058972	4.9612454555489e-05	4.65795594778941	2.67333562524185	-0.469331821266272	0.0610879660084425	4.17857851954864	4.94180663361491	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
chr18	64790018	64790388	-2.00821596436679	2.16031994319476e-24	7.11271207871195	9.23159668830081	1.04304608237372	9.90896768551226e-08	7.1150457872716	5.91560365182135	-0.997494770348685	7.2891377731671e-08	7.422933186881	8.51136163839067	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr18	39068939	39069192	-2.47895976099216	2.75002004582823e-24	5.02777089626425	7.70938671767187	0.496832604971751	0.0672293366464267	5.7264185126074	4.97312180886707	-1.36068418523025	1.19432044348006e-08	6.10619398607384	7.64578717588706	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr7	130552740	130553115	-2.01474346459696	5.06771031213314e-24	6.3584099197179	8.49255127594911	0.286497993641908	0.331027151699427	5.40330587899919	4.86251712889027	-0.927786811833787	7.56036742358536e-08	6.76352747426997	7.78263081306292	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr12	31905647	31905963	-1.87454526447428	1.22868670805846e-23	6.51956918651407	8.4865449111658	1.55220840879326	1.10889637253401e-13	6.972079961707	5.16104065762731	-0.62639131869488	0.00302107647375749	6.76038033671816	7.51476032075523	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr14	55337999	55338485	-1.76169482019159	1.60660848155059e-23	7.37496807359579	9.21800111459826	1.34608708862325	5.35607481869332e-11	6.65811249704009	5.092418610825	-0.033671375714126	0.875600977576648	6.72756307583554	6.78881310372759	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
chr2	154491949	154492283	-1.91626264066634	2.38492798299983e-23	5.8700863440364	7.89691733853528	1.1299360613788	3.38484371947975e-06	5.45262939047696	3.97795007347346	-0.340411704147559	0.135707443549034	5.24714856986422	5.80796643580477	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
chr5	49660641	49660883	-2.58520802325516	2.46065162758547e-23	4.78836002409811	7.61180628011134	1.55987183814519	1.27492532624668e-11	6.63243050376741	4.73733510927713	-1.41273743442015	4.29945518520365e-05	4.53149146657914	6.46348961016089	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr11	3507194	3507805	-1.9272668214638	5.20684115245525e-23	6.87690598185739	8.90534248118544	0.348152122325051	0.158682437778496	6.25829185670998	5.76126303084078	-1.21686399972385	9.85665072161137e-11	7.5191632106354	8.84126079175348	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr18	64789398	64789682	-1.98414976714653	5.39612070252613e-23	6.88614924161453	8.98608138537097	1.18695073014232	2.19480149047883e-10	7.12692267975084	5.7833066635917	-0.688604121433279	0.000448278827067735	7.64731127085513	8.44299543547749	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr13	84065515	84065791	-1.96584967918964	6.35472298347021e-23	6.62285132880987	8.70042391475442	1.48776113364201	5.75803060099182e-14	6.53650670995323	4.82339897836156	-1.52776755748564	4.65636155062019e-10	4.83866435714679	6.60048534788109	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr2	3739397	3740181	-1.88778331715719	6.43143125070179e-23	7.94296098073719	9.92802884953676	0.891433702197546	9.10407848268259e-08	7.83568643253067	6.84378344661622	-0.62918829419398	0.000450588442875514	8.91753265446373	9.63562587441101	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr11	31850044	31850541	-1.66414853761481	6.90323773930027e-23	7.17676008603359	8.90922974141366	0.896583989542911	5.67534763819603e-05	6.49443460734992	5.40402348142081	-0.542332568642264	0.0146198227584891	6.57896231093838	7.29861429052891	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr4	82589450	82589899	-1.99363459827347	7.08064126637628e-23	7.06323242050595	9.17042533861012	1.01985840494372	2.00531266809104e-07	7.59781378894107	6.39780510215558	-0.853000592462035	2.83319604572105e-07	8.2007985123013	9.13028986869003	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr16	37617769	37618061	-2.06667015962794	7.08793924675671e-23	6.02402448613109	8.22231591112326	0.844546898857007	0.00120752000230166	5.96879493542189	4.79851548331904	-1.17420482724931	2.00497571158572e-09	6.72698119398273	8.01560395438828	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr4	62516150	62516353	-1.83235079133915	1.20148168960344e-22	6.74559806980938	8.6682702803036	-0.0666409002466129	0.846635655108812	5.35111831794024	5.46001934423164	-1.44173441950753	2.36324728293216e-10	6.90079348752451	8.51087045982741	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chrX	61435681	61436048	-2.23971167756135	1.56597794009406e-22	4.73982037689217	7.15225050787351	0.901046859304682	0.000252065013298482	6.29343177246833	5.10587419989162	-0.753113812460344	0.0154054896891041	4.94857031660933	6.20244930097962	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr15	88565169	88565658	-2.15417457467965	1.70821230073334e-22	5.82581338116239	8.12926780506908	0.205372028528178	0.39821193910188	6.84468558851154	6.56984510732288	-0.697065985644776	0.000250171421809788	6.8481530129264	7.64396104717782	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr4	62518634	62519007	-1.4812415821172	1.73751724825564e-22	7.25312711202345	8.7838101370401	0.18741264593497	0.447281527515274	6.69993935414545	6.43936114081348	-1.43271128671363	3.34482791195775e-13	7.45939296033695	9.0068396231415	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr17	48543387	48543743	-2.55030201259619	1.80990586216985e-22	4.65868494311395	7.45313582651174	0.225522676218377	0.455677759116465	5.33123454659145	4.92584230041625	-1.37370018814584	3.76280763903897e-10	5.06450344087257	6.58367920056739	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr7	44645868	44646288	-1.93878461385234	1.86484092263553e-22	5.68006172846531	7.72696748326141	-0.0408835302232411	0.917757594949746	4.76351826389529	4.86267870781142	-0.399443019990735	0.021375905974964	7.11993074495535	7.62216421026089	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr16	33704329	33704668	-2.18928255232202	2.00395597987677e-22	6.43515278407364	8.7855018467299	0.783853873697691	0.000536959260131863	6.67047344725681	5.69103366108269	-0.682713727613788	0.00449180588147985	6.97927244209339	7.85228340721307	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr18	33652845	33652970	-2.00555652298149	2.85771816690698e-22	5.67560105972549	7.7988664375994	1.25110874129196	1.72848290057188e-08	6.13480527757663	4.61365987274446	-1.19318941401057	3.96809038123748e-07	5.3811769175931	6.75277074363729	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr15	36891852	36892068	-1.90896910017864	2.87009805868488e-22	6.50257589834367	8.5091138165366	1.13335645965511	6.24081564619087e-07	6.14418335967793	4.77730092933545	-0.855595044612607	0.000862766763848114	5.03620427051369	6.09590122225386	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr2	78036533	78036935	-2.01740526569765	3.3030270170998e-22	5.97146570923267	8.11232120603245	1.02243762975648	3.48531450956858e-06	6.28015022801436	5.05045904953244	-1.02983539578854	9.46263535543498e-07	7.14714925938944	8.29634474159539	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr4	98619225	98619555	-1.96724669248545	3.80606938104708e-22	5.75549779852048	7.84039599909557	0.373967994536411	0.148378454738251	5.74802016851973	5.19552124210662	-1.50549122694116	1.24060397697971e-15	7.36570167317599	8.97898174166168	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr18	33605057	33605281	-2.17550192636975	3.80606938104708e-22	5.05918185128771	7.41316940479128	0.485968646534144	0.0427438237912457	5.58772906277105	4.9228726112424	-0.998918716764258	3.15358961925034e-06	6.86676732415378	8.0011173454116	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr8	57792329	57792590	-2.12218339180418	4.15086032446686e-22	5.30044283473464	7.56738714169716	0.949176020329748	3.24117258059752e-05	6.19593985679271	5.04716174428342	-0.701377198052134	0.00694403617451624	5.56701495669892	6.51505239109638	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr13	84758408	84758811	-2.1832801437897	4.38583833757405e-22	6.52135831330979	8.87057576168035	0.340978055135242	0.130072418611584	6.27953110369439	5.82339967202695	-0.844668105376236	1.21047457562864e-06	8.8081548118462	9.73576175373912	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr18	64782281	64782533	-2.33120778935141	5.41568256151092e-22	4.99136496316144	7.49890695396712	1.4241787425988	1.08032594096448e-11	6.38550504435392	4.69233517978764	-0.031680243851276	0.904559862867436	5.59888234862301	5.7007846695889	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
chr4	137041246	137041655	-1.98364754414883	5.97702233423277e-22	5.98369299229828	8.0847906726175	-0.150816247970772	0.618137258845408	5.97151211221618	6.20895226006392	-1.1997901759991	9.92717867828207e-07	6.53226956910913	7.9192134422547	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr9	75430942	75431551	-1.85410199375392	7.60167661843285e-22	6.94099789509531	8.89539586816476	1.15335228590688	6.63972038752012e-07	6.53203448438478	5.09171443632107	-0.282274042713819	0.130926322214177	6.76191463823565	7.18669149828047	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
chr2	136699851	136700192	-1.79894182482023	7.87010473778415e-22	6.86510145330476	8.75185997307059	0.902883656448446	4.74942985072633e-08	7.24414914614926	6.23622408652127	-0.85514802344855	1.98894942912361e-06	7.62813162373706	8.56834860464419	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr3	65117372	65117578	-2.38806841662418	8.11256092945218e-22	4.59019282419193	7.17897115291975	1.13754838327524	3.34505812377866e-07	6.10334197932917	4.73679990489142	-0.746640862968836	0.00752224969000485	4.42494042418094	5.44467074842156	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
chr6	54440765	54440944	-2.70351923179858	1.08467134540494e-21	3.91087615403967	6.89738685589419	0.204675848971598	0.506464650510707	4.49404748611399	4.14902985126154	-1.79033862918755	4.23292538821824e-13	5.01032936927312	7.03304578844644	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
