chr	start	end	log2FC_K27ac	FDR_K27ac	Conc_mut.x	Conc_K27ac	log2FC_K119ub	FDR_K119ub	Conc_mut.y	Conc_K119ub	log2FC_ATAC	FDR_ATAC	Conc_mut	Conc_ATAC	K27ac_up	K27ac_down	K119ub_up	K119ub_down	ATAC_up	ATAC_down
chr9	122572078	122572416	2.36083865359812	1.46568244003782e-08	5.21867166766191	2.08606580668667	-0.105935654680079	0.753417511612676	5.17457227545528	5.37926666211556	1.37000168433639	2.75079607237868e-09	7.10454247489133	5.58053017813338	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr9	8901489	8902109	1.63632344317199	1.82003126421822e-08	7.92473047489161	6.06196066388854	-0.125557772851034	0.66906490085793	5.95048675601678	6.16018079158463	0.994860412269137	1.54796428719744e-08	8.29445180072778	7.21242994888322	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr5	84417082	84417782	1.63206543123422	1.83689341108151e-08	8.05487466413857	6.20421975750247	0.0962265785393171	0.708582015107734	7.47928421524006	7.34916964294394	0.929098093901825	1.43604298188153e-06	9.55197830321571	8.5211228380977	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr12	67221976	67222360	1.43039028988047	2.27122724312088e-08	6.96937711760278	5.3748431496921	-0.357592967607829	0.171733633997034	5.63795528849159	6.20286850672085	1.0602891795234	4.48786535293955e-09	7.87633966524654	6.72438454822991	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr5	131515642	131516045	1.53263802492654	2.33794697898018e-08	7.35713010869137	5.64216529982498	-0.326521473173617	0.220587566955448	6.68357920939601	7.19706786888473	0.640181527948226	0.000134808615004693	9.74305076331134	9.02459211554428	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr17	15431128	15431481	1.55060622746479	2.35780527492046e-08	6.3939244462913	4.67056590404693	0.293660580015915	0.234131275152716	6.90039185670197	6.48661253999922	1.6984922571749	1.77204224496044e-17	8.7915703090637	6.95440746260168	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	128019546	128019769	1.71923810669867	2.96819338178845e-08	6.25248027918282	4.29189921297337	-0.280475102251471	0.315902647518949	5.45586178720242	5.93482346285952	1.16567890531255	8.31474795555564e-09	8.38024550725695	7.08413231838486	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	47284213	47284612	1.63224061893513	3.24245819567143e-08	6.19627510109265	4.32506611285214	-0.107203212484516	0.646922716569903	7.75568988744903	7.89273967270388	2.02516500916887	6.88818795329524e-23	8.91715437779221	6.73856614548449	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr6	87730657	87731180	1.85158331512599	3.37966284393298e-08	5.90797357484013	3.73138118206843	-0.0865711636107238	0.806422347892845	6.03286451272615	6.21362133329081	1.58442650560852	2.56922890952756e-15	8.23719643833688	6.53191002783928	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	128142299	128142656	1.44268188357193	3.52642581737314e-08	7.59994943180072	6.00357176918029	-0.357180581628889	0.160960642808296	7.00106882369814	7.53329282545181	0.592290312153762	0.0016596538465068	10.2748772346953	9.57649792000878	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	45689970	45690463	1.44294771590442	3.85114346679813e-08	8.46660107579374	6.87402848845709	-0.23719829822837	0.281909207397511	7.40332559964798	7.7167487057717	0.527401900468373	0.00363480536781403	8.58952323873357	7.95644522817565	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr11	33821283	33821718	1.46618646897413	4.1984926039091e-08	6.84906482827705	5.22667040409252	-0.25607338647453	0.248497911754494	7.37017715307326	7.71919299072406	0.61801277906836	0.00136681263958869	7.08542739946089	6.34873337295261	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr11	77934071	77934534	1.12685570321773	4.34181298672177e-08	7.53933839887114	6.34849744429082	-0.404940418931183	0.0931850559486077	6.60433774962021	7.17909896448009	0.4361777470801	0.0194990013729529	8.33604021271048	7.76910658182936	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr2	156644833	156645005	1.79550000916469	5.06653279221493e-08	6.34033650114877	4.21288464759691	-0.596854327589568	0.0206831838464544	4.76747850975971	5.62891220771628	1.10212560292503	3.06398489208664e-06	6.48518439239017	5.19924134693342	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chr19	37025730	37026204	1.20102938782327	5.68474273109659e-08	7.6126189345065	6.31717721494317	-0.916562769374694	8.20182515646928e-06	5.3869036613708	6.48110179048293	0.0972371890397504	0.582545450643472	7.47085213066298	7.29139157581566	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chr1	133182430	133182603	1.33471871296711	5.78584656620764e-08	6.96804703348003	5.50194439589345	-0.572379532519926	0.0437502229675666	4.89304192402863	5.85339123810243	0.91633194264363	1.66338975043707e-06	7.47054602091426	6.44450299792622	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chr3	10081857	10082380	1.43610965532716	6.00424545138458e-08	6.64672611681413	5.04790175564344	0.00815071767691723	0.98055875926355	7.43615940218447	7.4266403398653	0.811061394150874	2.24019646033827e-05	8.54220070390302	7.62162454619977	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr9	23222980	23223379	1.60450535468103	6.57128586567348e-08	6.15281776375954	4.31797078623334	-0.580525058607487	0.0347811507821845	5.04516953280891	5.98587325057951	1.24778732352701	9.23266366298657e-10	7.82888190935217	6.45271598303676	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chr9	121659898	121660110	1.58456966745186	7.34461996332116e-08	6.22299437262538	4.43980612287339	-0.0682383052591458	0.843963545802769	5.25847704788361	5.36003187198124	1.08983118205772	1.53060669739266e-05	6.87117031005469	5.58836828069935	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr17	86633263	86633549	1.49913479587161	7.54359825405952e-08	6.7456128565358	5.06426187794094	-0.302522039654843	0.255992885932146	5.03196797275148	5.52421463102616	0.0136507894678672	0.960208678314256	5.07160878506608	5.00198675154722	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16	7187890	7188144	1.43758554869831	8.7810943811521e-08	6.36620055219325	4.74783537319919	-0.250853086449317	0.412887518508566	4.43541836314719	4.96308821561558	0.381357701777974	0.0598800494051392	7.8557623918398	7.2947348804423	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11	114066681	114067252	1.67006144855792	9.85811950961041e-08	6.00861251130326	4.04403134131718	-0.529663768030107	0.0640392819035056	5.62781651761217	6.54059192277772	1.25484984679061	1.63799238423669e-10	8.49510011177558	7.12274627812986	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr17	86546679	86546739	1.8729686481225	9.85811950961041e-08	5.32537862171573	3.05465435337532	0.0104533121980795	0.980973402437257	3.94775498112858	3.9274120439012	0.907669646468393	0.00189167108589587	5.63231966010678	4.38629151510422	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr2	27142518	27142634	1.87254868669941	1.04543216249104e-07	5.24427610415603	2.97318945690921	-0.0638462946955358	0.869424025687561	3.44284473985073	3.64079780658673	1.83244580218256	4.80822245501871e-13	6.65838321634024	4.54601319108426	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr4	102588674	102588980	0.916706078976163	1.16873803696458e-07	8.08277243954066	7.12254663638942	-0.119714680821733	0.716994078225553	5.30756273722723	5.55104643226308	0.70219751623875	0.013809060882655	7.29332186312401	6.2305458606057	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr8	61590738	61591440	1.28784261913199	1.22109059134696e-07	7.0437382825945	5.62944678208014	0.16187780091829	0.440479234892559	7.33259626468848	7.13087805059276	1.34406358109046	8.12075016360823e-14	8.46004659522202	7.01973857569351	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr19	10341816	10342407	1.30463755727539	1.22738092085808e-07	8.14166660917679	6.72257171444207	0.0624967791942289	0.854695498232176	6.69151097523223	6.59520312147526	1.16205516350608	4.99940062789094e-09	8.69305468741663	7.4192501542408	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr5	130448961	130449663	1.10619437781241	1.25509437850654e-07	8.76010114850513	7.57704393216183	-0.503173113523625	0.0300170987185732	5.77375999318934	6.45317755049316	1.06927865047654	3.17705572271533e-09	9.78858732110876	8.62717989725356	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chr16	5431121	5431499	1.62087863892027	1.33969695704057e-07	6.34373593242568	4.46994309148172	-0.374655577890434	0.162075240281769	6.82308396934368	7.41887506049687	0.426376422123759	0.0194994646777791	9.8408484814421	9.29236699697258	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr7	144329499	144329834	1.39459906080565	1.47271802024261e-07	6.55882200483462	4.98895826326984	0.153414881474858	0.61204065488305	5.66004252884038	5.43398326337033	1.06687907723314	9.41439601207256e-09	8.1167626988887	6.94722806120013	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr7	122622110	122622508	1.62847057969747	1.55091998839154e-07	6.80899596103477	4.93884666310066	-0.516279434107224	0.0296109760978192	5.15902294039162	5.87357998962982	0.702914511880882	0.00147945622516696	7.57155610254528	6.71222366298992	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chr10	49256302	49256450	1.33065647897112	1.56526150955075e-07	6.96352797170195	5.51759353671917	0.473516377728499	0.112177064397518	3.86684420398091	2.90972635545774	0.238169622151127	0.298653242285583	5.57946274052348	5.02880454506716	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7	137038744	137039140	1.8388828274122	1.57526295040837e-07	5.37212927561139	3.12348102512741	0.0609038742728987	0.863020913863108	6.18242998896695	6.09523692940608	1.06141881701681	4.3420954003866e-06	6.71386329575215	5.47211862176477	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr15	87715094	87715634	1.32569598730252	1.57822651684173e-07	7.54810279227355	6.09554919394016	-0.416995878339555	0.0608840283623748	6.19564416679831	6.74765412759231	0.327674052002691	0.0651457414362836	8.79632502254314	8.33518893265033	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	27142003	27142414	1.51615129449939	1.62006206164206e-07	6.12428497666753	4.37650785988463	-0.118462387401815	0.710018775620529	5.20167674355296	5.42628022395132	1.46331713809587	8.23036394196783e-13	7.64843520805753	6.03509683729508	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr8	94773608	94773861	1.20373898431944	1.7306939826586e-07	7.07027336705584	5.78708767481664	-0.152790334079146	0.602926418766546	5.15131578795023	5.42690186014073	1.19175838229906	1.0758877191142e-06	7.55213935084786	6.17318513820546	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr6	127767314	127768186	1.08438025778212	1.92114334064811e-07	9.06351025024374	7.90863427406701	-0.0574072333515488	0.856968034195737	7.46653685181077	7.55333664869358	0.783541510849496	3.13864854300584e-05	8.63311446170383	7.74691510442259	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr13	11880631	11880869	1.48323667395303	1.92145322224769e-07	5.84615485279058	4.16886057740956	-0.255693422379008	0.407206218093391	3.55935978461033	4.01610088872017	0.167666974584171	0.429007313560451	6.07141049497472	5.71228820012556	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15	74563427	74563619	1.77896532046679	2.06174343997409e-07	5.49665811314986	3.355838338677	-0.515887864408203	0.0824421142837413	3.80634670423053	4.90898474671148	0.225208455865824	0.249576754499696	7.00798645666481	6.60658025113169	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14	116925133	116925936	1.28398381836765	2.12894953376624e-07	7.32502882148307	5.91945132237932	0.0871374225810385	0.755202660051761	6.84663286430873	6.72892660044766	0.603123091616688	0.00167343870294318	8.70559181351847	7.99265192387257	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr5	31251614	31252045	1.70419559147403	2.21253746582592e-07	6.33187635164883	4.31473302691127	0.00986333576281944	0.982225465863964	4.25892574662781	4.19296279313685	1.19794829801689	2.12422709215992e-08	7.19013766842883	5.85401910468122	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
chr1	22533224	22533667	1.37204307280904	2.36711328252709e-07	6.46388406964781	4.94910747948865	-0.0877129981079987	0.795031027846719	5.09735053683497	5.25012889827787	1.10749735557885	1.85484725496234e-07	7.96693467614564	6.72630749125439	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
