#Position (bp)	mapping quality
1.277595938E9	40.604487559556674
1.284409783E9	40.61727254136024
1.291223628E9	40.88586535620422
1.298037473E9	40.782951496988034
1.304851318E9	40.83233252334552
1.311665163E9	40.84129513007993
1.318479008E9	40.74521819443984
1.325292853E9	40.84657356454877
1.332106698E9	40.88889159620867
1.338920543E9	40.96491637785541
1.345734388E9	40.52488056089843
1.352548233E9	40.423046092888924
1.359362078E9	9.346441296271806
1.366175923E9	40.9563932062673
1.372989768E9	40.544455606069185
1.379803613E9	40.80349591665826
1.386617458E9	40.82592821213275
1.393431303E9	40.90567927831365
1.400245148E9	40.87411322684456
1.407058993E9	40.85792876583179
1.413872838E9	40.43137316282928
1.420686683E9	40.838553344343744
1.427500528E9	41.008076487515766
1.434314373E9	40.83313455501577
1.441128218E9	39.48101167236607
1.444861853E9	39.79231053946516
1.4482687755E9	40.308235707611765
1.454755908E9	40.46283911336271
1.461569753E9	39.910257257232985
1.468383598E9	40.47751240865995
1.475197443E9	40.61736579285937
1.482011288E9	40.757679758349674
1.488825133E9	40.73770128641273
1.495638978E9	40.7671948216813
1.502452823E9	40.71495743579892
1.509266668E9	40.48941199804039
1.516080513E9	40.83464882841873
1.522894358E9	40.69240191397307
1.529708203E9	40.938886169436216
1.536522048E9	39.92102425347529
1.543335893E9	40.63839348305797
1.550149738E9	40.771319222537436
1.556963583E9	40.64051539230728
1.563777428E9	40.8988672987956
1.570591273E9	40.80959947004839
1.577405118E9	40.87198475742893
1.584218963E9	40.79848952800215
1.591032808E9	40.77594196331168
1.597846653E9	40.93275638135585
1.6032409105E9	40.759243824488394
1.606647833E9	0.0
1.611474343E9	39.987398039734536
1.618288188E9	40.54114079293583
1.625102033E9	40.56844293472249
1.631915878E9	40.599498465619796
1.638729723E9	40.7545265852416
1.645543568E9	40.561231444337494
1.652357413E9	40.820101191396645
1.659171258E9	40.76421945666815
1.665985103E9	39.34921593369853
1.672798948E9	40.51943883515783
1.679612793E9	40.50756183179004
1.686426638E9	40.79053306754047
1.693240483E9	40.680728935436846
1.700054328E9	40.7391280040122
1.706868173E9	40.744935710238416
1.713682018E9	40.80834000900228
1.720495863E9	39.89429421085762
1.727309708E9	40.47645060888768
1.734123553E9	40.79904197212413
1.740937398E9	40.9218971619971
1.747751243E9	39.65452436919665
1.754565088E9	37.132341923677885
1.759854186E9	40.78180614711638
1.7632611085E9	27.32899426623276
1.768192778E9	40.297828083749756
1.775006623E9	36.745774510394256
1.781820468E9	40.64208953690465
1.788634313E9	40.415675260229875
1.795448158E9	40.84195647326449
1.802262003E9	40.70943268101373
1.809075848E9	40.73742992452767
1.815889693E9	40.81520118847222
1.822703538E9	40.512975405907504
1.829517383E9	40.817524752892226
1.836331228E9	40.753905065210795
1.843145073E9	40.79916741148849
1.849958918E9	40.61423026944965
1.856772763E9	38.8255979868071
1.863586608E9	40.63667408542064
1.870400453E9	40.555468429442534
1.877214298E9	40.884931692789216
1.884028143E9	40.78331383035309
1.890841988E9	40.807547820528676
1.897655833E9	40.690670428874235
1.904469678E9	39.90193022711309
1.910723823E9	39.24957921325033
1.9141307455E9	0.0
1.918097368E9	40.134539705868136
1.924911213E9	40.57223610580432
1.931725058E9	40.63865953597448
1.938538903E9	40.6510594857764
1.945352748E9	41.07733034403929
1.952166593E9	40.65480586316932
1.958980438E9	40.47015427361085
1.965794283E9	40.95901376716612
1.972608128E9	40.30371340592758
1.979421973E9	40.215823120377785
1.986235818E9	40.342661722877935
1.993049663E9	40.65881927627976
1.999863508E9	40.83692030406604
2.006677353E9	40.802159682847
2.013491198E9	40.76217594881694
2.020305043E9	32.022304670612726
2.027118888E9	40.724800562726045
2.033932733E9	40.632608717474646
2.040746578E9	40.35011997651108
2.047560423E9	39.877454571436196
2.054374268E9	40.76945119403876
2.060544391E9	40.91711491359253
2.0639513135E9	0.0
2.068001958E9	38.78739106867364
2.074815803E9	37.547176291233185
2.081629648E9	38.160426536281165
2.088443493E9	39.29767273810252
2.095257338E9	39.1351490345813
2.102071183E9	39.85172067701015
2.108885028E9	40.14494049616458
2.115698873E9	40.79971727282995
2.122512718E9	40.154472645773254
2.129326563E9	40.78815888191776
2.136140408E9	40.756543903281944
2.142954253E9	40.88311524401115
2.149768098E9	39.699396563144326
2.156581943E9	39.577394907774604
2.163395788E9	38.448433170552484
2.170209633E9	39.40273729257593
2.177023478E9	40.374691645466605
2.183837323E9	40.912578870293075
2.190651168E9	40.87543182243941
2.197465013E9	40.85466342353405
2.204278858E9	40.81896184306371
2.2082174155E9	41.2548439746047
2.211624338E9	40.1819331565909
2.217906548E9	40.82705502708632
2.224720393E9	40.79452098652124
2.231534238E9	38.41566833681611
2.238348083E9	39.28465905442716
2.245161928E9	32.270818804749325
2.251975773E9	37.24910325073984
2.258789618E9	40.12352287836247
2.265603463E9	39.519067552171215
2.272417308E9	39.725702807760385
2.279231153E9	39.17623509787568
2.286044998E9	40.7202067162908
2.292858843E9	40.76879074817292
2.299672688E9	40.96015824203815
2.306486533E9	40.77710281454529
2.313300378E9	40.77561032985167
2.320114223E9	41.07754258433985
2.326928068E9	40.96049987033195
2.333741913E9	40.95107088921277
2.3376495495E9	40.21361000915471
2.341056472E9	7.165701201490819
2.347369603E9	40.50051940085461
2.354183448E9	40.66299055171177
2.360997293E9	40.65874626200657
2.367811138E9	40.92553876857457
2.374624983E9	19.411978309977442
2.381438828E9	40.89471030632637
2.388252673E9	40.90677110919558
2.395066518E9	40.892824128381115
2.401880363E9	40.91565385072942
2.408694208E9	40.85010468781787
2.415508053E9	40.727400614540954
2.422321898E9	40.78547147649122
2.429135743E9	40.285241098728434
2.435949588E9	40.84797516228989
2.442763433E9	40.86741846323936
2.449577278E9	40.62474393420965
2.456391123E9	40.80129072759007
2.4612717095E9	40.52397351848266
2.462753523E9	39.767521120088425
2.4646867815E9	28.787419442679496
2.470018813E9	39.22984080999923
2.476832658E9	40.398715621244044
2.483646503E9	40.223176584660614
2.490460348E9	30.261331652398265
2.497274193E9	34.36086021232848
2.504088038E9	40.518529992314434
2.510901883E9	40.39617916040131
2.517715728E9	39.810312233449245
2.524529573E9	40.52960812505532
2.531343418E9	40.6448042391345
2.538157263E9	39.905453231956756
2.544971108E9	40.46161061647522
2.551784953E9	40.26931410024754
2.558598798E9	40.36514630495565
2.565412643E9	40.604665758288945
2.572226488E9	40.22696168652118
2.579040333E9	40.280284762322744
2.585854178E9	38.95665223864357
2.592668023E9	40.18774632401022
2.599481868E9	40.544474249941146
2.606295713E9	40.14714267364407
2.613109558E9	39.21065320985333
2.619923403E9	40.51120242687036
2.626737248E9	40.628207532297274
2.631968571E9	40.13621646128907
2.6353754935E9	37.41921209474387
2.640364938E9	32.942203297289495
2.647178783E9	26.977908086731215
2.653992628E9	28.467312549853762
2.660806473E9	28.06830108062141
2.667620318E9	25.470653313147782
2.674434163E9	29.746974366684206
2.681248008E9	26.830252971322647
2.688061853E9	23.022751540041067
2.694875698E9	26.27004244996968
2.701689543E9	25.033314657587383
2.708503388E9	26.937835085224542
2.715317233E9	26.994864219975003
2.7221309125E9	29.66028903030804
