chr8	40966403	40966803	CHH	MeCP2_Up	0.000250	0.002750	0.001500	0.004000	chr8:40966403-40966803
chr7	92174472	92174872	CHH	MeCP2_Up	0.002250	0.000500	0.001375	0.003000	chr7:92174472-92174872
chr6	144179410	144179810	CHG	MeCP2_Up	0.000000	0.002250	0.001125	0.005000	chr6:144179410-144179810
chr12	41036416	41036816	CHH	MeCP2_Up	0.001000	0.001000	0.001000	0.004000	chr12:41036416-41036816
chr18	14322047	14322447	CHH	MeCP2_Up	0.000500	0.001500	0.001000	0.003000	chr18:14322047-14322447
chr2	138479652	138480052	CHH	MeCP2_Up	0.000500	0.001500	0.001000	0.003000	chr2:138479652-138480052
chr12	107070718	107071118	CHH	MeCP2_Up	0.000750	0.001000	0.000875	0.004000	chr12:107070718-107071118
chr5	106091194	106091594	CHH	MeCP2_Up	0.000000	0.001750	0.000875	0.007000	chr5:106091194-106091594
chr5	97306883	97307283	CHG	MeCP2_Up	0.001250	0.000500	0.000875	0.005000	chr5:97306883-97307283
chr5	97387318	97387718	CHH	MeCP2_Up	0.001500	0.000250	0.000875	0.006000	chr5:97387318-97387718
chr9	91540055	91540455	CHH	MeCP2_Up	0.001000	0.000750	0.000875	0.003000	chr9:91540055-91540455
chr12	38133972	38134372	CHH	MeCP2_Up	0.001000	0.000500	0.000750	0.004000	chr12:38133972-38134372
chr18	14316979	14317379	CHH	MeCP2_Up	0.000250	0.001250	0.000750	0.005000	chr18:14316979-14317379
chr8	64338508	64338908	CHG	MeCP2_Up	0.001500	0.000000	0.000750	0.006000	chr8:64338508-64338908
chr9	107487531	107487931	CHG	MeCP2_Down	0.000000	0.001500	0.000750	0.006000	chr9:107487531-107487931
chr12	39307595	39307995	CHH	MeCP2_Up	0.000750	0.000500	0.000625	0.003000	chr12:39307595-39307995
chr2	102118514	102118914	CHG	MeCP2_Up	0.001250	0.000000	0.000625	0.005000	chr2:102118514-102118914
chr5	97220945	97221345	CHH	MeCP2_Up	0.001250	0.000000	0.000625	0.005000	chr5:97220945-97221345
chr5	97306883	97307283	CHH	MeCP2_Up	0.001000	0.000250	0.000625	0.004000	chr5:97306883-97307283
chrX	68866615	68867015	CHG	MeCP2_Up	0.001250	0.000000	0.000625	0.005000	chrX:68866615-68867015
chr1	38543757	38544157	CHG	MeCP2_Down	0.000000	0.001000	0.000500	0.004000	chr1:38543757-38544157
chr1	90416413	90416813	CHH	MeCP2_Up	0.000750	0.000250	0.000500	0.003000	chr1:90416413-90416813
chr11	34139599	34139999	CHG	MeCP2_Up	0.000000	0.001000	0.000500	0.004000	chr11:34139599-34139999
chr14	106584877	106585277	CHG	MeCP2_Up	0.000000	0.001000	0.000500	0.004000	chr14:106584877-106585277
chr16	96160210	96160610	CHG	MeCP2_Up	0.000500	0.000500	0.000500	0.002000	chr16:96160210-96160610
chr18	14319678	14320078	CHH	MeCP2_Up	0.000500	0.000500	0.000500	0.002000	chr18:14319678-14320078
chr5	97236347	97236747	CHH	MeCP2_Up	0.000750	0.000250	0.000500	0.003000	chr5:97236347-97236747
chr5	99484189	99484589	CHH	MeCP2_Down	0.000500	0.000500	0.000500	0.002000	chr5:99484189-99484589
chr8	29973986	29974386	CHG	MeCP2_Up	0.001000	0.000000	0.000500	0.004000	chr8:29973986-29974386
chr9	92001375	92001775	CHH	MeCP2_Up	0.000500	0.000500	0.000500	0.002000	chr9:92001375-92001775
chr9	94285369	94285769	CHH	MeCP2_Up	0.001000	0.000000	0.000500	0.003000	chr9:94285369-94285769
chr9	96733172	96733572	CHH	MeCP2_Up	0.000500	0.000500	0.000500	0.002000	chr9:96733172-96733572
chr10	37989785	37990185	CHG	MeCP2_Up	0.000000	0.000750	0.000375	0.003000	chr10:37989785-37990185
chr12	31894669	31895069	CHH	MeCP2_Up	0.000000	0.000750	0.000375	0.003000	chr12:31894669-31895069
chr12	31918927	31919327	CHG	MeCP2_Up	0.000750	0.000000	0.000375	0.003000	chr12:31918927-31919327
chr16	95076346	95076746	CHH	MeCP2_Up	0.000250	0.000500	0.000375	0.002000	chr16:95076346-95076746
chr18	33750493	33750893	CHH	MeCP2_Up	0.000750	0.000000	0.000375	0.003000	chr18:33750493-33750893
chr18	38883426	38883826	CHG	MeCP2_Up	0.000750	0.000000	0.000375	0.003000	chr18:38883426-38883826
chr3	137360946	137361346	CHG	MeCP2_Up	0.000750	0.000000	0.000375	0.003000	chr3:137360946-137361346
chr3	139900321	139900721	CHH	MeCP2_Up	0.000000	0.000750	0.000375	0.001000	chr3:139900321-139900721
chr3	17795516	17795916	CHG	MeCP2_Up	0.000000	0.000750	0.000375	0.003000	chr3:17795516-17795916
chr3	58788681	58789081	CHG	MeCP2_Up	0.000000	0.000750	0.000375	0.003000	chr3:58788681-58789081
chr4	66476166	66476566	CHG	MeCP2_Up	0.000000	0.000750	0.000375	0.003000	chr4:66476166-66476566
chr5	111002861	111003261	CHH	MeCP2_Up	0.000500	0.000250	0.000375	0.002000	chr5:111002861-111003261
chr6	52885595	52885995	CHG	MeCP2_Up	0.000750	0.000000	0.000375	0.003000	chr6:52885595-52885995
chr8	30656276	30656676	CHH	MeCP2_Up	0.000500	0.000250	0.000375	0.002000	chr8:30656276-30656676
chr9	100576209	100576609	CHG	MeCP2_Up	0.000750	0.000000	0.000375	0.003000	chr9:100576209-100576609
chr9	113170082	113170482	CHG	MeCP2_Up	0.000750	0.000000	0.000375	0.003000	chr9:113170082-113170482
chr9	91961662	91962062	CHH	MeCP2_Up	0.000250	0.000500	0.000375	0.002000	chr9:91961662-91962062
chr1	152306136	152306536	CHG	MeCP2_Up	0.000000	0.000500	0.000250	0.002000	chr1:152306136-152306536
chr12	77535259	77535659	CHG	MeCP2_Up	0.000500	0.000000	0.000250	0.002000	chr12:77535259-77535659
chr12	91086309	91086709	CHH	MeCP2_Up	0.000250	0.000250	0.000250	0.001000	chr12:91086309-91086709
chr12	9920461	9920861	CHG	MeCP2_Up	0.000000	0.000500	0.000250	0.002000	chr12:9920461-9920861
chr15	87185528	87185928	CHH	MeCP2_Up	0.000000	0.000500	0.000250	0.002000	chr15:87185528-87185928
chr16	32156831	32157231	CHH	MeCP2_Up	0.000000	0.000500	0.000250	0.002000	chr16:32156831-32157231
chr16	96160210	96160610	CHH	MeCP2_Up	0.000500	0.000000	0.000250	0.002000	chr16:96160210-96160610
chr19	22755748	22756148	CHH	MeCP2_Up	0.000000	0.000500	0.000250	0.002000	chr19:22755748-22756148
chr2	70317003	70317403	CHH	MeCP2_Up	0.000500	0.000000	0.000250	0.002000	chr2:70317003-70317403
chr3	120477180	120477580	CHG	MeCP2_Up	0.000500	0.000000	0.000250	0.002000	chr3:120477180-120477580
chr3	140147227	140147627	CHG	MeCP2_Up	0.000000	0.000500	0.000250	0.002000	chr3:140147227-140147627
chr4	97955838	97956238	CHH	MeCP2_Up	0.000250	0.000250	0.000250	0.001000	chr4:97955838-97956238
chr5	106559622	106560022	CHH	MeCP2_Up	0.000000	0.000500	0.000250	0.002000	chr5:106559622-106560022
chr5	77853019	77853419	CHH	MeCP2_Up	0.000500	0.000000	0.000250	0.002000	chr5:77853019-77853419
chr5	99259994	99260394	CHH	MeCP2_Down	0.000500	0.000000	0.000250	0.002000	chr5:99259994-99260394
chr6	54459861	54460261	CHG	MeCP2_Up	0.000000	0.000500	0.000250	0.002000	chr6:54459861-54460261
chr6	62339507	62339907	CHH	MeCP2_Up	0.000000	0.000500	0.000250	0.002000	chr6:62339507-62339907
chr8	115757569	115757969	CHH	MeCP2_Up	0.000250	0.000250	0.000250	0.001000	chr8:115757569-115757969
chr8	26444429	26444829	CHH	MeCP2_Up	0.000500	0.000000	0.000250	0.002000	chr8:26444429-26444829
chr9	34144660	34145060	CHG	MeCP2_Up	0.000000	0.000500	0.000250	0.002000	chr9:34144660-34145060
chr1	146534336	146534736	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr1:146534336-146534736
chr1	177574582	177574982	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr1:177574582-177574982
chr1	194538795	194539195	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr1:194538795-194539195
chr1	22972861	22973261	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr1:22972861-22973261
chr1	24229745	24230145	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr1:24229745-24230145
chr1	43887083	43887483	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr1:43887083-43887483
chr1	69090327	69090727	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr1:69090327-69090727
chr1	97847144	97847544	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr1:97847144-97847544
chr10	115012254	115012654	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr10:115012254-115012654
chr10	115027988	115028388	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr10:115027988-115028388
chr10	115103001	115103401	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr10:115103001-115103401
chr10	121280972	121281372	CHH	MeCP2_Down	0.000250	0.000000	0.000125	0.001000	chr10:121280972-121281372
chr10	16987953	16988353	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr10:16987953-16988353
chr10	19921697	19922097	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr10:19921697-19922097
chr10	28392557	28392957	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr10:28392557-28392957
chr11	42933834	42934234	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr11:42933834-42934234
chr11	50645085	50645485	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr11:50645085-50645485
chr12	117145779	117146179	CHH	MeCP2_Down	0.000250	0.000000	0.000125	0.001000	chr12:117145779-117146179
chr12	29749111	29749511	CHH	MeCP2_Down	0.000250	0.000000	0.000125	0.001000	chr12:29749111-29749511
chr12	90621168	90621568	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr12:90621168-90621568
chr13	30050678	30051078	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr13:30050678-30051078
chr13	5292677	5293077	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr13:5292677-5293077
chr14	113750561	113750961	CHG	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr14:113750561-113750961
chr14	86512210	86512610	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr14:86512210-86512610
chr15	24971612	24972012	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr15:24971612-24972012
chr15	67030003	67030403	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr15:67030003-67030403
chr15	72102012	72102412	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr15:72102012-72102412
chr16	24455717	24456117	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr16:24455717-24456117
chr16	43576451	43576851	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr16:43576451-43576851
chr16	63855606	63856006	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr16:63855606-63856006
chr17	63716712	63717112	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr17:63716712-63717112
chr17	70846298	70846698	CHH	MeCP2_Down	0.000000	0.000250	0.000125	0.001000	chr17:70846298-70846698
chr18	30390909	30391309	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr18:30390909-30391309
chr18	38803092	38803492	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr18:38803092-38803492
chr18	78601878	78602278	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr18:78601878-78602278
chr19	20007647	20008047	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr19:20007647-20008047
chr19	22637027	22637427	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr19:22637027-22637427
chr19	56456669	56457069	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr19:56456669-56457069
chr2	121661868	121662268	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr2:121661868-121662268
chr2	124333758	124334158	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr2:124333758-124334158
chr2	6886207	6886607	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr2:6886207-6886607
chr2	96756878	96757278	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr2:96756878-96757278
chr3	109763016	109763416	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr3:109763016-109763416
chr3	124269108	124269508	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr3:124269108-124269508
chr3	137366436	137366836	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr3:137366436-137366836
chr3	151330965	151331365	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr3:151330965-151331365
chr3	55441174	55441574	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr3:55441174-55441574
chr3	65286959	65287359	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr3:65286959-65287359
chr3	68102729	68103129	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr3:68102729-68103129
chr3	9602000	9602400	CHH	MeCP2_Down	0.000250	0.000000	0.000125	0.001000	chr3:9602000-9602400
chr4	137037228	137037628	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr4:137037228-137037628
chr4	28817905	28818305	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr4:28817905-28818305
chr4	5511337	5511737	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr4:5511337-5511737
chr4	64547331	64547731	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr4:64547331-64547731
chr4	69096975	69097375	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr4:69096975-69097375
chr4	97593402	97593802	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr4:97593402-97593802
chr5	102103208	102103608	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr5:102103208-102103608
chr5	106048357	106048757	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr5:106048357-106048757
chr5	110981061	110981461	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr5:110981061-110981461
chr5	126129170	126129570	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr5:126129170-126129570
chr5	20359364	20359764	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr5:20359364-20359764
chr5	39461122	39461522	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr5:39461122-39461522
chr5	84358025	84358425	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr5:84358025-84358425
chr5	93237954	93238354	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr5:93237954-93238354
chr6	126181831	126182231	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr6:126181831-126182231
chr6	5023267	5023667	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr6:5023267-5023667
chr6	52829800	52830200	CHH	MeCP2_Down	0.000250	0.000000	0.000125	0.001000	chr6:52829800-52830200
chr6	6116736	6117136	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr6:6116736-6117136
chr6	70724484	70724884	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr6:70724484-70724884
chr6	88629673	88630073	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr6:88629673-88630073
chr6	89457637	89458037	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr6:89457637-89458037
chr8	11185149	11185549	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr8:11185149-11185549
chr8	29973986	29974386	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr8:29973986-29974386
chr8	44900088	44900488	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr8:44900088-44900488
chr9	112239724	112240124	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr9:112239724-112240124
chr9	26666455	26666855	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr9:26666455-26666855
chr9	28586315	28586715	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr9:28586315-28586715
chr9	91796564	91796964	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chr9:91796564-91796964
chr9	94277340	94277740	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr9:94277340-94277740
chr9	9947705	9948105	CHH	MeCP2_Up	0.000250	0.000000	0.000125	0.001000	chr9:9947705-9948105
chrX	130248101	130248501	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chrX:130248101-130248501
chrX	166807343	166807743	CHH	MeCP2_Up	0.000000	0.000250	0.000125	0.001000	chrX:166807343-166807743
chr	start	end	context	mecp2_direction	ctrl_mean	mut_mean	all_mean	max_value	peak_id
