Chr	Start	End	mecp2_class	chromatin_state	cg_class	MeCP2	H3K27me3	H2AK119ub	H3K27me1	H3K27ac	ATAC-seq	H3K4me3	H3K36me3	CG 5mC	CG 5hmC
chr14	14829966	14830366	MeCP2 Up	Unmarked	CG Increase	-0.428862670265397	0.143880585452173	-0.454582425053608	-0.0946867978433045	-0.309925373459031	-0.77552586186968	-0.73205516776502	1.04311350621377	-0.71487169453271	-1.01141903439613
chr1	84491503	84491903	MeCP2 Up	Unmarked	CG Increase	-0.117542545794684	0.58504808351319	0.546084115162879	-1.46411614259536	0.433883760325794	0.543660940824372	-0.73205516776502	0.631122076778601	0.64343320435863	1.05161320360134
chr10	25061691	25062091	MeCP2 Up	Poised_Enhancer	CG Increase	-0.606178534017791	-1.43526070743005	0.258798315346192	1.26480347914553	-0.08945194893099	1.27350632327295	1.12376965261127	-0.00935937658979292	-0.525333925876994	0.098418408147889
chr1	65543448	65543848	MeCP2 Up	Unmarked	CG Decrease	-0.647011117788059	-0.673583565186041	-0.634545088312146	-0.00230521969046945	0.0846037815749715	-0.799481916326275	-0.73205516776502	-1.05383023057782	-0.621147917528339	-0.903904013970311
chr19	20007647	20008047	MeCP2 Up	Unmarked	CG Increase	0.378645567520643	0.527512090161413	-0.549687306305639	-0.983918895115975	-0.126211703768443	-0.240104561876203	-0.73205516776502	-0.19721288863974	0.0900419763494024	-0.880619797800749
chr5	133944231	133944631	MeCP2 Up	Unmarked	CG Increase	-1.15754791553031	-0.255572628563371	-1.11648292300063	0.967969749642083	0.690512112385105	0.995833435597788	-0.73205516776502	-0.157946424672474	-0.131921720755204	1.17600225033545
chr11	31851510	31851910	MeCP2 Up	Active_Enhancer	CG Increase	-0.570222885352284	-1.43526070743005	-0.0819848622556563	1.17749024243341	1.83210099578767	1.43672078112554	0.929795920985416	0.59429639796021	-0.37408707715524	0.733424315345452
chr2	97235788	97236188	MeCP2 Up	Unmarked	CG Unchanged	-1.04176696699291	-1.43526070743005	-1.07873832224064	0.276892563884826	-0.20515582818337	-1.78443545207455	-0.73205516776502	-0.847690720036176	-2.02941147363261	-1.99343558161343
chr14	93318615	93319015	MeCP2 Up	Unmarked	CG Increase	-0.612014666307867	-0.474131164116	-1.91866345425038	0.879495355042036	-0.493471077769831	-0.114583199397105	-0.499139525926873	0.058357464330243	-0.238616771526655	0.0711785943297004
chr1	48737193	48737593	MeCP2 Up	Unmarked	CG Unchanged	-1.43882307211925	-0.154546879636909	-1.11648295547484	1.36877147026445	0.0826436351466598	-1.63950657898616	0.538954748578204	-1.24799867020103	-2.02941147363261	-1.99343558161343
chr8	57798667	57799067	MeCP2 Up	Active_Enhancer	CG Increase	-1.38144103576623	-0.759498003364279	-0.874360383665325	0.107453933140262	2.52477523600322	0.475510505491892	1.36519615601262	-0.175428705529639	0.733765044255531	1.59000023484921
chrX	67066967	67067367	MeCP2 Up	Unmarked	CG Increase	0.362836025547116	0.0995980320815311	-0.0578593751997442	-0.0391422235342589	-1.4279968582188	-0.467215946155932	0.589539650528588	-1.21492951722836	0.214806102997381	-0.496525721556391
chr1	126680408	126680808	MeCP2 Up	Unmarked	CG Increase	-0.238835876444193	2.30436679097341	2.25031892491887	-0.620605483583011	-0.732554338618442	0.0235031427873982	0.127960859061837	2.34260901673071	0.501052903448141	-0.892195638291225
chr3	140989755	140990155	MeCP2 Up	Active_Enhancer	CG Unchanged	-1.05963964057579	-0.920869304487807	-0.56599136080161	0.779919396736026	1.14413530947055	2.76582171838341	1.20812477406317	-0.221991481349611	-2.02941147363261	-1.99343558161343
chr6	19936607	19937007	MeCP2 Up	Unmarked	CG Decrease	-1.55712073374352	-0.578034359996981	-1.88834114472341	0.9069893065216	-0.255384886262305	-1.78443545207455	-0.73205516776502	-2.73346139999608	-1.05974372329205	-0.820007401811126
chr12	26186694	26187094	MeCP2 Up	Unmarked	CG Increase	1.01135850173356	0.302207585662897	-0.86083725945642	0.833978820468751	0.273887298988036	0.625866389501465	-0.73205516776502	-0.326549341996699	0.577506450463151	0.512169184394577
chr18	51256873	51257273	MeCP2 Up	Unmarked	CG Decrease	-0.474823838311301	0.052235692183398	-0.770617416488166	1.16783198877818	0.0948989588082424	-0.680643170374529	0.722721833369186	-0.201555994421204	0.508188162469429	-0.735959554740948
chr4	142889401	142889801	MeCP2 Up	Unmarked	CG Increase	0.945950178157287	-1.43526070743005	-0.0272896578779325	-0.850602185634546	-0.732554338618442	-0.231192961290245	-0.73205516776502	0.253479307576243	0.50410078854503	-0.425889985969205
chr3	7575951	7576351	MeCP2 Up	Unmarked	CG Increase	-0.0525930039772934	0.417814600343111	0.312580993179241	-0.303530923707156	-0.732554338618442	-1.78443545207455	-0.73205516776502	0.134357516130578	0.38450599978951	-0.330277789547425
chr16	79446160	79446560	MeCP2 Up	Unmarked	CG Decrease	1.71225683094631	2.08044201342389	1.23292559777069	-1.70633961654484	-0.361526454216817	-0.646046957115018	-0.73205516776502	-0.365450762046156	0.134295153855072	0.333771819043201
chr1	105360024	105360424	MeCP2 Up	Unmarked	CG Increase	0.669048755260415	0.577653516555752	1.50819031557407	0.102484922864613	-0.0670436271853523	0.136687017832449	-0.73205516776502	0.123565821031621	0.0818559614859443	0.656940945276491
chr3	25913368	25913768	MeCP2 Up	Unmarked	CG Decrease	-0.586174209173063	-0.756978975941782	-0.772759601140646	0.313537969807832	-0.468015436294714	-0.153712044310695	0.589054439919179	-0.496392125094467	0.997189988426196	-0.686466770531783
chr10	37315702	37316102	MeCP2 Up	Poised_Enhancer	CG Increase	0.406232537975153	0.393743758429714	1.98606551321892	-0.0138830319818781	0.591512283064666	-0.318543297759263	0.779875690986299	-0.135324720891657	-0.449612601586254	0.472849658186716
chr7	83250348	83250748	MeCP2 Up	Unmarked	CG Increase	-0.550389926690516	0.73618808713222	-0.847813311542192	-0.972103214847638	-0.732554338618442	0.0961626613644941	-0.73205516776502	0.454788193196259	0.4039733535087	-0.205493277323035
chr8	82287830	82288230	MeCP2 Up	Unmarked	CG Increase	-1.52024871495852	-0.057385982291942	-1.11675537223559	-1.04067582116296	0.0905286210833613	-0.251519947735395	-0.73205516776502	-0.833342918910607	0.827891073161185	-0.57311500430742
chr13	72784687	72785087	MeCP2 Up	Polycomb	CG Increase	0.727858003720211	1.403352891477	1.4041757783744	-1.34180701209831	-0.408936852417353	0.349585407766665	-0.73205516776502	0.350284061587896	-0.105450557010846	0.733543014518606
chr1	137664199	137664599	MeCP2 Up	Unmarked	CG Decrease	-0.85588233668834	0.0104593855987467	-0.620190810999668	-0.84940179134944	0.152613146702608	-0.231305979039032	-0.73205516776502	-0.594567014565359	-1.56434012881857	-1.86714093911962
chr6	19759502	19759902	MeCP2 Up	Unmarked	CG Increase	-1.21889674090949	-1.40806865704112	-1.12221260843746	0.933937627648008	-0.0913112602577092	-0.802953372655006	-0.154820374512941	0.244480889569998	0.744536230681187	0.179104262806645
chr4	102109939	102110339	MeCP2 Up	Poised_Enhancer	CG Increase	0.090670367295088	-0.47617332132087	-1.05295843114832	1.46436063738539	0.965872532489788	0.391630997250499	0.779875690986299	-0.229227379282516	-0.480594221851771	-0.250586766570653
chr1	126323385	126323785	MeCP2 Up	Unmarked	CG Increase	0.162119380998252	0.587213230993656	0.169417692249446	0.292619713411817	-0.924947852528517	-1.78443545207455	-0.73205516776502	-0.584609578032737	0.110277804594303	-1.04578317545821
chr13	73794734	73795134	MeCP2 Down	Unmarked	CG Increase	0.480509460465958	1.03271033757165	0.548174065827298	-0.885066149302058	-0.961636408449415	0.436929139866525	1.21618908584443	0.0530658078045633	1.24404252009049	0.285342712811189
chr14	105670001	105670401	MeCP2 Up	Unmarked	CG Increase	-0.967140365525484	0.0880935770579706	0.442460087209642	-0.145388455199459	1.09195795183311	-1.78443545207455	-0.73205516776502	-0.884398318756957	-0.110393192390806	-0.0683936948736982
chr1	122460322	122460722	MeCP2 Up	Unmarked	CG Increase	-0.498794551937162	1.34065042826374	0.579561448065963	-0.0128296243071751	0.316901192632348	-1.00324531172998	-0.73205516776502	-0.371855763966107	0.00382063622781442	-0.437018118086112
chr5	99528535	99528935	MeCP2 Down	Unmarked	CG Decrease	3	1.84435705907939	0.436226508841334	-0.891303596102217	-0.557280570253636	-1.12153749500546	-0.73205516776502	0.947080442924548	1.31928771221224	-0.00944080081566476
chr6	59421312	59421712	MeCP2 Up	Unmarked	CG Increase	-0.403394680053704	0.739468544688906	-0.559897904712685	0.367882840821018	0.438641478786486	0.179272116478267	1.40379715210306	-0.185532442447959	0.0375310035365416	0.68595466056021
chr3	104309442	104309842	MeCP2 Down	Polycomb	CG Increase	0.401436859748346	2.10310395359245	-0.664234698550293	-1.70633961654484	-0.85398309897624	-0.901748790367706	-0.73205516776502	-0.133069951913158	1.51501549536314	-0.120866306705908
chr6	108002476	108002876	MeCP2 Up	Unmarked	CG Increase	-0.408366902419614	-1.43526070743005	-0.438639152722985	0.239555897008073	0.70884983319763	-0.504827920766358	-0.73205516776502	-0.316419944148031	-0.347518520232155	0.0275276959286878
chr2	167207038	167207438	MeCP2 Down	Repressed_Promoter	CG Increase	1.53734546406207	2.08926617344759	2.00829516361313	-1.70633961654484	-0.632687596270875	1.07276068857632	0.225897672147055	1.03532160322277	2.30925511026807	0.984419395580405
chr4	142119701	142120101	MeCP2 Up	Unmarked	CG Unchanged	1.53930987806489	0.285503796542966	0.519905893320605	-1.26319560563617	-0.579054906335317	-0.00918501691362428	0.779875690986299	0.741190492607484	-2.02941147363261	-1.99343558161343
chr5	68272184	68272584	MeCP2 Up	Unmarked	CG Increase	0.0892057583551353	0.0758417080985149	0.372918964307535	0.876138315833792	-0.218084943798887	-0.135328985832974	-0.0182071592990907	-1.84233948519054	1.11658627430366	1.17433211038507
chr9	62189951	62190351	MeCP2 Down	Unmarked	CG Decrease	2.67461115730569	1.29421986829023	1.920910613018	-0.968911635647026	0.155756284880452	0.0670485658271736	-0.73205516776502	-0.183603370932417	-0.747536619809333	-0.593193425490301
chr5	22886647	22887047	MeCP2 Up	Unmarked	CG Decrease	0.143961072747684	1.21042873783181	1.13667847177017	-0.304696815309349	-1.57061477758192	-1.00968898775511	0.779875690986299	0.142529902241301	0.0787724898823918	-0.653601176561327
chr3	123975070	123975470	MeCP2 Up	Active_Enhancer	CG Increase	-1.40308326654033	-1.43526070743005	-2.34662222819303	-0.314747236757784	2.78369526076171	-0.726113699096531	2.08245026765012	-0.401996240120914	-0.579120892322303	0.604883297904901
chr2	138707930	138708330	MeCP2 Up	Unmarked	CG Increase	0.0260336697009731	-1.43526070743005	-0.0102629103667496	-0.807462740456	-1.15633215879559	0.435968549834273	0.779875690986299	-0.45225291117712	0.776241541923632	0.19564370387228
chr6	81661817	81662217	MeCP2 Up	Unmarked	CG Decrease	-0.600416552468671	0.509596965174013	0.476977528291738	-0.718200210859567	-0.219481218665421	-1.10951078560173	-0.73205516776502	-0.397008653349012	1.10529000743011	-0.135572907062578
chr10	25120159	25120559	MeCP2 Up	Poised_Enhancer	CG Increase	-1.22069288454198	-1.43526070743005	0.851297464635829	1.61188924279566	1.98229986319096	-0.573577240669219	0.376787450655126	-0.424793341480064	0.46746350029417	1.30091170528284
chr8	25429736	25430136	MeCP2 Up	Unmarked	CG Decrease	-0.793410290235649	0.0556250212890256	0.32625493172243	-0.071330918716146	-0.174536831439664	0.270825215298244	-0.73205516776502	1.02333586189428	0.968572801438123	1.07361327590987
chr3	136132902	136133302	MeCP2 Up	Poised_Enhancer	CG Increase	-0.291979440162861	-0.142435810243887	0.516203616584582	0.724255190163648	0.836405268701734	-0.573657857017145	1.40216297093391	-0.13122516913716	-0.323436606051259	0.436994157932573
chr12	77510288	77510688	MeCP2 Up	Active_Enhancer	CG Increase	-0.163517491915472	-0.676744661429066	-0.0284444780039046	1.67350141666812	1.5928840246825	-0.0818081600115297	-0.73205516776502	0.477905811601725	0.452024448111031	1.66939987375538
chr19	22849215	22849615	MeCP2 Up	Poised_Enhancer	CG Increase	-1.13420818233121	-0.137273598056984	-1.87120243058183	1.26910165381137	0.474425281758352	0.486623654931309	-0.73205516776502	-0.860747140317844	-0.184414337524476	0.896527997728751
chr15	101351490	101351890	MeCP2 Down	Unmarked	CG Decrease	1.49629965647202	1.13464700160949	2.1459791415013	-1.70633961654484	-0.37221701007226	-0.744515993067467	-0.73205516776502	0.666935907742527	2.19373603507109	1.76009662866466
chr2	25482867	25483267	MeCP2 Up	Active_Enhancer	CG Increase	-0.397496901026839	-0.53194033507421	0.865917834671577	1.88230454055556	1.71773309091453	3	1.18101713134273	0.648340122732874	-0.486192734526925	0.308180685702824
chr12	71337848	71338248	MeCP2 Up	Unmarked	CG Increase	0.548355338019569	-0.48002892908248	0.289917789663251	0.795839745694419	-0.1976370298893	-0.569555000792543	-0.73205516776502	-0.551047086360867	1.04197300134516	0.908103337644896
chrX	62580070	62580470	MeCP2 Up	Unmarked	CG Decrease	-1.81268979532107	-1.43526070743005	-2.85556348985589	-0.750655218367395	-0.693501628665054	-1.78443545207455	-0.73205516776502	-0.230779545511633	0.0434409658192569	-1.17926497596602
chr12	73898707	73899107	MeCP2 Up	Unmarked	CG Increase	-0.794023023123823	-0.47617332132087	-0.382607305521437	-1.10159420778613	-1.59175157978776	-0.716715331383016	-0.73205516776502	0.483836131971056	0.748037066736391	0.213237179967086
chr16	24461055	24461455	MeCP2 Up	Active_Enhancer	CG Increase	-0.0591935520425241	-0.711582576643988	0.66474876968403	1.08315234123163	2.18037261128518	0.686228907519657	1.63149574191191	0.73108257540651	0.34987681783403	1.46937312068211
chr5	39965882	39966282	MeCP2 Up	Unmarked	CG Increase	-0.857541305998555	-0.673583565186041	-0.573844305951015	-1.70633961654484	-0.731747122239915	-1.11670876926882	-0.73205516776502	-2.09361216259003	-1.65872399351903	-1.55874918041998
chr13	55312936	55313336	MeCP2 Down	Poised_Enhancer	CG Increase	0.113654552782937	-1.2242414498885	-2.0875871241186	-0.179355263525401	0.346633936252966	1.41540143263307	-0.73205516776502	3	0.2597985931316	1.54431339405023
chr19	22637027	22637427	MeCP2 Up	Active_Enhancer	CG Increase	-1.44875307608583	-1.43526070743005	-1.41373462117664	-0.0503128428429796	1.66039717135571	0.638937005362839	1.07517118140976	0.416095967108674	-0.189458343563621	1.20909289499807
chr7	132262188	132262588	MeCP2 Up	Unmarked	CG Increase	-0.55163679072997	-1.43526070743005	-0.465263812803641	0.905267304612671	-0.153832063349089	0.113778893571726	-0.73205516776502	0.81173225819019	-0.538207939627919	0.338528792720299
chr2	3714878	3715278	MeCP2 Up	Unmarked	CG Increase	-1.1118644389735	-1.26589709694641	-0.0696520501992926	-0.13483151925234	1.06435802645227	-0.319967184886841	2.89675081621439	-0.812820673650594	-0.359276322635712	0.621664068595297
chr4	55078158	55078558	MeCP2 Down	Unmarked	CG Decrease	0.422812590771833	1.05284782078371	0.87742077374004	-0.510291671947813	-0.136487254675449	0.444383405420225	0.376787450655126	0.574894317053115	1.09691515724318	1.20647973432222
chr15	27788646	27789046	MeCP2 Down	Unmarked	CG Increase	1.22725214697256	-0.128795705516167	1.89777088288175	1.02652896218336	0.820722743862388	1.43715079130225	1.70181954729668	1.98355985747279	0.178789629398664	1.46802330383105
chr10	97046640	97047040	MeCP2 Up	Active_Enhancer	CG Increase	-0.410978240637613	-0.955348789128857	-0.496893118539084	1.23695263225274	1.02885549680434	-0.843800960441049	-0.73205516776502	0.272634784124564	-0.687068084989825	-0.740967865899499
chr6	63532675	63533075	MeCP2 Up	Poised_Enhancer	CG Increase	0.225978826411863	-0.480275770480943	0.421492622873899	-0.275287498056973	-0.291767379934867	0.609599335880596	0.538954748578204	-0.20316189906943	-1.05757263659854	-0.346647801298434
chr19	22551087	22551487	MeCP2 Up	Unmarked	CG Increase	-1.11032463332737	-1.2192061602348	-1.7208350816978	0.816746390648947	0.846787439593261	-0.278258784391351	-0.73205516776502	0.826945757110312	-1.22594229000989	0.0478465484585588
chr1	64220038	64220438	MeCP2 Up	Poised_Enhancer	CG Increase	-0.210395025787919	-1.43526070743005	1.29944766551954	0.927581936446317	0.510479542838633	0.148683012174091	0.331396884682167	0.208330260304634	0.419334029801691	1.31366922685127
chr14	93531928	93532328	MeCP2 Up	Unmarked	CG Increase	-1.09604122514777	-1.05869390172557	-1.67897456657202	1.10906338093315	-1.03968903919667	-0.537191145586938	-0.73205516776502	-0.462509764759465	0.703885750731445	0.228589650855529
chr9	94278630	94279030	MeCP2 Up	Active_Enhancer	CG Increase	-0.32775899644549	-0.772796583974569	1.5790109684085	0.953743209147013	2.48039606253548	3	2.34454210342626	0.312139089211868	-1.02791639942116	0.29298175635226
chr14	107336308	107336708	MeCP2 Up	Unmarked	CG Increase	-0.687262284847423	-0.524181989041869	0.56073958665307	0.211107442454147	-0.556540090814238	-1.11670876926882	-0.73205516776502	-0.700041977612313	-0.404692797139028	-0.855511428082858
chr13	43903924	43904324	MeCP2 Up	Active_Enhancer	CG Increase	-0.0550617435441562	-0.069156003308626	1.59572518141221	1.89619490440224	1.64844859988051	0.495858482398431	-0.73205516776502	0.126575397422575	0.214277988118144	1.02016897773924
chr9	28431511	28431911	MeCP2 Up	Unmarked	CG Decrease	-0.67449113296257	-0.363712366514209	-0.329943912737383	1.4116994933059	0.492236202489421	-0.758771944383029	-0.73205516776502	-0.0175258448822927	-0.225080208695795	0.20597096939622
chr9	28685656	28686056	MeCP2 Up	Active_Enhancer	CG Increase	-1.5866083367397	-0.753492105071476	-1.77345521025491	0.730662541425767	0.761570978040046	-1.67374633636545	1.131684176314	-1.20275910223682	-0.877607520494305	-0.346078922912399
chr2	142339716	142340116	MeCP2 Up	Poised_Enhancer	CG Increase	0.28998079134729	-0.272225945455655	0.590492785820331	0.625488398290995	0.064461441593033	1.07666408088311	-0.73205516776502	0.353286201771635	-0.0068322755857731	-0.58310490836862
chr16	46587075	46587475	MeCP2 Down	Unmarked	CG Increase	1.44380496684773	2.34644669427371	1.04062799534942	-1.70633961654484	-0.733362428527735	0.0252365126268323	-0.73205516776502	0.835949323892593	0.225649322500917	-0.426812752279123
chr13	109054207	109054607	MeCP2 Up	Poised_Enhancer	CG Increase	-0.104823989630137	-0.673583565186041	0.632645490835207	-0.65670195076004	-0.105817050723484	-1.34990259172789	0.62682347295161	0.0566451284674388	-0.150469961487605	-0.0601908030640332
chr6	60792973	60793373	MeCP2 Up	Active_Enhancer	CG Increase	-1.03437944075083	-0.863423791832018	0.351156077999855	0.659778237794812	0.927335576056271	-1.05153143583143	0.722721833369186	0.0114761705452255	-0.96321215481182	-0.195137021845285
chr10	66359134	66359534	MeCP2 Up	Poised_Enhancer	CG Increase	-0.884611555678641	-1.07557660589733	-1.36963980638298	1.01252347620822	0.716078791746094	0.27537758347021	0.630703193427086	-1.42891394770442	0.283646595438807	1.08658404830701
chr5	42466293	42466693	MeCP2 Up	Unmarked	CG Increase	0.904045749266391	0.428080060010261	-0.172208243209445	-0.145205358725965	-0.176053249061989	-0.804796280449979	-0.73205516776502	-1.23283048989549	-0.586070434004264	0.484779853473959
chr1	13996048	13996448	MeCP2 Up	Unmarked	CG Increase	-0.938840028272734	1.73470902539216	-0.271442265580069	-1.70633961654484	-0.578397610807895	-0.998973349190491	-0.73205516776502	0.110420745855273	0.117569562593521	-1.07901063158358
chr1	6824677	6825077	MeCP2 Up	Active_Enhancer	CG Increase	-0.673605820279621	-0.524532765582172	-0.00591609618601833	1.2191514588121	2.04286947070775	0.382411655662338	1.44189056021668	3	-0.446934713598698	0.904761622947275
chr14	77522973	77523373	MeCP2 Down	Unmarked	CG Increase	0.686794700896822	1.55195101681408	0.21042270591386	0.736254373199676	-1.19964661250531	-1.02631170770727	-0.73205516776502	1.10480426711103	-0.792447197893643	-0.475011560440304
chr3	86806953	86807353	MeCP2 Up	Unmarked	CG Increase	-0.163559791074258	-1.43526070743005	-2.02753214084784	0.37514239378756	-1.59175157978776	-0.147476246881569	-0.73205516776502	0.00639455630011788	1.61908437190423	1.17253047991342
chr18	28223729	28224129	MeCP2 Up	Unmarked	CG Decrease	-0.809389208492401	-0.20204959580618	0.1463914106288	-0.240766482289404	-0.459125639823978	0.0391631158081759	-0.73205516776502	-0.300735989272044	0.590611289795941	-1.02790270578547
chr4	13268404	13268804	MeCP2 Up	Unmarked	CG Decrease	0.576954194951542	0.708303868971076	1.06469470911229	-1.70633961654484	-0.759325705573643	0.0252365287556817	0.779875690986299	-0.368911585643747	-0.220805063667892	-0.25105303226239
chr2	36231977	36232377	MeCP2 Down	Unmarked	CG Decrease	2.11982536584954	1.98684606926908	1.00194454683438	-0.753818171285437	-0.442489350912413	0.0131245312819381	1.40542743273749	1.38273408277154	0.867316582613644	0.220844236623093
chr5	67655841	67656241	MeCP2 Down	Poised_Enhancer	CG Decrease	1.13334721020453	-0.548539265568257	-1.34033176003199	0.894546864283188	-0.382860551083999	0.140535869354143	-0.73205516776502	1.9708378558286	1.21824841210978	1.04687621493196
chr15	64359993	64360393	MeCP2 Up	Polycomb	CG Decrease	-0.294635051101839	2.26501221679835	2.27017446082253	-1.0062259227816	-0.640143491126964	0.144560690354904	0.914049209680539	2.03180024048686	1.12214522825612	0.589236192317655
chr14	93347667	93348067	MeCP2 Up	Poised_Enhancer	CG Increase	-0.100394581670248	-1.43526070743005	-0.730673891514134	-0.022111702366005	-0.0190678217888018	-0.193573623511574	-0.73205516776502	-0.480415375969328	-1.09611580744042	-0.225514343585746
chr18	52588353	52588753	MeCP2 Up	Unmarked	CG Increase	0.0449009949075956	0.827234574608449	0.193472416900441	-1.70633961654484	-0.513016461669522	-0.43827522705968	-0.73205516776502	-0.482723871824325	-0.673125838250033	-0.938839769564265
chr2	135417717	135418117	MeCP2 Up	Unmarked	CG Increase	0.760620313830644	-1.43526070743005	-0.23589959493674	0.615675805918094	-0.203611007403578	-0.1954228221189	0.711593292455153	1.32906509028587	1.63534636817724	1.09133627629657
chr17	27293605	27294005	MeCP2 Down	Unmarked	CG Decrease	1.70060392301963	1.93405774752966	1.97721018386903	-1.27473534926801	-1.59175157978776	1.08724576942274	-0.73205516776502	0.77909267661322	1.47982261491097	1.17993551230063
chr15	72667315	72667715	MeCP2 Up	Active_Enhancer	CG Increase	-0.425951573928508	-0.218635716742327	0.637483627076016	1.05184253216866	1.77506458726805	0.715450480071838	0.693770064557258	1.39473412512824	0.284396332833727	1.47494620050934
