chr	bin_start	bin_end	ctrl_label	mut_label	label_changed	continous_rank_ctrl	continous_rank_mut	mean_ctrl_pc1	mean_mut_pc1	mean_difference	min_adj_pvalue	any_significant	n_homer_bins	calder_ab	homer_ab
chr1	7300001	7400000	B.1	B.2	TRUE	0.358855700462768	0.300041614648356	-0.956833333333335	-1.04116666666667	-0.0843333333333331	0.0070555464142179	FALSE	2	B	B
chr1	7500001	7600000	B.2	B.2	FALSE	0.0374421539755995	0.134831460674157	-1.15122222222222	-1.15555555555556	-0.0043333333333331	0.479070159930301	FALSE	3	B	B
chr1	7600001	7700000	B.2	B.2	FALSE	0.0374421539755995	0.134831460674157	-1.102	-1.08216666666666	0.0198333333333334	0.386836896689894	FALSE	2	B	B
chr1	7700001	7800000	B.2	B.2	FALSE	0.0374421539755995	0.134831460674157	-1.06275	-1.02358333333334	0.0391666666666669	0.0441151680163965	FALSE	4	B	B
chr1	7800001	7900000	B.2	B.2	FALSE	0.0374421539755995	0.0237203495630462	-1.05766666666667	-1.02666666666667	0.0310000000000002	0.40168510398553	FALSE	1	B	B
chr1	7900001	8000000	B.2	B.2	FALSE	0.0374421539755995	0.0237203495630462	-0.992333333333334	-0.969166666666667	0.0231666666666668	0.213458580896991	FALSE	2	B	B
chr1	8000001	8100000	B.2	B.2	FALSE	0.0671013883045856	0.0237203495630462	-0.987166666666667	-0.967166666666667	0.02	0.132387530105691	FALSE	2	B	B
chr1	8100001	8200000	B.2	B.2	FALSE	0.0967606226335717	0.0237203495630462	-0.974166666666667	-0.962	0.0121666666666668	0.212699321053631	FALSE	2	B	B
chr1	8200001	8300000	B.2	B.2	FALSE	0.0967606226335717	0.0237203495630462	-0.980666666666667	-0.982333333333333	-0.00166666666666663	0.950098212382093	FALSE	1	B	B
chr1	8300001	8400000	B.2	B.2	FALSE	0.0931846865797223	0.119850187265918	-0.1955	-0.100166666666668	0.0953333333333332	0.000384975904688001	FALSE	2	B	B
chr1	8400001	8500000	B.2	B.2	FALSE	0.0896087505258729	0.119850187265918	-1.0185	-1.03	-0.0115	0.487046161079585	FALSE	2	B	B
chr1	8500001	8600000	B.2	B.2	FALSE	0.0896087505258729	0.119225967540575	-1.02416666666667	-1.0395	-0.0153333333333332	0.23900201240612	FALSE	2	B	B
chr1	8600001	8700000	B.2	B.2	FALSE	0.0896087505258729	0.118601747815231	-0.991666666666667	-0.991666666666667	-8.46356053481316e-17	1	FALSE	1	B	B
chr1	8700001	8800000	B.2	B.2	FALSE	0.134623474968447	0.118601747815231	-1.01883333333334	-1.02016666666667	-0.0013333333333331	0.864712210433573	FALSE	2	B	B
chr1	8800001	8900000	B.2	B.2	FALSE	0.134202776609171	0.10715771951727	-1.07066666666667	-1.07666666666667	-0.00599999999999986	0.714479902136014	FALSE	2	B	B
chr1	8900001	9000000	B.2	B.2	FALSE	0.0887673538073202	0.0957136912193092	-1.09011111111111	-1.10022222222222	-0.0101111111111109	0.318526425904907	FALSE	3	B	B
chr1	9000001	9100000	B.2	B.2	FALSE	0.0887673538073202	0.0957136912193092	-1.12633333333333	-1.10333333333333	0.0230000000000001	0.342764815921859	FALSE	1	B	B
chr1	9100001	9200000	B.2	B.2	FALSE	0.0887673538073202	0.0957136912193092	-1.155	-1.16233333333333	-0.00733333333333326	0.75803835883471	FALSE	1	B	B
chr1	9200001	9300000	B.2	B.2	FALSE	0.172486327303324	0.21431543903454	-1.18916666666667	-1.17408333333333	0.0150833333333335	0.0903709411220483	FALSE	4	B	B
chr1	9300001	9400000	B.2	B.2	FALSE	0.172486327303324	0.21431543903454	-1.23522222222222	-1.20111111111111	0.0341111111111114	0.0379118711002977	FALSE	3	B	B
chr1	9400001	9500000	B.2	B.2	FALSE	0.172486327303324	0.21431543903454	-1.17066666666667	-1.187	-0.0163333333333332	0.417620317809874	FALSE	1	B	B
chr1	9500001	9600000	B.2	B.2	FALSE	0.172486327303324	0.21431543903454	0.074222222222222	-0.078888888888889	-0.153111111111111	0.00374644729034687	FALSE	3	B	A
chr1	9600001	9700000	A.1	A.1	FALSE	0.734118636937316	0.74615064502705	0.696888888888889	0.588666666666667	-0.108222222222222	0.0470695389242869	FALSE	3	A	A
chr1	9700001	9800000	A.1	A.1	FALSE	0.734118636937316	0.74615064502705	0.630666666666667	0.567666666666667	-0.063	0.0303963238680779	FALSE	2	A	A
chr1	9800001	9900000	A.2	A.2	FALSE	0.574253260412284	0.611735330836455	-0.0493333333333332	0.0218333333333333	0.0711666666666667	0.116731578300674	FALSE	2	A	B
chr1	9900001	10000000	A.2	A.2	FALSE	0.574253260412284	0.611735330836455	0.514333333333334	0.445333333333333	-0.0689999999999999	0.00543282727799664	FALSE	2	A	A
chr1	10000001	10100000	A.1	A.1	FALSE	0.738746318889356	0.729504785684561	0.8315	0.726	-0.105500000000001	0.0257275801985102	FALSE	2	A	A
chr1	10100001	10200000	A.1	A.1	FALSE	0.738746318889356	0.729504785684561	0.7785	0.69175	-0.08675	0.0345510403909236	FALSE	4	A	A
chr1	10200001	10300000	A.1	A.1	FALSE	0.738746318889356	0.729504785684561	-0.160444444444444	-0.280444444444444	-0.12	0.00697141731660064	FALSE	3	A	B
chr1	10300001	10400000	B.2	B.2	FALSE	0.072780816154817	0.0682480233042031	-1.095	-1.14966666666667	-0.0546666666666666	0.0405713132352322	FALSE	2	B	B
chr1	10500001	10600000	B.2	B.2	FALSE	0.072780816154817	0.0682480233042031	-1.2315	-1.232	-0.000499999999999915	0.948149630004761	FALSE	2	B	B
chr1	10600001	10700000	B.2	B.2	FALSE	0.072780816154817	0.0682480233042031	-1.22955555555556	-1.24133333333333	-0.0117777777777776	0.495503165018047	FALSE	3	B	B
chr1	10700001	10800000	B.2	B.2	FALSE	0.072780816154817	0.0682480233042031	-1.23183333333333	-1.233	-0.0011666666666665	0.713803825876412	FALSE	2	B	B
chr1	10800001	10900000	B.2	B.2	FALSE	0.072780816154817	0.0682480233042031	-1.22933333333333	-1.23266666666667	-0.0033333333333333	0.613622968833003	FALSE	3	B	B
chr1	10900001	11000000	B.2	B.2	FALSE	0.072780816154817	0.0682480233042031	-1.21666666666667	-1.22466666666667	-0.00799999999999981	0.746351857862718	FALSE	2	B	B
chr1	11000001	11100000	B.2	B.2	FALSE	0.120109381573412	0.142946317103621	-1.17133333333333	-1.19333333333333	-0.0219999999999998	0.324427687056017	FALSE	1	B	B
chr1	11100001	11200000	B.2	B.2	FALSE	0.167437946992007	0.217644610903038	-1.111	-1.11183333333334	-0.0008333333333333	0.546093658970808	FALSE	2	B	B
chr1	11300001	11400000	B.2	B.2	FALSE	0.167437946992007	0.217644610903038	-1.151	-1.13	0.0210000000000002	0.0540042390693676	FALSE	2	B	B
chr1	11400001	11500000	B.2	B.2	FALSE	0.304164913756836	0.217644610903038	-1.15022222222222	-1.09788888888889	0.0523333333333336	0.00243798572070346	FALSE	3	B	B
chr1	11600001	11700000	B.2	B.2	FALSE	0.150610012620951	0.186849771119434	-1.2055	-1.19033333333334	0.0151666666666668	0.45567847317109	FALSE	2	B	B
chr1	11800001	11900000	B.2	B.2	FALSE	0.012620950778292	0.00749063670411985	-1.21966666666666	-1.21977777777778	-0.000111111111110993	0.736171163463029	FALSE	3	B	B
chr1	11900001	12000000	B.2	B.2	FALSE	0.012620950778292	0.00749063670411985	-1.19333333333333	-1.21233333333333	-0.0189999999999999	0.397340193607548	FALSE	1	B	B
chr1	12000001	12100000	B.2	B.2	FALSE	0.012620950778292	0.00749063670411985	-1.21733333333334	-1.2285	-0.0111666666666666	0.389794428639676	FALSE	2	B	B
chr1	12100001	12200000	B.2	B.2	FALSE	0.012620950778292	0.00749063670411985	-1.21116666666667	-1.21733333333334	-0.00616666666666667	0.75860975387166	FALSE	2	B	B
chr1	12200001	12300000	B.2	B.2	FALSE	0.012620950778292	0.00749063670411985	-1.22416666666667	-1.22566666666666	-0.00149999999999979	0.797143096874354	FALSE	2	B	B
chr1	12300001	12400000	B.2	B.2	FALSE	0.012620950778292	0.00749063670411985	-1.23233333333333	-1.23433333333333	-0.00199999999999983	0.762442367228845	FALSE	2	B	B
chr1	12400001	12500000	B.2	B.2	FALSE	0.075094657130837	0.00749063670411985	-1.24044444444445	-1.25055555555556	-0.0101111111111109	0.546386904020425	FALSE	3	B	B
chr1	12500001	12600000	B.2	B.2	FALSE	0.137568363483382	0.00749063670411985	-1.25055555555555	-1.25233333333333	-0.0017777777777778	0.654628941552816	FALSE	3	B	B
chr1	12600001	12700000	B.2	B.2	FALSE	0.137568363483382	0.00749063670411985	-1.21683333333333	-1.25066666666667	-0.0338333333333332	0.0312295906369003	FALSE	2	B	B
chr1	12700001	12800000	B.2	B.2	FALSE	0.137568363483382	0.00749063670411985	-1.196	-1.22066666666667	-0.0246666666666666	0.0418430289765467	FALSE	3	B	B
chr1	12800001	12900000	B.2	B.2	FALSE	0.137568363483382	0.00749063670411985	-1.01516666666667	-0.933	0.0821666666666665	0.0010753969926151	FALSE	2	B	B
chr1	12900001	13000000	B.2	B.1	TRUE	0.137568363483382	0.403245942571785	-0.872499999999999	-0.611416666666667	0.261083333333334	3.649160013078e-05	TRUE	4	B	B
chr1	13000001	13100000	B.2	B.1	TRUE	0.137568363483382	0.403245942571785	-0.447333333333333	-0.285111111111111	0.162222222222223	0.000246073975750965	FALSE	3	B	B
chr1	13100001	13200000	A.1	A.1	FALSE	0.823727387463189	0.90595089471494	0.961333333333333	0.985333333333334	0.0239999999999999	0.532604026424692	FALSE	1	A	A
chr1	13200001	13300000	A.1	A.1	FALSE	0.823727387463189	0.90595089471494	1.20733333333333	1.24222222222222	0.0348888888888887	0.0555051214169567	FALSE	3	A	A
chr1	13300001	13400000	A.1	A.1	FALSE	0.823727387463189	0.90595089471494	1.18311111111111	1.13355555555556	-0.0495555555555556	0.0147159404424358	FALSE	3	A	A
chr1	13400001	13500000	A.2	A.2	FALSE	0.513251998317207	0.516437786100708	0.248	0.286333333333333	0.0383333333333333	0.537245952688438	FALSE	1	A	A
chr1	13500001	13600000	A.2	A.2	FALSE	0.513251998317207	0.516437786100708	0.16875	0.0804999999999998	-0.08825	0.00472664134561331	FALSE	4	A	A
chr1	13600001	13700000	A.2	A.2	FALSE	0.513251998317207	0.516437786100708	-0.000666666666666667	-0.136	-0.135333333333333	0.0369029502068359	FALSE	1	A	B
chr1	13700001	13800000	B.2	B.2	FALSE	0.195204038704249	0.25384935497295	-0.881333333333333	-0.955333333333333	-0.0739999999999999	0.0544962317695225	FALSE	1	B	B
chr1	13800001	13900000	B.2	B.2	FALSE	0.195204038704249	0.25384935497295	-1.06408333333333	-0.93925	0.124833333333334	0.00170592957434537	FALSE	4	B	B
chr1	13900001	14000000	B.2	B.2	FALSE	0.243374000841397	0.25384935497295	-0.913000000000001	-0.576777777777778	0.336222222222222	9.49167284487442e-05	TRUE	3	B	B
chr1	14000001	14100000	B.2	B.1	TRUE	0.291543962978544	0.446109030378693	-0.651	-0.0196666666666667	0.631333333333334	4.57461872970926e-05	TRUE	1	B	B
chr1	14100001	14200000	B.2	B.1	TRUE	0.291543962978544	0.446109030378693	-0.793666666666667	-0.155	0.638666666666667	3.83464472479197e-05	TRUE	1	B	B
chr1	14200001	14300000	B.2	B.1	TRUE	0.291543962978544	0.446109030378693	-0.749666666666667	-0.0816666666666667	0.668	1.07116588457877e-05	TRUE	1	B	B
chr1	14300001	14400000	B.2	B.2	FALSE	0.194783340344973	0.287973366625052	-0.993333333333332	-0.693666666666667	0.299666666666667	0.000236762599083913	TRUE	2	B	B
chr1	14500001	14600000	B.2	B.2	FALSE	0.153765250315524	0.24427798585102	-1.12816666666666	-1.01216666666667	0.116	0.000283872714247784	FALSE	2	B	B
chr1	14600001	14700000	B.2	B.2	FALSE	0.112747160286075	0.200582605076987	-1.19483333333334	-1.13916666666666	0.055666666666667	0.0183837577886605	FALSE	2	B	B
chr1	14700001	14800000	B.2	B.2	FALSE	0.112747160286075	0.191011235955056	-1.15233333333333	-1.0005	0.151833333333334	0.000877086448567764	FALSE	2	B	B
chr1	14800001	14900000	B.2	B.2	FALSE	0.112747160286075	0.191011235955056	-1.16288888888889	-1.13044444444445	0.0324444444444445	0.047347605413531	FALSE	3	B	B
chr1	15000001	15100000	B.2	B.2	FALSE	0.245267143458141	0.290886392009988	-0.787249999999999	-0.743083333333333	0.0441666666666667	0.069117952034046	FALSE	4	B	B
chr1	15100001	15200000	B.2	B.2	FALSE	0.245267143458141	0.290886392009988	-0.939	-0.920666666666667	0.0183333333333335	0.578230074496324	FALSE	1	B	B
chr1	15200001	15300000	B.2	B.2	FALSE	0.245267143458141	0.290886392009988	-0.8115	-0.7855	0.0260000000000001	0.472010906294745	FALSE	2	B	B
chr1	15300001	15400000	B.1	A.2	TRUE	0.440891880521666	0.533499791926758	-0.397666666666667	-0.1555	0.242166666666667	0.00563973804570672	FALSE	2	B	B
chr1	15400001	15500000	B.1	A.2	TRUE	0.440891880521666	0.533499791926758	-0.670833333333333	-0.427	0.243833333333333	0.000132178059832967	FALSE	4	B	B
chr1	15500001	15600000	B.1	A.2	TRUE	0.440891880521666	0.583853516437786	-0.790333333333333	-0.604333333333333	0.186	0.00234953260975876	FALSE	1	B	B
chr1	15600001	15700000	A.2	A.2	FALSE	0.514514093395036	0.634207240948814	-0.0270833333333333	0.11575	0.142833333333333	0.0176909814104369	FALSE	4	A	B
chr1	15700001	15800000	A.2	A.2	FALSE	0.535759360538494	0.496046608406159	-0.521333333333333	-0.623	-0.101666666666667	0.0512063087317766	FALSE	1	A	B
chr1	15800001	15900000	A.2	A.2	FALSE	0.557004627681952	0.496046608406159	0.200666666666667	-0.051	-0.251666666666667	0.000845366138369741	FALSE	1	A	A
chr1	15900001	16000000	A.2	A.2	FALSE	0.557004627681952	0.496046608406159	-0.210888888888889	-0.468444444444444	-0.257555555555555	7.75674731537595e-05	TRUE	3	A	B
chr1	16000001	16100000	A.2	A.2	FALSE	0.557004627681952	0.496046608406159	-0.360444444444445	-0.629777777777778	-0.269333333333333	0.000159181464054311	FALSE	3	A	B
chr1	16100001	16200000	A.2	A.2	FALSE	0.557004627681952	0.496046608406159	0.576666666666666	0.332333333333333	-0.244333333333334	0.000354813991436025	FALSE	2	A	A
chr1	16200001	16300000	A.2	A.2	FALSE	0.511989903239377	0.496046608406159	-0.635583333333333	-0.65375	-0.0181666666666665	0.0149228294166655	FALSE	4	A	B
chr1	16300001	16400000	A.2	A.2	FALSE	0.511989903239377	0.496046608406159	-0.248666666666667	-0.134333333333333	0.114333333333333	0.0116219502360887	FALSE	1	A	B
chr1	16400001	16500000	A.2	A.1	TRUE	0.511989903239377	0.833125260091552	0.269666666666667	0.331666666666667	0.062	0.303864901079555	FALSE	1	A	A
chr1	16500001	16600000	A.1	A.1	FALSE	0.826672275978124	0.833125260091552	0.992	0.882666666666667	-0.109333333333334	0.0120620961371759	FALSE	1	A	A
chr1	16600001	16700000	A.1	A.1	FALSE	0.826672275978124	0.833125260091552	1.06222222222222	0.914000000000001	-0.148222222222222	0.0039407362542384	FALSE	3	A	A
chr1	16700001	16800000	A.2	A.2	FALSE	0.557846024400505	0.579692051602164	0.0591666666666667	-0.129833333333333	-0.189	0.00615819780866802	FALSE	2	A	A
chr1	16800001	16900000	A.2	A.2	FALSE	0.557846024400505	0.579692051602164	0.161555555555556	-0.0574444444444447	-0.219	0.000798211475273576	FALSE	3	A	A
chr1	16900001	17000000	A.2	A.2	FALSE	0.557846024400505	0.579692051602164	0.658666666666667	0.356333333333334	-0.302333333333334	0.00011357853121299	TRUE	2	A	A
chr1	17000001	17100000	A.1	A.1	FALSE	0.875473285654186	0.901789429879318	1.30766666666667	1.128	-0.179666666666667	0.000430155725506492	FALSE	1	A	A
chr1	17100001	17200000	A.1	A.1	FALSE	0.875473285654186	0.901789429879318	0.324333333333332	0.109166666666667	-0.215166666666667	0.000298173304277229	FALSE	2	A	A
chr1	17200001	17300000	B.2	B.2	FALSE	0.139671855279764	0.149396587598835	-1.13533333333333	-1.19133333333333	-0.0559999999999997	0.0246866234420358	FALSE	1	B	B
chr1	17400001	17500000	B.2	B.2	FALSE	0.139671855279764	0.149396587598835	-1.286	-1.28208333333334	0.00391666666666678	0.718708600514307	FALSE	4	B	B
chr1	17500001	17600000	B.2	B.2	FALSE	0.139671855279764	0.149396587598835	-1.29544444444444	-1.28455555555556	0.0108888888888891	0.531738214943986	FALSE	3	B	B
chr1	17600001	17700000	B.2	B.2	FALSE	0.139671855279764	0.154390345401581	-1.2505	-1.273	-0.0224999999999998	0.135428803911617	FALSE	2	B	B
chr1	17700001	17800000	B.2	B.2	FALSE	0.139882204459403	0.119642114024136	-1.29966666666667	-1.29	0.00966666666666694	0.650642267286035	FALSE	1	B	B
chr1	17800001	17900000	B.2	B.2	FALSE	0.140092553639041	0.0848938826466916	-1.31583333333333	-1.30483333333333	0.0110000000000002	0.485559877188761	FALSE	2	B	B
chr1	17900001	18000000	B.2	B.2	FALSE	0.144509886411443	0.0848938826466916	-1.29816666666667	-1.29216666666667	0.00600000000000018	0.75739371980043	FALSE	2	B	B
chr1	18000001	18100000	B.2	B.2	FALSE	0.148927219183845	0.0848938826466916	-1.26766666666667	-1.18166666666667	0.0860000000000002	0.00436243167638227	FALSE	1	B	B
chr1	18100001	18200000	B.2	B.1	TRUE	0.148927219183845	0.326674989596338	-1.22266666666667	-0.954333333333333	0.268333333333334	0.000802139566459791	TRUE	2	B	B
chr1	18200001	18300000	B.2	B.1	TRUE	0.148927219183845	0.326674989596338	-1.244	-1.06877777777778	0.175222222222222	0.00108273411151278	FALSE	3	B	B
chr1	18300001	18400000	B.2	B.1	TRUE	0.148927219183845	0.338119017894299	-1.041	-0.880333333333333	0.160666666666667	0.000582539141239982	FALSE	2	B	B
chr1	18500001	18600000	B.1	B.1	FALSE	0.365166175851915	0.34956304619226	-0.851666666666667	-0.838666666666667	0.0130000000000002	0.672563746852779	FALSE	1	B	B
chr1	18600001	18700000	B.1	B.1	FALSE	0.408077408498107	0.43986683312526	-0.645555555555556	-0.570555555555556	0.0750000000000001	0.0244706248891943	FALSE	3	B	B
chr1	18700001	18800000	B.1	B.1	FALSE	0.408077408498107	0.43986683312526	-0.849	-0.772666666666667	0.0763333333333334	0.0477167658317509	FALSE	1	B	B
chr1	18800001	18900000	B.1	B.1	FALSE	0.408077408498107	0.43986683312526	-0.64	-0.376666666666667	0.263333333333334	0.00087243889790066	FALSE	1	B	B
chr1	18900001	19000000	A.2	A.2	FALSE	0.550694152292806	0.633791094465252	-0.794	-0.645666666666667	0.148333333333333	0.000451420963700996	FALSE	1	A	B
chr1	19000001	19100000	B.2	B.2	FALSE	0.176693310896088	0.188930503537245	-1.22816666666667	-1.21483333333333	0.0133333333333335	0.35703324175403	FALSE	2	B	B
chr1	19100001	19200000	B.2	B.2	FALSE	0.176693310896088	0.188930503537245	-1.21666666666667	-1.193	0.0236666666666668	0.30132470798859	FALSE	1	B	B
chr1	19300001	19400000	B.2	B.2	FALSE	0.0281867900715187	0.0149812734082397	-1.29116666666667	-1.28216666666667	0.00900000000000027	0.61911914917108	FALSE	2	B	B
chr1	19400001	19500000	B.2	B.2	FALSE	0.0281867900715187	0.0149812734082397	-1.25416666666667	-1.24916666666666	0.00500000000000016	0.862296118225661	FALSE	2	B	B
chr1	19500001	19600000	B.2	B.2	FALSE	0.0281867900715187	0.0149812734082397	-1.26544444444444	-1.28366666666667	-0.018222222222222	0.231275432887825	FALSE	3	B	B
chr1	19600001	19700000	B.2	B.2	FALSE	0.0281867900715187	0.0149812734082397	-1.26666666666667	-1.27811111111111	-0.0114444444444443	0.423074511834482	FALSE	3	B	B
chr1	19700001	19800000	B.2	B.2	FALSE	0.0281867900715187	0.0149812734082397	-1.26333333333333	-1.27866666666667	-0.0153333333333331	0.495027805502183	FALSE	1	B	B
chr1	19800001	19900000	B.2	B.2	FALSE	0.102650399663441	0.155638784852268	-1.26416666666667	-1.1585	0.105666666666667	0.000947493785327333	FALSE	2	B	B
chr1	19900001	20000000	B.2	B.2	FALSE	0.177114009255364	0.296296296296296	-1.24633333333333	-0.941333333333333	0.305	0.000142101148319065	TRUE	1	B	B
chr1	20000001	20100000	B.2	B.2	FALSE	0.0668910391249474	0.178734914689971	-1.28311111111111	-1.17666666666667	0.106444444444445	0.00207294711967692	FALSE	3	B	B
chr1	20100001	20200000	B.2	B.2	FALSE	0.0668910391249474	0.0611735330836454	-1.29333333333333	-1.26933333333333	0.0240000000000001	0.285216031049428	FALSE	1	B	B
chr1	20200001	20300000	B.2	B.2	FALSE	0.126419856962558	0.0611735330836454	-1.25722222222222	-1.25911111111111	-0.00188888888888869	0.723399451113926	FALSE	3	B	B
