gene_name	chr	start	end	compartment	shift	mean_ctrl_pc1	difference	adj_pvalue	dist_to_tss	mc_diff	mc_q	mc_sig	mc_direction	hmc_diff	hmc_q	hmc_sig	hmc_direction
1700001F09Rik	chr14	43325000	43350000	B	Stable	-1.13233333333333	-0.0806666666666666	0.00469946564513905	10311	-0.0165622602620117	0.277128425291736	FALSE	Hypomethylated	0.00293141768327399	0.459350816620511	FALSE	Hypermethylated
1700001J03Rik	chr5	146175000	146200000	A	Stable	0.338333333333333	-0.136	0.000788882312681527	-2196	-0.00344703787357203	0.883899225129506	FALSE	Hypomethylated	-0.0104654258628013	0.194061073164619	FALSE	Hypomethylated
1700001K19Rik	chr12	110675000	110700000	A	Stable	1.50633333333333	-0.0876666666666671	0.00682092935752971	-4881	0.0221956173654407	0.000400816930967582	TRUE	Hypermethylated	-0.0215130810387609	5.67844972368321e-07	TRUE	Hypomethylated
1700001O22Rik	chr2	30775000	30800000	A	Stable	1.41266666666667	-0.0486666666666668	0.190204782862596	14237	-0.000449451203912377	0.929795960532193	FALSE	Hypomethylated	-0.0106441094212073	0.113992595458497	FALSE	Hypomethylated
1700003F12Rik	chr2	154525000	154550000	A	Stable	1.715	-0.0523333333333333	0.0952539570467047	-11404	0.0729404830620106	0.00434376288620151	TRUE	Hypermethylated	-0.0656555823076116	0.0070644476244413	TRUE	Hypomethylated
1700003H04Rik	chr3	124575000	124600000	B	Stable	-0.667333333333333	-0.280666666666667	9.34068985562926e-05	-6409	-0.00788975415031423	0.157828821434891	FALSE	Hypomethylated	0.00755354809597074	0.0441771023099268	TRUE	Hypermethylated
1700006A11Rik	chr3	124425000	124450000	B	Stable	-0.765666666666667	-0.224	0.000302155568096581	-11461	-0.00230036701285863	0.734674238837607	FALSE	Hypomethylated	0.00206852352539726	0.521126802982988	FALSE	Hypermethylated
1700008O03Rik	chr7	44350000	44375000	A	Stable	1.18233333333333	-0.132666666666667	0.00120931904291057	12530	-0.00294252227032588	0.774074139007625	FALSE	Hypomethylated	0.00404399204082177	0.315820621625148	FALSE	Hypermethylated
1700008P02Rik	chr3	6600000	6625000	B	Stable	-1.05166666666667	-0.0406666666666664	0.116085893637732	7943	-0.00905244596809829	0.564360521872747	FALSE	Hypomethylated	-0.00116544023859456	0.908375819639759	FALSE	Hypomethylated
1700009N14Rik	chr4	39450000	39475000	B	Stable	-1.23566666666667	0.0423333333333335	0.0554422847637671	12207	0.0066300695165944	0.479268067568204	FALSE	Hypermethylated	-0.00511180042253491	0.430857776020388	FALSE	Hypomethylated
1700010B08Rik	chr2	173700000	173725000	A	Stable	0.441666666666667	-0.104	0.0219284597627712	-6915	-0.0202841743195137	0.175313466186593	FALSE	Hypomethylated	-0.00284539614886908	0.755383878381932	FALSE	Hypomethylated
1700010I14Rik	chr17	8975000	9000000	A	Stable	0.819	-0.00700000000000004	0.85441062913483	-833	-0.0046202218339928	0.39116061263537	FALSE	Hypomethylated	-0.000810398831288611	0.831470367819821	FALSE	Hypomethylated
1700011L22Rik	chr8	79225000	79250000	A	Stable	1.10966666666667	-0.146333333333334	0.00167615388380783	11083	0.0106158822583213	0.00574749108385612	TRUE	Hypermethylated	0.00626333387536795	0.0774432103052698	FALSE	Hypermethylated
1700012A03Rik	chr6	32050000	32075000	A	B to A	0.113666666666667	0.482666666666667	0.0001313545192084	12212	-0.00333158547399615	0.821069840322252	FALSE	Hypomethylated	0.0310112797148558	1.38043941145641e-05	TRUE	Hypermethylated
1700012B07Rik	chr11	109800000	109825000	B	Stable	-0.998666666666667	-0.0486666666666665	0.0455338989278933	15546	0.0027386090242687	0.456889842490922	FALSE	Hypermethylated	-0.00626010586803559	0.00192711413781651	TRUE	Hypomethylated
1700012B09Rik	chr9	14750000	14775000	B	Stable	-0.234	-0.162	0.00258668312785357	8530	-0.0067365163676274	0.359424189929444	FALSE	Hypomethylated	-0.00178671816831613	0.585430811094514	FALSE	Hypomethylated
1700013H16Rik	chrX	53750000	53775000	B	Stable	-0.021	0.0823333333333333	0.160823471154109	-4669	-0.0108353682230107	0.0396167090653301	TRUE	Hypomethylated	-0.00272073032805578	0.439719328713608	FALSE	Hypomethylated
1700016H13Rik	chr5	103650000	103675000	A	Stable	0.323	-0.0340000000000001	0.335349288723953	-6768	-0.00777998446732642	0.400468006425729	FALSE	Hypomethylated	-0.00248531084823865	0.721341697852829	FALSE	Hypomethylated
1700017B05Rik	chr9	57250000	57275000	A	Stable	1.01433333333333	0.0979999999999999	0.0573507449747666	99	-0.0252713653390511	0.0121406046096589	TRUE	Hypomethylated	0.00758231183058466	0.323581473510315	FALSE	Hypermethylated
1700017N19Rik	chr10	100600000	100625000	A	Stable	0.173	-0.091	0.0069560639923792	20114	0.0133544142840057	0.00220869534939346	TRUE	Hypermethylated	0.00186165199824236	0.613936496541594	FALSE	Hypermethylated
1700018B08Rik	chr8	121525000	121550000	A	Stable	1.31733333333333	0.0143333333333332	0.737634584053755	4454	-0.00148632650116243	0.913620169933015	FALSE	Hypomethylated	-0.00248425727021831	0.554281358581753	FALSE	Hypomethylated
1700018F24Rik	chr5	145050000	145075000	A	Stable	0.901666666666667	0.00299999999999981	0.939841398276805	19510	0.0217409406952345	0.544324010617671	FALSE	Hypermethylated	-0.00957635636458602	0.535808883750299	FALSE	Hypomethylated
1700019A02Rik	chr1	53175000	53200000	A	A to B	0.705333333333333	-0.347	0.0018514800647854	117	0.0226803104872516	4.14836640261887e-06	TRUE	Hypermethylated	-0.0214100573444768	2.77085172289823e-10	TRUE	Hypomethylated
1700019D03Rik	chr1	52950000	52975000	A	Stable	0.953	0.0883333333333334	0.289092281924129	731	0.0202343810969583	2.32720079316645e-11	TRUE	Hypermethylated	0.00753689579154349	0.000959418231773878	TRUE	Hypermethylated
1700020L24Rik	chr11	83425000	83450000	A	Stable	1.041	-0.0483333333333335	0.0431212678922526	-194	0.00972296828506336	0.64709061721003	FALSE	Hypermethylated	-0.0260557925326198	0.0169856902663561	TRUE	Hypomethylated
1700020N01Rik	chr10	21575000	21600000	B	Stable	-0.114	0.00833333333333337	0.802250054302796	-5645	0.00349404627188354	0.522119765995076	FALSE	Hypermethylated	0.00220231445940061	0.476243997737296	FALSE	Hypermethylated
1700020N15Rik	chrX	69925000	69950000	B	Stable	-0.078	0.0756666666666667	0.195281425934592	-7781	0.0225554203894996	0.85650027352674	FALSE	Hypermethylated	-0.000623595287917535	0.788333577578689	FALSE	Hypomethylated
1700024G13Rik	chr14	32375000	32400000	A	Stable	1.06833333333333	0.186	0.00277027930659173	873	-0.000907634546384539	0.853591436684186	FALSE	Hypomethylated	0.00697714300733182	0.145006658148536	FALSE	Hypermethylated
1700025B11Rik	chr15	77550000	77575000	A	Stable	0.394666666666667	-0.271	3.97995873558886e-05	-608	0.0053392511851883	0.723066316521841	FALSE	Hypermethylated	-0.00371412823489358	0.602835037136913	FALSE	Hypomethylated
1700025C18Rik	chr2	165075000	165100000	A	Stable	1.508	-0.0630000000000003	0.0964449035911388	3250	-0.0236697280271946	0.00131587696896422	TRUE	Hypomethylated	0.012731495285646	0.0262026709777823	TRUE	Hypermethylated
1700025G04Rik	chr1	152075000	152100000	A	Stable	1.46133333333333	-0.0276666666666668	0.293462453084852	2820	0.0628224610672886	4.8151057076211e-306	TRUE	Hypermethylated	-0.0327439834859851	2.5153358983795e-120	TRUE	Hypomethylated
1700028K03Rik	chr5	107525000	107550000	A	Stable	1.114	-0.116333333333334	0.00988428397534364	2780	0.0111574232828888	0.0643786359046449	FALSE	Hypermethylated	-0.0147866796007016	5.9560172153734e-05	TRUE	Hypomethylated
1700029F12Rik	chr13	97025000	97050000	A	B to A	0.630666666666667	0.521333333333333	0.00151217386312844	-2246	-0.00130520239424092	0.728227759527723	FALSE	Hypomethylated	0.0182569997745927	1.24083365060849e-07	TRUE	Hypermethylated
1700029H14Rik	chr8	13550000	13575000	A	Stable	1.63233333333333	0.0236666666666664	0.29110951732596	-39	-0.00621577895269276	0.492883022891762	FALSE	Hypomethylated	-0.0028327551311885	0.875291846590676	FALSE	Hypomethylated
1700030J22Rik	chr8	116950000	116975000	A	Stable	1.56566666666667	-0.085666666666667	0.00407180043790718	16153	-0.00250406829923033	0.753137811527963	FALSE	Hypomethylated	0.00435443038784324	0.213485628967425	FALSE	Hypermethylated
1700031F05Rik	chrX	102850000	102875000	A	B to A	0.118333333333333	0.300666666666667	0.000237699604500776	3853	0.00089759001997769	0.999403230621878	FALSE	Hypermethylated	-0.0096697111579107	0.163550828856499	FALSE	Hypomethylated
1700031L13Rik	chr5	82100000	82125000	B	Stable	-1.21533333333333	0.084	0.00871029346222255	12213	0.0134596121470794	0.264615194233123	FALSE	Hypermethylated	-0.00340158254835421	0.671828156911775	FALSE	Hypomethylated
1700034E13Rik	chr18	52625000	52650000	B	Stable	-0.884333333333333	0.298333333333333	0.000435604547322573	-8720	0.00841452619331418	0.292590743356129	FALSE	Hypermethylated	0.00241623637597878	0.639905687599554	FALSE	Hypermethylated
1700034J05Rik	chr6	146950000	146975000	B	Stable	-0.357333333333333	-0.139	0.0134869927057273	-8079	-0.0152981219903908	0.305625966285154	FALSE	Hypomethylated	-0.00090087106296656	0.948713030108747	FALSE	Hypomethylated
1700049E17Rik1	chr14	41925000	41950000	B	Stable	-0.812333333333333	-0.102333333333333	0.00485310371779885	12551	-0.0245035350654311	0.709789588353345	FALSE	Hypomethylated	0.00071157495256167	0.850537918698477	FALSE	Hypermethylated
1700056E22Rik	chr1	184000000	184025000	A	Stable	0.671333333333333	-0.284333333333334	0.00123327059690209	21498	0.0216226180505799	0.142834610120021	FALSE	Hypermethylated	-0.0203827901599309	0.108250961799053	FALSE	Hypomethylated
1700066M21Rik	chr1	57375000	57400000	A	Stable	0.795666666666667	-0.241	0.000302177016099859	9880	0.0490820708077704	3.82680470491746e-07	TRUE	Hypermethylated	-0.0265940121551033	2.51690388137172e-05	TRUE	Hypomethylated
1700069L16Rik	chr5	113700000	113725000	A	Stable	1.02433333333333	-0.0403333333333334	0.344296454972035	12272	0.0225587601456088	5.51634804871161e-07	TRUE	Hypermethylated	-0.0142802064223104	0.000171893003923092	TRUE	Hypomethylated
1700084M14Rik	chrX	91575000	91600000	B	Stable	-1.21166666666667	-0.00899999999999961	0.75166622800187	-11589	0.00303146134213661	0.775458422698383	FALSE	Hypermethylated	0.000735626679127341	0.864240833242009	FALSE	Hypermethylated
1700088E04Rik	chr15	79125000	79150000	A	Stable	1.448	-0.0430000000000003	0.100093253294273	3751	0.0278942848678779	0.00245045428925223	TRUE	Hypermethylated	-0.0204102804574544	0.000832925034037387	TRUE	Hypomethylated
1700093K21Rik	chr11	23500000	23525000	A	Stable	0.498	0.00333333333333323	0.935013389976077	6695	-0.00798605327392821	0.411077312899539	FALSE	Hypomethylated	-0.0112605952908188	0.0529737641552637	FALSE	Hypomethylated
1700102P08Rik	chr9	108375000	108400000	A	Stable	1.31166666666667	-0.00500000000000039	0.85428183606795	-5334	0.000961789773993194	0.932484231559296	FALSE	Hypermethylated	-0.00930953426411005	0.028901924594424	TRUE	Hypomethylated
1700109H08Rik	chr5	3550000	3575000	B	Stable	-0.0316666666666667	-0.0463333333333333	0.20730632330742	-9216	0.0276300346058507	6.86296473238342e-06	TRUE	Hypermethylated	-0.0290616042755484	2.74191798019033e-09	TRUE	Hypomethylated
1700113H08Rik	chr10	87050000	87075000	B	Stable	-0.713333333333333	0.0896666666666667	0.016361818332455	4454	-0.00679635862457939	0.000153261008734184	TRUE	Hypomethylated	0.00786637944823363	2.79504237116261e-16	TRUE	Hypermethylated
1700123K08Rik	chr5	138550000	138575000	A	Stable	0.411	-0.188333333333333	0.00664633859765922	2194	-0.00996330689731284	0.638402385336489	FALSE	Hypomethylated	0.000890959838246261	0.929298572572087	FALSE	Hypermethylated
1700129C05Rik	chr14	59125000	59150000	A	Stable	0.713666666666667	-0.0880000000000001	0.0380755094786893	5393	0.000164603255766838	0.980884937373101	FALSE	Hypermethylated	-0.00386053498479841	0.41028264125257	FALSE	Hypomethylated
1810009J06Rik	chr6	40950000	40975000	B	Stable	-1.13633333333333	0.00433333333333348	0.866022710924614	-2272	0.0148566286234688	0.512129114210989	FALSE	Hypermethylated	-0.0122855100772075	0.162925456324903	FALSE	Hypomethylated
1810010H24Rik	chr11	107025000	107050000	A	Stable	1.45833333333333	0.0276666666666665	0.222193924410982	11631	-0.02270721304351	0.0386307198642038	TRUE	Hypomethylated	-0.00736031781283958	0.429655944106439	FALSE	Hypomethylated
1810024B03Rik	chr2	127175000	127200000	A	Stable	1.518	-0.100666666666667	0.00289494448473914	20780	0.00376451146370371	0.664481638447058	FALSE	Hypermethylated	-0.00457689621868565	0.127147507662231	FALSE	Hypomethylated
1810030O07Rik	chrX	12675000	12700000	A	Stable	1.42466666666667	-1.10378892123366e-16	1	-13861	0.0197321697956611	0.00243354292303051	TRUE	Hypermethylated	-0.0218059018321378	1.81869302367304e-08	TRUE	Hypomethylated
1810037I17Rik	chr3	122925000	122950000	A	Stable	1.255	-0.189666666666667	0.00233169818249216	13103	0.0961384309740294	7.00694128380165e-10	TRUE	Hypermethylated	0.00652360281572054	0.760746115628248	FALSE	Hypermethylated
1810055G02Rik	chr19	3700000	3725000	A	Stable	1.58233333333333	0.0146666666666665	0.488987964829498	4089	0.0464935163311001	1.73848183064471e-08	TRUE	Hypermethylated	-0.0229376027437294	0.000417598995891118	TRUE	Hypomethylated
1810062G17Rik	chr3	36475000	36500000	A	Stable	0.878666666666667	-0.103333333333334	0.0733262241996072	11563	0.000218755645034263	0.912420668588959	FALSE	Hypermethylated	0.00834332300689336	0.415427709137155	FALSE	Hypermethylated
1810065E05Rik	chr11	58400000	58425000	B	Stable	-0.911333333333333	-0.0613333333333331	0.0190877557168548	-8611	0.0130289931629068	0.234964733164407	FALSE	Hypermethylated	-0.00804553512700501	0.192521388639327	FALSE	Hypomethylated
2010106E10Rik	chrX	112475000	112500000	B	Stable	-0.838	-0.0586666666666666	0.313722468885468	-7774	-0.000906100082472938	0.790998350986811	FALSE	Hypomethylated	-0.00265289513566047	0.169413250104369	FALSE	Hypomethylated
2010109A12Rik	chr5	93200000	93225000	A	Stable	0.749666666666667	-0.0980000000000001	0.197527549633826	5982	0.0369192890993502	0.000579136637655779	TRUE	Hypermethylated	-0.0168626599619253	0.0225133515666527	TRUE	Hypomethylated
2200002D01Rik	chr7	29250000	29275000	A	Stable	1.33733333333333	-0.116	0.000812415431613704	-14033	-0.0240343346549738	0.263689953812797	FALSE	Hypomethylated	-0.0258210439393649	0.0735565393445265	FALSE	Hypomethylated
2200002J24Rik	chr7	30675000	30700000	A	Stable	0.605666666666667	-0.101333333333333	0.0536297498599661	-11426	0.0415164360410847	0.339115102047373	FALSE	Hypermethylated	-0.0199735901120482	0.478978360489636	FALSE	Hypomethylated
2210016L21Rik	chr5	114925000	114950000	A	Stable	1.36	-0.00866666666666695	0.779149035135698	-4702	0.0249572944716959	0.00907608419561874	TRUE	Hypermethylated	-0.0225734163249897	0.0018369783403686	TRUE	Hypomethylated
2210408I21Rik	chr13	77125000	77150000	A	Stable	0.836666666666667	-0.0676666666666668	0.0537683523929158	1964	-6.24580149879428e-05	0.956953398502527	FALSE	Hypomethylated	-0.0040161707970014	1.85534626122736e-07	TRUE	Hypomethylated
2300002M23Rik	chr17	35550000	35575000	A	Stable	1.13366666666667	-0.132	0.00861644834079469	-4985	-0.0325871978259685	0.270683248162125	FALSE	Hypomethylated	-0.00295279248807562	0.887922867108372	FALSE	Hypomethylated
2300009A05Rik	chr9	63400000	63425000	A	Stable	1.22	-0.00333333333333352	0.910258249736777	-13256	0.108212361496636	1.33534963700087e-16	TRUE	Hypermethylated	0.00331313454249668	0.821289164636165	FALSE	Hypermethylated
2310002L09Rik	chr4	73950000	73975000	B	Stable	-1.21333333333333	0.00400000000000006	0.859492964051368	-11654	-0.00737688228082212	0.442044540117396	FALSE	Hypomethylated	0.00674518659146393	0.213931966723969	FALSE	Hypermethylated
2310009B15Rik	chr1	138850000	138875000	A	Stable	0.424666666666667	-0.155666666666667	0.0023408730686578	-5646	0.00531540305475309	0.799251928870995	FALSE	Hypermethylated	0.000140058630886064	0.940841681529896	FALSE	Hypermethylated
2310011J03Rik	chr10	80300000	80325000	A	Stable	1.202	-0.00366666666666684	0.925326474152253	8048	0.00371144472015339	0.766246205049925	FALSE	Hypermethylated	0.00128954487990066	0.877899563349647	FALSE	Hypermethylated
2310022A10Rik	chr7	27550000	27575000	A	Stable	1.24033333333333	-0.095666666666667	0.0119450302932301	2024	0.0181284731811874	3.31110598246029e-05	TRUE	Hypermethylated	-0.0229847993641139	2.8087677347927e-12	TRUE	Hypomethylated
2310022B05Rik	chr8	124650000	124675000	A	Stable	1.50733333333333	0.00866666666666633	0.727934955713551	869	0.0228437833439924	8.67663052821799e-07	TRUE	Hypermethylated	-0.0211366800435431	9.73930408393126e-08	TRUE	Hypomethylated
2310033P09Rik	chr11	59200000	59225000	A	Stable	1.277	-0.0196666666666668	0.431957514808926	4139	0.0530013677976948	0.00571696357799992	TRUE	Hypermethylated	-0.0231030771907005	0.108907335106942	FALSE	Hypomethylated
2310057J18Rik	chr10	28975000	29000000	B	Stable	-1.15166666666667	-0.0019999999999998	0.942554472085954	-1194	-0.00629268178353737	0.557099661306312	FALSE	Hypomethylated	-0.00715717507494784	0.194181931844986	FALSE	Hypomethylated
2310057M21Rik	chr7	131350000	131375000	A	Stable	1.403	-0.107333333333333	0.00209366484744311	226	0.0361980877013934	1.19685873573938e-17	TRUE	Hypermethylated	-0.024501025170797	3.61110842909269e-15	TRUE	Hypomethylated
2310079G19Rik	chr16	88625000	88650000	B	Stable	-1.098	-0.0579999999999999	0.105210758370402	-9834	-0.00737516202658217	0.723960908262636	FALSE	Hypomethylated	0.0148033946726149	0.275984208594089	FALSE	Hypermethylated
2410004B18Rik	chr3	145925000	145950000	A	Stable	1.205	-0.126	0.00642539225783067	-514	-0.00287396737949108	0.786110511306576	FALSE	Hypomethylated	-0.0288492997782869	3.00185035217495e-06	TRUE	Hypomethylated
2410004P03Rik	chr12	17000000	17025000	A	Stable	0.737666666666667	0.0573333333333332	0.103339434890506	-773	-0.0104506671528654	0.215414369174085	FALSE	Hypomethylated	0.0130951486606477	0.00689367988849005	TRUE	Hypermethylated
2510002D24Rik	chr16	18825000	18850000	A	Stable	1.14	-0.263	5.30945499558813e-05	920	0.0551856192942703	0.000292286509687424	TRUE	Hypermethylated	-0.0372051623276317	0.00548102317633454	TRUE	Hypomethylated
2510009E07Rik	chr16	21675000	21700000	A	Stable	1.31366666666667	-0.117	0.00743381628071074	7165	0.0173639340252084	8.95590790456659e-06	TRUE	Hypermethylated	-0.0227706228159603	5.78292807811753e-13	TRUE	Hypomethylated
2510039O18Rik	chr4	147950000	147975000	A	Stable	0.757666666666667	-0.0146666666666668	0.599261446780935	21605	0.0347586550230047	0.000885696785343205	TRUE	Hypermethylated	-0.030801448867854	0.00034258526856613	TRUE	Hypomethylated
2610008E11Rik	chr10	79075000	79100000	A	Stable	0.583	-0.225666666666667	0.00291462183848238	10100	0.0127548036128103	0.0184539585588997	TRUE	Hypermethylated	-0.0155515824470883	0.00050020662416382	TRUE	Hypomethylated
2610042L04Rik	chr14	4325000	4350000	B	Stable	-1.02966666666667	0.0126666666666668	0.635213977260449	2737	-0.0194030453801464	0.0553048438251732	FALSE	Hypomethylated	0.00434595624345776	0.297934509287645	FALSE	Hypermethylated
2610528J11Rik	chr4	118500000	118525000	B	Stable	-0.466	-0.115333333333333	0.00219361240426432	-14775	-0.0124444325091448	0.403771027477147	FALSE	Hypomethylated	-0.00221571755404913	0.755635101283453	FALSE	Hypomethylated
2700049A03Rik	chr12	71125000	71150000	A	Stable	1.58533333333333	-0.0760000000000001	0.0105398679088069	652	0.0166587963679423	7.80985832501895e-17	TRUE	Hypermethylated	-0.0249876404534078	5.48214551619722e-71	TRUE	Hypomethylated
2700062C07Rik	chr18	24450000	24475000	A	Stable	1.06466666666667	-0.00800000000000003	0.83057068224358	-8371	0.00308558148691063	0.831715840959875	FALSE	Hypermethylated	-0.0183970713954624	0.00441978103632364	TRUE	Hypomethylated
2700097O09Rik	chr12	55050000	55075000	A	Stable	1.16466666666667	-0.0740000000000002	0.0270914996482065	17610	0.0251939863091359	7.28240521327645e-12	TRUE	Hypermethylated	-0.0292067885153869	4.71574548333116e-27	TRUE	Hypomethylated
2810004N23Rik	chr8	124850000	124875000	A	Stable	1.55966666666667	-0.0106666666666672	0.691402134515621	529	0.0423909108582382	5.60917741168178e-16	TRUE	Hypermethylated	-0.0294865064396144	1.44367929630048e-13	TRUE	Hypomethylated
2810021J22Rik	chr11	58850000	58875000	A	Stable	0.540333333333333	-0.107333333333334	0.00216318031881493	-4740	0.0208176984241558	1.59689588963009e-07	TRUE	Hypermethylated	-0.0238235641745195	1.05213111890633e-15	TRUE	Hypomethylated
2810459M11Rik	chr1	86025000	86050000	A	Stable	1.211	-0.0553333333333337	0.0424877109709774	-8363	-0.022373277953868	0.0260665556464653	TRUE	Hypomethylated	-0.00659290229939302	0.433984569818508	FALSE	Hypomethylated
2900026A02Rik	chr5	113150000	113175000	A	Stable	1.378	0.0316666666666663	0.189183745732131	813	-0.0135734869510554	1.86657658707969e-10	TRUE	Hypomethylated	0.00809125182554435	4.75326474761089e-07	TRUE	Hypermethylated
2900092C05Rik	chr7	12500000	12525000	B	Stable	-0.147333333333333	-0.121666666666667	0.0120828117004251	-51	-0.00507523730348258	0.474577294454655	FALSE	Hypomethylated	-0.00169578308828304	0.205580512950937	FALSE	Hypomethylated
3110009E18Rik	chr1	120125000	120150000	A	Stable	1.19	-0.247333333333334	0.00113207059897798	16313	-0.00593231524801952	0.0442226653871441	TRUE	Hypomethylated	-0.00574497617656139	0.00425312277581212	TRUE	Hypomethylated
3110040M04Rik	chr1	151200000	151225000	B	Stable	-0.526333333333333	-0.124666666666667	0.00427936576998072	8379	0.00528666152678581	0.907246076469274	FALSE	Hypermethylated	0.00687245054988547	0.670466400604953	FALSE	Hypermethylated
3110040N11Rik	chr7	81775000	81800000	A	Stable	1.345	-0.0866666666666669	0.0215962987810171	1955	0.0245080616923585	0.00227721142729409	TRUE	Hypermethylated	-0.015092400521053	0.0123578201214027	TRUE	Hypomethylated
3110082I17Rik	chr5	139450000	139475000	A	Stable	1.45333333333333	0.0369999999999997	0.159457240710464	-1966	0.0277995543520229	1.0059110730789e-25	TRUE	Hypermethylated	-0.0251987772782335	6.80835805756326e-30	TRUE	Hypomethylated
3110082J24Rik	chr5	30100000	30125000	A	Stable	1.213	-0.0706666666666668	0.0804500097423255	-6414	-0.0896590691306595	0.000373993163025014	TRUE	Hypomethylated	-0.00380491567809662	0.838727310931275	FALSE	Hypomethylated
3300002I08Rik	chr2	150350000	150375000	B	Stable	-0.945333333333333	0.0676666666666668	0.0386651773942232	265	0.00512644021331876	0.191242052492945	FALSE	Hypermethylated	-0.00407120552452711	0.0853277395414843	FALSE	Hypomethylated
3425401B19Rik	chr14	32675000	32700000	A	B to A	0.215666666666667	0.52	5.73728418714988e-05	-2228	-0.00886765169194725	0.0531258622347319	FALSE	Hypomethylated	0.00575282740640437	0.0359486056085695	TRUE	Hypermethylated
3830403N18Rik	chrX	56125000	56150000	B	Stable	-1.18766666666667	0.00466666666666681	0.849217066914677	928	-0.0130710880569305	0.192025387390589	FALSE	Hypomethylated	-0.000278402022644723	0.642791146914335	FALSE	Hypomethylated
4833420G17Rik	chr13	119450000	119475000	A	Stable	0.824666666666667	-0.188666666666667	0.0064743842538705	-259	0.0221173202629216	5.97049838214459e-08	TRUE	Hypermethylated	-0.0178708583846405	6.29445059624051e-11	TRUE	Hypomethylated
4833439L19Rik	chr13	54550000	54575000	A	Stable	1.60433333333333	-0.0593333333333336	0.0621022166358344	2882	0.0930258982587455	5.01688102186621e-36	TRUE	Hypermethylated	-0.0486476853795895	5.80247518310801e-15	TRUE	Hypomethylated
4921504E06Rik	chr2	19550000	19575000	B	Stable	-0.946333333333333	0.0266666666666667	0.396780874723501	-8590	-0.00456987383094243	0.161189940363366	FALSE	Hypomethylated	0.00526949566052792	0.000122026601590289	TRUE	Hypermethylated
4921509C19Rik	chr2	151450000	151475000	B	Stable	-0.751333333333333	-0.0539999999999999	0.127174743288946	13651	0.00775068830307701	0.542263774917947	FALSE	Hypermethylated	-0.00324310984029554	0.431467619420214	FALSE	Hypomethylated
