250504_B1_Bap1_P60_ctrl2_5mC_S45_L002	chrUn_JH584304	194
250504_B1_Bap1_P60_ctrl2_5mC_S45_L002	chr1_GL456213_random	0
250504_B1_Bap1_P60_ctrl2_5mC_S45_L002	chr4_JH584294_random	11
250504_B1_Bap1_P60_ctrl2_5mC_S45_L002	chr1_GL456221_random	65
250504_B1_Bap1_P60_ctrl2_5mC_S45_L002	chr1_GL456212_random	54
250504_B1_Bap1_P60_ctrl2_5mC_S45_L002	chrUn_GL456370	11
250504_B1_Bap1_P60_ctrl2_5mC_S45_L002	chrUn_GL456372	6
250504_B1_Bap1_P60_ctrl2_5mC_S45_L002	chrUn_GL456359	0
250504_B1_Bap1_P60_ctrl2_5mC_S45_L002	chr4_GL456350_random	13
250504_B1_Bap1_P60_ctrl2_5mC_S45_L002	chrUn_GL456390	0
