chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness
chr1	6530000	1.7937530868033715	1.7898901274616514	1.1421121250490702	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	6860000	0.7929197407130172	3.035068573736237	2.7400035678005774	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both
chr1	6970000	0.6940577520298828	1.5074947097125226	1.2536834474964655	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	7080000	-0.13841681811102322	2.6795677320388327	2.7186068040407707	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only
chr1	7090000	0.7190193645773288	3.909330885017438	3.6372702980800606	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both
chr1	7410000	-0.8507676397836093	2.074435436918422	2.37031513191418	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only
chr1	7420000	-0.7347476179625002	1.256595134140954	1.5142038231224726	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	7430000	2.7988142767256483	2.0135927321659617	1.0058843667529402	Differential	Matrix 1	Split	FALSE	FALSE	Neither
chr1	7560000	-0.8749130552649423	1.4238902345318944	1.7309234786257996	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	7710000	1.3176611389517512	1.602199128431983	1.1252356743763607	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	7720000	1.831014554168676	2.0290755153554274	1.3670564454946743	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	7880000	-1.8500154013522951	1.1842355926420116	1.8405582874418671	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	8000000	1.2113961612915298	1.8832037289187968	1.4431119969580593	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	8160000	4.309378500958085	2.6682555779724466	1.1183499399036283	Shifted	Matrix 1	Shifted	TRUE	FALSE	Control_only
chr1	8170000	-3.48284210548559	0.3202224721259702	1.5632344655668295	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither
chr1	8770000	1.2344285117779583	1.8060416837535436	1.358021366315491	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	9050000	-1.4181059331990538	1.9633202222612256	2.4623149899775396	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only
chr1	9240000	-1.0557658562948866	2.3847049123993704	2.75261538394405	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only
chr1	9390000	2.3462830304599627	1.526556662561273	0.6824087394588292	Differential	Matrix 1	Split	FALSE	FALSE	Neither
chr1	9530000	-0.8692428810609387	1.2749512337660334	1.5805374543992303	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	9540000	0.5787104322374951	2.483169079909826	2.266775275505745	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	9700000	-0.22814551863387503	5.539492001452724	5.599475436042733	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both
chr1	9800000	1.162304821297031	1.8615891978944343	1.439119476922639	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	9940000	-0.5075243866314297	1.4860110544189769	1.6615522038560695	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	10110000	-0.6741132241822729	1.712734233725622	1.9469088875127	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	10120000	-2.167723948523958	1.1409390168429323	1.9109322922428729	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither
chr1	10130000	3.815039928032424	1.5613247190517492	0.19232376066318957	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither
chr1	10230000	-1.8083595662772676	1.2907108375743286	1.931738174272517	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	10240000	-0.4808354995612533	1.8570168070882176	2.0215818223240207	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	10250000	2.3342454608633623	2.2045345107177052	1.3620529396320205	Differential	Matrix 1	Split	FALSE	FALSE	Neither
chr1	10420000	-0.757048431402407	1.4221369597521667	1.687069513628006	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	10430000	-1.8353159115570628	1.238061742762616	1.8889238717417596	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	10570000	-0.792771252696929	1.4803049011416392	1.7577735471781424	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	10580000	-1.6128519788902516	1.7285401129215734	2.298020686137396	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	10590000	-0.01196940648996946	1.7884704799414322	1.7857979494804526	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	10730000	2.7695065550946443	3.1852704779699743	2.1834801370456938	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr1	10890000	3.3186879349401637	1.8727249585827432	0.6798374229797955	Differential	Matrix 1	Complex	FALSE	FALSE	Neither
chr1	10990000	-0.6135133312558139	1.3803110810886854	1.5941277792519335	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	11140000	0.2943255982510385	1.8105105149827456	1.6983275140971508	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	11150000	-1.365364276424945	1.8919147790347697	2.3723448537564176	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	11160000	2.7339344652743662	1.7505649988600815	0.7670570731503855	Differential	Matrix 1	Split	FALSE	FALSE	Neither
chr1	11310000	0.3600903826716037	1.7772766136453295	1.6417280614352971	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	11470000	-0.20614578719050825	2.4979685518371326	2.5619095644180576	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only
chr1	11480000	-0.97488178290639	1.8997992554959813	2.240697616298206	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only
chr1	11620000	1.3576126120120184	3.2775425075156166	2.7797971538867774	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both
chr1	11780000	-0.6034814283458013	3.146791123255843	3.3501606931380015	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both
chr1	11930000	-1.401915851781592	1.021986010185667	1.51885413099205	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	12070000	3.3445869621673867	2.050013746669507	0.8471848937466029	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither
chr1	12080000	-4.493252908195948	0.9315917868618506	2.533200853770556	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither
chr1	12210000	-1.0555926425159785	1.3570683029388564	1.7289095087437012	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	12220000	1.396448660177296	2.4914514144562117	1.9828859152615868	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	12380000	1.6934612686253645	2.2868821355871294	1.6730027625017383	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	12390000	-0.30691352879809497	1.4040441420954335	1.5082349020921453	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	12520000	0.5937574742234659	1.820613972192929	1.6014187513788174	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	12660000	1.4181571806919373	1.6160289091380662	1.1031092007301635	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	12670000	-0.5316250204461593	1.5897183080076644	1.7734665559314786	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	12830000	0.01423161379730408	2.0481565726791744	2.035114703592988	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	12840000	-1.186889352286605	2.3681641710963266	2.782983182666645	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only
chr1	12990000	0.780978258884262	1.753418382461318	1.467599027199287	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	13130000	2.0665628829263354	2.117669925273024	1.371156274455988	Differential	Matrix 1	Split	FALSE	FALSE	Neither
chr1	13140000	-0.7539000403724282	2.16094686338265	2.4218841906150423	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	13150000	-1.3817651294996245	1.1852771506205346	1.6743119380896057	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	13270000	-0.584489729141747	2.0633328132066557	2.264127035850712	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	13280000	-0.7358541347583967	1.370802498408254	1.6283627708619075	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	13380000	-0.52443584691099	1.4637150221222512	1.6453844685978865	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	13400000	0.6607812922231012	1.5754871905968368	1.3332998796200235	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	13550000	-2.8112534627413237	0.7817323884229	1.7830241810946277	Shifted	Matrix 2	Shifted	FALSE	TRUE	Mutant_only
chr1	13560000	3.218109064865778	2.1158744254858823	0.9579743087225324	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither
chr1	13570000	-1.5945661280839318	1.1117048308636603	1.677049280661694	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	13710000	-0.5286555076560163	1.342618604077099	1.526266026142833	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	13730000	-1.5188604399363657	1.059589518042635	1.598090356680432	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	14000000	2.775528964001576	2.0723947280470307	1.0727766528624654	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr1	14010000	0.10421962258568632	1.97218797375345	1.927292765954496	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	14160000	1.7479374462405215	1.6183370980701055	0.9875934000067552	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	14170000	-1.7623068732126463	0.9796853844975096	1.6054686625913157	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	14180000	0.36599758577033664	2.166666490704356	2.0274946985444138	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	14190000	-1.3399796496650067	1.7778918304604785	2.2496961751933036	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	14310000	1.2285009960131663	1.72859855321203	1.282996744339685	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	14320000	1.4228486314334148	2.303740961277578	1.7864732908069978	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	14330000	-2.344014427538226	0.817094778895776	1.6513265869734806	Differential	Matrix 2	Complex	FALSE	FALSE	Neither
chr1	14480000	2.2375587195146864	2.994684156981546	2.183674302412967	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr1	14640000	0.23891303095855793	1.910360718171865	1.8175860866055416	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	14730000	-1.609554111424348	1.4097663666488045	1.97930727917638	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	14740000	0.2164007383728548	3.326836821062051	3.236601425398421	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both
chr1	14910000	0.970507079062779	1.7648662178778045	1.4112926267031427	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	15090000	-0.4694893569650338	1.8682768225881985	2.0287446453534717	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both
chr1	15260000	-1.797788939379993	1.253608673068208	1.891003771385022	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	15370000	0.6283360905416756	1.828371263860312	1.596792586270636	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	15380000	0.04762393508824523	1.5664973239726594	1.5433973066709743	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	15540000	-0.5400676298214743	1.3629750262730869	1.5506203747493292	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	15690000	0.6429876522799162	1.955692185917847	1.7183845200866474	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	15800000	-1.4479869498691973	1.245176831119416	1.7576368444556332	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	15810000	-1.1304089813978473	1.9755789691352983	2.3717454811285155	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	15990000	-0.6027904463595953	2.02718018388811	2.234652856129473	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only
chr1	16000000	-0.8345093438181187	3.404505663955458	3.68940938956427	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both
chr1	16090000	-0.336628653305549	1.6628221579463094	1.776623323415124	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	16100000	0.6589676741386848	2.469996222784717	2.2249814497298717	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	16110000	-1.5941866779927392	1.1628054488442656	1.7278158007285906	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	16270000	-0.6100358756343862	1.318703600844668	1.531517327091314	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	16280000	-0.8081197741431699	1.389982069292857	1.6732849481061731	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	16430000	0.574601932051012	2.4836759043800942	2.2687479052640223	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	16440000	-1.7781060048865551	2.4379256289515565	3.063687581673575	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only
chr1	16570000	1.797058267301107	1.901904671126132	1.2525106792921348	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	16690000	-0.7474863232975575	1.5536581295390988	1.8146635992823064	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	17030000	1.9515483482549092	2.024474695189647	1.319412429176005	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	17150000	-0.06425806176966896	1.597653160021834	1.614402284878786	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	17160000	0.4757946070942447	2.018666263251394	1.84084416147004	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	17330000	-0.8346298102821325	1.569534633442196	1.86161069991314	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	17470000	1.6921999662985725	2.3663370237361123	1.7525995534626309	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only
chr1	17620000	2.000504883145572	2.314291928616059	1.5906137791412067	Differential	Matrix 1	Strength Change	FALSE	FALSE	Neither
chr1	17630000	-1.0890007265072017	1.5800647997873292	1.9629747520918996	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	17770000	-1.0443685373884044	1.17920388509766	1.5477262906120683	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	17790000	1.6344501342588924	2.001925823778013	1.4102354851238847	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	17920000	-0.5209893397717259	2.296324267711956	2.4735275516339357	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	18080000	0.7169723476419814	1.5885184559610697	1.3262060867111856	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	18100000	1.3069180748635858	2.0247669249820666	1.5499996863267278	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	18110000	-3.7922112245452015	1.3906528112812429	2.740029001822269	Differential	Matrix 2	Merge	FALSE	FALSE	Neither
chr1	18200000	-1.9403311627568156	1.9543594711060228	2.639955635020599	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	18210000	-3.0820905232390756	1.176066036094166	2.272583126819496	Differential	Matrix 2	Merge	FALSE	FALSE	Neither
chr1	18360000	0.6047373571590098	3.00414749139938	2.7764313609683793	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both
chr1	18520000	0.9139759101686	1.9560294129545297	1.6219090420493918	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only
chr1	18540000	0.6248347289747249	2.8142207171521996	2.5800626495662184	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only
chr1	18660000	-2.8522828298811733	1.358010659898963	2.37172134141781	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr1	18670000	1.16555777740713	1.5967603858085582	1.174157459824109	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	18680000	2.0759678409441977	1.7796840941407983	1.0311236491822795	Differential	Matrix 1	Split	FALSE	FALSE	Neither
chr1	18820000	-1.62819387491777	1.7402251359863192	2.3151412499738826	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	18980000	-2.1893649501381587	2.8010724966822673	3.572347069065654	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr1	19130000	3.930608428854544	2.2873483443292635	0.8742394044750357	Differential	Matrix 1	Complex	FALSE	FALSE	Neither
chr1	19250000	-0.49535388063605695	1.8580463133790328	2.0277940653636075	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	19260000	-0.9751255910019964	2.165929425566321	2.505880907839509	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	19440000	0.6407775457624888	1.5014282009239337	1.26667502734685	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	19560000	-1.1048402263794197	1.4252234494429183	1.8143937080523087	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	19690000	3.520054712475938	1.8147888555861087	0.5501875104119506	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr1	19710000	2.005697814326294	1.550322495204035	0.827757359990043	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither
chr1	19720000	-2.026815687963724	0.9100674231960366	1.630617777542127	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither
chr1	19890000	-0.5754079939150955	1.3957993722422046	1.5959426448233898	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	19990000	-2.7833534664921533	0.8618973060167717	1.85291027858429	Differential	Matrix 2	Merge	TRUE	FALSE	Control_only
chr1	20000000	1.992787046021465	1.7470650374130836	1.028347922082027	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	20160000	0.3555748933677789	2.137881743286062	2.002545325952358	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	20170000	-0.979523744187752	1.3735137330281706	1.7181151947321542	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	20310000	-4.122680229607667	0.4121819668713392	1.883420828119871	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither
chr1	20320000	2.6409905563074703	4.203853174809865	3.2440181339050462	Shifted	Matrix 1	Shifted	TRUE	TRUE	Both
chr1	20490000	0.15259562931014012	1.7542582772722408	1.6929273004564869	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only
chr1	20580000	-0.970274074190697	1.4855910347996346	1.8264525759575183	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	20790000	-0.3751720003870423	2.042379806480309	2.1684760293668157	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	20800000	-1.9263495399404735	1.7812189764458242	2.462492854752821	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	20930000	1.1628900781254825	2.135942874298086	1.7121981384838192	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	20940000	-0.03008329876015495	2.873022107511731	2.872607077240031	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only
chr1	21060000	-0.898311162555825	1.5111734762859683	1.8262266503256432	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	21070000	-0.29079204804337	2.1255710189926034	2.2211990245570377	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only
chr1	21080000	-0.7263293701362492	2.202116334428036	2.4530440009848276	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	21200000	1.0356675508586175	2.526921842570947	2.147108701519025	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	21210000	-1.8075856723224115	1.6979836390606655	2.337152146944602	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	21220000	-0.01732584665208064	1.696497591307336	1.6960960024885985	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	21510000	0.8918564892299469	2.0922496692325816	1.7655022815385777	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	21660000	3.128797362204914	1.7284300139776223	0.6039420944839471	Differential	Matrix 1	Split	FALSE	FALSE	Neither
chr1	21830000	-1.345400759163467	1.0527393449170794	1.5292977896544122	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	21960000	2.600853338183677	1.9459621146680457	1.0092386692051525	Differential	Matrix 1	Split	FALSE	FALSE	Neither
chr1	21970000	-1.217237215091483	2.2496134191686488	2.6757348969554857	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	22160000	2.198046878287805	1.9082666004366176	1.1155934671233976	Differential	Matrix 1	Split	FALSE	FALSE	Neither
chr1	22270000	-0.2458942975623669	4.81204030370333	4.881190869395035	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both
chr1	22280000	-0.1004569109334259	2.12429433182643	2.151929480086916	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	22600000	-0.4660122798613948	3.623713659662395	3.7761189914860793	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both
chr1	22730000	-0.16015525557798996	1.4800996478270372	1.5315650660086986	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	22740000	0.9340958390161976	1.942035875749225	1.600781966173999	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	22750000	-1.9283973584856084	0.9122592087773932	1.5976407943257247	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
chr1	22920000	0.8359855210776378	3.318362441774449	3.006811387529893	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both
chr1	22930000	0.6974663572729359	2.446941534825876	2.188262560930461	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither
chr1	23060000	-0.1126197457544121	2.135313672516568	2.167251218417677	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither
