Coordinate	Sample 1	Sample 2	Sample 3	Consensus_Score	chr	condition	n_replicates
94100000	6.082187793025137	6.437508461779765	6.019246731354869	6.082187793025137	chr1	mutant	3
98200000	2.6826908242333	2.568939071653304	3.0755915273319494	2.6826908242333	chr1	mutant	3
104975000	3.6814960490608684	4.140874296992385	4.0178657104771345	4.0178657104771345	chr1	mutant	3
105650000	3.5987238366131895	3.750356276869296	3.6820192689536837	3.6820192689536837	chr1	mutant	3
106050000	3.245582466246944	3.179718219008014	3.2427496276787986	3.2427496276787986	chr1	mutant	3
106400000	4.189137716580366	4.550034903134927	4.611072973207506	4.550034903134927	chr1	mutant	3
112475000	2.598479657787184	3.4248059159851625	2.302369771252936	2.598479657787184	chr1	mutant	3
118300000	4.86987552267006	5.145210315529736	5.050795939754758	5.050795939754758	chr1	mutant	3
118775000	4.316145856948718	4.285140986992439	4.3663542452203865	4.316145856948718	chr1	mutant	3
119075000	2.6471275390939932	3.2495246286637176	3.0329446560643465	3.0329446560643465	chr1	mutant	3
119100000	4.09726300601199	3.5820106180057847	4.025745473805744	4.025745473805744	chr1	mutant	3
119950000	3.2775303562643043	3.2308255701971107	3.2776764197954877	3.2775303562643043	chr1	mutant	3
120575000	4.465691239839999	4.968218062433545	4.624723011524036	4.624723011524036	chr1	mutant	3
121425000	3.88441689093448	3.920310559244326	3.7183919503179617	3.88441689093448	chr1	mutant	3
124050000	3.026727893964896	3.422955006766229	3.524273582475543	3.422955006766229	chr1	mutant	3
125600000	2.6510941677880484	3.2701921485110286	3.0377539681721055	3.0377539681721055	chr1	mutant	3
127000000	2.80313641627595	2.8233108822656927	3.1987089444707677	2.8233108822656927	chr1	mutant	3
127475000	4.468988612107455	4.656156589693696	4.547491351193592	4.547491351193592	chr1	mutant	3
127775000	4.101335486159799	3.7737439051970805	4.019561808184401	4.019561808184401	chr1	mutant	3
128850000	4.021064707845016	4.186057987756394	3.967553596228862	4.021064707845016	chr1	mutant	3
131550000	2.890320283312741	3.3449590591022456	3.015594861000418	3.015594861000418	chr1	mutant	3
133025000	2.64507598369402	2.837405723559706	3.1565653423372235	2.837405723559706	chr1	mutant	3
133375000	2.95963550473218	3.0066404804176585	3.2880766367808367	3.0066404804176585	chr1	mutant	3
134125000	3.5519972902591896	3.6944532931539817	3.3696401672327747	3.5519972902591896	chr1	mutant	3
134625000	4.395032704123201	4.629255706575662	4.265879026760494	4.395032704123201	chr1	mutant	3
135150000	3.524982593207425	3.450431330082402	3.480957236919946	3.480957236919946	chr1	mutant	3
135700000	5.388698563914167	5.396230905411405	5.369956558024407	5.388698563914167	chr1	mutant	3
136475000	3.5386707996302484	3.3001303186436046	3.6019270757543445	3.5386707996302484	chr1	mutant	3
137350000	2.3885380047083937	2.798462961579665	3.3430267589235	2.798462961579665	chr1	mutant	3
137575000	3.3046091822594215	3.3011989456029522	2.9640078643139844	3.3011989456029522	chr1	mutant	3
137900000	3.289406919611682	3.4182824141899917	3.4187743548953207	3.4182824141899917	chr1	mutant	3
144025000	4.495145835312663	4.753950173678183	4.255773748752388	4.495145835312663	chr1	mutant	3
144400000	3.7702230860669563	4.652348616121004	4.077148354491782	4.077148354491782	chr1	mutant	3
146200000	3.5529556852347337	3.9335040073881125	3.718219424811792	3.718219424811792	chr1	mutant	3
146500000	3.1549749108223577	2.9810751902225534	3.593943622376554	3.1549749108223577	chr1	mutant	3
150350000	3.0374723760858164	3.052400522118327	2.9840237081695364	3.0374723760858164	chr1	mutant	3
152525000	3.2686017918156307	3.067739165863734	3.436716373505192	3.2686017918156307	chr1	mutant	3
152900000	3.7664059301524504	3.4231128790586594	3.4317698607605607	3.4317698607605607	chr1	mutant	3
153400000	3.2754091689983427	2.9223514716996077	2.927864319707511	2.927864319707511	chr1	mutant	3
153750000	5.513826243202099	5.455817947265483	5.549386802986786	5.513826243202099	chr1	mutant	3
154775000	4.046324931176263	4.5642153187911845	4.364221735299893	4.364221735299893	chr1	mutant	3
155550000	4.289702945996375	4.185150810098303	4.327176277725662	4.289702945996375	chr1	mutant	3
155575000	2.8638043265551887	3.0135600281097337	2.7837216878289013	2.8638043265551887	chr1	mutant	3
156725000	4.270831515252771	3.9952275535675983	4.127327811626076	4.127327811626076	chr1	mutant	3
157075000	3.607063002467987	3.838549231105949	3.893260065061471	3.838549231105949	chr1	mutant	3
157550000	4.887516227233451	4.971410536373537	4.725998250022264	4.887516227233451	chr1	mutant	3
158950000	3.077846286981088	3.535815838963045	3.069705922403059	3.077846286981088	chr1	mutant	3
160200000	3.221020007134493	3.106746610999349	3.0333421181123597	3.106746610999349	chr1	mutant	3
160400000	4.279644815313287	4.233861703693727	4.133688203274993	4.233861703693727	chr1	mutant	3
161975000	3.364962521916138	3.3154845651533473	3.6434024151374595	3.364962521916138	chr1	mutant	3
162350000	3.7748062152886144	3.3992959070677995	3.491120903707451	3.491120903707451	chr1	mutant	3
163425000	2.0635510278518123	2.0249363422527282	3.0284743695918026	2.0635510278518123	chr1	mutant	3
164900000	3.498068795221226	3.802467999328645	3.382426009668175	3.498068795221226	chr1	mutant	3
165750000	3.4346400387627773	3.1782124603196213	3.405037273865093	3.405037273865093	chr1	mutant	3
165775000	3.308495222812833	3.586349752279822	3.414625675862355	3.414625675862355	chr1	mutant	3
166150000	4.111030510213043	3.8302886011696757	4.072964081272988	4.072964081272988	chr1	mutant	3
166425000	3.550459004283593	3.6789673269790897	4.000064643593767	3.6789673269790897	chr1	mutant	3
167200000	5.1295879459749125	4.917450544507463	5.200163136316578	5.1295879459749125	chr1	mutant	3
167225000	2.839552533364333	3.150748193457192	2.785681956777759	2.839552533364333	chr1	mutant	3
167650000	3.9996667209139507	4.187266226646895	4.141485830415933	4.141485830415933	chr1	mutant	3
167925000	3.594514089683353	3.6310558497821495	3.2711799807307673	3.594514089683353	chr1	mutant	3
168425000	3.23557641597465	2.881480506800968	3.455799995117502	3.23557641597465	chr1	mutant	3
169525000	3.394385769413645	3.2943244666298863	3.031349015296971	3.2943244666298863	chr1	mutant	3
169925000	3.9977647116988604	4.232186728301148	4.298712941892594	4.232186728301148	chr1	mutant	3
170625000	4.78807048002506	4.578861874696684	4.490258052019954	4.578861874696684	chr1	mutant	3
170875000	3.478690655375012	3.732849848043196	3.6245588001217772	3.6245588001217772	chr1	mutant	3
172375000	3.6755422957256636	3.584332239625248	3.3713551636618573	3.584332239625248	chr1	mutant	3
172400000	2.9160654230521983	2.678051075807672	3.0140615589869775	2.9160654230521983	chr1	mutant	3
173300000	4.240234501094828	4.236034665274828	3.8755506867589222	4.236034665274828	chr1	mutant	3
174450000	3.6848701616937887	3.9437934002098776	3.5393457349061808	3.6848701616937887	chr1	mutant	3
175925000	4.373566415158603	4.3762494110106225	3.792866717278925	4.373566415158603	chr1	mutant	3
176225000	4.2594080928883615	4.004162962658865	3.9438399398915953	4.004162962658865	chr1	mutant	3
176700000	4.907666097704064	4.828910314623739	4.825110086718299	4.828910314623739	chr1	mutant	3
176875000	5.726672624243537	6.235693691545226	5.588872188304679	5.726672624243537	chr1	mutant	3
177450000	6.472603649697413	6.2570777059254485	6.462747010670719	6.462747010670719	chr1	mutant	3
177700000	4.3879128725015875	3.9961349138703706	3.85756592318975	3.9961349138703706	chr1	mutant	3
178125000	3.4850766991117856	3.461617077152319	3.684814074764575	3.4850766991117856	chr1	mutant	3
179500000	3.9991599231551205	4.208159237277226	4.039176609196009	4.039176609196009	chr1	mutant	3
179850000	4.265998648284646	4.4222036711039125	4.37653388113462	4.37653388113462	chr1	mutant	3
180425000	4.8428537681596	5.022708889841158	5.027328506956276	5.022708889841158	chr1	mutant	3
181550000	4.06915813891727	4.150678317568604	3.8997338513760718	4.06915813891727	chr1	mutant	3
182125000	4.644656864148872	4.864364707972636	4.816512824910981	4.816512824910981	chr1	mutant	3
182550000	5.049568712546054	5.103589253555152	4.803006038902137	5.049568712546054	chr1	mutant	3
182975000	3.761251961105097	3.427201853726539	3.3675196367897384	3.427201853726539	chr1	mutant	3
184250000	3.1830922804321164	3.4455797121183998	3.1435731489100105	3.1830922804321164	chr1	mutant	3
185200000	2.7923915113702305	2.973311160407834	3.331466878016	2.973311160407834	chr1	mutant	3
186400000	3.022689951291526	2.3687509274547875	2.454092763128509	2.454092763128509	chr1	mutant	3
187975000	4.4354058268553205	4.738526613781485	5.026359618867143	4.738526613781485	chr1	mutant	3
189025000	3.139776804647181	2.7315330055916	2.6175575746847204	2.7315330055916	chr1	mutant	3
189675000	3.4358698399252634	2.7425066137769694	3.1352532132176867	3.1352532132176867	chr1	mutant	3
189700000	3.7104819279789134	4.330521105416803	4.028682343137494	4.028682343137494	chr1	mutant	3
191300000	3.0561502447220956	2.9520397664675166	2.647973129759378	2.9520397664675166	chr1	mutant	3
191575000	5.506859237805305	5.9802105479307865	5.616990049495318	5.616990049495318	chr1	mutant	3
192450000	3.018020363561136	2.648120198922888	1.37381513655854	2.648120198922888	chr1	mutant	3
192725000	4.31600097523634	4.868497156553641	3.8998373126666404	4.31600097523634	chr1	mutant	3
194625000	3.9371088526556344	3.8742805235996403	4.020057044358016	3.9371088526556344	chr1	mutant	3
4650000	4.216831270239105	4.099076517332402	4.009800504691282	4.099076517332402	chr2	mutant	3
5075000	4.326621262142511	4.214567370921486	4.150225298791394	4.214567370921486	chr2	mutant	3
6175000	2.938460497366544	3.464743271154607	2.7457021633238425	2.938460497366544	chr2	mutant	3
6200000	3.2065730328655024	3.150786624206289	3.472497662381327	3.2065730328655024	chr2	mutant	3
6875000	4.646558297482718	4.192500435376472	4.531081874559517	4.531081874559517	chr2	mutant	3
11325000	3.636546407379721	1.6807920721399578	3.3142985611632008	3.3142985611632008	chr2	mutant	3
11550000	3.0664195641348417	3.042184243304492	3.3501416119962752	3.0664195641348417	chr2	mutant	3
12050000	3.032107575527997	1.2329653667689713	2.0751246988893457	2.0751246988893457	chr2	mutant	3
12275000	3.4912919294897358	1.6191344809976833	2.4436097329972193	2.4436097329972193	chr2	mutant	3
12300000	3.177083759360551	3.6374774017599227	3.823723837697353	3.6374774017599227	chr2	mutant	3
13275000	3.5412548357075124	3.7372116334988283	3.7184990172391785	3.7184990172391785	chr2	mutant	3
14025000	3.6792823140532143	3.8211196698310825	3.9749458011198153	3.8211196698310825	chr2	mutant	3
16350000	4.320167383861359	4.534876453724159	4.561007206193488	4.534876453724159	chr2	mutant	3
17425000	3.033292058001215	3.3166521524287953	2.8399002906896347	3.033292058001215	chr2	mutant	3
17850000	4.538793461746677	4.804288804555179	4.689522085526521	4.689522085526521	chr2	mutant	3
18575000	3.4827761202640266	3.5955111638953867	4.069765262167562	3.5955111638953867	chr2	mutant	3
20500000	3.1407960458451374	2.522492696525972	3.0516063222186114	3.0516063222186114	chr2	mutant	3
21200000	3.0569104796622737	3.2603303837284954	3.450978417576438	3.2603303837284954	chr2	mutant	3
21950000	2.9929853700532183	2.87392542895603	3.102387489333385	2.9929853700532183	chr2	mutant	3
23575000	3.289069458504592	1.8884290673649728	2.473002964815027	2.473002964815027	chr2	mutant	3
23600000	2.1551758874482703	3.5308025499960927	2.6065178725654	2.6065178725654	chr2	mutant	3
23950000	3.290067598904832	2.537710009504269	2.5323421918667988	2.537710009504269	chr2	mutant	3
25825000	1.9049488402128751	3.1618362106428073	1.8993920126059598	1.9049488402128751	chr2	mutant	3
26150000	5.790574183957849	6.147602106525303	5.8401203404299045	5.8401203404299045	chr2	mutant	3
26650000	1.270597456266199	3.043578091492467	1.5187815724451572	1.5187815724451572	chr2	mutant	3
26900000	4.450766687945477	4.333095913214568	3.74574901146938	4.333095913214568	chr2	mutant	3
27250000	4.414708066452977	4.493836169090523	4.396119302251595	4.414708066452977	chr2	mutant	3
27550000	5.408064411355411	-0.14019106386037228	5.656012648106415	5.408064411355411	chr2	mutant	3
27775000	-0.05318133503832025	5.970107028627302	0.3798930953268738	0.3798930953268738	chr2	mutant	3
27975000	2.6624403782975263	3.5541946261196964	2.9651895979747818	2.9651895979747818	chr2	mutant	3
28425000	3.5172492240823012	3.122679130435387	3.5839422789216924	3.5172492240823012	chr2	mutant	3
29600000	3.292549687759206	3.6312146846964675	3.703731855028289	3.6312146846964675	chr2	mutant	3
30800000	3.7908692203424645	4.122055938466348	3.468818071493784	3.7908692203424645	chr2	mutant	3
30975000	3.044727085508978	2.79134091319083	2.899180937820161	2.899180937820161	chr2	mutant	3
31675000	4.236870260029321	3.7960567291049174	4.796032964991402	4.236870260029321	chr2	mutant	3
32575000	3.5036810189575527	4.122754717851605	3.166843586655349	3.5036810189575527	chr2	mutant	3
32950000	2.2043645523899875	3.0439836865465972	2.775529614164163	2.775529614164163	chr2	mutant	3
33150000	5.342232843085093	1.1271240645761857	5.2631221236042744	5.2631221236042744	chr2	mutant	3
33975000	3.912903287541872	3.4202552584584267	3.6837064873847267	3.6837064873847267	chr2	mutant	3
34375000	3.2238904029641753	3.2760270604950303	2.9269669539447785	3.2238904029641753	chr2	mutant	3
35200000	2.8600623630489816	3.270187861106066	2.82033529536365	2.8600623630489816	chr2	mutant	3
35525000	5.223584979399929	5.760748525329825	5.040659028761609	5.223584979399929	chr2	mutant	3
36300000	4.125547920362268	4.5584759542070525	4.404225214066573	4.404225214066573	chr2	mutant	3
37350000	5.2332985908336145	5.021281617577421	5.102350530433617	5.102350530433617	chr2	mutant	3
37800000	3.250204050708167	3.08939122230484	3.3480663136584523	3.250204050708167	chr2	mutant	3
38600000	3.3137419720809547	3.1018707252110724	3.4015196215044106	3.3137419720809547	chr2	mutant	3
38625000	3.180254981921426	3.2807296692164734	2.9770663483878623	3.180254981921426	chr2	mutant	3
39000000	2.5117843238211206	3.869164837271431	3.057055270007343	3.057055270007343	chr2	mutant	3
39225000	3.0064074815197412	2.6226338575304986	2.6203442616915043	2.6226338575304986	chr2	mutant	3
41900000	3.3634783116964724	2.8925369593627566	3.4572055087207567	3.3634783116964724	chr2	mutant	3
42675000	3.711505759756949	3.635499916499034	3.7962968487230335	3.711505759756949	chr2	mutant	3
46450000	3.45485041127313	3.39483198375579	3.4488194260576295	3.4488194260576295	chr2	mutant	3
48950000	2.947894234171723	3.991369294791186	2.776614064542101	2.947894234171723	chr2	mutant	3
49450000	3.0639441719406184	3.478500341910718	2.96021506366766	3.0639441719406184	chr2	mutant	3
49750000	3.9039732866815466	3.668608327275573	3.9601563287839197	3.9039732866815466	chr2	mutant	3
50275000	3.679311085760251	3.109328546543055	3.5113046309490894	3.5113046309490894	chr2	mutant	3
50300000	2.186066265180492	3.593648048537464	2.2902164352846337	2.2902164352846337	chr2	mutant	3
52425000	4.289468735258145	4.260604141502299	4.410731329858828	4.289468735258145	chr2	mutant	3
52750000	4.538719986380776	4.306164740819465	4.0847655092840816	4.306164740819465	chr2	mutant	3
53200000	2.7979423154603213	3.0634053288416703	3.1238872735648417	3.0634053288416703	chr2	mutant	3
55425000	2.9444772938156083	3.710517523446285	3.212950535235071	3.212950535235071	chr2	mutant	3
56100000	2.309205113674412	3.0138392445373494	2.0738154728175813	2.309205113674412	chr2	mutant	3
57700000	3.145053395847074	3.6254748914285404	3.399116088349715	3.399116088349715	chr2	mutant	3
58475000	3.249632766376372	3.6033346760512406	3.347559817502433	3.347559817502433	chr2	mutant	3
58675000	4.599505829543663	3.9883673605215497	4.61701425184867	4.599505829543663	chr2	mutant	3
59150000	3.6473829125211745	3.918724876238065	3.7670508292047438	3.7670508292047438	chr2	mutant	3
59525000	3.4107189956673745	4.458499377821362	3.600552240196314	3.600552240196314	chr2	mutant	3
61825000	5.45893095681314	4.870327016375673	4.983039301999837	4.983039301999837	chr2	mutant	3
62650000	2.572598363575156	3.3297713297924023	2.943032084777858	2.943032084777858	chr2	mutant	3
63700000	2.281538368959332	3.0771656812843173	2.903406530013554	2.903406530013554	chr2	mutant	3
65125000	3.501933574120114	3.320258048432475	3.550942813930622	3.501933574120114	chr2	mutant	3
65600000	4.086523847808465	3.809698433276032	3.734725855121645	3.809698433276032	chr2	mutant	3
66050000	1.400939090279466	4.507308077342336	3.3649603881756622	3.3649603881756622	chr2	mutant	3
68850000	2.836332460046195	3.881566614833172	3.380670295146982	3.380670295146982	chr2	mutant	3
69050000	1.8829127431002333	3.3671427683689856	1.8843888341540946	1.8843888341540946	chr2	mutant	3
69625000	2.930867614288503	3.022436378017179	2.9475551635125945	2.9475551635125945	chr2	mutant	3
74625000	2.991513629806651	3.0496071992057514	3.042258143675336	3.042258143675336	chr2	mutant	3
75325000	3.5100578820226964	3.4956079274468626	3.3754315705163043	3.4956079274468626	chr2	mutant	3
75600000	5.642339639771817	5.684249983817819	5.642220024081509	5.642339639771817	chr2	mutant	3
76375000	4.135742172631432	4.074473645230225	3.8507236081474825	4.074473645230225	chr2	mutant	3
77225000	4.387037459484545	4.078959899542703	4.164063048655741	4.164063048655741	chr2	mutant	3
77475000	3.1106550669791084	0.4786013334122707	2.7347827848196777	2.7347827848196777	chr2	mutant	3
77700000	3.7914494624549544	2.8761213334902065	3.990865897710281	3.7914494624549544	chr2	mutant	3
78050000	3.2523037402361883	3.995200387526353	3.8171711767706795	3.8171711767706795	chr2	mutant	3
78950000	3.683368705787064	4.0520864418243425	3.64471943760942	3.683368705787064	chr2	mutant	3
79500000	4.840482458940099	4.86323401831995	4.622597878544542	4.840482458940099	chr2	mutant	3
82050000	3.269057896760865	3.429802593697369	3.454746888511236	3.429802593697369	chr2	mutant	3
82375000	4.041130719464744	3.4319022936408903	3.1225452515811867	3.4319022936408903	chr2	mutant	3
83625000	2.6510627155835533	3.015118011963736	2.8999518406101865	2.8999518406101865	chr2	mutant	3
83975000	5.0420822126357825	5.509157583006878	5.1829505060855	5.1829505060855	chr2	mutant	3
85300000	3.278335786143161	-0.48315295681547893	2.647946909139275	2.647946909139275	chr2	mutant	3
89225000	3.5590376410814373	3.314532625306441	1.9100741774258847	3.314532625306441	chr2	mutant	3
90425000	3.225892215020517	3.152677126615397	3.43096956561831	3.225892215020517	chr2	mutant	3
