stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category
stripe_0027	chr1	51300001	51350000	chr1	49240001	51350000	5prime	control_only	0.093	NA	0.716268062322485	NA	24.064375044302	NA	2110000	50000	51325000.5	-0.0406389684994143	9.06579596305604	3.09210659868759	0.107464776425343	0.333168493835765	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0030	chr1	54940001	55010000	chr1	54400001	55010000	5prime	control_only	0.05	NA	0.785579544625293	NA	81.8752496642103	NA	610000	70000	54975000.5	-0.0343006367291318	9.52503841783148	1.26441839755866	0.285635267152944	0.550470427672187	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0033	chr1	57910001	57970000	chr1	57480001	57970000	5prime	control_only	0.099	NA	1.24815753410098	NA	82.4881649329727	NA	490000	60000	57940000.5	0.0779701117263603	8.94060187284644	12.9113224155506	0.00447116580813321	0.0770763353530486	FALSE	TRUE	unchanged	lost	low	FALSE	minimal
stripe_0035	chr1	61910001	61960000	chr1	61910001	62980000	3prime	control_only	0.097	NA	1.11244192649959	NA	48.3020088366364	NA	1070000	50000	61935000.5	0.0348299229951458	9.05323442411851	2.88001404660647	0.118810933999913	0.350464277842758	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0039	chr1	67160001	67230000	chr1	67160001	69100000	3prime	control_only	0.063	NA	2.35277387318391	NA	27.2868336165029	NA	1940000	70000	67195000.5	0.0622007608530358	9.56013817501545	11.7752672457272	0.00590891166248743	0.0881178175699514	FALSE	TRUE	unchanged	lost	low	FALSE	minimal
stripe_0041	chr1	69070001	69140000	chr1	67390001	69140000	5prime	control_only	0.043	NA	-2.0297262872167	NA	37.7487245803306	NA	1750000	70000	69105000.5	-0.0304709792589899	9.92548620525009	1.82403589350192	0.204961096177326	0.459024910270794	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0044	chr1	72860001	72910000	chr1	72860001	73800000	3prime	control_only	0.022	NA	7.46262339293183	NA	63.554287643934	NA	940000	50000	72885000.5	0.00634188794300677	9.27617403854709	0.095315009885696	0.763508731747927	0.88395748789562	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0060	chr1	89640001	89680000	chr1	89640001	90500000	3prime	control_only	0.0595	NA	1.28284338992541	NA	58.5466166304884	NA	860000	40000	89660000.5	0.0307280710695275	8.69715183693647	1.67465942306825	0.223119471037799	0.485795464750897	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0063	chr1	98150001	98200000	chr1	97790001	98200000	5prime	control_only	0.072	NA	1.15094294978494	NA	82.3639655502876	NA	410000	50000	98175000.5	-0.00411442117171941	8.45673668028407	0.0235863078603806	0.880826858411561	0.951191762618002	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0068	chr1	106700001	106740000	chr1	105990001	106740000	5prime	control_only	0.099	NA	0.481626450192194	NA	63.0972619853399	NA	750000	40000	106720000.5	-0.00254755172893803	8.62261515354392	0.0119089733372712	0.91513917969325	0.965403007207345	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0071	chr1	119050001	119090000	chr1	118560001	119090000	5prime	control_only	0.062	NA	1.89340545036866	NA	87.7365826152852	NA	530000	40000	119070000.5	0.0592292165092423	8.56759102160045	4.94042207667291	0.0490125781009785	0.21906414047415	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0076	chr1	121580001	121620000	chr1	121580001	124320000	3prime	control_only	0.0825	NA	1.84171549449487	NA	20.2634561028132	NA	2740000	40000	121600000.5	0.0283439478880353	8.84012246661107	1.64400146398349	0.227109167224159	0.489159521328355	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0080	chr1	128850001	128890000	chr1	128850001	129880000	3prime	control_only	0.082	NA	0.490711153416388	NA	40.0967005630394	NA	1030000	40000	128870000.5	0.0354472792485395	8.40789678287337	2.36665343747777	0.153251559462803	0.393988153174043	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0084	chr1	133110001	133180000	chr1	133110001	133580000	3prime	control_only	0.044	NA	0.0243939686954185	NA	102.771359492194	NA	470000	70000	133145000.5	0.00805296581310353	9.45451013109442	0.128090181946764	0.727445083574866	0.867607164574821	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0088	chr1	136530001	136590000	chr1	136530001	137170000	3prime	control_only	0.0685	NA	1.42546414259033	NA	64.5974125891653	NA	640000	60000	136560000.5	0.0492392879871512	8.98885676824739	6.43094767276285	0.028388514811483	0.172627894274358	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0105	chr1	159100001	159140000	chr1	158750001	159140000	5prime	control_only	0.082	NA	0.512176492257019	NA	89.611184815827	NA	390000	40000	159120000.5	0.0576988012894132	8.15610805718899	4.25397708585595	0.0645384171725827	0.259001127086897	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0108	chr1	160370001	160420000	chr1	160370001	160980000	3prime	control_only	0.086	NA	1.2003741556116	NA	72.8991182106918	NA	610000	50000	160395000.5	0.0106353474230767	8.85011007765867	0.212176633218399	0.654372590520982	0.824339093349928	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0109	chr1	160680001	160730000	chr1	160210001	160730000	5prime	control_only	0.0575	NA	1.42786115247699	NA	91.0409408291433	NA	520000	50000	160705000.5	0.00560449804828185	8.94114054768032	0.0734381405158745	0.791599415468205	0.908999228151343	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0111	chr1	163120001	163170000	chr1	163120001	163970000	3prime	control_only	0.089	NA	1.98460003477619	NA	56.5849098062256	NA	850000	50000	163145000.5	0.0561848810788707	8.93907427281373	8.54397325556986	0.0143698397255358	0.124646835316429	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0115	chr1	167380001	167440000	chr1	167380001	167920000	3prime	control_only	0.0645	NA	0.550654027279788	NA	78.037116090924	NA	540000	60000	167410000.5	0.0591383514750005	9.01094647750479	6.00550596544509	0.0329661427946632	0.183113265859255	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0117	chr1	167870001	167930000	chr1	167230001	167930000	5prime	control_only	0.064	NA	0.947808298382306	NA	60.4314379739294	NA	700000	60000	167900000.5	0.0992873985131416	8.99685532367283	13.1304055900092	0.0042443288210949	0.0745623130636621	FALSE	TRUE	unchanged	lost	low	FALSE	minimal
stripe_0118	chr1	169320001	169360000	chr1	168010001	169360000	5prime	control_only	0.092	NA	1.29485860866007	NA	41.1556490567668	NA	1350000	40000	169340000.5	0.0692929353110825	8.81962788552447	8.59973736703448	0.0141311512562443	0.124646835316429	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0119	chr1	170820001	170870000	chr1	170180001	170870000	5prime	control_only	0.052	NA	0.602335290201187	NA	71.617230645301	NA	690000	50000	170845000.5	0.0280221474782933	8.99387946974786	1.05106742472159	0.328088904455863	0.587122906164349	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0130	chr1	183390001	183440000	chr1	183390001	184680000	3prime	control_only	0.029	NA	-7.28258455965374	NA	39.8728402893184	NA	1290000	50000	183415000.5	0.0292812984991716	9.0069088398498	1.31423143080801	0.276849977824818	0.539627705739453	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0134	chr1	187940001	187980000	chr1	187110001	187980000	5prime	control_only	0.086	NA	1.45772288734282	NA	55.1608750980624	NA	870000	40000	187960000.5	0.0449186386686394	8.62029393741305	4.21798215477977	0.0655080206156904	0.2596060428115	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0138	chr1	193670001	193710000	chr1	193670001	194830000	3prime	control_only	0.0675	NA	3.92062208947876	NA	51.1687777497308	NA	1160000	40000	193690000.5	-0.0281175679057773	8.96341253446875	1.47197629505622	0.251377535265056	0.510084653091836	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0141	chr10	5770001	5810000	chr10	5170001	5810000	5prime	control_only	0.052	NA	1.49386643120566	NA	64.6747258070414	NA	640000	40000	5790000.5	-0.0140513154875661	8.43477541345472	0.418954582449213	0.531226436931514	0.742689341513628	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0143	chr10	6850001	6910000	chr10	6850001	7420000	3prime	control_only	0.064	NA	1.15495415898438	NA	77.5140976232699	NA	570000	60000	6880000.5	-0.0726227499483369	9.14349801448341	10.7062470313242	0.00779523044784457	0.0971309940259967	FALSE	TRUE	unchanged	lost	high	TRUE	minimal
stripe_0145	chr10	9660001	9700000	chr10	8740001	9700000	5prime	control_only	0.0795	NA	1.61416972859331	NA	60.9918359104684	NA	960000	40000	9680000.5	0.0423137445456229	8.90748543942263	5.35879708466189	0.0417717145768992	0.20517190400862	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0146	chr10	11430001	11470000	chr10	11430001	13000000	3prime	control_only	0.08	NA	2.26352632068712	NA	35.5125451290753	NA	1570000	40000	11450000.5	0.0920253923924751	8.81531007303375	22.204760841061	0.00070495680233817	0.035994406619204	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal
stripe_0153	chr10	17720001	17770000	chr10	17720001	18410000	3prime	control_only	0.087	NA	0.629791914715707	NA	50.5309865597347	NA	690000	50000	17745000.5	0.00368745793291809	8.50218106373611	0.0263306571573146	0.874147175120686	0.949434995405647	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0157	chr10	20070001	20140000	chr10	19230001	20140000	5prime	control_only	0.082	NA	0.500001790689822	NA	55.2647101613371	NA	910000	70000	20105000.5	-0.035309915235072	9.53501635816091	2.37593422347946	0.152523366986185	0.393669514515168	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0158	chr10	21960001	22020000	chr10	21330001	22020000	5prime	control_only	0.021	NA	4.50727772059987	NA	81.0930099400993	NA	690000	60000	21990000.5	-0.0322137577840812	9.46465737448105	2.46200713585909	0.1459764625191	0.383622060242503	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0159	chr10	23050001	23090000	chr10	22540001	23090000	5prime	control_only	0.056	NA	1.17241452768359	NA	68.9947478716876	NA	550000	40000	23070000.5	0.0344077083982344	8.28602525866011	1.20800443913094	0.296063962980502	0.560225766808019	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0160	chr10	23750001	23800000	chr10	22550001	23800000	5prime	control_only	0.093	NA	1.5578522894409	NA	40.3481824630379	NA	1250000	50000	23775000.5	0.0323562063936946	9.01957188922838	3.08925708818352	0.107607973489406	0.333168493835765	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0161	chr10	25250001	25290000	chr10	25250001	26340000	3prime	control_only	0.09	NA	1.26086085479176	NA	41.6742287253164	NA	1090000	40000	25270000.5	0.0478665516623455	8.53984691298002	4.3264007331987	0.0626403702860556	0.255317257630149	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0163	chr10	28820001	28860000	chr10	27050001	28860000	5prime	control_only	0.079	NA	0.387478901459911	NA	29.7600908392462	NA	1810000	40000	28840000.5	0.0100267884068532	8.80323332002224	0.221937927316121	0.647113606945154	0.8178153753372	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0164	chr10	29780001	29820000	chr10	29290001	29820000	5prime	control_only	0.096	NA	0.466076513237665	NA	69.8817564120232	NA	530000	40000	29800000.5	0.0410546852128285	8.24735221848891	2.40800188419713	0.150041140280028	0.389940944102591	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0177	chr10	53070001	53120000	chr10	53070001	53600000	3prime	control_only	0.073	NA	0.703738653037118	NA	66.8618417899741	NA	530000	50000	53095000.5	0.00741801365391695	8.5220328449961	0.126355930302907	0.729213000426027	0.868308762864705	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0182	chr10	61170001	61210000	chr10	61170001	61660000	3prime	control_only	0.044	NA	1.44647017561765	NA	111.639032741965	NA	490000	40000	61190000.5	-0.0317507562230138	8.84735591031956	2.33119050453267	0.156075492939694	0.396955120969634	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0185	chr10	66540001	66600000	chr10	64540001	66600000	5prime	control_only	0.0805	NA	0.859355924013429	NA	29.0192582807587	NA	2060000	60000	66570000.5	-0.026874860495661	9.55902768769578	1.5239404688441	0.243691091952203	0.50493341792394	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0191	chr10	70520001	70590000	chr10	69950001	70590000	5prime	control_only	0.09	NA	0.513668549667636	NA	68.9802410022942	NA	640000	70000	70555000.5	0.00443709989786027	9.32617772420743	0.0385112752456027	0.848131558763959	0.936333254358096	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0199	chr10	83790001	83840000	chr10	83790001	84620000	3prime	control_only	0.024	NA	4.57433986180787	NA	68.9270543496003	NA	830000	50000	83815000.5	0.018021200645132	9.20972835939522	1.01671723466284	0.335762059558931	0.594064886922063	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0204	chr10	89600001	89640000	chr10	89050001	89640000	5prime	control_only	0.069	NA	0.698556839357871	NA	74.6357309322572	NA	590000	40000	89620000.5	-0.00213434949157621	8.52035572223136	0.00753047114485442	0.932465252232347	0.973471977575566	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0206	chr10	91010001	91050000	chr10	90210001	91050000	5prime	control_only	0.0905	NA	0.809929418528604	NA	63.4089609656585	NA	840000	40000	91030000.5	-0.0747430596027166	8.83019877370518	9.16937140272023	0.011946442840216	0.116689905515892	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0208	chr10	92610001	92680000	chr10	91590001	92680000	5prime	control_only	0.083	NA	0.496530406263842	NA	45.980857320895	NA	1090000	70000	92645000.5	0.0323496693074647	9.49544952795888	3.4023135243698	0.0932035020403137	0.312731036310267	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0213	chr10	94370001	94430000	chr10	94370001	94960000	3prime	control_only	0.093	NA	0.215675773956613	NA	77.439522337329	NA	590000	60000	94400000.5	0.0144608154367451	9.14818610166779	0.491141315381881	0.498513837802372	0.719025036209109	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0225	chr10	106590001	106630000	chr10	106590001	107610000	3prime	control_only	0.087	NA	1.00885937510099	NA	44.3494169481125	NA	1020000	40000	106610000.5	-0.0145630656367867	8.5645652785194	0.433137097418722	0.524489426231993	0.738213956471847	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0226	chr10	107370001	107420000	chr10	106920001	107420000	5prime	control_only	0.0865	NA	-0.573105520735538	NA	83.7308746584877	NA	500000	50000	107395000.5	-0.00754800750166372	8.77094981104541	0.105465786829612	0.751685362628415	0.87950272656996	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0227	chr10	108710001	108760000	chr10	108710001	109700000	3prime	control_only	0.078	NA	2.52970843293405	NA	51.7011124484612	NA	990000	50000	108735000.5	-0.0726297422016006	9.09182269303553	15.5457709163659	0.00246938316522917	0.0615607246951575	FALSE	TRUE	unchanged	lost	high	TRUE	minimal
stripe_0229	chr10	109890001	109940000	chr10	109890001	110740000	3prime	control_only	0.033	NA	3.22733679176508	NA	60.3935817491279	NA	850000	50000	109915000.5	-0.0202098016065023	9.07165660622591	0.680881280536236	0.427463155501137	0.664903368531984	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0232	chr10	115960001	116010000	chr10	115320001	116010000	5prime	control_only	0.064	NA	0.899062684185469	NA	60.8089569439457	NA	690000	50000	115985000.5	-0.0334767125945235	8.78485066011419	2.60820810682716	0.135656117078912	0.368882552809372	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0240	chr10	122530001	122570000	chr10	122530001	122980000	3prime	control_only	0.078	NA	0.367016281611386	NA	79.8677237018466	NA	450000	40000	122550000.5	-0.00605517246132331	8.22674777420255	0.0527089444965616	0.822784602447023	0.924462441710192	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0243	chr11	6620001	6680000	chr11	6620001	7170000	3prime	control_only	0.025	NA	2.82824595505606	NA	108.337242724683	NA	550000	60000	6650000.5	-0.00396380460304617	9.54325861360284	0.0183563112634549	0.894766592689766	0.956351779103567	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0245	chr11	11790001	11850000	chr11	11790001	12560000	3prime	control_only	0.033	NA	1.92310887599	NA	71.4211055657273	NA	770000	60000	11820000.5	0.00154494119728171	9.42225561613446	0.00214360589262223	0.963932589717831	0.984363769608589	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0246	chr11	12520001	12560000	chr11	11820001	12560000	5prime	control_only	0.0225	NA	2.31513434174112	NA	73.3156744321006	NA	740000	40000	12540000.5	0.0423011249979413	8.79805044878248	2.65954993998092	0.132253068978029	0.364374657785508	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0251	chr11	17650001	17710000	chr11	17650001	18750000	3prime	control_only	0.0975	NA	0.577226317282835	NA	51.4483567400343	NA	1100000	60000	17680000.5	-0.0304954256193795	9.47937549539907	0.68365166723806	0.42655298839208	0.664587947917676	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0252	chr11	18990001	19040000	chr11	18310001	19040000	5prime	control_only	0.091	NA	0.163054209863465	NA	68.2530920347743	NA	730000	50000	19015000.5	-0.0151411609153556	9.02394261586728	0.402669039412613	0.539168144566629	0.747776544804125	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0255	chr11	22170001	22210000	chr11	21590001	22210000	5prime	control_only	0.0265	NA	1.62758120544942	NA	92.7101621290425	NA	620000	40000	22190000.5	0.111828830543668	8.84786783401021	11.0981823512624	0.00702992280671431	0.0943516068129728	FALSE	TRUE	unchanged	lost	low	FALSE	minimal
stripe_0262	chr11	26940001	26990000	chr11	24130001	26990000	5prime	control_only	0.0395	NA	5.06921630490958	NA	25.0034948999225	NA	2860000	50000	26965000.5	0.0120317266442553	9.53204895948934	0.12735673222176	0.728191099099081	0.867641772483939	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0265	chr11	29520001	29580000	chr11	29520001	29900000	3prime	control_only	0.0715	NA	0.191846670346646	NA	110.945909221255	NA	380000	60000	29550000.5	0.00258658894501349	9.0388006754465	0.00833291958239895	0.928968441695591	0.971465645834218	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0268	chr11	31590001	31650000	chr11	30660001	31650000	5prime	control_only	0.026	NA	2.6413397579224	NA	65.7473205588841	NA	990000	60000	31620000.5	0.0109764517301404	9.66229120375725	0.140981770711772	0.714711861259737	0.860646133449929	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0269	chr11	31640001	31700000	chr11	31640001	32320000	3prime	control_only	0.058	NA	0.963649900357213	NA	86.3356784654143	NA	680000	60000	31670000.5	-0.0296745880843593	9.53312473862752	1.23758121163256	0.290530807521589	0.555348308578907	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0274	chr11	35380001	35450000	chr11	34890001	35450000	5prime	control_only	0.056	NA	0.345000353307359	NA	104.276179175947	NA	560000	70000	35415000.5	-0.000660961149393502	9.73323425050168	0.00066644006733531	0.979884074741472	0.991389191520918	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0282	chr11	41590001	41630000	chr11	41590001	42180000	3prime	control_only	0.087	NA	0.445099794193839	NA	79.4072712771796	NA	590000	40000	41610000.5	0.00969405068285306	8.60306228913782	0.0574272792410266	0.815180068287467	0.920506819899129	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0284	chr11	42720001	42760000	chr11	42370001	42760000	5prime	control_only	0.038	NA	0.793979017450249	NA	112.883080478259	NA	390000	40000	42740000.5	-0.0357612579888374	8.53303676895937	1.38020394361662	0.265782828839948	0.527643525124568	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0288	chr11	44560001	44620000	chr11	44560001	45930000	3prime	control_only	0.016	NA	8.50701748191206	NA	54.2012432945475	NA	1370000	60000	44590000.5	-0.00418235214442938	9.8594314268966	0.0188771181656833	0.893294286400986	0.956117465118549	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0294	chr11	49960001	50000000	chr11	49960001	50360000	3prime	control_only	0.05	NA	0.306083369333274	NA	130.729850094421	NA	400000	40000	49980000.5	-0.0694156040342103	8.80222393803481	6.7746253349299	0.0252429223154702	0.161256082659689	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0295	chr11	50940001	50980000	chr11	50940001	51260000	3prime	control_only	0.0785	NA	-0.0615674427630244	NA	148.490281816095	NA	320000	40000	50960000.5	0.0368947449911862	8.60860909199396	1.1647834367528	0.304421315186639	0.566626141802306	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0299	chr11	52720001	52790000	chr11	52720001	53230000	3prime	control_only	0.074	NA	1.16037919526463	NA	108.370433879971	NA	510000	70000	52755000.5	-0.0257400263117959	9.66661853399039	0.728515377021881	0.412237532257116	0.654771194514895	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0300	chr11	53430001	53480000	chr11	53430001	54330000	3prime	control_only	0.087	NA	0.465547046049323	NA	68.4020701512314	NA	900000	50000	53455000.5	-0.0755650832134281	9.36052436402556	5.94784674676314	0.0336532491014082	0.184357011841242	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0302	chr11	56120001	56160000	chr11	56120001	57940000	3prime	control_only	0.0335	NA	10.2604127543389	NA	43.1538441574266	NA	1820000	40000	56140000.5	0.106011779420059	9.30201113026377	10.9674641329579	0.00727473317454716	0.0946744730323004	FALSE	TRUE	unchanged	lost	low	FALSE	minimal
stripe_0306	chr11	62660001	62720000	chr11	62290001	62720000	5prime	control_only	0.027	NA	1.19625977426002	NA	120.010736343836	NA	430000	60000	62690000.5	0.0183771984821409	9.32462725523389	0.413837017342987	0.533697819385617	0.744519901726337	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0311	chr11	67960001	68000000	chr11	67960001	68880000	3prime	control_only	0.0945	NA	-1.21857204802734	NA	66.142696847308	NA	920000	40000	67980000.5	0.0499458251584443	8.96177764908034	2.76676732521016	0.125488277379143	0.357261323023348	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0317	chr11	75150001	75200000	chr11	75150001	75580000	3prime	control_only	0.054	NA	0.159081144735462	NA	114.218143847278	NA	430000	50000	75175000.5	-0.0200684788997692	9.00776657774733	0.386092452668488	0.547490289412722	0.754115585355005	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0320	chr11	77950001	78020000	chr11	77510001	78020000	5prime	control_only	0.069	NA	-1.2075641258105	NA	117.4140836751	NA	510000	70000	77985000.5	-0.03688969919215	9.78838852206007	1.50241564969573	0.246835662851645	0.508000230556671	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0325	chr11	82230001	82260000	chr11	82230001	83210000	3prime	control_only	0.0395	NA	1.52541289912239	NA	73.6869703769222	NA	980000	30000	82245000.5	-0.000670684523654486	8.81710834505057	0.000376584173199108	0.984877853093568	0.992211248617957	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0328	chr11	83880001	83930000	chr11	83530001	83930000	5prime	control_only	0.055	NA	-0.925870651077281	NA	119.528774574811	NA	400000	50000	83905000.5	0.0311250862695618	8.94578064427782	0.933893197070764	0.355384472558819	0.610074219528646	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
stripe_0329	chr11	87000001	87050000	chr11	86490001	87050000	5prime	control_only	0.0865	NA	-0.997721309993287	NA	104.162820260442	NA	560000	50000	87025000.5	-0.0168266939206371	9.25553083279076	0.331917281096484	0.576559915064123	0.765622671664655	FALSE	FALSE	unchanged	lost	low	TRUE	minimal
stripe_0332	chr11	89700001	89740000	chr11	89110001	89740000	5prime	control_only	0.072	NA	0.492266794034501	NA	81.54472795462	NA	630000	40000	89720000.5	0.0695414685647701	8.70689728970523	5.67957554748323	0.0370880657663401	0.193872926284228	FALSE	FALSE	unchanged	lost	low	FALSE	minimal
