TAD_name	chr1	start1	end1	Difference	pvalue	adj_pvalue	TAD_size	direction	significant
chr7:59440000	chr7	59440000	59440000	-10.7543042042026	5.65592472179875e-27	4.35581615908128e-24	0	Decreased_in_Mutant	TRUE
chr8:111200000	chr8	111200000	111200000	10.5640383948352	4.37428709732354e-26	3.26011384182461e-23	0	Increased_in_Mutant	TRUE
chr5:11590000	chr5	11590000	11590000	10.5135347545342	7.48349682355183e-26	5.40308470660442e-23	0	Increased_in_Mutant	TRUE
chr5:94600000	chr5	94600000	94600000	-10.4197337644303	2.01516501711337e-25	1.41085977440568e-22	0	Decreased_in_Mutant	TRUE
chr5:89630000	chr5	89630000	89630000	-10.3066405114168	6.57599791995843e-25	4.46858399831528e-22	0	Decreased_in_Mutant	TRUE
chr15:74870000	chr15	74870000	74870000	-10.0944535310977	5.84557431691676e-24	3.85874711480128e-21	0	Decreased_in_Mutant	TRUE
chr5:11620000	chr5	11620000	11620000	10.0777442076603	6.9298788368119e-24	4.44744224015839e-21	0	Increased_in_Mutant	TRUE
chr4:45190000	chr4	45190000	45190000	9.8187355517806	9.35090411400777e-23	5.83900780135231e-20	0	Increased_in_Mutant	TRUE
chr6:123630000	chr6	123630000	123630000	-9.79423345451275	1.19198083529687e-22	7.24724347860495e-20	0	Decreased_in_Mutant	TRUE
chr3:122080000	chr3	122080000	122080000	-9.77314174575228	1.46826895904544e-22	8.69817590507327e-20	0	Decreased_in_Mutant	TRUE
chr8:111190000	chr8	111190000	111190000	9.63665402665852	5.59830339646209e-22	3.2335800417965e-19	0	Increased_in_Mutant	TRUE
chr14:56880000	chr14	56880000	56880000	9.45695137589985	3.17052124352111e-21	1.78662738561736e-18	0	Increased_in_Mutant	TRUE
chr4:45270000	chr4	45270000	45270000	9.44413236249366	3.58360851287841e-21	1.97132597813197e-18	0	Increased_in_Mutant	TRUE
chr15:74830000	chr15	74830000	74830000	9.41760762864756	4.61482599011438e-21	2.47955673664192e-18	0	Increased_in_Mutant	TRUE
chr5:11300000	chr5	11300000	11300000	9.41397190250108	4.77734651165544e-21	2.50854122284744e-18	0	Increased_in_Mutant	TRUE
chr1:126780000	chr1	126780000	126780000	9.2640893936067	1.96748942146205e-20	1.01015279096576e-17	0	Increased_in_Mutant	TRUE
chr15:74860000	chr15	74860000	74860000	-9.18541746190814	4.09934131601557e-20	2.0589387340266e-17	0	Decreased_in_Mutant	TRUE
chr15:74760000	chr15	74760000	74760000	-9.18128713418974	4.25968936858018e-20	2.09395453556758e-17	0	Decreased_in_Mutant	TRUE
chr13:66760000	chr13	66760000	66760000	9.1699243275739	4.73351206456334e-20	2.27839714040982e-17	0	Increased_in_Mutant	TRUE
chr18:50970000	chr18	50970000	50970000	9.0686102061104	1.20544703366538e-19	5.68380576853161e-17	0	Increased_in_Mutant	TRUE
chr5:11580000	chr5	11580000	11580000	-9.06575332260209	1.23746162593066e-19	5.71806268110042e-17	0	Decreased_in_Mutant	TRUE
chr1:180370000	chr1	180370000	180370000	8.93561344651473	4.0492529404465e-19	1.83439097913874e-16	0	Increased_in_Mutant	TRUE
chr12:75380000	chr12	75380000	75380000	8.82390263460693	1.10538342470291e-18	4.91130358544924e-16	0	Increased_in_Mutant	TRUE
chr13:22960000	chr13	22960000	22960000	8.75677990599369	2.00907417361959e-18	8.75804711458621e-16	0	Increased_in_Mutant	TRUE
chr5:104690000	chr5	104690000	104690000	8.69918273722796	3.3428285189354e-18	1.43023537224969e-15	0	Increased_in_Mutant	TRUE
chr1:42970000	chr1	42970000	42970000	-8.67444560434586	4.15570023994588e-18	1.745696333522e-15	0	Decreased_in_Mutant	TRUE
chr5:10970000	chr5	10970000	10970000	8.64410367449419	5.42292997589427e-18	2.23734596719752e-15	0	Increased_in_Mutant	TRUE
chr5:11750000	chr5	11750000	11750000	8.59875375283725	8.05863884562533e-18	3.2664349454268e-15	0	Increased_in_Mutant	TRUE
chr15:74770000	chr15	74770000	74770000	-8.55389146267355	1.19006814746263e-17	4.74057491016839e-15	0	Decreased_in_Mutant	TRUE
chr7:32610000	chr7	32610000	32610000	8.53836917844258	1.36129396564406e-17	5.33073487834581e-15	0	Increased_in_Mutant	TRUE
chr5:11780000	chr5	11780000	11780000	-8.48719864784838	2.11677756266755e-17	8.15100480131184e-15	0	Decreased_in_Mutant	TRUE
chr7:42800000	chr7	42800000	42800000	-8.44278560336265	3.09863134908829e-17	1.173619322776e-14	0	Decreased_in_Mutant	TRUE
chr1:43020000	chr1	43020000	43020000	8.43639451179142	3.27276788035887e-17	1.21958111464212e-14	0	Increased_in_Mutant	TRUE
chr5:93780000	chr5	93780000	93780000	8.41613619184559	3.89104924106846e-17	1.40466877602571e-14	0	Increased_in_Mutant	TRUE
chr5:93880000	chr5	93880000	93880000	-8.41717448106972	3.85673058136588e-17	1.40466877602571e-14	0	Decreased_in_Mutant	TRUE
chr5:11020000	chr5	11020000	11020000	-8.38240650077773	5.18563832589513e-17	1.8349816704874e-14	0	Decreased_in_Mutant	TRUE
chr5:95080000	chr5	95080000	95080000	8.38113671335562	5.24189708501421e-17	1.8349816704874e-14	0	Increased_in_Mutant	TRUE
chr4:45180000	chr4	45180000	45180000	8.30093238621005	1.03297472434467e-16	3.56206687033719e-14	0	Increased_in_Mutant	TRUE
chr6:86640000	chr6	86640000	86640000	8.26087563249318	1.44607694317003e-16	4.91325907279416e-14	0	Increased_in_Mutant	TRUE
chr1:42940000	chr1	42940000	42940000	8.2470835139392	1.62306991765384e-16	5.4346967213731e-14	0	Increased_in_Mutant	TRUE
chr1:180290000	chr1	180290000	180290000	8.21568361030104	2.10958994401337e-16	6.96285229521214e-14	0	Increased_in_Mutant	TRUE
chr1:180340000	chr1	180340000	180340000	-8.20580234184873	2.29055991318132e-16	7.45367552593539e-14	0	Decreased_in_Mutant	TRUE
chr5:94670000	chr5	94670000	94670000	-8.14448364462641	3.80903839412442e-16	1.2222780980257e-13	0	Decreased_in_Mutant	TRUE
chr16:64970000	chr16	64970000	64970000	-8.04762043119199	8.44192858418262e-16	2.67181257546514e-13	0	Decreased_in_Mutant	TRUE
chr4:60570000	chr4	60570000	60570000	-8.03612114271142	9.27270707970138e-16	2.89508951850569e-13	0	Decreased_in_Mutant	TRUE
chr6:47150000	chr6	47150000	47150000	8.01952215086147	1.06157325489458e-15	3.27021179747793e-13	0	Increased_in_Mutant	TRUE
chr7:7460000	chr7	7460000	7460000	8.00114030829714	1.23272222047972e-15	3.74747555025836e-13	0	Increased_in_Mutant	TRUE
chr13:22980000	chr13	22980000	22980000	7.95699500786471	1.76267821044284e-15	5.28895030832096e-13	0	Increased_in_Mutant	TRUE
chr3:122040000	chr3	122040000	122040000	7.92463186450053	2.2882321477652e-15	6.77786096691886e-13	0	Increased_in_Mutant	TRUE
chr3:122030000	chr3	122030000	122030000	7.91106098381046	2.55204468758275e-15	7.46360005846985e-13	0	Increased_in_Mutant	TRUE
chr4:73650000	chr4	73650000	73650000	-7.85932730325994	3.86201878111899e-15	1.11535102398716e-12	0	Decreased_in_Mutant	TRUE
chr5:89550000	chr5	89550000	89550000	-7.83349257333795	4.74500888578473e-15	1.35344055922433e-12	0	Decreased_in_Mutant	TRUE
chr5:89590000	chr5	89590000	89590000	7.80871328197783	5.77747620326736e-15	1.62783914878401e-12	0	Increased_in_Mutant	TRUE
chr17:17090000	chr17	17090000	17090000	-7.67042756409394	1.71423954546233e-14	4.77178198293514e-12	0	Decreased_in_Mutant	TRUE
chr8:21370000	chr8	21370000	21370000	7.65329108041803	1.95899791975504e-14	5.38817713547863e-12	0	Increased_in_Mutant	TRUE
chr3:122010000	chr3	122010000	122010000	-7.64096773269868	2.15595093497453e-14	5.86012828254723e-12	0	Decreased_in_Mutant	TRUE
chr4:122210000	chr4	122210000	122210000	-7.63472103433239	2.26309912390141e-14	6.00995886880668e-12	0	Decreased_in_Mutant	TRUE
chr17:17080000	chr17	17080000	17080000	-7.63573668881538	2.24532798478977e-14	6.00995886880668e-12	0	Decreased_in_Mutant	TRUE
chr17:17200000	chr17	17200000	17200000	7.60215628896065	2.91236700460566e-14	7.64628719027376e-12	0	Increased_in_Mutant	TRUE
chr4:60430000	chr4	60430000	60430000	-7.5986482490705	2.99239921446918e-14	7.76813387090967e-12	0	Decreased_in_Mutant	TRUE
chr5:11790000	chr5	11790000	11790000	-7.58515186078472	3.32097866208444e-14	8.52532122319989e-12	0	Decreased_in_Mutant	TRUE
chr10:116360000	chr10	116360000	116360000	7.58011093905826	3.45259606354524e-14	8.76579993979663e-12	0	Increased_in_Mutant	TRUE
chr5:11040000	chr5	11040000	11040000	7.44252094974552	9.87817871805129e-14	2.48071131632453e-11	0	Increased_in_Mutant	TRUE
chr8:21540000	chr8	21540000	21540000	7.40423832809746	1.31905345894534e-13	3.27692592639497e-11	0	Increased_in_Mutant	TRUE
chr8:111210000	chr8	111210000	111210000	7.36928622777066	1.71543998878691e-13	4.21633250009924e-11	0	Increased_in_Mutant	TRUE
chr5:11110000	chr5	11110000	11110000	-7.34590604761407	2.04369898965829e-13	4.97027594284897e-11	0	Decreased_in_Mutant	TRUE
chr8:113900000	chr8	113900000	113900000	-7.31641184994355	2.54689192527978e-13	6.12951990017334e-11	0	Decreased_in_Mutant	TRUE
chr5:11070000	chr5	11070000	11070000	-7.29466394415499	2.99405447921604e-13	7.13140563791829e-11	0	Decreased_in_Mutant	TRUE
chr5:11270000	chr5	11270000	11270000	-7.27756591473014	3.39896944212063e-13	8.01324387660766e-11	0	Decreased_in_Mutant	TRUE
chr7:3860000	chr7	3860000	3860000	-7.27440573066821	3.47948753347289e-13	8.12021009831896e-11	0	Decreased_in_Mutant	TRUE
chr4:69720000	chr4	69720000	69720000	-7.21699694004185	5.31481724416415e-13	1.22793537609168e-10	0	Decreased_in_Mutant	TRUE
chr12:24210000	chr12	24210000	24210000	-7.20417290914373	5.83972240153063e-13	1.33585095410855e-10	0	Decreased_in_Mutant	TRUE
chr19:34550000	chr19	34550000	34550000	-7.14898593037248	8.74212891047555e-13	1.98017790536889e-10	0	Decreased_in_Mutant	TRUE
chr14:56890000	chr14	56890000	56890000	7.13880491567464	9.41458358862467e-13	2.11179164302509e-10	0	Increased_in_Mutant	TRUE
chr5:93790000	chr5	93790000	93790000	-7.11551724193907	1.11493906311158e-12	2.47688001097404e-10	0	Decreased_in_Mutant	TRUE
chr7:59580000	chr7	59580000	59580000	-7.10045174734033	1.24349746295627e-12	2.73616813182301e-10	0	Decreased_in_Mutant	TRUE
chr4:44580000	chr4	44580000	44580000	7.07718412488737	1.47113017366877e-12	3.20650863513616e-10	0	Increased_in_Mutant	TRUE
chr17:17110000	chr17	17110000	17110000	-7.05661776710082	1.70604059728663e-12	3.68377214576731e-10	0	Decreased_in_Mutant	TRUE
chr5:94610000	chr5	94610000	94610000	7.02925416682752	2.07640439009277e-12	4.44196731747253e-10	0	Increased_in_Mutant	TRUE
chr5:94560000	chr5	94560000	94560000	-7.02340653614615	2.16523010064538e-12	4.58949323351476e-10	0	Decreased_in_Mutant	TRUE
chr5:89580000	chr5	89580000	89580000	7.01954388161327	2.22593700189258e-12	4.67527713561147e-10	0	Increased_in_Mutant	TRUE
chr8:113980000	chr8	113980000	113980000	7.00611020665143	2.45034931613241e-12	5.1002586126057e-10	0	Increased_in_Mutant	TRUE
chr4:61150000	chr4	61150000	61150000	6.99675029432522	2.61967571266995e-12	5.40401675585059e-10	0	Increased_in_Mutant	TRUE
chr2:7920000	chr2	7920000	7920000	-6.99103039124894	2.72874636703617e-12	5.57919965168175e-10	0	Decreased_in_Mutant	TRUE
chr11:40420000	chr11	40420000	40420000	6.97942917718175	2.96381792023717e-12	6.006670985014e-10	0	Increased_in_Mutant	TRUE
chr2:177190000	chr2	177190000	177190000	-6.92263678950014	4.43313372920304e-12	8.90635840691365e-10	0	Decreased_in_Mutant	TRUE
chr7:59540000	chr7	59540000	59540000	-6.886731407279	5.70888625803054e-12	1.13705265608222e-09	0	Decreased_in_Mutant	TRUE
chr17:7090000	chr17	7090000	7090000	-6.87535348594004	6.18363321183111e-12	1.22108257885595e-09	0	Decreased_in_Mutant	TRUE
chr8:113960000	chr8	113960000	113960000	6.82985445540195	8.50008257075415e-12	1.66428735351444e-09	0	Increased_in_Mutant	TRUE
chr4:61630000	chr4	61630000	61630000	6.8004334169019	1.04304870232685e-11	2.02509220324029e-09	0	Increased_in_Mutant	TRUE
chr12:75390000	chr12	75390000	75390000	6.78549711528879	1.15687462855962e-11	2.22736928485345e-09	0	Increased_in_Mutant	TRUE
chr3:122050000	chr3	122050000	122050000	6.76378521601896	1.3443233525064e-11	2.56687989556263e-09	0	Increased_in_Mutant	TRUE
chr10:118350000	chr10	118350000	118350000	6.72182780479741	1.79458961742087e-11	3.39854086236818e-09	0	Increased_in_Mutant	TRUE
chr3:122090000	chr3	122090000	122090000	-6.70777038935219	1.97620555878028e-11	3.71205310813492e-09	0	Decreased_in_Mutant	TRUE
chr13:67970000	chr13	67970000	67970000	-6.6906897069031	2.22121201010426e-11	4.13861953882651e-09	0	Decreased_in_Mutant	TRUE
chr1:74370000	chr1	74370000	74370000	-6.68435109406007	2.3195011224462e-11	4.28718031463975e-09	0	Decreased_in_Mutant	TRUE
chr13:21050000	chr13	21050000	21050000	6.66818010554096	2.58994835473781e-11	4.74906085617955e-09	0	Increased_in_Mutant	TRUE
chr9:37540000	chr9	37540000	37540000	-6.65202042360152	2.89096572589154e-11	5.25928127015733e-09	0	Decreased_in_Mutant	TRUE
chr15:74880000	chr15	74880000	74880000	-6.64474272477271	3.0374716619044e-11	5.48263634973744e-09	0	Decreased_in_Mutant	TRUE
chr17:60030000	chr17	60030000	60030000	6.64004419059998	3.13589121487769e-11	5.61640547508017e-09	0	Increased_in_Mutant	TRUE
chr7:3870000	chr7	3870000	3870000	-6.6202073173236	3.58695449356065e-11	6.37484589378655e-09	0	Decreased_in_Mutant	TRUE
chr19:34630000	chr19	34630000	34630000	-6.61525459636211	3.70912821943864e-11	6.54165636503133e-09	0	Decreased_in_Mutant	TRUE
chr8:113910000	chr8	113910000	113910000	-6.61238426644425	3.78178760602943e-11	6.61927430679575e-09	0	Decreased_in_Mutant	TRUE
chr6:72020000	chr6	72020000	72020000	-6.60306361888978	4.02746600186912e-11	6.99628379753265e-09	0	Decreased_in_Mutant	TRUE
chr4:45220000	chr4	45220000	45220000	-6.59306627663683	4.30834123242707e-11	7.42835192791008e-09	0	Decreased_in_Mutant	TRUE
chr2:28920000	chr2	28920000	28920000	6.58019561108333	4.69829739620824e-11	8.04070096607372e-09	0	Increased_in_Mutant	TRUE
chr1:43030000	chr1	43030000	43030000	6.57812352929862	4.76422358107144e-11	8.09357511890254e-09	0	Increased_in_Mutant	TRUE
chr1:108410000	chr1	108410000	108410000	-6.56367870173068	5.2496253709394e-11	8.85309084453898e-09	0	Decreased_in_Mutant	TRUE
chr1:74300000	chr1	74300000	74300000	6.52921986129389	6.61131423236648e-11	1.10686814510576e-08	0	Increased_in_Mutant	TRUE
chr9:5790000	chr9	5790000	5790000	6.52320725243558	6.8819663682165e-11	1.14389173360629e-08	0	Increased_in_Mutant	TRUE
chr4:61660000	chr4	61660000	61660000	6.50557230068166	7.7398146833524e-11	1.27729056031553e-08	0	Increased_in_Mutant	TRUE
chr8:50250000	chr8	50250000	50250000	-6.50020235490796	8.02120431227652e-11	1.31433974773643e-08	0	Decreased_in_Mutant	TRUE
chr8:104870000	chr8	104870000	104870000	6.45862032855495	1.05661831053931e-10	1.70714052074827e-08	0	Increased_in_Mutant	TRUE
chr8:113890000	chr8	113890000	113890000	-6.4595627413905	1.05005944593423e-10	1.70714052074827e-08	0	Decreased_in_Mutant	TRUE
chr8:21260000	chr8	21260000	21260000	-6.43760300848868	1.21374950986969e-10	1.94739365805758e-08	0	Decreased_in_Mutant	TRUE
chr13:66410000	chr13	66410000	66410000	6.43621452754582	1.22489880059797e-10	1.951728406139e-08	0	Increased_in_Mutant	TRUE
chr17:16120000	chr17	16120000	16120000	6.42198455392462	1.34509073950675e-10	2.12856003051808e-08	0	Increased_in_Mutant	TRUE
chr7:32590000	chr7	32590000	32590000	-6.3623911082442	1.98636857158371e-10	3.12197683522925e-08	0	Decreased_in_Mutant	TRUE
chr11:27860000	chr11	27860000	27860000	6.35683616355157	2.05951446301301e-10	3.21506906442248e-08	0	Increased_in_Mutant	TRUE
chr5:95060000	chr5	95060000	95060000	-6.33714210867076	2.34066088391895e-10	3.6294381920848e-08	0	Decreased_in_Mutant	TRUE
chr18:12860000	chr18	12860000	12860000	-6.33077825588211	2.43927690859063e-10	3.75713691307186e-08	0	Decreased_in_Mutant	TRUE
chr1:180280000	chr1	180280000	180280000	6.32517912437663	2.52938995231127e-10	3.87013413630461e-08	0	Increased_in_Mutant	TRUE
chr12:69760000	chr12	69760000	69760000	-6.32212801905402	2.57985502053681e-10	3.92137963121595e-08	0	Decreased_in_Mutant	TRUE
chr9:18280000	chr9	18280000	18280000	-6.28364311680959	3.30729457702418e-10	4.99423097435076e-08	0	Decreased_in_Mutant	TRUE
chr9:88830000	chr9	88830000	88830000	6.2505263468318	4.09071716428995e-10	6.1371382703737e-08	0	Increased_in_Mutant	TRUE
chr8:21360000	chr8	21360000	21360000	-6.24198528249714	4.32051613906953e-10	6.44007773400403e-08	0	Decreased_in_Mutant	TRUE
chr6:72000000	chr6	72000000	72000000	6.23798625570263	4.43239589505764e-10	6.56449197175716e-08	0	Increased_in_Mutant	TRUE
chr15:13800000	chr15	13800000	13800000	-6.21968315078082	4.98159824569759e-10	7.33088190245841e-08	0	Decreased_in_Mutant	TRUE
chr7:33340000	chr7	33340000	33340000	6.20236537618142	5.56207589324431e-10	8.13330388845041e-08	0	Increased_in_Mutant	TRUE
chr2:176750000	chr2	176750000	176750000	-6.19042861023891	6.00008379155169e-10	8.71861232201323e-08	0	Decreased_in_Mutant	TRUE
chr1:78580000	chr1	78580000	78580000	6.17134535523046	6.7711338679556e-10	9.77751730532789e-08	0	Increased_in_Mutant	TRUE
chr4:90980000	chr4	90980000	90980000	-6.13898564183196	8.30500725267324e-10	1.1917943327066e-07	0	Decreased_in_Mutant	TRUE
chr5:94880000	chr5	94880000	94880000	6.10689292857238	1.01589339751704e-09	1.44883957137245e-07	0	Increased_in_Mutant	TRUE
chr19:42740000	chr19	42740000	42740000	6.10524985540309	1.02639988598652e-09	1.45484312673819e-07	0	Increased_in_Mutant	TRUE
chr16:14570000	chr16	14570000	14570000	6.09789843089756	1.0747199392814e-09	1.51404448031448e-07	0	Increased_in_Mutant	TRUE
chr10:30220000	chr10	30220000	30220000	6.08174253394165	1.18883363334352e-09	1.66465528877386e-07	0	Increased_in_Mutant	TRUE
chr4:60700000	chr4	60700000	60700000	-6.08059257114295	1.19739197687457e-09	1.66653880925965e-07	0	Decreased_in_Mutant	TRUE
chr1:43060000	chr1	43060000	43060000	-6.07615541332363	1.23098111749236e-09	1.70302920590081e-07	0	Decreased_in_Mutant	TRUE
chr13:39710000	chr13	39710000	39710000	-6.06122869401477	1.35085597081827e-09	1.85774859224913e-07	0	Decreased_in_Mutant	TRUE
chr5:94890000	chr5	94890000	94890000	-6.05129780697503	1.43683544667079e-09	1.96429858934212e-07	0	Decreased_in_Mutant	TRUE
chr14:56810000	chr14	56810000	56810000	-6.01349464029569	1.81565936573747e-09	2.46758788152932e-07	0	Decreased_in_Mutant	TRUE
chr5:11060000	chr5	11060000	11060000	-6.00899623610767	1.86675458611442e-09	2.52219286301682e-07	0	Decreased_in_Mutant	TRUE
chr5:95010000	chr5	95010000	95010000	-5.95484936516939	2.60311481650603e-09	3.4966491116602e-07	0	Decreased_in_Mutant	TRUE
chr1:74290000	chr1	74290000	74290000	5.93905084774961	2.8667694842529e-09	3.82854578983694e-07	0	Increased_in_Mutant	TRUE
chr17:19110000	chr17	19110000	19110000	5.91593582421667	3.29993869569719e-09	4.3817117026085e-07	0	Increased_in_Mutant	TRUE
chr4:61140000	chr4	61140000	61140000	-5.91040998203305	3.41257301671272e-09	4.50537639875032e-07	0	Decreased_in_Mutant	TRUE
chr4:137450000	chr4	137450000	137450000	-5.8954753412949	3.73604301193469e-09	4.90440555384882e-07	0	Decreased_in_Mutant	TRUE
chr6:86660000	chr6	86660000	86660000	-5.89190198018639	3.81775625297774e-09	4.98335821857614e-07	0	Decreased_in_Mutant	TRUE
chr11:72670000	chr11	72670000	72670000	-5.87909322391854	4.12520009330951e-09	5.35441701999005e-07	0	Decreased_in_Mutant	TRUE
chr7:17420000	chr7	17420000	17420000	-5.87722139336862	4.17210065097097e-09	5.3850398569851e-07	0	Decreased_in_Mutant	TRUE
chr12:20640000	chr12	20640000	20640000	5.8658440427151	4.46853666427882e-09	5.73561506063877e-07	0	Increased_in_Mutant	TRUE
chr1:116650000	chr1	116650000	116650000	-5.86096581075416	4.60182727201843e-09	5.8740672537411e-07	0	Decreased_in_Mutant	TRUE
chr10:14050000	chr10	14050000	14050000	-5.85718935562068	4.70766266605111e-09	5.97614495804642e-07	0	Decreased_in_Mutant	TRUE
chr8:65590000	chr8	65590000	65590000	-5.84646427938045	5.02131333021038e-09	6.33947667656725e-07	0	Decreased_in_Mutant	TRUE
chr13:82820000	chr13	82820000	82820000	-5.83657111912423	5.32860233251461e-09	6.69087110274009e-07	0	Decreased_in_Mutant	TRUE
chr4:60390000	chr4	60390000	60390000	5.80314484145797	6.50825239168065e-09	8.12792774364269e-07	0	Increased_in_Mutant	TRUE
chr8:11320000	chr8	11320000	11320000	5.78570548435535	7.22086312362403e-09	8.96939901119406e-07	0	Increased_in_Mutant	TRUE
chr13:21150000	chr13	21150000	21150000	5.78470026564608	7.26417361227747e-09	8.9749447667411e-07	0	Increased_in_Mutant	TRUE
chr18:29920000	chr18	29920000	29920000	-5.78359784027413	7.31196276248624e-09	8.98593551406819e-07	0	Decreased_in_Mutant	TRUE
chr3:107040000	chr3	107040000	107040000	5.73628607159377	9.67751502952454e-09	1.17678582759018e-06	0	Increased_in_Mutant	TRUE
chr5:10840000	chr5	10840000	10840000	5.73676287085002	9.6503220574864e-09	1.17678582759018e-06	0	Increased_in_Mutant	TRUE
chr13:66420000	chr13	66420000	66420000	5.72549595822881	1.03132001367045e-08	1.24751924585561e-06	0	Increased_in_Mutant	TRUE
chr4:122200000	chr4	122200000	122200000	5.71623987865076	1.08906972605187e-08	1.31051390368242e-06	0	Increased_in_Mutant	TRUE
chr3:146870000	chr3	146870000	146870000	5.70771321109817	1.14504140242449e-08	1.36366167843378e-06	0	Increased_in_Mutant	TRUE
chr5:11800000	chr5	11800000	11800000	-5.70847239440632	1.13994662281605e-08	1.36366167843378e-06	0	Decreased_in_Mutant	TRUE
chr13:66450000	chr13	66450000	66450000	-5.69941528580675	1.20219045434338e-08	1.42437991062305e-06	0	Decreased_in_Mutant	TRUE
chr8:113990000	chr8	113990000	113990000	-5.68203864747901	1.33098573605743e-08	1.56893339009545e-06	0	Decreased_in_Mutant	TRUE
chr1:180360000	chr1	180360000	180360000	5.66043342961129	1.50991152882823e-08	1.77081197776891e-06	0	Increased_in_Mutant	TRUE
chr4:60730000	chr4	60730000	60730000	5.65328360791247	1.57411252253187e-08	1.83678261215032e-06	0	Increased_in_Mutant	TRUE
chr5:94660000	chr5	94660000	94660000	5.63628313358686	1.73759611308773e-08	2.01735781893362e-06	0	Increased_in_Mutant	TRUE
chr4:61310000	chr4	61310000	61310000	5.61959928698547	1.91400860588391e-08	2.21106274151709e-06	0	Increased_in_Mutant	TRUE
chr1:42980000	chr1	42980000	42980000	-5.60352336185152	2.10037791772805e-08	2.40233323817766e-06	0	Decreased_in_Mutant	TRUE
