TAD_name	chr1	start1	end1	Difference	pvalue	adj_pvalue	TAD_size	direction
chr1:17790000	chr1	17790000	17790000	-1.63445013425889	0.102164368650496	0.37242120121506	0	Decreased_in_Mutant
chr1:17920000	chr1	17920000	17920000	0.520989339771726	0.602374197543012	0.825851736294431	0	Increased_in_Mutant
chr1:18080000	chr1	18080000	18080000	-0.716972347641981	0.473391159193431	0.751028589027332	0	Decreased_in_Mutant
chr1:18100000	chr1	18100000	18100000	-1.30691807486359	0.191240536725023	0.505540201429625	0	Decreased_in_Mutant
chr1:18110000	chr1	18110000	18110000	3.7922112245452	0.000149311829535443	0.00585593481272958	0	Increased_in_Mutant
chr1:18200000	chr1	18200000	18200000	1.94033116275682	0.0523394564853741	0.260196980620664	0	Increased_in_Mutant
chr1:18210000	chr1	18210000	18210000	3.08209052323908	0.00205552317610039	0.0367575909137952	0	Increased_in_Mutant
chr1:18360000	chr1	18360000	18360000	-0.60473735715901	0.545353522166255	0.794692385753967	0	Decreased_in_Mutant
chr1:18520000	chr1	18520000	18520000	-0.9139759101686	0.360729503979546	0.667715025187428	0	Decreased_in_Mutant
chr1:18540000	chr1	18540000	18540000	-0.624834728974725	0.532079534698778	0.787316867534301	0	Decreased_in_Mutant
chr1:18660000	chr1	18660000	18660000	2.85228282988117	0.00434064607758121	0.0594767626477794	0	Increased_in_Mutant
chr1:18670000	chr1	18670000	18670000	-1.16555777740713	0.243793287309758	0.563314713074174	0	Decreased_in_Mutant
chr1:18680000	chr1	18680000	18680000	-2.0759678409442	0.037896925410984	0.218740699372887	0	Decreased_in_Mutant
chr1:18820000	chr1	18820000	18820000	1.62819387491777	0.103483783143647	0.374336828832132	0	Increased_in_Mutant
chr1:18980000	chr1	18980000	18980000	2.18936495013816	0.0285703250493021	0.188704628341646	0	Increased_in_Mutant
chr1:19130000	chr1	19130000	19130000	-3.93060842885454	8.47311708477437e-05	0.00377090503612931	0	Decreased_in_Mutant
chr1:19250000	chr1	19250000	19250000	0.495353880636057	0.620350343585781	0.835062582394995	0	Increased_in_Mutant
chr1:19260000	chr1	19260000	19260000	0.975125591001996	0.329497965934577	0.642925788227511	0	Increased_in_Mutant
chr1:19440000	chr1	19440000	19440000	-0.640777545762489	0.521667223620006	0.781450532780157	0	Decreased_in_Mutant
chr1:19560000	chr1	19560000	19560000	1.10484022637942	0.269228826610649	0.590541150053653	0	Increased_in_Mutant
chr1:19690000	chr1	19690000	19690000	-3.52005471247594	0.00043145778763941	0.0127964065797445	0	Decreased_in_Mutant
chr1:19710000	chr1	19710000	19710000	-2.00569781432629	0.0448884985566082	0.239681966871245	0	Decreased_in_Mutant
chr1:19720000	chr1	19720000	19720000	2.02681568796372	0.0426812654691747	0.23284854938761	0	Increased_in_Mutant
chr1:19890000	chr1	19890000	19890000	0.575407993915095	0.565015399035297	0.804724602254464	0	Increased_in_Mutant
chr1:19990000	chr1	19990000	19990000	2.78335346649215	0.0053800158572351	0.0679977496529321	0	Increased_in_Mutant
chr1:20000000	chr1	20000000	20000000	-1.99278704602146	0.0462847708392314	0.243479814542259	0	Decreased_in_Mutant
chr1:20160000	chr1	20160000	20160000	-0.355574893367779	0.72215894858313	0.882604758149843	0	Decreased_in_Mutant
chr1:20170000	chr1	20170000	20170000	0.979523744187752	0.327321262425437	0.64104691422203	0	Increased_in_Mutant
chr1:20310000	chr1	20310000	20310000	4.12268022960767	3.74489396043647e-05	0.00190280841249243	0	Increased_in_Mutant
chr1:20320000	chr1	20320000	20320000	-2.64099055630747	0.00826640235148435	0.0881674807317903	0	Decreased_in_Mutant
chr1:20490000	chr1	20490000	20490000	-0.15259562931014	0.878717171937835	0.952379863041316	0	Decreased_in_Mutant
chr1:20580000	chr1	20580000	20580000	0.970274074190697	0.331909896552368	0.644678121054721	0	Increased_in_Mutant
chr1:20790000	chr1	20790000	20790000	0.375172000387042	0.707532552340335	0.875766114137207	0	Increased_in_Mutant
chr1:20800000	chr1	20800000	20800000	1.92634953994047	0.05406074354479	0.265184589991258	0	Increased_in_Mutant
chr1:20930000	chr1	20930000	20930000	-1.16289007812548	0.244874103496767	0.563727708966651	0	Decreased_in_Mutant
chr1:20940000	chr1	20940000	20940000	0.030083298760155	0.976000620361726	0.991608905701915	0	Increased_in_Mutant
chr1:21060000	chr1	21060000	21060000	0.898311162555825	0.369019683107521	0.673492045338557	0	Increased_in_Mutant
chr1:21070000	chr1	21070000	21070000	0.29079204804337	0.771210367416105	0.904652941144481	0	Increased_in_Mutant
chr1:21080000	chr1	21080000	21080000	0.726329370136249	0.467636878487934	0.746949190942366	0	Increased_in_Mutant
chr1:21200000	chr1	21200000	21200000	-1.03566755085862	0.300357265730945	0.617472352875574	0	Decreased_in_Mutant
chr1:21210000	chr1	21210000	21210000	1.80758567232241	0.0706710098131496	0.309532324307679	0	Increased_in_Mutant
chr1:21220000	chr1	21220000	21220000	0.0173258466520806	0.986176666049757	0.994988783326559	0	Increased_in_Mutant
chr1:21510000	chr1	21510000	21510000	-0.891856489229947	0.372469858919072	0.676376925290124	0	Decreased_in_Mutant
chr1:21660000	chr1	21660000	21660000	-3.12879736220491	0.00175523308902441	0.0328629702502593	0	Decreased_in_Mutant
chr1:21830000	chr1	21830000	21830000	1.34540075916347	0.178495850238439	0.488852416311624	0	Increased_in_Mutant
chr1:21960000	chr1	21960000	21960000	-2.60085333818368	0.00929922001506321	0.09564187457231	0	Decreased_in_Mutant
chr1:21970000	chr1	21970000	21970000	1.21723721509148	0.22351397456873	0.540528378999017	0	Increased_in_Mutant
chr1:22160000	chr1	22160000	22160000	-2.1980468782878	0.027945765474149	0.186233029082151	0	Decreased_in_Mutant
chr1:22270000	chr1	22270000	22270000	0.245894297562367	0.805764058220144	0.920445667077417	0	Increased_in_Mutant
chr1:22280000	chr1	22280000	22280000	0.100456910933426	0.919981589827533	0.971231001172215	0	Increased_in_Mutant
chr1:22600000	chr1	22600000	22600000	0.466012279861395	0.641206710785135	0.842820690614092	0	Increased_in_Mutant
chr1:22730000	chr1	22730000	22730000	0.16015525557799	0.872758775216386	0.950239760872244	0	Increased_in_Mutant
chr1:22740000	chr1	22740000	22740000	-0.934095839016198	0.350254458138559	0.658283494739549	0	Decreased_in_Mutant
chr1:22750000	chr1	22750000	22750000	1.92839735848561	0.0538057201471063	0.264607781668528	0	Increased_in_Mutant
chr1:22920000	chr1	22920000	22920000	-0.835985521077638	0.403163048515742	0.70007876687119	0	Decreased_in_Mutant
chr1:22930000	chr1	22930000	22930000	-0.697466357272936	0.485510986521554	0.758995440200041	0	Decreased_in_Mutant
chr1:23060000	chr1	23060000	23060000	0.112619745754412	0.910332029795417	0.966913902923562	0	Increased_in_Mutant
chr1:23150000	chr1	23150000	23150000	2.20556049641427	0.0274147875941504	0.184071854860579	0	Increased_in_Mutant
chr1:23160000	chr1	23160000	23160000	-0.578333327974704	0.56303909744906	0.803964136573933	0	Decreased_in_Mutant
chr1:23300000	chr1	23300000	23300000	2.45545077303606	0.0140708022875397	0.123750215474426	0	Increased_in_Mutant
chr1:23320000	chr1	23320000	23320000	-1.85875700063075	0.0630615898947059	0.289834260555436	0	Decreased_in_Mutant
chr1:23490000	chr1	23490000	23490000	-0.929725733690245	0.352513107025082	0.660540375077656	0	Decreased_in_Mutant
chr1:23500000	chr1	23500000	23500000	0.554309370984189	0.57936713813199	0.812709567909913	0	Increased_in_Mutant
chr1:23650000	chr1	23650000	23650000	-0.303754320589684	0.761315070171499	0.899620554072021	0	Decreased_in_Mutant
chr1:23660000	chr1	23660000	23660000	2.01345810893742	0.0440664577332112	0.237156170386236	0	Increased_in_Mutant
chr1:23760000	chr1	23760000	23760000	0.126331368470284	0.899469626719619	0.962364721971988	0	Increased_in_Mutant
chr1:23820000	chr1	23820000	23820000	-0.359895509539225	0.718925275216465	0.881236174759213	0	Decreased_in_Mutant
chr1:23920000	chr1	23920000	23920000	-2.37437718825345	0.0175785829383603	0.142926780622155	0	Decreased_in_Mutant
chr1:23930000	chr1	23930000	23930000	0.956988846709267	0.338572884525805	0.649179289857372	0	Increased_in_Mutant
chr1:23940000	chr1	23940000	23940000	2.72333914136143	0.00646256786206047	0.0757380748017517	0	Increased_in_Mutant
chr1:24100000	chr1	24100000	24100000	0.100604798295578	0.91986418754641	0.971231001172215	0	Increased_in_Mutant
chr1:24250000	chr1	24250000	24250000	-0.751152341608653	0.452560978343171	0.735869437936563	0	Decreased_in_Mutant
chr1:24260000	chr1	24260000	24260000	-0.431642715344698	0.66600110784293	0.855618362666577	0	Decreased_in_Mutant
chr1:24370000	chr1	24370000	24370000	0.857150133260997	0.391361917607267	0.69060218048378	0	Increased_in_Mutant
chr1:24380000	chr1	24380000	24380000	-0.885162983540439	0.376068733696298	0.679387913309819	0	Decreased_in_Mutant
chr1:24550000	chr1	24550000	24550000	-0.307086181079628	0.758777775770616	0.898520367236477	0	Decreased_in_Mutant
chr1:24870000	chr1	24870000	24870000	-0.724692937587436	0.468640428749931	0.747569087258772	0	Decreased_in_Mutant
chr1:25010000	chr1	25010000	25010000	-2.15173127436609	0.0314185254572136	0.198385791791053	0	Decreased_in_Mutant
chr1:25020000	chr1	25020000	25020000	0.081655655505801	0.934920542324281	0.977921505677213	0	Increased_in_Mutant
chr1:25120000	chr1	25120000	25120000	-0.669180061239306	0.503380623599124	0.769765967883843	0	Decreased_in_Mutant
chr1:25280000	chr1	25280000	25280000	-2.11925364671986	0.0340690367354608	0.207085247233909	0	Decreased_in_Mutant
chr1:25290000	chr1	25290000	25290000	-1.74483218389747	0.081014084811989	0.331811631890834	0	Decreased_in_Mutant
chr1:25600000	chr1	25600000	25600000	1.77986253173844	0.0750984608939025	0.320045589042643	0	Increased_in_Mutant
chr1:25620000	chr1	25620000	25620000	-0.222303345727031	0.824077747751926	0.927634203554824	0	Decreased_in_Mutant
chr1:25740000	chr1	25740000	25740000	-1.00976606188229	0.31260738354935	0.628752588972245	0	Decreased_in_Mutant
chr1:25750000	chr1	25750000	25750000	1.72624748508553	0.0843028985781117	0.338795298095093	0	Increased_in_Mutant
chr1:25830000	chr1	25830000	25830000	-1.11097671804544	0.266578370872691	0.587976738794441	0	Decreased_in_Mutant
chr1:25900000	chr1	25900000	25900000	1.67006283396502	0.0949069324989941	0.358934321240262	0	Increased_in_Mutant
chr1:26020000	chr1	26020000	26020000	-2.5197128533515	0.0117450604222882	0.111166684144427	0	Decreased_in_Mutant
chr1:26170000	chr1	26170000	26170000	4.31703125089127	1.5814177576865e-05	0.000931615066496099	0	Increased_in_Mutant
chr1:26180000	chr1	26180000	26180000	-3.2083395211618	0.00133503791557704	0.0273728397291383	0	Decreased_in_Mutant
chr1:26190000	chr1	26190000	26190000	0.641328440402801	0.521309314984623	0.781205685827438	0	Increased_in_Mutant
chr1:26350000	chr1	26350000	26350000	2.02159164770261	0.0432185556394342	0.234449755692296	0	Increased_in_Mutant
chr1:26510000	chr1	26510000	26510000	0.245941768116969	0.80572731034431	0.920445667077417	0	Increased_in_Mutant
chr1:26800000	chr1	26800000	26800000	-3.15554671796084	0.00160197608596212	0.0308433795750573	0	Decreased_in_Mutant
chr1:26930000	chr1	26930000	26930000	3.3022877147435	0.000958996474662491	0.0221345200305716	0	Increased_in_Mutant
