loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_3185	chr19	25600000	25625000	chr19	59175000	59200000	chr19:25600000-25625000_chr19:59175000-59200000	FALSE	-0.887788072462199	1.45813406662007	40.021241820668	9.39367286007317e-05	0.0398297523469902	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_10917	chr13	22000000	22025000	chr13	55825000	55850000	chr13:22000000-22025000_chr13:55825000-55850000	FALSE	-0.866371817598364	-0.422178057548519	9.61367855336524	0.0115015958584609	0.198440845776454	FALSE	FALSE	non_significant	unchanged	#999999
loop_14241	chr2	74675000	74700000	chr2	148025000	148050000	chr2:74675000-74700000_chr2:148025000-148050000	TRUE	-0.862919588103232	0.780052697323117	33.9356447763893	0.000180426276915686	0.0460087006135	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_15028	chr3	127625000	127650000	chr3	154325000	154350000	chr3:127625000-127650000_chr3:154325000-154350000	FALSE	-0.861524516479681	0.581239631962855	38.7325213852975	0.000107122590170598	0.0400324507232362	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_871	chrX	18150000	18175000	chrX	50575000	50600000	chrX:18150000-18175000_chrX:50575000-50600000	TRUE	-0.85792793553245	0.766003444849163	3.31327303324868	0.099334491619065	0.452805926836942	FALSE	FALSE	non_significant	unchanged	#999999
loop_4554	chrX	18150000	18175000	chrX	50550000	50575000	chrX:18150000-18175000_chrX:50550000-50575000	TRUE	-0.837662986213477	0.684727118733141	3.00414425794555	0.114322243861829	0.476321748973851	FALSE	FALSE	non_significant	unchanged	#999999
loop_2672	chr8	57325000	57350000	chr8	92350000	92375000	chr8:57325000-57350000_chr8:92350000-92375000	TRUE	-0.835503817787345	-0.509100396151368	11.8854792646901	0.00643802558032821	0.160765212504164	FALSE	FALSE	non_significant	unchanged	#999999
loop_301	chr13	22000000	22025000	chr13	94700000	94725000	chr13:22000000-22025000_chr13:94700000-94725000	FALSE	-0.834247351422246	0.249712751560098	15.3825860552747	0.00296706761416042	0.12153029865384	FALSE	FALSE	non_significant	unchanged	#999999
loop_18879	chrX	18150000	18175000	chrX	50600000	50625000	chrX:18150000-18175000_chrX:50600000-50625000	TRUE	-0.832073785546683	0.679377540418758	3.20269620043052	0.104393072147167	0.460651432978387	FALSE	FALSE	non_significant	unchanged	#999999
loop_15034	chr3	99250000	99275000	chr3	154325000	154350000	chr3:99250000-99275000_chr3:154325000-154350000	FALSE	-0.82593278961683	0.299766543927494	25.6763014837395	0.000517598419834584	0.0659937985289094	FALSE	TRUE	trending	unchanged	#999999
loop_14234	chr2	70550000	70575000	chr2	74650000	74675000	chr2:70550000-70575000_chr2:74650000-74675000	TRUE	-0.821504830475445	1.85435760690906	40.4205789613011	9.02581993192783e-05	0.0398297523469902	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_2115	chr2	70550000	70575000	chr2	74675000	74700000	chr2:70550000-70575000_chr2:74675000-74700000	TRUE	-0.811719077939864	1.96717134564326	44.30041474836	6.22343419775579e-05	0.0354519050210009	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_19164	chr4	89275000	89300000	chr4	109975000	110000000	chr4:89275000-89300000_chr4:109975000-110000000	FALSE	-0.789730837320936	1.89327120342872	33.1360760318687	0.000197899885671608	0.0471371430981549	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_19036	chr3	66975000	67000000	chr3	96325000	96350000	chr3:66975000-67000000_chr3:96325000-96350000	TRUE	-0.781651759634118	2.32705533958211	56.4153658633716	2.27422301974091e-05	0.021572051999144	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_2124	chr2	148025000	148050000	chr2	172550000	172575000	chr2:148025000-148050000_chr2:172550000-172575000	FALSE	-0.781073869773108	1.16039775811049	37.7959517629068	0.000118074493094486	0.0415456697438683	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_11283	chr12	56675000	56700000	chr12	73025000	73050000	chr12:56675000-56700000_chr12:73025000-73050000	FALSE	-0.781024987362155	1.41628012096629	30.9532528912756	0.000257222847584526	0.0532604511989981	FALSE	TRUE	trending	unchanged	#999999
loop_304	chr13	40725000	40750000	chr13	55825000	55850000	chr13:40725000-40750000_chr13:55825000-55850000	FALSE	-0.778163087308251	0.0851984012535733	13.482830243222	0.00444843408899167	0.139929600307031	FALSE	FALSE	non_significant	unchanged	#999999
loop_15520	chr4	89300000	89325000	chr4	109975000	110000000	chr4:89300000-89325000_chr4:109975000-110000000	FALSE	-0.7761334728305	1.92551548468147	31.6171300023672	0.00023714760976079	0.0519209539552032	FALSE	TRUE	trending	unchanged	#999999
loop_9968	chr9	69750000	69775000	chr9	87725000	87750000	chr9:69750000-69775000_chr9:87725000-87750000	FALSE	-0.775976235117867	0.769627248868029	15.556245815255	0.00286357630001403	0.119810562108113	FALSE	FALSE	non_significant	unchanged	#999999
loop_51	chr8	48200000	48225000	chr8	50275000	50300000	chr8:48200000-48225000_chr8:50275000-50300000	TRUE	-0.775778399975977	3.15470662459783	55.6173469566554	2.4154836574262e-05	0.0218148367811304	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_2250	chr3	96325000	96350000	chr3	127625000	127650000	chr3:96325000-96350000_chr3:127625000-127650000	TRUE	-0.773185467506317	1.53688131822481	28.7832907927069	0.000338768366113986	0.0572648276492358	FALSE	TRUE	trending	unchanged	#999999
loop_10908	chr13	22000000	22025000	chr13	94875000	94900000	chr13:22000000-22025000_chr13:94875000-94900000	FALSE	-0.768406194925342	0.899733812381159	21.4969396950868	0.000976566263550406	0.0813997226848488	FALSE	TRUE	trending	unchanged	#999999
loop_17498	chr8	57325000	57350000	chr8	109225000	109250000	chr8:57325000-57350000_chr8:109225000-109250000	TRUE	-0.761922601551834	1.1026120276486	21.3646105310021	0.000997796779225411	0.0814974722180852	FALSE	TRUE	trending	unchanged	#999999
loop_3291	chr2	147350000	147375000	chr2	172550000	172575000	chr2:147350000-147375000_chr2:172550000-172575000	TRUE	-0.759919461326274	1.13912737887128	26.8179030442195	0.000440980266224077	0.0626017359319365	FALSE	TRUE	trending	unchanged	#999999
loop_14465	chrX	50600000	50625000	chrX	150450000	150475000	chrX:50600000-50625000_chrX:150450000-150475000	TRUE	-0.758687999427209	0.529602387138946	1.92872957745803	0.19563423382374	0.584959583132787	FALSE	FALSE	non_significant	unchanged	#999999
loop_5565	chr13	59775000	59800000	chr13	100050000	100075000	chr13:59775000-59800000_chr13:100050000-100075000	TRUE	0.757820113330062	1.27241071519629	40.7115781207576	8.76951988561708e-05	0.0398297523469902	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
loop_13293	chr18	53450000	53475000	chr18	80975000	81000000	chr18:53450000-53475000_chr18:80975000-81000000	FALSE	-0.755813676517396	0.61469044313218	23.9865505268097	0.000662420141685051	0.0732548804644055	FALSE	TRUE	trending	unchanged	#999999
loop_9143	chr8	89025000	89050000	chr8	92350000	92375000	chr8:89025000-89050000_chr8:92350000-92375000	FALSE	-0.752140621230465	1.97576699717314	39.7821399963462	9.62204532199388e-05	0.0398297523469902	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_7730	chr13	49650000	49675000	chr13	66900000	66925000	chr13:49650000-49675000_chr13:66900000-66925000	TRUE	0.747586765683423	1.48777946195268	17.3705425574699	0.00200833156069204	0.109384147356776	FALSE	FALSE	non_significant	unchanged	#999999
loop_2669	chr8	89025000	89050000	chr8	91800000	91825000	chr8:89025000-89050000_chr8:91800000-91825000	FALSE	-0.745197870080513	1.66198433579508	25.7237995969936	0.000513949943615845	0.0659937985289094	FALSE	TRUE	trending	unchanged	#999999
loop_11957	chr16	91225000	91250000	chr16	94075000	94100000	chr16:91225000-91250000_chr16:94075000-94100000	FALSE	-0.744112664749324	3.27604740267299	46.4954664661016	5.10295926648795e-05	0.0319853426346777	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_19672	chr10	42575000	42600000	chr10	50875000	50900000	chr10:42575000-42600000_chr10:50875000-50900000	TRUE	-0.740918069570255	1.83249061468535	59.0288548878246	1.87614879958412e-05	0.0214029080163083	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_15030	chr3	30500000	30525000	chr3	66975000	67000000	chr3:30500000-30525000_chr3:66975000-67000000	TRUE	-0.740571519102721	0.748872690068256	22.0146024762697	0.00089851812203316	0.0796905062900312	FALSE	TRUE	trending	unchanged	#999999
loop_4507	chr2	74650000	74675000	chr2	148025000	148050000	chr2:74650000-74675000_chr2:148025000-148050000	TRUE	-0.739050324778661	0.624674722893444	22.3166528757938	0.000856473949244983	0.0785005584382189	FALSE	TRUE	trending	unchanged	#999999
loop_2812	chr11	85825000	85850000	chr11	96300000	96325000	chr11:85825000-85850000_chr11:96300000-96325000	TRUE	-0.736421896084207	2.88958066668693	67.8295219851275	1.03220012980099e-05	0.0152941059360189	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_11288	chr12	72925000	72950000	chr12	118825000	118850000	chr12:72925000-72950000_chr12:118825000-118850000	FALSE	-0.726583219818286	0.863192622482534	13.623550639686	0.00431098420354005	0.13974311577318	FALSE	FALSE	non_significant	unchanged	#999999
loop_15022	chr3	96325000	96350000	chr3	129200000	129225000	chr3:96325000-96350000_chr3:129200000-129225000	FALSE	-0.725163591399909	2.2935965656379	56.847082405955	2.20190696667017e-05	0.021572051999144	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_10464	chr11	85825000	85850000	chr11	96000000	96025000	chr11:85825000-85850000_chr11:96000000-96025000	TRUE	-0.724334461789953	1.94442442262727	50.3407413849948	3.67132741431048e-05	0.0284200077518499	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_1501	chr9	41575000	41600000	chr9	74850000	74875000	chr9:41575000-41600000_chr9:74850000-74875000	TRUE	-0.722974553208388	0.840589439669346	18.4748914535973	0.00163819855462737	0.102539578713104	FALSE	FALSE	non_significant	unchanged	#999999
loop_6842	chr4	21675000	21700000	chr4	44700000	44725000	chr4:21675000-21700000_chr4:44700000-44725000	TRUE	-0.716047623987057	0.251973527755641	9.67557177946549	0.0113064406312601	0.196999277076015	FALSE	FALSE	non_significant	unchanged	#999999
loop_20266	chrX	50600000	50625000	chrX	150475000	150500000	chrX:50600000-50625000_chrX:150475000-150500000	TRUE	-0.711490852322758	0.490967587635489	1.64563819809689	0.229048687261436	0.617916466445428	FALSE	FALSE	non_significant	unchanged	#999999
loop_9962	chr9	40875000	40900000	chr9	69750000	69775000	chr9:40875000-40900000_chr9:69750000-69775000	FALSE	-0.709386584605831	1.26559595536881	18.8682509288715	0.00152651684046883	0.100264401567157	FALSE	FALSE	non_significant	unchanged	#999999
loop_225	chr11	85825000	85850000	chr11	96325000	96350000	chr11:85825000-85850000_chr11:96325000-96350000	TRUE	-0.708515194831612	2.88226491361619	80.4960019380113	4.87983514816788e-06	0.0105770426836539	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_5307	chr9	40850000	40875000	chr9	98950000	98975000	chr9:40850000-40875000_chr9:98950000-98975000	FALSE	-0.706078436783502	0.680310792930042	21.6945068775161	0.000945880543377694	0.080399846187104	FALSE	TRUE	trending	unchanged	#999999
loop_1325	chr10	22825000	22850000	chr10	103025000	103050000	chr10:22825000-22850000_chr10:103025000-103050000	FALSE	-0.704727463714994	1.8655122209524	34.4838016970054	0.000169468217017624	0.0460087006135	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_716	chr19	45225000	45250000	chr19	59175000	59200000	chr19:45225000-45250000_chr19:59175000-59200000	FALSE	-0.704384201985068	0.980949543242317	17.8301493451823	0.001843186147373	0.107568656146511	FALSE	FALSE	non_significant	unchanged	#999999
loop_6539	chrX	75750000	75775000	chrX	152225000	152250000	chrX:75750000-75775000_chrX:152225000-152250000	TRUE	-0.703892526564396	-0.378040347099978	2.28009563737936	0.162585350362498	0.547528417172782	FALSE	FALSE	non_significant	unchanged	#999999
loop_9966	chr9	55525000	55550000	chr9	74850000	74875000	chr9:55525000-55550000_chr9:74850000-74875000	FALSE	-0.703357068675823	1.09197341210453	30.6322086977354	0.000267676401748273	0.0532604511989981	FALSE	TRUE	trending	unchanged	#999999
loop_2881	chr13	98350000	98375000	chr13	116275000	116300000	chr13:98350000-98375000_chr13:116275000-116300000	FALSE	-0.702854796099233	1.33340327732807	18.7258882604186	0.00156580039794034	0.101008106027848	FALSE	FALSE	non_significant	unchanged	#999999
loop_10900	chr13	98350000	98375000	chr13	116300000	116325000	chr13:98350000-98375000_chr13:116300000-116325000	FALSE	-0.701853139866981	1.39119008691194	26.8280231522107	0.000440342140598693	0.0626017359319365	FALSE	TRUE	trending	unchanged	#999999
loop_1322	chr10	42575000	42600000	chr10	50900000	50925000	chr10:42575000-42600000_chr10:50900000-50925000	TRUE	-0.699644884045917	1.77217319859387	45.237188148205	5.71251900247717e-05	0.0343941248274147	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_15027	chr3	129200000	129225000	chr3	154325000	154350000	chr3:129200000-129225000_chr3:154325000-154350000	FALSE	-0.698266542352386	1.19277494027436	26.8027188223028	0.000441894606578375	0.0626017359319365	FALSE	TRUE	trending	unchanged	#999999
loop_1500	chr9	40850000	40875000	chr9	74850000	74875000	chr9:40850000-40875000_chr9:74850000-74875000	FALSE	-0.698110467960516	1.2728128208792	34.5327038195208	0.000168539945102788	0.0460087006135	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_4067	chr12	104475000	104500000	chr12	118825000	118850000	chr12:104475000-104500000_chr12:118825000-118850000	TRUE	-0.697922331961058	0.465559717425836	15.5878588115844	0.00284546340303912	0.119294814817936	FALSE	FALSE	non_significant	unchanged	#999999
loop_9155	chr8	57325000	57350000	chr8	108225000	108250000	chr8:57325000-57350000_chr8:108225000-108250000	TRUE	-0.696766467346683	1.1529723344097	29.5876748135674	0.000305354701398606	0.0546988690315272	FALSE	TRUE	trending	unchanged	#999999
loop_19712	chr8	57300000	57325000	chr8	108225000	108250000	chr8:57300000-57325000_chr8:108225000-108250000	TRUE	-0.696734080951232	1.18916241088147	24.9100669895297	0.00057784826436308	0.0691981277904407	FALSE	TRUE	trending	unchanged	#999999
loop_1249	chr7	49675000	49700000	chr7	70150000	70175000	chr7:49675000-49700000_chr7:70150000-70175000	TRUE	-0.694100557196411	0.606049421058048	20.064450164545	0.00123945990023854	0.0911391214307163	FALSE	TRUE	trending	unchanged	#999999
loop_9507	chr14	63225000	63250000	chr14	104450000	104475000	chr14:63225000-63250000_chr14:104450000-104475000	FALSE	-0.693757791397589	0.992447605889441	21.8750037807715	0.000918767534086652	0.0799770534189887	FALSE	TRUE	trending	unchanged	#999999
loop_15031	chr3	30500000	30525000	chr3	99250000	99275000	chr3:30500000-30525000_chr3:99250000-99275000	FALSE	-0.693102792582813	0.258690668576176	16.9595814635242	0.00217187744149916	0.11194516334785	FALSE	FALSE	non_significant	unchanged	#999999
loop_9088	chr8	48200000	48225000	chr8	49825000	49850000	chr8:48200000-48225000_chr8:49825000-49850000	FALSE	-0.692253626494636	4.16880668519937	111.707804731771	1.12410141044138e-06	0.00609122451782924	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_9965	chr9	40875000	40900000	chr9	74850000	74875000	chr9:40875000-40900000_chr9:74850000-74875000	FALSE	-0.687883729528887	1.32756204373852	28.3352869791744	0.000359308722505009	0.0572648276492358	FALSE	TRUE	trending	unchanged	#999999
loop_14468	chrX	13275000	13300000	chrX	50575000	50600000	chrX:13275000-13300000_chrX:50575000-50600000	FALSE	-0.686697636682263	0.338726049190662	1.964952242512	0.191839729399015	0.580500596944486	FALSE	FALSE	non_significant	unchanged	#999999
loop_2885	chr13	22000000	22025000	chr13	116700000	116725000	chr13:22000000-22025000_chr13:116700000-116725000	FALSE	-0.686439679218769	0.0787749367466417	10.2343576726187	0.0097414841646154	0.186855459529238	FALSE	FALSE	non_significant	unchanged	#999999
loop_1570	chr11	85875000	85900000	chr11	96325000	96350000	chr11:85875000-85900000_chr11:96325000-96350000	TRUE	-0.678274843977089	3.13624401748413	66.4399112924988	1.12897667809136e-05	0.0152941059360189	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_13295	chr18	11050000	11075000	chr18	64325000	64350000	chr18:11050000-11075000_chr18:64325000-64350000	FALSE	-0.666981034490598	-0.0245240470272097	9.90885888891464	0.0106190546009854	0.193907336542846	FALSE	FALSE	non_significant	unchanged	#999999
loop_816	chr2	105125000	105150000	chr2	116050000	116075000	chr2:105125000-105150000_chr2:116050000-116075000	FALSE	-0.665893581800384	1.266272756992	21.8084507725211	0.000928592611135445	0.0800873556836769	FALSE	TRUE	trending	unchanged	#999999
loop_9969	chr9	40875000	40900000	chr9	87725000	87750000	chr9:40875000-40900000_chr9:87725000-87750000	FALSE	-0.659654602371793	0.815649593255986	19.7874851932036	0.00129964045153328	0.0931390295297544	FALSE	TRUE	trending	unchanged	#999999
loop_1507	chr9	24750000	24775000	chr9	89875000	89900000	chr9:24750000-24775000_chr9:89875000-89900000	TRUE	-0.65913031329545	0.334452465039054	17.1056568345454	0.00211206394190848	0.111114043545792	FALSE	FALSE	non_significant	unchanged	#999999
loop_5064	chr8	48550000	48575000	chr8	49800000	49825000	chr8:48550000-48575000_chr8:49800000-49825000	FALSE	-0.657395454790578	4.47227362148304	85.3496335405032	3.76542583912885e-06	0.0105770426836539	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_7731	chr13	12400000	12425000	chr13	100625000	100650000	chr13:12400000-12425000_chr13:100625000-100650000	FALSE	0.654891694529907	1.43041539708341	29.8948783095389	0.000293628920717177	0.0541834122281227	FALSE	TRUE	trending	unchanged	#999999
loop_6450	chr2	91550000	91575000	chr2	128625000	128650000	chr2:91550000-91575000_chr2:128625000-128650000	TRUE	0.653987516263844	1.15554801786084	21.1548326000612	0.0010326380499289	0.0827672119348185	FALSE	TRUE	trending	unchanged	#999999
loop_8371	chr3	96325000	96350000	chr3	99225000	99250000	chr3:96325000-96350000_chr3:99225000-99250000	FALSE	-0.65068110070499	3.01198779829993	21.0593558860791	0.0010488954095572	0.0832776849895689	FALSE	TRUE	trending	unchanged	#999999
loop_15026	chr3	66950000	66975000	chr3	99250000	99275000	chr3:66950000-66975000_chr3:99250000-99275000	TRUE	-0.650353411026275	1.85799154284658	19.2944516181697	0.00141575625056745	0.0954985206258408	FALSE	TRUE	trending	unchanged	#999999
loop_13294	chr18	11050000	11075000	chr18	53450000	53475000	chr18:11050000-11075000_chr18:53450000-53475000	FALSE	-0.642911880077813	1.11603792874211	26.1269042225578	0.000485500464931505	0.0655279424679556	FALSE	TRUE	trending	unchanged	#999999
loop_2245	chr3	66975000	67000000	chr3	99250000	99275000	chr3:66975000-67000000_chr3:99250000-99275000	TRUE	-0.628767748204874	1.78738267617717	21.1178525267235	0.00103887590782421	0.0827854239047421	FALSE	TRUE	trending	unchanged	#999999
loop_1018	chr4	34650000	34675000	chr4	40975000	41000000	chr4:34650000-34675000_chr4:40975000-41000000	FALSE	0.627620863276431	2.9032621181952	43.0297748591691	7.00724254286067e-05	0.036162376694406	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
