chr	pos1	pos2	chr2	pos3	pos4	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr1	94065001	94085000	chr1	93825001	94085000	0.03987730061349693	1.9773191547520999	11.06712305467112	2301.961595371593	2.002506955650787	1666.0857871014546
chr1	97800001	97820000	chr1	97800001	98530000	0.13139059304703476	-0.5390611692067067	4.804036238039775	2805.557163015229	2.2711210293353785	5305.338724527444
chr1	98165001	98195000	chr1	97805001	98195000	0.07259713701431492	1.7201936975784362	7.1250826526177	3334.5386814250837	1.7021266237897579	4779.57155960164
chr1	98340001	98360000	chr1	97805001	98360000	0.10020449897750511	2.075391581744721	5.5470716656534735	2462.899819550142	2.2519894203595663	3999.5332105585894
chr1	104980001	105000000	chr1	104980001	105780000	0.026073619631901843	4.198807904332776	4.874870966412497	3119.9174185039983	2.8478770142360466	7290.56515644428
chr1	105620001	105640000	chr1	105015001	105640000	0.1492842535787321	0.3784826304377432	4.939648329084158	2469.824164542079	1.9502510752072109	3900.5021504144215
chr1	106055001	106080000	chr1	106055001	106400000	0.1083844580777096	0.9528089818054677	8.790471631414835	3032.712712838118	1.9949236366791419	3441.2432732715197
chr1	106165001	106190000	chr1	106165001	106375000	0.031186094069529654	2.102888255518162	13.516106026845485	2838.382265637552	2.0861704366512086	2190.478958483769
chr1	106385001	106410000	chr1	105720001	106410000	0.14314928425357873	0.9002791765436057	5.512333410720584	3803.5100533972027	2.274604202854895	7847.384499849389
chr1	106410001	106430000	chr1	106410001	106825000	0.028629856850715747	3.8271412293785345	7.963128712989631	2643.7587327125575	2.433077193019266	3231.126512329585
chr1	106705001	106725000	chr1	106445001	106725000	0.06083844580777096	1.1278769507623636	9.998276439811614	2239.6139225178013	2.100030551240932	1881.6273739118749
chr1	106870001	106890000	chr1	106715001	106890000	0.08077709611451943	0.3535316352548094	10.245957869316538	1393.450270227049	1.0567937294068184	574.8957887973093
chr1	111650001	111670000	chr1	111650001	112470000	0.4504089979550102	-0.8919342758483138	3.8607040789452776	2532.621875788102	2.2559419992463474	5919.591806022416
chr1	115675001	115695000	chr1	115675001	116480000	0.15439672801635992	0.5741769734648201	3.6506234742478427	2351.0015174156106	1.9891358254760652	5124.013886426344
chr1	118740001	118765000	chr1	118490001	118765000	0.034764826175869123	3.066430231682441	10.166121597218636	2795.6834392351248	1.9542191789876624	2687.0513711080357
chr1	118760001	118780000	chr1	118760001	119555000	0.08997955010224949	1.3242119620236887	5.037961145719965	3204.143288677898	2.3286261454049826	5924.024913910276
chr1	119045001	119065000	chr1	118825001	119065000	0.06492842535787322	1.95654201163618	11.552741324622668	2218.1263343275523	1.994066481499906	1531.443057791928
chr1	119080001	119105000	chr1	119080001	119680000	0.052147239263803685	3.8461705432812323	5.9376817972176195	3562.6090783305717	2.344624561915801	7033.873685747403
chr1	119535001	119560000	chr1	119535001	119725000	0.11503067484662577	0.674846567671352	11.913992758658589	2263.658624145132	1.4787947415391107	1404.8550044621552
chr1	119915001	119945000	chr1	119535001	119945000	0.0705521472392638	1.5147337709008972	7.803880588440741	3839.5092495128447	1.8975235980791343	5601.489661529605
chr1	120535001	120555000	chr1	120150001	120555000	0.027607361963190184	4.116277441025979	7.801667924331982	2527.740407483562	2.543418659484961	3296.2705826925094
chr1	121165001	121185000	chr1	120575001	121185000	0.09202453987730061	0.5130179981068622	5.662481394953143	2740.640995157321	2.5451285378178437	4927.368849215345
chr1	121385001	121420000	chr1	120625001	121420000	0.13190184049079753	0.4793123397209272	4.062588041977653	4464.784258133441	1.4382109449067657	11205.101471768612
chr1	125545001	125560000	chr1	125375001	125560000	0.29754601226993865	-0.5655345393495745	10.985856588481994	1219.4300813215013	1.3007622591175094	433.15383228613064
chr1	125600001	125625000	chr1	125600001	126650000	0.08333333333333334	0.5021219400720128	3.575760356452336	3754.548374274953	2.3909890194251266	12552.692351981914
chr1	126995001	127030000	chr1	126995001	127480000	0.09918200408997956	0.941965307953712	5.62788579800289	3821.334456843962	1.5065538899535782	7160.650638949357
chr1	127195001	127215000	chr1	127195001	127465000	0.0761758691206544	2.0748508055835417	10.40608293192697	2247.7139132962257	2.1483649440390287	1856.1873116497209
chr1	127445001	127465000	chr1	126920001	127465000	0.05623721881390593	1.8885251729981258	6.829747688023817	2977.769991978384	2.2645763784153172	3949.4212039563135
chr1	127475001	127505000	chr1	127475001	128280000	0.03987730061349693	1.2494437827881728	4.66142850788309	4474.971367567767	1.8957191046848152	10987.587930753189
chr1	127750001	127770000	chr1	127485001	127770000	0.06237218813905931	1.3099866006368894	10.376800120654384	2324.403227026582	2.069196439755372	1887.107153056899
chr1	128815001	128835000	chr1	128215001	128835000	0.046012269938650305	4.573497203162002	6.616975315691027	3282.0197565827493	2.9575295026432236	5867.738533244155
chr1	128855001	128885000	chr1	128855001	129335000	0.1467280163599182	0.6386305776485215	5.973861596923588	3440.944279827987	1.389476203245294	4802.029758415736
chr1	130535001	130555000	chr1	130535001	131270000	0.261758691206544	-0.5355193190231856	4.26776105562131	2509.4435007053307	1.4763699103212395	3472.4220290755557
chr1	130860001	130885000	chr1	130860001	131270000	0.08333333333333333	0.5483292911211183	8.557032817392775	3508.383455131038	1.9450168786954722	3987.284601325718
chr1	131040001	131065000	chr1	130690001	131065000	0.028629856850715747	3.6709844026627807	10.026154882346251	3759.8080808798445	2.4286544201071383	4553.7270377008845
chr1	131245001	131275000	chr1	130880001	131275000	0.06134969325153374	1.0692191371649287	9.012162873669176	4271.76520211919	1.5569578698186795	4427.9881817643245
chr1	131690001	131715000	chr1	131690001	131990000	0.0925357873210634	0.4273599749570406	11.250022446274302	3375.006733882291	1.8968374972003563	2845.2562458005345
chr1	131980001	132000000	chr1	131980001	132350000	0.12730061349693253	-0.6601693277711013	10.06233555613859	2978.4513246170227	2.0093145961409715	2379.02848183091
chr1	132095001	132120000	chr1	131920001	132120000	0.04907975460122699	3.14647114466589	17.19168523676719	3438.337047353438	2.295667268425468	2295.667268425468
chr1	132590001	132625000	chr1	132365001	132625000	0.02044989775051125	2.970376800584038	16.845341280541607	6131.704226117145	2.56407566804385	6533.2648021757295
chr1	132740001	132765000	chr1	132740001	133130000	0.16973415132924335	3.2254041791272865	11.052003169291302	4310.281236023608	3.0297623590435467	5908.036600134916
chr1	133135001	133170000	chr1	133135001	133565000	0.08128834355828221	0.23705133811623216	9.56551421648615	5758.439558324662	2.1596071402927772	9100.584489193763
chr1	133600001	133615000	chr1	133005001	133615000	0.1088957055214724	1.3823072930966929	7.68892982850484	2814.148317232771	3.1040490258040023	3408.2458303327944
chr1	134030001	134055000	chr1	133620001	134055000	0.046012269938650305	3.1657140520594385	10.797329756430129	4696.838444047106	2.7544752273754805	5990.98361954167
chr1	135125001	135145000	chr1	134500001	135145000	0.3128834355828221	-0.7831959851138419	6.426678333447668	3316.1660200589963	1.7031564072097296	3515.3148244808817
chr1	135145001	135175000	chr1	135145001	135705000	0.11042944785276074	1.096540468385811	7.9166311097327995	5319.976105740441	1.876259494738904	7565.078282787261
chr1	136450001	136470000	chr1	136025001	136470000	0.081799591002045	2.32244334870671	8.763450564837717	3119.788401082227	2.434573673426156	3466.8329109588462
chr1	136540001	136565000	chr1	136540001	137045000	0.12065439672801637	0.5239833920358692	6.043180247310998	3051.8060248920538	1.6656602992104204	4205.792255506311
chr1	137210001	137235000	chr1	136415001	137235000	0.13139059304703476	1.8761160633933518	4.694926170301958	3849.8394596476055	2.5701960797279755	10537.803926884699
chr1	137320001	137340000	chr1	137320001	138045000	0.027607361963190184	5.009339170589606	5.763829651277107	3319.9658791356137	3.336953650754659	7688.341211338734
chr1	137890001	137910000	chr1	137555001	137910000	0.16973415132924335	-0.5081645647675486	8.943855177444041	2540.0548703941076	2.284129870909439	2594.771533353123
chr1	138025001	138050000	chr1	137440001	138050000	0.03987730061349693	1.781271129042323	5.729332552704378	3494.8928571496704	2.029722793533839	6190.654520278209
