chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness	shift_distance	shift_distance_kb
chr8	32800000	-0.18831827712587015	1.9180769982677792	1.9755041841481336	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	32920000	-0.5157307533287749	1.568450097608362	1.7461344390977498	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	33060000	-0.3603338731661219	1.4614395248941758	1.5835595647831315	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	33070000	1.6972949003465747	2.642498368812612	2.0144905860059414	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr8	33080000	-0.05923811239240879	1.8728834566267023	1.8839141558865455	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	33220000	-2.1930595271952344	0.8662896725565594	1.6540160027812758	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001
chr8	33230000	2.755318509003855	2.0688773805395586	1.0617000634140867	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001
chr8	33380000	-2.3788050664183875	3.2930002728180363	4.134405968055367	Shifted	Matrix 1	Shifted	TRUE	TRUE	Both	1	0.001
chr8	33390000	3.1256419648956983	2.205314670019366	1.0635542415387091	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001
chr8	33510000	-0.34030716578702147	1.82003540790556	1.9329314108057511	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	33530000	-0.20102608049738083	1.7351110179268163	1.7981442630550126	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	33700000	2.197455985804803	1.5744404618360237	0.7716024656339162	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	10001	10.001
chr8	33720000	-2.9055087787130627	1.171319324909163	2.214819949759957	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	10001	10.001
chr8	33730000	-2.8373495189453837	1.2872556445322918	2.3054825875025027	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr8	33810000	-0.5444592523632397	1.977489521376213	2.163289458787643	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	33820000	2.039471509365009	1.8098637882790976	1.0628137255487455	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001
chr8	33830000	-2.2545643026264632	0.6926208468471757	1.5035359342217514	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001
chr8	34040000	2.2618937445104956	4.722232549574009	3.878667732456337	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA
chr8	34160000	-1.4746564256907273	1.650326844343824	2.174093302470732	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	34170000	1.469002624414365	2.403956399841881	1.859770331192773	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	34320000	-0.6266505964239458	2.773895412980224	2.9849850985639876	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr8	34470000	1.7696991957151431	1.9196025797530427	1.269434601132447	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	34480000	-0.3156146775269482	1.8720672233198736	1.975751592991785	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	34490000	-2.2978576768894787	1.3503522130254928	2.1732684597714123	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA
chr8	34610000	1.2489355887038742	2.4742314845062703	2.0091836971803967	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr8	34800000	-1.0041747573609594	1.479962994515296	1.8346510837246264	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	34810000	1.377883815504523	5.065276604194183	4.539273916448428	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	34820000	-0.6920441939885821	1.5424208032095217	1.7839653634332582	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	34890000	0.9037637504789152	3.2435451268239928	2.898972862813364	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	34900000	-2.8100843002031057	1.534712004160686	2.5417148320593954	Differential	Matrix 1	Strength Change	FALSE	FALSE	Neither	NA	NA
chr8	35070000	0.27103115465254435	1.8407760844088192	1.7326322440193949	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	35080000	2.15404123855351	2.014625656020218	1.225037996506419	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA
chr8	35200000	0.2360091159638291	1.636485761057656	1.5421300271870362	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	35210000	-0.342262652204038	1.7339370400229388	1.8480167433999173	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	35360000	-0.7208109950046331	1.977724555088535	2.2272530351317235	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	35370000	1.7883683355439022	1.9508828195771315	1.2937948945399615	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	35380000	-0.6635920836071997	1.3215634793091784	1.554049700849941	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	35490000	1.3168385572479215	3.2376691962469746	2.7438528606634778	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr8	35500000	-0.39380502581380344	2.7333701385334903	2.8605388175987128	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr8	35700000	2.484120984130955	2.0257652367725183	1.1168319167603225	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001
chr8	35710000	-2.6128006223833204	3.087360845090313	4.014467004346239	Shifted	Matrix 1	Shifted	TRUE	TRUE	Both	1	0.001
chr8	35850000	-0.6038848855347095	4.652065655151373	4.8445222756581865	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	35860000	-0.4977464919321272	2.116205758317015	2.2843561195441984	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	35960000	3.258552593486885	3.62544896936956	2.427789148259078	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr8	36090000	0.8783633040300804	1.636309077507974	1.3098209048574243	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	36100000	0.8596511498891543	2.753030566962452	2.4271173759119415	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr8	36240000	-1.029443508388853	1.2587876469267918	1.6238327593016166	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	36250000	0.0934720509414471	5.2683624138580445	5.205394174325319	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	36330000	-1.9237340664902365	2.6483499722653754	3.3288741794459993	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	36340000	2.6819528459874875	3.5888088693622873	2.599723186024999	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr8	36440000	-0.8439356896902966	1.7451667405018916	2.040478407166031	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	36450000	-1.8305068235826027	3.3152289128698103	3.958367891116416	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	36460000	-0.18178041967095415	2.492813818497149	2.544694026722302	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	36520000	-1.023180957710752	2.25542086401429	2.612680969780195	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr8	36530000	0.41705342348962016	4.340627183852375	4.165863500976008	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	36710000	-1.6250602547736137	0.9918568526173974	1.5736243766092417	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	36720000	2.049804306973435	1.5015913371165868	0.7525152017027192	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA
chr8	36850000	-0.9666304915373752	1.1824809209402527	1.5252494957659275	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	37040000	-3.2469717425763722	0.44659841183080023	1.6175119559781874	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA
chr8	37070000	0.9842503407079696	1.6927522751727753	1.3276860102049537	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	37160000	-1.902825879462563	2.2028856259610072	2.8783221474776948	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr8	37310000	-1.7276396729762635	0.8983785948663826	1.5177340997199118	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	37320000	1.1569023619223684	1.5025034144632452	1.0760983816435687	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	37610000	1.774109734321022	1.5231408660926002	0.8735756088270448	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	37620000	-3.8947959402986574	1.1041125969779786	2.505493345708738	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA
chr8	37630000	1.7883780095009238	1.8995087595353808	1.2427019767669931	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	37910000	3.0597853999426055	2.2543379529315475	1.1361051009122591	Differential	Matrix 2	Split	TRUE	FALSE	Control_only	NA	NA
chr8	38070000	-0.08032719330176961	1.542099890183263	1.5625844518088332	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	38080000	-1.5178022129739108	1.2745736236720704	1.81601393280656	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	38210000	2.449053610441791	2.3558535056322807	1.4577639480145494	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	10001	10.001
chr8	38230000	-4.1761339077057205	0.8637944849901648	2.3681763960997615	Shifted	Matrix 1	Shifted	FALSE	TRUE	Mutant_only	10001	10.001
chr8	38370000	-1.160158170730181	1.952768484396875	2.3612061475263975	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr8	38670000	-2.1112145204969295	1.2126620378802198	1.96889221042009	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001
chr8	38680000	3.4273883826498732	2.0018382851477905	0.7521603512376591	Shifted	Matrix 2	Shifted	TRUE	FALSE	Control_only	1	0.001
chr8	38820000	2.3792085435241477	3.1320668977154624	2.254917277635848	Shifted	Matrix 2	Shifted	TRUE	FALSE	Control_only	1	0.001
chr8	38830000	-2.301137095088062	2.006013501196758	2.826482166711456	Shifted	Matrix 1	Shifted	TRUE	FALSE	Control_only	1	0.001
chr8	38980000	-1.2123127301060272	1.4426559665918424	1.872767481585736	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	38990000	2.1298403419428165	1.968742420142716	1.1881546766437632	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr8	39270000	-2.91310816620584	1.0754052514932542	2.122183549023002	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr8	39450000	-2.8163293710499375	0.557708851329855	1.5723816085220443	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr8	39580000	1.916591708611615	1.7153162981786785	1.0131962756160005	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	39590000	-1.7771832882569372	1.3926866620668106	2.0272074807491784	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	39730000	2.9717596918810156	2.801325614892804	1.7118728315570368	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr8	39890000	1.459975727348764	2.3053959147749916	1.7650180534738296	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr8	40040000	-1.4073704814197905	1.1369999522564926	1.6392947624797003	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	40140000	-0.7801268008418352	1.2514136738734536	1.526401779128679	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	40150000	-3.1065301820523112	0.9987305441403554	2.115832344117693	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA
chr8	40290000	1.0728587459819323	5.699503388026578	5.280216467407827	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	40300000	-0.8639984106657351	3.054698958930581	3.35000540510145	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	40480000	2.6007605543644554	1.691210198410825	0.7419793721959246	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA
chr8	40630000	-1.3251335248322862	1.0752357489034865	1.5481540416089523	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	40640000	0.510304822304447	2.781410757887681	2.5815868090895253	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	40780000	1.2838021570047269	2.0886730504187385	1.613161400307617	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	40790000	2.941116348510525	2.4686633776309024	1.392127576800254	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA
chr8	40960000	-0.6257928622539485	2.494227087175887	2.7065563092552587	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	41050000	-0.9093533524133592	2.5282763995409208	2.842889823327533	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr8	41060000	0.867457844863215	4.682181073519017	4.342758237607347	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	41230000	1.4390176562029529	2.310385945877136	1.7775542474554995	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	41240000	-1.105757495045568	4.6841756708467965	5.057820688321287	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr8	41420000	2.1014156703561326	3.2282513839024505	2.450957408699735	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr8	41530000	-2.1844622834215164	1.5368051742418505	2.317709645249705	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	10001	10.001
chr8	41550000	3.271227283121416	1.5043267421658888	0.3138386405992221	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	10001	10.001
chr8	41660000	-1.101440692537454	1.2615263334662918	1.6525745541532686	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	41670000	-3.516565054370928	0.9481861096495784	2.213746009551268	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA
chr8	41680000	-1.2022828594938155	1.851404182431111	2.275626439672462	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	41690000	2.91176205458293	2.14177008248032	1.0776534656958636	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA
chr8	41820000	0.43476407207191586	2.6886855237735965	2.516674172554099	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	41990000	4.921691190203719	2.015045409641181	0.22528440637451289	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr8	42130000	-3.5150450499381076	0.9368480471690565	2.2019214677353296	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr8	42420000	3.4781660894371353	1.8619545511912188	0.594701638717053	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr8	42440000	1.7815462279524648	1.5936193282166355	0.9409761908500148	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	42570000	2.7073635246989256	2.5368916305361497	1.5444512101350318	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr8	42730000	1.827203000069089	2.031360847677285	1.3597929952322692	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	42740000	-2.6326228343711975	0.6402666105454898	1.5880942419245574	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr8	42860000	4.471387242800424	1.5893145583493935	-0.03535721820640315	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr8	49790000	1.3682353690460307	1.558040273704521	1.0549561937853311	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr8	49830000	-2.593312707503351	1.2123083013565958	2.1427606722263617	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
