stripe_id	chr	anchor_x1	anchor_x2	span_y1	span_y2	direction_type	source	pval_ctrl	pval_mut	n_ctrl_reps	n_mut_reps	in_10kb	confidence	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	stripe_length	anchor_width	effect_category
stripe_0025	chr10	91045000	91100000	91125000	91570000	3prime	control_only	0.0798129151660502	NA	0	0	FALSE	medium	91072500	0.117028300415537	11.7865900663933	1.40773864551129	0.252947957017527	0.783690013721535	FALSE	FALSE	unchanged	lost	low	FALSE	445000	55000	minimal
stripe_0026	chr10	101120000	101605000	101605000	101660000	3prime	control_only	0.547658474025347	NA	0	0	FALSE	medium	101362500	0.418551897416903	11.1325294505762	8.05348775418763	0.0119771373635715	0.437108590974257	FALSE	FALSE	unchanged	lost	low	FALSE	55000	485000	weak
stripe_0027	chr10	113220000	113275000	113275000	113780000	3prime	control_only	0.796390835469636	NA	0	0	FALSE	medium	113247500	0.24768060985686	11.1853019383144	3.72368172279966	0.0717812728975959	0.622255005575326	FALSE	FALSE	unchanged	lost	low	FALSE	505000	55000	minimal
stripe_0028	chr11	6635000	6680000	6780000	7235000	3prime	control_only	5.02512314522649e-28	NA	0	0	TRUE	medium	6657500	-0.0372762700007074	13.1624883620636	0.373971436054596	0.549536396316722	0.863557194211992	FALSE	FALSE	unchanged	lost	low	TRUE	455000	45000	minimal
stripe_0030	chr11	12160000	12425000	12515000	12570000	3prime	control_only	7.93071556772801e-35	NA	0	1	TRUE	medium	12292500	0.155048534190875	11.2766250933944	1.47132074665807	0.242942060634642	0.783690013721535	FALSE	FALSE	unchanged	lost	low	FALSE	55000	265000	minimal
stripe_0031	chr11	16610000	17330000	17330000	17390000	3prime	control_only	0.82769720302626	NA	0	0	FALSE	medium	16970000	-0.16868074585811	12.269359154002	2.68229123308025	0.121205822315221	0.622255005575326	FALSE	FALSE	unchanged	lost	low	TRUE	60000	720000	minimal
stripe_0034	chr11	50425000	50470000	50540000	50820000	3prime	control_only	4.17052433509116e-17	NA	0	0	TRUE	medium	50447500	-0.00444087274806992	12.5036548468981	0.00476498464401365	0.94583175630987	0.999723645163422	FALSE	FALSE	unchanged	lost	low	TRUE	280000	45000	minimal
stripe_0037	chr11	60020000	60325000	60390000	60435000	3prime	control_only	2.56089192861518e-07	NA	0	0	FALSE	low	60172500	0.0572867580104888	12.0456693568599	0.330234595098272	0.573604117264988	0.867168107707457	FALSE	FALSE	unchanged	lost	low	FALSE	45000	305000	minimal
stripe_0038	chr11	61885000	62135000	62260000	62305000	3prime	control_only	2.44324333916519e-10	NA	0	0	TRUE	medium	62010000	-0.0892093498204184	11.7456566590069	0.73655796680013	0.403583563879498	0.818616306876145	FALSE	FALSE	unchanged	lost	low	TRUE	45000	250000	minimal
stripe_0042	chr11	62885000	65225000	65225000	65285000	3prime	control_only	0.153392555594891	NA	0	0	FALSE	medium	64055000	0.216695418741718	11.2436456058017	2.93967076070466	0.105950590018454	0.622255005575326	FALSE	FALSE	unchanged	lost	low	FALSE	60000	2340000	minimal
stripe_0044	chr11	75160000	75205000	75260000	75575000	3prime	control_only	5.2566284953992e-19	NA	0	0	TRUE	medium	75182500	-0.00072628057925397	13.9043243001703	0.000204826219716701	0.988760225680584	0.999723645163422	FALSE	FALSE	unchanged	lost	low	TRUE	315000	45000	minimal
stripe_0047	chr11	85830000	85875000	85965000	86215000	3prime	control_only	1.00055429654311e-10	NA	0	0	TRUE	medium	85852500	0.0649204300923244	12.2656132600033	0.543394883516026	0.471822929704252	0.844433527255509	FALSE	FALSE	unchanged	lost	low	FALSE	250000	45000	minimal
stripe_0048	chr11	87950000	87995000	88025000	88280000	3prime	control_only	2.09681769694818e-13	NA	0	0	FALSE	low	87972500	-0.0389506329766225	12.6488320059626	0.309867445321102	0.585551855396929	0.867168107707457	FALSE	FALSE	unchanged	lost	low	TRUE	255000	45000	minimal
stripe_0049	chr11	88225000	88550000	88705000	88740000	3prime	control_only	2.66795437314609e-15	NA	0	0	TRUE	medium	88387500	-0.0159735279963047	11.8718090526108	0.0250158236077973	0.876329228257445	0.976997147631343	FALSE	FALSE	unchanged	lost	low	TRUE	35000	325000	minimal
stripe_0051	chr11	101740000	101960000	101960000	101975000	3prime	control_only	1.63258601052157e-32	NA	0	0	TRUE	medium	101850000	0.0197536761056013	12.1300822679983	0.0373252569945408	0.849263282062949	0.976997147631343	FALSE	FALSE	unchanged	lost	low	FALSE	15000	220000	minimal
stripe_0052	chr11	107475000	107910000	107965000	108010000	3prime	control_only	1.41166404632525e-22	NA	0	0	TRUE	medium	107692500	-0.178920156588236	12.5188180546718	6.93657891545513	0.0181841227745786	0.508296682090509	FALSE	FALSE	unchanged	lost	low	TRUE	45000	435000	minimal
stripe_0053	chr11	109215000	109735000	109840000	109885000	3prime	control_only	4.04103878214332e-30	NA	0	0	TRUE	medium	109475000	-0.107955299959162	13.0451388151086	2.39665042462478	0.141368392231615	0.662809183249869	FALSE	FALSE	unchanged	lost	low	TRUE	45000	520000	minimal
stripe_0056	chr11	116075000	116385000	116435000	116470000	3prime	control_only	6.55443669005326e-32	NA	0	0	TRUE	medium	116230000	-0.268184011416749	11.6638177580679	5.88998849044208	0.027560497936123	0.606330954594706	FALSE	FALSE	unchanged	lost	medium	TRUE	35000	310000	minimal
stripe_0059	chr12	12400000	12445000	12570000	12830000	3prime	control_only	1.48877987867944e-11	NA	0	0	TRUE	medium	12422500	0.349178099773835	11.2149221719678	8.03578061177066	0.0120543645640639	0.437108590974257	FALSE	FALSE	unchanged	lost	low	FALSE	260000	45000	weak
stripe_0060	chr12	20915000	20980000	20980000	21690000	3prime	control_only	0.0348960004544012	NA	0	0	FALSE	medium	20947500	-0.11466081273622	11.0826443263493	0.332927275509683	0.572061799114693	0.867168107707457	FALSE	FALSE	unchanged	lost	low	TRUE	710000	65000	minimal
stripe_0063	chr12	46055000	46115000	46115000	48605000	3prime	control_only	0.123760296294517	NA	0	0	FALSE	medium	46085000	0.0428240807307479	11.2010911159192	0.0799836348017154	0.780987131782661	0.960534236639081	FALSE	FALSE	unchanged	lost	low	FALSE	2490000	60000	minimal
stripe_0064	chr12	72050000	72340000	72400000	72445000	3prime	control_only	1.84607491678241e-26	NA	0	1	TRUE	medium	72195000	0.0447402819811493	11.2484725819869	0.135354943382921	0.717819982524965	0.953872283380688	FALSE	FALSE	unchanged	lost	low	FALSE	45000	290000	minimal
stripe_0068	chr12	85310000	85575000	85635000	85680000	3prime	control_only	7.3042660196712e-09	NA	0	0	TRUE	medium	85442500	-0.106304249463792	10.8388330435786	0.540388541905172	0.473031173920412	0.844433527255509	FALSE	FALSE	unchanged	lost	low	TRUE	45000	265000	minimal
stripe_0072	chr13	25630000	30285000	30285000	30340000	3prime	control_only	0.401841213789657	NA	0	1	TRUE	medium	27957500	0.427213595523865	11.0869421970846	6.74965378769093	0.0195498723880965	0.508296682090509	FALSE	FALSE	unchanged	lost	low	FALSE	55000	4655000	weak
stripe_0077	chr14	23580000	23850000	23980000	24035000	3prime	control_only	5.45461343268284e-06	NA	0	0	TRUE	medium	23715000	0.169239550732189	11.628351776935	2.63535648955193	0.124266545173635	0.623512840695783	FALSE	FALSE	unchanged	lost	low	FALSE	55000	270000	minimal
stripe_0078	chr14	31020000	31385000	31460000	31495000	3prime	control_only	5.20731036005547e-12	NA	0	0	TRUE	medium	31202500	0.154949742498362	10.9686547412189	0.978446472462738	0.337473649013464	0.786990881200343	FALSE	FALSE	unchanged	lost	low	FALSE	35000	365000	minimal
stripe_0079	chr14	33045000	33100000	33100000	34065000	3prime	control_only	0.989152606528386	NA	0	0	FALSE	medium	33072500	0.231933221384426	11.5288776099303	4.6982725856283	0.0458074261685646	0.622255005575326	FALSE	FALSE	unchanged	lost	low	FALSE	965000	55000	minimal
stripe_0081	chr14	46525000	46585000	46585000	47265000	3prime	control_only	0.200652342183815	NA	0	0	FALSE	medium	46555000	0.0199619087719479	10.9539444594391	0.0191814970884492	0.89159529906217	0.976997147631343	FALSE	FALSE	unchanged	lost	low	FALSE	680000	60000	minimal
stripe_0082	chr14	50460000	50505000	50505000	51215000	3prime	control_only	0.722126301633897	NA	0	0	FALSE	medium	50482500	-0.0997350783786815	11.1576296587931	0.600088449845423	0.449969754254562	0.844433527255509	FALSE	FALSE	unchanged	lost	low	TRUE	710000	45000	minimal
stripe_0084	chr14	54040000	54085000	54140000	54710000	3prime	control_only	7.16310604983207e-19	NA	0	0	TRUE	medium	54062500	0.103463209158421	12.9842942403408	1.98031343404719	0.178703486055068	0.764525288968123	FALSE	FALSE	unchanged	lost	low	FALSE	570000	45000	minimal
stripe_0085	chr14	54210000	54255000	54375000	54690000	3prime	control_only	6.82117807815532e-35	NA	0	1	TRUE	medium	54232500	0.0413910184857025	11.3934589383589	0.120881292453225	0.732664059217486	0.957342712046484	FALSE	FALSE	unchanged	lost	low	FALSE	315000	45000	minimal
stripe_0086	chr14	55565000	55825000	55880000	55935000	3prime	control_only	4.65286572443762e-05	NA	0	0	TRUE	medium	55695000	0.239103982549654	11.6614491423132	3.79250789203032	0.0694590679765694	0.622255005575326	FALSE	FALSE	unchanged	lost	low	FALSE	55000	260000	minimal
stripe_0088	chr14	72540000	72610000	72610000	73375000	3prime	control_only	5.70121066867955e-05	NA	1	0	FALSE	medium	72575000	-0.120252401348513	11.1510005697566	0.821477381401546	0.378348781595802	0.793767940160311	FALSE	FALSE	unchanged	lost	low	TRUE	765000	70000	minimal
stripe_0090	chr14	119450000	119510000	119510000	120310000	3prime	control_only	0.917473648994473	NA	0	0	FALSE	medium	119480000	0.22201769135349	11.4061238506097	2.74538717788834	0.117233651324904	0.622255005575326	FALSE	FALSE	unchanged	lost	low	FALSE	800000	60000	minimal
stripe_0091	chr14	122135000	122420000	122435000	122495000	3prime	control_only	7.31053179835875e-09	NA	1	1	TRUE	medium	122277500	-0.253459878738398	11.9093139968302	7.67579549215422	0.0137551654502389	0.437108590974257	FALSE	FALSE	unchanged	lost	medium	TRUE	60000	285000	minimal
stripe_0095	chr15	27295000	27350000	27455000	27820000	3prime	control_only	4.68267788848426e-33	NA	0	0	TRUE	medium	27322500	-0.165226241600178	11.8610087393694	3.50828028483294	0.0796636853092402	0.622255005575326	FALSE	FALSE	unchanged	lost	low	TRUE	365000	55000	minimal
stripe_0096	chr15	37960000	38340000	38460000	38505000	3prime	control_only	1.07905949878881e-10	NA	0	0	TRUE	medium	38150000	-0.0683022628778754	11.7846573427829	0.541578914020062	0.472552113113588	0.844433527255509	FALSE	FALSE	unchanged	lost	low	TRUE	45000	380000	minimal
stripe_0097	chr15	39700000	39970000	40105000	40160000	3prime	control_only	1.41867817583217e-51	NA	0	0	TRUE	medium	39835000	-0.00135667132536151	10.702713532718	5.0989120399732e-05	0.994391906268933	0.999723645163422	FALSE	FALSE	unchanged	lost	low	TRUE	55000	270000	minimal
stripe_0099	chr15	66655000	66700000	66825000	67155000	3prime	control_only	1.23231532753528e-12	NA	0	0	TRUE	medium	66677500	-0.0657312481152292	11.8091872117832	0.461133571854028	0.50691024357313	0.847814793344533	FALSE	FALSE	unchanged	lost	low	TRUE	330000	45000	minimal
stripe_0100	chr15	75695000	75740000	75810000	76055000	3prime	control_only	1.46883496613505e-34	NA	0	0	TRUE	medium	75717500	0.0332219441432735	12.9366472928421	0.303838648702702	0.589188104196219	0.867168107707457	FALSE	FALSE	unchanged	lost	low	FALSE	245000	45000	minimal
stripe_0101	chr15	87115000	87430000	87520000	87565000	3prime	control_only	3.21348749689033e-10	NA	0	0	TRUE	medium	87272500	-0.0662843288893115	11.6945064802615	0.343741490704502	0.565950951040339	0.867168107707457	FALSE	FALSE	unchanged	lost	low	TRUE	45000	315000	minimal
stripe_0102	chr15	93245000	93290000	93365000	93620000	3prime	control_only	2.95385042277042e-23	NA	0	0	TRUE	medium	93267500	0.0475175691882166	11.9372110347929	0.302457949360967	0.590027600531233	0.867168107707457	FALSE	FALSE	unchanged	lost	low	FALSE	255000	45000	minimal
stripe_0103	chr16	22260000	22650000	22785000	22830000	3prime	control_only	1.52185207382607e-17	NA	0	0	TRUE	medium	22455000	0.0635914034924296	12.1150334123714	0.481821536259866	0.497667224614902	0.846595991067987	FALSE	FALSE	unchanged	lost	low	FALSE	45000	390000	minimal
stripe_0107	chr16	68880000	68945000	68945000	70900000	3prime	control_only	0.807974264331495	NA	0	0	FALSE	medium	68912500	0.00584905911432348	10.863984810177	0.00152314406292552	0.969356824146262	0.999723645163422	FALSE	FALSE	unchanged	lost	low	FALSE	1955000	65000	minimal
stripe_0109	chr16	75880000	75930000	75930000	76280000	3prime	control_only	0.224520673353793	NA	0	1	FALSE	medium	75905000	-0.14579538896701	11.5271102924863	1.48381364952117	0.241037360984045	0.783690013721535	FALSE	FALSE	unchanged	lost	low	TRUE	350000	50000	minimal
stripe_0110	chr16	78175000	78220000	78290000	78700000	3prime	control_only	6.45659172099005e-18	NA	0	0	TRUE	medium	78197500	0.164907944131231	12.11184946382	3.04500986194806	0.100378792368713	0.622255005575326	FALSE	FALSE	unchanged	lost	low	FALSE	410000	45000	minimal
stripe_0112	chr16	94710000	95240000	95320000	95365000	3prime	control_only	1.98091912412882e-11	NA	0	0	TRUE	medium	94975000	-0.0702986041381304	11.6312273079098	0.477661377418362	0.499501828178247	0.846595991067987	FALSE	FALSE	unchanged	lost	low	TRUE	45000	530000	minimal
stripe_0114	chr17	6080000	6125000	6190000	6435000	3prime	control_only	2.838740545371e-49	NA	0	0	TRUE	medium	6102500	0.0319773483653375	12.9349959396863	0.254251906035318	0.62104787972727	0.897069159606057	FALSE	FALSE	unchanged	lost	low	FALSE	245000	45000	minimal
stripe_0123	chr17	41285000	41345000	41345000	42665000	3prime	control_only	0.916771579982587	NA	0	0	FALSE	medium	41315000	-0.156053509162121	11.4139730439213	1.41131127159058	0.252371515991123	0.783690013721535	FALSE	FALSE	unchanged	lost	low	TRUE	1320000	60000	minimal
stripe_0124	chr17	75310000	76055000	76055000	76110000	3prime	control_only	0.972951550683444	NA	0	0	FALSE	medium	75682500	0.0850374138211118	11.1784551164628	0.449412049701729	0.512284096295683	0.851821229887008	FALSE	FALSE	unchanged	lost	low	FALSE	55000	745000	minimal
stripe_0126	chr17	86140000	86185000	86255000	86540000	3prime	control_only	8.83255444131158e-32	NA	0	0	TRUE	medium	86162500	0.0330922323532453	13.013757548415	0.388998301531436	0.541716915177763	0.86269566165713	FALSE	FALSE	unchanged	lost	low	FALSE	285000	45000	minimal
stripe_0128	chr17	89590000	90435000	90435000	90495000	3prime	control_only	0.945453930555776	NA	0	1	FALSE	medium	90012500	-0.23479836269971	11.3787087892389	3.2946344549416	0.0885135563630501	0.622255005575326	FALSE	FALSE	unchanged	lost	medium	TRUE	60000	845000	minimal
stripe_0130	chr18	13575000	13620000	13705000	13995000	3prime	control_only	5.42681705966334e-05	NA	0	0	FALSE	low	13597500	0.177427863988917	12.0039358846287	3.32509325596207	0.0871830750871865	0.622255005575326	FALSE	FALSE	unchanged	lost	low	FALSE	290000	45000	minimal
stripe_0131	chr18	16390000	16640000	16795000	16840000	3prime	control_only	0.00143506122382752	NA	0	0	TRUE	medium	16515000	0.100037144221406	11.372792847172	0.710537202784906	0.411831133109399	0.823101283500158	FALSE	FALSE	unchanged	lost	low	FALSE	45000	250000	minimal
stripe_0143	chr19	20780000	20835000	20835000	21820000	3prime	control_only	0.919672803327295	NA	0	0	TRUE	medium	20807500	0.209578976863547	11.2927960890717	2.96112616760196	0.104786264918345	0.622255005575326	FALSE	FALSE	unchanged	lost	low	FALSE	985000	55000	minimal
stripe_0144	chr19	21020000	21065000	21100000	21360000	3prime	control_only	1.26629648682986e-05	NA	0	0	FALSE	medium	21042500	0.0368249418960756	12.8647032510381	0.407686067808842	0.532283018336941	0.86269566165713	FALSE	FALSE	unchanged	lost	low	FALSE	260000	45000	minimal
stripe_0145	chr19	24275000	24320000	24475000	24735000	3prime	control_only	3.70079522939033e-25	NA	0	1	TRUE	medium	24297500	0.115355538820917	12.0456354337867	1.53052960010234	0.234085574403299	0.778470631155158	FALSE	FALSE	unchanged	lost	low	FALSE	260000	45000	minimal
stripe_0146	chr19	30760000	31275000	31275000	31335000	3prime	control_only	0.217412824213988	NA	0	0	FALSE	medium	31017500	0.105292313703336	11.2736090644663	0.810628531398683	0.381438136520166	0.793767940160311	FALSE	FALSE	unchanged	lost	low	FALSE	60000	515000	minimal
stripe_0153	chr2	30405000	30465000	30465000	31010000	3prime	control_only	9.13091181780008e-14	NA	0	0	FALSE	low	30435000	0.0547636836461141	11.8052196915266	0.313847589323333	0.583176823405387	0.867168107707457	FALSE	FALSE	unchanged	lost	low	FALSE	545000	60000	minimal
stripe_0154	chr2	45280000	45320000	45320000	47075000	3prime	control_only	0.934801023617437	NA	0	0	FALSE	medium	45300000	0.241831339894372	11.1561829391287	3.5747578640672	0.0771266597413989	0.622255005575326	FALSE	FALSE	unchanged	lost	low	FALSE	1755000	40000	minimal
stripe_0155	chr2	52045000	52490000	52580000	52625000	3prime	control_only	3.10347571924535e-19	NA	0	0	TRUE	medium	52267500	0.0846944433147701	12.060149604816	0.928406959256523	0.349777671756899	0.786990881200343	FALSE	FALSE	unchanged	lost	low	FALSE	45000	445000	minimal
stripe_0157	chr2	78335000	80110000	80110000	80165000	3prime	control_only	0.904302413296386	NA	0	0	TRUE	medium	79222500	0.149890191973133	11.1757416502577	1.04630479393333	0.321750049675684	0.78650012142945	FALSE	FALSE	unchanged	lost	low	FALSE	55000	1775000	minimal
stripe_0160	chr2	108450000	108495000	108495000	109310000	3prime	control_only	2.54458645417892e-05	NA	0	0	FALSE	low	108472500	0.390275329670178	11.2223751146393	7.68244954088165	0.0137213545995875	0.437108590974257	FALSE	FALSE	unchanged	lost	low	FALSE	815000	45000	weak
stripe_0161	chr2	123685000	125155000	125155000	125220000	3prime	control_only	0.00115369592266964	NA	0	0	FALSE	medium	124420000	0.015466225442108	11.7470952677601	0.028967540104888	0.867011884374672	0.976997147631343	FALSE	FALSE	unchanged	lost	low	FALSE	65000	1470000	minimal
stripe_0162	chr2	129475000	129520000	129620000	129910000	3prime	control_only	2.77155468044591e-21	NA	0	0	TRUE	medium	129497500	0.00143133357171194	12.6513839878479	0.000431516321393492	0.983686544614019	0.999723645163422	FALSE	FALSE	unchanged	lost	low	FALSE	290000	45000	minimal
stripe_0164	chr2	141235000	141490000	141490000	141545000	3prime	control_only	0.686052855140697	NA	0	1	FALSE	medium	141362500	-0.0716449904648922	11.1448404541528	0.313185600167431	0.583570485206788	0.867168107707457	FALSE	FALSE	unchanged	lost	low	TRUE	55000	255000	minimal
stripe_0168	chr2	167660000	167705000	167845000	168095000	3prime	control_only	2.42410631785808e-15	NA	0	0	TRUE	medium	167682500	-0.0281024437436894	12.0432489723134	0.0739049533040143	0.789250159476168	0.960534236639081	FALSE	FALSE	unchanged	lost	low	TRUE	250000	45000	minimal
stripe_0170	chr3	47545000	47790000	47790000	47845000	3prime	control_only	0.492791866496364	NA	0	0	FALSE	medium	47667500	0.0285154448384892	10.959674010263	0.0345720513942313	0.854858799672322	0.976997147631343	FALSE	FALSE	unchanged	lost	low	FALSE	55000	245000	minimal
stripe_0174	chr3	96915000	96960000	97105000	97405000	3prime	control_only	8.77154489193067e-25	NA	0	0	TRUE	medium	96937500	-0.0679300065730761	11.9482759772792	0.528398098663738	0.477902175547711	0.844433527255509	FALSE	FALSE	unchanged	lost	low	TRUE	300000	45000	minimal
stripe_0183	chr4	35530000	38680000	38680000	38745000	3prime	control_only	0.552648862698565	NA	1	1	FALSE	medium	37105000	-0.247935713249914	11.0737403962499	2.56671429466955	0.128913323056549	0.624901871087679	FALSE	FALSE	unchanged	lost	medium	TRUE	65000	3150000	minimal
stripe_0184	chr4	72505000	72570000	72570000	74055000	3prime	control_only	0.509342954954766	NA	0	0	FALSE	medium	72537500	-0.131997112772332	11.16222821569	0.586064181420265	0.455217404854756	0.844433527255509	FALSE	FALSE	unchanged	lost	low	TRUE	1485000	65000	minimal
stripe_0192	chr4	112510000	112575000	112575000	115545000	3prime	control_only	0.153424786013763	NA	0	0	FALSE	medium	112542500	-0.052202185658668	11.1385258797949	0.114624442056392	0.739391926604907	0.957342712046484	FALSE	FALSE	unchanged	lost	low	TRUE	2970000	65000	minimal
stripe_0193	chr4	114905000	115135000	115280000	115285000	3prime	control_only	9.3804089430454e-19	NA	0	0	TRUE	medium	115020000	0.139263940912466	10.8334527239373	0.890794210374024	0.359456530239729	0.786990881200343	FALSE	FALSE	unchanged	lost	low	FALSE	5000	230000	minimal
stripe_0194	chr4	120565000	120610000	120665000	120985000	3prime	control_only	8.50542619856038e-16	NA	0	0	TRUE	medium	120587500	-0.0507461027724573	12.9663573348483	0.684993212777039	0.420184571297283	0.823101283500158	FALSE	FALSE	unchanged	lost	low	TRUE	320000	45000	minimal
stripe_0197	chr4	136855000	137170000	137285000	137330000	3prime	control_only	1.12418092342184e-19	NA	0	0	TRUE	medium	137012500	0.117012162307349	10.9775927920311	0.650910172801922	0.431751866493956	0.82897310548928	FALSE	FALSE	unchanged	lost	low	FALSE	45000	315000	minimal
stripe_0198	chr4	155065000	155120000	155215000	155470000	3prime	control_only	2.03013385462479e-27	NA	0	0	FALSE	low	155092500	-0.0725994189920855	12.558783200025	1.15610234973037	0.298403461038122	0.783690013721535	FALSE	FALSE	unchanged	lost	low	TRUE	255000	55000	minimal
stripe_0199	chr5	3130000	3390000	3490000	3535000	3prime	control_only	3.64013011132961e-09	NA	0	0	TRUE	medium	3260000	-0.140563528787865	11.276044624758	1.03171293370659	0.325042559466563	0.786990881200343	FALSE	FALSE	unchanged	lost	low	TRUE	45000	260000	minimal
stripe_0200	chr5	36455000	36680000	36730000	36755000	3prime	control_only	8.74278197482046e-42	NA	0	0	FALSE	low	36567500	0.178412545987158	11.4977611877325	1.97646852647995	0.17910207818484	0.764525288968123	FALSE	FALSE	unchanged	lost	low	FALSE	25000	225000	minimal
stripe_0201	chr5	50115000	52040000	52040000	52105000	3prime	control_only	0.844319031477333	NA	0	0	TRUE	medium	51077500	0.288663381332501	11.2619000395792	5.41472236313346	0.0335886950935013	0.622255005575326	FALSE	FALSE	unchanged	lost	low	FALSE	65000	1925000	minimal
stripe_0202	chr5	72330000	72375000	72455000	72790000	3prime	control_only	3.66626162302358e-10	NA	0	0	TRUE	medium	72352500	0.00545380837041823	11.9309426247328	0.00247488253204742	0.960945830576891	0.999723645163422	FALSE	FALSE	unchanged	lost	low	FALSE	335000	45000	minimal
stripe_0203	chr5	83480000	85920000	85920000	85985000	3prime	control_only	0.567698688747962	NA	3	0	FALSE	medium	84700000	0.0910006788430796	11.0450481725649	0.325820581372936	0.576150835686739	0.867168107707457	FALSE	FALSE	unchanged	lost	low	FALSE	65000	2440000	minimal
stripe_0204	chr5	112400000	112925000	113030000	113075000	3prime	control_only	5.2139235733875e-13	NA	0	0	FALSE	low	112662500	-0.0953636008542734	12.2428994081069	1.2643262730256	0.277608425191217	0.783690013721535	FALSE	FALSE	unchanged	lost	low	TRUE	45000	525000	minimal
stripe_0205	chr5	113345000	113390000	113505000	113805000	3prime	control_only	1.38814197252898e-29	NA	0	0	TRUE	medium	113367500	0.0273170951038121	12.4979847945486	0.170127000158036	0.685535203382776	0.943107401724386	FALSE	FALSE	unchanged	lost	low	FALSE	300000	45000	minimal
stripe_0210	chr5	145275000	145330000	145330000	146150000	3prime	control_only	0.905758819824225	NA	0	0	FALSE	medium	145302500	-0.058002384935857	10.5382410110472	0.0761770876447312	0.786120113109062	0.960534236639081	FALSE	FALSE	unchanged	lost	low	TRUE	820000	55000	minimal
stripe_0211	chr6	11265000	11640000	11790000	11795000	3prime	control_only	2.47229408191341e-25	NA	0	0	FALSE	low	11452500	-0.168448543365418	11.1795159164348	0.888345898558377	0.36009989411853	0.786990881200343	FALSE	FALSE	unchanged	lost	low	TRUE	5000	375000	minimal
stripe_0216	chr6	54685000	54730000	54800000	55065000	3prime	control_only	8.23118734623722e-06	NA	0	0	TRUE	medium	54707500	-0.0821971788535292	12.5382551894365	1.31104856609684	0.269235045680362	0.783690013721535	FALSE	FALSE	unchanged	lost	low	TRUE	265000	45000	minimal
stripe_0218	chr6	59605000	60080000	60080000	60120000	3prime	control_only	0.870126574013154	NA	0	0	FALSE	medium	59842500	-0.212035496087398	11.0212639360862	2.67630433419473	0.121591218163405	0.622255005575326	FALSE	FALSE	unchanged	lost	medium	TRUE	40000	475000	minimal
