loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps	is_merged
loop_11	chr8	126535000	126540000	chr8	126585000	126590000	chr8:126535000-126540000_chr8:126585000-126590000	TRUE	-0.305417340994989	6.18863395131565	16.5671103476369	0.00128356780184648	0.184801306224426	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.184801306224426	0.258414790421932	NA	-0.305417340994989	-0.213029938164905	NA	5	2	TRUE
loop_12	chr8	64605000	64610000	chr8	64730000	64735000	chr8:64605000-64610000_chr8:64730000-64735000	TRUE	0.0625309877698782	5.94536139328371	0.785916018007108	0.391189231227338	0.816807558269431	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.816807558269431	0.870552481484709	0.97053513243497	0.0625309877698782	-0.0302123333727152	-0.00645176835114541	5	3	TRUE
loop_13	chr8	11560000	11565000	chr8	11595000	11600000	chr8:11560000-11565000_chr8:11595000-11600000	TRUE	-0.109224546255866	6.60147570117369	2.18456055527545	0.162840601088781	0.657387665154903	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.967572246769597	0.840828920191993	NA	0.0146111737806701	-0.0451883144377461	NA	5	4	TRUE
loop_7	chr8	118960000	118970000	chr8	119030000	119040000	chr8:118960000-118970000_chr8:119030000-119040000	FALSE	-0.183916050086935	5.59354118300926	10.9765975369924	0.00629258630073069	0.223444528678272	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.358310136435228	0.223444528678272	NA	-0.21944252860925	-0.183916050086935	NA	10	2	TRUE
loop_15	chr8	126840000	126845000	chr8	126915000	126920000	chr8:126840000-126845000_chr8:126915000-126920000	TRUE	-0.342769784392555	5.44111583993541	12.0549322243564	0.00403984906453644	0.252761441125356	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.252761441125356	NA	NA	-0.342769784392555	NA	NA	5	1	FALSE
loop_16	chr8	120305000	120310000	chr8	120555000	120560000	chr8:120305000-120310000_chr8:120555000-120560000	TRUE	-0.150027277773306	5.50032351980177	1.85400963472724	0.196086010888627	0.685899891207467	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.685899891207467	NA	NA	-0.150027277773306	NA	NA	5	1	FALSE
loop_8733	chr8	119440000	119450000	chr8	119520000	119530000	chr8:119440000-119450000_chr8:119520000-119530000	TRUE	-0.0538726285447455	6.17642273510533	0.530503595168187	0.480550207040358	0.83269505831541	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.990638677260078	0.83269505831541	NA	-0.00654879509427501	-0.0538726285447455	NA	10	2	TRUE
loop_18	chr8	33075000	33080000	chr8	33120000	33125000	chr8:33075000-33080000_chr8:33120000-33125000	FALSE	0.234630381984324	6.27628875086513	10.6638670983906	0.00602595092404343	0.287753083353407	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.287753083353407	NA	NA	0.234630381984324	NA	NA	5	1	FALSE
loop_19	chr8	95250000	95255000	chr8	95300000	95305000	chr8:95250000-95255000_chr8:95300000-95305000	TRUE	-0.052757328476816	6.2309625106264	0.530849380591681	0.478966148241953	0.854889569443063	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.854889569443063	0.961199828336857	NA	-0.052757328476816	0.0119584040876471	NA	5	2	TRUE
loop_20	chr8	107110000	107115000	chr8	107190000	107195000	chr8:107110000-107115000_chr8:107190000-107195000	TRUE	-0.0918420117353732	5.8732233776699	1.66891658831174	0.218545075689267	0.702121568235336	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.702121568235336	NA	NA	-0.0918420117353732	NA	NA	5	1	FALSE
loop_21	chr8	105400000	105405000	chr8	105485000	105490000	chr8:105400000-105405000_chr8:105485000-105490000	TRUE	-0.174929515145038	6.30044547629411	4.28057963272453	0.0587026799256179	0.497053813361146	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.497053813361146	NA	NA	-0.174929515145038	NA	NA	5	1	FALSE
loop_18235	chr8	46240000	46250000	chr8	46300000	46310000	chr8:46240000-46250000_chr8:46300000-46310000	FALSE	-0.105977069518088	6.17561472855533	3.54157661733394	0.0846466381087127	0.492019379767198	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.807388789491205	0.492019379767198	NA	-0.0642705957572358	-0.105977069518088	NA	10	3	TRUE
loop_21	chr8	69320000	69330000	chr8	69610000	69620000	chr8:69320000-69330000_chr8:69610000-69620000	TRUE	0.104613138439502	5.28138303532427	2.66468414071535	0.128884427420981	0.563689223143962	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.829816907657802	0.563689223143962	NA	-0.0725174278627255	0.104613138439502	NA	10	2	TRUE
loop_21348	chr8	116475000	116500000	chr8	116725000	116750000	chr8:116475000-116500000_chr8:116725000-116750000	FALSE	-0.180386411415225	5.88685476425729	9.50084307792539	0.0118558683633621	0.200040141613343	FALSE	FALSE	non_significant	unchanged	NA	25000	25	2	5kb,25kb	TRUE	0.641134419928688	NA	0.200040141613343	-0.140295850023839	NA	-0.180386411415225	25	2	TRUE
loop_8866	chr8	94940000	94950000	chr8	95200000	95210000	chr8:94940000-94950000_chr8:95200000-95210000	TRUE	-0.132206841786741	4.92266032656033	4.2715822304662	0.0613394507535446	0.440865606762535	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.851514616185276	0.440865606762535	NA	-0.0725461770472021	-0.132206841786741	NA	10	2	TRUE
loop_8877	chr8	44690000	44700000	chr8	44830000	44840000	chr8:44690000-44700000_chr8:44830000-44840000	TRUE	-0.184939110649362	5.35513829066386	6.50106932792141	0.0257008076288949	0.34660075452301	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.768501291900068	0.34660075452301	NA	-0.116945514050569	-0.184939110649362	NA	10	2	TRUE
loop_27	chr8	33765000	33770000	chr8	34065000	34070000	chr8:33765000-33770000_chr8:34065000-34070000	TRUE	0.386802248942964	5.96865719981774	19.9819914919747	0.000606867658152034	0.176566548119181	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.176566548119181	NA	NA	0.386802248942964	NA	NA	5	1	FALSE
loop_28	chr8	69625000	69630000	chr8	69790000	69795000	chr8:69625000-69630000_chr8:69790000-69795000	FALSE	0.100550268044403	5.19467765994579	1.25345788231705	0.282834129270227	0.751417695387557	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.751417695387557	NA	NA	0.100550268044403	NA	NA	5	1	FALSE
loop_8901	chr8	68760000	68770000	chr8	69020000	69030000	chr8:68760000-68770000_chr8:69020000-69030000	FALSE	0.149496186456736	5.48069005369264	5.14206408886324	0.0428940778155912	0.402008067789675	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.884463370322918	0.402008067789675	NA	-0.0603548774353572	0.149496186456736	NA	10	2	TRUE
loop_30	chr8	64015000	64020000	chr8	64595000	64600000	chr8:64015000-64020000_chr8:64595000-64600000	TRUE	0.0400185434016135	4.95355100770403	0.119324843422967	0.735205836018252	0.943923014982325	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.943923014982325	NA	NA	0.0400185434016135	NA	NA	5	1	FALSE
loop_8921	chr8	40180000	40190000	chr8	40380000	40390000	chr8:40180000-40190000_chr8:40380000-40390000	TRUE	0.387186708723159	5.79552440937429	53.1911199569557	1.03040207249788e-05	0.0194196443930101	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.393409298396987	0.0194196443930101	NA	0.221707325791009	0.387186708723159	NA	10	2	TRUE
loop_8890	chr8	35490000	35500000	chr8	35850000	35860000	chr8:35490000-35500000_chr8:35850000-35860000	TRUE	0.370950717783946	4.89002528400047	32.6283815722762	0.000102313608610687	0.0472229504559039	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.76408726064218	0.0472229504559039	NA	0.729352290153598	0.370950717783946	NA	10	2	TRUE
loop_33	chr8	104655000	104660000	chr8	104785000	104790000	chr8:104655000-104660000_chr8:104785000-104790000	TRUE	0.0491665488408356	5.3796461716995	0.307809534590494	0.588297319235654	0.902861627077928	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.902861627077928	0.947860214284161	0.92185203361665	0.0491665488408356	-0.0184421567992739	-0.0155811188998721	5	3	TRUE
loop_34	chr8	13935000	13940000	chr8	14840000	14845000	chr8:13935000-13940000_chr8:14840000-14845000	TRUE	-0.35611583918928	4.57484334392415	11.9515973372335	0.00415810729828823	0.254640671956885	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.254640671956885	0.279587049728332	NA	-0.35611583918928	-0.212099234411865	NA	5	2	TRUE
loop_8987	chr8	48220000	48230000	chr8	49820000	49830000	chr8:48220000-48230000_chr8:49820000-49830000	FALSE	-0.905794553208113	3.7898328490855	64.4401626922305	3.95267286242227e-06	0.0148989415760903	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0776688669113302	0.0148989415760903	NA	-0.797595526662202	-0.905794553208113	NA	10	2	TRUE
loop_36	chr8	106940000	106945000	chr8	107085000	107090000	chr8:106940000-106945000_chr8:107085000-107090000	TRUE	-0.31750886762345	3.94651804686667	4.77902613872349	0.0473824374235672	0.471946151490954	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.471946151490954	NA	NA	-0.31750886762345	NA	NA	5	1	FALSE
loop_17	chr8	40300000	40325000	chr8	40500000	40525000	chr8:40300000-40325000_chr8:40500000-40525000	TRUE	0.207261142645878	5.76905199529707	22.1750518823196	0.000875722993816845	0.0785005584382189	FALSE	TRUE	trending	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.97611070654013	0.318144119694848	0.0785005584382189	-0.0147835839905055	0.17179860611951	0.207261142645878	25	3	TRUE
loop_8976	chr8	98610000	98620000	chr8	99410000	99420000	chr8:98610000-98620000_chr8:99410000-99420000	FALSE	-0.208948767177626	4.40746543646612	3.81702017951736	0.0747631265077148	0.47570666524731	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.510048150998682	0.47570666524731	0.498724742089852	-0.195873419182709	-0.208948767177626	-0.128319164958543	10	3	TRUE
loop_9033	chr8	82850000	82875000	chr8	83325000	83350000	chr8:82850000-82875000_chr8:83325000-83350000	FALSE	-0.109070697266072	4.9589598127498	5.166339632921	0.0468328281181997	0.337906518806338	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.668438950571808	0.792393374270867	0.337906518806338	-0.162128336723224	-0.0707164817970739	-0.109070697266072	25	3	TRUE
loop_2538	chr8	91380000	91385000	chr8	91795000	91800000	chr8:91380000-91385000_chr8:91795000-91800000	TRUE	-0.0585732118010466	4.34533930969314	0.186984231012826	0.672412913087002	0.928686487635202	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.928686487635202	0.95826242346572	0.929752998901135	-0.0585732118010466	0.0186275479713195	-0.015095103567294	5	4	TRUE
loop_41	chr8	41440000	41445000	chr8	45235000	45240000	chr8:41440000-41445000_chr8:45235000-45240000	FALSE	0.240168501325966	4.83755023507729	3.65383125477526	0.077875906338476	0.535285032821088	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.535285032821088	0.867749103849962	NA	0.240168501325966	0.0543814283079644	NA	5	2	TRUE
loop_42	chr8	35300000	35305000	chr8	35695000	35700000	chr8:35300000-35305000_chr8:35695000-35700000	TRUE	-0.55805722826763	2.97012948058991	7.35963813727753	0.0175458151403657	0.356551840257243	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.356551840257243	NA	NA	-0.55805722826763	NA	NA	5	1	FALSE
loop_9154	chr14	7820000	7830000	chr14	7880000	7890000	chr14:7820000-7830000_chr14:7880000-7890000	FALSE	0.0443769920459621	6.01247162502233	0.530664939919099	0.48048490897452	0.83269505831541	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.975036632376972	0.83269505831541	NA	0.012411925683185	0.0443769920459621	NA	10	2	TRUE
loop_44	chr14	76415000	76420000	chr14	76455000	76460000	chr14:76415000-76420000_chr14:76455000-76460000	TRUE	-0.0279236287005119	5.70873891825342	0.0747205625243908	0.788810097257844	0.958562148991354	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.958562148991354	NA	NA	-0.0279236287005119	NA	NA	5	1	FALSE
loop_7650	chr14	105170000	105180000	chr14	105250000	105260000	chr14:105170000-105180000_chr14:105250000-105260000	TRUE	0.0324423759353053	5.59923130169399	0.39453479883728	0.541849024061109	0.856721897711161	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.998730410137996	0.856721897711161	NA	-0.00108099131877524	0.0324423759353053	NA	10	2	TRUE
loop_46	chr14	120140000	120145000	chr14	120205000	120210000	chr14:120140000-120145000_chr14:120205000-120210000	TRUE	-0.197928827929025	5.81605891623561	5.86860704881303	0.030489756667446	0.427423604879902	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.786644162860763	0.688528024115786	NA	-0.0859360339054604	-0.0862779773199436	NA	5	4	TRUE
loop_13143	chr14	62880000	62885000	chr14	62935000	62940000	chr14:62880000-62885000_chr14:62935000-62940000	FALSE	-0.0438564510546446	6.03225305790384	0.431832904169377	0.522374266957679	0.876365770573	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.876365770573	0.996057733998895	NA	-0.0438564510546446	-0.00147712107848088	NA	5	3	TRUE
loop_48	chr14	63230000	63235000	chr14	63270000	63275000	chr14:63230000-63235000_chr14:63270000-63275000	FALSE	-0.0393329058565858	6.27393627363181	0.249575176435328	0.625590232472527	0.915860706570715	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.915860706570715	NA	NA	-0.0393329058565858	NA	NA	5	1	FALSE
loop_49	chr14	77545000	77550000	chr14	77635000	77640000	chr14:77545000-77550000_chr14:77635000-77640000	FALSE	-0.071474502783895	5.01717556209913	0.392419658672274	0.541702944825155	0.883680340222958	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.883680340222958	NA	NA	-0.071474502783895	NA	NA	5	1	FALSE
loop_50	chr14	119515000	119520000	chr14	119570000	119575000	chr14:119515000-119520000_chr14:119570000-119575000	TRUE	-0.0718852377667749	5.36968870178962	0.770746997006801	0.395670885177622	0.817874356199137	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.817874356199137	NA	NA	-0.0718852377667749	NA	NA	5	1	FALSE
loop_51	chr14	48525000	48530000	chr14	48660000	48665000	chr14:48525000-48530000_chr14:48660000-48665000	TRUE	-0.142787076239678	5.10864422138905	2.12287620219749	0.168467851836697	0.664443579983493	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.664443579983493	0.686499868836097	NA	-0.142787076239678	-0.0809630953507389	NA	5	2	TRUE
loop_62	chr14	21750000	21760000	chr14	21820000	21830000	chr14:21750000-21760000_chr14:21820000-21830000	FALSE	0.0512718196699657	5.54057677418986	0.61262036660661	0.449171448839002	0.818372793598877	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.849559248456101	0.818372793598877	NA	-0.0665502077643796	0.0512718196699657	NA	10	2	TRUE
loop_53	chr14	55170000	55175000	chr14	55345000	55350000	chr14:55170000-55175000_chr14:55345000-55350000	TRUE	-0.0915856715321798	5.266159573388	0.838106265592042	0.376345734009594	0.807388789491205	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.962950310356776	0.837150669895297	0.925833798318176	0.0239631724648443	-0.064384464993778	-0.0259389436520018	5	5	TRUE
loop_54	chr14	124410000	124415000	chr14	124560000	124565000	chr14:124410000-124415000_chr14:124560000-124565000	TRUE	0.0898470643864597	5.5410919283303	0.691029337210271	0.420584506808778	0.832137134444854	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.832137134444854	NA	NA	0.0898470643864597	NA	NA	5	1	FALSE
loop_55	chr14	76565000	76570000	chr14	76680000	76685000	chr14:76565000-76570000_chr14:76680000-76685000	TRUE	-0.252666932703453	4.69793694042929	4.53683005030956	0.0525235533780301	0.486325930938504	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.486325930938504	NA	NA	-0.252666932703453	NA	NA	5	1	FALSE
loop_56	chr14	48510000	48515000	chr14	49000000	49005000	chr14:48510000-48515000_chr14:49000000-49005000	TRUE	0.203772864985852	4.96026340032653	2.54002148374882	0.134626640671506	0.62489943684872	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.62489943684872	0.741922710162635	NA	0.203772864985852	0.0713273980626026	NA	5	2	TRUE
loop_57	chr14	37275000	37280000	chr14	37440000	37445000	chr14:37275000-37280000_chr14:37440000-37445000	TRUE	-0.282702496364649	4.60686512880493	6.349838303703	0.0253602823706299	0.400953291875184	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.400953291875184	0.781611908674176	NA	-0.282702496364649	-0.0640227764525547	NA	5	2	TRUE
loop_58	chr14	25070000	25075000	chr14	25225000	25230000	chr14:25070000-25075000_chr14:25225000-25230000	TRUE	-0.281932396905047	4.45513328547129	4.08479237326534	0.0640141476543779	0.507279602509749	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.507279602509749	0.780503286255802	NA	-0.281932396905047	-0.100476095218759	NA	5	2	TRUE
loop_9277	chr14	60370000	60380000	chr14	60690000	60700000	chr14:60370000-60380000_chr14:60690000-60700000	TRUE	-0.12280578343956	4.01383029209854	2.09913100794683	0.173339996550945	0.616974718601852	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.936239184631565	0.616974718601852	0.721119834251938	-0.046724939446362	-0.12280578343956	-0.0756080583374043	10	3	TRUE
loop_88	chr14	29640000	29650000	chr14	29930000	29940000	chr14:29640000-29650000_chr14:29930000-29940000	FALSE	-0.0747041379936164	4.01618489723686	0.434203093556141	0.522539946770275	0.850018540328309	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.881458531616296	0.850018540328309	NA	-0.101542096790911	-0.0747041379936164	NA	10	2	TRUE
loop_9376	chr14	21250000	21260000	chr14	21740000	21750000	chr14:21250000-21260000_chr14:21740000-21750000	TRUE	0.0496954166484464	4.10908415429335	0.255827733154709	0.622283646998646	0.888886705674485	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.908316223716808	0.888886705674485	NA	0.0671174410469367	0.0496954166484464	NA	10	2	TRUE
loop_9346	chr14	121860000	121870000	chr14	122060000	122070000	chr14:121860000-121870000_chr14:122060000-122070000	FALSE	0.0299604721294741	4.64816076796919	0.162454264441355	0.694088387867146	0.91512725527588	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.966036506021602	0.91512725527588	NA	-0.0241327483858083	0.0299604721294741	NA	10	2	TRUE
loop_9297	chr14	78670000	78680000	chr14	78840000	78850000	chr14:78670000-78680000_chr14:78840000-78850000	FALSE	-0.0743197208842389	4.72469926683702	1.02122331298628	0.332431231466592	0.751256878728757	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.854889569443063	0.751256878728757	NA	-0.0770714682244282	-0.0743197208842389	NA	10	2	TRUE
loop_9365	chr14	14480000	14490000	chr14	14860000	14870000	chr14:14480000-14490000_chr14:14860000-14870000	FALSE	-0.161297994276658	4.13391873119971	2.11257234186881	0.17207505880891	0.616012474286798	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.939202560042565	0.616012474286798	0.923243921366022	-0.0574733999034662	-0.161297994276658	-0.0213005486486735	10	3	TRUE
loop_65	chr14	124430000	124435000	chr14	124590000	124595000	chr14:124430000-124435000_chr14:124590000-124595000	FALSE	-0.11182122017399	5.481476098691	0.950718314541843	0.347051895552918	0.791905757031033	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.791905757031033	NA	NA	-0.11182122017399	NA	NA	5	1	FALSE
loop_66	chr14	70675000	70680000	chr14	72300000	72305000	chr14:70675000-70680000_chr14:72300000-72305000	TRUE	0.122761528248463	3.38235177649584	0.553436051629347	0.469942809446136	0.851008031432051	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.851008031432051	NA	NA	0.122761528248463	NA	NA	5	1	FALSE
loop_67	chr14	69855000	69860000	chr14	70405000	70410000	chr14:69855000-69860000_chr14:70405000-70410000	TRUE	-0.314843800028002	4.00293092168867	4.91991504510527	0.0446662530488389	0.465665551013415	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.465665551013415	0.850808616454395	0.993476700234834	-0.314843800028002	-0.0629311805725355	0.00240407251473861	5	4	TRUE
loop_68	chr14	11155000	11160000	chr14	12135000	12140000	chr14:11155000-11160000_chr14:12135000-12140000	TRUE	-0.115061723934313	3.32775481963265	0.375017505064842	0.550677772014598	0.885327471111431	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,25kb	TRUE	0.885327471111431	NA	0.935646880403821	-0.115061723934313	NA	-0.0223522727869536	5	2	TRUE
loop_69	chr9	62490000	62495000	chr9	62530000	62535000	chr9:62490000-62495000_chr9:62530000-62535000	FALSE	-0.063820333951776	7.53156953496875	1.04140517975764	0.32581825830629	0.780014453739898	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.780014453739898	NA	NA	-0.063820333951776	NA	NA	5	1	FALSE
loop_70	chr9	45300000	45305000	chr9	45345000	45350000	chr9:45300000-45305000_chr9:45345000-45350000	TRUE	-0.050610232818188	6.59852858220848	0.602330747703239	0.45136029995486	0.844487723418982	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.844487723418982	NA	NA	-0.050610232818188	NA	NA	5	1	FALSE
loop_71	chr9	56650000	56655000	chr9	56715000	56720000	chr9:56650000-56655000_chr9:56715000-56720000	TRUE	0.117477885540205	6.33513287989682	2.62134953512528	0.129048047667909	0.614889695430598	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.614889695430598	NA	NA	0.117477885540205	NA	NA	5	1	FALSE
loop_72	chr9	121065000	121070000	chr9	121105000	121110000	chr9:121065000-121070000_chr9:121105000-121110000	FALSE	0.076440982335376	6.52397592068309	1.42272866121194	0.253936111586651	0.727901657900112	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.727901657900112	NA	NA	0.076440982335376	NA	NA	5	1	FALSE
