TAD_name	chr1	start1	end1	Difference	pvalue	adj_pvalue	TAD_size	direction	significant
chr14:33312000-33377998	chr14	33312000	33377998	0.509582333333333	0.000142729315053326	0.00566648694783778	65998	Increased_in_Mutant	TRUE
chr17:83019000-83261998	chr17	83019000	83261998	0.608343999999999	0.000120868563558708	0.00566648694783778	242998	Increased_in_Mutant	TRUE
chr6:103215000-103289998	chr6	103215000	103289998	0.585853333333334	0.000122170054309954	0.00566648694783778	74998	Increased_in_Mutant	TRUE
chr12:56040000-56549998	chr12	56040000	56549998	0.286500666666667	0.00013641985622231	0.00566648694783778	509998	Increased_in_Mutant	TRUE
chr4:77052000-77567998	chr4	77052000	77567998	0.362929333333333	0.000122352229601368	0.00566648694783778	515998	Increased_in_Mutant	TRUE
chr6:137046000-137177998	chr6	137046000	137177998	0.424849	0.000127811793284029	0.00566648694783778	131998	Increased_in_Mutant	TRUE
chr9:72759000-72890998	chr9	72759000	72890998	0.465363	0.0001427653605731	0.00566648694783778	131998	Increased_in_Mutant	TRUE
chr9:24111000-24524998	chr9	24111000	24524998	0.312329666666667	0.000128505665659685	0.00566648694783778	413998	Increased_in_Mutant	TRUE
chr15:66669000-66902998	chr15	66669000	66902998	0.400752333333333	0.00013938451371721	0.00566648694783778	233998	Increased_in_Mutant	TRUE
chr7:115197000-116057998	chr7	115197000	116057998	0.263701666666666	0.000119132041035302	0.00566648694783778	860998	Increased_in_Mutant	TRUE
chr12:63063000-64889998	chr12	63063000	64889998	0.267983666666667	0.000133262711291576	0.00566648694783778	1826998	Increased_in_Mutant	TRUE
chr5:73128000-73391998	chr5	73128000	73391998	0.318971666666666	0.000139952117667236	0.00566648694783778	263998	Increased_in_Mutant	TRUE
chr6:60669000-60956998	chr6	60669000	60956998	-0.378246666666667	0.000141342219768344	0.00566648694783778	287998	Decreased_in_Mutant	TRUE
chr18:34071000-34268998	chr18	34071000	34268998	0.404374	0.00012361444785273	0.00566648694783778	197998	Increased_in_Mutant	TRUE
chr15:7446000-7823998	chr15	7446000	7823998	0.367204666666666	0.000140158756141423	0.00566648694783778	377998	Increased_in_Mutant	TRUE
chr10:25671000-26150998	chr10	25671000	26150998	0.331559666666666	0.000132776098744595	0.00566648694783778	479998	Increased_in_Mutant	TRUE
chr3:93354000-93503998	chr3	93354000	93503998	0.415248666666666	0.000135473917199878	0.00566648694783778	149998	Increased_in_Mutant	TRUE
chr3:121527000-121766998	chr3	121527000	121766998	0.389179333333333	0.000132978368252982	0.00566648694783778	239998	Increased_in_Mutant	TRUE
chr10:22566000-22787998	chr10	22566000	22787998	0.579210000000001	0.00014480660776163	0.00569572657195743	221998	Increased_in_Mutant	TRUE
chr16:42177000-42803998	chr16	42177000	42803998	-0.524892000000001	0.000157550916351978	0.00580992193043156	626998	Decreased_in_Mutant	TRUE
chr9:22695000-23222998	chr9	22695000	23222998	0.246960333333333	0.000165213639598605	0.00580992193043156	527998	Increased_in_Mutant	TRUE
chr5:58944000-60722998	chr5	58944000	60722998	0.254612	0.000166313662933638	0.00580992193043156	1778998	Increased_in_Mutant	TRUE
chr6:91164000-91283998	chr6	91164000	91283998	0.582547	0.000158202224722812	0.00580992193043156	119998	Increased_in_Mutant	TRUE
chr16:79017000-81014998	chr16	79017000	81014998	0.259270333333333	0.000153747243472469	0.00580992193043156	1997998	Increased_in_Mutant	TRUE
chr14:63375000-63476998	chr14	63375000	63476998	0.540938666666666	0.000165587015162871	0.00580992193043156	101998	Increased_in_Mutant	TRUE
chr12:17025000-17264998	chr12	17025000	17264998	0.313963999999999	0.000161229482561715	0.00580992193043156	239998	Increased_in_Mutant	TRUE
chr11:26382000-26453998	chr11	26382000	26453998	-0.284001	0.000161461845588789	0.00580992193043156	71998	Decreased_in_Mutant	TRUE
chr13:73641000-73700998	chr13	73641000	73700998	0.378503	0.000154838132635333	0.00580992193043156	59998	Increased_in_Mutant	TRUE
chr9:31551000-31934998	chr9	31551000	31934998	0.254707333333333	0.000154337794476741	0.00580992193043156	383998	Increased_in_Mutant	TRUE
chr11:81627000-81989998	chr11	81627000	81989998	0.357386333333333	0.000161415866691369	0.00580992193043156	362998	Increased_in_Mutant	TRUE
chr19:17112000-17399998	chr19	17112000	17399998	-0.873804000000001	0.000166339954490139	0.00580992193043156	287998	Decreased_in_Mutant	TRUE
chr11:29247000-29555998	chr11	29247000	29555998	0.437079333333333	0.000164184740884483	0.00580992193043156	308998	Increased_in_Mutant	TRUE
chr5:58977000-60725998	chr5	58977000	60725998	0.278562	0.000158978640298616	0.00580992193043156	1748998	Increased_in_Mutant	TRUE
chr16:78192000-78347998	chr16	78192000	78347998	0.329189	0.000169435305545282	0.0058248389292181	155998	Increased_in_Mutant	TRUE
chr16:41247000-42173998	chr16	41247000	42173998	-0.434305	0.000168802655988032	0.0058248389292181	926998	Decreased_in_Mutant	TRUE
chr7:128775000-129557998	chr7	128775000	129557998	0.384087333333333	0.000173190485752332	0.00590741922495846	782998	Increased_in_Mutant	TRUE
chr10:19227000-19535998	chr10	19227000	19535998	0.448718999999999	0.000201119471830031	0.00600736388701509	308998	Increased_in_Mutant	TRUE
chrX:144387000-144659998	chrX	144387000	144659998	0.373420333333333	0.000183273018448535	0.00600736388701509	272998	Increased_in_Mutant	TRUE
chr6:117747000-117833998	chr6	117747000	117833998	0.443414666666666	0.000200341931653162	0.00600736388701509	86998	Increased_in_Mutant	TRUE
chr8:15216000-15737998	chr8	15216000	15737998	0.259260333333333	0.000205931723537498	0.00600736388701509	521998	Increased_in_Mutant	TRUE
chr7:128301000-128351998	chr7	128301000	128351998	0.394308666666667	0.000202619470675979	0.00600736388701509	50998	Increased_in_Mutant	TRUE
chr11:8418000-8534998	chr11	8418000	8534998	0.380365	0.000209485968644889	0.00600736388701509	116998	Increased_in_Mutant	TRUE
chr10:108444000-109757998	chr10	108444000	109757998	-0.447364333333334	0.0002017695237409	0.00600736388701509	1313998	Decreased_in_Mutant	TRUE
chr15:17178000-18797998	chr15	17178000	18797998	0.255276	0.000211198357841273	0.00600736388701509	1619998	Increased_in_Mutant	TRUE
chr17:83868000-84203998	chr17	83868000	84203998	0.294801	0.000190103107029785	0.00600736388701509	335998	Increased_in_Mutant	TRUE
chr14:17388000-18185998	chr14	17388000	18185998	0.245428666666666	0.000193095362335777	0.00600736388701509	797998	Increased_in_Mutant	TRUE
chr14:118188000-118598998	chr14	118188000	118598998	0.306343	0.000186523755486437	0.00600736388701509	410998	Increased_in_Mutant	TRUE
chr4:38496000-39758998	chr4	38496000	39758998	0.289419	0.000186338917504692	0.00600736388701509	1262998	Increased_in_Mutant	TRUE
chr10:93153000-93296998	chr10	93153000	93296998	-0.596297666666667	0.000211895107329437	0.00600736388701509	143998	Decreased_in_Mutant	TRUE
chr17:90597000-91100998	chr17	90597000	91100998	0.319038999999999	0.000204561112851136	0.00600736388701509	503998	Increased_in_Mutant	TRUE
chr15:9207000-10427998	chr15	9207000	10427998	0.294143666666666	0.000184999442095243	0.00600736388701509	1220998	Increased_in_Mutant	TRUE
chr7:78918000-79091998	chr7	78918000	79091998	0.386543	0.000189946998294373	0.00600736388701509	173998	Increased_in_Mutant	TRUE
chr10:118581000-119090998	chr10	118581000	119090998	0.352765666666666	0.000205653467506679	0.00600736388701509	509998	Increased_in_Mutant	TRUE
chr7:129633000-130490998	chr7	129633000	130490998	0.308265666666666	0.000188623778642292	0.00600736388701509	857998	Increased_in_Mutant	TRUE
chr11:57813000-57938998	chr11	57813000	57938998	0.307547	0.000189092592740121	0.00600736388701509	125998	Increased_in_Mutant	TRUE
chrX:61155000-61832998	chrX	61155000	61832998	-0.279611333333334	0.000193458374944413	0.00600736388701509	677998	Decreased_in_Mutant	TRUE
chr8:17553000-18572998	chr8	17553000	18572998	0.363501	0.000207293688076067	0.00600736388701509	1019998	Increased_in_Mutant	TRUE
chr3:130746000-131255998	chr3	130746000	131255998	0.389332	0.000206913063145143	0.00600736388701509	509998	Increased_in_Mutant	TRUE
chr9:116415000-116561998	chr9	116415000	116561998	0.573458	0.000197525188393351	0.00600736388701509	146998	Increased_in_Mutant	TRUE
chr13:96840000-97151998	chr13	96840000	97151998	0.455037666666667	0.000211692603004127	0.00600736388701509	311998	Increased_in_Mutant	TRUE
chr12:54078000-54563998	chr12	54078000	54563998	0.386819666666667	0.000198258207656005	0.00600736388701509	485998	Increased_in_Mutant	TRUE
chr13:14643000-15791998	chr13	14643000	15791998	0.361875666666666	0.000180070153597066	0.00600736388701509	1148998	Increased_in_Mutant	TRUE
chr12:62997000-64886998	chr12	62997000	64886998	0.231306	0.000215975557933044	0.00608354378023014	1889998	Increased_in_Mutant	TRUE
chr11:48771000-48878998	chr11	48771000	48878998	-0.523772333333333	0.000222208073000559	0.00620154507931595	107998	Decreased_in_Mutant	TRUE
chr11:96138000-96245998	chr11	96138000	96245998	0.378868333333333	0.000223005629283693	0.00620154507931595	107998	Increased_in_Mutant	TRUE
chr4:55407000-56726998	chr4	55407000	56726998	0.318529999999999	0.000240965982202295	0.00654104030248442	1319998	Increased_in_Mutant	TRUE
chr3:105072000-105173998	chr3	105072000	105173998	0.320749	0.000241206479317451	0.00654104030248442	101998	Increased_in_Mutant	TRUE
chr13:102672000-102752998	chr13	102672000	102752998	0.424379	0.000236819609302238	0.00654104030248442	80998	Increased_in_Mutant	TRUE
chr18:63096000-63662998	chr18	63096000	63662998	0.305886666666666	0.000239540682519609	0.00654104030248442	566998	Increased_in_Mutant	TRUE
chr6:92274000-92753998	chr6	92274000	92753998	0.442469333333333	0.000246986712005758	0.00661560726758982	479998	Increased_in_Mutant	TRUE
chr8:51588000-53474998	chr8	51588000	53474998	0.223728	0.000245601641486937	0.00661560726758982	1886998	Increased_in_Mutant	TRUE
chr7:49461000-49607998	chr7	49461000	49607998	0.561184666666667	0.000249422154446334	0.00664010442873593	146998	Increased_in_Mutant	TRUE
chrX:59175000-59621998	chrX	59175000	59621998	0.241884666666667	0.000251608640757788	0.00665771712453638	446998	Increased_in_Mutant	TRUE
chr10:108720000-109751998	chr10	108720000	109751998	0.273322666666666	0.00025991318314065	0.00674989610004192	1031998	Increased_in_Mutant	TRUE
chr5:76557000-76865998	chr5	76557000	76865998	0.3358	0.000262055609413831	0.00674989610004192	308998	Increased_in_Mutant	TRUE
chr15:102516000-102677998	chr15	102516000	102677998	0.238500333333333	0.000257638012226749	0.00674989610004192	161998	Increased_in_Mutant	TRUE
chr10:63573000-64091998	chr10	63573000	64091998	0.363852333333333	0.000262822340129896	0.00674989610004192	518998	Increased_in_Mutant	TRUE
chr13:37416000-37970998	chr13	37416000	37970998	0.427326	0.000260615339394927	0.00674989610004192	554998	Increased_in_Mutant	TRUE
chr7:118107000-118307998	chr7	118107000	118307998	-0.718010333333334	0.000264445121544159	0.00675185614422103	200998	Decreased_in_Mutant	TRUE
chr5:35364000-35516998	chr5	35364000	35516998	0.502257333333333	0.000266225652560572	0.00675779766906662	152998	Increased_in_Mutant	TRUE
chr11:74370000-74549998	chr11	74370000	74549998	0.292081	0.000275615582117137	0.0069157335145024	179998	Increased_in_Mutant	TRUE
chr9:97170000-98555998	chr9	97170000	98555998	0.240841333333333	0.000274522201740539	0.0069157335145024	1385998	Increased_in_Mutant	TRUE
chr7:121146000-121646998	chr7	121146000	121646998	0.306581	0.000278088567209007	0.00693791248248299	500998	Increased_in_Mutant	TRUE
chr8:10029000-10409998	chr8	10029000	10409998	0.361698666666666	0.000282390786829452	0.00700521690509879	380998	Increased_in_Mutant	TRUE
chr9:103098000-103208998	chr9	103098000	103208998	0.305666	0.000287360586926853	0.00708822781086237	110998	Increased_in_Mutant	TRUE
chr5:49968000-50228998	chr5	49968000	50228998	0.396575	0.000290766632468455	0.00713195009751278	260998	Increased_in_Mutant	TRUE
chr11:51609000-51689998	chr11	51609000	51689998	0.418445	0.000297490552145834	0.00715071124407524	80998	Increased_in_Mutant	TRUE
chr15:17082000-18812998	chr15	17082000	18812998	0.290424	0.000296690352191333	0.00715071124407524	1730998	Increased_in_Mutant	TRUE
chr11:22626000-22973998	chr11	22626000	22973998	0.508699666666666	0.000297580226161977	0.00715071124407524	347998	Increased_in_Mutant	TRUE
chr17:47784000-48113998	chr17	47784000	48113998	0.299971333333333	0.000298082786628881	0.00715071124407524	329998	Increased_in_Mutant	TRUE
chr5:67044000-67247998	chr5	67044000	67247998	0.434217	0.000300849106203759	0.00717763496003067	203998	Increased_in_Mutant	TRUE
chr6:64677000-65018998	chr6	64677000	65018998	0.292228666666667	0.000307042343940261	0.00728558083501727	341998	Increased_in_Mutant	TRUE
chr8:40956000-41051998	chr8	40956000	41051998	0.428758666666666	0.000312429998171615	0.00733370630116813	95998	Increased_in_Mutant	TRUE
chr18:30306000-31598998	chr18	30306000	31598998	-0.624715000000001	0.000311882881708389	0.00733370630116813	1292998	Decreased_in_Mutant	TRUE
chr4:65601000-66410998	chr4	65601000	66410998	0.335152	0.00031729655326332	0.00740811097084307	809998	Increased_in_Mutant	TRUE
chr5:128514000-128741998	chr5	128514000	128741998	0.272639	0.000320264760857894	0.00743763801013599	227998	Increased_in_Mutant	TRUE
chr9:114306000-114389998	chr9	114306000	114389998	0.642182	0.00032625377827997	0.00745771725638927	83998	Increased_in_Mutant	TRUE
chr8:95097000-95210998	chr8	95097000	95210998	0.293814333333333	0.000324536468697187	0.00745771725638927	113998	Increased_in_Mutant	TRUE
chr9:32580000-32948998	chr9	32580000	32948998	0.308322	0.000326089408438576	0.00745771725638927	368998	Increased_in_Mutant	TRUE
chr12:103134000-103313998	chr12	103134000	103313998	0.387865	0.000329128193124744	0.00748423797490954	179998	Increased_in_Mutant	TRUE
chr14:63204000-63374998	chr14	63204000	63374998	0.374796333333333	0.000334933702528796	0.00757679038984831	170998	Increased_in_Mutant	TRUE
chr7:135756000-137384998	chr7	135756000	137384998	0.257858666666666	0.000342589491008662	0.00771002947290627	1628998	Increased_in_Mutant	TRUE
chr4:50712000-52709998	chr4	50712000	52709998	0.284004333333333	0.000348340010010847	0.00779924350619159	1997998	Increased_in_Mutant	TRUE
chr13:41130000-41243998	chr13	41130000	41243998	0.28651	0.000352338693398217	0.00782458777982798	113998	Increased_in_Mutant	TRUE
chr10:11994000-12620998	chr10	11994000	12620998	0.356254333333333	0.000355552946740603	0.00782458777982798	626998	Increased_in_Mutant	TRUE
chr3:156552000-157541998	chr3	156552000	157541998	0.223704666666666	0.000358432788814841	0.00782458777982798	989998	Increased_in_Mutant	TRUE
chr11:96264000-96560998	chr11	96264000	96560998	0.308165	0.000355163558629016	0.00782458777982798	296998	Increased_in_Mutant	TRUE
chrX:143451000-143675998	chrX	143451000	143675998	0.504326333333333	0.000356809435586022	0.00782458777982798	224998	Increased_in_Mutant	TRUE
