TAD_name	chr1	start1	end1	Difference	pvalue	adj_pvalue	TAD_size	direction	significant
chr6:137046000-137177998	chr6	137046000	137177998	0.424849	0.000127811793284029	0.00566648694783778	131998	Increased_in_Mutant	TRUE
chr9:72759000-72890998	chr9	72759000	72890998	0.465363	0.0001427653605731	0.00566648694783778	131998	Increased_in_Mutant	TRUE
chr9:24111000-24524998	chr9	24111000	24524998	0.312329666666667	0.000128505665659685	0.00566648694783778	413998	Increased_in_Mutant	TRUE
chr15:66669000-66902998	chr15	66669000	66902998	0.400752333333333	0.00013938451371721	0.00566648694783778	233998	Increased_in_Mutant	TRUE
chr5:73128000-73391998	chr5	73128000	73391998	0.318971666666666	0.000139952117667236	0.00566648694783778	263998	Increased_in_Mutant	TRUE
chr6:60669000-60956998	chr6	60669000	60956998	-0.378246666666667	0.000141342219768344	0.00566648694783778	287998	Decreased_in_Mutant	TRUE
chr18:34071000-34268998	chr18	34071000	34268998	0.404374	0.00012361444785273	0.00566648694783778	197998	Increased_in_Mutant	TRUE
chr15:7446000-7823998	chr15	7446000	7823998	0.367204666666666	0.000140158756141423	0.00566648694783778	377998	Increased_in_Mutant	TRUE
chr10:25671000-26150998	chr10	25671000	26150998	0.331559666666666	0.000132776098744595	0.00566648694783778	479998	Increased_in_Mutant	TRUE
chr3:93354000-93503998	chr3	93354000	93503998	0.415248666666666	0.000135473917199878	0.00566648694783778	149998	Increased_in_Mutant	TRUE
chr3:121527000-121766998	chr3	121527000	121766998	0.389179333333333	0.000132978368252982	0.00566648694783778	239998	Increased_in_Mutant	TRUE
chr10:22566000-22787998	chr10	22566000	22787998	0.579210000000001	0.00014480660776163	0.00569572657195743	221998	Increased_in_Mutant	TRUE
chr16:42177000-42803998	chr16	42177000	42803998	-0.524892000000001	0.000157550916351978	0.00580992193043156	626998	Decreased_in_Mutant	TRUE
chr6:91164000-91283998	chr6	91164000	91283998	0.582547	0.000158202224722812	0.00580992193043156	119998	Increased_in_Mutant	TRUE
chr14:63375000-63476998	chr14	63375000	63476998	0.540938666666666	0.000165587015162871	0.00580992193043156	101998	Increased_in_Mutant	TRUE
chr12:17025000-17264998	chr12	17025000	17264998	0.313963999999999	0.000161229482561715	0.00580992193043156	239998	Increased_in_Mutant	TRUE
chr13:73641000-73700998	chr13	73641000	73700998	0.378503	0.000154838132635333	0.00580992193043156	59998	Increased_in_Mutant	TRUE
chr11:81627000-81989998	chr11	81627000	81989998	0.357386333333333	0.000161415866691369	0.00580992193043156	362998	Increased_in_Mutant	TRUE
chr19:17112000-17399998	chr19	17112000	17399998	-0.873804000000001	0.000166339954490139	0.00580992193043156	287998	Decreased_in_Mutant	TRUE
chr11:29247000-29555998	chr11	29247000	29555998	0.437079333333333	0.000164184740884483	0.00580992193043156	308998	Increased_in_Mutant	TRUE
chr16:78192000-78347998	chr16	78192000	78347998	0.329189	0.000169435305545282	0.0058248389292181	155998	Increased_in_Mutant	TRUE
chr16:41247000-42173998	chr16	41247000	42173998	-0.434305	0.000168802655988032	0.0058248389292181	926998	Decreased_in_Mutant	TRUE
chr7:128775000-129557998	chr7	128775000	129557998	0.384087333333333	0.000173190485752332	0.00590741922495846	782998	Increased_in_Mutant	TRUE
chr10:19227000-19535998	chr10	19227000	19535998	0.448718999999999	0.000201119471830031	0.00600736388701509	308998	Increased_in_Mutant	TRUE
chrX:144387000-144659998	chrX	144387000	144659998	0.373420333333333	0.000183273018448535	0.00600736388701509	272998	Increased_in_Mutant	TRUE
chr6:117747000-117833998	chr6	117747000	117833998	0.443414666666666	0.000200341931653162	0.00600736388701509	86998	Increased_in_Mutant	TRUE
chr7:128301000-128351998	chr7	128301000	128351998	0.394308666666667	0.000202619470675979	0.00600736388701509	50998	Increased_in_Mutant	TRUE
chr11:8418000-8534998	chr11	8418000	8534998	0.380365	0.000209485968644889	0.00600736388701509	116998	Increased_in_Mutant	TRUE
chr10:108444000-109757998	chr10	108444000	109757998	-0.447364333333334	0.0002017695237409	0.00600736388701509	1313998	Decreased_in_Mutant	TRUE
chr14:118188000-118598998	chr14	118188000	118598998	0.306343	0.000186523755486437	0.00600736388701509	410998	Increased_in_Mutant	TRUE
chr10:93153000-93296998	chr10	93153000	93296998	-0.596297666666667	0.000211895107329437	0.00600736388701509	143998	Decreased_in_Mutant	TRUE
chr17:90597000-91100998	chr17	90597000	91100998	0.319038999999999	0.000204561112851136	0.00600736388701509	503998	Increased_in_Mutant	TRUE
chr7:78918000-79091998	chr7	78918000	79091998	0.386543	0.000189946998294373	0.00600736388701509	173998	Increased_in_Mutant	TRUE
chr10:118581000-119090998	chr10	118581000	119090998	0.352765666666666	0.000205653467506679	0.00600736388701509	509998	Increased_in_Mutant	TRUE
chr7:129633000-130490998	chr7	129633000	130490998	0.308265666666666	0.000188623778642292	0.00600736388701509	857998	Increased_in_Mutant	TRUE
chr11:57813000-57938998	chr11	57813000	57938998	0.307547	0.000189092592740121	0.00600736388701509	125998	Increased_in_Mutant	TRUE
chr8:17553000-18572998	chr8	17553000	18572998	0.363501	0.000207293688076067	0.00600736388701509	1019998	Increased_in_Mutant	TRUE
chr3:130746000-131255998	chr3	130746000	131255998	0.389332	0.000206913063145143	0.00600736388701509	509998	Increased_in_Mutant	TRUE
chr9:116415000-116561998	chr9	116415000	116561998	0.573458	0.000197525188393351	0.00600736388701509	146998	Increased_in_Mutant	TRUE
chr13:96840000-97151998	chr13	96840000	97151998	0.455037666666667	0.000211692603004127	0.00600736388701509	311998	Increased_in_Mutant	TRUE
chr12:54078000-54563998	chr12	54078000	54563998	0.386819666666667	0.000198258207656005	0.00600736388701509	485998	Increased_in_Mutant	TRUE
chr13:14643000-15791998	chr13	14643000	15791998	0.361875666666666	0.000180070153597066	0.00600736388701509	1148998	Increased_in_Mutant	TRUE
chr11:48771000-48878998	chr11	48771000	48878998	-0.523772333333333	0.000222208073000559	0.00620154507931595	107998	Decreased_in_Mutant	TRUE
chr11:96138000-96245998	chr11	96138000	96245998	0.378868333333333	0.000223005629283693	0.00620154507931595	107998	Increased_in_Mutant	TRUE
chr4:55407000-56726998	chr4	55407000	56726998	0.318529999999999	0.000240965982202295	0.00654104030248442	1319998	Increased_in_Mutant	TRUE
chr3:105072000-105173998	chr3	105072000	105173998	0.320749	0.000241206479317451	0.00654104030248442	101998	Increased_in_Mutant	TRUE
chr13:102672000-102752998	chr13	102672000	102752998	0.424379	0.000236819609302238	0.00654104030248442	80998	Increased_in_Mutant	TRUE
chr18:63096000-63662998	chr18	63096000	63662998	0.305886666666666	0.000239540682519609	0.00654104030248442	566998	Increased_in_Mutant	TRUE
chr6:92274000-92753998	chr6	92274000	92753998	0.442469333333333	0.000246986712005758	0.00661560726758982	479998	Increased_in_Mutant	TRUE
chr7:49461000-49607998	chr7	49461000	49607998	0.561184666666667	0.000249422154446334	0.00664010442873593	146998	Increased_in_Mutant	TRUE
chr5:76557000-76865998	chr5	76557000	76865998	0.3358	0.000262055609413831	0.00674989610004192	308998	Increased_in_Mutant	TRUE
chr10:63573000-64091998	chr10	63573000	64091998	0.363852333333333	0.000262822340129896	0.00674989610004192	518998	Increased_in_Mutant	TRUE
chr13:37416000-37970998	chr13	37416000	37970998	0.427326	0.000260615339394927	0.00674989610004192	554998	Increased_in_Mutant	TRUE
chr7:118107000-118307998	chr7	118107000	118307998	-0.718010333333334	0.000264445121544159	0.00675185614422103	200998	Decreased_in_Mutant	TRUE
chr5:35364000-35516998	chr5	35364000	35516998	0.502257333333333	0.000266225652560572	0.00675779766906662	152998	Increased_in_Mutant	TRUE
chr7:121146000-121646998	chr7	121146000	121646998	0.306581	0.000278088567209007	0.00693791248248299	500998	Increased_in_Mutant	TRUE
chr8:10029000-10409998	chr8	10029000	10409998	0.361698666666666	0.000282390786829452	0.00700521690509879	380998	Increased_in_Mutant	TRUE
chr9:103098000-103208998	chr9	103098000	103208998	0.305666	0.000287360586926853	0.00708822781086237	110998	Increased_in_Mutant	TRUE
chr5:49968000-50228998	chr5	49968000	50228998	0.396575	0.000290766632468455	0.00713195009751278	260998	Increased_in_Mutant	TRUE
chr11:51609000-51689998	chr11	51609000	51689998	0.418445	0.000297490552145834	0.00715071124407524	80998	Increased_in_Mutant	TRUE
chr11:22626000-22973998	chr11	22626000	22973998	0.508699666666666	0.000297580226161977	0.00715071124407524	347998	Increased_in_Mutant	TRUE
chr5:67044000-67247998	chr5	67044000	67247998	0.434217	0.000300849106203759	0.00717763496003067	203998	Increased_in_Mutant	TRUE
chr8:40956000-41051998	chr8	40956000	41051998	0.428758666666666	0.000312429998171615	0.00733370630116813	95998	Increased_in_Mutant	TRUE
chr18:30306000-31598998	chr18	30306000	31598998	-0.624715000000001	0.000311882881708389	0.00733370630116813	1292998	Decreased_in_Mutant	TRUE
chr4:65601000-66410998	chr4	65601000	66410998	0.335152	0.00031729655326332	0.00740811097084307	809998	Increased_in_Mutant	TRUE
chr9:114306000-114389998	chr9	114306000	114389998	0.642182	0.00032625377827997	0.00745771725638927	83998	Increased_in_Mutant	TRUE
chr9:32580000-32948998	chr9	32580000	32948998	0.308322	0.000326089408438576	0.00745771725638927	368998	Increased_in_Mutant	TRUE
chr12:103134000-103313998	chr12	103134000	103313998	0.387865	0.000329128193124744	0.00748423797490954	179998	Increased_in_Mutant	TRUE
chr14:63204000-63374998	chr14	63204000	63374998	0.374796333333333	0.000334933702528796	0.00757679038984831	170998	Increased_in_Mutant	TRUE
chr10:11994000-12620998	chr10	11994000	12620998	0.356254333333333	0.000355552946740603	0.00782458777982798	626998	Increased_in_Mutant	TRUE
chr11:96264000-96560998	chr11	96264000	96560998	0.308165	0.000355163558629016	0.00782458777982798	296998	Increased_in_Mutant	TRUE
chrX:143451000-143675998	chrX	143451000	143675998	0.504326333333333	0.000356809435586022	0.00782458777982798	224998	Increased_in_Mutant	TRUE
chr6:126144000-126494998	chr6	126144000	126494998	0.322986333333334	0.000372600419100639	0.00801439377571962	350998	Increased_in_Mutant	TRUE
chr5:9162000-9437998	chr5	9162000	9437998	0.422615666666666	0.00039162754357692	0.00818108064716188	275998	Increased_in_Mutant	TRUE
chr5:90654000-90914998	chr5	90654000	90914998	-0.527951333333334	0.000397973330587603	0.00819599793087488	260998	Decreased_in_Mutant	TRUE
chr15:73713000-73763998	chr15	73713000	73763998	0.555763333333333	0.000405497244239	0.00827290172124988	50998	Increased_in_Mutant	TRUE
chr13:62433000-62870998	chr13	62433000	62870998	0.469347	0.000412174043613013	0.00835409104702174	437998	Increased_in_Mutant	TRUE
chr5:41112000-41777998	chr5	41112000	41777998	0.439137666666666	0.000428790290875727	0.00854839456604303	665998	Increased_in_Mutant	TRUE
chr4:72207000-73082998	chr4	72207000	73082998	0.381695666666667	0.000439214204435909	0.00871640552985081	875998	Increased_in_Mutant	TRUE
chr16:90369000-90725998	chr16	90369000	90725998	0.454827	0.000441246411037874	0.008717112355617	356998	Increased_in_Mutant	TRUE
chr6:91764000-91862998	chr6	91764000	91862998	0.597331	0.000451430068675145	0.00887812468394451	98998	Increased_in_Mutant	TRUE
chr9:91125000-91358998	chr9	91125000	91358998	-0.598963	0.00045689906488536	0.00890545230932805	233998	Decreased_in_Mutant	TRUE
chr6:81978000-82127998	chr6	81978000	82127998	0.342517666666666	0.000466768364521875	0.00901730389160401	149998	Increased_in_Mutant	TRUE
chr8:36354000-36530998	chr8	36354000	36530998	0.486383333333333	0.000471456521484425	0.00906774965991631	176998	Increased_in_Mutant	TRUE
chr9:99690000-100436998	chr9	99690000	100436998	0.401015666666666	0.000474743162291579	0.00909091511651331	746998	Increased_in_Mutant	TRUE
chr14:66372000-66794998	chr14	66372000	66794998	0.564916333333333	0.000483610935027009	0.00918019714055618	422998	Increased_in_Mutant	TRUE
chr17:43260000-43466998	chr17	43260000	43466998	0.371880666666666	0.000497542671657287	0.00920407537498811	206998	Increased_in_Mutant	TRUE
chr13:118398000-119495998	chr13	118398000	119495998	0.329649666666666	0.000488089673591646	0.00920407537498811	1097998	Increased_in_Mutant	TRUE
chr7:144780000-144905998	chr7	144780000	144905998	0.536442666666666	0.000501733838581578	0.00920407537498811	125998	Increased_in_Mutant	TRUE
chr12:49317000-51317998	chr12	49317000	51317998	0.404229333333333	0.000501427367213958	0.00920407537498811	2000998	Increased_in_Mutant	TRUE
chr10:121632000-122090998	chr10	121632000	122090998	0.431056	0.000499791635812297	0.00920407537498811	458998	Increased_in_Mutant	TRUE
chr15:101514000-101981998	chr15	101514000	101981998	0.307906333333333	0.000516734467201989	0.00927984605182969	467998	Increased_in_Mutant	TRUE
chr7:119010000-119522998	chr7	119010000	119522998	0.315538	0.00052711906112088	0.00927984605182969	512998	Increased_in_Mutant	TRUE
chr7:129642000-130280998	chr7	129642000	130280998	0.623195666666667	0.00052096405534258	0.00927984605182969	638998	Increased_in_Mutant	TRUE
chr13:73713000-73832998	chr13	73713000	73832998	0.381535333333333	0.000526064555267586	0.00927984605182969	119998	Increased_in_Mutant	TRUE
chr8:31230000-33206998	chr8	31230000	33206998	0.306637333333333	0.000524210985628602	0.00927984605182969	1976998	Increased_in_Mutant	TRUE
chr19:42789000-43403998	chr19	42789000	43403998	0.432657666666667	0.000531443996289753	0.00931841159759463	614998	Increased_in_Mutant	TRUE
chr9:120495000-120593998	chr9	120495000	120593998	0.490294666666667	0.000543005991327207	0.00948305663253834	98998	Increased_in_Mutant	TRUE
chr5:120108000-120464998	chr5	120108000	120464998	0.365653333333333	0.000553447436493871	0.00958894569559745	356998	Increased_in_Mutant	TRUE
chrX:168408000-168647998	chrX	168408000	168647998	0.353347666666666	0.000582958562141151	0.00970726349947654	239998	Increased_in_Mutant	TRUE
chr12:72843000-72983998	chr12	72843000	72983998	0.340972666666666	0.000572182879812661	0.00970726349947654	140998	Increased_in_Mutant	TRUE
chr5:66687000-67025998	chr5	66687000	67025998	0.401864333333332	0.000567272037370363	0.00970726349947654	338998	Increased_in_Mutant	TRUE
chr6:121254000-121547998	chr6	121254000	121547998	0.423448	0.000583131622629295	0.00970726349947654	293998	Increased_in_Mutant	TRUE
chr4:144870000-145208998	chr4	144870000	145208998	0.459797	0.000584748121933653	0.00970726349947654	338998	Increased_in_Mutant	TRUE
chr16:25959000-26207998	chr16	25959000	26207998	0.409685333333333	0.000600464224392744	0.00989293133471215	248998	Increased_in_Mutant	TRUE
chr15:101766000-101981998	chr15	101766000	101981998	0.300132	0.000609214879361097	0.00996191821457135	215998	Increased_in_Mutant	TRUE
chr18:78003000-78152998	chr18	78003000	78152998	0.359452666666666	0.000633957834773393	0.0103174442843925	149998	Increased_in_Mutant	TRUE
chr6:115035000-115277998	chr6	115035000	115277998	-0.353960333333334	0.000635683122423636	0.0103174442843925	242998	Decreased_in_Mutant	TRUE
chr6:65115000-65465998	chr6	65115000	65465998	-0.335398	0.000687246957225682	0.0106050383211306	350998	Decreased_in_Mutant	TRUE
