loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap
loop_8364	chr8	71130000	71140000	chr8	71850000	71860000	chr8:71130000-71140000_chr8:71850000-71860000	False	0.506266118738773	5.44639177705983	41.081626358184	2.09045070113914e-05	0.0164014095997052	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr8	71130000	71140000	71135000	10000	chr8	71850000	71860000	71855000	10000	720000	500kb-1Mb	TRUE	20138	44241	10925	22018	69419	236193	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_8390	chr8	71130000	71140000	chr8	71810000	71820000	chr8:71130000-71140000_chr8:71810000-71820000	True	0.44004598884684	5.308149195862	40.5862638567353	2.22422153508343e-05	0.0164014095997052	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr8	71130000	71140000	71135000	10000	chr8	71810000	71820000	71815000	10000	680000	500kb-1Mb	TRUE	20138	44241	10925	62018	69419	236193	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_8692	chr8	40180000	40190000	chr8	40380000	40390000	chr8:40180000-40190000_chr8:40380000-40390000	True	0.385417922933943	5.80751514167088	49.8235712483234	7.62535038183333e-06	0.0112458667431278	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr8	40180000	40190000	40185000	10000	chr8	40380000	40390000	40385000	10000	2e+05	100-500kb	TRUE	23788	117457	20605	33814	78506	70546	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_8667	chr8	36525000	36550000	chr8	37050000	37075000	chr8:36525000-36550000_chr8:37050000-37075000	False	0.424038596320175	4.95080205696194	65.7757921386844	2.86059666079519e-06	0.0037529240316719	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr8	36525000	36550000	36537500	25000	chr8	37050000	37075000	37062500	25000	525000	500kb-1Mb	TRUE	13906	67451	15478	25761	319582	414128	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_8758	chr8	48220000	48230000	chr8	49820000	49830000	chr8:48220000-48230000_chr8:49820000-49830000	False	-0.907636620590362	3.8015301363332	69.6727173406502	1.20871410753359e-06	0.0053478346973716	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	1	FALSE	chr8	48220000	48230000	48225000	10000	chr8	49820000	49830000	49825000	10000	1600000	>1Mb	TRUE	14198	120907	177	538111	320685	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_8805	chr8	33210000	33220000	chr8	33720000	33730000	chr8:33210000-33220000_chr8:33720000-33730000	False	0.405045328744502	5.15099194443614	34.1093345002061	5.30739398230288e-05	0.0279548023039296	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr8	33210000	33220000	33215000	10000	chr8	33720000	33730000	33725000	10000	510000	500kb-1Mb	TRUE	9621	165526	19548	1832	22427	68153	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_10501	chr13	9180000	9190000	chr13	9840000	9850000	chr13:9180000-9190000_chr13:9840000-9850000	False	-0.404442747798368	4.9919634675987	41.8546270825464	1.8997817009499e-05	0.0164014095997052	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr13	9180000	9190000	9185000	10000	chr13	9840000	9850000	9845000	10000	660000	500kb-1Mb	TRUE	9048	86118	18240	74669	217980	66505	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12019	chr16	49010000	49020000	chr16	49320000	49330000	chr16:49010000-49020000_chr16:49320000-49330000	False	0.564036909492803	4.37345908553578	54.9236958505838	4.5138475158506e-06	0.0080305936373873	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr16	49010000	49020000	49015000	10000	chr16	49320000	49330000	49325000	10000	310000	100-500kb	TRUE	9611	15814	18551	262513	224171	667772	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12880	chr1	79780000	79790000	chr1	80100000	80110000	chr1:79780000-79790000_chr1:80100000-80110000	True	0.399036967127201	5.47758925753365	43.8277360307424	1.49736239265105e-05	0.0152296050443023	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr1	79780000	79790000	79785000	10000	chr1	80100000	80110000	80105000	10000	320000	100-500kb	TRUE	20111	3856	11453	108472	69368	241128	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19513	chr19	43600000	43625000	chr19	44750000	44775000	chr19:43600000-43625000_chr19:44750000-44775000	False	-0.347891210837679	4.39547529352291	38.7215735650303	4.05147026805367e-05	0.0139417069502811	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	TRUE	chr19	43600000	43625000	43612500	25000	chr19	44750000	44775000	44762500	25000	1150000	>1Mb	TRUE	6526	0	6743	0	18089	18504	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_13109	chr19	43600000	43625000	chr19	45225000	45250000	chr19:43600000-43625000_chr19:45225000-45250000	False	-0.433887422733374	4.05549020846173	51.1674302481554	1.03686487621156e-05	0.0072549435388523	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	TRUE	chr19	43600000	43625000	43612500	25000	chr19	45225000	45250000	45237500	25000	1625000	>1Mb	TRUE	6526	0	5799	0	18089	16814	FALSE	FALSE	Repressed_Promoter	FALSE	TRUE	TRUE	Other	FALSE	Repressed_Promoter-Other	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_18042	chr19	59175000	59200000	chr19	59450000	59475000	chr19:59175000-59200000_chr19:59450000-59475000	True	-0.396711155978786	4.47809069780905	40.7642623619214	3.16907501763918e-05	0.0130435399402478	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	TRUE	chr19	59175000	59200000	59187500	25000	chr19	59450000	59475000	59462500	25000	275000	100-500kb	TRUE	9454	4943	14404	0	22326	329078	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_14438	chr2	147080000	147090000	chr2	148030000	148040000	chr2:147080000-147090000_chr2:148030000-148040000	False	-0.449344269369866	4.18362206052929	34.7142324139749	4.86889817850038e-05	0.0269274413761963	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr2	147080000	147090000	147085000	10000	chr2	148030000	148040000	148035000	10000	950000	500kb-1Mb	TRUE	10129	0	5286	6968	228731	15376	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_15566	chr4	82530000	82540000	chr4	82700000	82710000	chr4:82530000-82540000_chr4:82700000-82710000	True	-0.510023682308334	3.90478766671061	34.9838451520845	4.68699507775646e-05	0.0265860782333663	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	1	FALSE	chr4	82530000	82540000	82535000	10000	chr4	82700000	82710000	82705000	10000	170000	100-500kb	TRUE	2099	21983	6496	0	102635783	18028	TRUE	TRUE	Active_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
loop_15592	chr4	82510000	82520000	chr4	82700000	82710000	chr4:82510000-82520000_chr4:82700000-82710000	False	-0.664483931374313	3.99653707376153	53.2378792135084	5.34377265590031e-06	0.0084439241924161	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	1	FALSE	chr4	82510000	82520000	82515000	10000	chr4	82700000	82710000	82705000	10000	190000	100-500kb	TRUE	2099	1983	6496	0	102635783	18028	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
loop_16029	chr5	15520000	15530000	chr5	15580000	15590000	chr5:15520000-15530000_chr5:15580000-15590000	True	0.546459951447628	7.00015616061202	58.3429463080278	3.24623559261986e-06	0.0075177148628495	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	15520000	15530000	15525000	10000	chr5	15580000	15590000	15585000	10000	60000	<100kb	TRUE	1343	0	2402	2666	100861755	105242399	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16581	chr6	111060000	111070000	chr6	111860000	111870000	chr6:111060000-111070000_chr6:111860000-111870000	True	-0.425091885207135	4.74860840788917	39.1741724358818	2.66310109060519e-05	0.0180706558798058	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr6	111060000	111070000	111065000	10000	chr6	111860000	111870000	111865000	10000	8e+05	500kb-1Mb	TRUE	2708	414418	19010	340707	108073	67336	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_16414	chr7	131550000	131575000	chr7	137300000	137325000	chr7:131550000-131575000_chr7:137300000-137325000	False	-1.3440356291333	1.43943516844356	92.1303260062131	4.7238451876359e-07	0.0014165462047666	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	2	TRUE	chr7	131550000	131575000	131562500	25000	chr7	137300000	137325000	137312500	25000	5750000	>1Mb	TRUE	3679	0	4413	0	12237	13593	FALSE	TRUE	Repressed_Promoter	FALSE	TRUE	TRUE	Bivalent_Promoter	FALSE	Repressed_Promoter-Bivalent_Promoter	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
loop_17706	chr10	56370000	56380000	chr10	57180000	57190000	chr10:56370000-56380000_chr10:57180000-57190000	True	0.375262567986718	5.54522664360166	39.5248160430564	2.54545682020504e-05	0.0180706558798058	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr10	56370000	56380000	56375000	10000	chr10	57180000	57190000	57185000	10000	810000	500kb-1Mb	TRUE	4946	0	22606	296350	14609	74928	TRUE	TRUE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17895	chr8	40180000	40190000	chr8	40290000	40300000	chr8:40180000-40190000_chr8:40290000-40300000	True	0.387391598664985	5.51075001958883	47.1619003986635	1.02019332658842e-05	0.0125381759837717	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr8	40180000	40190000	40185000	10000	chr8	40290000	40300000	40295000	10000	110000	100-500kb	TRUE	23788	117457	23788	7457	78506	78506	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_17936	chr8	71190000	71200000	chr8	71810000	71820000	chr8:71190000-71200000_chr8:71810000-71820000	False	1.00989598387211	5.29795817296899	199.362909027735	2.22678875374074e-09	2.56421900049556e-05	TRUE	TRUE	strong_differential	up_in_mutant	NA	10000	10	1	FALSE	chr8	71190000	71200000	71195000	10000	chr8	71810000	71820000	71815000	10000	620000	500kb-1Mb	TRUE	6427	72713	10925	62018	17925	236193	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18971	chr1	107120000	107130000	chr1	107480000	107490000	chr1:107120000-107130000_chr1:107480000-107490000	False	0.410748004377354	4.91941012297252	34.2602843523096	5.19383174904458e-05	0.0279548023039296	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr1	107120000	107130000	107125000	10000	chr1	107480000	107490000	107485000	10000	360000	100-500kb	TRUE	15319	36493	6919	21422	394252	18788	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19875	chr6	41760000	41770000	chr6	42190000	42200000	chr6:41760000-41770000_chr6:42190000-42200000	False	0.373449281904222	5.52983931205254	33.7361075000606	5.60068046351002e-05	0.0281586939122201	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr6	41760000	41770000	41765000	10000	chr6	42190000	42200000	42195000	10000	430000	100-500kb	TRUE	12419	2365	15311	15327	258569	387515	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20048	chr7	56940000	56950000	chr7	57380000	57390000	chr7:56940000-56950000_chr7:57380000-57390000	False	0.602771575667794	4.63280097170098	54.536729707967	4.69032739560055e-06	0.0080305936373873	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr7	56940000	56950000	56945000	10000	chr7	57380000	57390000	57385000	10000	440000	100-500kb	TRUE	4852	437187	23954	0	14407	791383	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
