loop_id	shift_detected	ctrl_peak_row	ctrl_peak_col	mut_peak_row	mut_peak_col	ctrl_centered	mut_centered
loop_111	TRUE	3	3	3	2	TRUE	FALSE
loop_112	FALSE	5	1	5	1	FALSE	FALSE
loop_113	TRUE	4	2	2	2	FALSE	FALSE
loop_114	TRUE	3	3	5	3	TRUE	FALSE
loop_115	TRUE	3	3	5	2	TRUE	FALSE
loop_116	FALSE	5	2	5	2	FALSE	FALSE
loop_117	TRUE	4	2	4	3	FALSE	FALSE
loop_118	FALSE	5	1	5	1	FALSE	FALSE
loop_119	TRUE	3	3	3	1	TRUE	FALSE
loop_120	TRUE	4	1	5	1	FALSE	FALSE
loop_121	FALSE	5	1	5	1	FALSE	FALSE
loop_122	FALSE	3	1	3	1	FALSE	FALSE
loop_123	FALSE	3	3	3	3	TRUE	TRUE
loop_124	FALSE	3	3	3	3	TRUE	TRUE
loop_125	TRUE	3	3	5	3	TRUE	FALSE
loop_126	TRUE	3	3	4	3	TRUE	FALSE
loop_127	FALSE	5	1	5	1	FALSE	FALSE
loop_128	TRUE	3	2	2	3	FALSE	FALSE
loop_129	FALSE	5	1	5	1	FALSE	FALSE
loop_130	FALSE	5	1	5	1	FALSE	FALSE
loop_131	TRUE	3	3	4	1	TRUE	FALSE
loop_132	FALSE	3	1	3	1	FALSE	FALSE
loop_133	TRUE	3	3	4	3	TRUE	FALSE
loop_134	TRUE	5	4	4	3	FALSE	FALSE
loop_135	FALSE	3	1	3	1	FALSE	FALSE
loop_136	FALSE	2	3	2	3	FALSE	FALSE
loop_137	TRUE	3	3	5	3	TRUE	FALSE
loop_138	TRUE	4	2	3	1	FALSE	FALSE
loop_139	FALSE	3	3	3	3	TRUE	TRUE
loop_140	TRUE	4	4	4	1	FALSE	FALSE
loop_141	TRUE	4	2	4	1	FALSE	FALSE
loop_142	TRUE	5	3	4	2	FALSE	FALSE
loop_143	FALSE	3	3	3	3	TRUE	TRUE
loop_144	FALSE	3	3	3	3	TRUE	TRUE
loop_145	FALSE	1	5	1	5	FALSE	FALSE
loop_146	TRUE	3	3	5	3	TRUE	FALSE
loop_147	TRUE	3	1	4	1	FALSE	FALSE
loop_148	FALSE	4	3	4	3	FALSE	FALSE
loop_149	FALSE	3	3	3	3	TRUE	TRUE
loop_150	TRUE	3	3	3	2	TRUE	FALSE
loop_151	FALSE	3	3	3	3	TRUE	TRUE
loop_152	FALSE	3	1	3	1	FALSE	FALSE
loop_153	TRUE	5	3	3	3	FALSE	TRUE
loop_154	TRUE	3	3	4	3	TRUE	FALSE
loop_155	FALSE	3	3	3	3	TRUE	TRUE
loop_156	FALSE	3	3	3	3	TRUE	TRUE
loop_157	TRUE	3	3	3	2	TRUE	FALSE
loop_158	TRUE	3	3	4	3	TRUE	FALSE
loop_159	TRUE	2	3	3	3	FALSE	TRUE
loop_160	FALSE	3	3	3	3	TRUE	TRUE
loop_161	FALSE	4	4	4	4	FALSE	FALSE
loop_162	FALSE	3	3	3	3	TRUE	TRUE
loop_163	FALSE	5	1	5	1	FALSE	FALSE
loop_164	FALSE	5	1	5	1	FALSE	FALSE
loop_165	TRUE	3	1	2	3	FALSE	FALSE
loop_166	FALSE	4	2	4	2	FALSE	FALSE
loop_167	FALSE	5	3	5	3	FALSE	FALSE
loop_168	FALSE	5	1	5	1	FALSE	FALSE
loop_169	FALSE	5	1	5	1	FALSE	FALSE
loop_170	FALSE	5	1	5	1	FALSE	FALSE
loop_171	FALSE	5	1	5	1	FALSE	FALSE
loop_172	FALSE	5	1	5	1	FALSE	FALSE
loop_173	FALSE	5	1	5	1	FALSE	FALSE
loop_174	FALSE	5	3	5	3	FALSE	FALSE
loop_175	TRUE	4	2	4	4	FALSE	FALSE
loop_176	FALSE	5	1	5	1	FALSE	FALSE
loop_177	FALSE	5	1	5	1	FALSE	FALSE
loop_178	FALSE	5	1	5	1	FALSE	FALSE
loop_179	TRUE	5	2	5	3	FALSE	FALSE
loop_180	FALSE	5	1	5	1	FALSE	FALSE
loop_181	FALSE	5	1	5	1	FALSE	FALSE
loop_182	FALSE	5	1	5	1	FALSE	FALSE
loop_183	TRUE	4	1	3	1	FALSE	FALSE
loop_184	TRUE	3	3	4	5	TRUE	FALSE
loop_185	FALSE	3	1	3	1	FALSE	FALSE
loop_186	FALSE	5	3	5	3	FALSE	FALSE
loop_187	TRUE	3	3	4	4	TRUE	FALSE
loop_188	TRUE	3	3	3	1	TRUE	FALSE
loop_189	TRUE	3	3	5	1	TRUE	FALSE
loop_190	TRUE	3	3	3	4	TRUE	FALSE
loop_191	FALSE	5	1	5	1	FALSE	FALSE
loop_192	TRUE	3	1	4	1	FALSE	FALSE
loop_193	TRUE	3	1	2	1	FALSE	FALSE
loop_194	TRUE	3	3	5	1	TRUE	FALSE
loop_195	TRUE	3	3	2	3	TRUE	FALSE
loop_196	FALSE	4	2	4	2	FALSE	FALSE
loop_197	TRUE	3	3	5	3	TRUE	FALSE
loop_198	FALSE	3	3	3	3	TRUE	TRUE
loop_199	FALSE	1	2	1	2	FALSE	FALSE
loop_200	TRUE	3	1	4	1	FALSE	FALSE
loop_201	FALSE	1	1	1	1	FALSE	FALSE
loop_202	TRUE	3	3	4	3	TRUE	FALSE
loop_203	FALSE	3	3	3	3	TRUE	TRUE
loop_204	FALSE	3	5	3	5	FALSE	FALSE
loop_205	TRUE	5	2	5	1	FALSE	FALSE
loop_206	TRUE	4	3	3	3	FALSE	TRUE
loop_207	FALSE	3	3	3	3	TRUE	TRUE
loop_208	TRUE	3	3	1	3	TRUE	FALSE
loop_209	FALSE	3	3	3	3	TRUE	TRUE
loop_210	TRUE	3	3	4	3	TRUE	FALSE
loop_211	TRUE	3	4	3	3	FALSE	TRUE
loop_212	TRUE	3	3	4	3	TRUE	FALSE
loop_213	FALSE	1	3	1	3	FALSE	FALSE
loop_214	TRUE	3	3	4	4	TRUE	FALSE
loop_215	TRUE	4	2	3	3	FALSE	TRUE
loop_216	FALSE	2	4	2	4	FALSE	FALSE
loop_217	TRUE	3	3	4	2	TRUE	FALSE
loop_218	TRUE	3	3	3	4	TRUE	FALSE
loop_219	FALSE	3	2	3	2	FALSE	FALSE
loop_220	TRUE	3	3	3	1	TRUE	FALSE
loop_221	FALSE	3	3	3	3	TRUE	TRUE
loop_222	TRUE	3	2	3	4	FALSE	FALSE
loop_223	TRUE	3	2	4	2	FALSE	FALSE
loop_224	FALSE	3	3	3	3	TRUE	TRUE
loop_225	FALSE	4	3	4	3	FALSE	FALSE
loop_226	TRUE	3	3	2	2	TRUE	FALSE
loop_227	TRUE	3	3	2	3	TRUE	FALSE
loop_228	TRUE	3	3	3	4	TRUE	FALSE
loop_229	FALSE	4	2	4	2	FALSE	FALSE
loop_230	TRUE	3	3	5	3	TRUE	FALSE
loop_231	FALSE	5	1	5	1	FALSE	FALSE
loop_232	TRUE	3	2	3	5	FALSE	FALSE
loop_233	FALSE	3	3	3	3	TRUE	TRUE
loop_234	TRUE	5	1	5	2	FALSE	FALSE
loop_235	FALSE	5	1	5	1	FALSE	FALSE
loop_236	TRUE	3	3	4	1	TRUE	FALSE
loop_237	TRUE	1	4	5	2	FALSE	FALSE
loop_238	FALSE	5	1	5	1	FALSE	FALSE
loop_239	FALSE	5	1	5	1	FALSE	FALSE
loop_240	FALSE	5	1	5	1	FALSE	FALSE
loop_241	TRUE	4	2	3	4	FALSE	FALSE
loop_242	TRUE	3	3	2	3	TRUE	FALSE
loop_243	TRUE	5	2	5	1	FALSE	FALSE
loop_244	TRUE	3	5	3	3	FALSE	TRUE
loop_245	FALSE	5	1	5	1	FALSE	FALSE
loop_246	TRUE	3	2	3	4	FALSE	FALSE
loop_247	FALSE	4	1	4	1	FALSE	FALSE
loop_248	TRUE	3	3	2	3	TRUE	FALSE
loop_249	TRUE	3	4	3	3	FALSE	TRUE
loop_250	TRUE	5	1	4	3	FALSE	FALSE
loop_251	FALSE	3	3	3	3	TRUE	TRUE
loop_252	FALSE	5	4	5	4	FALSE	FALSE
loop_253	FALSE	3	3	3	3	TRUE	TRUE
loop_254	FALSE	5	4	5	4	FALSE	FALSE
loop_255	TRUE	3	3	4	4	TRUE	FALSE
loop_256	FALSE	3	4	3	4	FALSE	FALSE
loop_257	FALSE	3	3	3	3	TRUE	TRUE
loop_258	TRUE	3	3	2	3	TRUE	FALSE
loop_259	TRUE	1	2	2	2	FALSE	FALSE
loop_260	FALSE	3	3	3	3	TRUE	TRUE
loop_261	TRUE	3	3	3	2	TRUE	FALSE
loop_262	FALSE	2	2	2	2	FALSE	FALSE
loop_263	TRUE	3	3	3	2	TRUE	FALSE
loop_264	FALSE	3	3	3	3	TRUE	TRUE
loop_265	FALSE	3	3	3	3	TRUE	TRUE
loop_266	TRUE	3	3	2	3	TRUE	FALSE
loop_267	TRUE	2	3	2	2	FALSE	FALSE
loop_268	FALSE	3	3	3	3	TRUE	TRUE
loop_269	TRUE	3	3	3	4	TRUE	FALSE
loop_270	TRUE	3	3	4	3	TRUE	FALSE
loop_271	TRUE	3	3	5	3	TRUE	FALSE
loop_272	FALSE	3	3	3	3	TRUE	TRUE
loop_273	FALSE	3	3	3	3	TRUE	TRUE
loop_274	TRUE	3	3	1	3	TRUE	FALSE
loop_275	FALSE	5	1	5	1	FALSE	FALSE
loop_276	FALSE	5	1	5	1	FALSE	FALSE
loop_277	FALSE	5	1	5	1	FALSE	FALSE
loop_278	FALSE	5	1	5	1	FALSE	FALSE
loop_279	TRUE	3	5	5	2	FALSE	FALSE
loop_280	FALSE	5	1	5	1	FALSE	FALSE
loop_281	FALSE	5	1	5	1	FALSE	FALSE
loop_282	TRUE	5	1	4	1	FALSE	FALSE
loop_283	FALSE	5	1	5	1	FALSE	FALSE
loop_284	FALSE	1	3	1	3	FALSE	FALSE
loop_285	FALSE	3	1	3	1	FALSE	FALSE
loop_286	TRUE	3	3	2	5	TRUE	FALSE
loop_287	TRUE	3	3	5	2	TRUE	FALSE
loop_288	FALSE	1	3	1	3	FALSE	FALSE
loop_289	FALSE	5	1	5	1	FALSE	FALSE
loop_290	TRUE	3	3	5	3	TRUE	FALSE
loop_291	FALSE	5	1	5	1	FALSE	FALSE
loop_292	TRUE	3	3	5	3	TRUE	FALSE
loop_293	FALSE	3	3	3	3	TRUE	TRUE
loop_294	TRUE	2	3	2	4	FALSE	FALSE
loop_295	TRUE	3	3	4	2	TRUE	FALSE
loop_296	TRUE	3	3	2	5	TRUE	FALSE
loop_297	TRUE	1	3	1	2	FALSE	FALSE
loop_298	FALSE	3	3	3	3	TRUE	TRUE
loop_299	TRUE	3	3	2	2	TRUE	FALSE
loop_300	TRUE	3	3	5	3	TRUE	FALSE
loop_301	FALSE	2	3	2	3	FALSE	FALSE
loop_302	TRUE	3	3	2	3	TRUE	FALSE
loop_303	FALSE	3	4	3	4	FALSE	FALSE
loop_304	FALSE	1	3	1	3	FALSE	FALSE
loop_305	TRUE	4	4	4	3	FALSE	FALSE
loop_306	TRUE	3	3	3	2	TRUE	FALSE
loop_307	TRUE	3	3	4	4	TRUE	FALSE
loop_308	TRUE	3	3	4	1	TRUE	FALSE
loop_309	FALSE	3	2	3	2	FALSE	FALSE
loop_310	TRUE	3	3	3	2	TRUE	FALSE
loop_311	TRUE	4	4	5	2	FALSE	FALSE
loop_312	TRUE	3	3	4	3	TRUE	FALSE
loop_313	FALSE	5	1	5	1	FALSE	FALSE
loop_314	FALSE	2	2	2	2	FALSE	FALSE
loop_315	TRUE	3	3	5	3	TRUE	FALSE
loop_316	FALSE	5	1	5	1	FALSE	FALSE
loop_317	FALSE	5	1	5	1	FALSE	FALSE
loop_318	FALSE	3	1	3	1	FALSE	FALSE
loop_319	FALSE	5	1	5	1	FALSE	FALSE
loop_320	TRUE	3	5	2	5	FALSE	FALSE
loop_321	FALSE	5	1	5	1	FALSE	FALSE
loop_322	FALSE	5	1	5	1	FALSE	FALSE
loop_323	FALSE	5	1	5	1	FALSE	FALSE
loop_324	FALSE	3	3	3	3	TRUE	TRUE
loop_325	TRUE	3	3	3	4	TRUE	FALSE
loop_326	TRUE	2	1	1	3	FALSE	FALSE
loop_327	TRUE	4	1	3	1	FALSE	FALSE
loop_328	TRUE	4	1	5	1	FALSE	FALSE
loop_329	FALSE	5	1	5	1	FALSE	FALSE
loop_330	TRUE	3	3	5	1	TRUE	FALSE
loop_331	TRUE	3	3	5	3	TRUE	FALSE
loop_332	TRUE	3	3	3	2	TRUE	FALSE
loop_333	FALSE	3	3	3	3	TRUE	TRUE
loop_334	FALSE	5	1	5	1	FALSE	FALSE
loop_335	FALSE	4	2	4	2	FALSE	FALSE
loop_336	TRUE	3	3	3	2	TRUE	FALSE
loop_337	TRUE	2	1	3	3	FALSE	TRUE
loop_338	TRUE	3	3	5	4	TRUE	FALSE
loop_339	TRUE	2	3	3	1	FALSE	FALSE
loop_340	FALSE	3	3	3	3	TRUE	TRUE
loop_341	TRUE	2	2	4	1	FALSE	FALSE
loop_342	FALSE	3	2	3	2	FALSE	FALSE
loop_343	FALSE	4	5	4	5	FALSE	FALSE
loop_344	FALSE	3	1	3	1	FALSE	FALSE
loop_345	FALSE	4	3	4	3	FALSE	FALSE
loop_346	FALSE	3	3	3	3	TRUE	TRUE
loop_347	TRUE	3	3	4	3	TRUE	FALSE
loop_348	TRUE	3	3	1	1	TRUE	FALSE
loop_349	TRUE	3	3	3	4	TRUE	FALSE
loop_350	TRUE	4	3	3	3	FALSE	TRUE
loop_351	TRUE	3	3	4	1	TRUE	FALSE
loop_352	FALSE	3	3	3	3	TRUE	TRUE
loop_353	TRUE	3	3	3	2	TRUE	FALSE
loop_354	TRUE	3	3	3	4	TRUE	FALSE
loop_355	TRUE	3	3	4	2	TRUE	FALSE
loop_356	FALSE	3	1	3	1	FALSE	FALSE
loop_357	TRUE	3	2	3	3	FALSE	TRUE
loop_358	FALSE	5	1	5	1	FALSE	FALSE
loop_359	FALSE	3	3	3	3	TRUE	TRUE
loop_360	TRUE	3	3	5	1	TRUE	FALSE
loop_361	FALSE	3	3	3	3	TRUE	TRUE
loop_362	FALSE	5	1	5	1	FALSE	FALSE
loop_363	FALSE	3	1	3	1	FALSE	FALSE
loop_364	FALSE	5	1	5	1	FALSE	FALSE
loop_365	TRUE	3	3	4	3	TRUE	FALSE
loop_366	TRUE	3	3	3	1	TRUE	FALSE
loop_367	TRUE	3	3	5	3	TRUE	FALSE
loop_368	TRUE	5	2	5	1	FALSE	FALSE
loop_369	TRUE	3	3	5	1	TRUE	FALSE
loop_370	FALSE	5	1	5	1	FALSE	FALSE
loop_371	TRUE	4	1	5	1	FALSE	FALSE
loop_372	TRUE	3	3	4	1	TRUE	FALSE
loop_373	FALSE	5	1	5	1	FALSE	FALSE
loop_374	TRUE	3	3	1	2	TRUE	FALSE
loop_375	TRUE	3	3	4	3	TRUE	FALSE
loop_376	FALSE	3	3	3	3	TRUE	TRUE
loop_377	TRUE	2	1	3	2	FALSE	FALSE
loop_378	TRUE	5	2	3	2	FALSE	FALSE
loop_379	TRUE	3	3	1	3	TRUE	FALSE
loop_380	TRUE	3	3	3	4	TRUE	FALSE
loop_381	TRUE	3	3	2	2	TRUE	FALSE
loop_382	TRUE	5	4	5	2	FALSE	FALSE
loop_383	FALSE	5	2	5	2	FALSE	FALSE
loop_384	TRUE	3	3	3	2	TRUE	FALSE
loop_385	FALSE	3	4	3	4	FALSE	FALSE
loop_386	FALSE	3	3	3	3	TRUE	TRUE
loop_387	TRUE	3	2	5	3	FALSE	FALSE
loop_388	FALSE	3	3	3	3	TRUE	TRUE
loop_389	TRUE	3	1	2	1	FALSE	FALSE
loop_390	TRUE	3	3	2	3	TRUE	FALSE
loop_391	TRUE	3	3	3	4	TRUE	FALSE
loop_392	TRUE	3	4	4	4	FALSE	FALSE
loop_393	FALSE	3	3	3	3	TRUE	TRUE
loop_394	TRUE	3	3	1	2	TRUE	FALSE
loop_395	FALSE	5	1	5	1	FALSE	FALSE
loop_396	FALSE	5	1	5	1	FALSE	FALSE
loop_397	FALSE	5	1	5	1	FALSE	FALSE
loop_398	FALSE	5	1	5	1	FALSE	FALSE
loop_399	TRUE	5	1	5	2	FALSE	FALSE
loop_400	FALSE	5	1	5	1	FALSE	FALSE
loop_401	FALSE	5	1	5	1	FALSE	FALSE
loop_402	FALSE	5	1	5	1	FALSE	FALSE
loop_403	FALSE	5	1	5	1	FALSE	FALSE
loop_404	FALSE	3	3	3	3	TRUE	TRUE
loop_405	TRUE	3	2	4	2	FALSE	FALSE
loop_406	FALSE	4	2	4	2	FALSE	FALSE
loop_407	TRUE	5	1	5	2	FALSE	FALSE
loop_408	TRUE	3	3	5	2	TRUE	FALSE
loop_409	TRUE	3	3	2	4	TRUE	FALSE
loop_410	TRUE	3	3	5	2	TRUE	FALSE
loop_411	TRUE	5	4	5	1	FALSE	FALSE
loop_412	TRUE	3	3	3	2	TRUE	FALSE
loop_413	TRUE	3	2	2	1	FALSE	FALSE
loop_414	TRUE	2	3	3	5	FALSE	FALSE
loop_415	TRUE	4	1	5	1	FALSE	FALSE
loop_416	TRUE	3	2	3	1	FALSE	FALSE
loop_417	FALSE	3	3	3	3	TRUE	TRUE
loop_418	FALSE	5	1	5	1	FALSE	FALSE
loop_419	TRUE	4	1	3	1	FALSE	FALSE
loop_420	TRUE	3	3	3	2	TRUE	FALSE
loop_421	FALSE	3	3	3	3	TRUE	TRUE
loop_422	TRUE	3	3	4	2	TRUE	FALSE
loop_423	FALSE	3	3	3	3	TRUE	TRUE
loop_424	FALSE	3	3	3	3	TRUE	TRUE
loop_425	TRUE	5	2	1	3	FALSE	FALSE
loop_426	FALSE	3	3	3	3	TRUE	TRUE
loop_427	TRUE	3	3	4	3	TRUE	FALSE
loop_428	FALSE	3	3	3	3	TRUE	TRUE
loop_429	TRUE	3	3	2	3	TRUE	FALSE
loop_430	TRUE	3	3	5	2	TRUE	FALSE
loop_431	FALSE	3	3	3	3	TRUE	TRUE
loop_432	TRUE	3	3	4	3	TRUE	FALSE
loop_433	FALSE	3	3	3	3	TRUE	TRUE
loop_434	TRUE	2	4	2	3	FALSE	FALSE
loop_435	TRUE	1	5	3	1	FALSE	FALSE
loop_436	FALSE	3	3	3	3	TRUE	TRUE
loop_437	FALSE	3	3	3	3	TRUE	TRUE
loop_438	FALSE	3	3	3	3	TRUE	TRUE
loop_439	FALSE	3	3	3	3	TRUE	TRUE
loop_440	FALSE	5	1	5	1	FALSE	FALSE
loop_441	FALSE	5	1	5	1	FALSE	FALSE
loop_442	FALSE	5	1	5	1	FALSE	FALSE
loop_443	TRUE	3	3	5	3	TRUE	FALSE
loop_444	FALSE	4	1	4	1	FALSE	FALSE
loop_445	FALSE	5	3	5	3	FALSE	FALSE
loop_446	TRUE	4	2	5	1	FALSE	FALSE
loop_447	FALSE	5	1	5	1	FALSE	FALSE
loop_448	TRUE	3	3	5	1	TRUE	FALSE
loop_449	FALSE	5	1	5	1	FALSE	FALSE
loop_450	FALSE	3	5	3	5	FALSE	FALSE
loop_451	FALSE	3	3	3	3	TRUE	TRUE
loop_452	TRUE	5	1	4	1	FALSE	FALSE
loop_453	FALSE	3	3	3	3	TRUE	TRUE
loop_454	FALSE	1	5	1	5	FALSE	FALSE
loop_455	FALSE	5	1	5	1	FALSE	FALSE
loop_456	FALSE	3	3	3	3	TRUE	TRUE
loop_457	FALSE	1	4	1	4	FALSE	FALSE
loop_458	FALSE	5	1	5	1	FALSE	FALSE
loop_459	FALSE	3	1	3	1	FALSE	FALSE
loop_460	TRUE	3	3	5	1	TRUE	FALSE
loop_461	FALSE	3	3	3	3	TRUE	TRUE
loop_462	FALSE	2	4	2	4	FALSE	FALSE
loop_463	TRUE	3	3	3	2	TRUE	FALSE
loop_464	TRUE	4	1	5	1	FALSE	FALSE
loop_465	FALSE	3	3	3	3	TRUE	TRUE
loop_466	TRUE	2	3	1	3	FALSE	FALSE
loop_467	TRUE	5	3	2	4	FALSE	FALSE
loop_468	FALSE	5	3	5	3	FALSE	FALSE
loop_469	FALSE	4	1	4	1	FALSE	FALSE
loop_470	TRUE	4	4	5	4	FALSE	FALSE
loop_471	FALSE	3	3	3	3	TRUE	TRUE
loop_472	TRUE	3	3	5	2	TRUE	FALSE
loop_473	TRUE	4	1	5	4	FALSE	FALSE
loop_474	TRUE	3	3	4	4	TRUE	FALSE
loop_475	TRUE	3	4	3	2	FALSE	FALSE
loop_476	TRUE	3	3	5	3	TRUE	FALSE
loop_477	FALSE	4	4	4	4	FALSE	FALSE
loop_478	FALSE	3	3	3	3	TRUE	TRUE
loop_479	TRUE	3	3	4	3	TRUE	FALSE
loop_480	TRUE	3	2	4	2	FALSE	FALSE
loop_481	TRUE	3	2	5	2	FALSE	FALSE
loop_482	TRUE	3	3	5	3	TRUE	FALSE
loop_483	TRUE	3	3	3	2	TRUE	FALSE
loop_484	FALSE	3	4	3	4	FALSE	FALSE
loop_485	TRUE	3	2	1	3	FALSE	FALSE
loop_486	TRUE	1	2	2	2	FALSE	FALSE
loop_487	TRUE	3	3	3	5	TRUE	FALSE
loop_488	FALSE	3	3	3	3	TRUE	TRUE
loop_489	TRUE	3	3	4	1	TRUE	FALSE
loop_490	TRUE	3	3	3	2	TRUE	FALSE
loop_491	FALSE	2	3	2	3	FALSE	FALSE
loop_492	FALSE	3	3	3	3	TRUE	TRUE
loop_493	FALSE	4	3	4	3	FALSE	FALSE
loop_494	FALSE	3	2	3	2	FALSE	FALSE
loop_495	TRUE	3	3	3	2	TRUE	FALSE
