stripe_id	chr	pos1	pos2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripe_length	coord_string	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	plot_color
stripe_1717	chr8	60430001	60480000	57810001	60480000	5prime	control_only	0.083	NA	2670000	chr8:60430001-60480000->57810001-60480000	-0.100700990595962	9.30443956338879	25.874878523124	0.000394383241291469	0.0290823692085766	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1720	chr8	64000001	64040000	64000001	64580000	3prime	control_only	0.0995	NA	580000	chr8:64000001-64040000->64000001-64580000	-0.133791127618078	8.48209122591427	40.2246777342933	6.50238327208419e-05	0.0231954137905973	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1724	chr8	67880001	67920000	67470001	67920000	5prime	mutant_only	NA	0.079	450000	chr8:67880001-67920000->67470001-67920000	-0.139776882303315	8.27272944556239	31.1008672773785	0.000190092301731796	0.0231954137905973	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1727	chr8	69300001	69340000	69300001	69890000	3prime	shared	0.069	0.041	590000	chr8:69300001-69340000->69300001-69890000	-0.156269226859156	8.5718005083455	60.6415260258666	1.05397666199997e-05	0.00952525108109034	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1734	chr8	84800001	84840000	84200001	84840000	5prime	mutant_only	NA	0.071	640000	chr8:84800001-84840000->84200001-84840000	-0.0998424744192584	9.11744975297647	31.2045159341769	0.00018754362465337	0.0231954137905973	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1740	chr8	94170001	94210000	93410001	94210000	5prime	shared	0.086	0.068	800000	chr8:94170001-94210000->93410001-94210000	-0.0961648603358084	8.64741974928379	26.8644109456034	0.000340745190607346	0.0290823692085766	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1745	chr8	99390001	99430000	98300001	99430000	5prime	shared	0.054	0.0515	1130000	chr8:99390001-99430000->98300001-99430000	-0.101442588201115	8.72336711475568	30.3064051640639	0.000211059208803594	0.0231954137905973	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1765	chr8	124020001	124060000	124020001	124590000	3prime	mutant_only	NA	0.083	570000	chr8:124020001-124060000->124020001-124590000	-0.0926313646733159	8.96245799893695	20.4246712399425	0.000958014233214881	0.03949523235998	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1766	chr8	125840001	125880000	125030001	125880000	5prime	shared	0.022	0.017	850000	chr8:125840001-125880000->125030001-125880000	-0.1155296834167	9.12282083554018	31.3052236272832	0.000185106122221132	0.0231954137905973	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1767	chr8	125900001	125950000	125900001	126950000	3prime	mutant_only	NA	0.04	1050000	chr8:125900001-125950000->125900001-126950000	-0.102406358936016	9.15405151624474	30.3968151661519	0.000208539089104606	0.0231954137905973	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1768	chr8	126900001	126970000	125900001	126970000	5prime	shared	0.034	0.0395	1070000	chr8:126900001-126970000->125900001-126970000	-0.0938818524383629	9.86806622514873	22.6543533192052	0.00065421100392201	0.035994406619204	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1856	chr9	98510001	98550000	97190001	98550000	5prime	shared	0.023	0.046	1360000	chr9:98510001-98550000->97190001-98550000	0.106815654534635	9.07260732436829	25.4904705787844	0.000417894608106209	0.0290823692085766	TRUE	TRUE	up_in_mutant	firebrick3
