chr	bin_start	bin_end	ctrl_label	mut_label	continous_rank_ctrl	continous_rank_mut	label_changed
chr8	33000001	33100000	B.2	B.2	0.238296077604386	0.260924369747899	FALSE
chr8	33100001	33200000	B.1	B.1	0.410797132011809	0.399159663865546	FALSE
chr8	33200001	33300000	B.1	B.1	0.410797132011809	0.399159663865546	FALSE
chr8	33300001	33400000	A.2	A.2	0.512020244622522	0.457142857142857	FALSE
chr8	33400001	33500000	A.2	A.2	0.512020244622522	0.457142857142857	FALSE
chr8	33500001	33600000	A.2	A.2	0.512020244622522	0.457142857142857	FALSE
chr8	33600001	33700000	A.1	A.1	0.774778574441164	0.789075630252101	FALSE
chr8	33700001	33800000	A.1	A.1	0.774778574441164	0.789075630252101	FALSE
chr8	33800001	33900000	A.2	A.2	0.562210037958667	0.54453781512605	FALSE
chr8	33900001	34000000	A.2	A.2	0.562210037958667	0.54453781512605	FALSE
chr8	34000001	34100000	A.2	A.2	0.562210037958667	0.54453781512605	FALSE
chr8	34100001	34200000	A.1	A.1	0.797553774778575	0.763025210084034	FALSE
chr8	34200001	34300000	A.1	A.1	0.797553774778575	0.763025210084034	FALSE
chr8	34300001	34400000	A.1	A.1	0.797553774778575	0.763025210084034	FALSE
chr8	34400001	34500000	A.1	A.1	0.746942218473218	0.763025210084034	FALSE
chr8	34500001	34600000	A.1	A.1	0.746942218473218	0.763025210084034	FALSE
chr8	34600001	34700000	A.1	A.1	0.821383382539013	0.840336134453782	FALSE
chr8	34700001	34800000	A.1	A.1	0.895824546604808	0.917647058823529	FALSE
chr8	34800001	34900000	A.1	A.1	0.895824546604808	0.917647058823529	FALSE
chr8	34900001	35000000	A.1	A.1	0.895824546604808	0.809243697478992	FALSE
chr8	35000001	35100000	A.2	A.1	0.633066216786166	0.700840336134454	TRUE
chr8	35100001	35200000	A.2	A.1	0.639603542808942	0.765966386554622	TRUE
chr8	35200001	35300000	A.2	A.1	0.646140868831717	0.83109243697479	TRUE
chr8	35300001	35400000	A.2	A.1	0.646140868831717	0.83109243697479	TRUE
chr8	35400001	35500000	A.1	A.1	0.807254323070434	0.833403361344538	FALSE
chr8	35500001	35600000	A.1	A.1	0.807254323070434	0.835714285714286	FALSE
chr8	35600001	35700000	A.1	A.1	0.807254323070434	0.835714285714286	FALSE
chr8	35700001	35800000	A.2	A.2	0.643610291016449	0.647899159663866	FALSE
chr8	35800001	35900000	A.2	A.2	0.643610291016449	0.647899159663866	FALSE
chr8	35900001	36000000	A.1	A.1	0.921552087726698	0.836974789915966	FALSE
chr8	36000001	36100000	A.1	A.1	0.921552087726698	0.836974789915966	FALSE
chr8	36100001	36200000	A.1	A.1	0.921552087726698	0.836974789915966	FALSE
chr8	36200001	36300000	A.1	A.1	0.835934204976803	0.830252100840336	FALSE
chr8	36300001	36400000	A.1	A.1	0.835934204976803	0.830252100840336	FALSE
chr8	36400001	36500000	A.1	A.1	0.835934204976803	0.830252100840336	FALSE
chr8	36500001	36600000	A.1	A.1	0.835934204976803	0.830252100840336	FALSE
chr8	36600001	36700000	B.1	A.2	0.455925769717419	0.627731092436975	TRUE
chr8	36700001	36800000	B.1	A.2	0.455925769717419	0.627731092436975	TRUE
chr8	36800001	36900000	B.1	B.1	0.455925769717419	0.341176470588235	FALSE
chr8	36900001	37000000	B.1	B.1	0.455925769717419	0.341176470588235	FALSE
chr8	37000001	37100000	B.1	B.1	0.455925769717419	0.341176470588235	FALSE
chr8	37100001	37200000	B.2	B.2	0.272880641079713	0.226050420168067	FALSE
chr8	37200001	37300000	B.2	B.2	0.272880641079713	0.226050420168067	FALSE
chr8	37300001	37400000	B.2	B.2	0.154365246731337	0.121428571428571	FALSE
chr8	37400001	37500000	B.2	B.2	0.154365246731337	0.121428571428571	FALSE
chr8	37500001	37600000	B.2	B.2	0.0877266975959511	0.121428571428571	FALSE
chr8	37600001	37700000	B.2	B.2	0.0210881484605652	0.0981092436974788	FALSE
chr8	37700001	37800000	B.2	B.2	0.0210881484605652	0.0747899159663866	FALSE
chr8	37800001	37900000	B.2	B.2	0.0210881484605652	0.0747899159663866	FALSE
chr8	37900001	38000000	B.2	B.1	0.10037958667229	0.297899159663866	TRUE
chr8	38000001	38100000	B.2	B.1	0.10037958667229	0.297899159663866	TRUE
chr8	38100001	38200000	B.2	B.2	0.164276676507803	0.126050420168067	FALSE
chr8	38200001	38300000	B.2	B.2	0.228173766343315	0.265546218487395	FALSE
chr8	38300001	38400000	B.2	B.2	0.149093209616196	0.176050420168067	FALSE
chr8	38400001	38500000	B.2	B.2	0.0700126528890763	0.0865546218487395	FALSE
chr8	38500001	38600000	B.2	B.2	0.149725854070013	0.0865546218487395	FALSE
chr8	38600001	38700000	B.2	B.1	0.229439055250949	0.296638655462185	TRUE
chr8	38700001	38800000	B.2	B.2	0.051455082243779	0.0915966386554622	FALSE
chr8	38800001	38900000	B.2	B.2	0.051455082243779	0.0915966386554622	FALSE
chr8	38900001	39000000	B.2	B.2	0.051455082243779	0.0915966386554622	FALSE
chr8	39000001	39100000	B.1	B.1	0.444116406579502	0.4	FALSE
chr8	39100001	39200000	B.1	B.1	0.444116406579502	0.4	FALSE
chr8	39200001	39300000	B.2	B.1	0.0362716153521721	0.4	TRUE
chr8	39300001	39400000	B.2	B.2	0.0362716153521721	0.0773109243697479	FALSE
chr8	39400001	39500000	B.2	B.2	0.0362716153521721	0.0773109243697479	FALSE
chr8	39500001	39600000	B.2	B.2	0.0362716153521721	0.0773109243697479	FALSE
chr8	39600001	39700000	B.2	B.2	0.0415436524673134	0.0554621848739496	FALSE
chr8	39700001	39800000	B.2	B.2	0.0468156895824547	0.0336134453781513	FALSE
chr8	39800001	39900000	B.2	B.2	0.0468156895824547	0.0657563025210085	FALSE
chr8	39900001	40000000	B.2	B.2	0.0468156895824547	0.0978991596638656	FALSE
chr8	40000001	40100000	B.2	B.2	0.0468156895824547	0.0978991596638656	FALSE
chr8	40100001	40200000	B.2	B.2	0.0468156895824547	0.0978991596638656	FALSE
chr8	40200001	40300000	B.2	B.2	0.0468156895824547	0.0978991596638656	FALSE
chr8	40300001	40400000	A.1	A.2	0.69253479544496	0.615546218487395	TRUE
chr8	40400001	40500000	A.1	A.2	0.69253479544496	0.615546218487395	TRUE
chr8	40500001	40600000	A.1	A.2	0.69253479544496	0.615546218487395	TRUE
chr8	40600001	40700000	A.1	A.2	0.69253479544496	0.615546218487395	TRUE
chr8	40700001	40800000	B.1	B.2	0.321383382539013	0.244117647058824	TRUE
chr8	40800001	40900000	B.1	B.2	0.321383382539013	0.244117647058824	TRUE
chr8	40900001	41000000	B.1	B.2	0.321383382539013	0.244117647058824	TRUE
chr8	41000001	41100000	A.1	A.1	0.769717418810628	0.735294117647059	FALSE
chr8	41100001	41200000	A.1	A.1	0.769717418810628	0.735294117647059	FALSE
chr8	41200001	41300000	A.1	A.1	0.836355967946014	0.793697478991597	FALSE
chr8	41300001	41400000	A.1	A.1	0.836355967946014	0.793697478991597	FALSE
chr8	41400001	41500000	B.2	B.1	0.240404892450443	0.273109243697479	TRUE
chr8	41500001	41600000	B.2	B.1	0.240404892450443	0.273109243697479	TRUE
chr8	41600001	41700000	B.2	B.1	0.240404892450443	0.273109243697479	TRUE
chr8	41700001	41800000	B.2	B.1	0.240404892450443	0.273109243697479	TRUE
chr8	41800001	41900000	B.2	B.1	0.240404892450443	0.279411764705882	TRUE
chr8	41900001	42000000	B.2	B.1	0.240404892450443	0.279411764705882	TRUE
chr8	42000001	42100000	B.2	B.2	0.153099957823703	0.168487394957983	FALSE
chr8	42100001	42200000	B.2	B.2	0.153099957823703	0.168487394957983	FALSE
chr8	42200001	42300000	B.2	B.2	0.0868831716575285	0.123739495798319	FALSE
chr8	42300001	42400000	B.2	B.2	0.0206663854913539	0.0789915966386555	FALSE
chr8	42400001	42500000	B.2	B.2	0.0206663854913539	0.0789915966386555	FALSE
chr8	42500001	42600000	B.2	B.2	0.0206663854913539	0.0789915966386555	FALSE
chr8	42600001	42700000	B.2	B.2	0.0206663854913539	0.128151260504202	FALSE
chr8	42700001	42800000	B.2	B.2	0.0206663854913539	0.128151260504202	FALSE
chr8	42800001	42900000	B.2	B.2	0.0892028679881905	0.128151260504202	FALSE
chr8	42900001	43000000	B.2	B.2	0.157739350485027	0.128151260504202	FALSE
chr8	49600001	49700000	B.1	B.2	0.295655841417124	0.221428571428571	TRUE
chr8	49700001	49800000	B.1	A.2	0.45297342893294	0.450420168067227	TRUE
chr8	49800001	49900000	B.1	A.2	0.45297342893294	0.450420168067227	TRUE
