chr	bin_start	bin_end	ctrl_label	mut_label	continous_rank_ctrl	continous_rank_mut	label_changed	H3K27ac_ctrl	H3K27ac_mut	H3K4me3_ctrl	H3K4me3_mut	ATAC_ctrl	ATAC_mut	H3K36me3_ctrl	H3K36me3_mut	RNA_ctrl	RNA_mut	DNAmethylation_ctrl	DNAmethylation_mut	H3K27me1_ctrl	H3K27me1_mut	H2AK119ub_ctrl	H2AK119ub_mut	H3K27me3_ctrl	H3K27me3_mut
chr1	4000001	4100000	B.2	B.2	0.0261493040911008	0.0277310924369748	FALSE	0.101099996566772	0.0835849997699261	0.065384999781847	0.0196400000452995	0.0773300001770258	0.0735399972051382	0.55373745097965	0.465148337244988	0	0.003	0.73649000120163	0.53495001667738	0.264569998472929	1.02820999249816	0.20502500295639	0.167245000839233	0.29252499961853	0.201964995503426
chr1	4100001	4200000	B.2	B.2	0.0261493040911008	0.0277310924369748	FALSE	0.0579099977016449	0.060084999859333	0.0310199999213219	0.0065450000166893	0.058240000128746	0.0628449978530407	0.436136691786349	0.274370839260519	0	0	0.573279999494553	0.309725011110306	0.187514999687672	0.700889995455742	0.158020001649857	0.111055000513792	0.261820000186563	0.158629996180534
chr1	4200001	4300000	B.2	B.2	0.0261493040911008	0.0277310924369748	FALSE	0.0800399969816208	0.0352199998795986	0.0310299998819828	0.0100450000166893	0.0456150000616908	0.0329549988508225	0.316363359093666	0.263738341897726	0	0	0.470469999313355	0.283860010564327	0.182344999223948	0.614734995543957	0.115465001419187	0.0884000007510185	0.206255000114441	0.182089996397495
chr1	4300001	4400000	B.2	B.2	0.0261493040911008	0.0277310924369748	FALSE	0.118539996147156	0.0689699997901917	0.0545449997782707	0.0156899999976158	0.0905100008398295	0.0978149975985289	0.467311671182513	0.339890055894852	0	0.003	0.491809998750687	0.384905011951923	0.0831299998164177	0.358154997974634	0.213300001859665	0.163500000625849	0.522054997503758	0.360794995427132
chr1	4400001	4500000	B.2	B.2	0.143399409531843	0.119747899159664	FALSE	0.409389989495277	0.262274998992682	0.107274999409914	0.119084999978542	0.144355000197887	0.119589995831251	1.10068421004713	0.98920244050771	0.027	0.0085	0.994945000052452	0.66510501998663	0.127404999613762	0.449124997735024	0.795645001217723	0.475670001059771	5.3591699847579	5.68984998321533
chr1	4500001	4600000	B.2	B.2	0.260649514972585	0.211764705882353	FALSE	0.308664989352226	0.265424999535084	0.845235005617142	0.908134994268417	0.167774999596179	0.188904995843768	0.833580818891525	0.648943326920271	0.0145	0.0205	0.930849999189377	0.816215022146702	0.187524999350309	0.667999995499849	0.610740001797676	0.539710001319647	2.85806499181688	2.99123500263691
chr1	4600001	4700000	B.2	B.2	0.260649514972585	0.211764705882353	FALSE	0.156924995183945	0.129094999402761	0.0550249998569489	0.0510400000810623	0.110525000177324	0.108519996613264	0.600763345733285	0.404805002592504	0.035	0.1215	0.985395000457764	0.669945016443729	0.210194998979568	0.540129996687174	0.309610002815723	0.210515001028776	0.523234999030828	0.399969994187355
chr1	4700001	4800000	B.2	B.2	0.260649514972585	0.211764705882353	FALSE	0.518869991540909	0.605319998860359	2.39310999011993	1.89072999572754	0.239210000894964	0.263159995853901	0.749645005866885	0.687545012496412	0.769	0.7955	0.777054998278618	0.631205017268658	1.15707999333739	1.66338998913765	0.316470002397895	0.28655500048399	0.180684999898076	0.200844997048378
chr1	4800001	4900000	A.2	A.2	0.622943905525095	0.523529411764706	FALSE	1.60786998319626	1.84787499383092	4.25540001371503	3.62757499426603	1.43544999679178	1.43754999856651	1.07829834058881	1.10497839787602	2.51	2.462	0.820505000472069	0.630710018157959	3.67434499064088	3.52758498603106	0.303030003115535	0.373110000580549	0.13402000027895	0.182129998922348
chr1	4900001	5000000	B.1	B.1	0.432728806410797	0.351680672268908	FALSE	0.36720999109745	0.249499998778105	0.0503249998092651	0.0470899998545647	0.1092449997738	0.125864997312427	0.557310839623213	0.389289168402553	0.6535	0.5915	0.542554998755455	0.344675012171268	1.47849499005079	1.87281998866796	0.289250002369285	0.275225000709295	0.0728550000339746	0.0678799977898598
chr1	5000001	5100000	B.1	B.1	0.432728806410797	0.351680672268908	FALSE	0.798619988799095	0.904909998804331	7.42144501683116	7.54289497721195	0.563990001253784	0.587604996919632	0.682435842849314	0.604853354163468	0.9505	1.005	0.76585499894619	0.543640016138554	0.930039995491505	0.945804993331432	0.716300001591444	0.739030001878738	0.536159997701645	0.813180000662804
chr1	5100001	5200000	B.1	B.1	0.432728806410797	0.351680672268908	FALSE	0.475089990854263	0.786654996216297	0.0611049998104572	0.0340000001192093	0.0887950002700091	0.107289997383952	0.688012530162931	0.759029964029789	1.1645	1.385	0.517479999899864	0.389815010368824	2.02024999257922	1.81470999264717	0.21204000197351	0.161365000844002	0.100700000286102	0.077264997959137
chr1	5200001	5300000	B.2	B.2	0.0649514972585407	0.0294117647058824	FALSE	0.120134994626045	0.115929999500513	0.0408999999463558	0.0196400000452995	0.0980450001358986	0.0887449973523617	0.461979106254876	0.335744194887579	0.003	0.0055	0.531270000219345	0.484405015647411	0.229069998830557	0.597634996026755	0.229415002033114	0.120510000526905	0.287279999449849	0.171524996221066
chr1	5300001	5400000	B.2	B.2	0.0649514972585407	0.0294117647058824	FALSE	0.0700449973344803	0.0478899995386601	0.0296249998211861	0.00872000002861023	0.0488100001066923	0.0466449982821941	0.416850844353437	0.292600839920342	0	0	0.423439999461174	0.348960011422634	0.245529998779297	0.517254997432232	0.120470001235604	0.0649350004792214	0.140704999640584	0.0960149980187416
chr1	5400001	5500000	B.2	B.2	0.0649514972585407	0.0294117647058824	FALSE	0.0268749986886978	0.0225	0.00281999999284744	0	0.0266200000494719	0.0155999993979931	0.142731650307775	0.105627505883575	0.003	0	0.201360000729561	0.104315003395081	0.0666249996125698	0.248979997932911	0.0591950009912253	0.0311700001358986	0.0525200001895428	0.039194998562336
chr1	5500001	5600000	B.2	B.2	0.0649514972585407	0.0294117647058824	FALSE	0.0658099980354309	0.0502099999785423	0.0668399996459484	0.148250000178814	0.0399600002542138	0.0518049986213446	0.352800843559206	0.219255015909672	0.006	0.006	0.403995000481606	0.282815007686615	0.117794999480248	0.290849998086691	0.118485001295805	0.0826650004982948	0.352354999914765	0.241884997725487
chr1	5600001	5700000	B.2	B.2	0.106284268241248	0.0294117647058824	FALSE	0.0789949966669083	0.0305250000059605	0.0117499999701977	0.00130500000715256	0.0399100001826882	0.0406449985057116	0.289511670559645	0.218260024867952	0.006	0	0.284739999175072	0.257515008985996	0.165144999116659	0.420024996459484	0.0962400011569262	0.0731800005733967	0.147949999675155	0.124099997162819
chr1	5700001	5800000	B.2	B.2	0.147617039223956	0.0294117647058824	FALSE	0.0863899967670441	0.0244099999666214	0.0183399999439716	0.00915000003576279	0.0384350000694394	0.0404349983781576	0.312976632975042	0.253656699046493	0	0	0.44972000014782	0.276340010523796	0.136674999773502	0.441234996527433	0.0905050012022257	0.0831300008893013	0.172705000117421	0.13048499584198
chr1	5800001	5900000	B.2	B.2	0.15520877266976	0.0987394957983193	FALSE	0.0526549980640411	0.0206649999320507	0.0065799999833107	0.0039200000166893	0.0259800001084805	0.0310599987953901	0.236017493933439	0.157932479560375	0	0	0.345014999747276	0.226385006666184	0.13324999922514	0.238629999160767	0.0655550009608269	0.040530000269413	0.142040000155568	0.0883899978995323
chr1	5900001	6000000	B.2	B.2	0.15520877266976	0.0987394957983193	FALSE	0.126429995179176	0.0849399993717671	0.169565000414848	0.386699999570847	0.0692550002112985	0.0579899984449148	0.381170817188919	0.278111676812172	0	0	0.390224999785423	0.35915001064539	0.0758799997270107	0.267849998682737	0.189140001282096	0.138460000902414	1.1671399988234	0.82013999992609
chr1	6000001	6100000	B.2	B.2	0.15520877266976	0.0987394957983193	FALSE	0.0763599967956543	0.0211499999463558	0.0206899999380112	0.0104650000333786	0.0414000001549721	0.0486949981004	0.317938319422305	0.238065857447684	0.001	5e-04	0.346279999732971	0.323105009973049	0.0848399998247623	0.37335999751091	0.104325001627207	0.0564050007164478	0.167185000151396	0.0784399980306625
chr1	6100001	6200000	B.2	B.2	0.15520877266976	0.0987394957983193	FALSE	0.0532199975252151	0.053544999808073	0.0108199999630451	0.00652500003576279	0.0448000004068017	0.0516299986988306	0.322449167609215	0.245724200300872	0.0945	0.1095	0.316125000476837	0.216155007660389	0.151119998842478	0.366019997537136	0.137730001404881	0.092815000295639	0.190559999868274	0.152209996759892
chr1	6200001	6300000	A.2	A.2	0.496415014761704	0.447899159663866	FALSE	2.0192899838686	2.51139999499917	4.23741999953985	3.64816998332739	0.685794998474419	0.669294988811016	1.4097891523391	1.5842458261773	6.804	6.74	0.725119999289513	0.480650014281273	2.75624998235703	2.35125998455286	0.362570002928376	0.382660000026226	0.110295000478625	0.104204998195171
chr1	6300001	6400000	A.2	A.2	0.496415014761704	0.447899159663866	FALSE	0.446749993085861	0.230624998658895	0.49275000333786	0.708004992246628	0.173295000180602	0.125069997638464	0.52132421541214	0.393601659663022	0.003	0.002	0.65543499994278	0.408575014054775	0.14115499907732	0.287404998809099	0.720054999500513	0.821315000504255	1.38932499198616	1.69945000511408
chr1	6400001	6500000	A.2	A.2	0.496415014761704	0.447899159663866	FALSE	0.495199986934662	0.463594999343157	0.507744999021292	0.522409999966621	0.299395001657307	0.300589997038245	0.712657499745488	0.551608353547752	0.2285	0.1915	1.05318499875069	0.702815020501614	0.274434997618198	0.523339996635914	0.882200002431869	1.15194500234723	0.480714998304844	0.922039995551109
chr1	6500001	6600000	A.2	A.2	0.496415014761704	0.447899159663866	FALSE	0.362969993114471	0.295749998688698	0.0484249998629093	0.054520000398159	0.140580001816154	0.121184999629855	0.298407464951277	0.227314188800752	0.2245	0.3985	0.414010000705719	0.430150012373924	0.195074999153614	0.283629997968674	0.358510001406074	0.523810000807047	0.0960000005960464	0.167434996128082
chr1	6600001	6700000	A.2	A.2	0.496415014761704	0.447899159663866	FALSE	0.236524992108345	0.163349998891354	0.0329249998927116	0.0130950000286102	0.0562650001123548	0.0565199981480837	0.317070031926036	0.229317512005568	0.176	0.253	0.440994999051094	0.372075008332729	0.194719998896122	0.243844998657703	0.286990002214909	0.508339999049902	0.10124500015378	0.139904996693134
chr1	6700001	6800000	A.1	A.1	0.756642766765078	0.709663865546219	FALSE	16.7078749541044	13.6289199891388	11.4608999933302	5.73897500222921	0.965660002507269	0.84876498927176	1.95931422759593	2.13899998915195	8.614	7.2375	1.15863000154495	1.85066503739357	2.70152998110652	1.95000498685241	0.809855003505945	1.3140649984479	0.228265000447631	0.667004989326
chr1	6800001	6900000	A.1	A.1	0.756642766765078	0.709663865546219	FALSE	9.19731498706341	7.97615997835994	0.36536999848485	0.278655000090599	1.53460999194533	1.03395499120653	2.75882340050489	2.97274263834208	11.3835	9.752	1.02611999833584	1.60763502717018	2.93307998505235	1.86148498493433	0.7734950016886	0.984694998949766	0.190095000013709	0.281604994058609
chr1	6900001	7000000	B.2	B.2	0.277520033741038	0.255042016806723	FALSE	0.083254997253418	0.076974999755621	0.0192699999511242	0.00915500003099442	0.0520400000065565	0.0673449980467558	0.343314130619168	0.261908344142139	0.005	0.0075	0.382599999070168	0.373170009851456	0.143224999547005	0.5216049965024	0.250975001439452	0.198725000172853	0.172800000280142	0.0666999976634979
chr1	7000001	7100000	B.2	B.2	0.277520033741038	0.255042016806723	FALSE	1.42555999803543	1.35570499616861	2.64387500929833	2.27481998950243	1.62106499666721	1.74749999523163	0.416604990795255	0.328010826177895	0.4735	0.344	0.493064998984337	0.484510012924671	0.47327499639988	0.592134997189045	0.328140001803637	0.383030000686646	0.112705000653863	0.079014997959137
chr1	7100001	7200000	A.2	B.1	0.496836777730915	0.418067226890756	TRUE	1.95449998795986	2.28436999940872	0.186369998782873	0.150079999685288	0.158919999718666	0.169439996376634	0.788499949939549	0.755545864902437	3.8215	3.3445	0.644840000033379	0.464565014839172	2.75587998661399	2.3509349848032	0.375255002588034	0.406134999781847	0.0607699998617172	0.0702249978780747
chr1	7200001	7300000	B.2	B.2	0.231969633066217	0.211344537815126	FALSE	0.0842849968671799	0.0703799993991852	0.169615001142025	0.206655002593994	0.0481000001057983	0.0491649985015392	0.298743331179023	0.216435006789863	0	0.003	0.308549998879433	0.24570000654459	0.0796899999082089	0.239334999263287	0.135305000916123	0.12943000009656	0.288079999521375	0.286389997899532
chr1	7300001	7400000	B.2	B.2	0.231969633066217	0.211344537815126	FALSE	0.345034996271133	0.506879998534918	1.1996200119257	1.05326000910997	1.18121000532806	1.23116999259591	0.450196639746428	0.364796672686935	0.08	0.114	0.515529999375343	0.424770011603832	0.558069995552302	0.732529993534088	0.263420002713799	0.297870000123978	0.15193999992311	0.206694996654987
chr1	7400001	7500000	B.2	B.2	0.160269928300295	0.133613445378151	FALSE	0.137464994549751	0.0648549998104572	0.0408899998962879	0.0165600000619888	0.0513250001147389	0.0544649980515242	0.406167527869344	0.345202478289604	0	0.008	0.449744999408722	0.374175013661385	0.117439999580383	0.336879997998476	0.174060001924634	0.188934999883175	0.511204998552799	0.402924994587898
chr1	7500001	7600000	B.2	B.2	0.0885702235343737	0.0558823529411765	FALSE	0.102164996027946	0.0427699998915196	0.023049999922514	0.0227200000286102	0.0598900002092123	0.0464899982661009	0.413255798667669	0.332146703407168	0	0	0.577709999799728	0.275785010278225	0.18920999917388	0.569644996792078	0.122295001611114	0.108415000706911	0.215930000692606	0.197279994904995
chr1	7700001	7800000	B.2	B.2	0.0885702235343737	0.0558823529411765	FALSE	0.0627199976444245	0.0258199999034405	0.0333949998915195	0.0065450000166893	0.0285750000625849	0.038564998626709	0.352716594189405	0.273414145030081	0	0.002	0.434659997940063	0.236595009148121	0.173114999145269	0.430284997910261	0.101585001498461	0.0651900005042553	0.170754999682307	0.114154997885227
chr1	8300001	8400000	B.2	B.2	0.0430198228595529	0.0563025210084034	FALSE	0.0279199986457825	0.0211499999463558	0.0173999999463558	0.0100400000810623	0.0180850000977516	0.0154449993520975	0.210058339834213	0.163185865886509	0.0705	0.0115	0.266604999542236	0.217765008151531	0.081729999512434	0.223239998459816	0.0599550009220839	0.0354700005352497	0.0879299995005131	0.0772549977898598
chr1	8400001	8500000	B.2	B.2	0.0430198228595529	0.0567226890756303	FALSE	0.0837349969148636	0.0689649999141693	0.0555099997520447	0.0392449995279312	0.0470500001683831	0.0551549979448319	0.370757522180677	0.265128352589905	0.047	0.0715	0.387024999141693	0.331730011224747	0.199579998582602	0.414244996875525	0.0931100014746189	0.0767850008010864	0.25735999892652	0.308649995803833
chr1	8500001	8600000	B.2	B.2	0.0430198228595529	0.0567226890756303	FALSE	0.0721749970912933	0.0399199999272823	0.0324399999082088	0.00261000001430511	0.0317200001254678	0.0349249987751245	0.331102531984448	0.253033342257142	0.046	0.0445	0.327424999237061	0.284965007543564	0.223584999144077	0.487594996333122	0.0795600011497736	0.0602150003015995	0.0907150002717972	0.0907149973511696
chr1	8700001	8800000	B.2	B.2	0.0430198228595529	0.0567226890756303	FALSE	0.046344997882843	0.0347449999153614	0.0103499999344349	0.0157099999785423	0.0207700000926852	0.0281149989813566	0.150342490822077	0.135590010926127	0.034	0.0615	0.229579998970032	0.129545005023479	0.147344999074936	0.300484997719526	0.0344800003767014	0.0285950001478195	0.0338850002735853	0.0280949991345406
chr1	8800001	8900000	B.2	B.2	0.0430198228595529	0.048109243697479	FALSE	0.0842699966430664	0.0413149999082088	0.0296250000298023	0.00262000000476837	0.0418550000414252	0.0241399990320206	0.293433375298977	0.212065864905715	0.0485	0.041	0.363825000047684	0.351130007147789	0.229774998784065	0.463354997813702	0.0853300011903048	0.0605450004637241	0.0920999999642372	0.0836899978518486
chr1	8900001	9000000	B.2	B.2	0.0430198228595529	0.0394957983193277	FALSE	0.108509995937347	0.0563049997985363	0.049380000025034	0.010460000038147	0.0501950001716614	0.050134998396039	0.382445859931409	0.305549996718764	0.166	0.1865	0.450374999403954	0.34145000988245	0.236259999066591	0.713279994815588	0.105360001608729	0.0906000004708767	0.162105000391603	0.0790299977660179
chr1	9000001	9100000	B.2	B.2	0.0430198228595529	0.0394957983193277	FALSE	0.047969997882843	0.0169199999570847	0.00988499996066093	0.00786000001430512	0.02631000007689	0.0274949989914894	0.236189984321594	0.207764174073935	0.0395	0.0345	0.284164999246597	0.196755005896091	0.148714999169111	0.366089997410774	0.0632450010180473	0.0505050000548363	0.0806900000572205	0.0696299977302551
chr1	9100001	9200000	B.2	B.2	0.0788696752425134	0.0394957983193277	FALSE	0.102679996132851	0.0952599996030331	0.0065799999833107	0.00524000000953674	0.0507499999478459	0.0413049985468388	0.364043346948922	0.30693834131211	0.1345	0.202	0.425920001029968	0.326375010609627	0.189234999001026	0.497239997237921	0.0953500012904406	0.115710000604391	0.194330000013113	0.152184995949268
chr1	9200001	9300000	B.2	B.2	0.114719527625474	0.14453781512605	FALSE	0.435694992661476	0.521504997730255	1.15434999874234	2.71084000694752	0.151700000569224	0.223174999058247	0.601206664904952	0.451993311598897	0.1805	0.1945	0.801694999456406	0.658090018451214	0.338544998019934	0.639434995472431	0.299625002458692	0.387690001040697	1.32056999561191	0.872114996790886
chr1	9300001	9400000	B.2	B.2	0.114719527625474	0.14453781512605	FALSE	0.100619997501373	0.0998449989855289	0.156875000685453	0.475644996106625	0.0443800000920892	0.0457599986046553	0.371134169466794	0.230654983788729	0.0075	0.0215	0.456619999170303	0.288135008454323	0.0618649999499321	0.238959998548031	0.189530001163483	0.174420001119375	0.877594996839762	0.63789499771595
chr1	9400001	9500000	B.2	B.2	0.114719527625474	0.14453781512605	FALSE	0.0626599975824356	0.014089999973774	0.0296099999248982	0.0122200000286102	0.0372500001192093	0.0331499986797571	0.246631643280387	0.226706681035459	0	0	0.287939999222755	0.154290005862713	0.0659299997389317	0.306709998130798	0.1051100012362	0.0757200001776219	0.322364999368787	0.230139997005463
chr1	9500001	9600000	B.2	B.2	0.114719527625474	0.14453781512605	FALSE	0.52250498855114	0.422399999797344	2.66880998411775	2.83197499638796	1.19529000701755	1.20445000724494	0.807524230532348	0.676864160597324	0.438	0.4375	1.14224500012398	0.708165016770363	0.966124993473291	1.33657999166846	0.686185001686216	0.702265000075102	0.605624998942018	0.629679994881153
chr1	9600001	9700000	A.2	A.2	0.619991564740616	0.581932773109244	FALSE	1.70632997620106	1.9348599934876	1.72676499348879	1.95627000075579	1.32599499838799	1.08757499730587	1.11661330417544	0.949203331366181	0.4395	0.291	1.51726999878883	1.48508503115177	0.555359997719526	0.696424996137619	2.64535500028729	3.51572500687838	3.42786999666691	5.054220023036
chr1	9700001	9800000	A.2	A.2	0.557992408266555	0.581932773109244	FALSE	1.22477998948097	1.10823999837041	7.71168499884009	6.52188999652863	1.391120006226	1.39726000380516	0.78522160667181	0.762704209543765	1.953	1.8705	0.782724999547005	0.551610016465187	0.994299993336201	1.04509999313951	0.61460000154376	0.763795002996922	0.563069998815656	0.85582999753952
chr1	9800001	9900000	A.2	B.1	0.495993251792493	0.417647058823529	TRUE	0.431444988369942	0.471134997844696	0.744290005207062	1.24862500095367	0.1386400000453	0.188989996492863	0.781599981576204	0.639837529242039	0.453	0.7555	0.867360000133514	0.551150018334389	0.761749995410442	1.45066499167681	0.547025002449751	0.601735000997782	0.62996499876678	0.620294997155666
chr1	9900001	10000000	A.2	B.1	0.495993251792493	0.417647058823529	TRUE	0.73641498708725	0.715620003074408	2.4058250001967	2.28488001435995	0.54018000664562	0.636209994882345	1.01381827613711	0.915690897218883	0.6345	0.532	0.960989999175072	0.746815019845963	0.757269995391369	1.3662799949944	0.734150003880262	0.746125000655651	4.01018499220908	4.47999000680447
chr1	10000001	10100000	A.2	A.2	0.684521299029945	0.581512605042017	FALSE	1.09794498538971	1.38643500477076	4.6347100199461	4.08008999288082	0.432235001288354	0.480009995743632	1.23922158457339	1.21149256003648	3.433	3.513	0.956559999704361	0.717285022079945	5.10418998986483	5.23605000093579	0.378150003686547	0.435875001102686	0.323014999374747	0.428184997320175
chr1	10100001	10200000	A.2	A.2	0.684521299029945	0.581512605042017	FALSE	1.15997498059273	1.56264999657869	0.0884549995064735	0.0248900000452995	0.155340000405908	0.177734994605184	1.71825586175174	1.93643835988641	5.4355	4.9615	0.904499999880791	0.716140021204948	7.18586500614882	5.34224999722838	0.327960002973676	0.206365000367165	0.0446750004142523	0.0456549988389015
chr1	10200001	10300000	A.2	A.2	0.684521299029945	0.581512605042017	FALSE	1.05301999306679	1.13075999462605	3.41094499903917	3.47107998412848	0.338080001473427	0.38749999627471	0.784550796784461	0.732965864226222	2.1105	1.931	0.669914999127388	0.591410017490387	1.36143999183178	1.19346999031305	0.406510002583265	0.389565001130104	0.264199999406934	0.173289996087551
chr1	10300001	10400000	B.2	B.2	0.254323070434416	0.242016806722689	FALSE	0.0995599956512451	0.0488549998700619	0.0272749998867512	0.0148650000095367	0.068640000090003	0.0606099978238344	0.422143311560154	0.299383288741112	0	0	0.536284999847412	0.309680007338524	0.195824999094009	0.450584996491671	0.166045001924038	0.144415000468493	0.195249999791384	0.113564997434616
chr1	10400001	10500000	B.2	B.2	0.254323070434416	0.242016806722689	FALSE	0.0979599965810776	0.0670899994373322	0.0197399999499321	0.0205150000452995	0.0861200002655387	0.076729997754097	0.401955823890865	0.321399157650769	0	0	0.540660000085831	0.404295010864735	0.218119998633862	0.38325999724865	0.174700001552701	0.120095000088215	0.104040000379086	0.0924849975705147
chr1	10500001	10600000	B.1	B.1	0.321805145508224	0.335714285714286	FALSE	0.182779994249344	0.187029999494553	0.0432699997723103	0.0366549997925758	0.0814900001436472	0.0922349974066019	0.500400788441301	0.334608331300318	0.0025	0.005	0.572715000510216	0.476305016696453	0.20097999894619	0.403864997714758	0.250620001852512	0.221230000168085	0.200629999294877	0.243544994354248
chr1	10600001	10700000	B.1	B.1	0.321805145508224	0.335714285714286	FALSE	0.0932399965524673	0.0704449996650219	0.0296099999248982	0.0104699999690056	0.080725000038743	0.0905399971753359	0.535429183371365	0.42302923540771	0	0.003	0.764595000624657	0.491945016205311	0.241454998284578	0.434429997861385	0.26251000250876	0.182035000920296	0.260965000793338	0.326764995396137
chr1	10700001	10800000	B.1	B.1	0.321805145508224	0.335714285714286	FALSE	0.150184993624687	0.0986599997878075	0.0493599998652935	0.0139550000429153	0.113995000168681	0.118634996578097	0.580700003296137	0.428276677161455	0	0	0.693744999527931	0.534990015804768	0.259994999021292	0.568329996109009	0.315965002939105	0.201305000782013	0.25794000042975	0.312699994146824
chr1	10800001	10900000	B.2	B.2	0.256853648249684	0.210504201680672	FALSE	0.121129996180534	0.0553849998414516	0.0291599998176098	0.00916500002145767	0.0759250002726913	0.0818449975699186	0.388155023373663	0.272535850226879	0	0	0.457314999222755	0.432350012421608	0.209504999279976	0.515174995750189	0.202500001773238	0.135585000187159	0.159314999431372	0.138144996464252
chr1	10900001	11000000	B.2	B.2	0.256853648249684	0.210504201680672	FALSE	0.299744994521141	0.208184999287128	0.518680003643036	0.783449996709824	0.145824999786913	0.138139997407794	0.485567497193813	0.396356667213142	0.1425	0.127	0.612844999551773	0.401065013647079	0.169359999209642	0.453299997061491	0.372085001587868	0.299805001020432	0.879124999597669	0.948989997506142
chr1	11000001	11100000	B.1	A.2	0.431463517503163	0.44327731092437	TRUE	0.716934985280037	0.581929996371269	0.169344999164343	0.0785249998569489	0.215990000270307	0.187994995370507	0.803353294417262	0.621182523988187	1.2905	1.385	1.04943500030041	0.817210022926331	0.24345499882102	0.462499997645617	0.576700002327561	0.413310000121593	0.432784999147058	1.07852499657869
