chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type
chr1	18660000	-2.8522828298811733	1.358010659898963	2.37172134141781	Differential	Matrix 2	Merge
chr1	18680000	2.0759678409441977	1.7796840941407985	1.0311236491822795	Differential	Matrix 1	Split
chr1	18980000	-2.1893649501381587	2.8010724966822673	3.5723470690656534	Differential	Matrix 2	Strength Change
chr1	19130000	3.9306084288545438	2.2873483443292635	0.8742394044750357	Differential	Matrix 1	Complex
chr1	19690000	3.5200547124759374	1.8147888555861087	0.5501875104119506	Differential	Matrix 1	Complex
chr1	19990000	-2.7833534664921533	0.8618973060167717	1.8529102785842901	Differential	Matrix 2	Merge
chr1	21660000	3.128797362204914	1.7284300139776225	0.6039420944839471	Differential	Matrix 1	Split
chr1	21960000	2.600853338183677	1.9459621146680455	1.0092386692051523	Differential	Matrix 1	Split
chr1	22160000	2.198046878287805	1.9082666004366178	1.1155934671233976	Differential	Matrix 1	Split
chr1	23150000	-2.2055604964142725	1.0655848637857546	1.8493881321775407	Differential	Matrix 2	Merge
chr1	23300000	-2.455450773036063	1.3310681031475031	2.2031139809740274	Differential	Matrix 2	Merge
chr1	23660000	-2.0134581089374235	1.1278194572768219	1.8427517560921471	Differential	Matrix 2	Merge
chr1	23920000	2.3743771882534492	2.9774690291588866	2.1176472375745954	Differential	Matrix 1	Strength Change
chr1	23940000	-2.723339141361426	0.7050499941184244	1.6752320525967277	Differential	Matrix 2	Merge
chr1	25010000	2.151731274366092	1.9537092394181907	1.1774059435448296	Differential	Matrix 1	Split
chr1	25280000	2.119253646719864	1.779786957382396	1.0157621245285657	Differential	Matrix 1	Split
chr1	26020000	2.5197128533514994	1.5981620914846557	0.6917776224164137	Differential	Matrix 1	Complex
chr1	26350000	-2.0215916477026057	1.4121197807096726	2.128853236309734	Differential	Matrix 2	Merge
chr1	26800000	3.155546717960836	1.9828158942559055	0.8477833341920119	Differential	Matrix 1	Complex
chr1	26930000	-3.3022877147434957	1.0064740545452013	2.1823161799224375	Differential	Matrix 2	Complex
chr1	27270000	-3.0628067515525874	1.0798095016833482	2.1698113850074723	Differential	Matrix 2	Complex
chr1	27380000	2.0557264730983307	1.778162241646589	1.0368390008377177	Differential	Matrix 1	Complex
chr1	27700000	-2.2891749765780163	1.2432498294380472	2.056234358844068	Differential	Matrix 2	Merge
chr1	28320000	-3.145096906350339	0.93416987400274	2.054136015114329	Differential	Matrix 2	Merge
chr1	28740000	2.7615349872927766	1.8504174570810856	0.8566612085330728	Differential	Matrix 1	Split
chr1	28890000	-3.5403898711886814	0.5345594974521695	1.7972978576179124	Differential	Matrix 2	Merge
chr1	29050000	3.5930679793266003	1.9933906551909308	0.7020111832287369	Differential	Matrix 1	Split
chr1	29340000	-2.087138167849526	1.2780915968143034	2.0187624815856857	Differential	Matrix 2	Merge
chr1	30240000	2.231240986598721	1.6876274780887757	0.8839528827836978	Differential	Matrix 1	Complex
chr1	30390000	4.341831550989586	1.7764758133069516	0.2184410014471455	Differential	Matrix 1	Complex
chr1	30550000	-2.754989282422027	0.5375110738903953	1.5196511723452075	Differential	Matrix 2	Merge
chr1	30870000	-2.468729488560431	2.3814622658411144	3.2541709719487044	Differential	Matrix 2	Strength Change
chr1	30980000	3.4104246101625253	2.2941167935647084	1.0668188378239765	Differential	Matrix 1	Complex
chr1	31150000	2.008169380944929	2.9115891937696614	2.182852235154025	Differential	Matrix 1	Strength Change
chr1	31290000	-2.047682061106566	0.906882594505058	1.6348998991424424	Differential	Matrix 2	Merge
chr1	31580000	2.894880639412123	1.70359392644817	0.662769975204677	Differential	Matrix 1	Complex
chr1	31730000	-3.2833359535275606	0.4854597640719821	1.6565555798726213	Differential	Matrix 2	Complex
chr1	32170000	-2.6132349656711344	1.99988003571265	2.925696310061131	Differential	Matrix 2	Strength Change
chr1	32190000	2.456011545151608	1.5663187194642783	0.6828154593072976	Differential	Matrix 1	Complex
chr1	32340000	-2.7996111058662345	0.8699180828801608	1.8667079848455779	Differential	Matrix 2	Complex
chr1	32670000	-3.3763770367513444	0.9270969816068383	2.129716145880483	Differential	Matrix 2	Complex
chr1	32780000	2.2890518146035337	1.5108445471676437	0.6872036986250476	Differential	Matrix 1	Complex
chr1	33100000	-3.684319518403683	1.334352607849698	2.6454028918711865	Differential	Matrix 2	Merge
chr1	33830000	2.328013749836142	2.204413404892904	1.364158602407703	Differential	Matrix 1	Split
chr1	35340000	-2.0544857048799643	0.9572808467846851	1.6875329649100663	Differential	Matrix 2	Merge
chr1	36370000	2.145503909659139	3.1411140572912535	2.362422153416354	Differential	Matrix 1	Strength Change
chr1	36830000	-2.378478742376899	1.3233072470355873	2.1678847811819733	Differential	Matrix 2	Complex
chr1	37450000	2.6083122026568426	1.5774741289117844	0.6395176454646025	Differential	Matrix 1	Split
chr1	39090000	3.645999919384161	1.7832629695369866	0.4737897945680807	Differential	Matrix 1	Split
chr1	39240000	2.563256570639319	1.7140884152527398	0.791697416597489	Differential	Matrix 1	Split
chr1	39690000	2.2697518840293545	2.8374803158370985	2.015580128223141	Differential	Matrix 1	Strength Change
chr1	40300000	2.1821316089587564	2.0878436662071476	1.3001586120830895	Differential	Matrix 1	Split
chr1	40870000	-2.9241467379563297	0.8675853006286638	1.908875006487922	Differential	Matrix 2	Merge
chr1	41500000	-2.383381793945356	0.8826532759306042	1.7306944871176877	Differential	Matrix 2	Merge
chr1	41660000	2.0140644662242777	2.261743265802375	1.5334250774496763	Differential	Matrix 1	Strength Change
chr1	41790000	-2.861401889978953	1.0720728715844106	2.0901523026694018	Differential	Matrix 2	Complex
chr1	42080000	2.5015049279287487	2.1424090585367286	1.240414896865993	Differential	Matrix 1	Complex
chr1	42940000	-8.2470835139392	-0.7396350716773934	2.2095347298055708	Differential	Matrix 2	Merge
chr1	42970000	8.674445604345859	3.8553506166460383	0.7413990797024989	Differential	Matrix 1	Complex
chr1	43030000	-6.5781235292986215	0.5016217228149595	2.849727816809283	Differential	Matrix 2	Complex
chr1	43050000	3.6668058509296912	2.017037542642353	0.699223113706091	Differential	Matrix 1	Complex
chr1	43060000	6.076155413323632	1.5019906957777462	-0.6745702494948466	Differential	Matrix 1	Complex
chr1	43900000	-2.9022045364495863	2.3014576831414773	3.329337530402966	Differential	Matrix 2	Strength Change
chr1	44360000	-2.0159668899255094	1.6131452490874956	2.3270882102416692	Differential	Matrix 2	Strength Change
chr1	44960000	-2.107578212025436	2.2466405926535096	2.990850700718739	Differential	Matrix 2	Strength Change
chr1	45240000	4.257859860178077	2.5160669395390496	0.9851577850025707	Differential	Matrix 1	Complex
chr1	45390000	2.0882484908941166	2.031092111476013	1.277167585645757	Differential	Matrix 1	Complex
chr1	45560000	-2.215209527709815	0.9502016219854941	1.737900328357036	Differential	Matrix 2	Complex
chr1	45680000	-3.0977758681022767	0.7422153539600267	1.846021697003497	Differential	Matrix 2	Complex
chr1	46300000	2.868916050715434	2.1003018758313434	1.067212548549472	Differential	Matrix 1	Split
chr1	46570000	2.842049525192064	1.5009053222962074	0.47974294430286163	Differential	Matrix 1	Split
chr1	46760000	2.4569164248920163	1.889928070741828	1.0048442393215997	Differential	Matrix 1	Split
chr1	47050000	-2.3727333874811034	1.0798219591438705	1.92329294636245	Differential	Matrix 2	Merge
chr1	48370000	-2.931254139957912	0.5664184422465035	1.6114173951838102	Differential	Matrix 2	Complex
chr1	48840000	-2.1996212914596724	1.3093727045983403	2.0901069992125354	Differential	Matrix 2	Merge
chr1	48970000	-2.0398639084209096	1.0522355902221772	1.7768951042336842	Differential	Matrix 2	Merge
chr1	49140000	3.1517008865200657	1.5620475833894172	0.43002374462610443	Differential	Matrix 1	Split
chr1	49580000	-2.503046699459602	1.4649517572037063	2.3534812570338066	Differential	Matrix 2	Merge
chr1	49880000	-2.533550395680027	0.7181397499949204	1.6204683341132935	Differential	Matrix 2	Merge
chr1	50020000	3.2192328782875785	2.065009312949063	0.906905333555812	Differential	Matrix 1	Split
chr1	50210000	-2.796558618148322	0.899087908019373	1.8946739675012665	Differential	Matrix 2	Merge
chr1	50350000	-2.0583412622685255	0.8440598429849236	1.5761292617693012	Differential	Matrix 2	Merge
chr1	50790000	2.0970487666882303	1.636948074018797	0.8814109667853588	Differential	Matrix 1	Split
chr1	51100000	-2.5099033467296272	2.3023099843670143	3.1900357045477135	Differential	Matrix 2	Strength Change
chr1	51600000	-2.4650875974431057	0.8742052356864116	1.751468921030469	Differential	Matrix 2	Merge
chr1	52010000	3.449855273564659	3.536431196160834	2.290219823447249	Differential	Matrix 1	Strength Change
chr1	52890000	2.6779675424536564	1.639458985661002	0.6763770901457584	Differential	Matrix 1	Split
chr1	53490000	-2.7443205194179368	1.3333141516003375	2.308550915029259	Differential	Matrix 2	Merge
chr1	54200000	-2.958474141124578	1.4792179848420064	2.5303949217537953	Differential	Matrix 2	Merge
chr1	54550000	-2.268539098265327	1.7705162870584545	2.574080027972498	Differential	Matrix 2	Strength Change
chr1	54820000	2.2912709177073323	1.7834038683560207	0.9579112798277748	Differential	Matrix 1	Split
chr1	54840000	-2.125072958613053	1.4314653168892963	2.185092629417209	Differential	Matrix 2	Merge
chr1	55140000	2.4962843659922775	2.1873307986615718	1.2870271671540188	Differential	Matrix 1	Split
chr1	55400000	2.0967424174065026	3.4937171718273614	2.7310755142447354	Differential	Matrix 1	Strength Change
chr1	55580000	-2.582957778998433	1.843521667692068	2.7591288131499616	Differential	Matrix 2	Strength Change
chr1	56020000	-2.1741426699307573	1.4213110269889908	2.1925080978005806	Differential	Matrix 2	Complex
chr1	57540000	3.735879861458521	2.6339391502220697	1.2890510058413542	Differential	Matrix 1	Split
chr1	57850000	-3.316375593447731	2.023007454865398	3.199933041783952	Differential	Matrix 2	Strength Change
chr1	58890000	4.137804242056437	2.9036934798346126	1.414168544548716	Differential	Matrix 1	Split
chr1	59010000	2.965930332534178	2.3454614491217165	1.2767609651195826	Differential	Matrix 1	Split
chr1	59490000	2.7844032389070836	3.759136152790525	2.749794319226048	Differential	Matrix 1	Strength Change
chr1	59910000	-2.1786354899181353	0.9290719274969351	1.7037865394779315	Differential	Matrix 2	Merge
chr1	60220000	-2.047727240413829	0.9189932451534097	1.6469796374474033	Differential	Matrix 2	Merge
chr1	61400000	3.3428420636568146	1.5695816609843987	0.3692427726793422	Differential	Matrix 1	Split
chr1	61520000	2.5634761154111048	2.2569949013784525	1.332416147381737	Differential	Matrix 1	Split
chr1	61890000	2.553133910465448	2.5702108904713494	1.6481100017799566	Differential	Matrix 1	Strength Change
chr1	62020000	2.3393996622025823	1.823441119513477	0.9805988335220852	Differential	Matrix 1	Split
chr1	62210000	-2.058108439364152	0.8467310836504109	1.5787069473181965	Differential	Matrix 2	Merge
chr1	64730000	2.229014907832078	2.194653970492183	1.3898047288395352	Differential	Matrix 1	Split
chr1	64920000	-2.1295997467499337	1.675419240553269	2.4297159424955836	Differential	Matrix 2	Strength Change
chr1	65040000	-2.7768771085271386	1.046861863097149	2.034842504916462	Differential	Matrix 2	Merge
chr1	65190000	-2.3470343663848543	3.1893878958178807	4.015481657006901	Differential	Matrix 2	Strength Change
chr1	65320000	-2.593087040123201	2.0086773311645976	2.927261517067971	Differential	Matrix 2	Strength Change
chr1	66090000	-2.1552177448165173	1.6136032905189814	2.377292271490648	Differential	Matrix 2	Strength Change
chr1	66240000	2.3341270275630897	1.815734748558057	0.9748060687352808	Differential	Matrix 1	Split
chr1	67280000	2.626517562377	2.416920855001378	1.4691989979250115	Differential	Matrix 1	Complex
chr1	67440000	-3.0290349851499636	1.5213997463386375	2.5976208771415847	Differential	Matrix 2	Strength Change
chr1	68180000	-3.242728209672159	2.1571284783399842	3.3072222167489285	Differential	Matrix 2	Strength Change
chr1	68190000	-2.087949270278268	1.6272743502272975	2.3668783448640043	Differential	Matrix 2	Strength Change
chr1	68630000	-2.6077643582538954	1.5798738142976505	2.505367522394188	Differential	Matrix 2	Strength Change
chr1	69240000	-3.5107044812006265	0.5434440825950881	1.7955427264484676	Differential	Matrix 2	Complex
chr1	69250000	-3.2391046221556934	1.0464989582935134	2.199613221673967	Differential	Matrix 2	Complex
chr1	69370000	-2.691121104445307	0.7915771735926451	1.7499130596399726	Differential	Matrix 2	Complex
chr1	69980000	-2.9880874286500663	0.45630617005198326	1.5220368041531587	Differential	Matrix 2	Complex
chr1	70300000	-2.4364491671503954	0.8572056693358834	1.724304234117871	Differential	Matrix 2	Merge
chr1	71180000	2.510464572627471	1.8559170204953814	0.9518350884736833	Differential	Matrix 1	Complex
chr1	71490000	2.6445491140968076	1.6125950507843032	0.6615563652051055	Differential	Matrix 1	Complex
chr1	71950000	3.4567889220176466	1.952882703391343	0.7103467300893046	Differential	Matrix 1	Complex
chr1	73710000	-2.9258026203905634	1.6032014330969169	2.6422246624644483	Differential	Matrix 2	Strength Change
chr1	74300000	-6.529219861293894	-0.060838498556997495	2.2719819017569414	Differential	Matrix 2	Complex
chr1	74310000	-4.516830036785296	0.9195449788067122	2.5296238527115555	Differential	Matrix 2	Complex
chr1	74370000	6.6843510940600686	3.8345222565301946	1.4316190734556082	Differential	Matrix 1	Complex
chr1	74380000	2.7299518922274557	2.4477649429284773	1.4629710142910655	Differential	Matrix 1	Complex
chr1	76350000	3.07891128780388	2.0849731734929193	0.9769219527263759	Differential	Matrix 1	Split
chr1	76500000	-2.285008162711964	1.3617214206031671	2.172757052214179	Differential	Matrix 2	Merge
chr1	77390000	-2.060430795545693	0.8610717451335067	1.5938215608242163	Differential	Matrix 2	Merge
chr1	77530000	2.1907012464544873	1.9204775471891398	1.130381221145523	Differential	Matrix 1	Split
chr1	78570000	-4.190290913655696	0.4293178988997934	1.9246443093177585	Differential	Matrix 2	Complex
chr1	78580000	-6.171345355230461	0.7018466218739325	2.9038520307675335	Differential	Matrix 2	Complex
chr1	78600000	3.750207275811171	2.075638141336231	0.7278006174958195	Differential	Matrix 1	Complex
chr1	78610000	4.535164470051832	1.8073895963236135	0.18016589254802942	Differential	Matrix 1	Complex
chr1	79340000	-2.1062595842593543	0.9179862569663912	1.666887422869831	Differential	Matrix 2	Merge
chr1	80430000	-2.172176717527943	1.1047735708345383	1.8764981232164561	Differential	Matrix 2	Merge
chr1	80700000	-2.2438189859063407	1.4524141938715136	2.248382501192469	Differential	Matrix 2	Merge
chr1	81070000	-2.3365775432417903	0.8653139226285862	1.696701537773843	Differential	Matrix 2	Complex
chr1	81750000	2.132942609805465	1.7073670018979932	0.9387331135098758	Differential	Matrix 1	Split
chr1	82640000	-2.456051829314105	0.8704277763230576	1.7444780818413745	Differential	Matrix 2	Merge
chr1	82670000	2.466048746432335	1.9768080083772857	1.0881240773315044	Differential	Matrix 1	Complex
chr1	82780000	-4.172059096454605	2.418252699270692	3.899338246371539	Differential	Matrix 2	Strength Change
chr1	84700000	-3.693890248312421	0.6593374605058512	1.976429513663077	Differential	Matrix 2	Merge
chr1	84900000	2.418324614641318	1.5274948742097587	0.6576062267390232	Differential	Matrix 1	Split
chr1	84930000	-2.933116831075582	0.8518261332262899	1.8963816608049437	Differential	Matrix 2	Merge
chr1	85060000	3.83288575766536	2.7600917297788827	1.3800577952607997	Differential	Matrix 1	Split
chr1	86070000	-2.031062850747537	1.4015933674973735	2.121751337381877	Differential	Matrix 2	Merge
chr1	87210000	2.245575099812513	2.7549449784074778	1.9420026915129884	Differential	Matrix 1	Strength Change
chr1	87520000	-3.0783808308790386	1.2348950141703208	2.3298582410737034	Differential	Matrix 2	Merge
chr1	87540000	2.303866779001713	1.6841421491408826	0.8545353057892686	Differential	Matrix 1	Split
chr1	88440000	2.3269566972897766	1.5777844671663541	0.7403419041337358	Differential	Matrix 1	Split
chr1	88590000	2.6964797879185722	1.7795223586469535	0.809282726178417	Differential	Matrix 1	Complex
chr1	88740000	2.8267575220697614	2.903624359439665	1.882475196073674	Differential	Matrix 1	Strength Change
chr1	88890000	2.126679979102125	1.8258555687054492	1.058998667958918	Differential	Matrix 1	Complex
chr1	89040000	2.655918934215735	1.6143321961349602	0.6592248578580711	Differential	Matrix 1	Complex
chr1	89070000	-2.7838000457292873	1.545478012769961	2.5339946516769203	Differential	Matrix 2	Strength Change
chr1	91420000	2.532373460829655	3.602392998089652	2.6836985685897017	Differential	Matrix 1	Strength Change
chr1	92350000	-2.5052653044987863	1.0828822180303928	1.9736887534498984	Differential	Matrix 2	Complex
chr1	92360000	-2.567802047657109	0.9223196172088657	1.8360914222363054	Differential	Matrix 2	Complex
chr1	93110000	2.2845145444450186	2.777948365329072	1.9510054674830388	Differential	Matrix 1	Strength Change
chr1	93730000	-5.198586680571627	0.4087666133667352	2.2643896576976075	Differential	Matrix 2	Merge
chr1	93970000	-2.201331512276893	0.8580180077339266	1.641116905602605	Differential	Matrix 2	Complex
chr1	93980000	-2.367272663028574	3.824938682664315	4.655793370358746	Differential	Matrix 2	Strength Change
chr1	94280000	2.1325632870813616	1.6754581027534057	0.9070837023325814	Differential	Matrix 1	Split
chr1	94890000	2.119463444662867	1.5391913247282716	0.7760263128158483	Differential	Matrix 1	Split
chr1	95780000	-2.8726878943788274	0.9089279370756593	1.931673185519515	Differential	Matrix 2	Merge
chr1	95810000	2.285466535774664	1.545408939223582	0.7229146516752274	Differential	Matrix 1	Split
chr1	96240000	4.351003368124286	1.776774855835932	0.21546222203108342	Differential	Matrix 1	Complex
chr1	96380000	-4.817268245942799	1.5457476319462944e-4	1.7211379827571776	Differential	Matrix 2	Complex
chr1	97420000	-2.2882669914657385	0.886261585173762	1.7003087192850663	Differential	Matrix 2	Merge
chr1	98180000	2.3047190594656315	1.821117390599986	0.9906738856499788	Differential	Matrix 1	Split
chr1	98350000	2.6505976073454267	1.920626452335653	0.9662301477103002	Differential	Matrix 1	Split
chr1	98510000	-2.3563669998756	0.7301136349447284	1.5690963804349876	Differential	Matrix 2	Complex
chr1	98650000	3.801317518896761	3.8801662944519295	2.507058451946378	Differential	Matrix 1	Strength Change
chr1	99080000	2.4402289669990074	1.7287655664259276	0.8502695361447828	Differential	Matrix 1	Split
chr1	99250000	2.04246176473155	1.798652859147626	1.0619888655294172	Differential	Matrix 1	Complex
chr1	99400000	2.798763966436271	2.4929873378603546	1.4834343825955616	Differential	Matrix 1	Complex
chr1	99690000	-2.1494618407900323	0.8016235303398674	1.5664109334467917	Differential	Matrix 2	Complex
chr1	100440000	-2.5686624724879605	0.6284523264729485	1.543673266049966	Differential	Matrix 2	Merge
chr1	100760000	-2.9017688014293426	1.226701849605702	2.258601714120165	Differential	Matrix 2	Merge
chr1	101040000	-3.1537932589124615	1.4211576175873397	2.5423384930741575	Differential	Matrix 2	Merge
chr1	101640000	-2.2626782806967856	1.2619573366093804	2.0654031561388626	Differential	Matrix 2	Complex
chr1	101790000	4.01028192654985	1.8386946147902477	0.39886519865328546	Differential	Matrix 1	Complex
chr1	102390000	-2.7243327911564337	1.4886968653177473	2.456189251668372	Differential	Matrix 2	Merge
chr1	102540000	2.105662847794622	2.2534340399140573	1.4924243292427348	Differential	Matrix 1	Split
chr1	102850000	-2.6699014306344937	1.3559500645553015	2.3045124319406294	Differential	Matrix 2	Complex
chr1	102980000	2.2202908395752283	1.7208837267319959	0.9209918968576749	Differential	Matrix 1	Complex
chr1	103150000	-5.171543717642523	1.6666270471153488	3.5077018187836804	Differential	Matrix 2	Strength Change
chr1	103420000	-2.703351836127709	0.5403804928416017	1.5040618052114445	Differential	Matrix 2	Merge
chr1	103900000	-2.3236373950557043	2.2371907448513726	3.058625380507495	Differential	Matrix 2	Strength Change
chr1	104220000	3.0581492833415305	1.7551308886102097	0.6557784748931889	Differential	Matrix 1	Complex
chr1	104480000	-2.638695560152097	1.7260303385102127	2.6620064610804866	Differential	Matrix 2	Strength Change
chr1	104630000	-2.1057885341885956	1.323175631749866	2.070334255368992	Differential	Matrix 2	Merge
chr1	105100000	-3.024712564737416	1.2369916087501815	2.3127735354936467	Differential	Matrix 2	Complex
chr1	105230000	-2.0378988456252873	0.9536349438381159	1.6779755203055573	Differential	Matrix 2	Complex
chr1	105530000	-3.552078243134773	1.2645241758480836	2.5286021547472584	Differential	Matrix 2	Merge
chr1	106910000	-2.113962588109661	0.8471319786743615	1.599060352488022	Differential	Matrix 2	Merge
chr1	107480000	-3.5982229258445355	1.814504595768267	3.09293109933227	Differential	Matrix 2	Strength Change
chr1	108100000	3.341583888106741	1.9748353047707299	0.7733713956923693	Differential	Matrix 1	Split
chr1	108250000	2.4626171129643795	1.5027334390067464	0.6171173633890281	Differential	Matrix 1	Complex
chr1	108410000	6.563678701730676	4.3469305383769985	1.985147111968557	Differential	Matrix 1	Strength Change
chr1	108830000	-3.9127770286794545	0.22386961139440978	1.620851542464313	Differential	Matrix 2	Complex
chr1	109730000	-2.701781739057353	0.5729871742295092	1.535980879755041	Differential	Matrix 2	Merge
chr1	110500000	2.045070087146496	1.7892406532438603	1.0516813970442591	Differential	Matrix 1	Complex
chr1	111840000	-3.1214933269423453	0.6273203015374577	1.7400461751628709	Differential	Matrix 2	Complex
chr1	111980000	2.877995454601841	2.3258128704861947	1.2886037335712404	Differential	Matrix 1	Complex
chr1	112330000	-2.2177520099170827	0.7247136918988701	1.5141967827656948	Differential	Matrix 2	Merge
chr1	113020000	-2.2446620498425034	0.7036507491047671	1.5028293697227626	Differential	Matrix 2	Merge
chr1	113470000	-2.379641152811091	0.8857718728630694	1.7324646119142424	Differential	Matrix 2	Merge
chr1	113660000	-3.8503120245405746	0.20972526805964156	1.5844463370113409	Differential	Matrix 2	Merge
chr1	114100000	2.0213414600778425	1.6840216706137257	0.9553483410216748	Differential	Matrix 1	Complex
chr1	114110000	2.765302512752946	1.5915653658261353	0.5974688597725232	Differential	Matrix 1	Complex
chr1	114230000	2.2295659865877977	3.1678840734856513	2.3590567241851894	Differential	Matrix 1	Strength Change
chr1	114380000	2.8353743274709524	1.6170565692875416	0.5978276508310517	Differential	Matrix 1	Complex
chr1	114560000	-2.024125854759808	1.2682414520538217	1.9864392628939145	Differential	Matrix 2	Complex
chr1	114860000	-2.7770408296257285	1.6963673049695387	2.681882951782438	Differential	Matrix 2	Strength Change
chr1	114980000	2.3992483679716323	1.7822632272816383	0.9181997917122366	Differential	Matrix 1	Complex
chr1	115130000	2.49357673657992	1.584150329626576	0.6871575083305169	Differential	Matrix 1	Complex
chr1	116040000	-2.243550313691597	2.110899083024025	2.9042130341748496	Differential	Matrix 2	Strength Change
chr1	116190000	-3.0763623698039564	1.364618197096795	2.458356316756537	Differential	Matrix 2	Complex
chr1	116360000	2.307825101103799	1.9442155240458687	1.1121841102367254	Differential	Matrix 1	Complex
chr1	116650000	5.8609658107541565	2.8490109029256563	0.7440936124756647	Differential	Matrix 1	Split
chr1	116790000	2.238201024342918	1.5149267482136346	0.7094366417344291	Differential	Matrix 1	Split
chr1	117260000	-2.613328361297134	2.0833546574613195	3.0088799787018004	Differential	Matrix 2	Strength Change
chr1	117560000	-2.248446574270183	1.5324408476984706	2.329751452502284	Differential	Matrix 2	Strength Change
chr1	117830000	-3.603857114741177	1.405371477642396	2.6874003932272585	Differential	Matrix 2	Complex
chr1	117980000	-3.14875224327612	0.6645904623526715	1.786909864768042	Differential	Matrix 2	Complex
chr1	117990000	-4.7960857302160544	0.6911803501352541	2.401911437386411	Differential	Matrix 2	Complex
chr1	118380000	2.529978531346262	1.9694465999576518	1.057952155988998	Differential	Matrix 1	Split
chr1	119480000	2.017760037051147	1.9204021958952233	1.1920899455769256	Differential	Matrix 1	Split
chr1	121000000	-4.8308293053089	1.2115573504606258	2.932678897756904	Differential	Matrix 2	Merge
chr1	122040000	-2.846425177702266	0.8377515095755991	1.8513908586460632	Differential	Matrix 2	Merge
chr1	122490000	4.6429824213505615	1.851237148331931	0.1853247890631347	Differential	Matrix 1	Split
chr1	123860000	2.956736764297198	2.1962070748813978	1.1313709107669874	Differential	Matrix 1	Complex
chr1	124130000	2.036581590151926	2.1761711495867573	1.4401411171904672	Differential	Matrix 1	Complex
chr1	125040000	-2.47527470430154	1.9227236560044505	2.7995529705637576	Differential	Matrix 2	Strength Change
chr1	125190000	-2.047448398990824	1.0998804823425443	1.8270644672463046	Differential	Matrix 2	Complex
chr1	125210000	3.633599564599461	2.222841916000089	0.9160909362590557	Differential	Matrix 1	Split
chr1	125370000	-2.212890645080554	1.366494749951722	2.15174762937933	Differential	Matrix 2	Complex
chr1	125440000	3.58276304440641	2.8903631238526026	1.5991801680214783	Differential	Matrix 1	Strength Change
chr1	125540000	5.536853715899692	3.249569450337311	1.2588859438200202	Differential	Matrix 1	Split
chr1	126430000	-2.559370409463022	3.171312112453855	4.073333811783233	Differential	Matrix 2	Strength Change
chr1	126670000	2.032965622171299	1.6389989549279438	0.9063477814875736	Differential	Matrix 1	Complex
chr1	126680000	2.6760747547364256	1.5280604746800472	0.5660875934535206	Differential	Matrix 1	Complex
chr1	126770000	-5.063464966610559	0.2713237990428995	2.079208190742363	Differential	Matrix 2	Complex
chr1	126780000	-9.2640893936067	-0.06972372681912264	3.240171809942417	Differential	Matrix 2	Complex
chr1	128010000	3.559545603901882	1.626546157068428	0.348567936722834	Differential	Matrix 1	Complex
chr1	128160000	-2.177584272262174	0.7538922660633239	1.5289119424022897	Differential	Matrix 2	Complex
chr1	128360000	-2.0376467825516804	2.8212017670173073	3.538196346830825	Differential	Matrix 2	Strength Change
chr1	130710000	-2.1663363051126496	1.351024581777979	2.119705884314651	Differential	Matrix 2	Merge
chr1	131780000	2.6435211045343774	2.971243848157433	2.0152937447875727	Differential	Matrix 1	Strength Change
chr1	134750000	2.3680824977807218	2.9800422221361633	2.1224592307554806	Differential	Matrix 1	Strength Change
