#Position (bp)	insert size
5.75769903E8	214.0029580259857
5.82583748E8	215.84463538387467
5.89397593E8	214.58229705440007
5.96211438E8	212.00432192500875
6.03025283E8	215.31657881060212
6.09839128E8	212.58171086923196
6.15738246E8	210.6395929807458
6.191451685E8	0.0
6.23466818E8	211.2784742207697
6.30280663E8	213.32052040212892
6.37094508E8	216.28981253897794
6.43908353E8	212.7588342730088
6.50722198E8	213.48284183402185
6.57536043E8	210.6014933148116
6.64349888E8	215.7861071347849
6.71163733E8	211.9575362375771
6.77977578E8	211.462915601023
6.84791423E8	212.36283929858274
6.91605268E8	209.26377136936625
6.98419113E8	206.29372969303137
7.05232958E8	206.82264168148453
7.12046803E8	209.77343594242194
7.18860648E8	206.2417669930201
7.222708485E8	0.0
7.25677771E8	209.37068756564597
7.32488338E8	208.84032957502168
7.39302183E8	211.8681304460357
7.46116028E8	211.12717755786375
7.52929873E8	209.5281328811201
7.59743718E8	210.60116123269316
7.66557563E8	212.53862660944205
7.73371408E8	213.2184426703691
7.80185253E8	214.39304613696052
7.86999098E8	214.78467697621477
7.93812943E8	214.7934445592795
8.00626788E8	214.67435201928873
8.07440633E8	214.45916234419758
8.14254478E8	207.94052815836108
8.190716475E8	208.88455657492355
8.2247857E8	210.7787610619469
8.27882168E8	211.24027600548231
8.34696013E8	212.54692887243007
8.41509858E8	215.1161937088053
8.48323703E8	203.68635822081018
8.55137548E8	209.55913491991674
8.61951393E8	211.97897077046431
8.68765238E8	206.4564767067742
8.75579083E8	212.22610646542932
8.82392928E8	213.1622290785815
8.89206773E8	210.330467804532
8.96020618E8	211.50288838056838
9.02834463E8	209.03578612135433
9.09648308E8	212.10517686600812
9.14262198E8	214.81569546773832
9.176691205E8	213.41517081644471
9.23275998E8	211.91533171521036
9.30089843E8	211.6471209720021
9.36903688E8	213.32026378896882
9.43717533E8	211.825665113772
9.50531378E8	209.24743601177204
9.57345223E8	212.68985090138705
9.64159068E8	213.07770524233433
9.70972913E8	211.0310102430207
9.77786758E8	210.04542952707567
9.84600603E8	211.45347066367427
9.91414448E8	208.47486691683392
9.98228293E8	210.28516936854763
1.00390351E9	216.96901009385513
1.0073104325E9	0.0
1.011855983E9	207.60469265286264
1.018669828E9	212.86803825444025
1.025483673E9	212.0254860949725
1.032297518E9	210.38565096043342
1.039111363E9	212.7542422698593
1.045925208E9	210.7052373634589
1.052739053E9	207.49757941226432
1.059552898E9	211.52567179446828
1.0652815955E9	209.7034843425115
1.068688518E9	0.0
1.073180588E9	214.07913575426267
1.079994433E9	213.47367193875567
1.086808278E9	213.22525061395388
1.093622123E9	213.51804441702652
1.100435968E9	212.519812474521
1.107249813E9	209.33788085493407
1.114063658E9	214.55080109417742
1.120877503E9	213.08423923944002
1.127691348E9	211.69932885906042
1.134505193E9	212.4582224164647
1.141319038E9	208.87404627892434
1.148132883E9	212.9999597245157
1.154946728E9	212.23767959770115
1.161760573E9	211.83420160423387
1.168574418E9	213.8960120960121
1.175388263E9	214.65610773174186
1.182202108E9	216.32481807155852
1.189015953E9	211.21731426923236
1.195829798E9	211.2498950197363
1.202643643E9	206.2531158843808
1.209457488E9	214.27439577039274
1.216271333E9	213.36197390899207
1.223085178E9	209.418546155781
1.229899023E9	210.71405341680557
1.236712868E9	210.81241385071635
1.243526713E9	211.70126603504653
1.250340558E9	207.55998242916758
1.257154403E9	207.708643656637
1.2618183335E9	211.27834699453553
1.265225256E9	207.48188829165693
1.270782093E9	209.81245980707396
1.277595938E9	213.00188022562708
1.284409783E9	211.56177957532861
1.291223628E9	204.03141096858903
1.298037473E9	208.78117468535214
1.304851318E9	213.5803537101115
1.311665163E9	212.5872081843006
1.318479008E9	214.07248824026053
1.325292853E9	211.95258485229417
1.332106698E9	211.34676864554248
1.338920543E9	210.3840322580645
1.345734388E9	214.11014287957292
1.352548233E9	214.60213645479473
1.359362078E9	193.45251029257633
1.366175923E9	210.55764807984377
1.372989768E9	213.8428873902133
1.379803613E9	211.1522083621145
1.386617458E9	211.47562983698336
1.393431303E9	208.66409552446942
1.400245148E9	212.98698490248688
1.407058993E9	211.31907599379642
1.413872838E9	210.65551692267067
1.420686683E9	207.34421578781465
1.427500528E9	206.64424014486698
1.434314373E9	207.24885449987033
1.441128218E9	210.49085533553355
1.444861853E9	207.82852476864454
1.4482687755E9	214.57085955548473
1.454755908E9	213.80334894056028
1.461569753E9	215.0248833592535
1.468383598E9	215.4608245794171
1.475197443E9	211.2489497940373
1.482011288E9	211.25914047466324
1.488825133E9	215.25112862499043
1.495638978E9	212.8902404526167
1.502452823E9	211.28744857626845
1.509266668E9	213.73086002045795
1.516080513E9	213.67585886362755
1.522894358E9	214.652903425346
1.529708203E9	210.8210014190148
1.536522048E9	212.16009798346528
1.543335893E9	209.3943331450176
1.550149738E9	209.22568527080583
1.556963583E9	214.40940358008285
1.563777428E9	210.45554445554447
1.570591273E9	212.29473976075417
1.577405118E9	211.5239337158448
1.584218963E9	213.83182380401388
1.591032808E9	211.9884729603001
1.597846653E9	212.95026897788404
1.6032409105E9	213.06258780556337
1.606647833E9	0.0
1.611474343E9	213.83406496927128
1.618288188E9	212.42354910714286
1.625102033E9	215.64301797504103
1.631915878E9	215.82650103519669
1.638729723E9	212.56544037475265
1.645543568E9	213.7039883769977
1.652357413E9	208.94720734506504
1.659171258E9	211.93729490372831
1.665985103E9	211.88814859681003
1.672798948E9	213.5224643953104
1.679612793E9	214.25184162062615
1.686426638E9	213.77070758207094
1.693240483E9	212.0863510863911
1.700054328E9	214.65049210345617
1.706868173E9	208.38210373159876
1.713682018E9	209.92779629154919
1.720495863E9	211.8186804323278
1.727309708E9	208.7290165577134
1.734123553E9	206.34025034505734
1.740937398E9	203.28726369672088
1.747751243E9	209.2945815079548
1.754565088E9	210.31543798785776
1.759854186E9	204.47663204747775
1.7632611085E9	224.61016949152543
1.768192778E9	214.46485037259
1.775006623E9	218.5070417174178
1.781820468E9	213.30876917027135
1.788634313E9	210.33351540807502
1.795448158E9	207.21750351947443
1.802262003E9	212.43097447795824
1.809075848E9	212.9562599541623
1.815889693E9	212.847741281111
1.822703538E9	216.24202810941514
1.829517383E9	212.6177868852459
1.836331228E9	209.2190777837193
1.843145073E9	215.56908324316257
1.849958918E9	214.5893781879064
1.856772763E9	213.76351516933784
1.863586608E9	210.85737186074232
1.870400453E9	211.22244358785568
1.877214298E9	205.08815303166517
1.884028143E9	205.60872522347455
1.890841988E9	207.70287696207035
1.897655833E9	205.25198874660458
1.904469678E9	207.2139614600704
1.910723823E9	207.69135734980594
1.9141307455E9	0.0
1.918097368E9	212.72939277564424
1.924911213E9	215.1849501712862
1.931725058E9	214.76357186921652
1.938538903E9	213.69349200738384
1.945352748E9	207.86801578210512
1.952166593E9	211.7327109691684
1.958980438E9	213.92301723433798
1.965794283E9	208.62802644321866
1.972608128E9	213.64583739900863
1.979421973E9	213.8224266418258
1.986235818E9	212.67588629572802
1.993049663E9	214.1502793729629
1.999863508E9	207.62885707793683
2.006677353E9	210.4891068925978
2.013491198E9	210.87243252072358
2.020305043E9	199.09192172604114
2.027118888E9	209.08872870249016
2.033932733E9	209.9438659217877
2.040746578E9	209.70748975282572
2.047560423E9	212.08143270794494
2.054374268E9	211.1492704826038
2.060544391E9	209.80434073107048
2.0639513135E9	0.0
2.068001958E9	212.1285809906292
2.074815803E9	217.4946152645544
2.081629648E9	213.67649764286534
2.088443493E9	211.92589143890015
2.095257338E9	210.89230530721926
2.102071183E9	211.66469579346452
2.108885028E9	210.21118305389993
2.115698873E9	213.86763096168883
2.122512718E9	214.83387925108173
2.129326563E9	209.7078452852448
2.136140408E9	211.67595889302476
2.142954253E9	209.5109683876887
2.149768098E9	213.8976772430545
2.156581943E9	214.2842174706042
2.163395788E9	209.60577048044016
2.170209633E9	214.20267790105947
2.177023478E9	210.2121881118007
2.183837323E9	208.58701803285612
2.190651168E9	208.79329173166926
2.197465013E9	208.58055484856197
2.204278858E9	208.02528102775867
2.2082174155E9	203.030657940062
2.211624338E9	212.6382266409658
2.217906548E9	211.31134680808486
2.224720393E9	210.77520821883058
2.231534238E9	213.73694507849257
2.238348083E9	212.1165269114792
2.245161928E9	209.48366341151774
2.251975773E9	212.17523017523018
2.258789618E9	213.3329218900675
2.265603463E9	216.0325803474702
2.272417308E9	213.77872155499367
2.279231153E9	211.8748291883028
2.286044998E9	212.06338625621137
2.292858843E9	210.84846404667925
2.299672688E9	208.51411684667065
2.306486533E9	212.46561762391818
2.313300378E9	209.45190858864893
2.320114223E9	208.6940915679086
2.326928068E9	205.91983820555248
2.333741913E9	206.07205988891573
2.3376495495E9	215.24491074224866
2.341056472E9	233.14072666551505
2.347369603E9	213.7763352693315
2.354183448E9	212.99755828607437
2.360997293E9	211.1678555041088
2.367811138E9	209.11903431763767
2.374624983E9	186.39545635211178
2.381438828E9	206.6352431261005
2.388252673E9	210.33963125986213
2.395066518E9	208.62497232676554
2.401880363E9	205.75776994553027
2.408694208E9	208.57353319057816
2.415508053E9	211.48529712486197
2.422321898E9	211.91709909087135
2.429135743E9	214.2486567164179
2.435949588E9	208.88370246552444
2.442763433E9	207.85467157660358
2.449577278E9	209.09261781530918
2.456391123E9	207.06215403391013
2.4612717095E9	209.60601370771613
2.462753523E9	219.0990990990991
2.4646867815E9	230.40292275574112
2.470018813E9	216.44503735325506
2.476832658E9	212.96201718461415
2.483646503E9	214.2370765070781
2.490460348E9	232.393498716852
2.497274193E9	224.40903262573016
2.504088038E9	215.9826802507837
2.510901883E9	214.14795144157816
2.517715728E9	212.89430438842203
2.524529573E9	214.72463318065368
2.531343418E9	216.02101910828026
2.538157263E9	212.71806167400882
2.544971108E9	216.91323660053303
2.551784953E9	215.7724746898074
2.558598798E9	213.72054706870352
2.565412643E9	210.7058873287092
2.572226488E9	216.51767354596623
2.579040333E9	217.1054179225171
2.585854178E9	216.689811663263
2.592668023E9	216.964590602034
2.599481868E9	211.93808645440694
2.606295713E9	210.038050216987
2.613109558E9	215.96458666666666
2.619923403E9	214.47291077916836
2.626737248E9	212.4460928203094
2.631968571E9	212.44777819977213
2.6353754935E9	216.06276386152547
2.640364938E9	225.7625938566553
2.647178783E9	218.393837535014
2.653992628E9	232.84341637010675
2.660806473E9	232.74581280788178
2.667620318E9	234.45758754863814
2.674434163E9	232.877079002079
2.681248008E9	241.27400768245838
2.688061853E9	236.95977011494253
2.694875698E9	240.35568513119534
2.701689543E9	230.4282700421941
2.708503388E9	240.302343159486
2.715317233E9	236.96653867251783
2.7221309125E9	228.73452012383902
