#Position (bp)	mapping quality
1.952166593E9	40.747151204251935
1.958980438E9	40.560778921698315
1.965794283E9	40.96343134073088
1.972608128E9	40.381038221056876
1.979421973E9	40.22708699572882
1.986235818E9	40.21950277870909
1.993049663E9	40.752502004549754
1.999863508E9	40.81774735074404
2.006677353E9	40.912443610425775
2.013491198E9	40.861634568851365
2.020305043E9	34.75829673572969
2.027118888E9	40.78196653319427
2.033932733E9	40.627142175215816
2.040746578E9	40.38395228119438
2.047560423E9	39.841630109677084
2.054374268E9	40.84164022623384
2.060544391E9	40.91640776902887
2.0639513135E9	0.0
2.068001958E9	38.681216688266545
2.074815803E9	37.571987707717426
2.081629648E9	37.795198572108184
2.088443493E9	39.0683814409504
2.095257338E9	38.84976929793728
2.102071183E9	39.63194310480383
2.108885028E9	40.202952899983195
2.115698873E9	40.76782494712451
2.122512718E9	40.08009606063916
2.129326563E9	40.81248278813611
2.136140408E9	40.84790547194284
2.142954253E9	41.02587304244706
2.149768098E9	40.66920421821891
2.156581943E9	40.86266300645053
2.163395788E9	40.81266721738226
2.170209633E9	40.07705926325613
2.177023478E9	41.015378407873655
2.183837323E9	40.94334655441364
2.190651168E9	40.970386108856125
2.197465013E9	40.980840307184636
2.204278858E9	40.8154906511943
2.2082174155E9	40.83023764802834
2.211624338E9	40.17343565445416
2.217906548E9	40.92041131450106
2.224720393E9	40.33751865190014
2.231534238E9	36.66145745104729
2.238348083E9	38.90944065863506
2.245161928E9	37.157364115170026
2.251975773E9	38.99765866497884
2.258789618E9	40.821865777350446
2.265603463E9	40.51429846459136
2.272417308E9	40.63126039584706
2.279231153E9	39.41346155418759
2.286044998E9	40.78404763955669
2.292858843E9	40.81859846434576
2.299672688E9	41.00344190051777
2.306486533E9	40.73108181913367
2.313300378E9	40.798922445442905
2.320114223E9	40.9546744942214
2.326928068E9	41.00313447006955
2.333741913E9	40.97897691259845
2.3376495495E9	40.21255992052392
2.341056472E9	8.062398619146823
2.347369603E9	40.58965379706446
2.354183448E9	40.70968481303608
2.360997293E9	40.69470900832508
2.367811138E9	40.967124097335855
2.374624983E9	24.29776348144833
2.381438828E9	40.96180505405071
2.388252673E9	40.96116896221482
2.395066518E9	40.945616868076776
2.401880363E9	41.02512534474524
2.408694208E9	40.961748818313836
2.415508053E9	40.35427365704738
2.422321898E9	38.405380590964775
2.429135743E9	39.61818556613499
2.435949588E9	40.72045875254801
2.442763433E9	40.90782911721428
2.449577278E9	40.6685391341577
2.456391123E9	40.784085219023275
2.4612717095E9	40.50099131715434
2.462753523E9	39.790562627136595
2.4646867815E9	28.615300823841704
2.470018813E9	38.86391101059992
2.476832658E9	40.629394615414185
2.483646503E9	40.37300457456168
2.490460348E9	29.925667008998786
2.497274193E9	33.694075331188735
2.504088038E9	40.548005475990735
2.510901883E9	40.57160374449956
2.517715728E9	39.66122283799607
2.524529573E9	40.57297755488367
2.531343418E9	40.469074312305054
2.538157263E9	39.78686246021095
2.544971108E9	40.59623220394263
2.551784953E9	40.37685612298365
2.558598798E9	40.41018939776487
2.565412643E9	40.58505405366584
2.572226488E9	40.36902320006323
2.579040333E9	40.3436494202206
2.585854178E9	39.214893270346415
2.592668023E9	40.36530191664025
2.599481868E9	40.63325203720945
2.606295713E9	40.33431152777666
2.613109558E9	38.962405202089926
2.619923403E9	40.499319485870544
2.626737248E9	40.66778811261833
2.631968571E9	40.409843139245645
2.6353754935E9	37.848964941185926
2.640364938E9	32.60062053419177
2.647178783E9	29.468933022654017
2.653992628E9	27.682321406084156
2.660806473E9	26.636117780992578
2.667620318E9	26.598937478941554
2.674434163E9	29.154686711536066
2.681248008E9	27.609180032785833
2.688061853E9	23.4595995322583
2.694875698E9	25.537874330764254
2.701689543E9	25.61373861867497
2.708503388E9	26.637060038264146
2.715317233E9	27.077408031839916
2.7221309125E9	28.973128674171765
