stripe_id	chr	anchor_x1	anchor_x2	span_y1	span_y2	direction_type	source	pval_ctrl	pval_mut	n_ctrl_reps	n_mut_reps	in_10kb	confidence	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	stripe_length	anchor_width	effect_category
stripe_0079	chr17	20710000	20760000	20760000	22945000	3prime	control_only	0.270274246217204	NA	0	0	FALSE	medium	20735000	-0.208151269733071	11.521649370144	1.68085425053628	0.224062705903829	0.700195955949465	FALSE	FALSE	unchanged	lost	medium	TRUE	2185000	50000	minimal
stripe_0081	chr17	67625000	68945000	68945000	69000000	3prime	control_only	0.583464384299115	NA	0	0	TRUE	medium	68285000	0.173753108569434	11.647224600276	1.47641561885103	0.252373081140943	0.764766912548312	FALSE	FALSE	unchanged	lost	low	FALSE	55000	1320000	minimal
stripe_0085	chr18	56350000	56395000	56495000	56780000	3prime	control_only	3.14001565202829e-10	NA	0	0	TRUE	medium	56372500	-0.0795320566117272	11.7315868414885	0.378325239379567	0.552302933540954	0.856283617892952	FALSE	FALSE	unchanged	lost	low	TRUE	285000	45000	minimal
stripe_0091	chr19	5645000	5700000	5700000	5930000	3prime	control_only	0.14527263158485	NA	0	0	FALSE	medium	5672500	0.120973358671503	12.5236654115479	1.13872345053095	0.311120681080423	0.767368431735708	FALSE	FALSE	unchanged	lost	low	FALSE	230000	55000	minimal
stripe_0092	chr19	6350000	6410000	6410000	6695000	3prime	control_only	0.00925441264902008	NA	0	0	FALSE	medium	6380000	0.115975164532926	12.6938047562032	1.29390432434333	0.28197090939287	0.765876472313714	FALSE	FALSE	unchanged	lost	low	FALSE	285000	60000	minimal
stripe_0094	chr19	34315000	34360000	34450000	34700000	3prime	control_only	3.52149988696679e-09	NA	0	0	TRUE	medium	34337500	-0.111969680200531	11.9537889845895	1.16266717846195	0.306350588925486	0.765876472313714	FALSE	FALSE	unchanged	lost	low	TRUE	250000	45000	minimal
stripe_0099	chr2	6465000	6530000	6530000	7510000	3prime	control_only	0.281835452060045	NA	0	0	FALSE	medium	6497500	-0.0794499995903494	11.6427873210609	0.346945196575017	0.568973795362246	0.866799291214489	FALSE	FALSE	unchanged	lost	low	TRUE	980000	65000	minimal
stripe_0100	chr2	26890000	27145000	27215000	27260000	3prime	control_only	7.70480229093317e-34	NA	0	0	TRUE	medium	27017500	0.261830500610608	11.4083989838263	3.58159092092772	0.087837164276415	0.533007298688536	FALSE	FALSE	unchanged	lost	low	FALSE	45000	255000	minimal
stripe_0104	chr2	84455000	84460000	84625000	84845000	3prime	control_only	7.9649649438603e-21	NA	0	0	FALSE	low	84457500	0.221551184538054	11.5038393527606	0.888105768068067	0.368302088961424	0.776578761225745	FALSE	FALSE	unchanged	lost	low	FALSE	220000	5000	minimal
stripe_0107	chr2	104425000	104480000	104585000	104850000	3prime	control_only	8.48736138063805e-10	NA	0	0	FALSE	low	104452500	-0.0776779012163039	12.0455303474439	0.535920456463969	0.481010245923381	0.801683743205635	FALSE	FALSE	unchanged	lost	low	TRUE	265000	55000	minimal
stripe_0110	chr2	131800000	131845000	131885000	132135000	3prime	control_only	8.03878894905232e-13	NA	0	0	TRUE	medium	131822500	0.234190524893172	13.473667154905	6.40177090453545	0.0299604544283557	0.285337661222436	FALSE	FALSE	unchanged	lost	low	FALSE	250000	45000	minimal
stripe_0113	chr2	151125000	151620000	151620000	151675000	3prime	control_only	0.286591749849676	NA	0	0	FALSE	medium	151372500	0.436758219781953	10.8654804747511	4.72804219358617	0.0548860828114769	0.439088662491815	FALSE	FALSE	unchanged	lost	low	FALSE	55000	495000	weak
stripe_0116	chr2	167665000	167710000	167845000	168100000	3prime	control_only	2.62613461583632e-12	NA	0	0	TRUE	medium	167687500	0.00227788080116856	11.767796966993	0.000404413346702562	0.984353022081533	0.993028256771049	FALSE	FALSE	unchanged	lost	low	FALSE	255000	45000	minimal
stripe_0120	chr3	96910000	96955000	97075000	97385000	3prime	control_only	4.97621842873168e-18	NA	0	0	TRUE	medium	96932500	-0.122997325535848	12.5472012043928	0.805775566299317	0.390568392423727	0.776578761225745	FALSE	FALSE	unchanged	lost	low	TRUE	310000	45000	minimal
stripe_0121	chr3	109675000	109735000	109735000	110140000	3prime	control_only	0.0293410476640762	NA	0	0	FALSE	medium	109705000	-0.0684716951939703	11.5741387490007	0.290723910788771	0.601608678018024	0.866799291214489	FALSE	FALSE	unchanged	lost	low	TRUE	405000	60000	minimal
stripe_0127	chr4	102690000	102755000	102755000	103000000	3prime	control_only	0.000508788655471254	NA	0	0	TRUE	medium	102722500	-0.0880164063906748	12.2407926374476	0.606605407858861	0.454186974785579	0.801683743205635	FALSE	FALSE	unchanged	lost	low	TRUE	245000	65000	minimal
stripe_0129	chr4	113095000	113965000	113965000	114025000	3prime	control_only	0.0390841351547344	NA	0	0	FALSE	medium	113530000	0.271861376171516	11.1826260691993	2.39560484137058	0.152859736051532	0.647024113948107	FALSE	FALSE	unchanged	lost	low	FALSE	60000	870000	minimal
stripe_0133	chr4	143760000	143820000	143820000	147325000	3prime	control_only	0.375249627733456	NA	0	0	FALSE	medium	143790000	0.0708684901870976	11.3887436374104	0.277795366294941	0.609695465850524	0.866799291214489	FALSE	FALSE	unchanged	lost	low	FALSE	3505000	60000	minimal
stripe_0134	chr5	6355000	6415000	6415000	7550000	3prime	control_only	0.599509955505211	NA	0	0	FALSE	medium	6385000	0.3288778516914	11.6176293269872	4.06576362933947	0.0715439572386753	0.493406601646036	FALSE	FALSE	unchanged	lost	low	FALSE	1135000	60000	weak
stripe_0136	chr5	54210000	54270000	54270000	54515000	3prime	control_only	0.937327671813225	NA	0	0	FALSE	medium	54240000	-0.120437444284665	10.9745137365426	0.260114181787296	0.621160121148757	0.866799291214489	FALSE	FALSE	unchanged	lost	low	TRUE	245000	60000	minimal
stripe_0138	chr5	79180000	80300000	80300000	80355000	3prime	control_only	0.204274006772786	NA	0	0	FALSE	medium	79740000	-0.236714304167821	11.1862469484386	1.88542425756077	0.199859616603403	0.676489090469617	FALSE	FALSE	unchanged	lost	medium	TRUE	55000	1120000	minimal
stripe_0139	chr5	85235000	85455000	85455000	85510000	3prime	control_only	0.838881013228584	NA	0	0	FALSE	medium	85345000	-0.152176469400413	11.7139590265836	0.303060525960324	0.594109003797249	0.866799291214489	FALSE	FALSE	unchanged	lost	low	TRUE	55000	220000	minimal
stripe_0140	chr5	96740000	98440000	98440000	98480000	3prime	control_only	0.202380453111099	NA	0	0	FALSE	medium	97590000	0.0288738441028609	11.6219370705488	0.0533620381112521	0.821992252039714	0.961394446830075	FALSE	FALSE	unchanged	lost	low	FALSE	40000	1700000	minimal
stripe_0146	chr5	131025000	131080000	131080000	132195000	3prime	control_only	0.721930645899533	NA	0	0	FALSE	medium	131052500	0.0700819359309464	12.2926391515906	0.149926677664315	0.706755603254295	0.877957271123348	FALSE	FALSE	unchanged	lost	low	FALSE	1115000	55000	minimal
stripe_0147	chr5	138795000	139075000	139150000	139205000	3prime	control_only	3.20535340940845e-19	NA	2	1	TRUE	high	138935000	-0.00942735314164655	11.7135340804322	0.00543719433535543	0.942680219043059	0.987099705804251	FALSE	FALSE	unchanged	lost	low	TRUE	55000	280000	minimal
stripe_0150	chr6	5615000	5670000	5735000	6000000	3prime	control_only	3.8204878705305e-28	NA	0	0	TRUE	medium	5642500	0.114849139921532	12.8098589003421	2.20847104560791	0.168226269626508	0.647024113948107	FALSE	FALSE	unchanged	lost	low	FALSE	265000	55000	minimal
stripe_0152	chr6	24680000	24740000	24740000	25770000	3prime	control_only	0.746391571503288	NA	0	0	FALSE	medium	24710000	-0.274118216917043	11.4983288055397	2.79645146417329	0.12556485219157	0.612511474105217	FALSE	FALSE	unchanged	lost	medium	TRUE	1030000	60000	minimal
stripe_0155	chr6	85945000	86195000	86340000	86385000	3prime	control_only	6.19350485299027e-20	NA	0	0	TRUE	medium	86070000	0.0863162458859116	11.2303121901492	0.341709787523887	0.571855512193194	0.866799291214489	FALSE	FALSE	unchanged	lost	low	FALSE	45000	250000	minimal
stripe_0156	chr6	91090000	91350000	91390000	91435000	3prime	control_only	7.88485716860768e-14	NA	0	0	TRUE	medium	91220000	-0.20440521527754	11.3501396760154	1.37436558057365	0.268358838133795	0.765876472313714	FALSE	FALSE	unchanged	lost	medium	TRUE	45000	260000	minimal
stripe_0157	chr6	99155000	99220000	99220000	99715000	3prime	control_only	0.95748138126862	NA	0	0	FALSE	medium	99187500	0.176550719103708	11.9148897002852	2.54182643416844	0.142093549024625	0.647024113948107	FALSE	FALSE	unchanged	lost	low	FALSE	495000	65000	minimal
stripe_0158	chr6	112725000	112930000	112930000	112990000	3prime	control_only	0.00274688981660583	NA	1	0	FALSE	medium	112827500	0.0399638194656265	13.2906239086813	0.268661395589513	0.615556810680864	0.866799291214489	FALSE	FALSE	unchanged	lost	low	FALSE	60000	205000	minimal
stripe_0159	chr6	115830000	116085000	116105000	116160000	3prime	control_only	1.85547607092799e-11	NA	0	0	FALSE	medium	115957500	-0.102033137962114	11.6721357977179	0.739357319309789	0.410099218920542	0.776578761225745	FALSE	FALSE	unchanged	lost	low	TRUE	55000	255000	minimal
stripe_0162	chr7	49110000	49155000	49240000	49490000	3prime	control_only	6.84407072470648e-11	NA	0	0	TRUE	medium	49132500	-0.0520247500041544	13.2723278099827	0.579273540439597	0.464246846453855	0.801683743205635	FALSE	FALSE	unchanged	lost	low	TRUE	250000	45000	minimal
stripe_0170	chr7	98710000	98955000	99055000	99100000	3prime	control_only	3.43212294782384e-10	NA	0	0	TRUE	medium	98832500	-0.194926127202491	12.2068768686752	0.875406983318751	0.371607137705149	0.776578761225745	FALSE	FALSE	unchanged	lost	low	TRUE	45000	245000	minimal
stripe_0176	chr8	57510000	57570000	57570000	57870000	3prime	control_only	0.486150103070393	NA	0	0	TRUE	medium	57540000	-0.281948692731187	12.6039889297162	9.67291407460446	0.0111180604491045	0.185301007485075	FALSE	FALSE	unchanged	lost	medium	TRUE	300000	60000	minimal
stripe_0177	chr8	61015000	61460000	61460000	61515000	3prime	control_only	0.821063543449409	NA	0	0	FALSE	medium	61237500	-0.00853914606035253	11.8571094169953	0.00615980470060017	0.938998136527705	0.987099705804251	FALSE	FALSE	unchanged	lost	low	TRUE	55000	445000	minimal
stripe_0179	chr8	65095000	66150000	66150000	66210000	3prime	control_only	0.440464589171562	NA	0	0	FALSE	medium	65622500	0.0302474077230108	11.2839488272389	0.0406652940318605	0.844247148855505	0.965369645008308	FALSE	FALSE	unchanged	lost	low	FALSE	60000	1055000	minimal
stripe_0181	chr8	82840000	82885000	83030000	83370000	3prime	control_only	9.78984742534898e-09	NA	0	0	TRUE	medium	82862500	0.143541940188412	12.2624879529109	2.22370169230381	0.166902599552741	0.647024113948107	FALSE	FALSE	unchanged	lost	low	FALSE	340000	45000	minimal
stripe_0182	chr8	95080000	95135000	95135000	95795000	3prime	control_only	0.205823374360212	NA	0	0	FALSE	medium	95107500	0.345556829719864	13.3011649617769	4.49079792468337	0.0602359688187011	0.463353606297701	FALSE	FALSE	unchanged	lost	low	FALSE	660000	55000	weak
stripe_0184	chr8	115405000	115460000	115460000	116455000	3prime	control_only	0.97801744220571	NA	1	0	FALSE	medium	115432500	-0.146915066396464	12.1672132684086	1.85752632686203	0.202946727140885	0.676489090469617	FALSE	FALSE	unchanged	lost	low	TRUE	995000	55000	minimal
stripe_0185	chr8	123935000	124235000	124330000	124375000	3prime	control_only	2.62862512896709e-32	NA	0	0	TRUE	medium	124085000	-0.0802268412592991	13.0747016549018	1.38663890633991	0.266362448832609	0.765876472313714	FALSE	FALSE	unchanged	lost	low	TRUE	45000	300000	minimal
stripe_0190	chr9	36185000	39100000	39100000	39160000	3prime	control_only	0.0835575603115171	NA	0	0	TRUE	medium	37642500	0.02687266919422	10.4949360249361	0.0101051766636107	0.921924192109252	0.987099705804251	FALSE	FALSE	unchanged	lost	low	FALSE	60000	2915000	minimal
stripe_0192	chr9	51920000	52165000	52265000	52310000	3prime	control_only	6.43457176995385e-05	NA	0	0	TRUE	medium	52042500	-0.101309603228434	11.9132043169942	0.793426610891153	0.394087566472196	0.776578761225745	FALSE	FALSE	unchanged	lost	low	TRUE	45000	245000	minimal
stripe_0193	chr9	57470000	57705000	57735000	57770000	3prime	control_only	1.79836532193852e-17	NA	0	0	TRUE	medium	57587500	-0.00140300337388852	12.3821352757183	0.000251429423933927	0.987662190673282	0.993028256771049	FALSE	FALSE	unchanged	lost	low	TRUE	35000	235000	minimal
stripe_0194	chr9	75025000	75070000	75125000	75370000	3prime	control_only	4.1607704503121e-17	NA	0	0	TRUE	medium	75047500	0.196820932216722	13.2958960777989	8.49373120612613	0.0155195846067768	0.227572477424158	FALSE	FALSE	unchanged	lost	low	FALSE	245000	45000	minimal
stripe_0196	chr9	95450000	95780000	95825000	95870000	3prime	control_only	6.44131857082577e-18	NA	0	0	TRUE	medium	95615000	-0.217369633816851	12.1579810391164	3.76481900081609	0.0811747370111293	0.533007298688536	FALSE	FALSE	unchanged	lost	medium	TRUE	45000	330000	minimal
stripe_0197	chr9	96560000	96595000	96625000	96880000	3prime	control_only	4.44134301674731e-17	NA	0	0	FALSE	low	96577500	-0.16818650493821	13.4609507576038	5.19253657354749	0.0460021454075793	0.383351211729828	FALSE	FALSE	unchanged	lost	low	TRUE	255000	35000	minimal
stripe_0198	chr9	109320000	109380000	109380000	111105000	3prime	control_only	0.535342647142628	NA	0	0	FALSE	medium	109350000	0.263760281723234	11.3524170485824	0.542031317464334	0.478584502397127	0.801683743205635	FALSE	FALSE	unchanged	lost	low	FALSE	1725000	60000	minimal
stripe_0199	chr9	116060000	117785000	117785000	117850000	3prime	control_only	0.153424786013763	NA	0	0	FALSE	medium	116922500	-0.0960754262474605	11.5512777937372	0.483917863306088	0.502571434083739	0.810940783335059	FALSE	FALSE	unchanged	lost	low	TRUE	65000	1725000	minimal
